,QUARTER,TIME_REMAINING,MIAMI_ACTION,PHILADELPHIA_ACTION,MIAMI_SCORE,PHILADELPHIA_SCORE
25,1,8:26.0,Shooting foul by D. Šarić (drawn by J. Johnson),,4,6
26,1,8:26.0,J. Johnson makes free throw 1 of 2,,5,6
27,1,8:26.0,J. Johnson makes free throw 2 of 2,,6,6
28,1,8:09.0,,J. Embiid misses 2-pt jump shot from 15 ft (block by H. Whiteside),6,6
29,1,8:04.0,Defensive rebound by H. Whiteside,,6,6
30,1,7:58.0,H. Whiteside makes 2-pt jump shot from 18 ft (assist by T. Johnson),,8,6
31,1,7:32.0,,J. Embiid misses 2-pt layup from 5 ft (block by H. Whiteside),8,6
32,1,7:30.0,,Offensive rebound by J. Embiid,8,6
33,1,7:30.0,,Shooting foul by J. Johnson (drawn by J. Embiid),8,6
34,1,7:30.0,,J. Embiid makes free throw 1 of 2,8,7
35,1,7:30.0,,T. McConnell enters the game for J. Redick,8,7
36,1,7:30.0,,J. Embiid makes free throw 2 of 2,8,8
37,1,7:14.0,Turnover by H. Whiteside (lost ball; steal by D. Šarić),,8,8
38,1,7:00.0,,J. Embiid misses 3-pt jump shot from 26 ft,8,8
39,1,6:52.0,,Offensive rebound by J. Embiid,8,8
40,1,6:47.0,,R. Covington misses 3-pt jump shot from 28 ft,8,8
41,1,6:44.0,Defensive rebound by G. Dragić,,8,8
42,1,6:42.0,Shooting foul by T. McConnell (drawn by G. Dragić),,8,8
43,1,6:42.0,,Philadelphia full timeout,8,8
44,1,6:42.0,G. Dragić makes free throw 1 of 3,,9,8
45,1,6:42.0,G. Dragić makes free throw 2 of 2,,10,8
46,1,6:23.0,,Turnover by J. Embiid (lost ball; steal by J. Richardson),10,8
47,1,6:19.0,J. Richardson misses 2-pt layup from 2 ft,,10,8
48,1,6:19.0,,Defensive rebound by Team,10,8
49,1,6:19.0,Loose ball foul by H. Whiteside (drawn by R. Covington),,10,8
50,1,6:19.0,,A. Johnson enters the game for J. Embiid,10,8
51,1,6:19.0,B. Adebayo enters the game for H. Whiteside,,10,8
52,1,6:02.0,,B. Simmons misses 2-pt jump shot from 9 ft,10,8
53,1,5:59.0,Defensive rebound by B. Adebayo,,10,8
54,1,5:56.0,G. Dragić makes 2-pt layup from 1 ft,,12,8
55,1,5:44.0,,D. Šarić makes 3-pt jump shot from 25 ft (assist by R. Covington),12,11
56,1,5:18.0,B. Adebayo misses 2-pt jump shot from 9 ft,,12,11
57,1,5:16.0,,Defensive rebound by D. Šarić,12,11
58,1,5:09.0,,T. McConnell makes 2-pt jump shot from 14 ft,12,13
59,1,5:00.0,Miami full timeout,,12,13
60,1,5:00.0,J. Winslow enters the game for J. Richardson,,12,13
61,1,5:00.0,W. Ellington enters the game for T. Johnson,,12,13
62,1,4:50.0,W. Ellington makes 3-pt jump shot from 26 ft (assist by J. Johnson),,15,13
63,1,4:38.0,,R. Covington misses 3-pt jump shot from 26 ft,15,13
64,1,4:35.0,Defensive rebound by B. Adebayo,,15,13
65,1,4:24.0,G. Dragić misses 2-pt hook shot from 8 ft,,15,13
66,1,4:19.0,Offensive rebound by B. Adebayo,,15,13
67,1,4:19.0,B. Adebayo misses 2-pt layup at rim,,15,13
68,1,4:18.0,,Defensive rebound by A. Johnson,15,13
69,1,4:10.0,,D. Šarić makes 2-pt hook shot from 7 ft,15,15
70,1,3:54.0,Personal foul by R. Covington (drawn by G. Dragić),,15,15
71,1,3:54.0,,J. Bayless enters the game for R. Covington,15,15
72,1,3:44.0,W. Ellington misses 3-pt jump shot from 26 ft,,15,15
73,1,3:42.0,,Defensive rebound by Team,15,15
74,1,3:32.0,,Turnover by D. Šarić (bad pass),15,15
75,1,3:16.0,Turnover by G. Dragić (lost ball; steal by A. Johnson),,15,15
76,1,3:07.0,,D. Šarić makes 3-pt jump shot from 26 ft (assist by T. McConnell),15,18
77,1,2:51.0,W. Ellington misses 3-pt jump shot from 25 ft,,15,18
78,1,2:48.0,,Defensive rebound by T. McConnell,15,18
79,1,2:43.0,,T. McConnell misses 2-pt jump shot from 3 ft,15,18
80,1,2:41.0,Defensive rebound by J. Winslow,,15,18
81,1,2:40.0,,Violation by B. Simmons (kicked ball),15,18
82,1,2:40.0,,J. Redick enters the game for A. Johnson,15,18
83,1,2:40.0,,J. Embiid enters the game for D. Šarić,15,18
84,1,2:40.0,,T. Booker enters the game for B. Simmons,15,18
85,1,2:40.0,J. Richardson enters the game for G. Dragić,,15,18
86,1,2:40.0,K. Olynyk enters the game for J. Johnson,,15,18
87,1,2:31.0,J. Winslow misses 2-pt jump shot from 7 ft (block by J. Embiid),,15,18
88,1,2:28.0,,Defensive rebound by J. Embiid,15,18
89,1,2:19.0,,Personal foul by B. Adebayo (drawn by J. Embiid),15,18
90,1,2:08.0,,Shooting foul by W. Ellington (drawn by J. Redick),15,18
91,1,2:08.0,,J. Redick makes free throw 1 of 2,15,19
92,1,2:08.0,,J. Redick makes free throw 2 of 2,15,20
93,1,1:55.0,J. Richardson makes 3-pt jump shot from 26 ft (assist by K. Olynyk),,18,20
94,1,1:38.0,,J. Redick makes 2-pt jump shot from 21 ft (assist by T. Booker),18,22
95,1,1:25.0,J. Winslow misses 2-pt layup from 1 ft,,18,22
96,1,1:19.0,Offensive rebound by B. Adebayo,,18,22
97,1,1:19.0,B. Adebayo makes 2-pt dunk at rim,,20,22
98,1,1:17.0,,J. Redick misses 3-pt jump shot from 24 ft,20,22
99,1,1:14.0,Defensive rebound by B. Adebayo,,20,22
100,1,1:07.0,B. Adebayo misses 2-pt jump shot from 18 ft,,20,22
101,1,1:02.0,,Defensive rebound by J. Embiid,20,22
102,1,0:48.0,,J. Embiid makes 2-pt dunk at rim,20,24
103,1,0:31.0,J. Richardson misses 2-pt jump shot from 11 ft,,20,24
104,1,0:29.0,Offensive rebound by J. Winslow,,20,24
105,1,0:13.0,W. Ellington makes 3-pt jump shot from 24 ft (assist by B. Adebayo),,23,24
106,1,0:03.0,,J. Embiid misses 3-pt jump shot from 26 ft,23,24
107,1,0:03.0,Defensive rebound by J. Richardson,,23,24
108,2,11:46.0,Turnover by K. Olynyk (bad pass; steal by T. Booker),,23,24
109,2,11:41.0,,R. Covington misses 3-pt jump shot from 26 ft,23,24
110,2,11:37.0,Defensive rebound by J. Winslow,,23,24
111,2,11:22.0,W. Ellington misses 3-pt jump shot from 26 ft,,23,24
112,2,11:19.0,,Defensive rebound by J. Embiid,23,24
113,2,11:07.0,,J. Embiid misses 2-pt jump shot from 10 ft,23,24
114,2,11:06.0,Defensive rebound by K. Olynyk,,23,24
115,2,10:51.0,W. Ellington misses 2-pt jump shot from 21 ft,,23,24
116,2,10:47.0,Offensive rebound by J. Richardson,,23,24
117,2,10:39.0,Personal foul by T. Booker (drawn by B. Adebayo),,23,24
118,2,10:33.0,J. Richardson misses 3-pt jump shot from 25 ft,,23,24
119,2,10:29.0,,Defensive rebound by R. Covington,23,24
120,2,10:13.0,,T. Booker misses 2-pt layup from 6 ft (block by K. Olynyk),23,24
121,2,10:13.0,,Offensive rebound by Team,23,24
122,2,10:13.0,,D. Šarić enters the game for T. Booker,23,24
123,2,10:10.0,,D. Šarić misses 3-pt jump shot from 27 ft,23,24
124,2,10:05.0,Defensive rebound by B. Adebayo,,23,24
125,2,9:50.0,K. Olynyk makes 2-pt layup from 2 ft,,25,24
126,2,9:32.0,,J. Embiid makes 2-pt jump shot from 10 ft,25,26
127,2,9:14.0,W. Ellington makes 2-pt layup at rim (assist by B. Adebayo),,27,26
128,2,9:14.0,,Philadelphia full timeout,27,26
129,2,9:14.0,T. Johnson enters the game for J. Richardson,,27,26
130,2,9:01.0,,Turnover by J. Embiid (traveling),27,26
131,2,8:44.0,W. Ellington misses 2-pt jump shot from 7 ft,,27,26
132,2,8:39.0,Offensive rebound by B. Adebayo,,27,26
133,2,8:39.0,B. Adebayo misses 2-pt layup at rim,,27,26
134,2,8:39.0,Offensive rebound by B. Adebayo,,27,26
135,2,8:37.0,K. Olynyk misses 3-pt jump shot from 26 ft,,27,26
136,2,8:37.0,,Defensive rebound by Team,27,26
137,2,8:37.0,,B. Simmons enters the game for J. Embiid,27,26
138,2,8:37.0,,A. Johnson enters the game for T. McConnell,27,26
139,2,8:22.0,,D. Šarić misses 3-pt jump shot from 24 ft,27,26
140,2,8:19.0,,Offensive rebound by B. Simmons,27,26
141,2,8:16.0,,A. Johnson makes 2-pt hook shot from 2 ft (assist by J. Anderson),27,28
142,2,8:05.0,Personal foul by J. Anderson (drawn by T. Johnson),,27,28
143,2,8:05.0,H. Whiteside enters the game for B. Adebayo,,27,28
144,2,8:02.0,Turnover by K. Olynyk (lost ball; steal by D. Šarić),,27,28
145,2,7:57.0,,B. Simmons makes 2-pt dunk at rim (assist by D. Šarić),27,30
146,2,7:40.0,Turnover by T. Johnson (bad pass; steal by J. Anderson),,27,30
147,2,7:35.0,,D. Šarić misses 2-pt layup from 2 ft,27,30
148,2,7:33.0,Defensive rebound by J. Winslow,,27,30
149,2,7:29.0,W. Ellington misses 3-pt jump shot from 26 ft,,27,30
150,2,7:23.0,Offensive rebound by J. Winslow,,27,30
151,2,7:23.0,J. Winslow makes 2-pt dunk at rim,,29,30
152,2,7:12.0,,D. Šarić makes 2-pt layup from 1 ft (assist by R. Covington),29,32
153,2,7:05.0,Miami full timeout,,29,32
154,2,7:05.0,,J. Redick enters the game for J. Anderson,29,32
155,2,7:05.0,G. Dragić enters the game for W. Ellington,,29,32
156,2,6:50.0,J. Winslow misses 2-pt jump shot from 14 ft,,29,32
157,2,6:47.0,,Defensive rebound by D. Šarić,29,32
158,2,6:37.0,,J. Redick misses 2-pt layup from 2 ft,29,32
159,2,6:32.0,,Offensive rebound by A. Johnson,29,32
160,2,6:32.0,,A. Johnson makes 2-pt layup at rim,29,34
161,2,6:10.0,K. Olynyk misses 3-pt jump shot from 26 ft,,29,34
162,2,6:08.0,,Defensive rebound by R. Covington,29,34
163,2,6:04.0,,R. Covington makes 3-pt jump shot from 26 ft (assist by B. Simmons),29,37
164,2,5:43.0,G. Dragić misses 2-pt jump shot from 10 ft,,29,37
165,2,5:41.0,,Defensive rebound by B. Simmons,29,37
166,2,5:40.0,,Shooting foul by J. Winslow (drawn by B. Simmons),29,37
167,2,5:40.0,,B. Simmons makes free throw 1 of 2,29,38
168,2,5:40.0,J. Johnson enters the game for K. Olynyk,,29,38
169,2,5:40.0,J. Richardson enters the game for J. Winslow,,29,38
170,2,5:40.0,,B. Simmons makes free throw 2 of 2,29,39
171,2,5:22.0,T. Johnson misses 3-pt jump shot from 23 ft,,29,39
172,2,5:16.0,Defensive rebound by Team,,29,39
173,2,5:07.0,Personal foul by A. Johnson (drawn by H. Whiteside),,29,39
174,2,4:57.0,J. Richardson makes 2-pt layup from 6 ft,,31,39
175,2,4:35.0,,J. Redick misses 2-pt jump shot from 18 ft,31,39
176,2,4:33.0,,Offensive rebound by D. Šarić,31,39
177,2,4:31.0,,J. Redick misses 3-pt jump shot from 22 ft,31,39
178,2,4:31.0,Defensive rebound by H. Whiteside,,31,39
179,2,4:20.0,J. Richardson makes 2-pt jump shot from 7 ft,,33,39
180,2,4:03.0,,R. Covington makes 2-pt layup at rim (assist by A. Johnson),33,41
181,2,3:41.0,H. Whiteside misses 2-pt jump shot from 12 ft,,33,41
182,2,3:39.0,,Defensive rebound by B. Simmons,33,41
183,2,3:29.0,,Turnover by D. Šarić (lost ball; steal by G. Dragić),33,41
184,2,3:22.0,J. Richardson makes 3-pt jump shot from 23 ft (assist by T. Johnson),,36,41
185,2,3:09.0,,Personal foul by G. Dragić (drawn by R. Covington),36,41
186,2,3:09.0,,T. Booker enters the game for A. Johnson,36,41
187,2,3:09.0,,J. Embiid enters the game for D. Šarić,36,41
188,2,3:09.0,,J. Bayless enters the game for R. Covington,36,41
189,2,3:07.0,,J. Bayless makes 2-pt layup from 1 ft (assist by J. Redick),36,43
190,2,2:46.0,J. Richardson misses 3-pt jump shot from 25 ft (block by B. Simmons),,36,43
191,2,2:46.0,Offensive rebound by Team,,36,43
192,2,2:44.0,Offensive foul by G. Dragić (drawn by B. Simmons),,36,43
193,2,2:44.0,Turnover by G. Dragić (offensive foul),,36,43
194,2,2:34.0,,J. Redick misses 3-pt jump shot from 26 ft,36,43
195,2,2:30.0,Defensive rebound by H. Whiteside,,36,43
196,2,2:21.0,T. Johnson makes 3-pt jump shot from 25 ft (assist by J. Johnson),,39,43
197,2,2:02.0,,J. Redick makes 2-pt jump shot from 20 ft (assist by J. Embiid),39,45
198,2,1:46.0,T. Johnson misses 3-pt jump shot from 26 ft,,39,45
199,2,1:43.0,,Defensive rebound by J. Embiid,39,45
200,2,1:34.0,,B. Simmons makes 2-pt layup from 3 ft,39,47
201,2,1:21.0,G. Dragić misses 2-pt jump shot from 19 ft,,39,47
202,2,1:19.0,Offensive rebound by H. Whiteside,,39,47
203,2,1:19.0,H. Whiteside misses 2-pt layup at rim,,39,47
204,2,1:19.0,Offensive rebound by Team,,39,47
205,2,1:19.0,B. Adebayo enters the game for G. Dragić,,39,47
206,2,1:19.0,W. Ellington enters the game for H. Whiteside,,39,47
207,2,1:12.0,Turnover by J. Johnson (out of bounds lost ball),,39,47
208,2,1:01.0,,J. Redick makes 2-pt jump shot from 20 ft (assist by J. Embiid),39,49
209,2,0:40.0,Shooting foul by B. Simmons (drawn by B. Adebayo),,39,49
210,2,0:40.0,B. Adebayo makes free throw 1 of 2,,40,49
211,2,0:40.0,B. Adebayo makes free throw 2 of 2,,41,49
212,2,0:33.0,,J. Embiid misses 3-pt jump shot from 27 ft,41,49
213,2,0:31.0,Defensive rebound by T. Johnson,,41,49
214,2,0:10.0,J. Johnson misses 3-pt jump shot from 28 ft,,41,49
215,2,0:07.0,,Defensive rebound by T. Booker,41,49
216,2,0:01.0,,J. Embiid misses 2-pt jump shot from 18 ft,41,49
217,2,0:00.0,,Offensive rebound by T. Booker,41,49
218,2,0:00.0,,T. Booker makes 2-pt layup at rim,41,51
219,3,11:43.0,H. Whiteside makes 2-pt dunk from 1 ft (assist by J. Johnson),,43,51
220,3,11:24.0,,J. Embiid makes 2-pt layup at rim (assist by J. Redick),43,53
221,3,11:05.0,J. Johnson makes 3-pt jump shot from 25 ft (assist by G. Dragić),,46,53
222,3,10:53.0,,J. Redick misses 2-pt jump shot from 12 ft,46,53
223,3,10:51.0,Defensive rebound by J. Johnson,,46,53
224,3,10:45.0,G. Dragić misses 3-pt jump shot from 24 ft,,46,53
225,3,10:40.0,Offensive rebound by T. Johnson,,46,53
226,3,10:36.0,J. Johnson misses 2-pt jump shot from 15 ft,,46,53
227,3,10:34.0,Offensive rebound by Team,,46,53
228,3,10:32.0,H. Whiteside misses 2-pt jump shot from 19 ft,,46,53
229,3,10:29.0,,Defensive rebound by D. Šarić,46,53
230,3,10:22.0,,B. Simmons misses 2-pt layup from 2 ft (block by H. Whiteside),46,53
231,3,10:22.0,,Offensive rebound by Team,46,53
232,3,10:16.0,,Shooting foul by T. Johnson (drawn by B. Simmons),46,53
233,3,10:16.0,,B. Simmons makes free throw 1 of 2,46,54
234,3,10:16.0,,B. Simmons makes free throw 2 of 2,46,55
235,3,10:04.0,Turnover by J. Johnson (lost ball; steal by B. Simmons),,46,55
236,3,9:54.0,,R. Covington makes 2-pt layup from 1 ft (assist by D. Šarić),46,57
237,3,9:34.0,T. Johnson misses 3-pt jump shot from 28 ft,,46,57
238,3,9:32.0,Offensive rebound by H. Whiteside,,46,57
239,3,9:32.0,Personal foul by R. Covington (drawn by H. Whiteside),,46,57
240,3,9:22.0,H. Whiteside misses 2-pt dunk from 1 ft,,46,57
241,3,9:19.0,,Defensive rebound by B. Simmons,46,57
242,3,9:16.0,,D. Šarić makes 3-pt jump shot from 25 ft (assist by B. Simmons),46,60
243,3,9:14.0,Miami full timeout,,46,60
244,3,8:56.0,J. Richardson misses 2-pt layup from 3 ft,,46,60
245,3,8:55.0,,Defensive rebound by Team,46,60
246,3,8:43.0,,J. Embiid misses 2-pt jump shot from 15 ft,46,60
247,3,8:39.0,,Offensive rebound by D. Šarić,46,60
248,3,8:38.0,,R. Covington makes 3-pt jump shot from 24 ft (assist by D. Šarić),46,63
249,3,8:25.0,G. Dragić misses 3-pt jump shot from 25 ft,,46,63
250,3,8:22.0,,Defensive rebound by D. Šarić,46,63
251,3,8:11.0,,B. Simmons makes 2-pt layup from 2 ft,46,65
252,3,7:48.0,J. Richardson misses 2-pt layup from 5 ft (block by J. Embiid),,46,65
253,3,7:45.0,,Defensive rebound by D. Šarić,46,65
254,3,7:37.0,,J. Redick misses 3-pt jump shot from 25 ft,46,65
255,3,7:35.0,Defensive rebound by H. Whiteside,,46,65
256,3,7:29.0,Personal foul by D. Šarić (drawn by H. Whiteside),,46,65
257,3,7:29.0,,T. McConnell enters the game for J. Redick,46,65
258,3,7:29.0,W. Ellington enters the game for T. Johnson,,46,65
259,3,7:13.0,G. Dragić misses 3-pt jump shot from 25 ft,,46,65
260,3,7:10.0,,Defensive rebound by T. McConnell,46,65
261,3,7:07.0,,Turnover by J. Embiid (out of bounds lost ball),46,65
262,3,6:50.0,W. Ellington misses 3-pt jump shot from 25 ft,,46,65
263,3,6:47.0,,Defensive rebound by D. Šarić,46,65
264,3,6:33.0,,B. Simmons makes 2-pt layup at rim (assist by J. Embiid),46,67
265,3,6:12.0,J. Johnson misses 3-pt jump shot from 25 ft,,46,67
266,3,6:10.0,,Defensive rebound by Team,46,67
267,3,6:10.0,,Philadelphia full timeout,46,67
268,3,6:10.0,,A. Johnson enters the game for J. Embiid,46,67
269,3,6:10.0,B. Adebayo enters the game for H. Whiteside,,46,67
270,3,5:57.0,,B. Simmons makes 2-pt hook shot from 4 ft (assist by A. Johnson),46,69
271,3,5:32.0,W. Ellington misses 3-pt jump shot from 25 ft,,46,69
272,3,5:30.0,,Defensive rebound by B. Simmons,46,69
273,3,5:26.0,,R. Covington makes 3-pt jump shot from 25 ft (assist by B. Simmons),46,72
274,3,5:09.0,Turnover by W. Ellington (bad pass; steal by T. McConnell),,46,72
275,3,5:05.0,,T. McConnell misses 2-pt layup from 2 ft (block by J. Richardson),46,72
276,3,5:02.0,Defensive rebound by J. Richardson,,46,72
277,3,5:00.0,G. Dragić makes 2-pt layup at rim (assist by J. Richardson),,48,72
278,3,4:39.0,,D. Šarić misses 2-pt layup from 1 ft,48,72
279,3,4:39.0,Defensive rebound by G. Dragić,,48,72
280,3,4:29.0,Shooting foul by A. Johnson (drawn by B. Adebayo),,48,72
281,3,4:29.0,B. Adebayo misses free throw 1 of 2,,48,72
282,3,4:29.0,Offensive rebound by Team,,48,72
283,3,4:29.0,K. Olynyk enters the game for G. Dragić,,48,72
284,3,4:29.0,J. Winslow enters the game for J. Johnson,,48,72
285,3,4:29.0,B. Adebayo misses free throw 2 of 2,,48,72
286,3,4:26.0,Offensive rebound by K. Olynyk,,48,72
287,3,4:25.0,K. Olynyk makes 2-pt layup at rim,,50,72
288,3,4:08.0,,R. Covington misses 3-pt jump shot from 25 ft,50,72
289,3,4:05.0,,Offensive rebound by D. Šarić,50,72
290,3,4:05.0,,Personal foul by B. Adebayo (drawn by D. Šarić),50,72
291,3,4:05.0,,J. Anderson enters the game for R. Covington,50,72
292,3,3:41.0,,J. Anderson makes 2-pt dunk at rim (assist by B. Simmons),50,74
293,3,3:30.0,W. Ellington makes 3-pt jump shot from 26 ft (assist by J. Richardson),,53,74
294,3,3:07.0,,D. Šarić misses 3-pt jump shot from 23 ft,53,74
295,3,3:03.0,Defensive rebound by J. Winslow,,53,74
296,3,3:00.0,Shooting foul by A. Johnson (drawn by B. Adebayo),,53,74
297,3,3:00.0,B. Adebayo misses free throw 1 of 2,,53,74
298,3,3:00.0,Offensive rebound by Team,,53,74
299,3,3:00.0,,J. Embiid enters the game for A. Johnson,53,74
300,3,3:00.0,,T. Booker enters the game for D. Šarić,53,74
301,3,3:00.0,,J. Redick enters the game for B. Simmons,53,74
302,3,3:00.0,B. Adebayo makes free throw 2 of 2,,54,74
303,3,2:46.0,,J. Anderson makes 3-pt jump shot from 24 ft (assist by T. McConnell),54,77
304,3,2:30.0,J. Richardson makes 2-pt jump shot from 13 ft,,56,77
305,3,2:15.0,,J. Anderson makes 3-pt jump shot from 25 ft (assist by T. Booker),56,80
306,3,2:02.0,W. Ellington misses 3-pt jump shot from 25 ft,,56,80
307,3,2:00.0,,Defensive rebound by T. Booker,56,80
308,3,1:45.0,,J. Redick makes 2-pt layup from 2 ft (assist by T. McConnell),56,82
309,3,1:24.0,Turnover by K. Olynyk (bad pass; steal by T. Booker),,56,82
310,3,1:22.0,,Shooting foul by J. Richardson (drawn by J. Anderson),56,82
311,3,1:22.0,,J. Anderson makes free throw 1 of 2,56,83
312,3,1:22.0,T. Johnson enters the game for J. Richardson,,56,83
313,3,1:22.0,,J. Anderson misses free throw 2 of 2,56,83
314,3,1:18.0,Defensive rebound by B. Adebayo,,56,83
315,3,0:59.0,Shooting foul by J. Embiid (drawn by J. Winslow),,56,83
316,3,0:59.0,J. Winslow makes free throw 1 of 2,,57,83
317,3,0:59.0,J. Winslow misses free throw 2 of 2,,57,83
318,3,0:56.0,,Defensive rebound by J. Anderson,57,83
319,3,0:45.0,,J. Redick misses 2-pt jump shot from 18 ft,57,83
320,3,0:45.0,Defensive rebound by Team,,57,83
321,3,0:43.0,Technical foul by K. Olynyk,,57,83
322,3,0:43.0,,J. Redick makes technical free throw,57,84
323,3,0:30.0,K. Olynyk makes 3-pt jump shot from 25 ft (assist by B. Adebayo),,60,84
324,3,0:10.0,,J. Embiid makes 2-pt layup from 1 ft,60,86
325,3,0:00.0,J. Winslow misses 3-pt jump shot from 26 ft,,60,86
326,3,0:00.0,Offensive rebound by Team,,60,86
327,4,11:46.0,,J. Embiid makes 2-pt layup from 1 ft (assist by T. McConnell),60,88
328,4,11:26.0,B. Adebayo makes 2-pt hook shot from 10 ft (assist by T. Johnson),,62,88
329,4,11:14.0,,Personal foul by B. Adebayo (drawn by J. Embiid),62,88
330,4,11:04.0,,T. McConnell makes 2-pt jump shot from 11 ft,62,90
331,4,10:51.0,Personal foul by J. Embiid (drawn by B. Adebayo),,62,90
332,4,10:51.0,,A. Johnson enters the game for J. Embiid,62,90
333,4,10:47.0,J. Winslow makes 2-pt dunk from 1 ft,,64,90
334,4,10:21.0,,T. McConnell misses 2-pt jump shot from 14 ft,64,90
335,4,10:19.0,Defensive rebound by J. Winslow,,64,90
336,4,10:15.0,Shooting foul by T. Booker (drawn by K. Olynyk),,64,90
337,4,10:15.0,K. Olynyk makes free throw 1 of 2,,65,90
338,4,10:15.0,K. Olynyk misses free throw 2 of 2,,65,90
339,4,10:13.0,,Defensive rebound by T. Booker,65,90
340,4,9:53.0,,T. Booker misses 2-pt hook shot from 7 ft,65,90
341,4,9:50.0,Defensive rebound by K. Olynyk,,65,90
342,4,9:40.0,J. Winslow misses 2-pt layup from 3 ft,,65,90
343,4,9:38.0,Offensive rebound by J. Winslow,,65,90
344,4,9:37.0,J. Winslow misses 2-pt layup from 2 ft,,65,90
345,4,9:37.0,Offensive rebound by K. Olynyk,,65,90
346,4,9:35.0,K. Olynyk makes 2-pt layup at rim,,67,90
347,4,9:25.0,,Philadelphia full timeout,67,90
348,4,9:11.0,,R. Covington misses 2-pt jump shot from 14 ft,67,90
349,4,9:08.0,Defensive rebound by J. Winslow,,67,90
350,4,8:53.0,Personal foul by T. McConnell (drawn by K. Olynyk),,67,90
351,4,8:42.0,B. Adebayo makes 2-pt jump shot from 16 ft,,69,90
352,4,8:16.0,,T. McConnell misses 2-pt jump shot from 14 ft,69,90
353,4,8:14.0,Defensive rebound by K. Olynyk,,69,90
354,4,8:11.0,Shooting foul by R. Covington (drawn by J. Winslow),,69,90
355,4,8:11.0,J. Winslow makes free throw 1 of 2,,70,90
356,4,8:11.0,,D. Šarić enters the game for T. McConnell,70,90
357,4,8:11.0,,B. Simmons enters the game for T. Booker,70,90
358,4,8:11.0,J. Winslow makes free throw 2 of 2,,71,90
359,4,7:50.0,,A. Johnson misses 2-pt hook shot from 8 ft,71,90
360,4,7:47.0,Defensive rebound by B. Adebayo,,71,90
361,4,7:40.0,T. Johnson makes 3-pt jump shot from 24 ft,,74,90
362,4,7:13.0,,B. Simmons misses 2-pt jump shot from 1 ft,74,90
363,4,7:11.0,Defensive rebound by B. Adebayo,,74,90
364,4,6:53.0,J. Winslow misses 2-pt jump shot from 9 ft,,74,90
365,4,6:50.0,Offensive rebound by J. Winslow,,74,90
366,4,6:48.0,Shooting foul by A. Johnson (drawn by K. Olynyk),,74,90
367,4,6:48.0,K. Olynyk makes free throw 1 of 2,,75,90
368,4,6:48.0,,J. Redick enters the game for J. Bayless,75,90
369,4,6:48.0,,J. Embiid enters the game for A. Johnson,75,90
370,4,6:48.0,K. Olynyk makes free throw 2 of 2,,76,90
371,4,6:40.0,Violation by J. Winslow (kicked ball),,76,90
372,4,6:40.0,,J. Anderson enters the game for R. Covington,76,90
373,4,6:24.0,,D. Šarić misses 3-pt jump shot from 27 ft,76,90
374,4,6:22.0,Defensive rebound by J. Winslow,,76,90
375,4,6:18.0,B. Adebayo makes 2-pt dunk from 1 ft (assist by J. Winslow),,78,90
376,4,6:03.0,,Turnover by J. Embiid (traveling),78,90
377,4,5:52.0,J. Winslow misses 2-pt layup from 5 ft (block by J. Embiid),,78,90
378,4,5:52.0,Offensive rebound by Team,,78,90
379,4,5:52.0,Miami full timeout,,78,90
380,4,5:47.0,Personal foul by J. Redick (drawn by K. Olynyk),,78,90
381,4,5:47.0,K. Olynyk misses free throw 1 of 2,,78,90
382,4,5:47.0,Offensive rebound by Team,,78,90
383,4,5:47.0,K. Olynyk makes free throw 2 of 2,,79,90
384,4,5:25.0,,Shooting foul by B. Adebayo (drawn by J. Embiid),79,90
