,QUARTER,TIME_REMAINING,PORTLAND_ACTION,MINNESOTA_ACTION,PORTLAND_SCORE,MINNESOTA_SCORE
149,2,6:25.0,E. Turner misses 3-pt jump shot from 24 ft,,35,43
150,2,6:22.0,,Defensive rebound by N. Bjelica,35,43
151,2,6:17.0,,J. Crawford misses 2-pt jump shot from 12 ft (block by P. Connaughton),35,43
152,2,6:15.0,Defensive rebound by A. Aminu,,35,43
153,2,6:10.0,Personal foul by N. Bjelica (drawn by D. Lillard),,35,43
154,2,6:10.0,M. Harkless enters the game for P. Connaughton,,35,43
155,2,6:00.0,J. Nurkić misses 2-pt jump shot from 7 ft,,35,43
156,2,5:57.0,,Defensive rebound by N. Bjelica,35,43
157,2,5:41.0,,J. Crawford misses 3-pt jump shot from 25 ft,35,43
158,2,5:38.0,Defensive rebound by J. Nurkić,,35,43
159,2,5:32.0,Turnover by E. Turner (bad pass; steal by J. Crawford),,35,43
160,2,5:15.0,,J. Butler misses 2-pt jump shot from 11 ft,35,43
161,2,5:11.0,Defensive rebound by A. Aminu,,35,43
162,2,5:08.0,Turnover by A. Aminu (lost ball; steal by T. Jones),,35,43
163,2,5:08.0,,Personal foul by A. Aminu (drawn by J. Butler),35,43
164,2,4:58.0,,T. Jones makes 2-pt jump shot from 6 ft,35,45
165,2,4:57.0,Portland full timeout,,35,45
166,2,4:40.0,Shooting foul by T. Jones (drawn by E. Turner),,35,45
167,2,4:40.0,E. Turner makes free throw 1 of 2,,36,45
168,2,4:40.0,E. Turner makes free throw 2 of 2,,37,45
169,2,4:24.0,,K. Towns makes 2-pt jump shot from 20 ft (assist by T. Jones),37,47
170,2,4:00.0,A. Aminu makes 2-pt layup from 1 ft (assist by J. Nurkić),,39,47
171,2,3:39.0,,N. Bjelica misses 2-pt layup from 5 ft,39,47
172,2,3:38.0,,Offensive rebound by N. Bjelica,39,47
173,2,3:37.0,,N. Bjelica makes 2-pt layup at rim,39,49
174,2,3:22.0,Turnover by D. Lillard (bad pass; steal by T. Jones),,39,49
175,2,3:21.0,,Personal foul by M. Harkless (drawn by T. Jones),39,49
176,2,3:21.0,,A. Wiggins enters the game for T. Jones,39,49
177,2,3:21.0,,J. Teague enters the game for N. Bjelica,39,49
178,2,3:21.0,,T. Gibson enters the game for J. Crawford,39,49
179,2,3:03.0,,J. Teague misses 2-pt jump shot from 20 ft,39,49
180,2,2:59.0,Defensive rebound by D. Lillard,,39,49
181,2,2:51.0,Turnover by D. Lillard (bad pass; steal by T. Gibson),,39,49
182,2,2:41.0,,T. Gibson makes 2-pt dunk from 1 ft (assist by K. Towns),39,51
183,2,2:20.0,J. Nurkić misses 2-pt jump shot from 13 ft,,39,51
184,2,2:19.0,,Defensive rebound by K. Towns,39,51
185,2,2:19.0,,Personal foul by J. Nurkić (drawn by K. Towns),39,51
186,2,2:08.0,,K. Towns misses 2-pt layup from 6 ft (block by A. Aminu),39,51
187,2,1:59.0,Defensive rebound by D. Lillard,,39,51
188,2,1:59.0,D. Lillard misses 2-pt layup from 3 ft,,39,51
189,2,1:59.0,Offensive rebound by E. Turner,,39,51
190,2,1:59.0,Shooting foul by T. Gibson (drawn by E. Turner),,39,51
191,2,1:59.0,E. Turner makes free throw 1 of 2,,40,51
192,2,1:59.0,E. Turner makes free throw 2 of 2,,41,51
193,2,1:52.0,,J. Teague makes 2-pt jump shot from 6 ft,41,53
194,2,1:34.0,J. Nurkić misses 2-pt jump shot from 12 ft,,41,53
195,2,1:31.0,,Defensive rebound by K. Towns,41,53
196,2,1:25.0,,J. Butler makes 2-pt jump shot from 5 ft (assist by J. Teague),41,55
197,2,1:10.0,Turnover by D. Lillard (bad pass),,41,55
198,2,1:10.0,P. Connaughton enters the game for E. Turner,,41,55
199,2,0:48.0,,Shooting foul by J. Nurkić (drawn by K. Towns),41,55
200,2,0:48.0,,K. Towns makes free throw 1 of 2,41,56
201,2,0:48.0,,K. Towns makes free throw 2 of 2,41,57
202,2,0:36.0,Personal foul by J. Teague (drawn by D. Lillard),,41,57
203,2,0:36.0,D. Lillard makes free throw 1 of 2,,42,57
204,2,0:36.0,E. Davis enters the game for J. Nurkić,,42,57
205,2,0:36.0,D. Lillard makes free throw 2 of 2,,43,57
206,2,0:22.0,,A. Wiggins misses 2-pt jump shot from 20 ft,43,57
207,2,0:18.0,Defensive rebound by E. Davis,,43,57
208,2,0:01.0,M. Harkless misses 3-pt jump shot from 24 ft,,43,57
209,2,0:00.0,,Defensive rebound by K. Towns,43,57
210,3,11:39.0,E. Turner makes 2-pt jump shot from 20 ft,,45,57
211,3,11:22.0,,Turnover by J. Teague (bad pass; steal by C. McCollum),45,57
212,3,11:18.0,A. Aminu misses 2-pt layup from 2 ft,,45,57
213,3,11:14.0,,Defensive rebound by A. Wiggins,45,57
214,3,11:09.0,,A. Wiggins makes 2-pt jump shot from 16 ft,45,59
215,3,10:47.0,A. Aminu misses 3-pt jump shot from 25 ft,,45,59
216,3,10:44.0,,Defensive rebound by J. Butler,45,59
217,3,10:33.0,,T. Gibson misses 2-pt hook shot from 3 ft,45,59
218,3,10:31.0,Defensive rebound by A. Aminu,,45,59
219,3,10:17.0,A. Aminu makes 2-pt layup at rim,,47,59
220,3,10:07.0,,J. Teague misses 2-pt jump shot from 8 ft,47,59
221,3,10:05.0,Defensive rebound by A. Aminu,,47,59
222,3,9:49.0,A. Aminu misses 2-pt layup from 3 ft,,47,59
223,3,9:46.0,,Defensive rebound by J. Butler,47,59
224,3,9:36.0,,K. Towns makes 2-pt jump shot from 18 ft (assist by J. Butler),47,61
225,3,9:13.0,Turnover by C. McCollum (lost ball; steal by J. Teague),,47,61
226,3,9:10.0,,Personal foul by E. Turner (drawn by J. Teague),47,61
227,3,9:04.0,,Def 3 sec tech foul by J. Nurkić,47,61
228,3,9:04.0,,J. Butler makes technical free throw,47,62
229,3,8:52.0,,J. Teague misses 2-pt jump shot from 21 ft,47,62
230,3,8:49.0,,Offensive rebound by T. Gibson,47,62
231,3,8:38.0,,K. Towns misses 2-pt layup from 1 ft,47,62
232,3,8:34.0,Defensive rebound by J. Nurkić,,47,62
233,3,8:29.0,D. Lillard makes 2-pt layup from 1 ft,,49,62
234,3,8:16.0,,A. Wiggins makes 2-pt jump shot from 10 ft,49,64
235,3,8:00.0,Turnover by E. Turner (bad pass; steal by J. Butler),,49,64
236,3,7:56.0,,A. Wiggins makes 2-pt jump shot from 4 ft (assist by J. Teague),49,66
237,3,7:56.0,Portland full timeout,,49,66
238,3,7:56.0,Z. Collins enters the game for A. Aminu,,49,66
239,3,7:39.0,C. McCollum misses 2-pt jump shot from 7 ft,,49,66
240,3,7:39.0,Offensive rebound by J. Nurkić,,49,66
241,3,7:34.0,D. Lillard misses 3-pt jump shot from 25 ft,,49,66
242,3,7:34.0,Offensive rebound by J. Nurkić,,49,66
243,3,7:32.0,J. Nurkić makes 2-pt layup at rim,,51,66
244,3,7:06.0,,K. Towns makes 3-pt jump shot from 25 ft (assist by J. Teague),51,69
245,3,6:46.0,Turnover by E. Turner (bad pass; steal by J. Teague),,51,69
246,3,6:42.0,,J. Teague makes 3-pt jump shot from 24 ft,51,72
247,3,6:31.0,C. McCollum makes 2-pt layup from 1 ft,,53,72
248,3,6:31.0,Shooting foul by T. Gibson (drawn by C. McCollum),,53,72
249,3,6:31.0,E. Davis enters the game for E. Turner,,53,72
250,3,6:31.0,C. McCollum makes free throw 1 of 1,,54,72
251,3,6:31.0,P. Connaughton enters the game for J. Nurkić,,54,72
252,3,6:27.0,,Personal foul by P. Connaughton (drawn by J. Butler),54,72
253,3,6:17.0,,J. Teague makes 2-pt jump shot from 9 ft,54,74
254,3,5:56.0,Turnover by C. McCollum (bad pass; steal by A. Wiggins),,54,74
255,3,5:53.0,,J. Butler makes 2-pt dunk at rim (assist by A. Wiggins),54,76
256,3,5:35.0,C. McCollum misses 2-pt jump shot from 18 ft,,54,76
257,3,5:35.0,,Defensive rebound by Team,54,76
258,3,5:35.0,Loose ball foul by Z. Collins (drawn by K. Towns),,54,76
259,3,5:20.0,,T. Gibson makes 2-pt layup from 2 ft (assist by J. Teague),54,78
260,3,5:20.0,Violation by E. Davis (def goaltending),,54,78
261,3,5:08.0,Shooting foul by K. Towns (drawn by D. Lillard),,54,78
262,3,5:08.0,D. Lillard misses free throw 1 of 2,,54,78
263,3,5:08.0,Offensive rebound by Team,,54,78
264,3,5:08.0,D. Lillard makes free throw 2 of 2,,55,78
265,3,5:00.0,,Shooting foul by Z. Collins (drawn by K. Towns),55,78
266,3,5:00.0,,K. Towns misses free throw 1 of 2,55,78
267,3,5:00.0,,Offensive rebound by Team,55,78
268,3,5:00.0,,K. Towns makes free throw 2 of 2,55,79
269,3,4:47.0,P. Connaughton makes 3-pt jump shot from 28 ft (assist by D. Lillard),,58,79
270,3,4:24.0,,T. Gibson misses 2-pt jump shot from 8 ft,58,79
271,3,4:22.0,Defensive rebound by D. Lillard,,58,79
272,3,4:14.0,P. Connaughton makes 3-pt jump shot from 24 ft (assist by D. Lillard),,61,79
273,3,4:02.0,,K. Towns makes 3-pt jump shot from 24 ft (assist by J. Teague),61,82
274,3,3:48.0,C. McCollum makes 3-pt jump shot from 24 ft (assist by D. Lillard),,64,82
275,3,3:30.0,,A. Wiggins misses 3-pt jump shot from 25 ft,64,82
276,3,3:28.0,Defensive rebound by E. Davis,,64,82
277,3,3:25.0,P. Connaughton makes 2-pt dunk at rim (assist by D. Lillard),,66,82
278,3,3:10.0,,Turnover by K. Towns (lost ball; steal by E. Davis),66,82
279,3,3:03.0,C. McCollum makes 2-pt jump shot from 19 ft,,68,82
280,3,2:57.0,,Minnesota full timeout,68,82
281,3,2:57.0,,G. Dieng enters the game for K. Towns,68,82
282,3,2:40.0,,J. Teague misses 2-pt jump shot from 19 ft,68,82
283,3,2:37.0,Defensive rebound by D. Lillard,,68,82
284,3,2:32.0,D. Lillard makes 3-pt jump shot from 26 ft,,71,82
285,3,2:11.0,,Shooting foul by E. Davis (drawn by J. Butler),71,82
286,3,2:11.0,,J. Butler makes free throw 1 of 2,71,83
287,3,2:11.0,,J. Butler misses free throw 2 of 2,71,83
288,3,2:09.0,Defensive rebound by E. Davis,,71,83
289,3,1:56.0,D. Lillard misses 2-pt layup from 1 ft,,71,83
290,3,1:56.0,Offensive rebound by E. Davis,,71,83
291,3,1:56.0,Shooting foul by J. Teague (drawn by E. Davis),,71,83
292,3,1:56.0,E. Davis misses free throw 1 of 2,,71,83
293,3,1:56.0,Offensive rebound by Team,,71,83
294,3,1:56.0,E. Davis misses free throw 2 of 2,,71,83
295,3,1:54.0,,Defensive rebound by J. Teague,71,83
296,3,1:42.0,,Personal foul by D. Lillard (drawn by J. Teague),71,83
297,3,1:42.0,,J. Teague makes free throw 1 of 2,71,84
298,3,1:42.0,,J. Teague misses free throw 2 of 2,71,84
299,3,1:38.0,,Offensive rebound by J. Butler,71,84
300,3,1:38.0,,Shooting foul by E. Davis (drawn by J. Butler),71,84
301,3,1:38.0,,J. Butler makes free throw 1 of 2,71,85
302,3,1:38.0,,J. Butler makes free throw 2 of 2,71,86
303,3,1:15.0,Turnover by D. Lillard (bad pass; steal by T. Gibson),,71,86
304,3,0:56.0,,Turnover by A. Wiggins (lost ball; steal by D. Lillard),71,86
305,3,0:38.0,C. McCollum makes 3-pt jump shot from 24 ft,,74,86
306,3,0:38.0,,J. Butler makes technical free throw,74,87
307,3,0:38.0,,Minnesota full timeout,74,87
308,3,0:38.0,,N. Bjelica enters the game for T. Gibson,74,87
309,3,0:33.0,,J. Teague makes 2-pt layup from 2 ft,74,89
310,3,0:16.0,Z. Collins misses 2-pt jump shot from 5 ft,,74,89
311,3,0:14.0,,Defensive rebound by A. Wiggins,74,89
312,3,0:00.0,,J. Teague makes 2-pt layup from 4 ft,74,91
313,4,11:37.0,,J. Crawford misses 3-pt jump shot from 25 ft,74,91
314,4,11:32.0,Defensive rebound by D. Lillard,,74,91
315,4,11:25.0,D. Lillard misses 3-pt jump shot from 24 ft,,74,91
316,4,11:22.0,,Defensive rebound by G. Dieng,74,91
317,4,11:12.0,,J. Teague makes 2-pt jump shot from 11 ft,74,93
318,4,10:47.0,Turnover by Team (shot clock),,74,93
319,4,10:35.0,,J. Teague misses 2-pt jump shot from 14 ft,74,93
320,4,10:31.0,Defensive rebound by E. Davis,,74,93
321,4,10:27.0,C. McCollum makes 2-pt jump shot from 7 ft,,76,93
322,4,10:11.0,,K. Towns misses 2-pt jump shot from 19 ft,76,93
323,4,10:08.0,,Offensive rebound by G. Dieng,76,93
324,4,10:06.0,,G. Dieng misses 3-pt jump shot from 23 ft,76,93
325,4,10:03.0,Defensive rebound by E. Davis,,76,93
326,4,9:58.0,C. McCollum misses 3-pt jump shot from 26 ft,,76,93
327,4,9:55.0,,Defensive rebound by N. Bjelica,76,93
328,4,9:44.0,,J. Crawford makes 3-pt jump shot from 22 ft (assist by G. Dieng),76,96
329,4,9:38.0,,Technical foul by J. Crawford,76,96
330,4,9:38.0,D. Lillard makes technical free throw,,77,96
331,4,9:38.0,,J. Butler enters the game for J. Teague,77,96
332,4,9:28.0,P. Connaughton makes 3-pt jump shot from 24 ft (assist by D. Lillard),,80,96
333,4,9:10.0,,J. Butler makes 2-pt jump shot from 17 ft,80,98
334,4,8:59.0,D. Lillard makes 2-pt jump shot from 20 ft,,82,98
335,4,8:44.0,,K. Towns makes 2-pt layup at rim (assist by J. Butler),82,100
336,4,8:44.0,,Shooting foul by Z. Collins (drawn by K. Towns),82,100
337,4,8:44.0,,K. Towns makes free throw 1 of 1,82,101
338,4,8:26.0,C. McCollum misses 2-pt layup from 2 ft (block by G. Dieng),,82,101
339,4,8:23.0,,Defensive rebound by K. Towns,82,101
340,4,8:18.0,,J. Butler makes 3-pt jump shot from 25 ft (assist by J. Crawford),82,104
341,4,8:01.0,P. Connaughton makes 3-pt jump shot from 25 ft (assist by D. Lillard),,85,104
342,4,7:47.0,,Shooting foul by E. Davis (drawn by J. Butler),85,104
343,4,7:47.0,,J. Butler makes free throw 1 of 2,85,105
344,4,7:47.0,,A. Wiggins enters the game for N. Bjelica,85,105
345,4,7:47.0,,J. Butler makes free throw 2 of 2,85,106
346,4,7:40.0,D. Lillard makes 2-pt layup from 1 ft,,87,106
347,4,7:40.0,Shooting foul by K. Towns (drawn by D. Lillard),,87,106
348,4,7:40.0,D. Lillard makes free throw 1 of 1,,88,106
349,4,7:28.0,,K. Towns makes 2-pt jump shot from 15 ft (assist by J. Butler),88,108
350,4,7:14.0,P. Connaughton misses 3-pt jump shot from 25 ft,,88,108
351,4,7:10.0,,Defensive rebound by G. Dieng,88,108
352,4,7:03.0,,Shooting foul by Z. Collins (drawn by K. Towns),88,108
353,4,7:03.0,,K. Towns makes free throw 1 of 2,88,109
354,4,7:03.0,,T. Gibson enters the game for G. Dieng,88,109
355,4,7:03.0,,K. Towns makes free throw 2 of 2,88,110
356,4,6:57.0,D. Lillard misses 3-pt jump shot from 24 ft,,88,110
357,4,6:55.0,,Defensive rebound by K. Towns,88,110
358,4,6:45.0,,Shooting foul by C. McCollum (drawn by J. Butler),88,110
359,4,6:45.0,,Minnesota full timeout,88,110
360,4,6:45.0,J. Layman enters the game for D. Lillard,,88,110
361,4,6:45.0,N. Vonleh enters the game for E. Davis,,88,110
362,4,6:45.0,,J. Butler makes free throw 1 of 3,88,111
363,4,6:45.0,,J. Butler makes free throw 2 of 3,88,112
364,4,6:45.0,,J. Butler misses free throw 3 of 3,88,112
365,4,6:43.0,Defensive rebound by N. Vonleh,,88,112
366,4,6:32.0,P. Connaughton misses 3-pt jump shot from 25 ft,,88,112
367,4,6:28.0,,Defensive rebound by K. Towns,88,112
368,4,6:12.0,,J. Crawford misses 3-pt jump shot from 25 ft,88,112
369,4,6:10.0,Defensive rebound by N. Vonleh,,88,112
370,4,6:01.0,N. Vonleh misses 2-pt jump shot from 20 ft,,88,112
371,4,5:58.0,,Defensive rebound by K. Towns,88,112
372,4,5:36.0,,J. Butler misses 2-pt jump shot from 13 ft,88,112
373,4,5:33.0,Defensive rebound by N. Vonleh,,88,112
374,4,5:26.0,C. McCollum misses 2-pt jump shot from 20 ft,,88,112
375,4,5:24.0,,Defensive rebound by A. Wiggins,88,112
376,4,5:10.0,,J. Crawford makes 2-pt jump shot from 19 ft (assist by K. Towns),88,114
377,4,4:57.0,Personal foul by J. Butler (drawn by C. McCollum),,88,114
378,4,4:57.0,,T. Jones enters the game for J. Butler,88,114
379,4,4:57.0,M. Leonard enters the game for C. McCollum,,88,114
380,4,4:49.0,M. Leonard makes 2-pt layup from 1 ft (assist by P. Connaughton),,90,114
381,4,4:35.0,,T. Gibson misses 3-pt jump shot from 23 ft,90,114
382,4,4:32.0,Defensive rebound by N. Vonleh,,90,114
383,4,4:23.0,P. Connaughton misses 3-pt jump shot from 23 ft,,90,114
384,4,4:20.0,,Defensive rebound by T. Gibson,90,114
