,QUARTER,TIME_REMAINING,PHOENIX_ACTION,SACRAMENTO_ACTION,PHOENIX_SCORE,SACRAMENTO_SCORE
382,4,4:14.0,,G. Hill makes free throw 2 of 2,98,99
383,4,3:59.0,Turnover by T. Chandler (offensive goaltending),,98,99
384,4,3:42.0,,Turnover by G. Temple (step out of bounds),98,99
385,4,3:42.0,Phoenix full timeout,,98,99
386,4,3:29.0,T. Warren makes 2-pt layup from 4 ft,,100,99
387,4,3:29.0,Shooting foul by B. Bogdanović (drawn by T. Warren),,100,99
388,4,3:29.0,T. Warren makes free throw 1 of 1,,101,99
389,4,3:07.0,,Z. Randolph misses 2-pt jump shot from 6 ft,101,99
390,4,3:03.0,,Offensive rebound by W. Cauley-Stein,101,99
391,4,3:02.0,,W. Cauley-Stein misses 2-pt layup from 1 ft,101,99
392,4,3:02.0,Defensive rebound by D. Booker,,101,99
393,4,2:51.0,Personal foul by Z. Randolph (drawn by D. Booker),,101,99
394,4,2:51.0,D. Booker makes free throw 1 of 2,,102,99
395,4,2:51.0,D. Booker makes free throw 2 of 2,,103,99
396,4,2:44.0,,Personal foul by T. Daniels (drawn by G. Hill),103,99
397,4,2:44.0,,G. Hill misses free throw 1 of 2,103,99
398,4,2:44.0,,Offensive rebound by Team,103,99
399,4,2:44.0,,B. Hield enters the game for Z. Randolph,103,99
400,4,2:44.0,,G. Hill misses free throw 2 of 2,103,99
401,4,2:41.0,Defensive rebound by M. Chriss,,103,99
402,4,2:29.0,D. Booker misses 2-pt jump shot from 21 ft,,103,99
403,4,2:26.0,,Defensive rebound by G. Hill,103,99
404,4,2:19.0,,G. Temple misses 2-pt jump shot from 16 ft,103,99
405,4,2:14.0,,Offensive rebound by G. Hill,103,99
406,4,2:13.0,,G. Hill misses 2-pt jump shot from 5 ft (block by T. Chandler),103,99
407,4,2:13.0,,Offensive rebound by W. Cauley-Stein,103,99
408,4,2:13.0,,W. Cauley-Stein misses 2-pt layup from 4 ft,103,99
409,4,2:13.0,Defensive rebound by Team,,103,99
410,4,1:53.0,D. Booker makes 2-pt layup from 3 ft,,105,99
411,4,1:46.0,,B. Bogdanović misses 3-pt jump shot from 26 ft,105,99
412,4,1:40.0,Defensive rebound by M. Chriss,,105,99
413,4,1:25.0,D. Booker misses 2-pt jump shot from 15 ft,,105,99
414,4,1:20.0,Offensive rebound by T. Chandler,,105,99
415,4,0:58.0,D. Booker makes 2-pt jump shot from 14 ft,,107,99
416,4,0:46.0,,Turnover by B. Hield (bad pass; steal by D. Booker),107,99
417,4,0:25.0,D. Booker makes 3-pt jump shot from 28 ft,,110,99
418,4,0:21.0,,B. Hield makes 2-pt jump shot from 16 ft (assist by G. Hill),110,101
419,4,0:18.0,Personal foul by B. Hield (drawn by T. Daniels),,110,101
420,4,0:18.0,T. Daniels misses free throw 1 of 2,,110,101
421,4,0:18.0,Offensive rebound by Team,,110,101
422,4,0:18.0,T. Daniels makes free throw 2 of 2,,111,101
423,4,0:13.0,,B. Hield misses 3-pt jump shot from 25 ft,111,101
424,4,0:09.0,Defensive rebound by M. Chriss,,111,101
