,QUARTER,TIME_REMAINING,HOUSTON_ACTION,SAN ANTONIO_ACTION,HOUSTON_SCORE,SAN ANTONIO_SCORE
64,1,2:35.0,N. Hilário makes 2-pt jump shot from 14 ft (assist by J. Harden),,22,14
65,1,2:16.0,,Turnover by L. Aldridge (traveling),22,14
66,1,2:16.0,,B. Forbes enters the game for K. Anderson,22,14
67,1,2:00.0,J. Harden makes 2-pt jump shot from 9 ft,,24,14
68,1,1:45.0,,M. Ginóbili misses 2-pt layup from 1 ft,24,14
69,1,1:43.0,Defensive rebound by N. Hilário,,24,14
70,1,1:37.0,Turnover by J. Harden (bad pass),,24,14
71,1,1:21.0,,Turnover by M. Ginóbili (bad pass; steal by N. Hilário),24,14
72,1,1:14.0,J. Harden makes 3-pt jump shot from 25 ft,,27,14
73,1,1:01.0,,D. Bertāns misses 2-pt layup from 2 ft (block by J. Harden),27,14
74,1,1:01.0,,Offensive rebound by Team,27,14
75,1,1:01.0,,P. Gasol enters the game for L. Aldridge,27,14
76,1,1:01.0,L. Mbah a Moute enters the game for R. Anderson,,27,14
77,1,0:50.0,,D. Bertāns misses 3-pt jump shot from 22 ft,27,14
78,1,0:46.0,Defensive rebound by G. Green,,27,14
79,1,0:38.0,J. Harden misses 3-pt jump shot from 24 ft,,27,14
80,1,0:35.0,,Defensive rebound by P. Gasol,27,14
81,1,0:22.0,,M. Ginóbili misses 2-pt jump shot from 4 ft,27,14
82,1,0:19.0,,Offensive rebound by Team,27,14
83,1,0:06.0,,Personal foul by L. Mbah a Moute (drawn by M. Ginóbili),27,14
84,1,0:00.0,,B. Forbes misses 2-pt jump shot from 21 ft,27,14
85,1,0:00.0,Defensive rebound by L. Mbah a Moute,,27,14
86,2,11:32.0,Turnover by L. Mbah a Moute (bad pass; steal by P. Gasol),,27,14
87,2,11:24.0,,Shooting foul by C. Paul (drawn by P. Gasol),27,14
88,2,11:24.0,,P. Gasol makes free throw 1 of 2,27,15
89,2,11:24.0,,P. Gasol makes free throw 2 of 2,27,16
90,2,11:11.0,G. Green misses 3-pt jump shot from 25 ft,,27,16
91,2,11:10.0,Offensive rebound by N. Hilário,,27,16
92,2,11:10.0,Shooting foul by B. Forbes (drawn by N. Hilário),,27,16
93,2,11:10.0,N. Hilário misses free throw 1 of 2,,27,16
94,2,11:10.0,Offensive rebound by Team,,27,16
95,2,11:10.0,N. Hilário makes free throw 2 of 2,,28,16
96,2,10:57.0,,M. Ginóbili makes 3-pt jump shot from 24 ft (assist by B. Forbes),28,19
97,2,10:44.0,N. Hilário misses 2-pt layup from 1 ft,,28,19
98,2,10:41.0,,Defensive rebound by T. Parker,28,19
99,2,10:38.0,,Turnover by T. Parker (lost ball; steal by G. Green),28,19
100,2,10:24.0,C. Paul misses 2-pt jump shot from 15 ft,,28,19
101,2,10:20.0,,Defensive rebound by B. Forbes,28,19
102,2,10:15.0,,M. Ginóbili misses 3-pt jump shot from 25 ft,28,19
103,2,10:13.0,Defensive rebound by G. Green,,28,19
104,2,10:06.0,Shooting foul by B. Forbes (drawn by G. Green),,28,19
105,2,10:06.0,G. Green makes free throw 1 of 3,,29,19
106,2,10:06.0,G. Green makes free throw 2 of 3,,30,19
107,2,10:06.0,,D. Murray enters the game for T. Parker,30,19
108,2,10:06.0,,D. Green enters the game for M. Ginóbili,30,19
109,2,10:06.0,C. Capela enters the game for N. Hilário,,30,19
110,2,10:06.0,G. Green misses free throw 3 of 3,,30,19
111,2,10:02.0,,Defensive rebound by D. Murray,30,19
112,2,9:58.0,,Personal foul by G. Green (drawn by D. Murray),30,19
113,2,9:49.0,,Turnover by D. Murray (offensive goaltending),30,19
114,2,9:40.0,C. Paul makes 2-pt jump shot from 16 ft,,32,19
115,2,9:39.0,,San Antonio full timeout,32,19
116,2,9:30.0,,Turnover by D. Murray (bad pass; steal by L. Mbah a Moute),32,19
117,2,9:18.0,P. Tucker misses 3-pt jump shot from 23 ft,,32,19
118,2,9:13.0,,Defensive rebound by P. Mills,32,19
119,2,8:56.0,,D. Green makes 2-pt layup from 2 ft (assist by D. Murray),32,21
120,2,8:41.0,Turnover by C. Capela (bad pass; steal by B. Forbes),,32,21
121,2,8:31.0,,D. Green misses 2-pt layup from 1 ft,32,21
122,2,8:28.0,Defensive rebound by C. Capela,,32,21
123,2,8:24.0,C. Paul makes 2-pt jump shot from 6 ft,,34,21
124,2,8:05.0,,K. Anderson enters the game for B. Forbes,34,21
125,2,8:05.0,,L. Aldridge enters the game for P. Gasol,34,21
126,2,7:54.0,,D. Murray misses 2-pt jump shot from 7 ft,34,21
127,2,7:53.0,Defensive rebound by Team,,34,21
128,2,7:34.0,C. Capela misses 2-pt hook shot from 8 ft,,34,21
129,2,7:32.0,,Defensive rebound by D. Murray,34,21
130,2,7:19.0,,L. Aldridge makes 2-pt layup from 1 ft,34,23
131,2,7:04.0,C. Paul misses 2-pt jump shot from 9 ft,,34,23
132,2,7:01.0,,Defensive rebound by L. Aldridge,34,23
133,2,6:49.0,,P. Mills misses 3-pt jump shot from 25 ft,34,23
134,2,6:46.0,Defensive rebound by G. Green,,34,23
135,2,6:35.0,G. Green misses 2-pt jump shot from 2 ft,,34,23
136,2,6:33.0,,Defensive rebound by D. Green,34,23
137,2,6:21.0,,D. Green makes 3-pt jump shot from 22 ft (assist by L. Aldridge),34,26
138,2,6:20.0,Houston full timeout,,34,26
139,2,6:20.0,R. Anderson enters the game for C. Paul,,34,26
140,2,6:20.0,J. Harden enters the game for L. Mbah a Moute,,34,26
141,2,6:06.0,J. Harden makes 2-pt jump shot from 8 ft (assist by C. Capela),,36,26
142,2,5:49.0,,D. Green misses 3-pt jump shot from 25 ft,36,26
143,2,5:49.0,Defensive rebound by C. Capela,,36,26
144,2,5:40.0,G. Green makes 3-pt jump shot from 25 ft (assist by J. Harden),,39,26
145,2,5:15.0,,L. Aldridge makes 2-pt hook shot from 6 ft (assist by D. Green),39,28
146,2,5:02.0,G. Green misses 3-pt jump shot from 26 ft,,39,28
147,2,5:02.0,Offensive rebound by Team,,39,28
148,2,5:02.0,,M. Ginóbili enters the game for D. Green,39,28
149,2,4:54.0,C. Capela makes 2-pt layup from 1 ft (assist by J. Harden),,41,28
150,2,4:54.0,Shooting foul by M. Ginóbili (drawn by C. Capela),,41,28
151,2,4:54.0,,Violation by K. Anderson (lane),41,28
152,2,4:54.0,C. Capela makes free throw 1 of 1,,42,28
153,2,4:44.0,,K. Anderson misses 2-pt jump shot from 5 ft (block by C. Capela),42,28
154,2,4:41.0,Defensive rebound by G. Green,,42,28
155,2,4:23.0,C. Capela makes 2-pt dunk at rim (assist by J. Harden),,44,28
156,2,4:10.0,,D. Murray misses 2-pt layup at rim (block by C. Capela),44,28
157,2,4:03.0,,Offensive rebound by D. Murray,44,28
158,2,4:03.0,,D. Murray makes 2-pt layup at rim,44,30
159,2,3:48.0,Shooting foul by L. Aldridge (drawn by R. Anderson),,44,30
160,2,3:48.0,R. Anderson makes free throw 1 of 2,,45,30
161,2,3:48.0,,T. Parker enters the game for D. Murray,45,30
162,2,3:48.0,,D. Bertāns enters the game for P. Mills,45,30
163,2,3:48.0,R. Anderson makes free throw 2 of 2,,46,30
164,2,3:32.0,,L. Aldridge makes 2-pt layup at rim (assist by M. Ginóbili),46,32
165,2,3:22.0,G. Green misses 3-pt jump shot from 25 ft,,46,32
166,2,3:22.0,,Defensive rebound by L. Aldridge,46,32
167,2,3:08.0,,M. Ginóbili makes 2-pt layup from 1 ft (assist by T. Parker),46,34
168,2,2:45.0,R. Anderson misses 3-pt jump shot from 25 ft,,46,34
169,2,2:41.0,Offensive rebound by P. Tucker,,46,34
170,2,2:21.0,G. Green makes 3-pt jump shot from 26 ft (assist by J. Harden),,49,34
171,2,2:03.0,,L. Aldridge makes 2-pt hook shot from 6 ft,49,36
172,2,1:43.0,G. Green makes 3-pt jump shot from 24 ft (assist by J. Harden),,52,36
173,2,1:21.0,,T. Parker misses 2-pt jump shot from 18 ft,52,36
174,2,1:17.0,Defensive rebound by G. Green,,52,36
175,2,1:17.0,Personal foul by M. Ginóbili (drawn by G. Green),,52,36
176,2,1:17.0,G. Green makes free throw 1 of 2,,53,36
177,2,1:17.0,C. Paul enters the game for R. Anderson,,53,36
178,2,1:17.0,G. Green makes free throw 2 of 2,,54,36
179,2,1:05.0,,L. Aldridge misses 2-pt hook shot from 7 ft,54,36
180,2,1:02.0,Defensive rebound by P. Tucker,,54,36
181,2,0:57.0,J. Harden misses 3-pt jump shot from 25 ft,,54,36
182,2,0:55.0,,Defensive rebound by K. Anderson,54,36
183,2,0:42.0,,T. Parker makes 2-pt jump shot from 21 ft (assist by D. Bertāns),54,38
184,2,0:34.0,C. Paul misses 3-pt jump shot from 24 ft,,54,38
185,2,0:34.0,,Defensive rebound by D. Bertāns,54,38
186,2,0:26.0,,T. Parker misses 2-pt layup at rim,54,38
187,2,0:26.0,Defensive rebound by C. Capela,,54,38
188,2,0:03.0,J. Harden misses 2-pt layup from 1 ft (block by D. Bertāns),,54,38
189,2,0:03.0,,Defensive rebound by L. Aldridge,54,38
190,2,0:00.0,,K. Anderson misses 3-pt jump shot from 41 ft,54,38
191,2,0:00.0,,Offensive rebound by Team,54,38
192,3,11:41.0,J. Harden makes 2-pt jump shot from 13 ft,,56,38
193,3,11:21.0,,L. Aldridge misses 2-pt jump shot from 12 ft,56,38
194,3,11:19.0,Defensive rebound by J. Harden,,56,38
195,3,11:10.0,J. Harden misses 2-pt jump shot from 8 ft (block by D. Green),,56,38
196,3,11:07.0,,Defensive rebound by L. Aldridge,56,38
197,3,11:04.0,,D. Green misses 3-pt jump shot from 24 ft,56,38
198,3,11:04.0,,Offensive rebound by D. Murray,56,38
199,3,10:58.0,,P. Mills misses 3-pt jump shot from 24 ft,56,38
200,3,10:58.0,Defensive rebound by C. Capela,,56,38
201,3,10:49.0,Personal foul by P. Mills (drawn by C. Paul),,56,38
202,3,10:34.0,C. Capela misses 2-pt layup from 1 ft,,56,38
203,3,10:34.0,Offensive rebound by L. Mbah a Moute,,56,38
204,3,10:23.0,J. Harden misses 3-pt jump shot from 26 ft,,56,38
205,3,10:23.0,,Defensive rebound by D. Murray,56,38
206,3,10:13.0,,D. Green makes 3-pt jump shot from 23 ft (assist by P. Mills),56,41
207,3,9:51.0,L. Mbah a Moute misses 3-pt jump shot from 26 ft,,56,41
208,3,9:51.0,,Defensive rebound by K. Anderson,56,41
209,3,9:46.0,,P. Mills makes 2-pt layup from 1 ft (assist by K. Anderson),56,43
210,3,9:30.0,L. Mbah a Moute makes 3-pt jump shot from 24 ft (assist by C. Paul),,59,43
211,3,9:03.0,,K. Anderson misses 3-pt jump shot from 23 ft,59,43
212,3,9:03.0,,Offensive rebound by D. Murray,59,43
213,3,8:57.0,,D. Murray makes 2-pt jump shot from 1 ft,59,45
214,3,8:44.0,C. Capela makes 2-pt hook shot from 4 ft (assist by C. Paul),,61,45
215,3,8:44.0,Shooting foul by D. Green (drawn by C. Capela),,61,45
216,3,8:44.0,C. Capela makes free throw 1 of 1,,62,45
217,3,8:37.0,,Turnover by P. Mills (bad pass),62,45
218,3,8:23.0,C. Paul misses 3-pt jump shot from 25 ft,,62,45
219,3,8:19.0,,Defensive rebound by D. Murray,62,45
220,3,8:16.0,,P. Mills misses 3-pt jump shot from 25 ft,62,45
221,3,8:16.0,Defensive rebound by R. Anderson,,62,45
222,3,8:07.0,C. Paul misses 2-pt layup from 1 ft (block by K. Anderson),,62,45
223,3,8:07.0,Offensive rebound by C. Capela,,62,45
224,3,8:01.0,C. Capela makes 2-pt layup from 2 ft,,64,45
225,3,7:53.0,,D. Murray makes 2-pt jump shot from 14 ft,64,47
226,3,7:26.0,L. Mbah a Moute makes 2-pt layup at rim (assist by R. Anderson),,66,47
227,3,7:11.0,,D. Green makes 2-pt layup from 2 ft,66,49
228,3,7:11.0,,Shooting foul by R. Anderson (drawn by D. Green),66,49
229,3,7:11.0,,D. Green makes free throw 1 of 1,66,50
230,3,6:55.0,L. Mbah a Moute misses 3-pt jump shot from 22 ft,,66,50
231,3,6:55.0,,Defensive rebound by D. Murray,66,50
232,3,6:47.0,,P. Mills misses 3-pt jump shot from 23 ft,66,50
233,3,6:47.0,,Offensive rebound by L. Aldridge,66,50
234,3,6:38.0,,K. Anderson makes 2-pt layup from 1 ft (assist by D. Green),66,52
235,3,6:17.0,C. Capela misses 2-pt hook shot from 6 ft,,66,52
236,3,6:17.0,Offensive rebound by R. Anderson,,66,52
237,3,6:12.0,R. Anderson makes 2-pt layup at rim,,68,52
238,3,6:07.0,,Turnover by D. Murray (out of bounds lost ball),68,52
239,3,6:07.0,,San Antonio full timeout,68,52
240,3,6:07.0,N. Hilário enters the game for C. Paul,,68,52
241,3,6:07.0,G. Green enters the game for C. Capela,,68,52
242,3,6:07.0,P. Tucker enters the game for R. Anderson,,68,52
243,3,5:48.0,J. Harden makes 3-pt jump shot from 26 ft,,71,52
244,3,5:36.0,,K. Anderson makes 2-pt layup from 1 ft (assist by P. Mills),71,54
245,3,5:36.0,,Shooting foul by G. Green (drawn by K. Anderson),71,54
246,3,5:36.0,,K. Anderson makes free throw 1 of 1,71,55
247,3,5:25.0,J. Harden misses 3-pt jump shot from 26 ft,,71,55
248,3,5:20.0,,Defensive rebound by D. Murray,71,55
249,3,5:13.0,,D. Green makes 2-pt layup at rim (assist by D. Murray),71,57
250,3,5:12.0,Personal foul by K. Anderson (drawn by J. Harden),,71,57
251,3,4:56.0,G. Green misses 3-pt jump shot from 26 ft,,71,57
252,3,4:53.0,,Defensive rebound by P. Mills,71,57
253,3,4:42.0,,D. Murray misses 2-pt layup from 1 ft,71,57
254,3,4:42.0,Defensive rebound by J. Harden,,71,57
255,3,4:35.0,P. Tucker makes 3-pt jump shot from 22 ft (assist by N. Hilário),,74,57
256,3,4:14.0,,P. Mills misses 3-pt jump shot from 25 ft,74,57
257,3,4:14.0,Defensive rebound by P. Tucker,,74,57
258,3,4:00.0,P. Tucker misses 3-pt jump shot from 22 ft,,74,57
259,3,4:00.0,,Defensive rebound by L. Aldridge,74,57
260,3,3:45.0,,D. Green makes 3-pt jump shot from 23 ft (assist by D. Murray),74,60
261,3,3:29.0,Turnover by N. Hilário (bad pass; steal by D. Green),,74,60
262,3,3:29.0,,Personal foul by G. Green (drawn by D. Green),74,60
263,3,3:29.0,,M. Ginóbili enters the game for K. Anderson,74,60
264,3,3:29.0,,T. Parker enters the game for D. Murray,74,60
265,3,3:29.0,,B. Forbes enters the game for P. Mills,74,60
266,3,3:14.0,,Turnover by M. Ginóbili (bad pass; steal by N. Hilário),74,60
267,3,3:09.0,Shooting foul by M. Ginóbili (drawn by J. Harden),,74,60
268,3,3:09.0,J. Harden makes free throw 1 of 2,,75,60
269,3,3:09.0,J. Harden makes free throw 2 of 2,,76,60
270,3,2:56.0,,Shooting foul by L. Mbah a Moute (drawn by B. Forbes),76,60
271,3,2:56.0,Houston full timeout,,76,60
272,3,2:56.0,,P. Gasol enters the game for L. Aldridge,76,60
273,3,2:56.0,,D. Hilliard enters the game for D. Green,76,60
274,3,2:56.0,R. Anderson enters the game for L. Mbah a Moute,,76,60
275,3,2:56.0,,B. Forbes makes free throw 1 of 2,76,61
276,3,2:56.0,,B. Forbes makes free throw 2 of 2,76,62
277,3,2:44.0,G. Green misses 3-pt jump shot from 25 ft,,76,62
278,3,2:43.0,Offensive rebound by Team,,76,62
279,3,2:43.0,,Loose ball foul by T. Parker (drawn by P. Tucker),76,62
280,3,2:43.0,P. Tucker makes free throw 1 of 2,,77,62
281,3,2:43.0,P. Tucker makes free throw 2 of 2,,78,62
282,3,2:31.0,,B. Forbes misses 3-pt jump shot from 24 ft,78,62
283,3,2:28.0,Defensive rebound by P. Tucker,,78,62
284,3,2:07.0,N. Hilário misses 2-pt layup at rim (block by P. Gasol),,78,62
285,3,2:07.0,,Defensive rebound by P. Gasol,78,62
286,3,2:00.0,,Shooting foul by N. Hilário (drawn by P. Gasol),78,62
287,3,2:00.0,,P. Gasol makes free throw 1 of 2,78,63
288,3,2:00.0,,P. Gasol makes free throw 2 of 2,78,64
289,3,1:47.0,G. Green makes 2-pt jump shot from 12 ft,,80,64
290,3,1:28.0,,Turnover by M. Ginóbili (bad pass),80,64
291,3,1:28.0,C. Paul enters the game for G. Green,,80,64
292,3,1:13.0,J. Harden misses 3-pt jump shot from 25 ft,,80,64
293,3,1:09.0,,Defensive rebound by D. Hilliard,80,64
294,3,1:02.0,,Personal foul by R. Anderson (drawn by P. Gasol),80,64
295,3,1:02.0,,P. Gasol makes free throw 1 of 2,80,65
296,3,1:02.0,,P. Gasol makes free throw 2 of 2,80,66
297,3,0:39.0,J. Harden misses 3-pt jump shot from 27 ft,,80,66
298,3,0:36.0,,Defensive rebound by P. Gasol,80,66
299,3,0:34.0,,Shooting foul by J. Harden (drawn by D. Hilliard),80,66
300,3,0:34.0,,D. Hilliard makes free throw 1 of 2,80,67
301,3,0:34.0,,D. Hilliard makes free throw 2 of 2,80,68
302,3,0:28.0,C. Paul misses technical free throw,,80,68
303,3,0:28.0,Offensive rebound by Team,,80,68
304,3,0:12.0,J. Harden misses 3-pt jump shot from 26 ft,,80,68
305,3,0:08.0,Offensive rebound by N. Hilário,,80,68
306,3,0:05.0,P. Tucker makes 2-pt jump shot from 20 ft (assist by R. Anderson),,82,68
307,3,0:00.0,,Shooting foul by P. Tucker (drawn by B. Forbes),82,68
308,3,0:00.0,,B. Forbes makes free throw 1 of 2,82,69
309,3,0:00.0,,B. Forbes makes free throw 2 of 2,82,70
310,4,11:36.0,,M. Ginóbili misses 2-pt jump shot from 15 ft,82,70
311,4,11:34.0,Defensive rebound by C. Capela,,82,70
312,4,11:17.0,C. Paul misses 2-pt jump shot from 12 ft,,82,70
313,4,11:15.0,,Defensive rebound by P. Gasol,82,70
314,4,11:09.0,,T. Parker makes 2-pt layup at rim,82,72
315,4,10:53.0,G. Green misses 3-pt jump shot from 25 ft,,82,72
316,4,10:50.0,,Defensive rebound by P. Gasol,82,72
317,4,10:37.0,,B. Forbes makes 2-pt layup at rim,82,74
318,4,10:18.0,L. Mbah a Moute misses 3-pt jump shot from 25 ft,,82,74
319,4,10:13.0,,Defensive rebound by B. Forbes,82,74
320,4,9:58.0,,D. Hilliard makes 2-pt jump shot from 16 ft,82,76
321,4,9:57.0,Houston full timeout,,82,76
322,4,9:32.0,C. Paul makes 2-pt jump shot from 17 ft,,84,76
323,4,9:08.0,,T. Parker misses 3-pt jump shot from 23 ft,84,76
324,4,9:05.0,Defensive rebound by C. Capela,,84,76
325,4,8:53.0,G. Green misses 3-pt jump shot from 25 ft,,84,76
326,4,8:50.0,,Defensive rebound by P. Gasol,84,76
327,4,8:40.0,,P. Gasol misses 3-pt jump shot from 23 ft,84,76
328,4,8:37.0,Defensive rebound by R. Anderson,,84,76
329,4,8:30.0,Turnover by C. Paul (step out of bounds),,84,76
330,4,8:30.0,,P. Mills enters the game for T. Parker,84,76
331,4,8:16.0,,M. Ginóbili misses 2-pt layup at rim (block by C. Capela),84,76
332,4,8:16.0,,Offensive rebound by Team,84,76
333,4,8:16.0,,Personal foul by R. Anderson (drawn by P. Gasol),84,76
334,4,8:16.0,,D. Green enters the game for M. Ginóbili,84,76
335,4,8:16.0,,D. Murray enters the game for D. Hilliard,84,76
336,4,8:16.0,P. Tucker enters the game for R. Anderson,,84,76
337,4,8:11.0,,D. Green misses 3-pt jump shot from 22 ft,84,76
338,4,8:08.0,,Offensive rebound by Team,84,76
339,4,8:01.0,,Turnover by D. Murray (traveling),84,76
340,4,7:46.0,C. Paul makes 2-pt jump shot from 19 ft,,86,76
341,4,7:30.0,,Turnover by P. Gasol (lost ball; steal by C. Paul),86,76
342,4,7:24.0,G. Green misses 3-pt jump shot from 26 ft,,86,76
343,4,7:21.0,Offensive rebound by C. Capela,,86,76
344,4,7:17.0,C. Paul makes 2-pt jump shot from 13 ft,,88,76
345,4,7:17.0,,San Antonio full timeout,88,76
346,4,7:17.0,,L. Aldridge enters the game for P. Gasol,88,76
347,4,7:02.0,,B. Forbes makes 2-pt jump shot from 18 ft (assist by L. Aldridge),88,78
348,4,6:41.0,C. Paul misses 2-pt jump shot from 14 ft,,88,78
349,4,6:38.0,,Defensive rebound by D. Murray,88,78
350,4,6:33.0,,D. Green misses 2-pt layup from 5 ft (block by C. Capela),88,78
351,4,6:29.0,Defensive rebound by L. Mbah a Moute,,88,78
352,4,6:28.0,P. Tucker misses 3-pt jump shot from 24 ft,,88,78
353,4,6:28.0,,Defensive rebound by Team,88,78
354,4,6:28.0,,Personal foul by C. Paul (drawn by P. Mills),88,78
355,4,6:28.0,,D. Bertāns enters the game for D. Murray,88,78
356,4,6:28.0,,K. Anderson enters the game for B. Forbes,88,78
357,4,6:28.0,J. Harden enters the game for C. Paul,,88,78
358,4,6:16.0,,Turnover by L. Aldridge (bad pass; steal by C. Capela),88,78
359,4,6:10.0,L. Mbah a Moute makes 2-pt layup from 2 ft (assist by J. Harden),,90,78
360,4,6:10.0,,San Antonio full timeout,90,78
361,4,5:51.0,,Turnover by D. Green (bad pass; steal by P. Tucker),90,78
362,4,5:31.0,J. Harden misses 2-pt jump shot from 16 ft,,90,78
363,4,5:27.0,,Defensive rebound by D. Green,90,78
364,4,5:16.0,,L. Aldridge misses 2-pt layup from 6 ft (block by J. Harden),90,78
365,4,5:16.0,,Offensive rebound by Team,90,78
366,4,5:08.0,,P. Mills makes 2-pt jump shot from 12 ft (assist by D. Green),90,80
367,4,4:51.0,C. Capela makes 2-pt dunk from 1 ft (assist by J. Harden),,92,80
368,4,4:30.0,,D. Bertāns misses 2-pt jump shot from 23 ft,92,80
369,4,4:26.0,Defensive rebound by C. Capela,,92,80
370,4,4:16.0,L. Mbah a Moute misses 2-pt jump shot from 20 ft,,92,80
371,4,4:13.0,,Defensive rebound by D. Green,92,80
372,4,3:52.0,,L. Aldridge makes 2-pt hook shot from 6 ft,92,82
373,4,3:25.0,P. Tucker misses 3-pt jump shot from 26 ft,,92,82
374,4,3:21.0,,Defensive rebound by K. Anderson,92,82
375,4,3:17.0,,D. Bertāns misses 2-pt layup from 3 ft,92,82
376,4,3:17.0,,Offensive rebound by D. Green,92,82
377,4,3:03.0,,Personal foul by L. Mbah a Moute (drawn by L. Aldridge),92,82
378,4,3:03.0,Houston full timeout,,92,82
379,4,3:03.0,,M. Ginóbili enters the game for D. Bertāns,92,82
380,4,3:03.0,,B. Forbes enters the game for K. Anderson,92,82
381,4,3:03.0,C. Paul enters the game for G. Green,,92,82
382,4,2:49.0,,B. Forbes makes 3-pt jump shot from 24 ft (assist by M. Ginóbili),92,85
383,4,2:21.0,J. Harden makes 3-pt jump shot from 25 ft,,95,85
384,4,2:03.0,,M. Ginóbili misses 3-pt jump shot from 24 ft,95,85
385,4,1:55.0,,Offensive rebound by D. Green,95,85
386,4,1:55.0,,D. Green misses 2-pt layup at rim,95,85
