,QUARTER,TIME_REMAINING,ORLANDO_ACTION,DETROIT_ACTION,ORLANDO_SCORE,DETROIT_SCORE
36,1,7:05.0,,T. Harris makes 3-pt jump shot from 22 ft (assist by R. Jackson),8,18
37,1,6:45.0,M. Hezonja makes 2-pt layup from 2 ft (assist by N. Vučević),,10,18
38,1,6:31.0,,T. Harris misses 2-pt layup from 4 ft,10,18
39,1,6:31.0,Defensive rebound by N. Vučević,,10,18
40,1,6:24.0,E. Payton misses 3-pt jump shot from 22 ft,,10,18
41,1,6:20.0,,Defensive rebound by A. Drummond,10,18
42,1,6:12.0,,Turnover by R. Jackson (bad pass; steal by M. Hezonja),10,18
43,1,6:08.0,J. Simmons misses 2-pt layup from 1 ft,,10,18
44,1,6:05.0,,Defensive rebound by R. Bullock,10,18
45,1,6:02.0,,Shooting foul by M. Hezonja (drawn by S. Johnson),10,18
46,1,6:02.0,,S. Johnson misses free throw 1 of 2,10,18
47,1,6:02.0,,Offensive rebound by Team,10,18
48,1,6:02.0,,S. Johnson makes free throw 2 of 2,10,19
49,1,6:02.0,,I. Smith enters the game for R. Jackson,10,19
50,1,6:02.0,,L. Galloway enters the game for R. Bullock,10,19
51,1,5:45.0,M. Hezonja makes 3-pt jump shot from 26 ft (assist by S. Mack),,13,19
52,1,5:27.0,,T. Harris makes 3-pt jump shot from 23 ft (assist by I. Smith),13,22
53,1,5:17.0,N. Vučević makes 3-pt jump shot from 25 ft (assist by E. Payton),,16,22
54,1,4:50.0,,Turnover by T. Harris (bad pass; steal by N. Vučević),16,22
55,1,4:42.0,J. Simmons makes 2-pt layup at rim,,18,22
56,1,4:34.0,,Detroit full timeout,18,22
57,1,4:34.0,D. Augustin enters the game for S. Mack,,18,22
58,1,4:23.0,,L. Galloway misses 3-pt jump shot from 25 ft,18,22
59,1,4:20.0,Defensive rebound by J. Simmons,,18,22
60,1,4:09.0,E. Payton makes 2-pt jump shot from 2 ft,,20,22
61,1,3:55.0,,T. Harris misses 2-pt layup from 2 ft,20,22
62,1,3:53.0,Defensive rebound by N. Vučević,,20,22
63,1,3:44.0,N. Vučević misses 2-pt jump shot from 7 ft,,20,22
64,1,3:41.0,,Defensive rebound by I. Smith,20,22
65,1,3:23.0,,A. Drummond misses 2-pt hook shot from 7 ft,20,22
66,1,3:20.0,Defensive rebound by N. Vučević,,20,22
67,1,3:14.0,J. Simmons makes 2-pt layup at rim,,22,22
68,1,3:03.0,,T. Harris makes 2-pt jump shot from 20 ft (assist by A. Drummond),22,24
69,1,2:47.0,M. Hezonja misses 3-pt jump shot from 25 ft,,22,24
70,1,2:45.0,,Defensive rebound by A. Drummond,22,24
71,1,2:39.0,,S. Johnson makes 3-pt jump shot from 25 ft (assist by I. Smith),22,27
72,1,2:20.0,Shooting foul by A. Drummond (drawn by E. Payton),,22,27
73,1,2:20.0,E. Payton misses free throw 1 of 2,,22,27
74,1,2:20.0,Offensive rebound by Team,,22,27
75,1,2:20.0,,A. Tolliver enters the game for A. Drummond,22,27
76,1,2:20.0,,E. Moreland enters the game for T. Harris,22,27
77,1,2:20.0,J. Isaac enters the game for M. Hezonja,,22,27
78,1,2:20.0,B. Biyombo enters the game for N. Vučević,,22,27
79,1,2:20.0,E. Payton makes free throw 2 of 2,,23,27
80,1,2:02.0,,A. Tolliver makes 3-pt jump shot from 28 ft (assist by S. Johnson),23,30
81,1,1:49.0,Personal foul by I. Smith (drawn by D. Augustin),,23,30
82,1,1:49.0,W. Iwundu enters the game for E. Payton,,23,30
83,1,1:42.0,Personal foul by S. Johnson (drawn by J. Simmons),,23,30
84,1,1:42.0,J. Simmons misses free throw 1 of 2,,23,30
85,1,1:42.0,Offensive rebound by Team,,23,30
86,1,1:42.0,J. Simmons misses free throw 2 of 2,,23,30
87,1,1:39.0,,Defensive rebound by E. Moreland,23,30
88,1,1:29.0,,I. Smith makes 2-pt jump shot from 10 ft (assist by E. Moreland),23,32
89,1,1:11.0,Turnover by W. Iwundu (turnover),,23,32
90,1,0:59.0,,L. Galloway misses 2-pt jump shot from 19 ft,23,32
91,1,0:56.0,Defensive rebound by B. Biyombo,,23,32
92,1,0:49.0,Turnover by D. Augustin (bad pass; steal by L. Galloway),,23,32
93,1,0:41.0,,L. Galloway misses 3-pt jump shot from 26 ft,23,32
94,1,0:37.0,Defensive rebound by W. Iwundu,,23,32
95,1,0:25.0,J. Isaac misses 2-pt layup from 3 ft,,23,32
96,1,0:24.0,,Defensive rebound by Team,23,32
97,1,0:09.0,,Personal foul by D. Augustin (drawn by I. Smith),23,32
98,1,0:04.0,,I. Smith makes 2-pt jump shot from 15 ft,23,34
99,1,0:00.0,Turnover by J. Simmons (lost ball; steal by L. Galloway),,23,34
100,1,0:00.0,,L. Galloway makes 2-pt jump shot from 15 ft,23,36
101,2,11:42.0,W. Iwundu makes 2-pt jump shot from 8 ft,,25,36
102,2,11:23.0,,Personal foul by D. Augustin (drawn by S. Johnson),25,36
103,2,11:10.0,,S. Johnson misses 2-pt layup from 2 ft,25,36
104,2,11:03.0,,Offensive rebound by E. Moreland,25,36
105,2,11:03.0,,E. Moreland makes 2-pt layup at rim,25,38
106,2,10:45.0,B. Biyombo misses 2-pt jump shot from 8 ft,,25,38
107,2,10:43.0,Offensive rebound by J. Isaac,,25,38
108,2,10:42.0,J. Isaac misses 2-pt layup from 6 ft,,25,38
109,2,10:42.0,Offensive rebound by Team,,25,38
110,2,10:42.0,Turnover by Team (shot clock),,25,38
111,2,10:32.0,,L. Kennard misses 2-pt jump shot from 18 ft,25,38
112,2,10:27.0,Defensive rebound by J. Artis,,25,38
113,2,10:22.0,W. Iwundu makes 3-pt jump shot from 25 ft (assist by D. Augustin),,28,38
114,2,10:01.0,,I. Smith misses 2-pt jump shot from 9 ft,28,38
115,2,9:58.0,Defensive rebound by J. Isaac,,28,38
116,2,9:53.0,W. Iwundu misses 2-pt layup from 5 ft,,28,38
117,2,9:46.0,Offensive rebound by W. Iwundu,,28,38
118,2,9:46.0,W. Iwundu misses 2-pt layup at rim,,28,38
119,2,9:44.0,,Defensive rebound by E. Moreland,28,38
120,2,9:42.0,,I. Smith misses 2-pt layup at rim,28,38
121,2,9:42.0,,Offensive rebound by I. Smith,28,38
122,2,9:32.0,,Shooting foul by J. Isaac (drawn by S. Johnson),28,38
123,2,9:32.0,,R. Jackson enters the game for I. Smith,28,38
124,2,9:32.0,,S. Johnson misses free throw 1 of 2,28,38
125,2,9:32.0,,Offensive rebound by Team,28,38
126,2,9:32.0,,S. Johnson makes free throw 2 of 2,28,39
127,2,9:21.0,J. Isaac misses 2-pt jump shot from 15 ft,,28,39
128,2,9:17.0,,Defensive rebound by L. Kennard,28,39
129,2,8:58.0,,R. Jackson misses 2-pt jump shot from 15 ft,28,39
130,2,8:58.0,Defensive rebound by Team,,28,39
131,2,8:54.0,Orlando full timeout,,28,39
132,2,8:45.0,Turnover by J. Isaac (bad pass; steal by E. Moreland),,28,39
133,2,8:43.0,,E. Moreland makes 2-pt dunk from 3 ft,28,41
134,2,8:31.0,D. Augustin makes 3-pt jump shot from 25 ft,,31,41
135,2,8:05.0,,L. Kennard misses 2-pt jump shot from 21 ft,31,41
136,2,8:00.0,Defensive rebound by W. Iwundu,,31,41
137,2,7:58.0,D. Augustin misses 3-pt jump shot from 25 ft,,31,41
138,2,7:54.0,Offensive rebound by W. Iwundu,,31,41
139,2,7:43.0,D. Augustin misses 2-pt layup from 3 ft,,31,41
140,2,7:40.0,,Defensive rebound by S. Johnson,31,41
141,2,7:34.0,,Turnover by R. Jackson (lost ball; steal by W. Iwundu),31,41
142,2,7:29.0,D. Augustin misses 3-pt jump shot from 25 ft,,31,41
143,2,7:28.0,Offensive rebound by Team,,31,41
144,2,7:28.0,Personal foul by S. Johnson (drawn by B. Biyombo),,31,41
145,2,7:28.0,,R. Bullock enters the game for S. Johnson,31,41
146,2,7:17.0,J. Isaac misses 2-pt jump shot from 11 ft,,31,41
147,2,7:13.0,,Defensive rebound by E. Moreland,31,41
148,2,6:58.0,,E. Moreland misses 2-pt layup from 1 ft,31,41
149,2,6:56.0,,Offensive rebound by E. Moreland,31,41
150,2,6:54.0,,E. Moreland makes 2-pt layup from 1 ft,31,43
151,2,6:48.0,Personal foul by R. Jackson (drawn by D. Augustin),,31,43
152,2,6:48.0,,A. Drummond enters the game for E. Moreland,31,43
153,2,6:48.0,N. Vučević enters the game for J. Isaac,,31,43
154,2,6:48.0,M. Hezonja enters the game for B. Biyombo,,31,43
155,2,6:44.0,N. Vučević misses 2-pt layup at rim,,31,43
156,2,6:43.0,Offensive rebound by N. Vučević,,31,43
157,2,6:43.0,N. Vučević makes 2-pt layup at rim,,33,43
158,2,6:34.0,,Detroit full timeout,33,43
159,2,6:34.0,S. Mack enters the game for J. Artis,,33,43
160,2,6:19.0,,A. Drummond misses 2-pt dunk from 2 ft,33,43
161,2,6:19.0,Defensive rebound by N. Vučević,,33,43
162,2,6:08.0,Personal foul by A. Drummond (drawn by N. Vučević),,33,43
163,2,5:57.0,N. Vučević misses 3-pt jump shot from 26 ft,,33,43
164,2,5:57.0,,Defensive rebound by Team,33,43
165,2,5:42.0,,A. Drummond makes 2-pt hook shot from 4 ft (assist by A. Tolliver),33,45
166,2,5:16.0,N. Vučević makes 2-pt layup from 1 ft (assist by W. Iwundu),,35,45
167,2,5:06.0,,T. Harris enters the game for L. Kennard,35,45
168,2,5:06.0,,L. Galloway enters the game for A. Tolliver,35,45
169,2,5:06.0,J. Simmons enters the game for W. Iwundu,,35,45
170,2,4:58.0,,A. Drummond misses 2-pt layup from 2 ft,35,45
171,2,4:56.0,Defensive rebound by N. Vučević,,35,45
172,2,4:49.0,M. Hezonja misses 2-pt jump shot from 4 ft,,35,45
173,2,4:46.0,,Defensive rebound by T. Harris,35,45
174,2,4:43.0,,L. Galloway misses 3-pt jump shot from 24 ft,35,45
175,2,4:42.0,,Offensive rebound by Team,35,45
176,2,4:42.0,E. Payton enters the game for D. Augustin,,35,45
177,2,4:23.0,,R. Jackson makes 3-pt jump shot from 23 ft,35,48
178,2,4:01.0,Turnover by M. Hezonja (bad pass; steal by L. Galloway),,35,48
179,2,3:48.0,,R. Bullock misses 3-pt jump shot from 24 ft,35,48
180,2,3:46.0,,Offensive rebound by Team,35,48
181,2,3:44.0,,R. Bullock makes 3-pt jump shot from 23 ft (assist by R. Jackson),35,51
182,2,3:40.0,Orlando full timeout,,35,51
183,2,3:40.0,,E. Moreland enters the game for A. Drummond,35,51
184,2,3:20.0,E. Payton makes 2-pt layup at rim (assist by N. Vučević),,37,51
185,2,3:10.0,,Offensive foul by R. Jackson (drawn by E. Payton),37,51
186,2,3:10.0,,Turnover by R. Jackson (offensive foul),37,51
187,2,3:10.0,,I. Smith enters the game for R. Jackson,37,51
188,2,3:00.0,N. Vučević makes 2-pt layup from 3 ft (assist by E. Payton),,39,51
189,2,2:44.0,,L. Galloway makes 2-pt jump shot from 20 ft (assist by E. Moreland),39,53
190,2,2:29.0,N. Vučević makes 2-pt dunk at rim (assist by J. Simmons),,41,53
191,2,2:11.0,,R. Bullock misses 3-pt jump shot from 26 ft,41,53
192,2,2:09.0,Defensive rebound by M. Hezonja,,41,53
193,2,1:56.0,N. Vučević misses 2-pt hook shot from 7 ft,,41,53
194,2,1:56.0,Offensive rebound by J. Simmons,,41,53
195,2,1:52.0,J. Simmons misses 2-pt layup from 2 ft,,41,53
196,2,1:52.0,,Defensive rebound by L. Galloway,41,53
197,2,1:42.0,,T. Harris makes 2-pt jump shot from 7 ft,41,55
198,2,1:32.0,N. Vučević misses 3-pt jump shot from 25 ft,,41,55
199,2,1:29.0,,Defensive rebound by R. Bullock,41,55
200,2,1:24.0,,I. Smith misses 2-pt jump shot from 10 ft,41,55
201,2,1:21.0,Defensive rebound by M. Hezonja,,41,55
202,2,1:18.0,Personal foul by E. Moreland (drawn by N. Vučević),,41,55
203,2,1:12.0,Turnover by J. Simmons (traveling),,41,55
204,2,1:00.0,,T. Harris misses 3-pt jump shot from 27 ft,41,55
205,2,0:57.0,Defensive rebound by N. Vučević,,41,55
206,2,0:47.0,Turnover by E. Payton (turnover; steal by T. Harris),,41,55
207,2,0:39.0,,T. Harris makes 2-pt jump shot from 11 ft (assist by I. Smith),41,57
208,2,0:28.0,M. Hezonja misses 3-pt jump shot from 24 ft,,41,57
209,2,0:24.0,Offensive rebound by N. Vučević,,41,57
210,2,0:23.0,S. Mack makes 2-pt layup from 1 ft (assist by N. Vučević),,43,57
211,2,0:12.0,,Personal foul by E. Payton (drawn by I. Smith),43,57
212,2,0:02.0,,R. Bullock makes 3-pt jump shot from 26 ft (assist by I. Smith),43,60
213,2,0:00.0,Turnover by J. Simmons (step out of bounds),,43,60
214,2,0:00.0,,B. Marjanović enters the game for E. Moreland,43,60
215,3,11:36.0,M. Hezonja makes 2-pt jump shot from 11 ft (assist by S. Mack),,45,60
216,3,11:16.0,,L. Kennard misses 2-pt jump shot from 10 ft,45,60
217,3,11:14.0,,Offensive rebound by A. Drummond,45,60
218,3,11:14.0,,A. Drummond makes 2-pt layup at rim,45,62
219,3,11:01.0,Turnover by M. Hezonja (bad pass; steal by L. Kennard),,45,62
220,3,10:52.0,,R. Jackson makes 2-pt jump shot from 17 ft,45,64
221,3,10:41.0,M. Hezonja makes 3-pt jump shot from 27 ft (assist by E. Payton),,48,64
222,3,10:24.0,,T. Harris misses 3-pt jump shot from 24 ft,48,64
223,3,10:21.0,Defensive rebound by S. Mack,,48,64
224,3,10:15.0,E. Payton makes 3-pt jump shot from 24 ft (assist by N. Vučević),,51,64
225,3,10:14.0,,Detroit full timeout,51,64
226,3,9:55.0,,R. Jackson misses 2-pt jump shot from 16 ft,51,64
227,3,9:51.0,,Offensive rebound by A. Drummond,51,64
228,3,9:50.0,,A. Drummond makes 2-pt layup at rim,51,66
229,3,9:34.0,J. Simmons makes 2-pt layup from 2 ft (assist by N. Vučević),,53,66
230,3,9:19.0,,Turnover by T. Harris (turnover),53,66
231,3,9:07.0,J. Simmons makes 2-pt layup at rim (assist by N. Vučević),,55,66
232,3,8:54.0,,R. Jackson makes 3-pt jump shot from 25 ft (assist by L. Kennard),55,69
233,3,8:32.0,M. Hezonja misses 2-pt layup from 4 ft (block by L. Kennard),,55,69
234,3,8:28.0,,Defensive rebound by T. Harris,55,69
235,3,8:18.0,,L. Kennard makes 3-pt jump shot from 24 ft (assist by T. Harris),55,72
236,3,8:04.0,N. Vučević makes 3-pt jump shot from 26 ft (assist by E. Payton),,58,72
237,3,7:48.0,,L. Kennard misses 2-pt jump shot from 18 ft,58,72
238,3,7:45.0,Defensive rebound by J. Simmons,,58,72
239,3,7:29.0,M. Hezonja makes 3-pt jump shot from 25 ft (assist by J. Simmons),,61,72
240,3,7:14.0,,A. Tolliver enters the game for T. Harris,61,72
241,3,7:00.0,,A. Tolliver makes 3-pt jump shot from 26 ft (assist by L. Kennard),61,75
242,3,6:49.0,Shooting foul by L. Kennard (drawn by J. Simmons),,61,75
243,3,6:49.0,J. Simmons misses free throw 1 of 2,,61,75
244,3,6:49.0,Offensive rebound by Team,,61,75
245,3,6:49.0,J. Simmons makes free throw 2 of 2,,62,75
246,3,6:37.0,,R. Bullock makes 2-pt layup from 1 ft (assist by A. Tolliver),62,77
247,3,6:37.0,Violation by N. Vučević (def goaltending),,62,77
248,3,6:23.0,J. Simmons makes 2-pt layup at rim,,64,77
249,3,6:15.0,,Offensive foul by R. Jackson (drawn by E. Payton),64,77
250,3,6:15.0,,Turnover by R. Jackson (offensive foul),64,77
251,3,6:06.0,Shooting foul by R. Bullock (drawn by J. Simmons),,64,77
252,3,6:06.0,J. Simmons makes free throw 1 of 2,,65,77
253,3,6:06.0,,I. Smith enters the game for R. Jackson,65,77
254,3,6:06.0,D. Augustin enters the game for S. Mack,,65,77
255,3,6:06.0,J. Simmons makes free throw 2 of 2,,66,77
256,3,5:55.0,,A. Drummond makes 2-pt layup from 1 ft,66,79
257,3,5:48.0,E. Payton makes 2-pt layup from 1 ft,,68,79
258,3,5:31.0,,A. Tolliver makes 3-pt jump shot from 23 ft (assist by I. Smith),68,82
259,3,5:19.0,J. Simmons misses 3-pt jump shot from 24 ft,,68,82
260,3,5:13.0,,Defensive rebound by I. Smith,68,82
261,3,5:04.0,,Shooting foul by M. Hezonja (drawn by A. Drummond),68,82
262,3,5:04.0,,A. Drummond makes free throw 1 of 2,68,83
263,3,5:04.0,,S. Johnson enters the game for L. Kennard,68,83
264,3,5:04.0,J. Isaac enters the game for M. Hezonja,,68,83
265,3,5:04.0,,A. Drummond makes free throw 2 of 2,68,84
266,3,4:49.0,N. Vučević makes 2-pt hook shot from 1 ft (assist by J. Simmons),,70,84
267,3,4:28.0,,A. Drummond misses 2-pt hook shot from 5 ft,70,84
268,3,4:26.0,Defensive rebound by J. Simmons,,70,84
269,3,4:10.0,Turnover by E. Payton (bad pass; steal by S. Johnson),,70,84
270,3,4:09.0,,Personal foul by J. Simmons (drawn by I. Smith),70,84
271,3,3:58.0,,R. Bullock makes 2-pt layup at rim (assist by S. Johnson),70,86
272,3,3:43.0,N. Vučević misses 2-pt jump shot from 17 ft,,70,86
273,3,3:41.0,,Defensive rebound by S. Johnson,70,86
274,3,3:28.0,,Shooting foul by E. Payton (drawn by S. Johnson),70,86
275,3,3:28.0,,S. Johnson makes free throw 1 of 2,70,87
276,3,3:28.0,,S. Johnson makes free throw 2 of 2,70,88
277,3,3:15.0,Shooting foul by A. Tolliver (drawn by J. Isaac),,70,88
278,3,3:15.0,J. Isaac misses free throw 1 of 2,,70,88
279,3,3:15.0,Offensive rebound by Team,,70,88
280,3,3:15.0,J. Isaac makes free throw 2 of 2,,71,88
281,3,3:01.0,,R. Bullock makes 2-pt layup at rim (assist by A. Drummond),71,90
282,3,2:53.0,Orlando full timeout,,71,90
283,3,2:40.0,Turnover by J. Isaac (bad pass; steal by A. Drummond),,71,90
284,3,2:35.0,,R. Bullock makes 3-pt jump shot from 25 ft (assist by I. Smith),71,93
285,3,2:21.0,J. Simmons makes 2-pt layup from 2 ft,,73,93
286,3,2:01.0,,Turnover by A. Tolliver (bad pass; steal by J. Simmons),73,93
287,3,1:53.0,J. Simmons makes 2-pt hook shot from 3 ft,,75,93
288,3,1:36.0,,A. Tolliver misses 3-pt jump shot from 25 ft,75,93
289,3,1:32.0,Defensive rebound by D. Augustin,,75,93
290,3,1:20.0,J. Simmons makes 2-pt layup at rim,,77,93
291,3,1:03.0,,A. Tolliver makes 3-pt jump shot from 23 ft (assist by S. Johnson),77,96
292,3,0:40.0,D. Augustin misses 3-pt jump shot from 23 ft,,77,96
293,3,0:37.0,,Defensive rebound by A. Drummond,77,96
294,3,0:33.0,,Turnover by I. Smith (turnover),77,96
295,3,0:33.0,W. Iwundu enters the game for E. Payton,,77,96
296,3,0:33.0,S. Mack enters the game for N. Vučević,,77,96
297,3,0:33.0,B. Biyombo enters the game for J. Simmons,,77,96
298,3,0:21.0,Shooting foul by I. Smith (drawn by D. Augustin),,77,96
299,3,0:21.0,D. Augustin makes free throw 1 of 2,,78,96
300,3,0:21.0,,E. Moreland enters the game for A. Drummond,78,96
301,3,0:21.0,D. Augustin makes free throw 2 of 2,,79,96
302,3,0:06.0,,Personal foul by D. Augustin (drawn by I. Smith),79,96
303,3,0:01.0,,I. Smith misses 2-pt jump shot from 16 ft,79,96
304,3,0:01.0,,Offensive rebound by Team,79,96
305,4,11:45.0,,L. Galloway makes 2-pt jump shot from 8 ft (assist by E. Moreland),79,98
306,4,11:22.0,D. Augustin misses 3-pt jump shot from 24 ft,,79,98
307,4,11:19.0,,Defensive rebound by S. Johnson,79,98
308,4,11:11.0,,S. Johnson misses 3-pt jump shot from 25 ft,79,98
309,4,11:08.0,Defensive rebound by S. Mack,,79,98
310,4,11:00.0,W. Iwundu misses 3-pt jump shot from 25 ft,,79,98
311,4,10:58.0,,Defensive rebound by E. Moreland,79,98
312,4,10:48.0,,L. Galloway misses 3-pt jump shot from 25 ft,79,98
313,4,10:44.0,,Offensive rebound by S. Johnson,79,98
314,4,10:36.0,,L. Galloway misses 3-pt jump shot from 23 ft,79,98
315,4,10:32.0,Defensive rebound by W. Iwundu,,79,98
316,4,10:14.0,B. Biyombo misses 2-pt hook shot from 3 ft,,79,98
317,4,10:12.0,,Defensive rebound by S. Johnson,79,98
318,4,10:09.0,,S. Johnson misses 2-pt layup from 1 ft (block by B. Biyombo),79,98
319,4,10:09.0,,Offensive rebound by Team,79,98
320,4,10:09.0,,R. Jackson enters the game for I. Smith,79,98
321,4,9:55.0,,R. Jackson misses 3-pt jump shot from 25 ft,79,98
322,4,9:51.0,Defensive rebound by B. Biyombo,,79,98
323,4,9:40.0,Shooting foul by E. Moreland (drawn by D. Augustin),,79,98
324,4,9:40.0,D. Augustin makes free throw 1 of 2,,80,98
325,4,9:40.0,D. Augustin makes free throw 2 of 2,,81,98
326,4,9:17.0,,R. Jackson makes 2-pt layup at rim,81,100
327,4,8:51.0,D. Augustin misses 2-pt layup from 4 ft,,81,100
328,4,8:49.0,,Defensive rebound by E. Moreland,81,100
329,4,8:29.0,,R. Jackson misses 3-pt jump shot from 26 ft,81,100
330,4,8:27.0,Defensive rebound by B. Biyombo,,81,100
331,4,8:14.0,Turnover by D. Augustin (bad pass; steal by S. Johnson),,81,100
332,4,8:05.0,,R. Jackson makes 2-pt layup from 1 ft (assist by S. Johnson),81,102
333,4,8:05.0,Orlando full timeout,,81,102
334,4,8:05.0,M. Hezonja enters the game for J. Isaac,,81,102
335,4,8:05.0,J. Simmons enters the game for B. Biyombo,,81,102
336,4,8:05.0,N. Vučević enters the game for W. Iwundu,,81,102
337,4,7:40.0,N. Vučević misses 2-pt jump shot from 15 ft,,81,102
338,4,7:38.0,,Defensive rebound by R. Jackson,81,102
339,4,7:24.0,,Turnover by A. Tolliver (traveling),81,102
340,4,7:07.0,J. Simmons misses 3-pt jump shot from 23 ft,,81,102
341,4,7:04.0,,Defensive rebound by A. Tolliver,81,102
342,4,7:00.0,,A. Tolliver makes 3-pt jump shot from 26 ft (assist by R. Jackson),81,105
343,4,6:35.0,M. Hezonja makes 3-pt jump shot from 27 ft (assist by J. Simmons),,84,105
344,4,6:14.0,,Turnover by E. Moreland (bad pass; steal by M. Hezonja),84,105
345,4,6:03.0,N. Vučević misses 2-pt hook shot from 12 ft,,84,105
346,4,6:00.0,,Defensive rebound by E. Moreland,84,105
347,4,5:52.0,,R. Jackson misses 3-pt jump shot from 26 ft,84,105
348,4,5:47.0,Defensive rebound by M. Hezonja,,84,105
349,4,5:32.0,J. Simmons makes 2-pt layup from 1 ft,,86,105
350,4,5:17.0,,A. Tolliver misses 3-pt jump shot from 24 ft,86,105
351,4,5:14.0,Defensive rebound by N. Vučević,,86,105
352,4,5:08.0,N. Vučević makes 3-pt jump shot from 27 ft (assist by J. Simmons),,89,105
353,4,5:07.0,,Detroit full timeout,89,105
354,4,5:07.0,,A. Drummond enters the game for L. Galloway,89,105
355,4,5:07.0,,T. Harris enters the game for E. Moreland,89,105
356,4,5:07.0,,R. Bullock enters the game for A. Tolliver,89,105
357,4,5:07.0,E. Payton enters the game for S. Mack,,89,105
358,4,4:56.0,,Turnover by R. Jackson (bad pass; steal by M. Hezonja),89,105
359,4,4:52.0,N. Vučević makes 3-pt jump shot from 26 ft (assist by M. Hezonja),,92,105
360,4,4:24.0,,T. Harris misses 2-pt jump shot from 12 ft,92,105
361,4,4:22.0,Defensive rebound by M. Hezonja,,92,105
362,4,4:14.0,M. Hezonja misses 2-pt layup from 3 ft (block by A. Drummond),,92,105
363,4,4:14.0,Offensive rebound by Team,,92,105
364,4,4:08.0,M. Hezonja misses 3-pt jump shot from 25 ft,,92,105
365,4,4:05.0,,Defensive rebound by R. Jackson,92,105
366,4,4:02.0,,Turnover by R. Jackson (bad pass),92,105
367,4,3:48.0,D. Augustin makes 3-pt jump shot from 25 ft (assist by E. Payton),,95,105
368,4,3:35.0,,R. Jackson misses 2-pt jump shot from 3 ft,95,105
369,4,3:35.0,Defensive rebound by Team,,95,105
370,4,3:35.0,Personal foul by A. Drummond (drawn by N. Vučević),,95,105
371,4,3:27.0,D. Augustin misses 3-pt jump shot from 27 ft,,95,105
372,4,3:22.0,,Defensive rebound by R. Bullock,95,105
373,4,3:12.0,,T. Harris misses 2-pt layup from 4 ft,95,105
374,4,3:10.0,,Offensive rebound by T. Harris,95,105
375,4,3:09.0,,T. Harris misses 2-pt layup from 2 ft (block by N. Vučević),95,105
376,4,3:06.0,Defensive rebound by N. Vučević,,95,105
377,4,3:01.0,E. Payton makes 3-pt jump shot from 27 ft (assist by M. Hezonja),,98,105
378,4,2:45.0,,A. Drummond misses 2-pt layup from 2 ft,98,105
379,4,2:43.0,Defensive rebound by N. Vučević,,98,105
380,4,2:40.0,J. Simmons makes 2-pt layup from 1 ft (assist by E. Payton),,100,105
381,4,2:40.0,,Detroit full timeout,100,105
