,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,BOSTON_ACTION,WASHINGTON_SCORE,BOSTON_SCORE
128,2,9:24.0,,M. Morris misses 3-pt jump shot from 25 ft,32,29
129,2,9:20.0,Defensive rebound by J. Meeks,,32,29
130,2,9:15.0,K. Oubre misses 3-pt jump shot from 26 ft,,32,29
131,2,9:13.0,,Defensive rebound by J. Tatum,32,29
132,2,9:07.0,,J. Tatum makes 2-pt layup from 1 ft,32,31
133,2,8:51.0,Turnover by I. Mahinmi (traveling),,32,31
134,2,8:51.0,J. Wall enters the game for T. Satoranský,,32,31
135,2,8:38.0,,M. Morris misses 2-pt jump shot from 8 ft,32,31
136,2,8:35.0,Defensive rebound by I. Mahinmi,,32,31
137,2,8:27.0,J. Wall makes 2-pt layup from 3 ft,,34,31
138,2,8:27.0,Shooting foul by S. Larkin (drawn by J. Wall),,34,31
139,2,8:27.0,,A. Horford enters the game for M. Morris,34,31
140,2,8:27.0,M. Morris enters the game for I. Mahinmi,,34,31
141,2,8:27.0,J. Wall misses free throw 1 of 1,,34,31
142,2,8:27.0,B. Beal enters the game for J. Meeks,,34,31
143,2,8:16.0,,Defensive rebound by T. Rozier,34,31
144,2,8:15.0,,T. Rozier makes 2-pt dunk from 2 ft,34,33
145,2,8:11.0,K. Oubre makes 2-pt layup from 1 ft (assist by J. Wall),,36,33
146,2,7:52.0,,Shooting foul by M. Scott (drawn by D. Theis),36,33
147,2,7:52.0,,D. Theis makes free throw 1 of 2,36,34
148,2,7:52.0,,D. Theis misses free throw 2 of 2,36,34
149,2,7:49.0,Defensive rebound by M. Morris,,36,34
150,2,7:35.0,Offensive foul by M. Morris (drawn by T. Rozier),,36,34
151,2,7:35.0,Turnover by M. Morris (offensive foul),,36,34
152,2,7:23.0,,J. Tatum makes 2-pt layup from 2 ft (assist by A. Horford),36,36
153,2,7:23.0,Washington full timeout,,36,36
154,2,7:23.0,O. Porter enters the game for M. Scott,,36,36
155,2,7:12.0,Shooting foul by T. Rozier (drawn by B. Beal),,36,36
156,2,7:12.0,B. Beal makes free throw 1 of 3,,37,36
157,2,7:12.0,B. Beal misses free throw 2 of 3,,37,36
158,2,7:12.0,Offensive rebound by Team,,37,36
159,2,7:12.0,B. Beal makes free throw 3 of 3,,38,36
160,2,6:52.0,,A. Horford makes 2-pt jump shot from 1 ft,38,38
161,2,6:41.0,J. Wall makes 2-pt layup from 1 ft,,40,38
162,2,6:26.0,,Personal foul by M. Morris (drawn by A. Horford),40,38
163,2,6:26.0,,K. Irving enters the game for J. Tatum,40,38
164,2,6:26.0,,M. Smart enters the game for S. Larkin,40,38
165,2,6:26.0,,J. Brown enters the game for D. Theis,40,38
166,2,6:26.0,M. Gortat enters the game for M. Morris,,40,38
167,2,6:12.0,,A. Horford misses 2-pt jump shot from 7 ft,40,38
168,2,6:07.0,,Offensive rebound by A. Horford,40,38
169,2,6:07.0,,A. Horford misses 2-pt layup at rim,40,38
170,2,6:06.0,,Offensive rebound by K. Irving,40,38
171,2,6:03.0,,K. Irving misses 2-pt layup from 2 ft,40,38
172,2,6:01.0,Defensive rebound by J. Wall,,40,38
173,2,5:56.0,M. Gortat makes 2-pt dunk from 4 ft (assist by J. Wall),,42,38
174,2,5:49.0,,Personal foul by J. Wall (drawn by M. Smart),42,38
175,2,5:37.0,,K. Irving misses 3-pt jump shot from 26 ft,42,38
176,2,5:34.0,Defensive rebound by J. Wall,,42,38
177,2,5:29.0,J. Wall misses 2-pt jump shot from 18 ft,,42,38
178,2,5:28.0,,Defensive rebound by Team,42,38
179,2,5:18.0,,M. Smart makes 2-pt jump shot from 4 ft (assist by K. Irving),42,40
180,2,4:59.0,B. Beal makes 2-pt dunk at rim (assist by M. Gortat),,44,40
181,2,4:40.0,,T. Rozier misses 3-pt jump shot from 22 ft,44,40
182,2,4:38.0,Defensive rebound by M. Gortat,,44,40
183,2,4:29.0,J. Wall misses 2-pt jump shot from 18 ft,,44,40
184,2,4:27.0,,Defensive rebound by J. Brown,44,40
185,2,4:22.0,,Shooting foul by M. Gortat (drawn by J. Brown),44,40
186,2,4:22.0,,J. Brown misses free throw 1 of 2,44,40
187,2,4:22.0,,Offensive rebound by Team,44,40
188,2,4:22.0,,J. Tatum enters the game for T. Rozier,44,40
189,2,4:22.0,,J. Brown misses free throw 2 of 2,44,40
190,2,4:20.0,Defensive rebound by M. Gortat,,44,40
191,2,3:58.0,J. Wall makes 2-pt jump shot from 18 ft,,46,40
192,2,3:30.0,,Turnover by M. Smart (bad pass; steal by O. Porter),46,40
193,2,3:25.0,K. Oubre misses 2-pt layup from 2 ft,,46,40
194,2,3:23.0,,Defensive rebound by J. Brown,46,40
195,2,3:19.0,Offensive charge foul by J. Tatum (drawn by M. Gortat),,46,40
196,2,3:19.0,,Turnover by J. Tatum (offensive foul),46,40
197,2,3:02.0,M. Gortat misses 2-pt hook shot from 3 ft,,46,40
198,2,2:59.0,,Defensive rebound by A. Horford,46,40
199,2,2:50.0,,A. Horford makes 3-pt jump shot from 25 ft (assist by K. Irving),46,43
200,2,2:36.0,B. Beal misses 2-pt jump shot from 8 ft,,46,43
201,2,2:36.0,Offensive rebound by Team,,46,43
202,2,2:36.0,,Loose ball foul by J. Brown (drawn by M. Gortat),46,43
203,2,2:19.0,J. Wall makes 2-pt layup from 2 ft,,48,43
204,2,2:09.0,,M. Smart misses 2-pt layup from 2 ft (block by M. Gortat),48,43
205,2,2:05.0,,Offensive rebound by M. Smart,48,43
206,2,2:04.0,,J. Tatum makes 2-pt layup from 1 ft,48,45
207,2,1:56.0,B. Beal misses 3-pt jump shot from 26 ft,,48,45
208,2,1:54.0,Offensive rebound by M. Gortat,,48,45
209,2,1:51.0,K. Oubre misses 3-pt jump shot from 24 ft,,48,45
210,2,1:47.0,Offensive rebound by M. Gortat,,48,45
211,2,1:45.0,O. Porter misses 3-pt jump shot from 26 ft,,48,45
212,2,1:42.0,,Defensive rebound by M. Smart,48,45
213,2,1:28.0,,M. Smart makes 3-pt jump shot from 26 ft,48,48
214,2,1:04.0,B. Beal misses 2-pt jump shot from 3 ft,,48,48
215,2,1:02.0,,Defensive rebound by J. Brown,48,48
216,2,0:52.0,,J. Tatum makes 2-pt jump shot from 12 ft (assist by K. Irving),48,50
217,2,0:41.0,J. Wall misses 2-pt jump shot from 14 ft,,48,50
218,2,0:38.0,Offensive rebound by K. Oubre,,48,50
219,2,0:38.0,K. Oubre makes 2-pt layup at rim,,50,50
220,2,0:32.0,,M. Smart misses 2-pt jump shot from 12 ft,50,50
221,2,0:29.0,,Offensive rebound by K. Irving,50,50
222,2,0:27.0,,J. Brown misses 3-pt jump shot from 23 ft,50,50
223,2,0:21.0,,Offensive rebound by A. Horford,50,50
224,2,0:21.0,,A. Horford misses 2-pt dunk at rim,50,50
225,2,0:20.0,Defensive rebound by B. Beal,,50,50
226,2,0:03.0,B. Beal makes 2-pt jump shot from 15 ft,,52,50
227,2,0:00.0,,K. Irving misses 3-pt jump shot from 25 ft,52,50
228,2,0:00.0,,Offensive rebound by Team,52,50
229,3,11:48.0,,J. Tatum misses 2-pt jump shot from 18 ft,52,50
230,3,11:43.0,Defensive rebound by M. Morris,,52,50
231,3,11:37.0,O. Porter makes 3-pt jump shot from 23 ft (assist by M. Morris),,55,50
232,3,11:21.0,,A. Horford makes 2-pt jump shot from 16 ft (assist by K. Irving),55,52
233,3,11:05.0,O. Porter makes 2-pt jump shot from 16 ft,,57,52
234,3,10:39.0,,Turnover by J. Brown (out of bounds lost ball),57,52
235,3,10:24.0,M. Morris makes 3-pt jump shot from 23 ft (assist by J. Wall),,60,52
236,3,10:23.0,,Boston full timeout,60,52
237,3,10:09.0,,K. Irving misses 2-pt jump shot from 15 ft,60,52
238,3,10:06.0,Defensive rebound by M. Morris,,60,52
239,3,9:44.0,J. Wall makes 2-pt layup at rim,,62,52
240,3,9:21.0,,A. Horford makes 2-pt layup from 1 ft,62,54
241,3,9:03.0,M. Gortat makes 2-pt layup from 1 ft (assist by B. Beal),,64,54
242,3,9:03.0,Shooting foul by J. Brown (drawn by M. Gortat),,64,54
243,3,9:03.0,,M. Morris enters the game for A. Baynes,64,54
244,3,9:03.0,M. Gortat makes free throw 1 of 1,,65,54
245,3,8:49.0,,J. Brown makes 2-pt layup from 2 ft,65,56
246,3,8:49.0,,Shooting foul by M. Gortat (drawn by J. Brown),65,56
247,3,8:49.0,,J. Brown makes free throw 1 of 1,65,57
248,3,8:32.0,M. Morris makes 2-pt jump shot from 7 ft,,67,57
249,3,8:23.0,,K. Irving makes 3-pt jump shot from 26 ft,67,60
250,3,8:05.0,B. Beal misses 2-pt layup from 2 ft,,67,60
251,3,7:58.0,Offensive rebound by M. Gortat,,67,60
252,3,7:58.0,M. Gortat makes 2-pt layup at rim,,69,60
253,3,7:43.0,,K. Irving makes 2-pt layup at rim (assist by A. Horford),69,62
254,3,7:25.0,J. Wall makes 2-pt layup from 1 ft,,71,62
255,3,7:06.0,,K. Irving makes 2-pt layup from 1 ft,71,64
256,3,6:50.0,O. Porter misses 2-pt jump shot from 9 ft,,71,64
257,3,6:48.0,,Defensive rebound by J. Brown,71,64
258,3,6:41.0,,J. Brown misses 2-pt layup from 3 ft (block by O. Porter),71,64
259,3,6:38.0,Defensive rebound by M. Gortat,,71,64
260,3,6:26.0,M. Gortat misses 2-pt hook shot from 3 ft,,71,64
261,3,6:21.0,,Defensive rebound by M. Morris,71,64
262,3,6:19.0,,J. Tatum makes 3-pt jump shot from 27 ft (assist by A. Horford),71,67
263,3,6:18.0,Washington full timeout,,71,67
264,3,6:18.0,,T. Rozier enters the game for J. Tatum,71,67
265,3,6:18.0,,M. Smart enters the game for J. Brown,71,67
266,3,6:05.0,J. Wall misses 2-pt layup from 2 ft (block by A. Horford),,71,67
267,3,6:02.0,,Defensive rebound by A. Horford,71,67
268,3,5:59.0,,K. Irving misses 2-pt layup from 1 ft,71,67
269,3,5:59.0,Defensive rebound by M. Morris,,71,67
270,3,5:56.0,Turnover by M. Morris (bad pass; steal by A. Horford),,71,67
271,3,5:49.0,,M. Morris misses 2-pt jump shot from 10 ft,71,67
272,3,5:47.0,Defensive rebound by O. Porter,,71,67
273,3,5:36.0,B. Beal misses 3-pt jump shot from 26 ft,,71,67
274,3,5:32.0,,Defensive rebound by M. Morris,71,67
275,3,5:13.0,,M. Morris misses 2-pt jump shot from 15 ft,71,67
276,3,5:10.0,Defensive rebound by O. Porter,,71,67
277,3,4:47.0,M. Gortat misses 2-pt jump shot from 11 ft,,71,67
278,3,4:44.0,,Defensive rebound by T. Rozier,71,67
279,3,4:41.0,Offensive charge foul by A. Horford (drawn by M. Gortat),,71,67
280,3,4:41.0,,Turnover by A. Horford (offensive foul),71,67
281,3,4:26.0,Personal foul by T. Rozier (drawn by M. Gortat),,71,67
282,3,4:19.0,B. Beal misses 2-pt layup from 1 ft,,71,67
283,3,4:17.0,,Defensive rebound by K. Irving,71,67
284,3,4:03.0,,Turnover by K. Irving (bad pass),71,67
285,3,3:53.0,O. Porter makes 2-pt layup at rim (assist by J. Wall),,73,67
286,3,3:40.0,,K. Irving misses 2-pt layup from 6 ft (block by M. Gortat),73,67
287,3,3:40.0,,Offensive rebound by Team,73,67
288,3,3:40.0,K. Oubre enters the game for M. Morris,,73,67
289,3,3:38.0,,M. Morris misses 3-pt jump shot from 22 ft,73,67
290,3,3:35.0,Defensive rebound by K. Oubre,,73,67
291,3,3:25.0,Shooting foul by M. Morris (drawn by J. Wall),,73,67
292,3,3:25.0,J. Wall makes free throw 1 of 2,,74,67
293,3,3:25.0,J. Wall makes free throw 2 of 2,,75,67
294,3,3:11.0,,M. Smart makes 2-pt jump shot from 10 ft,75,69
295,3,2:54.0,J. Wall misses 2-pt jump shot from 16 ft,,75,69
296,3,2:52.0,,Defensive rebound by T. Rozier,75,69
297,3,2:44.0,,M. Morris makes 2-pt layup from 2 ft (assist by M. Smart),75,71
298,3,2:22.0,O. Porter makes 3-pt jump shot from 24 ft (assist by M. Gortat),,78,71
299,3,2:03.0,,A. Horford misses 2-pt jump shot from 20 ft,78,71
300,3,2:00.0,Defensive rebound by B. Beal,,78,71
301,3,1:56.0,B. Beal misses 3-pt jump shot from 25 ft (block by A. Horford),,78,71
302,3,1:52.0,Offensive rebound by O. Porter,,78,71
303,3,1:49.0,B. Beal misses 3-pt jump shot from 29 ft,,78,71
304,3,1:49.0,Offensive rebound by O. Porter,,78,71
305,3,1:47.0,Turnover by K. Oubre (step out of bounds),,78,71
306,3,1:47.0,,J. Tatum enters the game for K. Irving,78,71
307,3,1:47.0,,D. Theis enters the game for A. Horford,78,71
308,3,1:47.0,J. Meeks enters the game for B. Beal,,78,71
309,3,1:47.0,M. Scott enters the game for M. Gortat,,78,71
310,3,1:35.0,,T. Rozier misses 2-pt jump shot from 20 ft,78,71
311,3,1:34.0,,Offensive rebound by D. Theis,78,71
312,3,1:34.0,,D. Theis misses 2-pt layup at rim,78,71
313,3,1:33.0,Defensive rebound by J. Wall,,78,71
314,3,1:12.0,M. Scott misses 2-pt jump shot from 11 ft,,78,71
315,3,1:12.0,,Defensive rebound by T. Rozier,78,71
316,3,1:08.0,,Shooting foul by J. Wall (drawn by D. Theis),78,71
317,3,1:08.0,,D. Theis makes free throw 1 of 2,78,72
318,3,1:08.0,T. Satoranský enters the game for J. Wall,,78,72
319,3,1:08.0,,D. Theis makes free throw 2 of 2,78,73
320,3,0:53.0,Offensive foul by M. Scott (drawn by T. Rozier),,78,73
321,3,0:53.0,Turnover by M. Scott (offensive foul),,78,73
322,3,0:32.0,,M. Morris misses 2-pt jump shot from 13 ft,78,73
323,3,0:29.0,Defensive rebound by M. Scott,,78,73
324,3,0:22.0,Shooting foul by M. Morris (drawn by O. Porter),,78,73
325,3,0:22.0,O. Porter makes free throw 1 of 3,,79,73
326,3,0:22.0,O. Porter makes free throw 2 of 3,,80,73
327,3,0:22.0,O. Porter misses free throw 3 of 3,,80,73
328,3,0:19.0,,Defensive rebound by D. Theis,80,73
329,3,0:03.0,,T. Rozier makes 3-pt jump shot from 22 ft (assist by D. Theis),80,76
330,3,0:00.0,M. Scott misses 3-pt jump shot from 53 ft,,80,76
331,3,0:00.0,Offensive rebound by Team,,80,76
332,4,11:46.0,Shooting foul by J. Brown (drawn by O. Porter),,80,76
333,4,11:46.0,O. Porter makes free throw 1 of 2,,81,76
334,4,11:46.0,O. Porter misses free throw 2 of 2,,81,76
335,4,11:44.0,,Defensive rebound by D. Theis,81,76
336,4,11:33.0,,M. Smart makes 3-pt jump shot from 25 ft,81,79
337,4,11:17.0,K. Oubre misses 2-pt jump shot from 11 ft,,81,79
338,4,11:16.0,,Defensive rebound by J. Tatum,81,79
339,4,11:12.0,,Shooting foul by J. Meeks (drawn by J. Tatum),81,79
340,4,11:12.0,,J. Tatum misses free throw 1 of 2,81,79
341,4,11:12.0,,Offensive rebound by Team,81,79
342,4,11:12.0,,J. Tatum makes free throw 2 of 2,81,80
343,4,10:53.0,M. Scott makes 2-pt jump shot from 3 ft (assist by J. Meeks),,83,80
344,4,10:35.0,,D. Theis makes 2-pt dunk from 1 ft (assist by M. Smart),83,82
345,4,10:21.0,J. Meeks misses 3-pt jump shot from 25 ft,,83,82
346,4,10:20.0,Offensive rebound by Team,,83,82
347,4,10:20.0,,Loose ball foul by J. Brown (drawn by O. Porter),83,82
348,4,10:20.0,M. Morris enters the game for O. Porter,,83,82
349,4,10:13.0,M. Morris makes 2-pt layup from 4 ft (assist by T. Satoranský),,85,82
350,4,10:01.0,,M. Smart misses 3-pt jump shot from 26 ft,85,82
351,4,10:01.0,,Offensive rebound by Team,85,82
352,4,10:01.0,Loose ball foul by J. Meeks (drawn by D. Theis),,85,82
353,4,9:48.0,,J. Tatum makes 2-pt jump shot from 8 ft,85,84
354,4,9:20.0,T. Satoranský misses 3-pt jump shot from 25 ft,,85,84
355,4,9:17.0,,Defensive rebound by T. Rozier,85,84
356,4,9:12.0,,J. Tatum makes 3-pt jump shot from 26 ft (assist by T. Rozier),85,87
357,4,9:11.0,Washington full timeout,,85,87
358,4,9:11.0,J. Wall enters the game for J. Meeks,,85,87
359,4,9:11.0,B. Beal enters the game for T. Satoranský,,85,87
360,4,8:56.0,J. Wall misses 3-pt jump shot from 25 ft,,85,87
361,4,8:50.0,Offensive rebound by M. Scott,,85,87
362,4,8:50.0,M. Scott misses 2-pt layup at rim (block by D. Theis),,85,87
363,4,8:47.0,Offensive rebound by M. Scott,,85,87
364,4,8:43.0,B. Beal makes 2-pt layup from 1 ft,,87,87
365,4,8:27.0,,J. Tatum misses 2-pt layup from 2 ft (block by M. Morris),87,87
366,4,8:24.0,,Offensive rebound by M. Smart,87,87
367,4,8:22.0,,D. Theis makes 2-pt jump shot from 7 ft (assist by M. Smart),87,89
368,4,8:06.0,M. Morris misses 3-pt jump shot from 25 ft,,87,89
369,4,8:03.0,,Defensive rebound by J. Brown,87,89
370,4,7:53.0,,D. Theis misses 2-pt jump shot from 15 ft,87,89
371,4,7:49.0,Defensive rebound by B. Beal,,87,89
372,4,7:40.0,M. Scott misses 3-pt jump shot from 25 ft,,87,89
373,4,7:36.0,Offensive rebound by J. Wall,,87,89
374,4,7:34.0,B. Beal makes 2-pt jump shot from 10 ft (assist by J. Wall),,89,89
375,4,7:27.0,,Boston full timeout,89,89
376,4,7:27.0,,K. Irving enters the game for M. Smart,89,89
377,4,7:18.0,,T. Rozier makes 3-pt jump shot from 27 ft,89,92
378,4,6:59.0,B. Beal misses 2-pt jump shot from 16 ft,,89,92
379,4,6:57.0,,Defensive rebound by J. Brown,89,92
380,4,6:38.0,,Offensive foul by D. Theis (drawn by B. Beal),89,92
381,4,6:38.0,,Turnover by D. Theis (offensive foul),89,92
382,4,6:38.0,,A. Horford enters the game for D. Theis,89,92
383,4,6:38.0,O. Porter enters the game for M. Scott,,89,92
384,4,6:29.0,Shooting foul by J. Tatum (drawn by J. Wall),,89,92
385,4,6:29.0,J. Wall misses free throw 1 of 2,,89,92
386,4,6:29.0,Offensive rebound by Team,,89,92
387,4,6:29.0,J. Wall makes free throw 2 of 2,,90,92
388,4,6:18.0,,K. Irving makes 3-pt jump shot from 27 ft,90,95
389,4,5:49.0,J. Wall makes 2-pt jump shot from 21 ft,,92,95
390,4,5:24.0,,A. Horford misses 2-pt jump shot from 17 ft,92,95
391,4,5:21.0,Defensive rebound by B. Beal,,92,95
392,4,5:16.0,K. Oubre makes 2-pt layup from 2 ft (assist by J. Wall),,94,95
