,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,UTAH_ACTION,BROOKLYN_SCORE,UTAH_SCORE
382,4,7:38.0,,R. Hood enters the game for D. Mitchell,85,97
383,4,7:38.0,R. Hollis-Jefferson enters the game for Q. Acy,,85,97
384,4,7:38.0,D. Carroll enters the game for T. Booker,,85,97
385,4,7:38.0,,D. Favors makes free throw 2 of 2,85,98
386,4,7:26.0,R. Hollis-Jefferson misses 2-pt layup at rim,,85,98
387,4,7:23.0,,Defensive rebound by T. Sefolosha,85,98
388,4,7:04.0,,D. Favors makes 2-pt layup from 2 ft (assist by R. Rubio),85,100
389,4,6:44.0,D. Russell misses 2-pt layup from 2 ft,,85,100
390,4,6:42.0,,Defensive rebound by J. Ingles,85,100
391,4,6:35.0,,J. Ingles makes 2-pt jump shot from 5 ft,85,102
392,4,6:35.0,Brooklyn full timeout,,85,102
393,4,6:25.0,R. Hollis-Jefferson makes 2-pt jump shot from 2 ft (assist by J. Harris),,87,102
394,4,6:25.0,Shooting foul by D. Favors (drawn by R. Hollis-Jefferson),,87,102
395,4,6:25.0,R. Hollis-Jefferson makes free throw 1 of 1,,88,102
396,4,6:09.0,,Turnover by R. Hood (lost ball; steal by J. Harris),88,102
397,4,6:04.0,Turnover by R. Hollis-Jefferson (out of bounds lost ball),,88,102
398,4,5:49.0,,R. Hood misses 3-pt jump shot from 25 ft,88,102
399,4,5:46.0,Defensive rebound by A. Crabbe,,88,102
400,4,5:41.0,Turnover by D. Russell (lost ball; steal by R. Rubio),,88,102
401,4,5:37.0,,J. Ingles misses 3-pt jump shot from 25 ft,88,102
402,4,5:34.0,,Offensive rebound by T. Sefolosha,88,102
403,4,5:27.0,,D. Favors misses 2-pt jump shot from 10 ft,88,102
404,4,5:24.0,Defensive rebound by R. Hollis-Jefferson,,88,102
405,4,5:18.0,Personal foul by D. Favors (drawn by D. Carroll),,88,102
406,4,5:15.0,D. Russell misses 2-pt layup from 2 ft,,88,102
407,4,5:11.0,Offensive rebound by R. Hollis-Jefferson,,88,102
408,4,5:09.0,J. Harris makes 3-pt jump shot from 25 ft (assist by R. Hollis-Jefferson),,91,102
409,4,4:53.0,,D. Favors makes 2-pt dunk from 1 ft (assist by R. Rubio),91,104
410,4,4:36.0,R. Hollis-Jefferson makes 2-pt layup from 2 ft,,93,104
411,4,4:16.0,,Shooting foul by R. Hollis-Jefferson (drawn by R. Rubio),93,104
412,4,4:16.0,,R. Rubio makes free throw 1 of 2,93,105
413,4,4:16.0,S. Kilpatrick enters the game for J. Harris,,93,105
414,4,4:16.0,,R. Rubio makes free throw 2 of 2,93,106
415,4,4:04.0,R. Hollis-Jefferson makes 2-pt jump shot from 1 ft (assist by D. Russell),,95,106
416,4,4:04.0,Shooting foul by R. Rubio (drawn by R. Hollis-Jefferson),,95,106
417,4,4:04.0,R. Hollis-Jefferson makes free throw 1 of 1,,96,106
418,4,4:00.0,,Utah full timeout,96,106
419,4,3:52.0,,D. Favors makes 2-pt jump shot from 5 ft (assist by J. Ingles),96,108
420,4,3:42.0,D. Carroll makes 2-pt layup from 3 ft (assist by D. Russell),,98,108
421,4,3:42.0,,Violation by D. Favors (def goaltending),98,108
422,4,3:28.0,,R. Rubio misses 3-pt jump shot from 26 ft,98,108
423,4,3:24.0,Defensive rebound by D. Carroll,,98,108
424,4,3:09.0,D. Carroll makes 3-pt jump shot from 23 ft (assist by R. Hollis-Jefferson),,101,108
425,4,2:49.0,,R. Hood misses 2-pt jump shot from 10 ft,101,108
426,4,2:47.0,Defensive rebound by D. Carroll,,101,108
427,4,2:43.0,Personal foul by R. Hood (drawn by D. Carroll),,101,108
428,4,2:43.0,D. Carroll makes free throw 1 of 2,,102,108
429,4,2:43.0,D. Carroll misses free throw 2 of 2,,102,108
430,4,2:43.0,Offensive rebound by D. Carroll,,102,108
431,4,2:43.0,,D. Mitchell enters the game for T. Sefolosha,102,108
432,4,2:43.0,J. Harris enters the game for S. Kilpatrick,,102,108
433,4,2:35.0,J. Wiley enters the game for D. Russell,,102,108
434,4,2:35.0,C. LeVert enters the game for J. Wiley,,102,108
435,4,2:31.0,Turnover by C. LeVert (out of bounds lost ball),,102,108
436,4,2:14.0,,R. Rubio misses 2-pt jump shot from 21 ft,102,108
437,4,2:09.0,Defensive rebound by A. Crabbe,,102,108
438,4,1:59.0,R. Hollis-Jefferson misses 2-pt layup from 1 ft,,102,108
439,4,1:57.0,,Defensive rebound by R. Rubio,102,108
440,4,1:41.0,,Turnover by R. Hood (bad pass),102,108
441,4,1:23.0,Personal foul by R. Rubio (drawn by R. Hollis-Jefferson),,102,108
442,4,1:23.0,R. Hollis-Jefferson makes free throw 1 of 2,,103,108
443,4,1:23.0,R. Hollis-Jefferson makes free throw 2 of 2,,104,108
444,4,1:09.0,,T. Sefolosha enters the game for R. Rubio,104,108
445,4,1:08.0,,Turnover by D. Favors (offensive goaltending),104,108
446,4,0:52.0,R. Hollis-Jefferson misses 2-pt layup from 3 ft,,104,108
447,4,0:50.0,,Defensive rebound by J. Ingles,104,108
448,4,0:42.0,,Personal foul by C. LeVert (drawn by D. Mitchell),104,108
449,4,0:42.0,,D. Mitchell makes free throw 2 of 2,104,109
450,4,0:42.0,,D. Mitchell makes free throw 1 of 2,104,110
451,4,0:42.0,T. Booker enters the game for D. Carroll,,104,110
452,4,0:42.0,Brooklyn full timeout,,104,110
453,4,0:42.0,D. Carroll enters the game for T. Booker,,104,110
454,4,0:38.0,Turnover by C. LeVert (bad pass; steal by T. Sefolosha),,104,110
455,4,0:34.0,,T. Sefolosha misses 2-pt layup from 2 ft,104,110
456,4,0:32.0,,Offensive rebound by D. Mitchell,104,110
457,4,0:32.0,,D. Mitchell makes 2-pt layup at rim,104,112
458,4,0:31.0,Brooklyn full timeout,,104,112
459,4,0:30.0,A. Crabbe misses 2-pt jump shot from 22 ft,,104,112
460,4,0:28.0,Offensive rebound by C. LeVert,,104,112
461,4,0:28.0,C. LeVert makes 2-pt layup from 1 ft,,106,112
462,4,0:28.0,Shooting foul by D. Mitchell (drawn by C. LeVert),,106,112
463,4,0:28.0,C. LeVert misses free throw 1 of 1,,106,112
464,4,0:25.0,,Defensive rebound by T. Sefolosha,106,112
465,4,0:25.0,,Personal foul by J. Harris (drawn by T. Sefolosha),106,112
466,4,0:25.0,,T. Sefolosha misses free throw 1 of 2,106,112
467,4,0:25.0,,Offensive rebound by Team,106,112
468,4,0:25.0,,T. Sefolosha misses free throw 2 of 2,106,112
469,4,0:24.0,,Offensive rebound by T. Sefolosha,106,112
470,4,0:23.0,,Personal foul by J. Harris (drawn by T. Sefolosha),106,112
471,4,0:23.0,,T. Sefolosha makes free throw 1 of 2,106,113
472,4,0:23.0,,T. Sefolosha makes free throw 2 of 2,106,114
473,4,0:13.0,A. Crabbe misses 3-pt jump shot from 22 ft,,106,114
474,4,0:09.0,Offensive rebound by D. Carroll,,106,114
475,4,0:09.0,D. Carroll misses 2-pt layup from 2 ft (block by D. Favors),,106,114
476,4,0:07.0,,Defensive rebound by T. Sefolosha,106,114
