,QUARTER,TIME_REMAINING,INDIANA_ACTION,BROOKLYN_ACTION,INDIANA_SCORE,BROOKLYN_SCORE
372,4,3:50.0,,Turnover by R. Hollis-Jefferson (bad pass),99,89
373,4,3:37.0,D. Collison misses 2-pt jump shot from 23 ft,,99,89
374,4,3:33.0,Offensive rebound by C. Joseph,,99,89
375,4,3:19.0,Shooting foul by Q. Acy (drawn by V. Oladipo),,99,89
376,4,3:19.0,V. Oladipo misses free throw 1 of 2,,99,89
377,4,3:19.0,Offensive rebound by Team,,99,89
378,4,3:19.0,V. Oladipo makes free throw 2 of 2,,100,89
379,4,3:11.0,,Turnover by C. LeVert (turnover),100,89
380,4,3:11.0,Indiana full timeout,,100,89
381,4,2:55.0,D. Collison makes 2-pt jump shot from 22 ft,,102,89
382,4,2:42.0,,Q. Acy misses 2-pt layup from 2 ft,102,89
383,4,2:40.0,Defensive rebound by V. Oladipo,,102,89
384,4,2:21.0,M. Turner makes 2-pt layup from 3 ft,,104,89
385,4,2:14.0,,Personal foul by T. Young (drawn by C. LeVert),104,89
386,4,2:14.0,,C. LeVert misses free throw 1 of 2,104,89
387,4,2:14.0,,Offensive rebound by Team,104,89
388,4,2:14.0,,C. LeVert makes free throw 2 of 2,104,90
389,4,1:53.0,M. Turner makes 2-pt dunk from 1 ft (assist by V. Oladipo),,106,90
390,4,1:45.0,,Q. Acy makes 3-pt jump shot from 22 ft (assist by R. Hollis-Jefferson),106,93
391,4,1:31.0,M. Turner misses 3-pt jump shot from 25 ft,,106,93
392,4,1:29.0,,Defensive rebound by Q. Acy,106,93
393,4,1:26.0,,Brooklyn full timeout,106,93
394,4,1:26.0,,J. Allen enters the game for R. Hollis-Jefferson,106,93
395,4,1:26.0,,N. Stauskas enters the game for A. Crabbe,106,93
396,4,1:13.0,,J. Allen makes 2-pt jump shot from 11 ft (assist by J. Harris),106,95
397,4,0:54.0,,Offensive charge foul by M. Turner (drawn by Q. Acy),106,95
398,4,0:54.0,Turnover by M. Turner (offensive foul),,106,95
399,4,0:37.0,,J. Harris misses 3-pt jump shot from 22 ft,106,95
400,4,0:32.0,,Offensive rebound by J. Allen,106,95
401,4,0:32.0,,J. Allen makes 2-pt layup at rim,106,97
402,4,0:17.0,V. Oladipo makes 3-pt jump shot from 28 ft,,109,97
403,4,0:10.0,,N. Stauskas misses 3-pt jump shot from 26 ft,109,97
404,4,0:07.0,Defensive rebound by D. Collison,,109,97
