,QUARTER,TIME_REMAINING,DETROIT_ACTION,ORLANDO_ACTION,DETROIT_SCORE,ORLANDO_SCORE
28,1,7:38.0,T. Harris misses 2-pt jump shot from 5 ft,,10,11
29,1,7:38.0,,Defensive rebound by E. Payton,10,11
30,1,7:31.0,,A. Gordon makes 2-pt dunk from 1 ft (assist by E. Payton),10,13
31,1,7:13.0,Turnover by L. Kennard (traveling),,10,13
32,1,7:03.0,,E. Payton misses 2-pt jump shot from 8 ft,10,13
33,1,7:00.0,Defensive rebound by I. Smith,,10,13
34,1,6:56.0,T. Harris misses 3-pt jump shot from 24 ft,,10,13
35,1,6:56.0,,Defensive rebound by E. Fournier,10,13
36,1,6:46.0,,J. Simmons makes 2-pt layup from 2 ft,10,15
37,1,6:46.0,,Shooting foul by L. Kennard (drawn by J. Simmons),10,15
38,1,6:46.0,S. Johnson enters the game for L. Kennard,,10,15
39,1,6:46.0,,J. Simmons makes free throw 1 of 1,10,16
40,1,6:35.0,T. Harris makes 2-pt jump shot from 8 ft,,12,16
41,1,6:24.0,,Personal foul by S. Johnson (drawn by B. Biyombo),12,16
42,1,6:16.0,,E. Payton makes 2-pt layup from 2 ft,12,18
43,1,5:56.0,T. Harris makes 3-pt jump shot from 27 ft (assist by S. Johnson),,15,18
44,1,5:43.0,,A. Gordon misses 2-pt jump shot from 8 ft,15,18
45,1,5:39.0,Defensive rebound by A. Drummond,,15,18
46,1,5:35.0,S. Johnson makes 3-pt jump shot from 25 ft (assist by I. Smith),,18,18
47,1,5:12.0,,Shooting foul by R. Bullock (drawn by E. Fournier),18,18
48,1,5:12.0,,E. Fournier makes free throw 1 of 2,18,19
49,1,5:12.0,,E. Fournier makes free throw 2 of 2,18,20
50,1,4:54.0,Turnover by T. Harris (bad pass; steal by B. Biyombo),,18,20
51,1,4:50.0,,Turnover by E. Payton (bad pass),18,20
52,1,4:37.0,Turnover by R. Bullock (lost ball; steal by J. Simmons),,18,20
53,1,4:24.0,,A. Gordon misses 2-pt jump shot from 7 ft,18,20
54,1,4:21.0,,Offensive rebound by J. Simmons,18,20
55,1,4:21.0,,J. Simmons misses 2-pt layup at rim,18,20
56,1,4:21.0,,Offensive rebound by B. Biyombo,18,20
57,1,4:21.0,,Shooting foul by A. Drummond (drawn by B. Biyombo),18,20
58,1,4:21.0,,B. Biyombo makes free throw 1 of 2,18,21
59,1,4:21.0,,M. Hezonja enters the game for A. Gordon,18,21
60,1,4:21.0,,B. Biyombo makes free throw 2 of 2,18,22
61,1,4:12.0,I. Smith misses 2-pt jump shot from 18 ft,,18,22
62,1,4:09.0,Offensive rebound by A. Drummond,,18,22
63,1,4:09.0,Shooting foul by E. Fournier (drawn by A. Drummond),,18,22
64,1,4:09.0,A. Drummond misses free throw 1 of 2,,18,22
65,1,4:09.0,Offensive rebound by Team,,18,22
66,1,4:09.0,A. Drummond makes free throw 2 of 2,,19,22
67,1,4:02.0,Offensive charge foul by B. Biyombo (drawn by S. Johnson),,19,22
68,1,4:02.0,,Turnover by B. Biyombo (offensive foul),19,22
69,1,4:02.0,,M. Speights enters the game for E. Fournier,19,22
70,1,4:02.0,,A. Afflalo enters the game for B. Biyombo,19,22
71,1,4:02.0,L. Galloway enters the game for I. Smith,,19,22
72,1,3:46.0,T. Harris misses 2-pt jump shot from 9 ft,,19,22
73,1,3:41.0,Offensive rebound by A. Drummond,,19,22
74,1,3:40.0,A. Drummond makes 2-pt hook shot from 6 ft,,21,22
75,1,3:32.0,,Shooting foul by L. Galloway (drawn by E. Payton),21,22
76,1,3:32.0,,E. Payton makes free throw 1 of 2,21,23
77,1,3:32.0,Violation by A. Drummond (def goaltending),,21,23
78,1,3:32.0,,E. Payton makes free throw 2 of 2,21,24
79,1,3:22.0,Personal foul by M. Speights (drawn by A. Drummond),,21,24
80,1,3:10.0,T. Harris makes 2-pt jump shot from 12 ft (assist by R. Bullock),,23,24
81,1,2:45.0,,M. Speights misses 3-pt jump shot from 27 ft,23,24
82,1,2:42.0,Defensive rebound by S. Johnson,,23,24
83,1,2:35.0,A. Drummond makes 2-pt hook shot from 9 ft (assist by L. Galloway),,25,24
84,1,2:25.0,,M. Speights misses 3-pt jump shot from 26 ft,25,24
85,1,2:22.0,Defensive rebound by S. Johnson,,25,24
86,1,2:14.0,L. Galloway misses 2-pt jump shot from 16 ft,,25,24
87,1,2:14.0,,Defensive rebound by E. Payton,25,24
88,1,2:07.0,,E. Payton makes 2-pt layup from 1 ft,25,26
89,1,1:45.0,Turnover by S. Johnson (bad pass; steal by E. Payton),,25,26
90,1,1:39.0,,A. Afflalo misses 3-pt jump shot from 25 ft,25,26
91,1,1:36.0,,Offensive rebound by E. Payton,25,26
92,1,1:30.0,,M. Hezonja makes 2-pt dunk from 1 ft,25,28
93,1,1:10.0,L. Galloway makes 3-pt jump shot from 25 ft (assist by T. Harris),,28,28
94,1,0:56.0,,M. Speights misses 2-pt jump shot from 15 ft,28,28
95,1,0:53.0,Defensive rebound by A. Drummond,,28,28
96,1,0:43.0,Turnover by A. Drummond (bad pass; steal by J. Simmons),,28,28
97,1,0:37.0,,M. Hezonja misses 3-pt jump shot from 23 ft,28,28
98,1,0:34.0,,Offensive rebound by M. Speights,28,28
99,1,0:30.0,,A. Afflalo makes 3-pt jump shot from 25 ft (assist by E. Payton),28,31
100,1,0:19.0,L. Galloway misses 3-pt jump shot from 25 ft,,28,31
101,1,0:15.0,,Defensive rebound by E. Payton,28,31
102,1,0:00.0,,J. Simmons makes 2-pt jump shot from 17 ft,28,33
103,2,11:36.0,,A. Afflalo misses 2-pt jump shot from 19 ft,28,33
104,2,11:32.0,,Offensive rebound by M. Speights,28,33
105,2,11:31.0,,M. Speights misses 2-pt layup from 2 ft,28,33
106,2,11:31.0,Defensive rebound by E. Moreland,,28,33
107,2,11:15.0,E. Moreland misses 2-pt jump shot from 9 ft,,28,33
108,2,11:13.0,,Defensive rebound by W. Iwundu,28,33
109,2,11:06.0,,M. Speights misses 3-pt jump shot from 25 ft,28,33
110,2,11:03.0,Defensive rebound by S. Johnson,,28,33
111,2,10:57.0,L. Galloway misses 2-pt jump shot from 20 ft,,28,33
112,2,10:53.0,,Defensive rebound by A. Afflalo,28,33
113,2,10:41.0,,D. Augustin misses 2-pt layup from 2 ft,28,33
114,2,10:39.0,Defensive rebound by L. Kennard,,28,33
115,2,10:34.0,L. Kennard makes 3-pt jump shot from 25 ft (assist by A. Tolliver),,31,33
116,2,10:21.0,,Shooting foul by E. Moreland (drawn by M. Speights),31,33
117,2,10:21.0,,M. Speights makes free throw 1 of 2,31,34
118,2,10:21.0,,M. Speights makes free throw 2 of 2,31,35
119,2,9:57.0,L. Kennard misses 3-pt jump shot from 25 ft,,31,35
120,2,9:54.0,,Defensive rebound by M. Hezonja,31,35
121,2,9:47.0,,M. Hezonja makes 2-pt jump shot from 7 ft,31,37
122,2,9:39.0,Detroit full timeout,,31,37
123,2,9:25.0,S. Johnson misses 3-pt jump shot from 25 ft,,31,37
124,2,9:22.0,,Defensive rebound by M. Speights,31,37
125,2,9:02.0,,D. Augustin misses 3-pt jump shot from 22 ft,31,37
126,2,9:02.0,Defensive rebound by A. Tolliver,,31,37
127,2,8:43.0,Shooting foul by M. Speights (drawn by A. Tolliver),,31,37
128,2,8:43.0,A. Tolliver makes free throw 1 of 2,,32,37
129,2,8:43.0,A. Tolliver misses free throw 2 of 2,,32,37
130,2,8:40.0,,Defensive rebound by M. Hezonja,32,37
131,2,8:29.0,,M. Speights makes 2-pt layup from 3 ft (assist by D. Augustin),32,39
132,2,8:09.0,L. Kennard makes 3-pt jump shot from 25 ft (assist by A. Tolliver),,35,39
133,2,7:57.0,,Shooting foul by S. Johnson (drawn by A. Afflalo),35,39
134,2,7:57.0,,A. Afflalo makes free throw 1 of 2,35,40
135,2,7:57.0,I. Smith enters the game for L. Galloway,,35,40
136,2,7:57.0,,A. Afflalo makes free throw 2 of 2,35,41
137,2,7:47.0,Personal foul by W. Iwundu (drawn by L. Kennard),,35,41
138,2,7:47.0,,E. Fournier enters the game for A. Afflalo,35,41
139,2,7:41.0,I. Smith misses 2-pt jump shot from 18 ft,,35,41
140,2,7:38.0,,Defensive rebound by E. Fournier,35,41
141,2,7:34.0,,Turnover by D. Augustin (bad pass),35,41
142,2,7:21.0,Turnover by L. Kennard (lost ball; steal by M. Hezonja),,35,41
143,2,7:16.0,,Turnover by M. Hezonja (bad pass; steal by I. Smith),35,41
144,2,7:13.0,Shooting foul by M. Speights (drawn by S. Johnson),,35,41
145,2,7:13.0,S. Johnson misses free throw 2 of 2,,35,41
146,2,7:13.0,Offensive rebound by Team,,35,41
147,2,7:13.0,S. Johnson makes free throw 1 of 2,,36,41
148,2,7:13.0,,B. Biyombo enters the game for M. Speights,36,41
149,2,7:13.0,,A. Gordon enters the game for M. Hezonja,36,41
150,2,7:11.0,R. Bullock enters the game for S. Johnson,,36,41
151,2,6:58.0,Turnover by I. Smith (lost ball; steal by D. Augustin),,36,41
152,2,6:54.0,Offensive charge foul by A. Gordon (drawn by E. Moreland),,36,41
153,2,6:54.0,,Turnover by A. Gordon (offensive foul),36,41
154,2,6:42.0,Turnover by R. Bullock (step out of bounds),,36,41
155,2,6:28.0,,E. Fournier misses 2-pt layup from 2 ft (block by E. Moreland),36,41
156,2,6:24.0,Defensive rebound by R. Bullock,,36,41
157,2,6:22.0,R. Bullock misses 3-pt jump shot from 24 ft,,36,41
158,2,6:22.0,,Defensive rebound by B. Biyombo,36,41
159,2,6:09.0,,D. Augustin makes 2-pt layup from 1 ft,36,43
160,2,5:45.0,I. Smith misses 2-pt jump shot from 19 ft,,36,43
161,2,5:45.0,,Defensive rebound by A. Gordon,36,43
162,2,5:38.0,,Turnover by A. Gordon (step out of bounds),36,43
163,2,5:38.0,A. Drummond enters the game for L. Kennard,,36,43
164,2,5:38.0,T. Harris enters the game for E. Moreland,,36,43
165,2,5:24.0,T. Harris misses 2-pt layup from 2 ft,,36,43
166,2,5:19.0,Offensive rebound by A. Drummond,,36,43
167,2,5:19.0,A. Drummond misses 2-pt layup from 5 ft,,36,43
168,2,5:17.0,,Defensive rebound by B. Biyombo,36,43
169,2,5:10.0,,A. Gordon makes 3-pt jump shot from 25 ft (assist by D. Augustin),36,46
170,2,5:06.0,Detroit full timeout,,36,46
171,2,5:06.0,,J. Simmons enters the game for D. Augustin,36,46
172,2,5:06.0,,E. Payton enters the game for W. Iwundu,36,46
173,2,4:53.0,R. Bullock makes 2-pt jump shot from 16 ft (assist by A. Drummond),,38,46
174,2,4:31.0,,E. Payton misses 2-pt layup from 6 ft (block by A. Drummond),38,46
175,2,4:29.0,Defensive rebound by R. Bullock,,38,46
176,2,4:24.0,A. Drummond makes 2-pt layup from 2 ft (assist by R. Bullock),,40,46
177,2,4:07.0,,E. Fournier misses 2-pt layup from 8 ft,40,46
178,2,3:59.0,,Offensive rebound by A. Gordon,40,46
179,2,3:59.0,,A. Gordon misses 2-pt layup at rim,40,46
180,2,3:58.0,Defensive rebound by I. Smith,,40,46
181,2,3:57.0,I. Smith makes 2-pt layup from 3 ft,,42,46
182,2,3:41.0,,J. Simmons misses 2-pt jump shot from 8 ft,42,46
183,2,3:38.0,Defensive rebound by A. Drummond,,42,46
184,2,3:30.0,I. Smith makes 2-pt jump shot from 16 ft,,44,46
185,2,3:30.0,,Orlando full timeout,44,46
186,2,3:10.0,,E. Fournier misses 2-pt jump shot from 9 ft,44,46
187,2,3:08.0,Defensive rebound by Team,,44,46
188,2,2:59.0,T. Harris misses 2-pt jump shot from 16 ft (block by A. Gordon),,44,46
189,2,2:57.0,,Defensive rebound by J. Simmons,44,46
190,2,2:52.0,,E. Fournier misses 3-pt jump shot from 23 ft,44,46
191,2,2:48.0,Defensive rebound by A. Tolliver,,44,46
192,2,2:44.0,I. Smith makes 2-pt jump shot from 14 ft,,46,46
193,2,2:33.0,,Personal foul by I. Smith (drawn by E. Payton),46,46
194,2,2:19.0,,Turnover by A. Gordon (bad pass),46,46
195,2,2:05.0,I. Smith makes 2-pt layup from 2 ft,,48,46
196,2,2:03.0,,Orlando full timeout,48,46
197,2,1:50.0,,Turnover by A. Gordon (bad pass; steal by A. Drummond),48,46
198,2,1:46.0,A. Drummond makes 2-pt dunk from 1 ft,,50,46
199,2,1:33.0,,Turnover by J. Simmons (traveling),50,46
200,2,1:25.0,T. Harris misses 3-pt jump shot from 25 ft,,50,46
201,2,1:21.0,,Defensive rebound by B. Biyombo,50,46
202,2,1:09.0,,B. Biyombo makes 2-pt hook shot from 5 ft (assist by E. Fournier),50,48
203,2,0:54.0,A. Drummond misses 2-pt layup from 2 ft,,50,48
204,2,0:50.0,Offensive rebound by A. Drummond,,50,48
205,2,0:50.0,A. Drummond misses 2-pt layup at rim,,50,48
206,2,0:48.0,,Defensive rebound by E. Fournier,50,48
207,2,0:46.0,,Turnover by E. Fournier (out of bounds lost ball),50,48
208,2,0:31.0,I. Smith misses 2-pt jump shot from 17 ft,,50,48
209,2,0:27.0,,Defensive rebound by B. Biyombo,50,48
210,2,0:06.0,,E. Fournier makes 2-pt jump shot from 20 ft,50,50
211,2,0:00.0,I. Smith misses 2-pt jump shot from 9 ft,,50,50
212,2,0:00.0,Offensive rebound by Team,,50,50
213,3,11:39.0,,A. Gordon makes 2-pt jump shot from 15 ft,50,52
214,3,11:13.0,Turnover by L. Kennard (bad pass; steal by J. Simmons),,50,52
215,3,11:08.0,,J. Simmons misses 2-pt layup from 2 ft,50,52
216,3,11:06.0,Defensive rebound by I. Smith,,50,52
217,3,10:59.0,R. Bullock makes 3-pt jump shot from 23 ft (assist by I. Smith),,53,52
218,3,10:42.0,,B. Biyombo misses 2-pt hook shot from 9 ft,53,52
219,3,10:37.0,Defensive rebound by I. Smith,,53,52
220,3,10:33.0,I. Smith misses 2-pt layup from 2 ft,,53,52
221,3,10:33.0,,Defensive rebound by Team,53,52
222,3,10:33.0,Loose ball foul by A. Drummond (drawn by B. Biyombo),,53,52
223,3,10:16.0,,E. Payton misses 2-pt layup from 8 ft (block by I. Smith),53,52
224,3,10:16.0,,Offensive rebound by Team,53,52
225,3,10:08.0,,A. Gordon makes 2-pt layup from 3 ft,53,54
226,3,9:54.0,L. Kennard misses 2-pt hook shot from 9 ft,,53,54
227,3,9:51.0,,Defensive rebound by B. Biyombo,53,54
228,3,9:42.0,,E. Fournier makes 3-pt jump shot from 24 ft (assist by J. Simmons),53,57
229,3,9:24.0,T. Harris makes 2-pt jump shot from 13 ft,,55,57
230,3,9:11.0,,Turnover by E. Fournier (bad pass; steal by T. Harris),55,57
231,3,9:02.0,I. Smith misses 2-pt layup from 6 ft,,55,57
232,3,8:59.0,,Defensive rebound by B. Biyombo,55,57
233,3,8:48.0,,B. Biyombo makes 2-pt jump shot from 13 ft (assist by A. Gordon),55,59
234,3,8:21.0,Turnover by Team (shot clock),,55,59
235,3,8:08.0,,J. Simmons misses 2-pt jump shot from 11 ft,55,59
236,3,8:04.0,Defensive rebound by A. Drummond,,55,59
237,3,7:56.0,T. Harris misses 3-pt jump shot from 24 ft,,55,59
238,3,7:53.0,,Defensive rebound by A. Gordon,55,59
239,3,7:44.0,,A. Gordon misses 2-pt jump shot from 10 ft,55,59
240,3,7:41.0,,Offensive rebound by B. Biyombo,55,59
241,3,7:37.0,,E. Payton makes 3-pt jump shot from 26 ft (assist by E. Fournier),55,62
242,3,7:36.0,Detroit full timeout,,55,62
243,3,7:36.0,S. Johnson enters the game for L. Kennard,,55,62
244,3,7:17.0,R. Bullock makes 2-pt layup from 2 ft (assist by A. Drummond),,57,62
245,3,7:04.0,,Offensive foul by E. Fournier (drawn by R. Bullock),57,62
246,3,7:04.0,,Turnover by E. Fournier (offensive foul),57,62
247,3,6:54.0,I. Smith makes 2-pt jump shot from 19 ft (assist by A. Drummond),,59,62
248,3,6:42.0,,E. Fournier misses 3-pt jump shot from 25 ft,59,62
249,3,6:39.0,Defensive rebound by A. Drummond,,59,62
250,3,6:31.0,A. Drummond makes 2-pt layup from 1 ft (assist by S. Johnson),,61,62
251,3,6:30.0,,Orlando full timeout,61,62
252,3,6:18.0,,Personal foul by T. Harris (drawn by A. Gordon),61,62
253,3,6:11.0,,E. Fournier misses 2-pt jump shot from 13 ft,61,62
254,3,6:07.0,Defensive rebound by A. Drummond,,61,62
255,3,6:04.0,I. Smith makes 2-pt layup from 2 ft,,63,62
256,3,6:04.0,,Violation by B. Biyombo (def goaltending),63,62
257,3,5:42.0,,Turnover by A. Gordon (bad pass),63,62
258,3,5:26.0,T. Harris misses 2-pt jump shot from 12 ft,,63,62
259,3,5:23.0,,Defensive rebound by E. Payton,63,62
260,3,5:20.0,,Turnover by E. Payton (bad pass; steal by R. Bullock),63,62
261,3,5:13.0,S. Johnson misses 2-pt jump shot from 8 ft,,63,62
262,3,5:12.0,Offensive rebound by A. Drummond,,63,62
263,3,5:12.0,A. Drummond makes 2-pt dunk at rim,,65,62
264,3,4:51.0,,J. Simmons misses 2-pt jump shot from 15 ft,65,62
265,3,4:51.0,Defensive rebound by I. Smith,,65,62
266,3,4:44.0,I. Smith makes 2-pt jump shot from 13 ft,,67,62
267,3,4:23.0,,E. Payton misses 2-pt jump shot from 13 ft,67,62
268,3,4:23.0,Defensive rebound by R. Bullock,,67,62
269,3,4:14.0,S. Johnson misses 3-pt jump shot from 25 ft,,67,62
270,3,4:09.0,,Defensive rebound by A. Gordon,67,62
271,3,3:57.0,,E. Payton makes 2-pt layup from 3 ft (assist by E. Fournier),67,64
272,3,3:41.0,Turnover by A. Drummond (bad pass; steal by E. Fournier),,67,64
273,3,3:37.0,,J. Simmons makes 2-pt layup from 2 ft,67,66
274,3,3:14.0,I. Smith makes 2-pt layup from 2 ft,,69,66
275,3,3:08.0,,Shooting foul by A. Drummond (drawn by E. Payton),69,66
276,3,3:08.0,,E. Payton makes free throw 1 of 2,69,67
277,3,3:08.0,,M. Hezonja enters the game for A. Gordon,69,67
278,3,3:08.0,,M. Speights enters the game for B. Biyombo,69,67
279,3,3:08.0,E. Moreland enters the game for A. Drummond,,69,67
280,3,3:08.0,L. Galloway enters the game for I. Smith,,69,67
281,3,3:08.0,,E. Payton makes free throw 2 of 2,69,68
282,3,2:46.0,T. Harris makes 2-pt jump shot from 11 ft,,71,68
283,3,2:31.0,,M. Speights makes 2-pt hook shot from 8 ft,71,70
284,3,2:11.0,R. Bullock misses 3-pt jump shot from 26 ft,,71,70
285,3,2:05.0,,Defensive rebound by E. Payton,71,70
286,3,2:02.0,,Shooting foul by S. Johnson (drawn by M. Speights),71,70
287,3,2:02.0,,M. Speights makes free throw 1 of 2,71,71
288,3,2:02.0,,A. Afflalo enters the game for E. Payton,71,71
289,3,2:02.0,,D. Augustin enters the game for E. Fournier,71,71
290,3,2:02.0,A. Tolliver enters the game for T. Harris,,71,71
291,3,2:02.0,,M. Speights makes free throw 2 of 2,71,72
292,3,1:38.0,L. Galloway misses 2-pt layup from 2 ft,,71,72
293,3,1:34.0,Offensive rebound by E. Moreland,,71,72
294,3,1:34.0,E. Moreland misses 2-pt layup at rim,,71,72
295,3,1:33.0,,Defensive rebound by M. Speights,71,72
296,3,1:25.0,,M. Speights makes 3-pt jump shot from 25 ft (assist by J. Simmons),71,75
297,3,1:03.0,L. Galloway misses 3-pt jump shot from 23 ft,,71,75
298,3,1:03.0,Offensive rebound by Team,,71,75
299,3,1:03.0,,Loose ball foul by A. Afflalo (drawn by E. Moreland),71,75
300,3,0:56.0,L. Galloway misses 2-pt jump shot from 19 ft,,71,75
301,3,0:53.0,,Defensive rebound by A. Afflalo,71,75
302,3,0:42.0,,M. Speights makes 2-pt jump shot from 13 ft,71,77
303,3,0:23.0,S. Johnson misses 2-pt jump shot from 7 ft,,71,77
304,3,0:19.0,,Defensive rebound by M. Speights,71,77
305,3,0:03.0,,Turnover by M. Hezonja (bad pass; steal by S. Johnson),71,77
306,3,0:01.0,Shooting foul by J. Simmons (drawn by S. Johnson),,71,77
307,3,0:01.0,S. Johnson makes free throw 1 of 2,,72,77
308,3,0:01.0,S. Johnson makes free throw 2 of 2,,73,77
309,3,0:00.0,,M. Speights misses 3-pt jump shot from 26 ft,73,77
310,3,0:00.0,,Offensive rebound by Team,73,77
311,4,11:46.0,Turnover by L. Galloway (bad pass),,73,77
312,4,11:25.0,,M. Speights makes 3-pt jump shot from 27 ft (assist by E. Payton),73,80
313,4,11:06.0,A. Drummond misses 2-pt layup from 3 ft,,73,80
314,4,11:03.0,,Defensive rebound by M. Hezonja,73,80
315,4,10:58.0,,M. Speights misses 3-pt jump shot from 26 ft,73,80
316,4,10:54.0,Defensive rebound by L. Kennard,,73,80
317,4,10:46.0,S. Johnson misses 2-pt jump shot from 18 ft,,73,80
318,4,10:46.0,Offensive rebound by Team,,73,80
319,4,10:46.0,Personal foul by M. Speights (drawn by A. Drummond),,73,80
320,4,10:36.0,S. Johnson misses 3-pt jump shot from 23 ft,,73,80
321,4,10:36.0,Offensive rebound by A. Drummond,,73,80
322,4,10:33.0,A. Drummond misses 2-pt layup at rim,,73,80
323,4,10:33.0,,Defensive rebound by E. Payton,73,80
324,4,10:33.0,,Personal foul by A. Drummond (drawn by E. Payton),73,80
325,4,10:13.0,,D. Augustin makes 3-pt jump shot from 25 ft (assist by M. Speights),73,83
326,4,9:54.0,L. Kennard misses 2-pt jump shot from 8 ft,,73,83
327,4,9:51.0,,Defensive rebound by E. Payton,73,83
328,4,9:47.0,,A. Afflalo makes 3-pt jump shot from 23 ft (assist by E. Payton),73,86
329,4,9:45.0,Detroit full timeout,,73,86
330,4,9:45.0,I. Smith enters the game for L. Galloway,,73,86
331,4,9:45.0,T. Harris enters the game for L. Kennard,,73,86
332,4,9:22.0,S. Johnson makes 2-pt jump shot from 13 ft (assist by I. Smith),,75,86
333,4,8:59.0,,M. Speights misses 3-pt jump shot from 26 ft,75,86
334,4,8:57.0,Defensive rebound by S. Johnson,,75,86
335,4,8:49.0,A. Drummond misses 2-pt hook shot from 7 ft (block by M. Speights),,75,86
336,4,8:49.0,Offensive rebound by A. Drummond,,75,86
337,4,8:49.0,Turnover by A. Drummond (bad pass),,75,86
338,4,8:49.0,,B. Biyombo enters the game for M. Speights,75,86
339,4,8:30.0,,M. Hezonja misses 3-pt jump shot from 25 ft,75,86
340,4,8:27.0,Defensive rebound by T. Harris,,75,86
341,4,8:24.0,Personal foul by M. Hezonja (drawn by I. Smith),,75,86
342,4,8:10.0,T. Harris makes 3-pt jump shot from 22 ft (assist by I. Smith),,78,86
343,4,8:09.0,,Orlando full timeout,78,86
344,4,8:09.0,,E. Fournier enters the game for A. Afflalo,78,86
345,4,7:56.0,,E. Payton makes 2-pt layup from 2 ft,78,88
346,4,7:39.0,Shooting foul by M. Hezonja (drawn by T. Harris),,78,88
347,4,7:39.0,T. Harris makes free throw 1 of 2,,79,88
348,4,7:39.0,,A. Gordon enters the game for M. Hezonja,79,88
349,4,7:39.0,,J. Simmons enters the game for D. Augustin,79,88
350,4,7:39.0,T. Harris makes free throw 2 of 2,,80,88
351,4,7:30.0,,E. Fournier makes 3-pt jump shot from 25 ft (assist by E. Payton),80,91
352,4,7:10.0,A. Tolliver misses 2-pt jump shot from 12 ft,,80,91
353,4,7:06.0,,Defensive rebound by B. Biyombo,80,91
354,4,6:49.0,,Turnover by J. Simmons (bad pass),80,91
355,4,6:49.0,R. Bullock enters the game for S. Johnson,,80,91
356,4,6:28.0,A. Drummond misses 2-pt hook shot from 5 ft,,80,91
357,4,6:26.0,,Defensive rebound by A. Gordon,80,91
358,4,6:21.0,Offensive charge foul by B. Biyombo (drawn by R. Bullock),,80,91
359,4,6:21.0,,Turnover by B. Biyombo (offensive foul),80,91
360,4,6:04.0,T. Harris makes 2-pt jump shot from 10 ft,,82,91
361,4,5:38.0,,E. Payton makes 2-pt layup from 2 ft,82,93
362,4,5:17.0,I. Smith misses 2-pt jump shot from 18 ft,,82,93
363,4,5:14.0,,Defensive rebound by A. Gordon,82,93
364,4,5:05.0,,J. Simmons misses 2-pt jump shot from 18 ft,82,93
365,4,5:01.0,Defensive rebound by I. Smith,,82,93
366,4,4:54.0,A. Drummond misses 2-pt layup from 2 ft,,82,93
367,4,4:52.0,,Defensive rebound by B. Biyombo,82,93
368,4,4:49.0,,B. Biyombo makes 2-pt dunk at rim (assist by E. Fournier),82,95
369,4,4:49.0,Detroit full timeout,,82,95
370,4,4:34.0,Shooting foul by A. Gordon (drawn by T. Harris),,82,95
371,4,4:34.0,T. Harris makes free throw 1 of 2,,83,95
372,4,4:34.0,T. Harris misses free throw 2 of 2,,83,95
373,4,4:33.0,,Defensive rebound by Team,83,95
374,4,4:33.0,Loose ball foul by A. Tolliver (drawn by A. Gordon),,83,95
375,4,4:22.0,,A. Gordon makes 2-pt dunk from 1 ft (assist by E. Payton),83,97
376,4,4:02.0,Turnover by T. Harris (out of bounds lost ball),,83,97
377,4,3:47.0,,E. Fournier misses 2-pt jump shot from 9 ft,83,97
378,4,3:45.0,Defensive rebound by A. Drummond,,83,97
379,4,3:34.0,I. Smith makes 2-pt layup from 4 ft,,85,97
380,4,3:18.0,,B. Biyombo misses 2-pt layup from 4 ft (block by A. Drummond),85,97
381,4,3:14.0,Defensive rebound by I. Smith,,85,97
382,4,3:09.0,A. Tolliver misses 3-pt jump shot from 25 ft,,85,97
383,4,3:04.0,,Defensive rebound by B. Biyombo,85,97
384,4,2:59.0,,J. Simmons misses 2-pt dunk from 1 ft,85,97
385,4,2:59.0,,Offensive rebound by J. Simmons,85,97
