,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,MEMPHIS_ACTION,LA LAKERS_SCORE,MEMPHIS_SCORE
385,4,11:44.0,Offensive rebound by L. Nance,,77,97
386,4,11:44.0,L. Nance misses 2-pt layup at rim,,77,97
387,4,11:44.0,,Defensive rebound by T. Evans,77,97
388,4,11:34.0,,J. Ennis misses 2-pt dunk at rim (block by L. Nance),77,97
389,4,11:31.0,Defensive rebound by J. Hart,,77,97
390,4,11:29.0,K. Kuzma makes 3-pt jump shot from 25 ft (assist by J. Hart),,80,97
391,4,10:59.0,,W. Selden misses 3-pt jump shot from 25 ft,80,97
392,4,10:58.0,Defensive rebound by L. Nance,,80,97
393,4,10:51.0,Turnover by L. Nance (bad pass; steal by W. Selden),,80,97
394,4,10:50.0,,Turnover by W. Selden (bad pass),80,97
395,4,10:43.0,K. Kuzma misses 2-pt jump shot at rim (block by D. Davis),,80,97
396,4,10:43.0,Offensive rebound by Team,,80,97
397,4,10:34.0,L. Nance makes 2-pt jump shot from 18 ft (assist by K. Kuzma),,82,97
398,4,10:20.0,,T. Evans makes 2-pt layup at rim,82,99
399,4,10:07.0,J. Hart makes 3-pt jump shot from 26 ft (assist by K. Kuzma),,85,99
400,4,9:53.0,,T. Evans makes 2-pt layup at rim,85,101
401,4,9:39.0,K. Kuzma misses 2-pt layup from 1 ft (block by D. Davis),,85,101
402,4,9:39.0,Offensive rebound by Team,,85,101
403,4,9:39.0,,M. Gasol enters the game for D. Davis,85,101
404,4,9:26.0,L. Nance misses 2-pt jump shot from 20 ft,,85,101
405,4,9:25.0,,Defensive rebound by T. Evans,85,101
406,4,9:13.0,,T. Evans misses 3-pt jump shot from 24 ft,85,101
407,4,9:10.0,Defensive rebound by K. Kuzma,,85,101
408,4,9:07.0,L. Nance makes 2-pt dunk at rim (assist by K. Kuzma),,87,101
409,4,9:07.0,,Memphis full timeout,87,101
410,4,9:07.0,,J. Green enters the game for J. Martin,87,101
411,4,9:07.0,,M. Chalmers enters the game for W. Selden,87,101
412,4,9:07.0,,D. Brooks enters the game for J. Ennis,87,101
413,4,8:49.0,,D. Brooks makes 3-pt jump shot from 23 ft (assist by T. Evans),87,104
414,4,8:32.0,L. Nance makes 2-pt dunk at rim (assist by G. Payton),,89,104
415,4,8:09.0,,J. Green makes 3-pt jump shot from 23 ft (assist by M. Chalmers),89,107
416,4,7:54.0,G. Payton makes 2-pt jump shot from 9 ft,,91,107
417,4,7:27.0,,T. Evans makes 2-pt jump shot from 7 ft,91,109
418,4,7:21.0,J. Hart misses 3-pt jump shot from 25 ft,,91,109
419,4,7:18.0,,Defensive rebound by M. Gasol,91,109
420,4,7:15.0,,T. Evans misses 2-pt layup from 3 ft (block by G. Payton),91,109
421,4,7:15.0,,Offensive rebound by D. Brooks,91,109
422,4,7:15.0,,Shooting foul by G. Payton (drawn by D. Brooks),91,109
423,4,7:15.0,,D. Brooks makes free throw 1 of 2,91,110
424,4,7:15.0,K. Caldwell-Pope enters the game for C. Brewer,,91,110
425,4,7:15.0,,D. Brooks makes free throw 2 of 2,91,111
426,4,7:02.0,J. Hart makes 3-pt jump shot from 26 ft (assist by K. Caldwell-Pope),,94,111
427,4,6:39.0,,M. Chalmers misses 2-pt layup from 1 ft,94,111
428,4,6:39.0,Defensive rebound by Team,,94,111
429,4,6:39.0,,Loose ball foul by M. Gasol (drawn by L. Nance),94,111
430,4,6:29.0,K. Caldwell-Pope makes 3-pt jump shot from 23 ft (assist by G. Payton),,97,111
431,4,6:15.0,,M. Chalmers misses 2-pt jump shot from 2 ft (block by G. Payton),97,111
432,4,6:15.0,,Offensive rebound by Team,97,111
433,4,6:15.0,,A. Harrison enters the game for M. Chalmers,97,111
434,4,6:10.0,,M. Gasol makes 2-pt layup at rim (assist by D. Brooks),97,113
435,4,6:10.0,,Shooting foul by G. Payton (drawn by M. Gasol),97,113
436,4,6:10.0,,M. Gasol makes free throw 1 of 1,97,114
437,4,5:59.0,K. Kuzma makes 3-pt jump shot from 25 ft (assist by G. Payton),,100,114
438,4,5:32.0,,T. Evans makes 2-pt layup at rim,100,116
439,4,5:24.0,K. Kuzma misses 2-pt layup from 3 ft (block by M. Gasol),,100,116
440,4,5:22.0,,Defensive rebound by D. Brooks,100,116
441,4,5:08.0,,M. Gasol misses 3-pt jump shot from 25 ft,100,116
442,4,5:04.0,Defensive rebound by L. Nance,,100,116
443,4,4:57.0,K. Caldwell-Pope makes 3-pt jump shot from 25 ft (assist by G. Payton),,103,116
444,4,4:41.0,,Turnover by D. Brooks (traveling),103,116
445,4,4:32.0,G. Payton makes 2-pt layup from 6 ft,,105,116
446,4,4:13.0,,M. Gasol makes 2-pt layup at rim (assist by T. Evans),105,118
447,4,4:13.0,LA Lakers full timeout,,105,118
448,4,3:59.0,G. Payton misses 2-pt layup from 5 ft,,105,118
449,4,3:56.0,,Defensive rebound by T. Evans,105,118
450,4,3:48.0,,Personal foul by G. Payton (drawn by T. Evans),105,118
451,4,3:32.0,,D. Brooks misses 3-pt jump shot from 26 ft,105,118
452,4,3:28.0,Defensive rebound by K. Kuzma,,105,118
453,4,3:25.0,J. Hart makes 2-pt layup at rim (assist by K. Kuzma),,107,118
454,4,3:02.0,,T. Evans misses 3-pt jump shot from 25 ft,107,118
455,4,3:00.0,Defensive rebound by J. Hart,,107,118
456,4,2:56.0,K. Caldwell-Pope misses 3-pt jump shot from 25 ft,,107,118
457,4,2:52.0,,Defensive rebound by J. Green,107,118
458,4,2:31.0,,Turnover by A. Harrison (bad pass; steal by L. Nance),107,118
459,4,2:25.0,J. Hart makes 2-pt layup at rim (assist by K. Kuzma),,109,118
460,4,2:00.0,,Turnover by D. Brooks (bad pass; steal by L. Nance),109,118
461,4,1:59.0,Personal take foul by D. Brooks (drawn by K. Caldwell-Pope),,109,118
462,4,1:59.0,LA Lakers full timeout,,109,118
463,4,1:50.0,K. Kuzma misses 3-pt jump shot from 24 ft,,109,118
464,4,1:46.0,,Defensive rebound by T. Evans,109,118
465,4,1:31.0,,T. Evans makes 2-pt jump shot at rim (assist by A. Harrison),109,120
466,4,1:23.0,K. Caldwell-Pope makes 2-pt jump shot from 17 ft,,111,120
467,4,1:23.0,Shooting foul by D. Brooks (drawn by K. Caldwell-Pope),,111,120
468,4,1:23.0,K. Caldwell-Pope makes free throw 1 of 1,,112,120
469,4,1:11.0,,J. Green makes 2-pt layup at rim (assist by T. Evans),112,122
470,4,1:11.0,,Shooting foul by G. Payton (drawn by J. Green),112,122
471,4,1:11.0,,J. Green makes free throw 1 of 1,112,123
472,4,1:00.0,K. Kuzma makes 2-pt layup at rim,,114,123
473,4,0:37.0,,T. Evans misses 2-pt layup from 1 ft,114,123
474,4,0:35.0,,Offensive rebound by T. Evans,114,123
475,4,0:34.0,,T. Evans misses 2-pt layup at rim (block by L. Nance),114,123
476,4,0:34.0,Defensive rebound by K. Kuzma,,114,123
477,4,0:30.0,K. Caldwell-Pope misses 2-pt layup from 1 ft,,114,123
478,4,0:26.0,,Defensive rebound by D. Brooks,114,123
479,4,0:06.0,,Turnover by Team (shot clock),114,123
480,4,0:02.0,J. Hart misses 3-pt jump shot from 28 ft,,114,123
481,4,0:02.0,,Defensive rebound by J. Green,114,123
