,QUARTER,TIME_REMAINING,DALLAS_ACTION,HOUSTON_ACTION,DALLAS_SCORE,HOUSTON_SCORE
184,2,4:32.0,D. Powell makes free throw 2 of 2,,42,49
185,2,4:14.0,,J. Harden misses 2-pt layup from 2 ft (block by D. Powell),42,49
186,2,4:13.0,Defensive rebound by D. Smith,,42,49
187,2,4:07.0,K. Collinsworth misses 2-pt jump shot from 4 ft,,42,49
188,2,4:06.0,Offensive rebound by D. Powell,,42,49
189,2,4:05.0,Shooting foul by L. Mbah a Moute (drawn by D. Powell),,42,49
190,2,4:05.0,D. Powell makes free throw 1 of 2,,43,49
191,2,4:05.0,D. Powell makes free throw 2 of 2,,44,49
192,2,3:47.0,,C. Capela misses 2-pt hook shot from 8 ft,44,49
193,2,3:46.0,Defensive rebound by D. Powell,,44,49
194,2,3:41.0,D. Smith makes 2-pt jump shot from 20 ft,,46,49
195,2,3:26.0,M. Kleber enters the game for D. Powell,,46,49
196,2,3:23.0,,E. Gordon misses 2-pt layup from 1 ft (block by K. Collinsworth),46,49
197,2,3:19.0,Defensive rebound by M. Kleber,,46,49
198,2,3:04.0,D. Smith misses 2-pt layup from 1 ft (block by C. Capela),,46,49
199,2,3:04.0,Offensive rebound by Team,,46,49
200,2,2:59.0,D. Smith makes 2-pt jump shot from 16 ft (assist by M. Kleber),,48,49
201,2,2:41.0,,Shooting foul by M. Kleber (drawn by J. Harden),48,49
202,2,2:41.0,Dallas full timeout,,48,49
203,2,2:41.0,,J. Harden makes free throw 1 of 2,48,50
204,2,2:41.0,,J. Harden makes free throw 2 of 2,48,51
205,2,2:29.0,Turnover by K. Collinsworth (bad pass),,48,51
206,2,2:16.0,,J. Harden misses 3-pt jump shot from 26 ft,48,51
207,2,2:14.0,Defensive rebound by H. Barnes,,48,51
208,2,1:52.0,H. Barnes misses 2-pt jump shot from 10 ft,,48,51
209,2,1:51.0,,Defensive rebound by C. Capela,48,51
210,2,1:43.0,,Turnover by J. Harden (bad pass; steal by D. Smith),48,51
211,2,1:37.0,H. Barnes makes 3-pt jump shot from 27 ft (assist by D. Smith),,51,51
212,2,1:18.0,,L. Mbah a Moute makes 2-pt layup from 2 ft,51,53
213,2,1:07.0,D. Smith misses 3-pt jump shot from 26 ft,,51,53
214,2,1:06.0,,Defensive rebound by L. Mbah a Moute,51,53
215,2,0:57.0,,C. Capela makes 2-pt layup from 1 ft (assist by J. Harden),51,55
216,2,0:40.0,M. Kleber makes 2-pt dunk from 1 ft (assist by D. Smith),,53,55
217,2,0:25.0,,J. Harden makes 2-pt jump shot from 20 ft,53,57
218,2,0:02.0,D. Smith misses 2-pt layup from 2 ft,,53,57
219,2,0:02.0,Offensive rebound by K. Collinsworth,,53,57
220,2,0:01.0,K. Collinsworth makes 2-pt dunk at rim,,55,57
221,2,0:00.0,,E. Gordon misses 3-pt jump shot from 42 ft,55,57
222,2,0:00.0,,Offensive rebound by Team,55,57
223,3,11:41.0,,J. Harden makes 3-pt jump shot from 25 ft,55,60
224,3,11:30.0,D. McDermott makes 3-pt jump shot from 26 ft (assist by D. Smith),,58,60
225,3,11:08.0,,J. Harden misses 3-pt jump shot from 26 ft,58,60
226,3,11:03.0,Defensive rebound by D. McDermott,,58,60
227,3,10:55.0,D. Powell misses 2-pt layup from 1 ft,,58,60
228,3,10:54.0,,Defensive rebound by C. Capela,58,60
229,3,10:36.0,,Personal foul by D. Smith (drawn by J. Harden),58,60
230,3,10:27.0,,Shooting foul by D. McDermott (drawn by C. Capela),58,60
231,3,10:27.0,,C. Capela makes free throw 1 of 2,58,61
232,3,10:27.0,,C. Capela misses free throw 2 of 2,58,61
233,3,10:24.0,Defensive rebound by D. Powell,,58,61
234,3,10:17.0,Turnover by D. Smith (bad pass; steal by P. Tucker),,58,61
235,3,10:14.0,,Turnover by J. Harden (bad pass; steal by Y. Ferrell),58,61
236,3,10:07.0,Turnover by D. Smith (bad pass; steal by P. Tucker),,58,61
237,3,10:07.0,,Personal foul by D. Smith (drawn by J. Harden),58,61
238,3,9:52.0,,C. Paul makes 2-pt jump shot from 19 ft,58,63
239,3,9:34.0,D. McDermott misses 3-pt jump shot from 25 ft,,58,63
240,3,9:32.0,,Defensive rebound by C. Capela,58,63
241,3,9:13.0,,Shooting foul by D. Powell (drawn by J. Harden),58,63
242,3,9:13.0,,J. Harden makes free throw 1 of 2,58,64
243,3,9:13.0,,J. Harden makes free throw 2 of 2,58,65
244,3,9:01.0,H. Barnes makes 2-pt jump shot from 16 ft,,60,65
245,3,8:48.0,,Offensive foul by C. Paul (drawn by D. Powell),60,65
246,3,8:48.0,,Turnover by C. Paul (offensive foul),60,65
247,3,8:38.0,Turnover by D. Smith (bad pass; steal by C. Paul),,60,65
248,3,8:29.0,,J. Harden makes 3-pt jump shot from 25 ft (assist by C. Paul),60,68
249,3,8:10.0,Y. Ferrell misses 3-pt jump shot from 27 ft,,60,68
250,3,8:07.0,Offensive rebound by D. Powell,,60,68
251,3,8:04.0,D. Smith makes 3-pt jump shot from 26 ft (assist by D. McDermott),,63,68
252,3,7:50.0,,C. Capela makes 2-pt dunk at rim (assist by J. Harden),63,70
253,3,7:50.0,,Shooting foul by D. Smith (drawn by C. Capela),63,70
254,3,7:50.0,,C. Capela makes free throw 1 of 1,63,71
255,3,7:35.0,H. Barnes makes 2-pt jump shot from 16 ft,,65,71
256,3,7:22.0,,C. Paul makes 3-pt jump shot from 25 ft,65,74
257,3,7:09.0,D. Powell misses 2-pt jump shot from 9 ft (block by C. Capela),,65,74
258,3,7:09.0,Offensive rebound by D. Powell,,65,74
259,3,7:01.0,D. Powell makes 2-pt hook shot from 4 ft,,67,74
260,3,6:56.0,,P. Tucker misses 3-pt jump shot from 23 ft,67,74
261,3,6:52.0,Defensive rebound by D. Powell,,67,74
262,3,6:44.0,D. Smith misses 2-pt jump shot from 15 ft,,67,74
263,3,6:35.0,,Defensive rebound by J. Harden,67,74
264,3,6:35.0,,C. Paul misses 3-pt jump shot from 22 ft,67,74
265,3,6:34.0,,Offensive rebound by Team,67,74
266,3,6:34.0,Loose ball foul by D. McDermott (drawn by C. Capela),,67,74
267,3,6:34.0,,Houston full timeout,67,74
268,3,6:34.0,,R. Anderson enters the game for P. Tucker,67,74
269,3,6:34.0,,E. Gordon enters the game for C. Paul,67,74
270,3,6:34.0,M. Kleber enters the game for D. McDermott,,67,74
271,3,6:34.0,,C. Capela misses free throw 1 of 2,67,74
272,3,6:34.0,,Offensive rebound by Team,67,74
273,3,6:34.0,,C. Capela misses free throw 2 of 2,67,74
274,3,6:30.0,Defensive rebound by M. Kleber,,67,74
275,3,6:22.0,D. Powell makes 2-pt dunk at rim (assist by H. Barnes),,69,74
276,3,6:12.0,,Personal take foul by Y. Ferrell (drawn by C. Capela),69,74
277,3,6:12.0,,C. Capela misses free throw 1 of 2,69,74
278,3,6:12.0,,Offensive rebound by Team,69,74
279,3,6:12.0,,C. Capela misses free throw 2 of 2,69,74
280,3,6:10.0,Defensive rebound by D. Powell,,69,74
281,3,5:52.0,Y. Ferrell misses 2-pt jump shot from 12 ft,,69,74
282,3,5:51.0,,Defensive rebound by R. Anderson,69,74
283,3,5:31.0,,Shooting foul by D. Powell (drawn by J. Harden),69,74
284,3,5:31.0,,J. Harden makes free throw 1 of 2,69,75
285,3,5:31.0,,N. Hilário enters the game for C. Capela,69,75
286,3,5:31.0,K. Collinsworth enters the game for D. Smith,,69,75
287,3,5:31.0,,J. Harden makes free throw 2 of 2,69,76
288,3,5:15.0,H. Barnes misses 2-pt jump shot from 9 ft,,69,76
289,3,5:13.0,,Defensive rebound by L. Mbah a Moute,69,76
290,3,5:01.0,,J. Harden misses 2-pt layup from 4 ft,69,76
291,3,4:58.0,Defensive rebound by Y. Ferrell,,69,76
292,3,4:43.0,Turnover by M. Kleber (lost ball; steal by J. Harden),,69,76
293,3,4:29.0,,E. Gordon misses 3-pt jump shot from 25 ft,69,76
294,3,4:26.0,,Offensive rebound by Team,69,76
295,3,4:16.0,,J. Harden misses 2-pt jump shot from 6 ft (block by K. Collinsworth),69,76
296,3,4:16.0,,Offensive rebound by Team,69,76
297,3,4:16.0,,G. Green enters the game for L. Mbah a Moute,69,76
298,3,4:06.0,,J. Harden misses 3-pt jump shot from 25 ft,69,76
299,3,4:04.0,Defensive rebound by D. Powell,,69,76
300,3,3:58.0,H. Barnes misses 3-pt jump shot from 26 ft,,69,76
301,3,3:56.0,,Defensive rebound by J. Harden,69,76
302,3,3:50.0,,G. Green misses 3-pt jump shot from 25 ft,69,76
303,3,3:49.0,Defensive rebound by Team,,69,76
304,3,3:49.0,,Loose ball foul by N. Hilário (drawn by M. Kleber),69,76
305,3,3:49.0,Dallas full timeout,,69,76
306,3,3:49.0,D. McDermott enters the game for D. Powell,,69,76
307,3,3:49.0,D. Smith enters the game for Y. Ferrell,,69,76
308,3,3:49.0,J. Jones enters the game for H. Barnes,,69,76
309,3,3:38.0,Shooting foul by G. Green (drawn by K. Collinsworth),,69,76
310,3,3:38.0,K. Collinsworth misses free throw 1 of 2,,69,76
311,3,3:38.0,Offensive rebound by Team,,69,76
312,3,3:38.0,K. Collinsworth misses free throw 2 of 2,,69,76
313,3,3:38.0,,Defensive rebound by N. Hilário,69,76
314,3,3:13.0,,J. Harden misses 3-pt jump shot from 28 ft,69,76
315,3,3:11.0,Defensive rebound by Team,,69,76
316,3,3:03.0,M. Kleber makes 2-pt dunk at rim (assist by D. Smith),,71,76
317,3,2:51.0,,Offensive foul by N. Hilário (drawn by D. McDermott),71,76
318,3,2:51.0,,Turnover by N. Hilário (offensive foul),71,76
319,3,2:51.0,,C. Paul enters the game for J. Harden,71,76
320,3,2:35.0,K. Collinsworth misses 2-pt layup from 5 ft,,71,76
321,3,2:33.0,,Defensive rebound by N. Hilário,71,76
322,3,2:24.0,,E. Gordon makes 3-pt jump shot from 26 ft (assist by C. Paul),71,79
323,3,2:10.0,M. Kleber misses 3-pt jump shot from 26 ft,,71,79
324,3,2:08.0,,Defensive rebound by E. Gordon,71,79
325,3,2:03.0,,E. Gordon misses 3-pt jump shot from 25 ft,71,79
326,3,2:01.0,Defensive rebound by M. Kleber,,71,79
327,3,1:51.0,D. Smith makes 2-pt layup from 2 ft (assist by M. Kleber),,73,79
328,3,1:37.0,,Personal foul by M. Kleber (drawn by C. Paul),73,79
329,3,1:37.0,,C. Paul makes free throw 1 of 2,73,80
330,3,1:37.0,,C. Paul makes free throw 2 of 2,73,81
331,3,1:26.0,Turnover by D. Smith (bad pass; steal by C. Paul),,73,81
332,3,1:17.0,,G. Green misses 3-pt jump shot from 23 ft,73,81
333,3,1:14.0,Defensive rebound by K. Collinsworth,,73,81
334,3,1:08.0,,Offensive charge foul by M. Kleber (drawn by N. Hilário),73,81
335,3,1:08.0,Turnover by M. Kleber (offensive foul),,73,81
336,3,1:02.0,,Personal foul by K. Collinsworth (drawn by C. Paul),73,81
337,3,1:02.0,,C. Paul makes free throw 1 of 2,73,82
338,3,1:02.0,H. Barnes enters the game for K. Collinsworth,,73,82
339,3,1:02.0,D. Powell enters the game for J. Jones,,73,82
340,3,1:02.0,Y. Ferrell enters the game for M. Kleber,,73,82
341,3,1:02.0,,C. Paul misses free throw 2 of 2,73,82
342,3,1:02.0,Defensive rebound by D. Powell,,73,82
343,3,0:52.0,Personal foul by R. Anderson (drawn by D. Powell),,73,82
344,3,0:39.0,H. Barnes misses 3-pt jump shot from 26 ft,,73,82
345,3,0:38.0,,Defensive rebound by Team,73,82
346,3,0:32.0,,C. Paul makes 2-pt layup from 1 ft,73,84
347,3,0:25.0,Y. Ferrell makes 2-pt jump shot from 1 ft,,75,84
348,3,0:03.0,,E. Gordon makes 3-pt jump shot from 25 ft (assist by C. Paul),75,87
349,3,0:00.0,D. Smith misses 3-pt jump shot from 29 ft,,75,87
350,3,0:00.0,Offensive rebound by Team,,75,87
351,4,11:43.0,H. Barnes misses 2-pt jump shot from 19 ft,,75,87
352,4,11:42.0,,Defensive rebound by C. Paul,75,87
353,4,11:35.0,,R. Anderson makes 2-pt dunk at rim (assist by C. Paul),75,89
354,4,11:16.0,Shooting foul by N. Hilário (drawn by H. Barnes),,75,89
355,4,11:16.0,H. Barnes makes free throw 1 of 2,,76,89
356,4,11:16.0,K. Collinsworth enters the game for D. Smith,,76,89
357,4,11:16.0,H. Barnes makes free throw 2 of 2,,77,89
358,4,10:57.0,,G. Green misses 3-pt jump shot from 28 ft,77,89
359,4,10:56.0,Defensive rebound by Y. Ferrell,,77,89
360,4,10:47.0,Y. Ferrell misses 2-pt jump shot from 9 ft,,77,89
361,4,10:46.0,,Defensive rebound by E. Gordon,77,89
362,4,10:32.0,,N. Hilário makes 2-pt layup at rim,77,91
363,4,10:32.0,Dallas full timeout,,77,91
364,4,10:07.0,K. Collinsworth misses 2-pt layup from 1 ft,,77,91
365,4,10:05.0,,Defensive rebound by N. Hilário,77,91
366,4,9:54.0,,Personal foul by K. Collinsworth (drawn by R. Anderson),77,91
367,4,9:54.0,J. Jones enters the game for H. Barnes,,77,91
368,4,9:47.0,,E. Gordon misses 3-pt jump shot from 26 ft,77,91
369,4,9:46.0,Defensive rebound by Y. Ferrell,,77,91
370,4,9:30.0,D. McDermott misses 3-pt jump shot from 26 ft,,77,91
371,4,9:29.0,,Defensive rebound by R. Anderson,77,91
372,4,9:16.0,,N. Hilário makes 2-pt hook shot from 3 ft,77,93
373,4,8:54.0,Personal foul by N. Hilário (drawn by D. Powell),,77,93
374,4,8:39.0,Y. Ferrell makes 3-pt jump shot from 26 ft (assist by K. Collinsworth),,80,93
375,4,8:23.0,,R. Anderson misses 2-pt layup from 1 ft,80,93
376,4,8:22.0,Defensive rebound by J. Jones,,80,93
377,4,8:12.0,D. Powell misses 2-pt hook shot from 4 ft,,80,93
378,4,8:11.0,,Defensive rebound by R. Anderson,80,93
379,4,7:57.0,,R. Anderson misses 3-pt jump shot from 27 ft,80,93
380,4,7:56.0,Defensive rebound by K. Collinsworth,,80,93
381,4,7:50.0,,J. Harden enters the game for E. Gordon,80,93
382,4,7:50.0,,C. Capela enters the game for N. Hilário,80,93
383,4,7:42.0,Y. Ferrell makes 3-pt jump shot from 25 ft (assist by K. Collinsworth),,83,93
384,4,7:42.0,Shooting foul by G. Green (drawn by Y. Ferrell),,83,93
385,4,7:42.0,,L. Mbah a Moute enters the game for G. Green,83,93
386,4,7:42.0,Y. Ferrell makes free throw 1 of 1,,84,93
387,4,7:28.0,,R. Anderson misses 3-pt jump shot from 28 ft,84,93
388,4,7:26.0,Defensive rebound by J. Jones,,84,93
