,QUARTER,TIME_REMAINING,BOSTON_ACTION,PHILADELPHIA_ACTION,BOSTON_SCORE,PHILADELPHIA_SCORE
32,1,8:19.0,Defensive rebound by A. Horford,,11,9
33,1,8:18.0,Turnover by A. Horford (turnover),,11,9
34,1,8:02.0,,J. Embiid misses 3-pt jump shot from 22 ft,11,9
35,1,7:58.0,Defensive rebound by J. Brown,,11,9
36,1,7:46.0,A. Horford misses 2-pt hook shot from 12 ft,,11,9
37,1,7:43.0,,Defensive rebound by J. Embiid,11,9
38,1,7:36.0,,J. Redick misses 2-pt jump shot from 17 ft,11,9
39,1,7:35.0,,Offensive rebound by Team,11,9
40,1,7:35.0,Loose ball foul by K. Irving (drawn by J. Bayless),,11,9
41,1,7:35.0,,A. Johnson enters the game for J. Embiid,11,9
42,1,7:35.0,D. Theis enters the game for A. Baynes,,11,9
43,1,7:32.0,,J. Bayless makes 2-pt layup from 4 ft (assist by J. Redick),11,11
44,1,7:15.0,A. Horford makes 3-pt jump shot from 27 ft (assist by K. Irving),,14,11
45,1,7:05.0,Personal foul by R. Covington (drawn by J. Brown),,14,11
46,1,7:05.0,,Turnover by R. Covington (turnover),14,11
47,1,7:05.0,,D. Šarić enters the game for R. Covington,14,11
48,1,6:50.0,Personal foul by J. Redick (drawn by D. Theis),,14,11
49,1,6:50.0,,Philadelphia full timeout,14,11
50,1,6:50.0,,M. Fultz enters the game for J. Bayless,14,11
51,1,6:39.0,K. Irving misses 2-pt layup from 12 ft,,14,11
52,1,6:35.0,,Defensive rebound by D. Šarić,14,11
53,1,6:25.0,,D. Šarić makes 2-pt layup from 11 ft,14,13
54,1,6:09.0,J. Brown makes 2-pt jump shot from 20 ft,,16,13
55,1,5:51.0,,D. Šarić misses 3-pt jump shot from 26 ft,16,13
56,1,5:49.0,,Offensive rebound by B. Simmons,16,13
57,1,5:47.0,,B. Simmons makes 2-pt layup from 2 ft,16,15
58,1,5:27.0,J. Tatum makes 2-pt layup from 3 ft (assist by A. Horford),,18,15
59,1,5:14.0,,D. Šarić makes 2-pt hook shot from 7 ft,18,17
60,1,5:03.0,J. Brown misses 2-pt layup from 5 ft,,18,17
61,1,5:03.0,,Defensive rebound by B. Simmons,18,17
62,1,4:59.0,,T. McConnell enters the game for B. Simmons,18,17
63,1,4:59.0,T. Rozier enters the game for J. Brown,,18,17
64,1,4:56.0,,M. Fultz misses 2-pt layup from 1 ft (block by D. Theis),18,17
65,1,4:56.0,,Offensive rebound by Team,18,17
66,1,4:56.0,,J. Redick misses 2-pt jump shot from 18 ft,18,17
67,1,4:56.0,Defensive rebound by K. Irving,,18,17
68,1,4:45.0,K. Irving misses 3-pt jump shot from 29 ft,,18,17
69,1,4:45.0,Offensive rebound by Team,,18,17
70,1,4:45.0,Personal foul by M. Fultz (drawn by T. Rozier),,18,17
71,1,4:38.0,Shooting foul by D. Šarić (drawn by J. Tatum),,18,17
72,1,4:38.0,J. Tatum makes free throw 1 of 2,,19,17
73,1,4:38.0,,T. Luwawu-Cabarrot enters the game for J. Redick,19,17
74,1,4:38.0,J. Tatum makes free throw 2 of 2,,20,17
75,1,4:26.0,,M. Fultz misses 2-pt layup from 5 ft (block by J. Tatum),20,17
76,1,4:22.0,Defensive rebound by D. Theis,,20,17
77,1,4:13.0,A. Horford misses 2-pt layup from 5 ft,,20,17
78,1,4:10.0,,Defensive rebound by D. Šarić,20,17
79,1,4:08.0,,Turnover by D. Šarić (discontinued dribble),20,17
80,1,3:57.0,Shooting foul by M. Fultz (drawn by T. Rozier),,20,17
81,1,3:57.0,T. Rozier misses free throw 1 of 3,,20,17
82,1,3:57.0,Offensive rebound by Team,,20,17
83,1,3:57.0,T. Rozier misses free throw 2 of 3,,20,17
84,1,3:57.0,Offensive rebound by Team,,20,17
85,1,3:57.0,T. Rozier misses free throw 3 of 3,,20,17
86,1,3:54.0,,Defensive rebound by D. Šarić,20,17
87,1,3:35.0,,T. McConnell misses 3-pt jump shot from 24 ft,20,17
88,1,3:30.0,Defensive rebound by J. Tatum,,20,17
89,1,3:17.0,K. Irving misses 2-pt jump shot from 10 ft,,20,17
90,1,3:14.0,,Defensive rebound by D. Šarić,20,17
91,1,3:08.0,,Turnover by D. Šarić (traveling),20,17
92,1,2:51.0,J. Tatum misses 2-pt jump shot from 16 ft,,20,17
93,1,2:48.0,Offensive rebound by A. Horford,,20,17
94,1,2:44.0,T. Rozier makes 2-pt layup from 3 ft,,22,17
95,1,2:25.0,,M. Fultz misses 2-pt jump shot from 13 ft,22,17
96,1,2:23.0,Defensive rebound by J. Tatum,,22,17
97,1,2:16.0,Personal foul by T. Luwawu-Cabarrot (drawn by A. Horford),,22,17
98,1,2:16.0,Boston full timeout,,22,17
99,1,2:16.0,A. Nader enters the game for K. Irving,,22,17
100,1,2:16.0,A. Horford makes free throw 1 of 2,,23,17
101,1,2:16.0,A. Baynes enters the game for D. Theis,,23,17
102,1,2:16.0,,J. Bayless enters the game for A. Johnson,23,17
103,1,2:16.0,,J. Embiid enters the game for M. Fultz,23,17
104,1,2:16.0,A. Horford makes free throw 2 of 2,,24,17
105,1,2:00.0,,Shooting foul by A. Horford (drawn by J. Embiid),24,17
106,1,2:00.0,,J. Embiid makes free throw 1 of 2,24,18
107,1,2:00.0,S. Larkin enters the game for A. Horford,,24,18
108,1,2:00.0,,J. Embiid makes free throw 2 of 2,24,19
109,1,1:44.0,J. Tatum misses 2-pt layup from 3 ft,,24,19
110,1,1:38.0,Offensive rebound by A. Baynes,,24,19
111,1,1:38.0,A. Baynes misses 2-pt layup at rim,,24,19
112,1,1:38.0,,Defensive rebound by T. McConnell,24,19
113,1,1:35.0,,J. Bayless misses 3-pt jump shot from 24 ft,24,19
114,1,1:31.0,Defensive rebound by A. Baynes,,24,19
115,1,1:19.0,T. Rozier misses 2-pt jump shot from 12 ft,,24,19
116,1,1:15.0,,Defensive rebound by D. Šarić,24,19
117,1,1:05.0,,Shooting foul by A. Baynes (drawn by T. McConnell),24,19
118,1,1:05.0,J. Brown enters the game for J. Tatum,,24,19
119,1,1:05.0,,T. McConnell makes free throw 1 of 2,24,20
120,1,1:05.0,,J. Anderson enters the game for D. Šarić,24,20
121,1,1:05.0,,T. McConnell makes free throw 2 of 2,24,21
122,1,0:51.0,Offensive foul by A. Baynes (drawn by J. Embiid),,24,21
123,1,0:51.0,Turnover by A. Baynes (offensive foul),,24,21
124,1,0:37.0,,T. Luwawu-Cabarrot misses 2-pt layup from 3 ft,24,21
125,1,0:35.0,Defensive rebound by A. Baynes,,24,21
126,1,0:27.0,A. Nader misses 2-pt layup from 7 ft,,24,21
127,1,0:25.0,,Defensive rebound by J. Embiid,24,21
128,1,0:02.0,G. Yabusele enters the game for A. Baynes,,24,21
129,1,0:02.0,,Turnover by Team (shot clock),24,21
130,2,11:48.0,J. Brown makes 3-pt jump shot from 26 ft (assist by S. Larkin),,27,21
131,2,11:30.0,,J. Bayless misses 2-pt jump shot from 9 ft,27,21
132,2,11:27.0,Defensive rebound by G. Yabusele,,27,21
133,2,11:11.0,Personal foul by J. Bayless (drawn by S. Larkin),,27,21
134,2,11:03.0,S. Larkin makes 2-pt jump shot from 19 ft,,29,21
135,2,10:55.0,,Shooting foul by A. Nader (drawn by B. Simmons),29,21
136,2,10:55.0,,B. Simmons misses free throw 1 of 2,29,21
137,2,10:55.0,,Offensive rebound by Team,29,21
138,2,10:55.0,,B. Simmons misses free throw 2 of 2,29,21
139,2,10:52.0,Defensive rebound by T. Rozier,,29,21
140,2,10:45.0,Offensive foul by G. Yabusele (drawn by J. Embiid),,29,21
141,2,10:45.0,Turnover by G. Yabusele (offensive foul),,29,21
142,2,10:31.0,,R. Covington makes 3-pt jump shot from 27 ft (assist by J. Embiid),29,24
143,2,10:16.0,G. Yabusele makes 3-pt jump shot from 25 ft (assist by S. Larkin),,32,24
144,2,9:56.0,,Turnover by B. Simmons (turnover),32,24
145,2,9:46.0,Turnover by G. Yabusele (traveling),,32,24
146,2,9:32.0,,B. Simmons misses 2-pt layup from 2 ft,32,24
147,2,9:27.0,Defensive rebound by T. Rozier,,32,24
148,2,9:26.0,A. Nader misses 3-pt jump shot from 22 ft,,32,24
149,2,9:25.0,,Defensive rebound by Team,32,24
150,2,9:14.0,,J. Embiid misses 2-pt jump shot from 10 ft,32,24
151,2,9:11.0,Defensive rebound by A. Nader,,32,24
152,2,8:59.0,G. Yabusele misses 2-pt layup from 3 ft,,32,24
153,2,8:57.0,,Defensive rebound by J. Embiid,32,24
154,2,8:49.0,,Personal foul by J. Brown (drawn by J. Embiid),32,24
155,2,8:49.0,,A. Johnson enters the game for J. Embiid,32,24
156,2,8:49.0,D. Theis enters the game for T. Rozier,,32,24
157,2,8:49.0,K. Irving enters the game for G. Yabusele,,32,24
158,2,8:38.0,,J. Redick misses 2-pt jump shot from 22 ft,32,24
159,2,8:33.0,Defensive rebound by A. Nader,,32,24
160,2,8:22.0,S. Larkin misses 2-pt jump shot from 21 ft,,32,24
161,2,8:19.0,,Defensive rebound by B. Simmons,32,24
162,2,8:16.0,,B. Simmons makes 2-pt layup from 1 ft,32,26
163,2,7:50.0,J. Brown makes 2-pt jump shot from 11 ft,,34,26
164,2,7:34.0,,J. Redick makes 3-pt jump shot from 26 ft (assist by R. Covington),34,29
165,2,7:18.0,Turnover by D. Theis (traveling),,34,29
166,2,7:18.0,,Philadelphia full timeout,34,29
167,2,7:18.0,A. Horford enters the game for A. Nader,,34,29
168,2,7:03.0,Offensive charge foul by R. Covington (drawn by J. Brown),,34,29
169,2,7:03.0,,Turnover by R. Covington (offensive foul),34,29
170,2,7:03.0,,D. Šarić enters the game for R. Covington,34,29
171,2,6:52.0,K. Irving misses 3-pt jump shot from 26 ft,,34,29
172,2,6:48.0,Offensive rebound by D. Theis,,34,29
173,2,6:45.0,K. Irving makes 2-pt layup from 1 ft (assist by D. Theis),,36,29
174,2,6:32.0,,J. Redick misses 2-pt jump shot from 14 ft,36,29
175,2,6:30.0,,Offensive rebound by B. Simmons,36,29
176,2,6:30.0,,Technical foul by J. Redick,36,29
177,2,6:30.0,K. Irving makes technical free throw,,37,29
178,2,6:30.0,T. Rozier enters the game for J. Brown,,37,29
179,2,6:30.0,J. Tatum enters the game for S. Larkin,,37,29
180,2,6:26.0,,Personal foul by D. Theis (drawn by J. Redick),37,29
181,2,6:13.0,,B. Simmons misses 2-pt layup from 8 ft,37,29
182,2,6:11.0,,Offensive rebound by A. Johnson,37,29
183,2,6:09.0,,A. Johnson misses 2-pt layup from 1 ft (block by J. Tatum),37,29
184,2,6:09.0,,Offensive rebound by D. Šarić,37,29
185,2,6:08.0,,D. Šarić makes 2-pt layup from 1 ft,37,31
186,2,5:52.0,D. Theis misses 3-pt jump shot from 25 ft,,37,31
187,2,5:48.0,,Defensive rebound by B. Simmons,37,31
188,2,5:42.0,,J. Bayless makes 3-pt jump shot from 24 ft (assist by B. Simmons),37,34
189,2,5:30.0,A. Horford misses 3-pt jump shot from 26 ft,,37,34
190,2,5:30.0,Offensive rebound by Team,,37,34
191,2,5:30.0,,Loose ball foul by A. Johnson (drawn by D. Theis),37,34
192,2,5:30.0,,T. Luwawu-Cabarrot enters the game for B. Simmons,37,34
193,2,5:30.0,,T. McConnell enters the game for J. Bayless,37,34
194,2,5:29.0,Personal foul by T. McConnell (drawn by K. Irving),,37,34
195,2,5:22.0,Turnover by J. Tatum (traveling),,37,34
196,2,5:14.0,,J. Redick makes 3-pt jump shot from 25 ft (assist by A. Johnson),37,37
197,2,5:13.0,Boston full timeout,,37,37
198,2,5:13.0,J. Brown enters the game for D. Theis,,37,37
199,2,5:01.0,K. Irving makes 2-pt layup from 2 ft (assist by A. Horford),,39,37
200,2,4:56.0,,Offensive foul by T. McConnell (drawn by T. Rozier),39,37
201,2,4:56.0,,Turnover by T. McConnell (offensive foul),39,37
202,2,4:41.0,Turnover by K. Irving (bad pass; steal by T. McConnell),,39,37
203,2,4:31.0,,J. Redick misses 2-pt jump shot from 19 ft,39,37
204,2,4:28.0,Defensive rebound by J. Brown,,39,37
205,2,4:22.0,J. Brown misses 2-pt layup from 2 ft,,39,37
206,2,4:20.0,,Defensive rebound by A. Johnson,39,37
207,2,4:15.0,,T. Luwawu-Cabarrot makes 2-pt layup from 1 ft (assist by J. Redick),39,39
208,2,3:55.0,J. Brown makes 2-pt layup at rim (assist by T. Rozier),,41,39
209,2,3:55.0,Shooting foul by T. McConnell (drawn by J. Brown),,41,39
210,2,3:55.0,,M. Fultz enters the game for A. Johnson,41,39
211,2,3:55.0,,B. Simmons enters the game for T. McConnell,41,39
212,2,3:55.0,,J. Embiid enters the game for J. Redick,41,39
213,2,3:55.0,J. Brown misses free throw 1 of 1,,41,39
214,2,3:53.0,,Defensive rebound by B. Simmons,41,39
215,2,3:48.0,,Personal foul by T. Rozier (drawn by T. Luwawu-Cabarrot),41,39
216,2,3:41.0,,Shooting foul by J. Tatum (drawn by M. Fultz),41,39
217,2,3:41.0,,M. Fultz makes free throw 1 of 2,41,40
218,2,3:41.0,,M. Fultz makes free throw 2 of 2,41,41
219,2,3:18.0,A. Horford makes 3-pt jump shot from 25 ft (assist by T. Rozier),,44,41
220,2,3:06.0,,Turnover by B. Simmons (bad pass; steal by J. Brown),44,41
221,2,3:03.0,Shooting foul by M. Fultz (drawn by J. Brown),,44,41
222,2,3:03.0,J. Brown misses free throw 1 of 2,,44,41
223,2,3:03.0,Offensive rebound by Team,,44,41
224,2,3:03.0,J. Brown misses free throw 2 of 2,,44,41
225,2,3:01.0,,Defensive rebound by B. Simmons,44,41
226,2,2:47.0,,M. Fultz makes 2-pt layup from 7 ft (assist by J. Embiid),44,43
227,2,2:30.0,J. Tatum misses 2-pt layup from 6 ft (block by J. Embiid),,44,43
228,2,2:27.0,Offensive rebound by J. Tatum,,44,43
229,2,2:25.0,Turnover by J. Tatum (bad pass; steal by M. Fultz),,44,43
230,2,2:23.0,,D. Šarić misses 3-pt jump shot from 24 ft,44,43
231,2,2:20.0,Defensive rebound by T. Rozier,,44,43
232,2,2:08.0,K. Irving makes 2-pt layup from 3 ft,,46,43
233,2,1:54.0,,J. Embiid misses 2-pt jump shot from 13 ft,46,43
234,2,1:51.0,Defensive rebound by J. Brown,,46,43
235,2,1:45.0,A. Horford misses 3-pt jump shot from 25 ft,,46,43
236,2,1:42.0,Offensive rebound by Team,,46,43
237,2,1:31.0,Offensive foul by A. Horford (drawn by M. Fultz),,46,43
238,2,1:31.0,Turnover by A. Horford (offensive foul),,46,43
239,2,1:31.0,G. Yabusele enters the game for J. Brown,,46,43
240,2,1:27.0,,Personal foul by G. Yabusele (drawn by B. Simmons),46,43
241,2,1:27.0,J. Brown enters the game for G. Yabusele,,46,43
242,2,1:27.0,,B. Simmons misses free throw 1 of 2,46,43
243,2,1:27.0,,Offensive rebound by Team,46,43
244,2,1:27.0,,B. Simmons makes free throw 2 of 2,46,44
245,2,1:20.0,Turnover by K. Irving (out of bounds lost ball),,46,44
246,2,1:14.0,,Personal foul by J. Brown (drawn by B. Simmons),46,44
247,2,1:14.0,,B. Simmons makes free throw 1 of 2,46,45
248,2,1:14.0,,B. Simmons makes free throw 2 of 2,46,46
249,2,1:02.0,J. Tatum misses 3-pt jump shot from 25 ft,,46,46
250,2,0:59.0,,Defensive rebound by M. Fultz,46,46
251,2,0:50.0,,M. Fultz misses 2-pt layup from 1 ft,46,46
252,2,0:50.0,Defensive rebound by T. Rozier,,46,46
253,2,0:44.0,Turnover by T. Rozier (bad pass; steal by T. Luwawu-Cabarrot),,46,46
254,2,0:39.0,,B. Simmons makes 2-pt layup from 2 ft (assist by T. Luwawu-Cabarrot),46,48
255,2,0:32.0,Offensive foul by T. Rozier (drawn by T. Luwawu-Cabarrot),,46,48
256,2,0:32.0,Turnover by T. Rozier (offensive foul),,46,48
257,2,0:24.0,,T. Luwawu-Cabarrot misses 3-pt jump shot from 25 ft,46,48
258,2,0:20.0,Defensive rebound by A. Horford,,46,48
259,2,0:18.0,T. Rozier misses 3-pt jump shot from 24 ft,,46,48
260,2,0:18.0,,Defensive rebound by J. Embiid,46,48
261,2,0:02.0,,J. Embiid misses 3-pt jump shot from 25 ft,46,48
262,2,0:00.0,,Offensive rebound by D. Šarić,46,48
263,2,0:00.0,,D. Šarić makes 2-pt layup at rim,46,50
264,3,11:45.0,A. Horford misses 2-pt jump shot from 14 ft,,46,50
265,3,11:42.0,,Defensive rebound by J. Embiid,46,50
266,3,11:35.0,,J. Bayless makes 2-pt jump shot from 16 ft (assist by J. Embiid),46,52
267,3,11:20.0,A. Baynes misses 2-pt jump shot from 17 ft,,46,52
268,3,11:17.0,,Defensive rebound by J. Embiid,46,52
269,3,11:03.0,,J. Embiid misses 3-pt jump shot from 25 ft,46,52
270,3,10:58.0,Defensive rebound by J. Brown,,46,52
271,3,10:52.0,J. Brown misses 2-pt layup from 1 ft,,46,52
272,3,10:50.0,,Defensive rebound by J. Embiid,46,52
273,3,10:43.0,,R. Covington makes 3-pt jump shot from 22 ft (assist by J. Redick),46,55
274,3,10:42.0,Boston full timeout,,46,55
275,3,10:34.0,K. Irving misses 2-pt jump shot from 17 ft,,46,55
276,3,10:32.0,,Defensive rebound by Team,46,55
277,3,10:20.0,,B. Simmons misses 2-pt layup from 2 ft,46,55
278,3,10:19.0,Defensive rebound by J. Tatum,,46,55
279,3,10:18.0,Personal foul by B. Simmons (drawn by J. Tatum),,46,55
280,3,10:07.0,Turnover by J. Tatum (bad pass; steal by B. Simmons),,46,55
281,3,10:03.0,,Personal foul by J. Tatum (drawn by J. Redick),46,55
282,3,10:03.0,T. Rozier enters the game for J. Tatum,,46,55
283,3,9:50.0,,J. Bayless misses 2-pt jump shot from 11 ft,46,55
284,3,9:48.0,Defensive rebound by A. Baynes,,46,55
285,3,9:32.0,J. Brown misses 2-pt layup from 4 ft,,46,55
286,3,9:26.0,Offensive rebound by A. Baynes,,46,55
287,3,9:26.0,A. Baynes makes 2-pt layup at rim,,48,55
288,3,9:16.0,,R. Covington misses 3-pt jump shot from 25 ft,48,55
289,3,9:12.0,Defensive rebound by T. Rozier,,48,55
290,3,8:56.0,T. Rozier makes 3-pt jump shot from 25 ft (assist by A. Baynes),,51,55
291,3,8:47.0,,J. Redick makes 3-pt jump shot from 25 ft (assist by B. Simmons),51,58
292,3,8:28.0,J. Brown misses 2-pt jump shot from 11 ft,,51,58
293,3,8:26.0,,Defensive rebound by J. Embiid,51,58
294,3,8:18.0,,J. Embiid misses 3-pt jump shot from 25 ft,51,58
295,3,8:14.0,Defensive rebound by J. Brown,,51,58
296,3,8:08.0,Turnover by A. Horford (bad pass; steal by J. Embiid),,51,58
297,3,8:08.0,,Personal foul by A. Baynes (drawn by J. Redick),51,58
298,3,8:08.0,,A. Johnson enters the game for J. Embiid,51,58
299,3,8:08.0,J. Tatum enters the game for A. Baynes,,51,58
300,3,7:50.0,,J. Redick misses 3-pt jump shot from 26 ft,51,58
301,3,7:48.0,,Offensive rebound by Team,51,58
302,3,7:43.0,,A. Johnson misses 2-pt hook shot from 12 ft,51,58
303,3,7:40.0,Defensive rebound by A. Horford,,51,58
304,3,7:35.0,J. Brown misses 3-pt jump shot from 22 ft,,51,58
305,3,7:30.0,Offensive rebound by J. Tatum,,51,58
306,3,7:20.0,J. Brown misses 3-pt jump shot from 26 ft,,51,58
307,3,7:16.0,,Defensive rebound by B. Simmons,51,58
308,3,7:08.0,,B. Simmons misses 2-pt layup from 9 ft,51,58
309,3,7:06.0,Defensive rebound by J. Tatum,,51,58
310,3,7:00.0,J. Brown misses 2-pt jump shot from 4 ft,,51,58
311,3,7:00.0,Offensive rebound by T. Rozier,,51,58
312,3,6:58.0,T. Rozier makes 2-pt jump shot from 9 ft,,53,58
313,3,6:58.0,,Philadelphia full timeout,53,58
314,3,6:58.0,,D. Šarić enters the game for A. Johnson,53,58
315,3,6:42.0,,J. Bayless makes 3-pt jump shot from 26 ft (assist by J. Redick),53,61
316,3,6:20.0,Personal foul by D. Šarić (drawn by A. Horford),,53,61
317,3,6:20.0,Personal foul by B. Simmons (drawn by J. Tatum),,53,61
318,3,6:20.0,K. Irving misses free throw 1 of 1,,53,61
319,3,6:20.0,,Defensive rebound by Team,53,61
320,3,6:07.0,Shooting foul by J. Bayless (drawn by J. Tatum),,53,61
321,3,6:07.0,J. Bird enters the game for J. Brown,,53,61
322,3,6:07.0,J. Tatum makes free throw 1 of 3,,54,61
323,3,6:07.0,J. Tatum makes free throw 2 of 3,,55,61
324,3,6:07.0,,T. McConnell enters the game for J. Bayless,55,61
325,3,6:07.0,,T. Luwawu-Cabarrot enters the game for B. Simmons,55,61
326,3,6:07.0,J. Tatum makes free throw 3 of 3,,56,61
327,3,5:57.0,,J. Redick makes 2-pt jump shot from 21 ft (assist by D. Šarić),56,63
328,3,5:46.0,A. Horford misses 3-pt jump shot from 29 ft,,56,63
329,3,5:43.0,,Defensive rebound by T. McConnell,56,63
330,3,5:27.0,,T. Luwawu-Cabarrot misses 3-pt jump shot from 22 ft,56,63
331,3,5:25.0,Defensive rebound by T. Rozier,,56,63
332,3,5:19.0,J. Bird misses 3-pt jump shot from 28 ft,,56,63
333,3,5:16.0,,Defensive rebound by T. McConnell,56,63
334,3,5:09.0,,R. Covington misses 3-pt jump shot from 25 ft,56,63
335,3,5:04.0,,Offensive rebound by D. Šarić,56,63
336,3,5:04.0,,D. Šarić misses 2-pt layup from 1 ft (block by A. Horford),56,63
337,3,5:04.0,,Offensive rebound by Team,56,63
338,3,5:04.0,,M. Fultz enters the game for J. Redick,56,63
339,3,5:02.0,,D. Šarić misses 2-pt jump shot from 16 ft,56,63
340,3,4:58.0,Defensive rebound by J. Tatum,,56,63
341,3,4:46.0,Offensive foul by K. Irving (drawn by T. Luwawu-Cabarrot),,56,63
342,3,4:46.0,Turnover by K. Irving (offensive foul),,56,63
343,3,4:46.0,,J. Embiid enters the game for R. Covington,56,63
344,3,4:35.0,,J. Embiid makes 2-pt layup from 2 ft (assist by D. Šarić),56,65
345,3,4:20.0,Personal foul by T. McConnell (drawn by K. Irving),,56,65
346,3,4:20.0,K. Irving makes free throw 1 of 2,,57,65
347,3,4:20.0,K. Irving makes free throw 2 of 2,,58,65
348,3,4:05.0,,D. Šarić misses 3-pt jump shot from 25 ft,58,65
349,3,4:01.0,Defensive rebound by K. Irving,,58,65
350,3,3:52.0,A. Horford misses 2-pt layup from 3 ft (block by D. Šarić),,58,65
351,3,3:50.0,,Defensive rebound by M. Fultz,58,65
352,3,3:47.0,,M. Fultz misses 2-pt layup from 3 ft,58,65
353,3,3:47.0,,Offensive rebound by T. McConnell,58,65
354,3,3:43.0,,Turnover by J. Embiid (traveling),58,65
355,3,3:33.0,K. Irving misses 2-pt jump shot from 2 ft,,58,65
356,3,3:28.0,Offensive rebound by A. Horford,,58,65
357,3,3:28.0,A. Horford misses 2-pt layup at rim,,58,65
358,3,3:26.0,Offensive rebound by A. Horford,,58,65
359,3,3:25.0,T. Rozier misses 3-pt jump shot from 25 ft,,58,65
360,3,3:25.0,,Defensive rebound by D. Šarić,58,65
361,3,3:18.0,,D. Šarić misses 3-pt jump shot from 24 ft,58,65
362,3,3:18.0,Defensive rebound by A. Horford,,58,65
363,3,3:09.0,Shooting foul by M. Fultz (drawn by J. Bird),,58,65
364,3,3:09.0,J. Bird misses free throw 1 of 3,,58,65
365,3,3:09.0,Offensive rebound by Team,,58,65
366,3,3:09.0,J. Bird makes free throw 2 of 3,,59,65
367,3,3:09.0,A. Baynes enters the game for A. Horford,,59,65
368,3,3:09.0,J. Bird makes free throw 3 of 3,,60,65
369,3,3:03.0,Offensive charge foul by D. Šarić (drawn by A. Baynes),,60,65
370,3,3:03.0,,Turnover by D. Šarić (offensive foul),60,65
371,3,2:54.0,Turnover by K. Irving (lost ball; steal by T. McConnell),,60,65
372,3,2:43.0,,Offensive foul by D. Šarić (drawn by A. Baynes),60,65
373,3,2:43.0,,Turnover by D. Šarić (offensive foul),60,65
374,3,2:43.0,,B. Simmons enters the game for D. Šarić,60,65
375,3,2:29.0,Shooting foul by T. Luwawu-Cabarrot (drawn by J. Tatum),,60,65
376,3,2:29.0,J. Tatum makes free throw 1 of 2,,61,65
377,3,2:29.0,J. Tatum makes free throw 2 of 2,,62,65
378,3,2:21.0,,T. McConnell makes 2-pt layup from 2 ft,62,67
379,3,2:09.0,A. Baynes makes 2-pt jump shot from 18 ft (assist by K. Irving),,64,67
380,3,1:58.0,,M. Fultz makes 2-pt jump shot from 13 ft,64,69
381,3,1:58.0,,Shooting foul by A. Baynes (drawn by J. Embiid),64,69
382,3,1:58.0,,J. Embiid makes free throw 1 of 1,64,70
383,3,1:58.0,,J. Bayless enters the game for T. Luwawu-Cabarrot,64,70
384,3,1:34.0,J. Tatum misses 3-pt jump shot from 30 ft,,64,70
385,3,1:30.0,Offensive rebound by K. Irving,,64,70
386,3,1:30.0,Shooting foul by T. McConnell (drawn by J. Bird),,64,70
387,3,1:30.0,J. Bird misses free throw 1 of 2,,64,70
388,3,1:30.0,Offensive rebound by Team,,64,70
389,3,1:30.0,,J. Redick enters the game for T. McConnell,64,70
390,3,1:30.0,J. Brown enters the game for J. Tatum,,64,70
391,3,1:30.0,S. Larkin enters the game for K. Irving,,64,70
