,QUARTER,TIME_REMAINING,CHICAGO_ACTION,TORONTO_ACTION,CHICAGO_SCORE,TORONTO_SCORE
26,1,8:03.0,,N. Powell misses 2-pt layup from 2 ft,5,8
27,1,8:01.0,Defensive rebound by L. Markkanen,,5,8
28,1,7:46.0,L. Markkanen makes 3-pt jump shot from 26 ft (assist by J. Holiday),,8,8
29,1,7:30.0,,D. DeRozan makes 2-pt jump shot from 10 ft (assist by K. Lowry),8,10
30,1,7:13.0,Turnover by L. Markkanen (bad pass),,8,10
31,1,6:58.0,,Turnover by D. DeRozan (bad pass; steal by R. Lopez),8,10
32,1,6:47.0,L. Markkanen misses 3-pt jump shot from 25 ft,,8,10
33,1,6:44.0,,Defensive rebound by K. Lowry,8,10
34,1,6:34.0,,S. Ibaka misses 2-pt layup from 3 ft (block by L. Markkanen),8,10
35,1,6:32.0,Defensive rebound by J. Grant,,8,10
36,1,6:27.0,J. Grant misses 2-pt layup from 2 ft,,8,10
37,1,6:26.0,Offensive rebound by J. Grant,,8,10
38,1,6:26.0,Shooting foul by S. Ibaka (drawn by J. Grant),,8,10
39,1,6:26.0,,Toronto full timeout,8,10
40,1,6:26.0,J. Grant makes free throw 1 of 2,,9,10
41,1,6:26.0,J. Grant makes free throw 2 of 2,,10,10
42,1,6:14.0,,J. Valančiūnas makes 2-pt dunk from 2 ft (assist by D. DeRozan),10,12
43,1,6:14.0,,Shooting foul by L. Markkanen (drawn by J. Valančiūnas),10,12
44,1,6:14.0,B. Portis enters the game for L. Markkanen,,10,12
45,1,6:14.0,,J. Valančiūnas misses free throw 1 of 1,10,12
46,1,6:12.0,Defensive rebound by P. Zipser,,10,12
47,1,6:02.0,R. Lopez makes 2-pt jump shot from 21 ft (assist by J. Grant),,12,12
48,1,5:45.0,,D. DeRozan misses 2-pt jump shot from 4 ft,12,12
49,1,5:42.0,,Offensive rebound by J. Valančiūnas,12,12
50,1,5:41.0,,J. Valančiūnas makes 2-pt layup from 1 ft,12,14
51,1,5:22.0,R. Lopez makes 2-pt jump shot from 16 ft,,14,14
52,1,5:10.0,,K. Lowry makes 2-pt jump shot from 5 ft,14,16
53,1,4:56.0,Shooting foul by D. DeRozan (drawn by B. Portis),,14,16
54,1,4:56.0,B. Portis makes free throw 1 of 2,,15,16
55,1,4:56.0,B. Portis misses free throw 2 of 2,,15,16
56,1,4:54.0,,Defensive rebound by S. Ibaka,15,16
57,1,4:41.0,,Personal foul by B. Portis (drawn by N. Powell),15,16
58,1,4:41.0,,P. Siakam enters the game for S. Ibaka,15,16
59,1,4:41.0,,C. Miles enters the game for N. Powell,15,16
60,1,4:26.0,,Turnover by P. Siakam (lost ball; steal by J. Grant),15,16
61,1,4:22.0,J. Holiday makes 2-pt layup from 1 ft (assist by J. Grant),,17,16
62,1,4:08.0,,J. Valančiūnas makes 3-pt jump shot from 26 ft,17,19
63,1,3:55.0,Shooting foul by C. Miles (drawn by J. Holiday),,17,19
64,1,3:55.0,J. Holiday misses free throw 1 of 3,,17,19
65,1,3:55.0,Offensive rebound by Team,,17,19
66,1,3:55.0,J. Holiday makes free throw 2 of 3,,18,19
67,1,3:55.0,J. Holiday misses free throw 3 of 3,,18,19
68,1,3:53.0,,Defensive rebound by J. Valančiūnas,18,19
69,1,3:44.0,,D. DeRozan misses 2-pt jump shot from 16 ft,18,19
70,1,3:41.0,Defensive rebound by J. Holiday,,18,19
71,1,3:35.0,P. Zipser misses 2-pt jump shot from 17 ft,,18,19
72,1,3:33.0,,Defensive rebound by K. Lowry,18,19
73,1,3:28.0,,K. Lowry makes 2-pt hook shot from 4 ft,18,21
74,1,3:14.0,Turnover by B. Portis (step out of bounds),,18,21
75,1,3:14.0,K. Dunn enters the game for J. Grant,,18,21
76,1,3:14.0,D. Valentine enters the game for P. Zipser,,18,21
77,1,2:55.0,,P. Siakam misses 3-pt jump shot from 23 ft,18,21
78,1,2:53.0,Defensive rebound by R. Lopez,,18,21
79,1,2:49.0,Shooting foul by C. Miles (drawn by B. Portis),,18,21
80,1,2:49.0,Chicago full timeout,,18,21
81,1,2:49.0,,D. Wright enters the game for K. Lowry,18,21
82,1,2:49.0,,L. Nogueira enters the game for J. Valančiūnas,18,21
83,1,2:49.0,B. Portis makes free throw 1 of 2,,19,21
84,1,2:49.0,B. Portis misses free throw 2 of 2,,19,21
85,1,2:46.0,,Defensive rebound by P. Siakam,19,21
86,1,2:40.0,Offensive charge foul by L. Nogueira (drawn by D. Valentine),,19,21
87,1,2:40.0,,Turnover by L. Nogueira (offensive foul),19,21
88,1,2:26.0,R. Lopez makes 2-pt hook shot from 4 ft (assist by B. Portis),,21,21
89,1,2:10.0,,C. Miles makes 3-pt jump shot from 25 ft,21,24
90,1,1:54.0,J. Holiday misses 3-pt jump shot from 25 ft,,21,24
91,1,1:51.0,,Defensive rebound by P. Siakam,21,24
92,1,1:30.0,,C. Miles makes 3-pt jump shot from 26 ft (assist by D. Wright),21,27
93,1,1:04.0,D. Valentine misses 3-pt jump shot from 25 ft,,21,27
94,1,1:02.0,,Defensive rebound by D. DeRozan,21,27
95,1,0:52.0,,P. Siakam misses 2-pt layup from 2 ft,21,27
96,1,0:50.0,Defensive rebound by B. Portis,,21,27
97,1,0:40.0,B. Portis makes 3-pt jump shot from 25 ft (assist by K. Dunn),,24,27
98,1,0:28.0,,Shooting block foul by R. Lopez (drawn by D. DeRozan),24,27
99,1,0:28.0,,D. DeRozan makes free throw 1 of 2,24,28
100,1,0:28.0,K. Felder enters the game for J. Holiday,,24,28
101,1,0:28.0,C. Felício enters the game for R. Lopez,,24,28
102,1,0:28.0,,D. DeRozan makes free throw 2 of 2,24,29
103,1,0:10.0,K. Dunn makes 2-pt jump shot from 15 ft,,26,29
104,1,0:01.0,,D. DeRozan misses 2-pt jump shot from 17 ft,26,29
105,1,0:00.0,Defensive rebound by K. Felder,,26,29
106,2,11:44.0,,P. Siakam makes 2-pt layup from 1 ft (assist by D. Wright),26,31
107,2,11:20.0,Turnover by D. Valentine (bad pass),,26,31
108,2,11:20.0,,O. Anunoby enters the game for P. Siakam,26,31
109,2,11:06.0,,O. Anunoby makes 3-pt jump shot from 22 ft (assist by D. Wright),26,34
110,2,10:51.0,C. Felício makes 2-pt layup at rim (assist by D. Valentine),,28,34
111,2,10:41.0,,C. Miles misses 3-pt jump shot from 25 ft,28,34
112,2,10:38.0,Defensive rebound by K. Dunn,,28,34
113,2,10:27.0,C. Felício makes 2-pt hook shot from 9 ft,,30,34
114,2,10:16.0,,Personal block foul by C. Felício (drawn by D. Wright),30,34
115,2,10:16.0,,J. Poeltl enters the game for L. Nogueira,30,34
116,2,10:09.0,,O. Anunoby misses 3-pt jump shot from 23 ft,30,34
117,2,10:07.0,Defensive rebound by K. Dunn,,30,34
118,2,9:59.0,B. Portis misses 2-pt jump shot from 20 ft,,30,34
119,2,9:56.0,,Defensive rebound by D. Wright,30,34
120,2,9:48.0,,J. Poeltl misses 2-pt hook shot from 2 ft,30,34
121,2,9:47.0,Defensive rebound by K. Dunn,,30,34
122,2,9:42.0,C. Felício misses 2-pt layup from 2 ft,,30,34
123,2,9:35.0,Offensive rebound by B. Portis,,30,34
124,2,9:35.0,B. Portis makes 2-pt layup at rim,,32,34
125,2,9:32.0,,Shooting foul by K. Felder (drawn by F. VanVleet),32,34
126,2,9:32.0,,F. VanVleet makes free throw 1 of 2,32,35
127,2,9:32.0,L. Markkanen enters the game for B. Portis,,32,35
128,2,9:32.0,,F. VanVleet makes free throw 2 of 2,32,36
129,2,9:09.0,K. Dunn misses 2-pt layup from 2 ft,,32,36
130,2,9:07.0,Offensive rebound by C. Felício,,32,36
131,2,9:07.0,Turnover by Team (shot clock),,32,36
132,2,8:48.0,,J. Poeltl makes 2-pt jump shot from 3 ft (assist by F. VanVleet),32,38
133,2,8:22.0,K. Felder misses 2-pt jump shot from 17 ft,,32,38
134,2,8:18.0,,Defensive rebound by C. Miles,32,38
135,2,8:13.0,,Shooting foul by K. Dunn (drawn by D. Wright),32,38
136,2,8:13.0,,D. Wright makes free throw 1 of 1,32,41
137,2,8:12.0,,D. Wright makes 2-pt layup from 2 ft,32,40
138,2,8:10.0,Chicago full timeout,,32,40
139,2,7:56.0,K. Felder misses 2-pt jump shot from 7 ft,,32,40
140,2,7:54.0,,Defensive rebound by O. Anunoby,32,40
141,2,7:38.0,,C. Miles misses 3-pt jump shot from 25 ft,32,40
142,2,7:36.0,,Offensive rebound by O. Anunoby,32,40
143,2,7:28.0,,D. Wright makes 3-pt jump shot from 22 ft (assist by O. Anunoby),32,44
144,2,7:07.0,Shooting foul by F. VanVleet (drawn by K. Felder),,32,44
145,2,7:07.0,K. Felder makes free throw 1 of 2,,33,44
146,2,7:07.0,K. Felder makes free throw 2 of 2,,34,44
147,2,6:54.0,,Turnover by D. Wright (bad pass; steal by D. Valentine),34,44
148,2,6:47.0,K. Felder makes 3-pt jump shot from 23 ft (assist by D. Valentine),,37,44
149,2,6:40.0,,Personal foul by D. Valentine (drawn by C. Miles),37,44
150,2,6:40.0,,K. Lowry enters the game for C. Miles,37,44
151,2,6:40.0,,N. Powell enters the game for F. VanVleet,37,44
152,2,6:40.0,P. Zipser enters the game for D. Valentine,,37,44
153,2,6:31.0,,N. Powell misses 2-pt jump shot from 14 ft,37,44
154,2,6:30.0,Defensive rebound by P. Zipser,,37,44
155,2,6:21.0,Turnover by C. Felício (bad pass; steal by D. Wright),,37,44
156,2,6:14.0,,N. Powell makes 3-pt jump shot from 26 ft (assist by D. Wright),37,47
157,2,5:53.0,K. Felder makes 2-pt jump shot from 18 ft (assist by K. Dunn),,39,47
158,2,5:29.0,,Turnover by N. Powell (bad pass),39,47
159,2,5:29.0,R. Lopez enters the game for C. Felício,,39,47
160,2,5:11.0,Turnover by K. Felder (bad pass; steal by O. Anunoby),,39,47
161,2,5:06.0,,K. Lowry makes 2-pt layup from 1 ft (assist by O. Anunoby),39,49
162,2,4:52.0,Turnover by K. Dunn (bad pass; steal by N. Powell),,39,49
163,2,4:47.0,,O. Anunoby misses 2-pt dunk from 1 ft,39,49
164,2,4:45.0,Defensive rebound by K. Dunn,,39,49
165,2,4:38.0,R. Lopez makes 2-pt hook shot from 2 ft,,41,49
166,2,4:30.0,,Toronto full timeout,41,49
167,2,4:30.0,,J. Valančiūnas enters the game for O. Anunoby,41,49
168,2,4:30.0,,S. Ibaka enters the game for J. Poeltl,41,49
169,2,4:30.0,,D. DeRozan enters the game for D. Wright,41,49
170,2,4:30.0,J. Grant enters the game for K. Felder,,41,49
171,2,4:30.0,J. Holiday enters the game for K. Dunn,,41,49
172,2,4:26.0,,Shooting foul by P. Zipser (drawn by J. Valančiūnas),41,49
173,2,4:26.0,,J. Valančiūnas makes free throw 1 of 2,41,50
174,2,4:26.0,,J. Valančiūnas makes free throw 2 of 2,41,51
175,2,4:17.0,Personal block foul by K. Lowry (drawn by J. Grant),,41,51
176,2,4:11.0,Personal foul by N. Powell (drawn by P. Zipser),,41,51
177,2,3:57.0,Turnover by Team (shot clock),,41,51
178,2,3:56.0,P. Zipser misses 3-pt jump shot from 25 ft,,41,51
179,2,3:56.0,Offensive rebound by Team,,41,51
180,2,3:39.0,,S. Ibaka makes 2-pt jump shot from 15 ft (assist by N. Powell),41,53
181,2,3:18.0,J. Holiday misses 3-pt jump shot from 24 ft,,41,53
182,2,3:16.0,,Defensive rebound by J. Valančiūnas,41,53
183,2,3:14.0,Violation by J. Grant (kicked ball),,41,53
184,2,3:14.0,D. Valentine enters the game for P. Zipser,,41,53
185,2,3:02.0,,S. Ibaka makes 2-pt dunk at rim (assist by K. Lowry),41,55
186,2,3:01.0,Chicago full timeout,,41,55
187,2,2:51.0,D. Valentine misses 3-pt jump shot from 23 ft,,41,55
188,2,2:47.0,Offensive rebound by R. Lopez,,41,55
189,2,2:45.0,L. Markkanen misses 3-pt jump shot from 25 ft,,41,55
190,2,2:44.0,,Defensive rebound by J. Valančiūnas,41,55
191,2,2:39.0,,K. Lowry makes 3-pt jump shot from 26 ft,41,58
192,2,2:22.0,D. Valentine makes 2-pt jump shot from 13 ft,,43,58
193,2,2:05.0,,N. Powell makes 2-pt layup from 2 ft,43,60
194,2,1:49.0,D. Valentine misses 2-pt layup from 3 ft,,43,60
195,2,1:47.0,,Defensive rebound by D. DeRozan,43,60
196,2,1:35.0,,S. Ibaka makes 2-pt layup from 2 ft (assist by K. Lowry),43,62
197,2,1:27.0,Personal foul by S. Ibaka (drawn by L. Markkanen),,43,62
198,2,1:11.0,D. Valentine makes 2-pt jump shot from 18 ft,,45,62
199,2,0:59.0,,J. Valančiūnas makes 2-pt layup from 2 ft (assist by K. Lowry),45,64
200,2,0:59.0,,Shooting foul by J. Grant (drawn by J. Valančiūnas),45,64
201,2,0:59.0,,J. Valančiūnas makes free throw 1 of 1,45,65
202,2,0:42.0,J. Grant misses 2-pt layup from 3 ft,,45,65
203,2,0:40.0,,Defensive rebound by J. Valančiūnas,45,65
204,2,0:26.0,,D. DeRozan misses 2-pt jump shot from 14 ft,45,65
205,2,0:23.0,Defensive rebound by Team,,45,65
206,2,0:00.0,J. Grant misses 3-pt jump shot from 23 ft,,45,65
207,2,0:00.0,Offensive rebound by Team,,45,65
208,3,11:42.0,,N. Powell makes 2-pt layup from 1 ft,45,67
209,3,11:18.0,P. Zipser misses 2-pt jump shot from 17 ft,,45,67
210,3,11:12.0,Offensive rebound by R. Lopez,,45,67
211,3,11:12.0,R. Lopez makes 2-pt layup at rim,,47,67
212,3,10:59.0,,Turnover by K. Lowry (bad pass; steal by J. Grant),47,67
213,3,10:55.0,L. Markkanen makes 2-pt dunk at rim (assist by J. Holiday),,49,67
214,3,10:33.0,,Turnover by J. Valančiūnas (step out of bounds),49,67
215,3,10:12.0,R. Lopez makes 2-pt hook shot from 5 ft (assist by J. Grant),,51,67
216,3,9:58.0,,N. Powell misses 3-pt jump shot from 23 ft,51,67
217,3,9:57.0,,Offensive rebound by Team,51,67
218,3,9:57.0,Loose ball foul by J. Grant (drawn by J. Valančiūnas),,51,67
219,3,9:52.0,,D. DeRozan makes 2-pt jump shot from 15 ft (assist by K. Lowry),51,69
220,3,9:34.0,R. Lopez misses 2-pt jump shot from 8 ft,,51,69
221,3,9:34.0,,Defensive rebound by Team,51,69
222,3,9:34.0,Loose ball foul by R. Lopez (drawn by J. Valančiūnas),,51,69
223,3,9:22.0,,Shooting foul by R. Lopez (drawn by J. Valančiūnas),51,69
224,3,9:22.0,,J. Valančiūnas makes free throw 1 of 2,51,70
225,3,9:22.0,,J. Valančiūnas makes free throw 2 of 2,51,71
226,3,9:15.0,Personal foul by D. DeRozan (drawn by J. Grant),,51,71
227,3,9:02.0,P. Zipser misses 3-pt jump shot from 25 ft,,51,71
228,3,8:58.0,,Defensive rebound by D. DeRozan,51,71
229,3,8:48.0,,S. Ibaka makes 3-pt jump shot from 25 ft (assist by D. DeRozan),51,74
230,3,8:34.0,P. Zipser makes 2-pt layup from 1 ft (assist by R. Lopez),,53,74
231,3,8:11.0,,J. Valančiūnas makes 2-pt jump shot from 9 ft (assist by N. Powell),53,76
232,3,8:01.0,R. Lopez makes 2-pt dunk from 1 ft (assist by J. Grant),,55,76
233,3,7:45.0,,N. Powell misses 3-pt jump shot from 25 ft,55,76
234,3,7:42.0,Defensive rebound by P. Zipser,,55,76
235,3,7:26.0,J. Holiday makes 3-pt jump shot from 24 ft (assist by L. Markkanen),,58,76
236,3,7:11.0,Offensive charge foul by J. Valančiūnas (drawn by J. Grant),,58,76
237,3,7:11.0,,Turnover by J. Valančiūnas (offensive foul),58,76
238,3,7:05.0,Shooting foul by S. Ibaka (drawn by J. Holiday),,58,76
239,3,7:05.0,J. Holiday makes free throw 1 of 3,,59,76
240,3,7:05.0,J. Holiday makes free throw 2 of 3,,60,76
241,3,7:05.0,J. Holiday makes free throw 3 of 3,,61,76
242,3,6:56.0,,D. DeRozan makes 2-pt layup from 5 ft (assist by K. Lowry),61,78
243,3,6:46.0,R. Lopez makes 2-pt layup from 1 ft (assist by J. Grant),,63,78
244,3,6:40.0,,Shooting foul by J. Grant (drawn by K. Lowry),63,78
245,3,6:40.0,,Toronto full timeout,63,78
246,3,6:40.0,,K. Lowry makes free throw 1 of 2,63,79
247,3,6:40.0,,K. Lowry makes free throw 2 of 2,63,80
248,3,6:25.0,Turnover by J. Grant (bad pass),,63,80
249,3,6:16.0,,S. Ibaka makes 3-pt jump shot from 21 ft (assist by D. DeRozan),63,83
250,3,5:52.0,J. Grant makes 2-pt layup from 3 ft,,65,83
251,3,5:52.0,Shooting foul by J. Valančiūnas (drawn by J. Grant),,65,83
252,3,5:52.0,J. Grant makes free throw 1 of 1,,66,83
253,3,5:29.0,,K. Lowry misses 3-pt jump shot from 26 ft,66,83
254,3,5:26.0,Defensive rebound by J. Holiday,,66,83
255,3,5:24.0,,Offensive charge foul by P. Zipser (drawn by K. Lowry),66,83
256,3,5:24.0,Turnover by P. Zipser (offensive foul),,66,83
257,3,5:08.0,,Turnover by D. DeRozan (lost ball; steal by J. Grant),66,83
258,3,4:46.0,J. Grant misses 2-pt layup from 2 ft,,66,83
259,3,4:45.0,,Defensive rebound by J. Valančiūnas,66,83
260,3,4:38.0,,N. Powell misses 2-pt layup from 3 ft,66,83
261,3,4:37.0,,Offensive rebound by K. Lowry,66,83
262,3,4:37.0,,K. Lowry makes 2-pt layup at rim,66,85
263,3,4:16.0,R. Lopez makes 2-pt jump shot from 20 ft (assist by P. Zipser),,68,85
264,3,4:02.0,,D. DeRozan makes 2-pt jump shot from 6 ft,68,87
265,3,3:41.0,Shooting foul by K. Lowry (drawn by J. Grant),,68,87
266,3,3:41.0,J. Grant makes free throw 1 of 2,,69,87
267,3,3:41.0,,L. Nogueira enters the game for J. Valančiūnas,69,87
268,3,3:41.0,,C. Miles enters the game for N. Powell,69,87
269,3,3:41.0,D. Valentine enters the game for L. Markkanen,,69,87
270,3,3:41.0,B. Portis enters the game for P. Zipser,,69,87
271,3,3:41.0,J. Grant makes free throw 2 of 2,,70,87
272,3,3:20.0,,Shooting foul by R. Lopez (drawn by S. Ibaka),70,87
273,3,3:20.0,,S. Ibaka misses free throw 1 of 2,70,87
274,3,3:20.0,,Offensive rebound by Team,70,87
275,3,3:20.0,K. Dunn enters the game for J. Grant,,70,87
276,3,3:20.0,C. Felício enters the game for R. Lopez,,70,87
277,3,3:20.0,,S. Ibaka misses free throw 2 of 2,70,87
278,3,3:18.0,Defensive rebound by B. Portis,,70,87
279,3,2:55.0,J. Holiday makes 3-pt jump shot from 25 ft (assist by B. Portis),,73,87
280,3,2:36.0,,S. Ibaka makes 2-pt hook shot from 3 ft (assist by D. DeRozan),73,89
281,3,2:21.0,J. Holiday misses 2-pt layup from 1 ft,,73,89
282,3,2:19.0,,Defensive rebound by S. Ibaka,73,89
283,3,2:15.0,Offensive charge foul by L. Nogueira (drawn by K. Dunn),,73,89
284,3,2:15.0,,Turnover by L. Nogueira (offensive foul),73,89
285,3,2:15.0,Chicago full timeout,,73,89
286,3,2:15.0,,P. Siakam enters the game for K. Lowry,73,89
287,3,2:15.0,,D. Wright enters the game for S. Ibaka,73,89
288,3,2:02.0,D. Valentine makes 3-pt jump shot from 26 ft (assist by K. Dunn),,76,89
289,3,1:39.0,,D. DeRozan makes 3-pt jump shot from 24 ft,76,92
290,3,1:19.0,Turnover by J. Holiday (traveling),,76,92
291,3,1:14.0,Violation by K. Dunn (kicked ball),,76,92
292,3,1:14.0,K. Felder enters the game for J. Holiday,,76,92
293,3,1:05.0,,D. DeRozan makes 3-pt jump shot from 25 ft,76,95
294,3,0:53.0,Shooting foul by L. Nogueira (drawn by K. Felder),,76,95
295,3,0:53.0,K. Felder makes free throw 1 of 2,,77,95
296,3,0:53.0,K. Felder makes free throw 2 of 2,,78,95
297,3,0:41.0,,D. DeRozan misses 2-pt jump shot from 9 ft,78,95
298,3,0:39.0,Defensive rebound by B. Portis,,78,95
299,3,0:25.0,D. Valentine makes 3-pt jump shot from 24 ft (assist by K. Felder),,81,95
300,3,0:02.0,,C. Miles makes 3-pt jump shot from 24 ft (assist by L. Nogueira),81,98
301,4,11:49.0,D. Valentine misses 3-pt jump shot from 26 ft,,81,98
302,4,11:45.0,,Defensive rebound by F. VanVleet,81,98
303,4,11:34.0,,Turnover by D. Wright (lost ball; steal by D. Valentine),81,98
304,4,11:25.0,Personal foul by C. Miles (drawn by B. Portis),,81,98
305,4,11:19.0,D. Valentine misses 2-pt layup from 2 ft,,81,98
306,4,11:19.0,,Defensive rebound by Team,81,98
307,4,11:01.0,,C. Miles misses 3-pt jump shot from 26 ft,81,98
308,4,10:57.0,Defensive rebound by C. Felício,,81,98
309,4,10:38.0,B. Portis misses 2-pt jump shot from 13 ft,,81,98
310,4,10:35.0,,Defensive rebound by C. Miles,81,98
311,4,10:33.0,,P. Siakam makes 2-pt layup from 2 ft (assist by F. VanVleet),81,100
312,4,10:33.0,,Shooting foul by D. Valentine (drawn by P. Siakam),81,100
313,4,10:33.0,,P. Siakam misses free throw 1 of 1,81,100
314,4,10:31.0,Defensive rebound by B. Portis,,81,100
315,4,10:18.0,K. Dunn misses 3-pt jump shot from 25 ft,,81,100
316,4,10:14.0,Offensive rebound by B. Portis,,81,100
317,4,10:13.0,B. Portis makes 2-pt hook shot from 11 ft,,83,100
318,4,10:03.0,,J. Poeltl enters the game for P. Siakam,83,100
319,4,10:03.0,,O. Anunoby enters the game for L. Nogueira,83,100
320,4,9:46.0,,J. Poeltl makes 2-pt hook shot from 6 ft,83,102
321,4,9:35.0,Turnover by K. Dunn (lost ball; steal by O. Anunoby),,83,102
322,4,9:31.0,,Turnover by O. Anunoby (turnover; steal by K. Dunn),83,102
323,4,9:24.0,B. Portis makes 3-pt jump shot from 25 ft (assist by K. Felder),,86,102
324,4,9:12.0,,Turnover by O. Anunoby (lost ball; steal by K. Dunn),86,102
325,4,9:07.0,K. Dunn makes 2-pt layup at rim,,88,102
326,4,8:47.0,,D. Wright misses 2-pt jump shot from 6 ft,88,102
327,4,8:44.0,Defensive rebound by B. Portis,,88,102
328,4,8:37.0,B. Portis misses 2-pt hook shot from 10 ft,,88,102
329,4,8:34.0,,Defensive rebound by J. Poeltl,88,102
330,4,8:28.0,,O. Anunoby makes 3-pt jump shot from 25 ft (assist by F. VanVleet),88,105
331,4,8:10.0,Turnover by K. Felder (bad pass; steal by D. Wright),,88,105
332,4,8:06.0,,Shooting foul by D. Valentine (drawn by O. Anunoby),88,105
333,4,8:06.0,,O. Anunoby misses free throw 1 of 2,88,105
334,4,8:06.0,,Offensive rebound by Team,88,105
335,4,8:06.0,,O. Anunoby makes free throw 2 of 2,88,106
336,4,7:48.0,K. Dunn misses 2-pt layup from 5 ft,,88,106
337,4,7:47.0,Offensive rebound by Team,,88,106
338,4,7:43.0,B. Portis makes 3-pt jump shot from 25 ft (assist by D. Valentine),,91,106
339,4,7:27.0,,F. VanVleet misses 2-pt layup from 1 ft,91,106
340,4,7:24.0,Defensive rebound by C. Felício,,91,106
341,4,7:20.0,B. Portis makes 2-pt layup from 1 ft,,93,106
342,4,7:20.0,,Toronto full timeout,93,106
343,4,7:20.0,,D. DeRozan enters the game for C. Miles,93,106
344,4,7:20.0,,S. Ibaka enters the game for F. VanVleet,93,106
345,4,7:20.0,,K. Lowry enters the game for D. Wright,93,106
346,4,7:06.0,,Personal foul by K. Dunn (drawn by D. DeRozan),93,106
347,4,7:02.0,,D. DeRozan misses 2-pt jump shot from 10 ft,93,106
348,4,7:01.0,,Offensive rebound by J. Poeltl,93,106
349,4,6:56.0,,J. Poeltl makes 2-pt layup at rim,93,108
350,4,6:48.0,,Offensive charge foul by C. Felício (drawn by D. DeRozan),93,108
351,4,6:48.0,Turnover by C. Felício (offensive foul),,93,108
352,4,6:30.0,,J. Poeltl misses 2-pt hook shot from 4 ft,93,108
353,4,6:27.0,Defensive rebound by B. Portis,,93,108
354,4,6:13.0,B. Portis makes 2-pt jump shot from 21 ft,,95,108
355,4,5:51.0,,J. Poeltl misses 2-pt layup from 2 ft,95,108
356,4,5:49.0,,Offensive rebound by J. Poeltl,95,108
357,4,5:45.0,,S. Ibaka misses 3-pt jump shot from 26 ft,95,108
358,4,5:45.0,,Offensive rebound by Team,95,108
359,4,5:45.0,,Turnover by Team (shot clock),95,108
360,4,5:45.0,L. Markkanen enters the game for C. Felício,,95,108
361,4,5:36.0,B. Portis misses 3-pt jump shot from 26 ft,,95,108
362,4,5:33.0,,Defensive rebound by O. Anunoby,95,108
363,4,5:19.0,,S. Ibaka misses 2-pt jump shot from 17 ft,95,108
364,4,5:16.0,Defensive rebound by K. Dunn,,95,108
365,4,5:13.0,K. Felder misses 3-pt jump shot from 26 ft,,95,108
366,4,5:09.0,Offensive rebound by B. Portis,,95,108
367,4,5:07.0,K. Dunn makes 3-pt jump shot from 26 ft (assist by D. Valentine),,98,108
368,4,4:52.0,,K. Lowry misses 3-pt jump shot from 27 ft,98,108
369,4,4:52.0,,Offensive rebound by Team,98,108
370,4,4:52.0,,Personal foul by B. Portis (drawn by J. Poeltl),98,108
371,4,4:52.0,,N. Powell enters the game for O. Anunoby,98,108
372,4,4:52.0,,J. Valančiūnas enters the game for J. Poeltl,98,108
373,4,4:52.0,J. Holiday enters the game for K. Felder,,98,108
374,4,4:47.0,,Shooting foul by K. Dunn (drawn by J. Valančiūnas),98,108
375,4,4:47.0,,J. Valančiūnas makes free throw 1 of 2,98,109
376,4,4:47.0,,J. Valančiūnas misses free throw 2 of 2,98,109
377,4,4:45.0,Defensive rebound by B. Portis,,98,109
378,4,4:35.0,J. Holiday makes 2-pt jump shot from 14 ft (assist by B. Portis),,100,109
