,QUARTER,TIME_REMAINING,NEW ORLEANS_ACTION,PHOENIX_ACTION,NEW ORLEANS_SCORE,PHOENIX_SCORE
60,1,4:50.0,E. Moore misses 2-pt jump shot at rim,,16,15
61,1,4:48.0,Offensive rebound by A. Davis,,16,15
62,1,4:46.0,E. Moore makes 3-pt jump shot from 22 ft (assist by A. Davis),,19,15
63,1,4:45.0,,Phoenix full timeout,19,15
64,1,4:45.0,,T. Daniels enters the game for D. Booker,19,15
65,1,4:45.0,,D. Bender enters the game for T. Chandler,19,15
66,1,4:45.0,,M. James enters the game for T. Ulis,19,15
67,1,4:33.0,,M. James misses 2-pt jump shot from 16 ft,19,15
68,1,4:30.0,Defensive rebound by A. Davis,,19,15
69,1,4:17.0,J. Holiday makes 2-pt jump shot from 1 ft (assist by D. Cousins),,21,15
70,1,3:58.0,,Turnover by M. James (bad pass; steal by D. Cousins),21,15
71,1,3:52.0,Personal foul by T. Warren (drawn by A. Davis),,21,15
72,1,3:52.0,,J. Jackson enters the game for T. Warren,21,15
73,1,3:52.0,D. Miller enters the game for R. Rondo,,21,15
74,1,3:52.0,J. Nelson enters the game for J. Holiday,,21,15
75,1,3:46.0,D. Cousins makes 2-pt layup at rim,,23,15
76,1,3:26.0,,J. Jackson misses 2-pt jump shot from 7 ft,23,15
77,1,3:24.0,Defensive rebound by D. Cousins,,23,15
78,1,3:15.0,A. Davis makes 2-pt jump shot from 9 ft (assist by D. Cousins),,25,15
79,1,2:51.0,,A. Len misses 2-pt jump shot from 11 ft,25,15
80,1,2:49.0,Defensive rebound by D. Cousins,,25,15
81,1,2:40.0,D. Cousins misses 2-pt layup at rim (block by A. Len),,25,15
82,1,2:38.0,,Defensive rebound by M. James,25,15
83,1,2:36.0,,D. Bender misses 3-pt jump shot from 25 ft,25,15
84,1,2:36.0,,Offensive rebound by J. Jackson,25,15
85,1,2:28.0,,J. Jackson makes 2-pt dunk at rim,25,17
86,1,2:14.0,Shooting foul by A. Len (drawn by D. Cousins),,25,17
87,1,2:14.0,D. Cousins makes free throw 1 of 2,,26,17
88,1,2:14.0,D. Cunningham enters the game for A. Davis,,26,17
89,1,2:14.0,D. Cousins misses free throw 2 of 2,,26,17
90,1,2:14.0,,Defensive rebound by J. Jackson,26,17
91,1,2:11.0,,J. Jackson makes 2-pt layup at rim,26,19
92,1,2:11.0,,J. Jackson misses free throw 1 of 1,26,19
93,1,2:11.0,Defensive rebound by D. Cousins,,26,19
94,1,2:11.0,,Personal block foul by D. Miller (drawn by J. Jackson),26,19
95,1,2:11.0,Turnover by D. Miller (turnover),,26,19
96,1,2:11.0,,M. Chriss enters the game for A. Len,26,19
97,1,1:51.0,D. Cousins makes 3-pt jump shot from 25 ft (assist by J. Nelson),,29,19
98,1,1:41.0,,T. Daniels misses 3-pt jump shot from 25 ft,29,19
99,1,1:41.0,Defensive rebound by Team,,29,19
100,1,1:26.0,Offensive foul by D. Cousins (drawn by M. Chriss),,29,19
101,1,1:26.0,Turnover by D. Cousins (offensive foul),,29,19
102,1,1:26.0,A. Davis enters the game for D. Cousins,,29,19
103,1,1:14.0,,M. Chriss makes 2-pt layup at rim (assist by T. Daniels),29,21
104,1,0:59.0,D. Cunningham makes 2-pt layup at rim (assist by A. Davis),,31,21
105,1,0:44.0,,J. Jackson misses 2-pt jump shot from 18 ft,31,21
106,1,0:40.0,Defensive rebound by A. Davis,,31,21
107,1,0:34.0,A. Davis makes 2-pt layup at rim (assist by J. Nelson),,33,21
108,1,0:19.0,,M. Chriss misses 2-pt dunk at rim,33,21
109,1,0:17.0,,Offensive rebound by J. Jackson,33,21
110,1,0:16.0,,J. Jackson misses 3-pt jump shot from 25 ft,33,21
111,1,0:14.0,Defensive rebound by A. Davis,,33,21
112,1,0:01.0,Turnover by J. Nelson (lost ball; steal by M. James),,33,21
113,1,0:00.0,,M. James misses 3-pt jump shot from 42 ft,33,21
114,1,0:00.0,,Offensive rebound by Team,33,21
115,2,11:46.0,,D. Booker misses 2-pt jump shot from 3 ft,33,21
116,2,11:44.0,Defensive rebound by D. Miller,,33,21
117,2,11:32.0,T. Allen misses 2-pt layup from 2 ft,,33,21
118,2,11:30.0,,Defensive rebound by D. Bender,33,21
119,2,11:27.0,,D. Booker misses 3-pt jump shot from 25 ft,33,21
120,2,11:20.0,,Offensive rebound by M. Chriss,33,21
121,2,11:20.0,,M. Chriss misses 2-pt layup at rim,33,21
122,2,11:19.0,Defensive rebound by D. Miller,,33,21
123,2,11:07.0,J. Nelson misses 3-pt jump shot from 25 ft,,33,21
124,2,11:04.0,Offensive rebound by D. Miller,,33,21
125,2,11:00.0,T. Allen makes 2-pt jump shot from 1 ft (assist by D. Miller),,35,21
126,2,10:47.0,,M. Chriss misses 3-pt jump shot from 26 ft,35,21
127,2,10:46.0,Defensive rebound by Team,,35,21
128,2,10:30.0,Shooting foul by M. Chriss (drawn by A. Davis),,35,21
129,2,10:30.0,A. Davis makes free throw 1 of 2,,36,21
130,2,10:30.0,,T. Chandler enters the game for M. Chriss,36,21
131,2,10:30.0,A. Davis makes free throw 2 of 2,,37,21
132,2,10:23.0,,J. Jackson misses 2-pt layup from 1 ft,37,21
133,2,10:21.0,Defensive rebound by A. Davis,,37,21
134,2,10:17.0,J. Nelson misses 2-pt layup at rim,,37,21
135,2,10:16.0,,Defensive rebound by M. James,37,21
136,2,10:16.0,,Personal foul by T. Allen (drawn by M. James),37,21
137,2,10:05.0,,J. Jackson misses 2-pt jump shot from 19 ft,37,21
138,2,10:03.0,Defensive rebound by T. Allen,,37,21
139,2,9:49.0,Turnover by D. Miller (lost ball; steal by J. Jackson),,37,21
140,2,9:44.0,,T. Chandler makes 2-pt dunk at rim (assist by M. James),37,23
141,2,9:30.0,A. Davis makes 2-pt jump shot from 19 ft (assist by J. Nelson),,39,23
142,2,9:18.0,,D. Bender misses 2-pt layup from 1 ft,39,23
143,2,9:15.0,Defensive rebound by D. Cunningham,,39,23
144,2,9:07.0,A. Davis misses 2-pt jump shot from 11 ft,,39,23
145,2,9:03.0,,Defensive rebound by D. Bender,39,23
146,2,9:01.0,Offensive charge foul by J. Jackson (drawn by J. Nelson),,39,23
147,2,9:01.0,,Turnover by J. Jackson (offensive foul),39,23
148,2,8:46.0,D. Miller makes 3-pt jump shot from 24 ft (assist by J. Nelson),,42,23
149,2,8:45.0,,Phoenix full timeout,42,23
150,2,8:45.0,,T. Warren enters the game for J. Jackson,42,23
151,2,8:45.0,,G. Monroe enters the game for D. Bender,42,23
152,2,8:45.0,D. Cousins enters the game for A. Davis,,42,23
153,2,8:45.0,J. Holiday enters the game for T. Allen,,42,23
154,2,8:27.0,,M. James makes 2-pt jump shot from 12 ft,42,25
155,2,8:06.0,D. Miller misses 3-pt jump shot from 24 ft (block by T. Warren),,42,25
156,2,8:06.0,Offensive rebound by Team,,42,25
157,2,8:04.0,J. Holiday makes 3-pt jump shot from 25 ft (assist by J. Nelson),,45,25
158,2,7:50.0,,M. James misses 2-pt layup from 2 ft,45,25
159,2,7:46.0,Defensive rebound by D. Cunningham,,45,25
160,2,7:35.0,D. Cousins makes 2-pt jump shot from 9 ft,,47,25
161,2,7:20.0,,T. Chandler makes 2-pt layup from 2 ft (assist by T. Warren),47,27
162,2,7:00.0,Turnover by D. Cousins (bad pass; steal by M. James),,47,27
163,2,6:51.0,,M. James makes 2-pt layup from 1 ft,47,29
164,2,6:44.0,D. Miller makes 3-pt jump shot from 24 ft (assist by J. Nelson),,50,29
165,2,6:31.0,,D. Booker makes 2-pt jump shot from 19 ft,50,31
166,2,6:24.0,Personal foul by G. Monroe (drawn by D. Cousins),,50,31
167,2,6:24.0,,T. Ulis enters the game for M. James,50,31
168,2,6:24.0,,J. Dudley enters the game for G. Monroe,50,31
169,2,6:24.0,R. Rondo enters the game for J. Nelson,,50,31
170,2,6:14.0,D. Cousins misses 2-pt layup at rim (block by T. Warren),,50,31
171,2,6:13.0,Offensive rebound by D. Cousins,,50,31
172,2,6:13.0,D. Miller makes 3-pt jump shot from 25 ft (assist by D. Cousins),,53,31
173,2,6:13.0,Shooting foul by T. Ulis (drawn by D. Miller),,53,31
174,2,6:13.0,D. Miller makes free throw 1 of 1,,54,31
175,2,6:00.0,,Def 3 sec tech foul by D. Cousins,54,31
176,2,6:00.0,,D. Booker makes technical free throw,54,32
177,2,5:53.0,,T. Warren misses 2-pt jump shot from 20 ft,54,32
178,2,5:50.0,Defensive rebound by R. Rondo,,54,32
179,2,5:46.0,J. Holiday misses 3-pt jump shot from 24 ft,,54,32
180,2,5:44.0,,Defensive rebound by D. Booker,54,32
181,2,5:37.0,,Shooting foul by D. Miller (drawn by T. Warren),54,32
182,2,5:37.0,,T. Warren makes free throw 1 of 2,54,33
183,2,5:37.0,,T. Warren makes free throw 2 of 2,54,34
184,2,5:13.0,D. Cunningham makes 3-pt jump shot from 24 ft (assist by R. Rondo),,57,34
185,2,5:02.0,,D. Booker misses 3-pt jump shot from 26 ft,57,34
186,2,4:59.0,Defensive rebound by D. Miller,,57,34
187,2,4:49.0,D. Miller misses 3-pt jump shot from 24 ft,,57,34
188,2,4:45.0,,Defensive rebound by J. Dudley,57,34
189,2,4:41.0,,Turnover by D. Booker (lost ball; steal by J. Holiday),57,34
190,2,4:36.0,D. Cunningham makes 2-pt dunk at rim (assist by R. Rondo),,59,34
191,2,4:23.0,,T. Ulis misses 2-pt jump shot from 8 ft,59,34
192,2,4:19.0,,Offensive rebound by T. Chandler,59,34
193,2,4:19.0,,T. Chandler makes 2-pt layup at rim,59,36
194,2,4:04.0,J. Holiday makes 2-pt layup from 1 ft,,61,36
195,2,3:53.0,,J. Dudley misses 2-pt jump shot from 17 ft,61,36
196,2,3:49.0,Defensive rebound by D. Miller,,61,36
197,2,3:36.0,R. Rondo makes 2-pt layup at rim,,63,36
198,2,3:20.0,,J. Dudley misses 2-pt layup from 2 ft (block by R. Rondo),63,36
199,2,3:17.0,Defensive rebound by D. Cunningham,,63,36
200,2,3:01.0,J. Holiday misses 2-pt layup at rim,,63,36
201,2,3:00.0,,Defensive rebound by D. Booker,63,36
202,2,3:00.0,,Personal foul by R. Rondo (drawn by D. Booker),63,36
203,2,2:50.0,,T. Warren misses 2-pt jump shot from 19 ft,63,36
204,2,2:47.0,Defensive rebound by D. Cousins,,63,36
205,2,2:27.0,Turnover by R. Rondo (discontinued dribble),,63,36
206,2,2:27.0,New Orleans full timeout,,63,36
207,2,2:27.0,E. Moore enters the game for D. Miller,,63,36
208,2,2:11.0,,D. Booker misses 2-pt jump shot from 7 ft (block by D. Cunningham),63,36
209,2,2:06.0,Defensive rebound by D. Cunningham,,63,36
210,2,1:54.0,D. Cunningham makes 2-pt layup at rim (assist by R. Rondo),,65,36
211,2,1:46.0,,T. Ulis makes 3-pt jump shot from 25 ft,65,39
212,2,1:30.0,J. Holiday makes 3-pt jump shot from 24 ft (assist by R. Rondo),,68,39
213,2,1:16.0,,T. Warren makes 2-pt layup at rim (assist by T. Ulis),68,41
214,2,1:16.0,,Shooting foul by R. Rondo (drawn by T. Warren),68,41
215,2,1:16.0,A. Davis enters the game for D. Cousins,,68,41
216,2,1:16.0,,T. Warren makes free throw 1 of 1,68,42
217,2,1:04.0,R. Rondo misses 2-pt jump shot from 20 ft,,68,42
218,2,1:01.0,,Defensive rebound by T. Chandler,68,42
219,2,0:55.0,,T. Ulis misses 2-pt layup from 7 ft (block by R. Rondo),68,42
220,2,0:55.0,Defensive rebound by Team,,68,42
221,2,0:55.0,J. Nelson enters the game for R. Rondo,,68,42
222,2,0:37.0,A. Davis makes 2-pt jump shot from 16 ft (assist by J. Nelson),,70,42
223,2,0:29.0,,Turnover by T. Warren (bad pass; steal by J. Holiday),70,42
224,2,0:10.0,J. Holiday misses 2-pt layup at rim,,70,42
225,2,0:08.0,Offensive rebound by A. Davis,,70,42
226,2,0:08.0,A. Davis makes 2-pt layup at rim,,72,42
227,2,0:05.0,,Turnover by D. Booker (bad pass),72,42
228,2,0:00.0,J. Holiday misses 3-pt jump shot from 25 ft,,72,42
229,2,0:00.0,Offensive rebound by Team,,72,42
230,3,12:00.0,A. Davis makes technical free throw,,73,42
231,3,11:45.0,,T. Ulis makes 2-pt jump shot from 10 ft,73,44
232,3,11:27.0,A. Davis makes 2-pt dunk at rim (assist by D. Cousins),,75,44
233,3,11:05.0,,Turnover by T. Warren (lost ball; steal by J. Holiday),75,44
234,3,10:56.0,R. Rondo misses 2-pt layup from 1 ft,,75,44
235,3,10:55.0,Offensive rebound by R. Rondo,,75,44
236,3,10:51.0,E. Moore misses 3-pt jump shot from 25 ft,,75,44
237,3,10:48.0,,Defensive rebound by G. Monroe,75,44
238,3,10:27.0,,Turnover by Team (shot clock),75,44
239,3,10:03.0,J. Holiday misses 3-pt jump shot from 26 ft,,75,44
240,3,10:03.0,,Defensive rebound by T. Chandler,75,44
241,3,9:46.0,,Personal foul by R. Rondo (drawn by G. Monroe),75,44
242,3,9:34.0,,T. Ulis misses 2-pt jump shot from 14 ft,75,44
243,3,9:32.0,,Offensive rebound by T. Warren,75,44
244,3,9:32.0,,T. Warren makes 2-pt layup at rim,75,46
245,3,9:32.0,New Orleans full timeout,,75,46
246,3,9:09.0,R. Rondo misses 2-pt jump shot from 16 ft,,75,46
247,3,9:06.0,,Defensive rebound by T. Chandler,75,46
248,3,8:51.0,,T. Warren misses 2-pt jump shot from 19 ft,75,46
249,3,8:48.0,,Offensive rebound by G. Monroe,75,46
250,3,8:41.0,,D. Booker makes 2-pt jump shot from 14 ft,75,48
251,3,8:21.0,Turnover by D. Cousins (bad pass),,75,48
252,3,8:00.0,,T. Warren misses 3-pt jump shot from 24 ft,75,48
253,3,7:57.0,Defensive rebound by D. Cousins,,75,48
254,3,7:49.0,A. Davis makes 2-pt jump shot from 20 ft (assist by D. Cousins),,77,48
255,3,7:34.0,,T. Ulis makes 2-pt jump shot from 17 ft,77,50
256,3,7:19.0,R. Rondo misses 3-pt jump shot from 23 ft,,77,50
257,3,7:16.0,,Defensive rebound by T. Chandler,77,50
258,3,7:07.0,,Turnover by G. Monroe (lost ball; steal by J. Holiday),77,50
259,3,6:56.0,E. Moore makes 2-pt jump shot from 5 ft,,79,50
260,3,6:41.0,,Turnover by T. Chandler (bad pass; steal by J. Holiday),79,50
261,3,6:39.0,A. Davis makes 2-pt layup at rim (assist by J. Holiday),,81,50
262,3,6:38.0,,Phoenix full timeout,81,50
263,3,6:38.0,,M. Chriss enters the game for G. Monroe,81,50
264,3,6:20.0,,T. Ulis misses 2-pt jump shot from 18 ft,81,50
265,3,6:16.0,Defensive rebound by R. Rondo,,81,50
266,3,6:04.0,Personal foul by T. Warren (drawn by A. Davis),,81,50
267,3,5:56.0,J. Holiday makes 2-pt jump shot from 19 ft,,83,50
268,3,5:34.0,,Offensive foul by D. Booker (drawn by R. Rondo),83,50
269,3,5:34.0,,Turnover by D. Booker (offensive foul),83,50
270,3,5:34.0,,M. James enters the game for T. Ulis,83,50
271,3,5:24.0,E. Moore makes 2-pt layup at rim (assist by R. Rondo),,85,50
272,3,5:17.0,,T. Chandler makes 2-pt dunk at rim (assist by M. James),85,52
273,3,4:56.0,Turnover by D. Cousins (lost ball; steal by M. James),,85,52
274,3,4:52.0,,T. Warren makes 2-pt layup at rim (assist by M. James),85,54
275,3,4:38.0,Turnover by D. Cousins (bad pass; steal by T. Chandler),,85,54
276,3,4:33.0,,T. Warren makes 2-pt layup at rim (assist by M. James),85,56
277,3,4:25.0,E. Moore misses 2-pt layup from 2 ft (block by M. Chriss),,85,56
278,3,4:25.0,Offensive rebound by Team,,85,56
279,3,4:25.0,,T. Daniels enters the game for D. Booker,85,56
280,3,4:25.0,,J. Jackson enters the game for T. Warren,85,56
281,3,4:25.0,J. Nelson enters the game for R. Rondo,,85,56
282,3,4:23.0,J. Holiday misses 2-pt jump shot from 11 ft,,85,56
283,3,4:18.0,,Defensive rebound by M. James,85,56
284,3,4:08.0,,M. Chriss misses 3-pt jump shot from 22 ft,85,56
285,3,4:04.0,Defensive rebound by J. Nelson,,85,56
286,3,3:53.0,D. Cousins misses 3-pt jump shot from 25 ft,,85,56
287,3,3:50.0,,Defensive rebound by T. Daniels,85,56
288,3,3:47.0,,J. Jackson makes 2-pt layup from 9 ft,85,58
289,3,3:26.0,J. Holiday makes 2-pt dunk at rim (assist by D. Cousins),,87,58
290,3,3:05.0,,M. James misses 2-pt jump shot from 12 ft,87,58
291,3,2:59.0,,Offensive rebound by T. Chandler,87,58
292,3,2:59.0,,T. Chandler makes 2-pt layup at rim,87,60
293,3,2:54.0,A. Davis misses 2-pt layup at rim,,87,60
294,3,2:51.0,,Defensive rebound by T. Chandler,87,60
295,3,2:47.0,,J. Jackson makes 2-pt jump shot from 23 ft,87,62
296,3,2:24.0,E. Moore misses 2-pt jump shot from 11 ft,,87,62
297,3,2:22.0,Offensive rebound by A. Davis,,87,62
298,3,2:15.0,Shooting foul by M. Chriss (drawn by A. Davis),,87,62
299,3,2:15.0,A. Davis makes free throw 1 of 2,,88,62
300,3,2:15.0,,A. Len enters the game for T. Chandler,88,62
301,3,2:15.0,D. Miller enters the game for E. Moore,,88,62
302,3,2:15.0,A. Davis misses free throw 2 of 2,,88,62
303,3,2:12.0,,Defensive rebound by M. Chriss,88,62
304,3,2:07.0,,T. Daniels misses 3-pt jump shot from 24 ft,88,62
305,3,2:04.0,Defensive rebound by D. Cousins,,88,62
306,3,1:58.0,Shooting foul by T. Daniels (drawn by J. Holiday),,88,62
307,3,1:58.0,J. Holiday makes free throw 1 of 2,,89,62
308,3,1:58.0,D. Cunningham enters the game for A. Davis,,89,62
309,3,1:58.0,J. Holiday makes free throw 2 of 2,,90,62
310,3,1:48.0,,M. James misses 2-pt hook shot from 2 ft,90,62
311,3,1:48.0,,Offensive rebound by A. Len,90,62
312,3,1:48.0,,Personal foul by J. Nelson (drawn by A. Len),90,62
313,3,1:48.0,T. Allen enters the game for J. Holiday,,90,62
314,3,1:35.0,,Turnover by M. James (lost ball; steal by J. Nelson),90,62
315,3,1:22.0,J. Nelson misses 2-pt jump shot from 21 ft,,90,62
316,3,1:19.0,,Defensive rebound by J. Jackson,90,62
317,3,1:13.0,,J. Jackson misses 2-pt layup at rim,90,62
318,3,1:12.0,Defensive rebound by Team,,90,62
319,3,1:12.0,,Loose ball foul by A. Len (drawn by D. Cousins),90,62
320,3,1:12.0,D. Cousins makes free throw 1 of 2,,91,62
321,3,1:12.0,D. Cousins misses free throw 2 of 2,,91,62
322,3,1:10.0,,Defensive rebound by M. James,91,62
323,3,0:53.0,,M. James misses 2-pt jump shot from 21 ft,91,62
324,3,0:51.0,Defensive rebound by Team,,91,62
325,3,0:51.0,,Loose ball foul by A. Len (drawn by D. Cousins),91,62
326,3,0:51.0,D. Cousins misses free throw 1 of 2,,91,62
327,3,0:51.0,Offensive rebound by Team,,91,62
328,3,0:51.0,D. Cousins makes free throw 2 of 2,,92,62
329,3,0:34.0,,M. Chriss misses 2-pt jump shot from 4 ft,92,62
330,3,0:33.0,,Offensive rebound by M. Chriss,92,62
331,3,0:31.0,,M. Chriss misses 2-pt layup from 3 ft,92,62
332,3,0:31.0,Defensive rebound by D. Miller,,92,62
333,3,0:14.0,Shooting foul by T. Daniels (drawn by D. Cousins),,92,62
334,3,0:14.0,New Orleans full timeout,,92,62
335,3,0:14.0,D. Cousins makes free throw 1 of 2,,93,62
336,3,0:14.0,D. Cousins makes free throw 2 of 2,,94,62
337,3,0:03.0,,T. Daniels misses 3-pt jump shot from 22 ft,94,62
338,3,0:00.0,Defensive rebound by D. Miller,,94,62
339,3,0:00.0,D. Miller misses 3-pt jump shot from 67 ft,,94,62
340,3,0:00.0,Offensive rebound by Team,,94,62
341,4,11:42.0,T. Allen misses 2-pt layup from 2 ft (block by T. Warren),,94,62
342,4,11:42.0,Offensive rebound by Team,,94,62
343,4,11:38.0,Ö. Aşık misses 2-pt jump shot from 19 ft,,94,62
344,4,11:34.0,Offensive rebound by T. Allen,,94,62
345,4,11:29.0,D. Miller misses 3-pt jump shot from 25 ft,,94,62
346,4,11:29.0,,Defensive rebound by A. Len,94,62
347,4,11:22.0,,D. Booker misses 3-pt jump shot from 24 ft,94,62
348,4,11:22.0,Defensive rebound by J. Nelson,,94,62
349,4,11:11.0,Ö. Aşık misses 2-pt layup at rim (block by A. Len),,94,62
350,4,11:09.0,,Defensive rebound by A. Len,94,62
351,4,11:07.0,,Turnover by D. Booker (bad pass),94,62
352,4,10:48.0,J. Nelson makes 2-pt jump shot from 11 ft (assist by D. Miller),,96,62
353,4,10:27.0,,T. Warren misses 2-pt jump shot from 11 ft,96,62
354,4,10:27.0,,Offensive rebound by Team,96,62
355,4,10:27.0,Loose ball foul by D. Cunningham (drawn by A. Len),,96,62
356,4,10:23.0,,Shooting foul by T. Allen (drawn by D. Booker),96,62
357,4,10:23.0,,D. Booker makes free throw 1 of 2,96,63
358,4,10:23.0,,D. Booker makes free throw 2 of 2,96,64
359,4,10:05.0,D. Cunningham misses 3-pt jump shot from 25 ft,,96,64
360,4,10:02.0,,Defensive rebound by A. Len,96,64
361,4,9:53.0,,D. Booker misses 2-pt jump shot from 12 ft,96,64
362,4,9:51.0,,Offensive rebound by A. Len,96,64
363,4,9:51.0,,Personal foul by Ö. Aşık (drawn by A. Len),96,64
364,4,9:45.0,,J. Jackson makes 2-pt jump shot from 7 ft,96,66
365,4,9:30.0,T. Allen misses 2-pt layup at rim,,96,66
366,4,9:25.0,Offensive rebound by T. Allen,,96,66
367,4,9:25.0,T. Allen makes 2-pt layup at rim,,98,66
368,4,9:12.0,,J. Jackson misses 3-pt jump shot from 24 ft,98,66
369,4,9:08.0,Defensive rebound by T. Allen,,98,66
370,4,9:00.0,T. Allen makes 2-pt layup at rim,,100,66
371,4,8:46.0,,Personal foul by T. Allen (drawn by T. Warren),100,66
372,4,8:38.0,,Personal foul by D. Cunningham (drawn by D. Booker),100,66
373,4,8:38.0,,D. Booker makes free throw 1 of 2,100,67
374,4,8:38.0,I. Clark enters the game for D. Cunningham,,100,67
375,4,8:38.0,,D. Booker makes free throw 2 of 2,100,68
376,4,8:27.0,D. Miller misses 3-pt jump shot from 26 ft,,100,68
377,4,8:24.0,,Defensive rebound by A. Len,100,68
378,4,8:19.0,,D. Booker misses 2-pt layup at rim,100,68
379,4,8:16.0,Defensive rebound by D. Miller,,100,68
380,4,8:01.0,J. Nelson misses 3-pt jump shot from 29 ft,,100,68
381,4,7:58.0,,Defensive rebound by A. Len,100,68
382,4,7:50.0,,A. Len makes 2-pt layup at rim,100,70
383,4,7:37.0,I. Clark misses 3-pt jump shot from 25 ft,,100,70
384,4,7:34.0,Offensive rebound by Ö. Aşık,,100,70
385,4,7:28.0,D. Miller misses 3-pt jump shot from 25 ft,,100,70
386,4,7:25.0,Offensive rebound by J. Nelson,,100,70
387,4,7:16.0,Turnover by T. Allen (bad pass),,100,70
388,4,7:02.0,,D. Booker makes 2-pt layup from 1 ft,100,72
389,4,6:48.0,Ö. Aşık makes 2-pt layup at rim (assist by I. Clark),,102,72
390,4,6:32.0,,T. Warren makes 2-pt layup at rim,102,74
391,4,6:16.0,Ö. Aşık makes 2-pt layup at rim (assist by J. Nelson),,104,74
392,4,6:02.0,,D. Bender makes 2-pt hook shot from 5 ft (assist by J. Jackson),104,76
393,4,6:02.0,,Shooting foul by I. Clark (drawn by D. Bender),104,76
