,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,CHARLOTTE_ACTION,BROOKLYN_SCORE,CHARLOTTE_SCORE
39,1,7:14.0,,D. Howard misses 2-pt jump shot from 1 ft,12,11
40,1,7:11.0,Defensive rebound by A. Crabbe,,12,11
41,1,7:11.0,D. Russell misses 3-pt jump shot from 25 ft,,12,11
42,1,7:11.0,,Defensive rebound by Team,12,11
43,1,7:11.0,Loose ball foul by D. Carroll (drawn by N. Batum),,12,11
44,1,6:59.0,,K. Walker misses 2-pt jump shot from 11 ft,12,11
45,1,6:56.0,,Offensive rebound by D. Howard,12,11
46,1,6:56.0,,Personal foul by S. Dinwiddie (drawn by D. Howard),12,11
47,1,6:56.0,,Charlotte full timeout,12,11
48,1,6:56.0,Q. Acy enters the game for J. Allen,,12,11
49,1,6:56.0,,D. Howard makes free throw 1 of 2,12,12
50,1,6:56.0,,D. Howard misses free throw 2 of 2,12,12
51,1,6:47.0,Defensive rebound by Q. Acy,,12,12
52,1,6:38.0,S. Dinwiddie misses 3-pt jump shot from 26 ft,,12,12
53,1,6:35.0,,Defensive rebound by D. Howard,12,12
54,1,6:25.0,,M. Williams misses 2-pt jump shot from 11 ft (block by S. Dinwiddie),12,12
55,1,6:21.0,,Offensive rebound by D. Howard,12,12
56,1,6:19.0,,N. Batum makes 3-pt jump shot from 27 ft (assist by M. Williams),12,15
57,1,6:04.0,Q. Acy makes 3-pt jump shot from 26 ft (assist by S. Dinwiddie),,15,15
58,1,5:42.0,,N. Batum misses 3-pt jump shot from 25 ft,15,15
59,1,5:38.0,,Offensive rebound by D. Howard,15,15
60,1,5:34.0,,M. Williams makes 3-pt jump shot from 24 ft (assist by M. Kidd-Gilchrist),15,18
61,1,5:26.0,D. Carroll misses 3-pt jump shot from 26 ft,,15,18
62,1,5:23.0,,Defensive rebound by M. Williams,15,18
63,1,5:14.0,,Shooting foul by D. Russell (drawn by M. Williams),15,18
64,1,5:14.0,,M. Williams makes free throw 1 of 2,15,19
65,1,5:14.0,D. Cunningham enters the game for D. Russell,,15,19
66,1,5:14.0,J. Harris enters the game for D. Carroll,,15,19
67,1,5:14.0,,M. Williams makes free throw 2 of 2,15,20
68,1,5:03.0,D. Cunningham misses 3-pt jump shot from 26 ft,,15,20
69,1,4:59.0,,Defensive rebound by N. Batum,15,20
70,1,4:55.0,,M. Williams makes 3-pt jump shot from 26 ft (assist by K. Walker),15,23
71,1,4:53.0,Brooklyn full timeout,,15,23
72,1,4:41.0,D. Cunningham makes 2-pt hook shot from 4 ft (assist by S. Dinwiddie),,17,23
73,1,4:26.0,,D. Howard misses 2-pt layup from 1 ft (block by J. Harris),17,23
74,1,4:23.0,Defensive rebound by D. Cunningham,,17,23
75,1,4:15.0,D. Cunningham makes 2-pt jump shot from 20 ft (assist by Q. Acy),,19,23
76,1,3:53.0,,M. Kidd-Gilchrist misses 2-pt jump shot from 15 ft,19,23
77,1,3:50.0,Defensive rebound by D. Cunningham,,19,23
78,1,3:41.0,A. Crabbe misses 2-pt jump shot from 9 ft,,19,23
79,1,3:41.0,Offensive rebound by Team,,19,23
80,1,3:41.0,,F. Kaminsky enters the game for M. Williams,19,23
81,1,3:41.0,,J. Lamb enters the game for M. Kidd-Gilchrist,19,23
82,1,3:41.0,Shooting foul by J. Lamb (drawn by J. Harris),,19,23
83,1,3:41.0,J. Harris misses free throw 1 of 2,,19,23
84,1,3:41.0,Offensive rebound by Team,,19,23
85,1,3:41.0,J. Harris makes free throw 2 of 2,,20,23
86,1,3:33.0,,N. Batum misses 2-pt jump shot from 16 ft,20,23
87,1,3:29.0,Defensive rebound by S. Dinwiddie,,20,23
88,1,3:13.0,D. Cunningham makes 3-pt jump shot from 22 ft (assist by S. Dinwiddie),,23,23
89,1,2:56.0,,J. Lamb makes 3-pt jump shot from 25 ft (assist by F. Kaminsky),23,26
90,1,2:42.0,Q. Acy misses 3-pt jump shot from 25 ft,,23,26
91,1,2:40.0,,Defensive rebound by D. Howard,23,26
92,1,2:32.0,,D. Howard makes 2-pt dunk from 1 ft (assist by J. Lamb),23,28
93,1,2:18.0,A. Crabbe misses 2-pt jump shot from 11 ft,,23,28
94,1,2:15.0,,Defensive rebound by D. Howard,23,28
95,1,2:06.0,,K. Walker makes 3-pt jump shot from 24 ft (assist by N. Batum),23,31
96,1,1:48.0,Personal foul by K. Walker (drawn by S. Dinwiddie),,23,31
97,1,1:48.0,,C. Zeller enters the game for D. Howard,23,31
98,1,1:48.0,,M. Carter-Williams enters the game for K. Walker,23,31
99,1,1:48.0,D. Carroll enters the game for S. Dinwiddie,,23,31
100,1,1:48.0,D. Russell enters the game for A. Crabbe,,23,31
101,1,1:43.0,,Offensive charge foul by J. Harris (drawn by M. Carter-Williams),23,31
102,1,1:43.0,Turnover by J. Harris (offensive foul),,23,31
103,1,1:43.0,,T. Graham enters the game for N. Batum,23,31
104,1,1:30.0,Offensive charge foul by M. Carter-Williams (drawn by Q. Acy),,23,31
105,1,1:30.0,,Turnover by M. Carter-Williams (offensive foul),23,31
106,1,1:19.0,J. Harris makes 3-pt jump shot from 25 ft (assist by D. Cunningham),,26,31
107,1,1:06.0,,J. Lamb misses 2-pt jump shot from 17 ft,26,31
108,1,1:03.0,Defensive rebound by D. Cunningham,,26,31
109,1,0:52.0,Offensive foul by D. Russell (drawn by M. Carter-Williams),,26,31
110,1,0:52.0,Turnover by D. Russell (offensive foul),,26,31
111,1,0:35.0,,J. Lamb misses 3-pt jump shot from 26 ft,26,31
112,1,0:34.0,Defensive rebound by D. Cunningham,,26,31
113,1,0:34.0,Technical foul by D. Russell,,26,31
114,1,0:34.0,,F. Kaminsky makes technical free throw,26,32
115,1,0:19.0,Q. Acy misses 3-pt jump shot from 23 ft,,26,32
116,1,0:17.0,Offensive rebound by D. Carroll,,26,32
117,1,0:17.0,D. Carroll makes 2-pt layup from 2 ft,,28,32
118,1,0:01.0,,C. Zeller misses 2-pt layup from 2 ft (block by D. Carroll),28,32
119,1,0:01.0,,Offensive rebound by C. Zeller,28,32
120,2,11:41.0,J. Harris makes 2-pt layup from 1 ft (assist by D. Russell),,30,32
121,2,11:26.0,,J. Lamb misses 2-pt jump shot from 15 ft,30,32
122,2,11:24.0,Defensive rebound by Q. Acy,,30,32
123,2,11:14.0,D. Carroll misses 3-pt jump shot from 26 ft,,30,32
124,2,11:11.0,,Defensive rebound by J. Lamb,30,32
125,2,11:01.0,,F. Kaminsky misses 2-pt hook shot from 7 ft,30,32
126,2,10:58.0,Defensive rebound by D. Russell,,30,32
127,2,10:51.0,Shooting foul by T. Graham (drawn by D. Russell),,30,32
128,2,10:51.0,D. Russell makes free throw 1 of 2,,31,32
129,2,10:51.0,D. Russell makes free throw 2 of 2,,32,32
130,2,10:41.0,,M. Carter-Williams misses 2-pt jump shot from 18 ft,32,32
131,2,10:38.0,Defensive rebound by D. Cunningham,,32,32
132,2,10:30.0,D. Russell makes 2-pt jump shot from 16 ft,,34,32
133,2,10:19.0,,J. Lamb misses 2-pt jump shot from 15 ft,34,32
134,2,10:16.0,Defensive rebound by D. Carroll,,34,32
135,2,10:10.0,D. Russell misses 3-pt jump shot from 26 ft,,34,32
136,2,10:06.0,,Defensive rebound by J. Lamb,34,32
137,2,10:00.0,,M. Carter-Williams makes 2-pt layup from 1 ft (assist by J. Lamb),34,34
138,2,9:35.0,D. Russell misses 2-pt jump shot from 20 ft,,34,34
139,2,9:35.0,Offensive rebound by Team,,34,34
140,2,9:35.0,Turnover by Team (shot clock),,34,34
141,2,9:23.0,,J. Lamb makes 2-pt layup from 2 ft (assist by F. Kaminsky),34,36
142,2,9:09.0,D. Carroll misses 3-pt jump shot from 26 ft,,34,36
143,2,9:05.0,,Defensive rebound by J. Lamb,34,36
144,2,8:57.0,Brooklyn full timeout,,34,36
145,2,8:45.0,,J. Lamb misses 2-pt jump shot from 20 ft,34,36
146,2,8:42.0,Defensive rebound by J. Harris,,34,36
147,2,8:36.0,J. Harris misses 3-pt jump shot from 28 ft,,34,36
148,2,8:33.0,,Defensive rebound by C. Zeller,34,36
149,2,8:24.0,,F. Kaminsky misses 2-pt layup from 8 ft,34,36
150,2,8:22.0,Defensive rebound by D. Cunningham,,34,36
151,2,8:01.0,D. Cunningham misses 2-pt jump shot from 19 ft,,34,36
152,2,7:59.0,,Defensive rebound by T. Graham,34,36
153,2,7:44.0,,J. Lamb makes 2-pt layup from 2 ft (assist by C. Zeller),34,38
154,2,7:28.0,Q. Acy misses 3-pt jump shot from 25 ft,,34,38
155,2,7:25.0,,Defensive rebound by F. Kaminsky,34,38
156,2,7:20.0,,Shooting foul by D. Cunningham (drawn by C. Zeller),34,38
157,2,7:20.0,,C. Zeller makes free throw 1 of 2,34,39
158,2,7:20.0,,K. Walker enters the game for T. Graham,34,39
159,2,7:20.0,S. Dinwiddie enters the game for J. Harris,,34,39
160,2,7:20.0,J. Allen enters the game for Q. Acy,,34,39
161,2,7:20.0,,C. Zeller makes free throw 2 of 2,34,40
162,2,7:04.0,D. Carroll misses 2-pt layup from 2 ft,,34,40
163,2,6:59.0,,Defensive rebound by C. Zeller,34,40
164,2,6:50.0,,M. Carter-Williams makes 2-pt layup from 1 ft (assist by K. Walker),34,42
165,2,6:25.0,D. Cunningham makes 3-pt jump shot from 25 ft (assist by S. Dinwiddie),,37,42
166,2,6:00.0,,M. Carter-Williams makes 2-pt layup from 5 ft,37,44
167,2,5:45.0,Turnover by D. Russell (bad pass; steal by K. Walker),,37,44
168,2,5:36.0,,F. Kaminsky misses 3-pt jump shot from 27 ft,37,44
169,2,5:33.0,Defensive rebound by D. Russell,,37,44
170,2,5:19.0,D. Russell makes 3-pt jump shot from 25 ft (assist by D. Cunningham),,40,44
171,2,5:18.0,,Charlotte full timeout,40,44
172,2,5:18.0,,N. Batum enters the game for M. Carter-Williams,40,44
173,2,5:18.0,,M. Williams enters the game for C. Zeller,40,44
174,2,5:18.0,,D. Howard enters the game for F. Kaminsky,40,44
175,2,5:18.0,A. Crabbe enters the game for D. Carroll,,40,44
176,2,5:06.0,,D. Howard misses 2-pt hook shot from 7 ft,40,44
177,2,5:04.0,Defensive rebound by D. Cunningham,,40,44
178,2,5:00.0,D. Russell misses 2-pt jump shot from 8 ft,,40,44
179,2,4:57.0,Offensive rebound by J. Allen,,40,44
180,2,4:47.0,Shooting foul by J. Lamb (drawn by J. Allen),,40,44
181,2,4:47.0,J. Allen misses free throw 1 of 2,,40,44
182,2,4:47.0,Offensive rebound by Team,,40,44
183,2,4:47.0,,M. Kidd-Gilchrist enters the game for J. Lamb,40,44
184,2,4:47.0,J. Harris enters the game for D. Russell,,40,44
185,2,4:47.0,J. Allen makes free throw 2 of 2,,41,44
186,2,4:29.0,,N. Batum makes 2-pt jump shot from 16 ft (assist by M. Williams),41,46
187,2,4:08.0,J. Allen misses 2-pt layup from 3 ft,,41,46
188,2,4:06.0,,Defensive rebound by M. Kidd-Gilchrist,41,46
189,2,3:59.0,,M. Kidd-Gilchrist misses 2-pt jump shot from 7 ft,41,46
190,2,3:57.0,,Offensive rebound by D. Howard,41,46
191,2,3:56.0,,D. Howard misses 2-pt layup at rim,41,46
192,2,3:54.0,Defensive rebound by S. Dinwiddie,,41,46
193,2,3:46.0,Turnover by J. Allen (bad pass),,41,46
194,2,3:40.0,,Personal foul by A. Crabbe (drawn by N. Batum),41,46
195,2,3:33.0,,Offensive foul by M. Williams (drawn by S. Dinwiddie),41,46
196,2,3:33.0,,Turnover by M. Williams (offensive foul),41,46
197,2,3:21.0,J. Allen makes 2-pt dunk at rim (assist by S. Dinwiddie),,43,46
198,2,3:10.0,,Personal foul by S. Dinwiddie (drawn by M. Williams),43,46
199,2,2:57.0,,K. Walker misses 2-pt jump shot from 18 ft,43,46
200,2,2:55.0,,Offensive rebound by Team,43,46
201,2,2:55.0,,Turnover by Team (shot clock),43,46
202,2,2:40.0,S. Dinwiddie makes 2-pt jump shot from 12 ft (assist by D. Cunningham),,45,46
203,2,2:20.0,,K. Walker makes 2-pt layup from 1 ft (assist by D. Howard),45,48
204,2,2:08.0,S. Dinwiddie makes 2-pt jump shot from 12 ft,,47,48
205,2,1:54.0,,K. Walker makes 2-pt jump shot from 18 ft,47,50
206,2,1:42.0,A. Crabbe misses 2-pt jump shot from 11 ft,,47,50
207,2,1:37.0,,Defensive rebound by D. Howard,47,50
208,2,1:30.0,,M. Kidd-Gilchrist makes 2-pt layup from 1 ft (assist by N. Batum),47,52
209,2,1:13.0,J. Harris misses 2-pt jump shot from 14 ft,,47,52
210,2,1:10.0,,Defensive rebound by D. Howard,47,52
211,2,0:59.0,,M. Williams makes 3-pt jump shot from 22 ft (assist by N. Batum),47,55
212,2,0:46.0,S. Dinwiddie makes 3-pt jump shot from 25 ft (assist by J. Allen),,50,55
213,2,0:37.0,,Personal foul by S. Dinwiddie (drawn by K. Walker),50,55
214,2,0:37.0,Q. Acy enters the game for S. Dinwiddie,,50,55
215,2,0:37.0,D. Russell enters the game for D. Cunningham,,50,55
216,2,0:25.0,,Offensive foul by M. Williams (drawn by Q. Acy),50,55
217,2,0:25.0,,Turnover by M. Williams (offensive foul),50,55
218,2,0:25.0,,F. Kaminsky enters the game for M. Williams,50,55
219,2,0:02.0,A. Crabbe makes 3-pt jump shot from 25 ft (assist by J. Harris),,53,55
220,2,0:00.0,,K. Walker misses 3-pt jump shot from 55 ft,53,55
221,2,0:00.0,,Offensive rebound by Team,53,55
222,3,11:38.0,A. Crabbe misses 2-pt jump shot from 12 ft,,53,55
223,3,11:35.0,,Defensive rebound by D. Howard,53,55
224,3,11:22.0,,M. Williams misses 3-pt jump shot from 26 ft,53,55
225,3,11:19.0,Defensive rebound by J. Allen,,53,55
226,3,11:08.0,D. Russell makes 2-pt jump shot from 17 ft,,55,55
227,3,10:52.0,,M. Williams misses 2-pt layup from 1 ft (block by J. Allen),55,55
228,3,10:49.0,Defensive rebound by J. Allen,,55,55
229,3,10:46.0,S. Dinwiddie misses 3-pt jump shot from 25 ft,,55,55
230,3,10:43.0,,Defensive rebound by D. Howard,55,55
231,3,10:32.0,,K. Walker misses 2-pt layup from 2 ft,55,55
232,3,10:27.0,,Offensive rebound by D. Howard,55,55
233,3,10:27.0,,D. Howard makes 2-pt layup at rim,55,57
234,3,10:02.0,S. Dinwiddie misses 3-pt jump shot from 25 ft,,55,57
235,3,9:59.0,,Defensive rebound by N. Batum,55,57
236,3,9:52.0,,M. Williams misses 2-pt hook shot from 8 ft,55,57
237,3,9:49.0,,Offensive rebound by M. Kidd-Gilchrist,55,57
238,3,9:45.0,,Turnover by N. Batum (bad pass; steal by J. Allen),55,57
239,3,9:35.0,D. Russell misses 2-pt jump shot from 10 ft,,55,57
240,3,9:35.0,,Defensive rebound by D. Howard,55,57
241,3,9:35.0,,Personal foul by D. Carroll (drawn by D. Howard),55,57
242,3,9:24.0,,N. Batum makes 3-pt jump shot from 25 ft (assist by K. Walker),55,60
243,3,9:01.0,S. Dinwiddie misses 2-pt layup from 1 ft (block by M. Williams),,55,60
244,3,9:01.0,Offensive rebound by Team,,55,60
245,3,8:57.0,Turnover by D. Russell (bad pass; steal by N. Batum),,55,60
246,3,8:52.0,,K. Walker misses 2-pt layup from 1 ft (block by J. Allen),55,60
247,3,8:52.0,,Offensive rebound by Team,55,60
248,3,8:49.0,,D. Howard misses 2-pt jump shot from 19 ft,55,60
249,3,8:45.0,Defensive rebound by D. Russell,,55,60
250,3,8:28.0,D. Carroll misses 2-pt layup from 7 ft (block by M. Kidd-Gilchrist),,55,60
251,3,8:22.0,Offensive rebound by D. Carroll,,55,60
252,3,8:22.0,D. Carroll misses 2-pt layup at rim,,55,60
253,3,8:22.0,,Defensive rebound by D. Howard,55,60
254,3,8:22.0,,M. Kidd-Gilchrist makes 2-pt layup from 1 ft (assist by N. Batum),55,62
255,3,8:22.0,,Shooting foul by D. Russell (drawn by M. Kidd-Gilchrist),55,62
256,3,8:22.0,Technical foul by D. Carroll,,55,62
257,3,8:22.0,,K. Walker makes technical free throw,55,63
258,3,8:22.0,,M. Kidd-Gilchrist makes free throw 1 of 1,55,64
259,3,8:11.0,A. Crabbe misses 2-pt jump shot from 13 ft,,55,64
260,3,8:08.0,,Defensive rebound by N. Batum,55,64
261,3,8:01.0,,Personal foul by A. Crabbe (drawn by N. Batum),55,64
262,3,7:51.0,,M. Kidd-Gilchrist makes 2-pt hook shot from 5 ft (assist by N. Batum),55,66
263,3,7:51.0,Brooklyn full timeout,,55,66
264,3,7:34.0,J. Allen misses 2-pt dunk from 2 ft,,55,66
265,3,7:32.0,,Defensive rebound by M. Kidd-Gilchrist,55,66
266,3,7:29.0,,M. Kidd-Gilchrist makes 2-pt layup from 2 ft,55,68
267,3,7:05.0,D. Russell makes 2-pt jump shot from 6 ft,,57,68
268,3,6:47.0,,D. Howard makes 2-pt layup from 2 ft (assist by N. Batum),57,70
269,3,6:27.0,D. Russell misses 3-pt jump shot from 27 ft,,57,70
270,3,6:23.0,Offensive rebound by D. Carroll,,57,70
271,3,6:21.0,S. Dinwiddie makes 2-pt jump shot from 10 ft (assist by D. Carroll),,59,70
272,3,6:21.0,Shooting foul by M. Kidd-Gilchrist (drawn by S. Dinwiddie),,59,70
273,3,6:21.0,S. Dinwiddie makes free throw 1 of 1,,60,70
274,3,6:12.0,,N. Batum misses 2-pt jump shot from 18 ft,60,70
275,3,6:08.0,,Offensive rebound by M. Kidd-Gilchrist,60,70
276,3,5:55.0,,D. Howard misses 2-pt hook shot from 1 ft,60,70
277,3,5:53.0,Defensive rebound by S. Dinwiddie,,60,70
278,3,5:46.0,Personal foul by M. Williams (drawn by D. Carroll),,60,70
279,3,5:46.0,,J. Lamb enters the game for M. Kidd-Gilchrist,60,70
280,3,5:40.0,A. Crabbe makes 3-pt jump shot from 26 ft (assist by D. Russell),,63,70
281,3,5:25.0,,Turnover by M. Williams (traveling),63,70
282,3,5:25.0,J. Harris enters the game for D. Russell,,63,70
283,3,5:25.0,Q. Acy enters the game for D. Carroll,,63,70
284,3,5:25.0,D. Cunningham enters the game for J. Allen,,63,70
285,3,5:03.0,S. Dinwiddie misses 2-pt jump shot from 10 ft,,63,70
286,3,5:01.0,,Defensive rebound by D. Howard,63,70
287,3,4:51.0,,Turnover by N. Batum (out of bounds lost ball),63,70
288,3,4:37.0,D. Cunningham misses 3-pt jump shot from 25 ft,,63,70
289,3,4:32.0,,Defensive rebound by D. Howard,63,70
290,3,4:24.0,,K. Walker misses 2-pt layup from 1 ft,63,70
291,3,4:22.0,Defensive rebound by Q. Acy,,63,70
292,3,4:16.0,J. Harris makes 3-pt jump shot from 23 ft (assist by S. Dinwiddie),,66,70
293,3,4:16.0,,Charlotte full timeout,66,70
294,3,4:04.0,,N. Batum makes 2-pt jump shot from 17 ft (assist by K. Walker),66,72
295,3,3:53.0,S. Dinwiddie misses 2-pt layup from 2 ft,,66,72
296,3,3:50.0,,Defensive rebound by D. Howard,66,72
297,3,3:34.0,,Shooting foul by D. Cunningham (drawn by D. Howard),66,72
298,3,3:34.0,,D. Howard misses free throw 1 of 2,66,72
299,3,3:34.0,,Offensive rebound by Team,66,72
300,3,3:34.0,,F. Kaminsky enters the game for M. Williams,66,72
301,3,3:34.0,,D. Howard makes free throw 2 of 2,66,73
302,3,3:15.0,D. Cunningham misses 3-pt jump shot from 22 ft,,66,73
303,3,3:12.0,,Defensive rebound by F. Kaminsky,66,73
304,3,3:06.0,,Turnover by D. Howard (lost ball; steal by J. Harris),66,73
305,3,2:52.0,A. Crabbe misses 3-pt jump shot from 23 ft,,66,73
306,3,2:49.0,Offensive rebound by D. Cunningham,,66,73
307,3,2:41.0,A. Crabbe misses 2-pt layup from 7 ft,,66,73
308,3,2:39.0,,Defensive rebound by F. Kaminsky,66,73
309,3,2:35.0,,K. Walker makes 2-pt layup at rim,66,75
310,3,2:06.0,Q. Acy misses 3-pt jump shot from 23 ft,,66,75
311,3,2:01.0,Offensive rebound by D. Cunningham,,66,75
312,3,2:01.0,D. Cunningham makes 2-pt layup at rim,,68,75
313,3,1:49.0,,K. Walker makes 2-pt jump shot from 13 ft,68,77
314,3,1:28.0,D. Cunningham makes 3-pt jump shot from 24 ft (assist by S. Dinwiddie),,71,77
315,3,1:14.0,,K. Walker makes 3-pt jump shot from 25 ft,71,80
316,3,1:07.0,Shooting foul by D. Howard (drawn by D. Cunningham),,71,80
317,3,1:07.0,D. Cunningham misses free throw 1 of 2,,71,80
318,3,1:07.0,Offensive rebound by Team,,71,80
319,3,1:07.0,,M. Carter-Williams enters the game for D. Howard,71,80
320,3,1:07.0,,C. Zeller enters the game for K. Walker,71,80
321,3,1:07.0,D. Russell enters the game for S. Dinwiddie,,71,80
322,3,1:07.0,D. Carroll enters the game for A. Crabbe,,71,80
323,3,1:07.0,D. Cunningham makes free throw 2 of 2,,72,80
324,3,1:00.0,,N. Batum misses 3-pt jump shot from 25 ft,72,80
325,3,0:56.0,Defensive rebound by Q. Acy,,72,80
326,3,0:42.0,Personal foul by N. Batum (drawn by D. Carroll),,72,80
327,3,0:42.0,D. Carroll makes free throw 1 of 2,,73,80
328,3,0:42.0,D. Carroll makes free throw 2 of 2,,74,80
329,3,0:27.0,,F. Kaminsky misses 2-pt layup from 7 ft (block by D. Cunningham),74,80
330,3,0:24.0,Defensive rebound by D. Cunningham,,74,80
331,3,0:04.0,D. Carroll misses 2-pt layup from 3 ft (block by M. Carter-Williams),,74,80
332,3,0:00.0,Offensive rebound by J. Harris,,74,80
333,3,0:00.0,D. Russell misses 3-pt jump shot from 25 ft,,74,80
334,3,0:00.0,Offensive rebound by Team,,74,80
335,4,11:39.0,,J. Lamb misses 2-pt jump shot from 8 ft (block by Q. Acy),74,80
336,4,11:35.0,Defensive rebound by D. Russell,,74,80
337,4,11:12.0,J. Harris misses 3-pt jump shot from 28 ft,,74,80
338,4,11:09.0,,Defensive rebound by F. Kaminsky,74,80
339,4,11:01.0,,C. Zeller misses 2-pt layup from 4 ft,74,80
340,4,10:59.0,Defensive rebound by Q. Acy,,74,80
341,4,10:45.0,D. Cunningham makes 3-pt jump shot from 23 ft (assist by J. Harris),,77,80
342,4,10:36.0,,F. Kaminsky makes 3-pt jump shot from 25 ft (assist by M. Carter-Williams),77,83
343,4,10:21.0,J. Harris misses 2-pt layup from 1 ft,,77,83
344,4,10:21.0,,Defensive rebound by J. Lamb,77,83
345,4,10:04.0,,Turnover by M. Carter-Williams (bad pass; steal by J. Harris),77,83
346,4,10:00.0,D. Cunningham makes 2-pt layup from 1 ft (assist by D. Russell),,79,83
347,4,9:37.0,,C. Zeller makes 2-pt layup from 1 ft (assist by J. Lamb),79,85
348,4,9:24.0,Personal foul by C. Zeller (drawn by D. Russell),,79,85
349,4,9:24.0,J. Allen enters the game for D. Cunningham,,79,85
350,4,9:18.0,J. Allen misses 2-pt layup from 1 ft,,79,85
351,4,9:13.0,,Defensive rebound by M. Carter-Williams,79,85
352,4,9:09.0,,T. Graham misses 2-pt jump shot from 14 ft,79,85
353,4,9:07.0,,Offensive rebound by F. Kaminsky,79,85
354,4,8:58.0,,T. Graham makes 2-pt jump shot from 9 ft (assist by J. Lamb),79,87
355,4,8:53.0,Offensive foul by Q. Acy (drawn by T. Graham),,79,87
356,4,8:53.0,Turnover by Q. Acy (offensive foul),,79,87
357,4,8:40.0,,J. Lamb makes 2-pt jump shot from 15 ft (assist by F. Kaminsky),79,89
358,4,8:37.0,Brooklyn full timeout,,79,89
359,4,8:25.0,J. Allen makes 2-pt dunk at rim (assist by D. Russell),,81,89
360,4,8:12.0,,C. Zeller makes 2-pt jump shot from 8 ft (assist by M. Carter-Williams),81,91
361,4,7:59.0,D. Russell makes 2-pt jump shot from 12 ft,,83,91
362,4,7:59.0,Shooting foul by T. Graham (drawn by D. Russell),,83,91
363,4,7:59.0,,K. Walker enters the game for T. Graham,83,91
364,4,7:59.0,S. Dinwiddie enters the game for Q. Acy,,83,91
365,4,7:59.0,D. Russell makes free throw 1 of 1,,84,91
366,4,7:43.0,,C. Zeller makes 2-pt layup from 4 ft (assist by K. Walker),84,93
367,4,7:23.0,D. Carroll makes 2-pt dunk at rim (assist by J. Allen),,86,93
368,4,7:01.0,,K. Walker makes 2-pt layup from 2 ft,86,95
369,4,6:44.0,Turnover by J. Harris (bad pass; steal by K. Walker),,86,95
370,4,6:43.0,,Personal foul by D. Russell (drawn by K. Walker),86,95
371,4,6:43.0,A. Crabbe enters the game for D. Russell,,86,95
372,4,6:36.0,,Personal foul by S. Dinwiddie (drawn by K. Walker),86,95
373,4,6:22.0,,J. Lamb misses 2-pt layup from 6 ft,86,95
374,4,6:20.0,,Offensive rebound by F. Kaminsky,86,95
