,QUARTER,TIME_REMAINING,ATLANTA_ACTION,NEW YORK_ACTION,ATLANTA_SCORE,NEW YORK_SCORE
27,1,7:54.0,T. Cavanaugh enters the game for M. Plumlee,,10,8
28,1,7:40.0,D. Schröder makes 2-pt jump shot from 20 ft,,12,8
29,1,7:22.0,,Offensive foul by J. Jack (drawn by E. İlyasova),12,8
30,1,7:22.0,,Turnover by J. Jack (offensive foul),12,8
31,1,7:06.0,T. Cavanaugh misses 2-pt layup from 3 ft,,12,8
32,1,7:02.0,,Defensive rebound by E. Freedom,12,8
33,1,6:59.0,,J. Jack makes 2-pt layup from 1 ft,12,10
34,1,6:59.0,,Shooting foul by D. Schröder (drawn by J. Jack),12,10
35,1,6:59.0,,New York full timeout,12,10
36,1,6:59.0,,J. Jack makes free throw 1 of 1,12,11
37,1,6:46.0,T. Prince makes 2-pt jump shot from 12 ft,,14,11
38,1,6:28.0,,E. Freedom misses 2-pt jump shot from 17 ft,14,11
39,1,6:26.0,Defensive rebound by T. Prince,,14,11
40,1,6:14.0,Turnover by D. Schröder (bad pass; steal by E. Freedom),,14,11
41,1,6:06.0,,K. Porziņģis makes 2-pt jump shot from 8 ft (assist by E. Freedom),14,13
42,1,6:06.0,,Shooting foul by D. Schröder (drawn by K. Porziņģis),14,13
43,1,6:06.0,,R. Baker enters the game for C. Lee,14,13
44,1,6:06.0,D. Bembry enters the game for K. Bazemore,,14,13
45,1,6:06.0,I. Taylor enters the game for D. Schröder,,14,13
46,1,6:06.0,,K. Porziņģis misses free throw 1 of 1,14,13
47,1,6:03.0,Defensive rebound by T. Cavanaugh,,14,13
48,1,5:46.0,I. Taylor misses 3-pt jump shot from 26 ft,,14,13
49,1,5:43.0,,Defensive rebound by K. Porziņģis,14,13
50,1,5:25.0,,Turnover by R. Baker (step out of bounds),14,13
51,1,5:25.0,,F. Ntilikina enters the game for J. Jack,14,13
52,1,5:25.0,L. Babbitt enters the game for E. İlyasova,,14,13
53,1,5:01.0,Turnover by Team (shot clock),,14,13
54,1,4:48.0,,K. Porziņģis misses 3-pt jump shot from 26 ft,14,13
55,1,4:43.0,Defensive rebound by L. Babbitt,,14,13
56,1,4:38.0,T. Cavanaugh makes 3-pt jump shot from 26 ft (assist by I. Taylor),,17,13
57,1,4:28.0,,D. McDermott misses 2-pt jump shot from 20 ft,17,13
58,1,4:25.0,Defensive rebound by T. Cavanaugh,,17,13
59,1,4:19.0,T. Prince misses 3-pt jump shot from 25 ft,,17,13
60,1,4:16.0,,Defensive rebound by K. Porziņģis,17,13
61,1,4:09.0,,R. Baker makes 2-pt jump shot from 22 ft (assist by K. Porziņģis),17,15
62,1,3:48.0,T. Prince makes 2-pt layup from 1 ft,,19,15
63,1,3:27.0,,E. Freedom makes 2-pt jump shot from 6 ft,19,17
64,1,3:19.0,Turnover by T. Prince (bad pass; steal by K. Porziņģis),,19,17
65,1,3:14.0,,Personal foul by T. Cavanaugh (drawn by K. Porziņģis),19,17
66,1,3:14.0,,K. O'Quinn enters the game for E. Freedom,19,17
67,1,3:14.0,M. Belinelli enters the game for T. Prince,,19,17
68,1,3:08.0,,K. Porziņģis misses 2-pt layup from 2 ft,19,17
69,1,3:08.0,Defensive rebound by L. Babbitt,,19,17
70,1,2:47.0,Turnover by D. Bembry (lost ball; steal by R. Baker),,19,17
71,1,2:39.0,,D. McDermott makes 2-pt layup at rim (assist by K. O'Quinn),19,19
72,1,2:39.0,Atlanta full timeout,,19,19
73,1,2:18.0,L. Babbitt makes 2-pt jump shot from 13 ft,,21,19
74,1,2:02.0,,F. Ntilikina misses 2-pt jump shot from 19 ft,21,19
75,1,1:59.0,Defensive rebound by T. Cavanaugh,,21,19
76,1,1:51.0,M. Belinelli misses 3-pt jump shot from 26 ft,,21,19
77,1,1:48.0,,Defensive rebound by K. Porziņģis,21,19
78,1,1:33.0,,K. Porziņģis makes 2-pt jump shot from 12 ft,21,21
79,1,1:18.0,M. Belinelli misses 3-pt jump shot from 24 ft,,21,21
80,1,1:16.0,,Defensive rebound by D. McDermott,21,21
81,1,1:07.0,,K. Porziņģis makes 3-pt jump shot from 24 ft (assist by F. Ntilikina),21,24
82,1,0:43.0,T. Cavanaugh misses 3-pt jump shot from 26 ft,,21,24
83,1,0:40.0,,Defensive rebound by K. Porziņģis,21,24
84,1,0:34.0,,K. Porziņģis misses 3-pt jump shot from 27 ft,21,24
85,1,0:32.0,Defensive rebound by Team,,21,24
86,1,0:32.0,M. Plumlee enters the game for T. Cavanaugh,,21,24
87,1,0:21.0,I. Taylor misses 2-pt layup at rim,,21,24
88,1,0:16.0,Offensive rebound by I. Taylor,,21,24
89,2,11:48.0,,R. Baker makes 3-pt jump shot from 23 ft (assist by K. O'Quinn),21,27
90,2,11:34.0,L. Babbitt makes 3-pt jump shot from 26 ft (assist by K. Bazemore),,24,27
91,2,11:17.0,,Turnover by F. Ntilikina (bad pass; steal by K. Bazemore),24,27
92,2,11:12.0,M. Belinelli misses 3-pt jump shot from 26 ft,,24,27
93,2,11:08.0,,Defensive rebound by K. O'Quinn,24,27
94,2,10:59.0,,D. McDermott makes 2-pt layup from 1 ft (assist by K. O'Quinn),24,29
95,2,10:42.0,I. Taylor misses 2-pt jump shot from 10 ft,,24,29
96,2,10:40.0,,Defensive rebound by K. O'Quinn,24,29
97,2,10:27.0,,M. Beasley misses 2-pt jump shot from 17 ft,24,29
98,2,10:25.0,Defensive rebound by M. Belinelli,,24,29
99,2,10:25.0,Personal foul by M. Beasley (drawn by L. Babbitt),,24,29
100,2,10:25.0,D. Schröder enters the game for L. Babbitt,,24,29
101,2,10:25.0,T. Prince enters the game for I. Taylor,,24,29
102,2,10:12.0,Turnover by M. Belinelli (traveling),,24,29
103,2,10:12.0,,C. Lee enters the game for D. McDermott,24,29
104,2,10:00.0,,K. O'Quinn makes 2-pt layup from 1 ft (assist by R. Baker),24,31
105,2,9:40.0,Personal foul by R. Baker (drawn by T. Prince),,24,31
106,2,9:35.0,,Violation by F. Ntilikina (kicked ball),24,31
107,2,9:23.0,Turnover by M. Plumlee (bad pass; steal by F. Ntilikina),,24,31
108,2,9:17.0,,C. Lee misses 2-pt layup from 2 ft,24,31
109,2,9:15.0,Defensive rebound by M. Plumlee,,24,31
110,2,9:07.0,T. Prince misses 3-pt jump shot from 26 ft,,24,31
111,2,9:02.0,Offensive rebound by M. Plumlee,,24,31
112,2,9:00.0,M. Plumlee misses 2-pt layup from 4 ft,,24,31
113,2,8:55.0,Offensive rebound by T. Prince,,24,31
114,2,8:55.0,T. Prince makes 2-pt dunk at rim,,26,31
115,2,8:43.0,,M. Beasley misses 2-pt layup at rim,26,31
116,2,8:36.0,Defensive rebound by M. Plumlee,,26,31
117,2,8:33.0,Shooting foul by K. O'Quinn (drawn by M. Plumlee),,26,31
118,2,8:33.0,M. Plumlee misses free throw 1 of 2,,26,31
119,2,8:33.0,Offensive rebound by Team,,26,31
120,2,8:33.0,D. Bembry enters the game for M. Belinelli,,26,31
121,2,8:33.0,T. Cavanaugh enters the game for D. Schröder,,26,31
122,2,8:33.0,M. Plumlee misses free throw 2 of 2,,26,31
123,2,8:31.0,,Defensive rebound by M. Beasley,26,31
124,2,8:20.0,,C. Lee makes 2-pt jump shot from 14 ft,26,33
125,2,8:04.0,M. Plumlee misses 2-pt layup from 1 ft,,26,33
126,2,8:04.0,,Defensive rebound by C. Lee,26,33
127,2,7:56.0,,Turnover by C. Lee (bad pass; steal by T. Cavanaugh),26,33
128,2,7:56.0,Personal foul by M. Beasley (drawn by T. Cavanaugh),,26,33
129,2,7:56.0,,D. McDermott enters the game for K. O'Quinn,26,33
130,2,7:56.0,D. Schröder enters the game for M. Plumlee,,26,33
131,2,7:42.0,D. Bembry misses 3-pt jump shot from 23 ft,,26,33
132,2,7:39.0,,Defensive rebound by F. Ntilikina,26,33
133,2,7:28.0,,F. Ntilikina misses 2-pt jump shot from 15 ft,26,33
134,2,7:23.0,Defensive rebound by K. Bazemore,,26,33
135,2,7:21.0,Shooting foul by M. Beasley (drawn by T. Cavanaugh),,26,33
136,2,7:21.0,T. Cavanaugh makes free throw 1 of 2,,27,33
137,2,7:21.0,,J. Jack enters the game for F. Ntilikina,27,33
138,2,7:21.0,,K. Porziņģis enters the game for M. Beasley,27,33
139,2,7:21.0,T. Cavanaugh makes free throw 2 of 2,,28,33
140,2,7:12.0,,Personal foul by D. Bembry (drawn by J. Jack),28,33
141,2,7:08.0,,K. Porziņģis makes 2-pt jump shot from 7 ft (assist by R. Baker),28,35
142,2,6:56.0,D. Schröder makes 2-pt jump shot from 8 ft,,30,35
143,2,6:40.0,,K. Porziņģis makes 2-pt dunk at rim (assist by J. Jack),30,37
144,2,6:22.0,D. Bembry misses 3-pt jump shot from 24 ft,,30,37
145,2,6:20.0,,Defensive rebound by J. Jack,30,37
146,2,6:15.0,,K. Porziņģis misses 3-pt jump shot from 26 ft,30,37
147,2,6:09.0,Defensive rebound by T. Cavanaugh,,30,37
148,2,6:02.0,T. Prince makes 3-pt jump shot from 26 ft (assist by D. Schröder),,33,37
149,2,5:45.0,,K. Porziņģis misses 2-pt jump shot from 12 ft,33,37
150,2,5:43.0,Defensive rebound by T. Prince,,33,37
151,2,5:28.0,D. Schröder misses 2-pt layup from 1 ft (block by K. Porziņģis),,33,37
152,2,5:27.0,Offensive rebound by T. Cavanaugh,,33,37
153,2,5:27.0,T. Cavanaugh makes 2-pt layup from 1 ft,,35,37
154,2,5:27.0,,New York full timeout,35,37
155,2,5:27.0,,E. Freedom enters the game for R. Baker,35,37
156,2,5:27.0,E. İlyasova enters the game for D. Schröder,,35,37
157,2,5:09.0,,K. Porziņģis makes 2-pt hook shot from 5 ft,35,39
158,2,4:47.0,T. Cavanaugh misses 3-pt jump shot from 22 ft,,35,39
159,2,4:45.0,Offensive rebound by Team,,35,39
160,2,4:45.0,Loose ball foul by T. Cavanaugh (drawn by D. McDermott),,35,39
161,2,4:45.0,Turnover by T. Cavanaugh (turnover),,35,39
162,2,4:45.0,D. Schröder enters the game for K. Bazemore,,35,39
163,2,4:29.0,,D. McDermott misses 3-pt jump shot from 24 ft,35,39
164,2,4:24.0,,Offensive rebound by J. Jack,35,39
165,2,4:15.0,,E. Freedom misses 2-pt hook shot from 6 ft,35,39
166,2,4:13.0,,Offensive rebound by E. Freedom,35,39
167,2,4:13.0,,E. Freedom makes 2-pt layup from 1 ft,35,41
168,2,3:58.0,T. Cavanaugh misses 3-pt jump shot from 22 ft,,35,41
169,2,3:58.0,,Defensive rebound by D. McDermott,35,41
170,2,3:46.0,,D. McDermott makes 2-pt layup at rim (assist by J. Jack),35,43
171,2,3:46.0,,Shooting foul by T. Cavanaugh (drawn by D. McDermott),35,43
172,2,3:46.0,M. Belinelli enters the game for D. Bembry,,35,43
173,2,3:46.0,,D. McDermott makes free throw 1 of 1,35,44
174,2,3:46.0,L. Babbitt enters the game for T. Cavanaugh,,35,44
175,2,3:30.0,D. Schröder makes 2-pt jump shot from 10 ft,,37,44
176,2,3:17.0,,Personal foul by D. Schröder (drawn by J. Jack),37,44
177,2,3:17.0,M. Delaney enters the game for D. Schröder,,37,44
178,2,3:02.0,,J. Jack misses 3-pt jump shot from 22 ft,37,44
179,2,2:59.0,Defensive rebound by E. İlyasova,,37,44
180,2,2:45.0,M. Belinelli makes 2-pt jump shot from 23 ft (assist by T. Prince),,39,44
181,2,2:28.0,,C. Lee misses 2-pt jump shot from 6 ft,39,44
182,2,2:27.0,Defensive rebound by Team,,39,44
183,2,2:27.0,Atlanta full timeout,,39,44
184,2,2:27.0,,R. Baker enters the game for C. Lee,39,44
185,2,2:15.0,T. Prince makes 2-pt layup from 1 ft (assist by E. İlyasova),,41,44
186,2,2:03.0,,Shooting foul by E. İlyasova (drawn by K. Porziņģis),41,44
187,2,2:03.0,,K. Porziņģis makes free throw 1 of 2,41,45
188,2,2:03.0,,K. Porziņģis makes free throw 2 of 2,41,46
189,2,1:46.0,M. Belinelli makes 2-pt layup at rim (assist by T. Prince),,43,46
190,2,1:28.0,,D. McDermott makes 3-pt jump shot from 25 ft (assist by K. Porziņģis),43,49
191,2,1:05.0,E. İlyasova makes 3-pt jump shot from 26 ft,,46,49
192,2,0:44.0,,K. Porziņģis misses 2-pt jump shot from 8 ft (block by E. İlyasova),46,49
193,2,0:44.0,,Offensive rebound by Team,46,49
194,2,0:43.0,,Offensive foul by E. Freedom (drawn by M. Delaney),46,49
195,2,0:43.0,,Turnover by E. Freedom (offensive foul),46,49
196,2,0:43.0,,L. Thomas enters the game for E. Freedom,46,49
197,2,0:34.0,E. İlyasova makes 3-pt jump shot from 25 ft (assist by M. Delaney),,49,49
198,2,0:16.0,,Shooting foul by E. İlyasova (drawn by J. Jack),49,49
199,2,0:16.0,,C. Lee enters the game for K. Porziņģis,49,49
200,2,0:16.0,,J. Jack makes free throw 1 of 2,49,50
201,2,0:16.0,,J. Jack makes free throw 2 of 2,49,51
202,2,0:04.0,L. Babbitt makes 3-pt jump shot from 26 ft (assist by M. Delaney),,52,51
203,2,0:01.0,,J. Jack misses 3-pt jump shot from 29 ft,52,51
204,2,0:01.0,,Offensive rebound by Team,52,51
205,3,11:39.0,,J. Jack misses 2-pt jump shot from 19 ft,52,51
206,3,11:35.0,Defensive rebound by K. Bazemore,,52,51
207,3,11:21.0,M. Plumlee makes 2-pt dunk from 1 ft (assist by K. Bazemore),,54,51
208,3,11:10.0,,L. Thomas makes 2-pt jump shot from 18 ft,54,53
209,3,10:59.0,K. Bazemore misses 3-pt jump shot from 23 ft,,54,53
210,3,10:56.0,,Defensive rebound by J. Jack,54,53
211,3,10:52.0,,Offensive foul by J. Jack (drawn by D. Schröder),54,53
212,3,10:52.0,,Turnover by J. Jack (offensive foul),54,53
213,3,10:34.0,D. Schröder makes 2-pt layup from 1 ft,,56,53
214,3,10:20.0,,Personal foul by E. İlyasova (drawn by K. Porziņģis),56,53
215,3,10:15.0,,K. Porziņģis misses 2-pt jump shot from 13 ft,56,53
216,3,10:12.0,,Offensive rebound by E. Freedom,56,53
217,3,10:11.0,,E. Freedom misses 2-pt layup from 1 ft,56,53
218,3,10:11.0,Defensive rebound by M. Plumlee,,56,53
219,3,9:58.0,M. Plumlee makes 2-pt dunk at rim (assist by D. Schröder),,58,53
220,3,9:45.0,,E. Freedom misses 2-pt layup from 2 ft (block by M. Plumlee),58,53
221,3,9:43.0,Defensive rebound by T. Prince,,58,53
222,3,9:40.0,Turnover by K. Bazemore (bad pass),,58,53
223,3,9:27.0,,J. Jack makes 2-pt layup from 7 ft,58,55
224,3,9:04.0,D. Schröder misses 3-pt jump shot from 25 ft,,58,55
225,3,9:04.0,,Defensive rebound by Team,58,55
226,3,8:55.0,,J. Jack makes 2-pt jump shot from 10 ft,58,57
227,3,8:34.0,Shooting foul by E. Freedom (drawn by M. Plumlee),,58,57
228,3,8:34.0,M. Plumlee makes free throw 1 of 2,,59,57
229,3,8:34.0,M. Plumlee misses free throw 2 of 2,,59,57
230,3,8:31.0,,Defensive rebound by K. Porziņģis,59,57
231,3,8:18.0,,Personal foul by K. Bazemore (drawn by C. Lee),59,57
232,3,8:18.0,T. Cavanaugh enters the game for M. Plumlee,,59,57
233,3,8:12.0,,E. Freedom makes 2-pt layup at rim (assist by J. Jack),59,59
234,3,8:02.0,Turnover by E. İlyasova (traveling),,59,59
235,3,7:51.0,,Turnover by J. Jack (bad pass; steal by E. İlyasova),59,59
236,3,7:47.0,K. Bazemore misses 3-pt jump shot from 24 ft,,59,59
237,3,7:44.0,,Defensive rebound by E. Freedom,59,59
238,3,7:40.0,,C. Lee misses 2-pt jump shot from 19 ft,59,59
239,3,7:40.0,Defensive rebound by D. Schröder,,59,59
240,3,7:18.0,Personal foul by L. Thomas (drawn by T. Prince),,59,59
241,3,7:13.0,Shooting foul by E. Freedom (drawn by D. Schröder),,59,59
242,3,7:13.0,,K. O'Quinn enters the game for E. Freedom,59,59
243,3,7:13.0,D. Schröder makes free throw 1 of 2,,60,59
244,3,7:13.0,D. Schröder makes free throw 2 of 2,,61,59
245,3,6:57.0,,K. Porziņģis makes 2-pt dunk from 1 ft (assist by J. Jack),61,61
246,3,6:42.0,D. Schröder misses 2-pt layup from 1 ft,,61,61
247,3,6:42.0,Offensive rebound by T. Cavanaugh,,61,61
248,3,6:42.0,Personal foul by K. O'Quinn (drawn by T. Cavanaugh),,61,61
249,3,6:42.0,,New York full timeout,61,61
250,3,6:30.0,K. Bazemore makes 2-pt jump shot from 21 ft (assist by T. Cavanaugh),,63,61
251,3,6:09.0,,K. Porziņģis misses 2-pt jump shot from 21 ft,63,61
252,3,6:07.0,Defensive rebound by T. Prince,,63,61
253,3,5:59.0,E. İlyasova makes 3-pt jump shot from 24 ft (assist by D. Schröder),,66,61
254,3,5:34.0,,Shooting block foul by K. Bazemore (drawn by J. Jack),66,61
255,3,5:34.0,,R. Baker enters the game for C. Lee,66,61
256,3,5:34.0,,D. McDermott enters the game for L. Thomas,66,61
257,3,5:34.0,L. Babbitt enters the game for E. İlyasova,,66,61
258,3,5:34.0,M. Belinelli enters the game for K. Bazemore,,66,61
259,3,5:34.0,,J. Jack makes free throw 1 of 2,66,62
260,3,5:34.0,,J. Jack misses free throw 2 of 2,66,62
261,3,5:31.0,Defensive rebound by L. Babbitt,,66,62
262,3,5:19.0,L. Babbitt misses 3-pt jump shot from 25 ft,,66,62
263,3,5:15.0,,Defensive rebound by K. O'Quinn,66,62
264,3,5:06.0,,Personal foul by T. Cavanaugh (drawn by K. Porziņģis),66,62
265,3,4:53.0,,D. McDermott makes 3-pt jump shot from 22 ft (assist by R. Baker),66,65
266,3,4:38.0,T. Prince misses 2-pt layup from 1 ft (block by K. O'Quinn),,66,65
267,3,4:38.0,Offensive rebound by Team,,66,65
268,3,4:38.0,D. Bembry enters the game for T. Prince,,66,65
269,3,4:36.0,D. Schröder makes 2-pt jump shot from 16 ft (assist by M. Belinelli),,68,65
270,3,4:18.0,,R. Baker misses 3-pt jump shot from 25 ft,68,65
271,3,4:18.0,,Offensive rebound by Team,68,65
272,3,4:17.0,,F. Ntilikina enters the game for J. Jack,68,65
273,3,4:17.0,M. Plumlee enters the game for T. Cavanaugh,,68,65
274,3,4:12.0,,D. McDermott misses 2-pt jump shot from 11 ft,68,65
275,3,4:12.0,Defensive rebound by Team,,68,65
276,3,4:03.0,Offensive foul by D. Schröder (drawn by K. Porziņģis),,68,65
277,3,4:03.0,Turnover by D. Schröder (offensive foul),,68,65
278,3,4:03.0,M. Delaney enters the game for D. Schröder,,68,65
279,3,3:51.0,,D. McDermott makes 2-pt layup from 1 ft (assist by K. O'Quinn),68,67
280,3,3:31.0,Personal foul by D. McDermott (drawn by M. Belinelli),,68,67
281,3,3:31.0,M. Belinelli makes free throw 1 of 2,,69,67
282,3,3:31.0,M. Belinelli makes free throw 2 of 2,,70,67
283,3,3:14.0,,K. Porziņģis makes 2-pt jump shot from 16 ft,70,69
284,3,2:53.0,Personal foul by R. Baker (drawn by M. Belinelli),,70,69
285,3,2:53.0,Atlanta full timeout,,70,69
286,3,2:53.0,M. Belinelli makes free throw 1 of 2,,71,69
287,3,2:53.0,M. Belinelli makes free throw 2 of 2,,72,69
288,3,2:41.0,,K. Porziņģis misses 2-pt jump shot from 19 ft,72,69
289,3,2:37.0,Defensive rebound by M. Belinelli,,72,69
290,3,2:32.0,M. Delaney misses 2-pt jump shot from 18 ft,,72,69
291,3,2:32.0,,Defensive rebound by K. Porziņģis,72,69
292,3,2:24.0,,D. McDermott misses 3-pt jump shot from 23 ft,72,69
293,3,2:24.0,Defensive rebound by Team,,72,69
294,3,2:21.0,,Technical foul by K. O'Quinn,72,69
295,3,2:21.0,L. Babbitt makes free throw 1 of 2,,73,69
296,3,2:21.0,L. Babbitt misses flagrant free throw 2 of 2,,73,69
297,3,2:21.0,Offensive rebound by Team,,73,69
298,3,2:10.0,M. Belinelli misses 3-pt jump shot from 26 ft,,73,69
299,3,2:10.0,,Defensive rebound by R. Baker,73,69
300,3,1:52.0,,K. Porziņģis misses 3-pt jump shot from 26 ft,73,69
301,3,1:47.0,,Offensive rebound by K. O'Quinn,73,69
302,3,1:47.0,,K. O'Quinn makes 2-pt layup at rim,73,71
303,3,1:28.0,M. Plumlee makes 2-pt dunk from 1 ft (assist by M. Belinelli),,75,71
304,3,1:10.0,,Shooting foul by L. Babbitt (drawn by K. Porziņģis),75,71
305,3,1:10.0,,K. Porziņģis makes free throw 1 of 2,75,72
306,3,1:10.0,,K. Porziņģis makes free throw 2 of 2,75,73
307,3,0:49.0,D. Bembry misses 2-pt layup from 5 ft,,75,73
308,3,0:48.0,,Defensive rebound by Team,75,73
309,3,0:48.0,,M. Beasley enters the game for K. Porziņģis,75,73
310,3,0:36.0,,F. Ntilikina misses 3-pt jump shot from 26 ft,75,73
311,3,0:35.0,,Offensive rebound by M. Beasley,75,73
312,3,0:35.0,,Personal foul by M. Plumlee (drawn by M. Beasley),75,73
313,3,0:35.0,E. İlyasova enters the game for M. Plumlee,,75,73
314,3,0:35.0,,M. Beasley misses free throw 1 of 2,75,73
315,3,0:35.0,,Offensive rebound by Team,75,73
316,3,0:35.0,,M. Beasley makes free throw 2 of 2,75,74
317,3,0:27.0,E. İlyasova misses 2-pt jump shot from 13 ft,,75,74
318,3,0:24.0,,Defensive rebound by F. Ntilikina,75,74
319,3,0:02.0,,D. McDermott makes 2-pt jump shot from 11 ft (assist by R. Baker),75,76
320,3,0:00.0,M. Delaney misses 3-pt jump shot from 27 ft,,75,76
321,3,0:00.0,Offensive rebound by Team,,75,76
322,4,11:45.0,M. Belinelli misses 3-pt jump shot from 26 ft,,75,76
323,4,11:43.0,Offensive rebound by Team,,75,76
324,4,11:35.0,T. Prince misses 2-pt layup from 3 ft,,75,76
325,4,11:32.0,,Defensive rebound by K. O'Quinn,75,76
326,4,11:21.0,,Shooting foul by T. Prince (drawn by R. Baker),75,76
327,4,11:21.0,,R. Baker makes free throw 2 of 2,75,77
328,4,11:21.0,,R. Baker makes free throw 1 of 2,75,78
329,4,11:21.0,K. Bazemore enters the game for L. Babbitt,,75,78
330,4,11:21.0,,L. Thomas enters the game for K. O'Quinn,75,78
331,4,11:09.0,Turnover by K. Bazemore (bad pass; steal by F. Ntilikina),,75,78
332,4,11:05.0,,F. Ntilikina misses 2-pt layup at rim,75,78
333,4,11:03.0,,Offensive rebound by D. McDermott,75,78
334,4,11:03.0,,D. McDermott makes 2-pt layup at rim,75,80
335,4,11:03.0,Atlanta full timeout,,75,80
336,4,11:03.0,D. Schröder enters the game for M. Delaney,,75,80
337,4,11:03.0,T. Cavanaugh enters the game for E. İlyasova,,75,80
338,4,11:02.0,Personal foul by F. Ntilikina (drawn by D. Schröder),,75,80
339,4,10:46.0,Offensive foul by T. Prince (drawn by R. Baker),,75,80
340,4,10:46.0,Turnover by T. Prince (offensive foul),,75,80
341,4,10:39.0,,Personal foul by T. Cavanaugh (drawn by M. Beasley),75,80
342,4,10:39.0,E. İlyasova enters the game for T. Cavanaugh,,75,80
343,4,10:33.0,,Shooting foul by K. Bazemore (drawn by L. Thomas),75,80
344,4,10:33.0,,L. Thomas makes free throw 1 of 2,75,81
345,4,10:33.0,,L. Thomas makes free throw 2 of 2,75,82
346,4,10:23.0,D. Schröder misses 2-pt layup from 3 ft,,75,82
347,4,10:14.0,,Defensive rebound by F. Ntilikina,75,82
348,4,10:13.0,,M. Beasley misses 2-pt layup from 2 ft,75,82
349,4,10:13.0,Defensive rebound by T. Prince,,75,82
350,4,9:53.0,D. Schröder makes 2-pt layup from 1 ft (assist by T. Prince),,77,82
351,4,9:42.0,,D. McDermott makes 2-pt layup from 2 ft,77,84
352,4,9:32.0,D. Schröder makes 2-pt layup from 1 ft,,79,84
353,4,9:32.0,Shooting foul by L. Thomas (drawn by D. Schröder),,79,84
354,4,9:32.0,I. Taylor enters the game for M. Belinelli,,79,84
355,4,9:32.0,D. Schröder makes free throw 1 of 1,,80,84
356,4,9:23.0,Offensive charge foul by M. Beasley (drawn by E. İlyasova),,80,84
357,4,9:23.0,,Turnover by M. Beasley (offensive foul),80,84
358,4,9:04.0,D. Schröder makes 2-pt layup from 1 ft,,82,84
359,4,8:47.0,,Shooting foul by K. Bazemore (drawn by D. McDermott),82,84
360,4,8:47.0,,D. McDermott makes free throw 1 of 2,82,85
361,4,8:47.0,,D. McDermott makes free throw 2 of 2,82,86
362,4,8:46.0,Turnover by T. Prince (bad pass),,82,86
363,4,8:35.0,,F. Ntilikina makes 3-pt jump shot from 27 ft,82,89
364,4,8:14.0,Shooting foul by M. Beasley (drawn by K. Bazemore),,82,89
365,4,8:14.0,L. Babbitt enters the game for D. Schröder,,82,89
366,4,8:14.0,K. Bazemore makes free throw 1 of 2,,83,89
367,4,8:14.0,K. Bazemore makes free throw 2 of 2,,84,89
368,4,8:04.0,,R. Baker misses 2-pt jump shot from 22 ft,84,89
369,4,8:02.0,,Offensive rebound by Team,84,89
370,4,7:49.0,,F. Ntilikina makes 2-pt jump shot from 13 ft,84,91
371,4,7:38.0,Personal foul by M. Beasley (drawn by E. İlyasova),,84,91
372,4,7:38.0,,K. Porziņģis enters the game for M. Beasley,84,91
373,4,7:30.0,Turnover by K. Bazemore (bad pass; steal by K. Porziņģis),,84,91
374,4,7:17.0,,Turnover by L. Thomas (lost ball; steal by I. Taylor),84,91
375,4,7:08.0,Turnover by K. Bazemore (bad pass; steal by L. Thomas),,84,91
376,4,7:00.0,,Personal foul by I. Taylor (drawn by F. Ntilikina),84,91
377,4,7:00.0,M. Belinelli enters the game for K. Bazemore,,84,91
