,QUARTER,TIME_REMAINING,PORTLAND_ACTION,MEMPHIS_ACTION,PORTLAND_SCORE,MEMPHIS_SCORE
107,2,10:31.0,W. Baldwin misses 2-pt jump shot from 11 ft,,29,24
108,2,10:27.0,Offensive rebound by E. Davis,,29,24
109,2,10:19.0,Personal foul by M. Chalmers (drawn by E. Turner),,29,24
110,2,10:13.0,P. Connaughton makes 3-pt jump shot from 24 ft (assist by W. Baldwin),,32,24
111,2,9:53.0,,C. Parsons makes 3-pt jump shot from 24 ft (assist by M. Brooks),32,27
112,2,9:38.0,Z. Collins makes 2-pt dunk at rim (assist by E. Davis),,34,27
113,2,9:22.0,,C. Parsons misses 3-pt jump shot from 25 ft,34,27
114,2,9:17.0,,Offensive rebound by W. Selden,34,27
115,2,9:17.0,,W. Selden makes 2-pt layup at rim,34,29
116,2,9:05.0,E. Turner misses 2-pt jump shot from 10 ft,,34,29
117,2,9:02.0,,Defensive rebound by D. Davis,34,29
118,2,8:55.0,,C. Parsons makes 3-pt jump shot from 23 ft (assist by M. Brooks),34,32
119,2,8:30.0,E. Turner misses 3-pt jump shot from 26 ft,,34,32
120,2,8:28.0,,Defensive rebound by M. Chalmers,34,32
121,2,8:23.0,,Personal foul by W. Baldwin (drawn by M. Chalmers),34,32
122,2,8:23.0,S. Napier enters the game for W. Baldwin,,34,32
123,2,8:16.0,,Shooting foul by E. Davis (drawn by D. Davis),34,32
124,2,8:16.0,,D. Davis makes free throw 1 of 2,34,33
125,2,8:16.0,A. Aminu enters the game for E. Davis,,34,33
126,2,8:16.0,J. Nurkić enters the game for Z. Collins,,34,33
127,2,8:16.0,,D. Davis misses free throw 2 of 2,34,33
128,2,8:14.0,Defensive rebound by A. Aminu,,34,33
129,2,8:06.0,Shooting foul by D. Davis (drawn by S. Napier),,34,33
130,2,8:06.0,S. Napier misses free throw 1 of 2,,34,33
131,2,8:06.0,Offensive rebound by Team,,34,33
132,2,8:06.0,S. Napier makes free throw 2 of 2,,35,33
133,2,7:52.0,,M. Brooks misses 2-pt jump shot from 21 ft,35,33
134,2,7:49.0,Defensive rebound by J. Nurkić,,35,33
135,2,7:35.0,J. Nurkić makes 2-pt jump shot from 20 ft,,37,33
136,2,7:24.0,,C. Parsons makes 2-pt jump shot from 10 ft,37,35
137,2,7:00.0,A. Aminu misses 2-pt jump shot from 9 ft,,37,35
138,2,6:58.0,,Defensive rebound by D. Davis,37,35
139,2,6:51.0,,M. Chalmers makes 2-pt layup at rim,37,37
140,2,6:37.0,Personal foul by D. Davis (drawn by J. Nurkić),,37,37
141,2,6:37.0,,Memphis full timeout,37,37
142,2,6:37.0,,D. Brooks enters the game for W. Selden,37,37
143,2,6:37.0,,J. Martin enters the game for M. Brooks,37,37
144,2,6:29.0,A. Aminu misses 3-pt jump shot from 25 ft,,37,37
145,2,6:26.0,Offensive rebound by J. Nurkić,,37,37
146,2,6:26.0,Shooting foul by D. Davis (drawn by J. Nurkić),,37,37
147,2,6:26.0,J. Nurkić makes free throw 1 of 2,,38,37
148,2,6:26.0,,M. Gasol enters the game for D. Davis,38,37
149,2,6:26.0,J. Nurkić makes free throw 2 of 2,,39,37
150,2,6:12.0,,Turnover by D. Brooks (lost ball; steal by J. Nurkić),39,37
151,2,6:07.0,J. Nurkić makes 2-pt jump shot from 9 ft,,41,37
152,2,5:40.0,,C. Parsons misses 3-pt jump shot from 25 ft,41,37
153,2,5:35.0,Defensive rebound by A. Aminu,,41,37
154,2,5:28.0,P. Connaughton misses 3-pt jump shot from 25 ft,,41,37
155,2,5:28.0,,Defensive rebound by Team,41,37
156,2,5:28.0,,J. Green enters the game for C. Parsons,41,37
157,2,5:16.0,,M. Gasol misses 2-pt jump shot from 20 ft,41,37
158,2,5:12.0,Defensive rebound by S. Napier,,41,37
159,2,5:02.0,A. Aminu misses 3-pt jump shot from 25 ft,,41,37
160,2,5:00.0,,Defensive rebound by D. Brooks,41,37
161,2,4:49.0,,D. Brooks makes 2-pt dunk from 1 ft (assist by M. Gasol),41,39
162,2,4:49.0,Portland full timeout,,41,39
163,2,4:49.0,C. McCollum enters the game for P. Connaughton,,41,39
164,2,4:29.0,E. Turner misses 2-pt jump shot from 6 ft,,41,39
165,2,4:26.0,,Defensive rebound by J. Martin,41,39
166,2,4:11.0,,M. Chalmers makes 3-pt jump shot from 24 ft (assist by M. Gasol),41,42
167,2,3:58.0,S. Napier makes 3-pt jump shot from 23 ft (assist by J. Nurkić),,44,42
168,2,3:45.0,,Personal foul by J. Nurkić (drawn by M. Gasol),44,42
169,2,3:45.0,,K. Simmons enters the game for M. Chalmers,44,42
170,2,3:33.0,,D. Brooks makes 3-pt jump shot from 26 ft,44,45
171,2,3:20.0,Shooting foul by J. Green (drawn by A. Aminu),,44,45
172,2,3:20.0,A. Aminu misses free throw 1 of 2,,44,45
173,2,3:20.0,Offensive rebound by Team,,44,45
174,2,3:20.0,A. Aminu makes free throw 2 of 2,,45,45
175,2,3:09.0,,Personal foul by E. Turner (drawn by D. Brooks),45,45
176,2,2:57.0,,K. Simmons makes 2-pt layup from 1 ft (assist by J. Green),45,47
177,2,2:39.0,C. McCollum misses 2-pt jump shot from 11 ft,,45,47
178,2,2:38.0,,Defensive rebound by M. Gasol,45,47
179,2,2:32.0,,D. Brooks misses 2-pt layup from 1 ft,45,47
180,2,2:29.0,Defensive rebound by C. McCollum,,45,47
181,2,2:26.0,Personal foul by K. Simmons (drawn by C. McCollum),,45,47
182,2,2:26.0,C. McCollum makes free throw 1 of 2,,46,47
183,2,2:26.0,C. McCollum makes free throw 2 of 2,,47,47
184,2,2:11.0,,M. Gasol makes 2-pt layup at rim (assist by D. Brooks),47,49
185,2,2:02.0,Shooting foul by J. Martin (drawn by S. Napier),,47,49
186,2,2:02.0,S. Napier makes free throw 1 of 2,,48,49
187,2,2:02.0,S. Napier makes free throw 2 of 2,,49,49
188,2,1:46.0,,Offensive foul by M. Gasol (drawn by E. Turner),49,49
189,2,1:46.0,,Turnover by M. Gasol (offensive foul),49,49
190,2,1:39.0,C. McCollum makes 2-pt jump shot from 17 ft,,51,49
191,2,1:28.0,,D. Brooks misses 2-pt jump shot from 8 ft (block by J. Nurkić),51,49
192,2,1:28.0,,Offensive rebound by D. Brooks,51,49
193,2,1:28.0,,Personal foul by E. Turner (drawn by D. Brooks),51,49
194,2,1:28.0,,D. Brooks misses free throw 1 of 2,51,49
195,2,1:28.0,,Offensive rebound by Team,51,49
196,2,1:28.0,,D. Brooks makes free throw 2 of 2,51,50
197,2,1:17.0,Shooting foul by D. Brooks (drawn by C. McCollum),,51,50
198,2,1:17.0,C. McCollum makes free throw 1 of 3,,52,50
199,2,1:17.0,C. McCollum makes free throw 2 of 3,,53,50
200,2,1:17.0,,W. Selden enters the game for D. Brooks,53,50
201,2,1:17.0,P. Connaughton enters the game for E. Turner,,53,50
202,2,1:17.0,C. McCollum makes free throw 3 of 3,,54,50
203,2,1:00.0,,Shooting foul by A. Aminu (drawn by J. Green),54,50
204,2,1:00.0,,J. Green makes free throw 1 of 2,54,51
205,2,1:00.0,,J. Green makes free throw 2 of 2,54,52
206,2,0:48.0,A. Aminu misses 3-pt jump shot from 23 ft,,54,52
207,2,0:43.0,Offensive rebound by P. Connaughton,,54,52
208,2,0:43.0,A. Aminu makes 2-pt dunk at rim (assist by P. Connaughton),,56,52
209,2,0:37.0,,Personal foul by P. Connaughton (drawn by W. Selden),56,52
210,2,0:37.0,,W. Selden misses free throw 1 of 2,56,52
211,2,0:37.0,,Offensive rebound by Team,56,52
212,2,0:37.0,,W. Selden makes free throw 2 of 2,56,53
213,2,0:30.0,C. McCollum makes 2-pt jump shot at rim,,58,53
214,2,0:07.0,,Turnover by W. Selden (lost ball; steal by S. Napier),58,53
215,2,0:00.0,S. Napier misses 2-pt jump shot from 21 ft,,58,53
216,2,0:00.0,,Defensive rebound by J. Green,58,53
217,3,11:39.0,,D. Brooks makes 2-pt jump shot from 16 ft (assist by M. Gasol),58,55
218,3,11:23.0,C. McCollum makes 2-pt jump shot from 21 ft,,60,55
219,3,11:02.0,,M. Gasol misses 3-pt jump shot from 25 ft,60,55
220,3,10:57.0,,Offensive rebound by J. Martin,60,55
221,3,10:57.0,,J. Martin misses 2-pt dunk at rim,60,55
222,3,10:57.0,Defensive rebound by A. Aminu,,60,55
223,3,10:44.0,S. Napier misses 3-pt jump shot from 28 ft,,60,55
224,3,10:42.0,,Defensive rebound by D. Brooks,60,55
225,3,10:29.0,,M. Chalmers makes 3-pt jump shot from 23 ft (assist by J. Martin),60,58
226,3,10:11.0,E. Turner misses 2-pt jump shot from 21 ft,,60,58
227,3,10:09.0,,Defensive rebound by M. Chalmers,60,58
228,3,9:53.0,,J. Martin makes 2-pt jump shot from 21 ft (assist by M. Gasol),60,60
229,3,9:32.0,J. Nurkić makes 2-pt jump shot from 5 ft (assist by S. Napier),,62,60
230,3,9:21.0,,Shooting foul by E. Turner (drawn by D. Brooks),62,60
231,3,9:21.0,,D. Brooks makes free throw 1 of 2,62,61
232,3,9:21.0,,D. Brooks makes free throw 2 of 2,62,62
233,3,9:05.0,A. Aminu misses 3-pt jump shot from 23 ft,,62,62
234,3,9:02.0,Offensive rebound by E. Turner,,62,62
235,3,9:01.0,E. Turner makes 2-pt layup from 1 ft,,64,62
236,3,8:52.0,,Turnover by M. Chalmers (turnover),64,62
237,3,8:52.0,,Loose ball foul by M. Chalmers (drawn by A. Aminu),64,62
238,3,8:37.0,S. Napier misses 2-pt layup at rim,,64,62
239,3,8:34.0,,Defensive rebound by J. Green,64,62
240,3,8:28.0,,J. Green misses 2-pt layup from 1 ft (block by J. Nurkić),64,62
241,3,8:25.0,,Offensive rebound by J. Green,64,62
242,3,8:22.0,,J. Green misses 3-pt jump shot from 22 ft,64,62
243,3,8:17.0,Defensive rebound by E. Turner,,64,62
244,3,8:13.0,C. McCollum misses 3-pt jump shot from 26 ft,,64,62
245,3,8:11.0,,Defensive rebound by J. Martin,64,62
246,3,8:03.0,,M. Gasol makes 2-pt jump shot from 20 ft (assist by M. Chalmers),64,64
247,3,7:48.0,Personal foul by M. Chalmers (drawn by S. Napier),,64,64
248,3,7:39.0,C. McCollum misses 3-pt jump shot from 25 ft,,64,64
249,3,7:35.0,Offensive rebound by J. Nurkić,,64,64
250,3,7:33.0,J. Nurkić makes 2-pt hook shot from 3 ft,,66,64
251,3,7:16.0,,Shooting foul by E. Turner (drawn by J. Martin),66,64
252,3,7:16.0,,J. Martin makes free throw 1 of 2,66,65
253,3,7:16.0,P. Connaughton enters the game for E. Turner,,66,65
254,3,7:16.0,,J. Martin misses free throw 2 of 2,66,65
255,3,7:12.0,Defensive rebound by A. Aminu,,66,65
256,3,6:59.0,Turnover by A. Aminu (bad pass),,66,65
257,3,6:59.0,,Memphis full timeout,66,65
258,3,6:35.0,,M. Chalmers misses 2-pt jump shot from 13 ft,66,65
259,3,6:32.0,Defensive rebound by J. Nurkić,,66,65
260,3,6:26.0,P. Connaughton misses 3-pt jump shot from 22 ft,,66,65
261,3,6:23.0,,Defensive rebound by M. Gasol,66,65
262,3,6:10.0,,Turnover by M. Gasol (bad pass; steal by P. Connaughton),66,65
263,3,6:00.0,S. Napier makes 2-pt layup from 4 ft (assist by P. Connaughton),,68,65
264,3,5:34.0,,Turnover by J. Green (bad pass; steal by J. Nurkić),68,65
265,3,5:28.0,A. Aminu misses 3-pt jump shot from 25 ft,,68,65
266,3,5:23.0,,Defensive rebound by D. Brooks,68,65
267,3,5:20.0,,Memphis full timeout,68,65
268,3,5:20.0,,D. Davis enters the game for M. Chalmers,68,65
269,3,5:20.0,,K. Simmons enters the game for M. Gasol,68,65
270,3,5:20.0,W. Baldwin enters the game for S. Napier,,68,65
271,3,5:20.0,Z. Collins enters the game for A. Aminu,,68,65
272,3,5:10.0,,D. Brooks makes 2-pt jump shot from 8 ft (assist by K. Simmons),68,67
273,3,4:47.0,C. McCollum misses 2-pt jump shot from 9 ft,,68,67
274,3,4:43.0,Offensive rebound by J. Nurkić,,68,67
275,3,4:42.0,J. Nurkić makes 2-pt hook shot from 10 ft,,70,67
276,3,4:37.0,,Turnover by K. Simmons (bad pass; steal by J. Nurkić),70,67
277,3,4:31.0,C. McCollum misses 2-pt layup from 1 ft (block by J. Green),,70,67
278,3,4:28.0,,Defensive rebound by J. Martin,70,67
279,3,4:15.0,,J. Green misses 2-pt jump shot from 20 ft,70,67
280,3,4:11.0,Defensive rebound by P. Connaughton,,70,67
281,3,3:59.0,Z. Collins misses 3-pt jump shot from 23 ft,,70,67
282,3,3:57.0,,Defensive rebound by J. Martin,70,67
283,3,3:48.0,,D. Brooks misses 2-pt jump shot from 10 ft,70,67
284,3,3:46.0,Defensive rebound by W. Baldwin,,70,67
285,3,3:32.0,C. McCollum misses 3-pt jump shot from 25 ft,,70,67
286,3,3:31.0,,Defensive rebound by D. Davis,70,67
287,3,3:25.0,,J. Martin misses 2-pt layup at rim,70,67
288,3,3:21.0,Defensive rebound by W. Baldwin,,70,67
289,3,3:19.0,Shooting foul by D. Brooks (drawn by W. Baldwin),,70,67
290,3,3:19.0,W. Baldwin misses free throw 1 of 2,,70,67
291,3,3:19.0,Offensive rebound by Team,,70,67
292,3,3:19.0,,W. Selden enters the game for J. Green,70,67
293,3,3:19.0,,C. Parsons enters the game for J. Martin,70,67
294,3,3:19.0,E. Davis enters the game for J. Nurkić,,70,67
295,3,3:19.0,W. Baldwin makes free throw 2 of 2,,71,67
296,3,3:01.0,,D. Davis misses 2-pt layup at rim,71,67
297,3,2:58.0,Defensive rebound by E. Davis,,71,67
298,3,2:44.0,W. Baldwin makes 3-pt jump shot from 25 ft (assist by Z. Collins),,74,67
299,3,2:20.0,,D. Davis makes 2-pt layup from 1 ft (assist by K. Simmons),74,69
300,3,2:03.0,Turnover by C. McCollum (bad pass),,74,69
301,3,1:49.0,,Personal foul by W. Baldwin (drawn by W. Selden),74,69
302,3,1:42.0,,C. Parsons makes 2-pt jump shot from 21 ft,74,71
303,3,1:26.0,E. Davis misses 2-pt hook shot from 11 ft,,74,71
304,3,1:24.0,,Defensive rebound by D. Davis,74,71
305,3,1:17.0,,W. Selden makes 2-pt jump shot from 5 ft,74,73
306,3,1:17.0,Portland full timeout,,74,73
307,3,1:17.0,,M. Brooks enters the game for D. Brooks,74,73
308,3,1:02.0,C. McCollum makes 2-pt jump shot from 12 ft,,76,73
309,3,0:44.0,,D. Davis misses 2-pt jump shot from 19 ft,76,73
310,3,0:42.0,Defensive rebound by P. Connaughton,,76,73
311,3,0:33.0,C. McCollum makes 2-pt dunk at rim,,78,73
312,3,0:11.0,,M. Brooks makes 3-pt jump shot from 25 ft,78,76
313,3,0:02.0,C. McCollum makes 3-pt jump shot from 25 ft,,81,76
314,3,0:00.0,,K. Simmons misses 3-pt jump shot from 63 ft,81,76
315,3,0:00.0,,Offensive rebound by Team,81,76
316,4,11:48.0,Shooting foul by W. Selden (drawn by W. Baldwin),,81,76
317,4,11:48.0,W. Baldwin makes free throw 1 of 2,,82,76
318,4,11:48.0,W. Baldwin makes free throw 2 of 2,,83,76
319,4,11:36.0,,C. Parsons misses 3-pt jump shot from 24 ft (block by Z. Collins),83,76
320,4,11:35.0,,Offensive rebound by Team,83,76
321,4,11:32.0,,W. Selden misses 2-pt jump shot from 20 ft (block by P. Connaughton),83,76
322,4,11:29.0,,Offensive rebound by M. Brooks,83,76
323,4,11:27.0,,C. Parsons misses 2-pt jump shot from 9 ft,83,76
324,4,11:24.0,,Offensive rebound by C. Parsons,83,76
325,4,11:24.0,,C. Parsons makes 2-pt layup at rim,83,78
326,4,11:15.0,Turnover by E. Davis (lost ball; steal by C. Parsons),,83,78
327,4,11:10.0,,K. Simmons makes 2-pt layup from 1 ft (assist by C. Parsons),83,80
328,4,10:54.0,S. Napier misses 3-pt jump shot from 26 ft,,83,80
329,4,10:52.0,,Defensive rebound by C. Parsons,83,80
330,4,10:44.0,,D. Davis makes 2-pt dunk at rim (assist by C. Parsons),83,82
331,4,10:19.0,S. Napier misses 2-pt layup from 2 ft,,83,82
332,4,10:17.0,,Defensive rebound by D. Davis,83,82
333,4,10:13.0,,K. Simmons misses 2-pt layup from 3 ft (block by P. Connaughton),83,82
334,4,10:13.0,Defensive rebound by Team,,83,82
335,4,10:13.0,,Loose ball foul by D. Davis (drawn by E. Davis),83,82
336,4,9:59.0,W. Baldwin makes 2-pt layup at rim,,85,82
337,4,9:34.0,,M. Brooks misses 2-pt jump shot from 10 ft,85,82
338,4,9:32.0,Defensive rebound by E. Davis,,85,82
339,4,9:31.0,W. Baldwin makes 2-pt layup at rim,,87,82
340,4,9:31.0,Shooting foul by D. Davis (drawn by W. Baldwin),,87,82
341,4,9:31.0,W. Baldwin misses free throw 1 of 1,,87,82
342,4,9:31.0,,Defensive rebound by D. Davis,87,82
343,4,9:14.0,,C. Parsons misses 2-pt jump shot from 19 ft,87,82
344,4,9:11.0,Defensive rebound by W. Baldwin,,87,82
345,4,8:48.0,W. Baldwin makes 2-pt jump shot from 7 ft,,89,82
346,4,8:29.0,,D. Davis makes 2-pt layup at rim (assist by W. Selden),89,84
347,4,8:14.0,S. Napier misses 3-pt jump shot from 25 ft,,89,84
348,4,8:10.0,Offensive rebound by Z. Collins,,89,84
349,4,8:09.0,Turnover by Z. Collins (bad pass),,89,84
350,4,8:09.0,Loose ball foul by S. Napier (drawn by K. Simmons),,89,84
351,4,8:09.0,,J. Martin enters the game for D. Davis,89,84
352,4,8:09.0,E. Turner enters the game for P. Connaughton,,89,84
353,4,8:09.0,C. McCollum enters the game for S. Napier,,89,84
354,4,7:51.0,,W. Selden misses 2-pt jump shot from 4 ft,89,84
355,4,7:49.0,Defensive rebound by E. Davis,,89,84
356,4,7:43.0,C. McCollum makes 2-pt jump shot from 11 ft,,91,84
357,4,7:24.0,,C. Parsons misses 3-pt jump shot from 24 ft,91,84
358,4,7:20.0,,Offensive rebound by J. Martin,91,84
359,4,7:18.0,,J. Martin makes 2-pt jump shot from 19 ft (assist by W. Selden),91,86
360,4,7:00.0,E. Turner makes 2-pt jump shot from 12 ft (assist by C. McCollum),,93,86
361,4,6:44.0,,Turnover by K. Simmons (bad pass),93,86
362,4,6:44.0,,Memphis full timeout,93,86
363,4,6:44.0,,J. Green enters the game for C. Parsons,93,86
364,4,6:28.0,Turnover by Z. Collins (bad pass; steal by W. Selden),,93,86
365,4,6:27.0,,W. Selden makes 2-pt jump shot from 6 ft,93,88
366,4,6:27.0,,Shooting foul by C. McCollum (drawn by W. Selden),93,88
367,4,6:27.0,,W. Selden misses free throw 1 of 1,93,88
368,4,6:27.0,Defensive rebound by E. Turner,,93,88
369,4,6:10.0,E. Turner misses 3-pt jump shot from 24 ft,,93,88
370,4,6:08.0,,Defensive rebound by J. Martin,93,88
371,4,5:56.0,,M. Brooks makes 3-pt jump shot from 25 ft,93,91
372,4,5:36.0,C. McCollum makes 2-pt layup at rim (assist by W. Baldwin),,95,91
373,4,5:23.0,,M. Brooks makes 3-pt jump shot from 25 ft,95,94
374,4,5:21.0,Portland full timeout,,95,94
375,4,5:21.0,A. Aminu enters the game for E. Davis,,95,94
376,4,5:21.0,J. Nurkić enters the game for Z. Collins,,95,94
377,4,5:05.0,Turnover by A. Aminu (lost ball; steal by M. Brooks),,95,94
378,4,4:45.0,,J. Green misses 3-pt jump shot from 23 ft,95,94
379,4,4:38.0,Defensive rebound by C. McCollum,,95,94
380,4,4:34.0,Personal foul by J. Martin (drawn by C. McCollum),,95,94
381,4,4:34.0,,D. Brooks enters the game for W. Selden,95,94
382,4,4:27.0,C. McCollum misses 3-pt jump shot from 25 ft,,95,94
383,4,4:25.0,,Defensive rebound by J. Martin,95,94
384,4,4:14.0,,Turnover by M. Brooks (step out of bounds),95,94
385,4,4:14.0,P. Connaughton enters the game for W. Baldwin,,95,94
386,4,4:01.0,J. Nurkić misses 2-pt jump shot from 4 ft,,95,94
387,4,3:56.0,,Defensive rebound by J. Martin,95,94
388,4,3:46.0,,Turnover by D. Brooks (traveling),95,94
