,QUARTER,TIME_REMAINING,HOUSTON_ACTION,PORTLAND_ACTION,HOUSTON_SCORE,PORTLAND_SCORE
31,1,8:01.0,,M. Harkless makes free throw 2 of 2,9,12
32,1,7:43.0,J. Harden misses 2-pt layup from 3 ft (block by J. Nurkić),,9,12
33,1,7:41.0,,Defensive rebound by D. Lillard,9,12
34,1,7:37.0,,C. McCollum misses 2-pt jump shot from 8 ft,9,12
35,1,7:34.0,Defensive rebound by T. Ariza,,9,12
36,1,7:27.0,Turnover by J. Harden (bad pass; steal by J. Nurkić),,9,12
37,1,7:22.0,,Turnover by J. Nurkić (bad pass),9,12
38,1,7:13.0,C. Capela makes 2-pt hook shot from 4 ft (assist by C. Paul),,11,12
39,1,6:56.0,,M. Harkless makes 3-pt jump shot from 26 ft (assist by A. Aminu),11,15
40,1,6:36.0,C. Paul makes 2-pt jump shot from 12 ft,,13,15
41,1,6:20.0,,J. Nurkić makes 2-pt jump shot from 6 ft,13,17
42,1,6:20.0,,Shooting foul by P. Tucker (drawn by J. Nurkić),13,17
43,1,6:20.0,,Portland full timeout,13,17
44,1,6:20.0,L. Mbah a Moute enters the game for P. Tucker,,13,17
45,1,6:20.0,E. Gordon enters the game for C. Paul,,13,17
46,1,6:20.0,,J. Nurkić misses free throw 1 of 1,13,17
47,1,6:20.0,Defensive rebound by J. Harden,,13,17
48,1,6:06.0,T. Ariza misses 2-pt jump shot from 7 ft (block by J. Nurkić),,13,17
49,1,6:03.0,,Defensive rebound by C. McCollum,13,17
50,1,5:59.0,,Turnover by M. Harkless (bad pass; steal by L. Mbah a Moute),13,17
51,1,5:51.0,J. Harden misses 2-pt layup from 3 ft (block by M. Harkless),,13,17
52,1,5:51.0,Offensive rebound by Team,,13,17
53,1,5:49.0,Shooting foul by M. Harkless (drawn by J. Harden),,13,17
54,1,5:49.0,J. Harden makes free throw 1 of 3,,14,17
55,1,5:49.0,J. Harden makes free throw 2 of 3,,15,17
56,1,5:49.0,J. Harden makes free throw 3 of 3,,16,17
57,1,5:25.0,,C. McCollum misses 3-pt jump shot from 23 ft,16,17
58,1,5:22.0,Defensive rebound by C. Capela,,16,17
59,1,5:13.0,Personal foul by A. Aminu (drawn by E. Gordon),,16,17
60,1,5:13.0,R. Anderson enters the game for T. Ariza,,16,17
61,1,5:13.0,J. Johnson enters the game for C. Capela,,16,17
62,1,4:58.0,L. Mbah a Moute makes 2-pt layup from 1 ft (assist by J. Harden),,18,17
63,1,4:42.0,,Turnover by J. Nurkić (lost ball; steal by L. Mbah a Moute),18,17
64,1,4:37.0,Turnover by J. Harden (bad pass),,18,17
65,1,4:37.0,,P. Connaughton enters the game for C. McCollum,18,17
66,1,4:37.0,,E. Turner enters the game for M. Harkless,18,17
67,1,4:22.0,,Shooting foul by J. Harden (drawn by A. Aminu),18,17
68,1,4:22.0,,A. Aminu makes free throw 1 of 3,18,18
69,1,4:22.0,,A. Aminu makes free throw 2 of 3,18,19
70,1,4:22.0,,E. Davis enters the game for J. Nurkić,18,19
71,1,4:22.0,,A. Aminu misses free throw 3 of 3,18,19
72,1,4:19.0,Defensive rebound by J. Harden,,18,19
73,1,4:11.0,Offensive foul by E. Gordon (drawn by A. Aminu),,18,19
74,1,4:11.0,Turnover by E. Gordon (offensive foul),,18,19
75,1,3:54.0,,D. Lillard misses 3-pt jump shot from 25 ft,18,19
76,1,3:51.0,Defensive rebound by J. Johnson,,18,19
77,1,3:44.0,L. Mbah a Moute makes 2-pt layup at rim (assist by J. Harden),,20,19
78,1,3:35.0,,D. Lillard misses 2-pt layup from 1 ft,20,19
79,1,3:32.0,Defensive rebound by J. Harden,,20,19
80,1,3:29.0,Turnover by J. Harden (bad pass; steal by P. Connaughton),,20,19
81,1,3:23.0,,E. Turner misses 2-pt jump shot from 14 ft,20,19
82,1,3:21.0,Defensive rebound by J. Harden,,20,19
83,1,3:00.0,J. Harden makes 2-pt dunk from 1 ft,,22,19
84,1,2:33.0,,A. Aminu makes 3-pt jump shot from 24 ft (assist by D. Lillard),22,22
85,1,2:04.0,J. Harden misses 2-pt jump shot from 11 ft,,22,22
86,1,2:02.0,,Defensive rebound by E. Davis,22,22
87,1,1:55.0,,A. Aminu misses 3-pt jump shot from 22 ft,22,22
88,1,1:52.0,Defensive rebound by J. Johnson,,22,22
89,1,1:42.0,E. Gordon makes 2-pt layup from 1 ft (assist by J. Harden),,24,22
90,1,1:21.0,,A. Aminu makes 3-pt jump shot from 23 ft (assist by E. Turner),24,25
91,1,1:20.0,Houston full timeout,,24,25
92,1,1:20.0,C. Paul enters the game for J. Harden,,24,25
93,1,1:10.0,L. Mbah a Moute misses 2-pt layup at rim,,24,25
94,1,1:08.0,,Defensive rebound by A. Aminu,24,25
95,1,1:02.0,,A. Aminu makes 2-pt layup at rim (assist by E. Turner),24,27
96,1,0:50.0,Shooting foul by P. Connaughton (drawn by E. Gordon),,24,27
97,1,0:50.0,E. Gordon makes free throw 1 of 2,,25,27
98,1,0:50.0,,Z. Collins enters the game for A. Aminu,25,27
99,1,0:50.0,E. Gordon misses free throw 2 of 2,,25,27
100,1,0:48.0,,Defensive rebound by E. Davis,25,27
101,1,0:34.0,,Shooting foul by R. Anderson (drawn by D. Lillard),25,27
102,1,0:34.0,,D. Lillard makes free throw 1 of 2,25,28
103,1,0:34.0,,D. Lillard makes free throw 2 of 2,25,29
104,1,0:27.0,C. Paul misses 3-pt jump shot from 26 ft,,25,29
105,1,0:25.0,,Defensive rebound by P. Connaughton,25,29
106,1,0:07.0,,Personal foul by L. Mbah a Moute (drawn by D. Lillard),25,29
107,1,0:07.0,,D. Lillard makes free throw 1 of 2,25,30
108,1,0:07.0,,M. Harkless enters the game for E. Davis,25,30
109,1,0:07.0,,D. Lillard makes free throw 2 of 2,25,31
110,1,0:03.0,Personal foul by D. Lillard (drawn by C. Paul),,25,31
111,1,0:03.0,C. Paul makes free throw 1 of 2,,26,31
112,1,0:03.0,,C. McCollum enters the game for M. Harkless,26,31
113,1,0:03.0,C. Paul makes free throw 2 of 2,,27,31
114,1,0:03.0,,Turnover by P. Connaughton (bad pass),27,31
115,1,0:03.0,,S. Napier enters the game for D. Lillard,27,31
116,1,0:00.0,C. Paul misses 3-pt jump shot from 29 ft,,27,31
117,1,0:00.0,Offensive rebound by Team,,27,31
118,2,11:51.0,R. Anderson makes 3-pt jump shot from 26 ft (assist by C. Paul),,30,31
119,2,11:29.0,,Z. Collins misses 3-pt jump shot from 24 ft,30,31
120,2,11:27.0,,Offensive rebound by E. Davis,30,31
121,2,11:25.0,,E. Davis misses 2-pt layup from 1 ft,30,31
122,2,11:25.0,Defensive rebound by R. Anderson,,30,31
123,2,11:05.0,C. Paul makes 3-pt jump shot from 25 ft,,33,31
124,2,10:51.0,,Personal foul by R. Anderson (drawn by C. McCollum),33,31
125,2,10:40.0,,C. McCollum misses 2-pt jump shot from 21 ft,33,31
126,2,10:40.0,,Offensive rebound by E. Davis,33,31
127,2,10:40.0,,Personal foul by J. Johnson (drawn by E. Davis),33,31
128,2,10:30.0,,Turnover by Z. Collins (out of bounds lost ball),33,31
129,2,10:21.0,L. Mbah a Moute makes 3-pt jump shot from 25 ft (assist by C. Paul),,36,31
130,2,9:56.0,,S. Napier makes 3-pt jump shot from 27 ft,36,34
131,2,9:30.0,E. Gordon makes 2-pt layup at rim,,38,34
132,2,9:19.0,,E. Turner makes 2-pt jump shot from 10 ft,38,36
133,2,9:00.0,L. Mbah a Moute misses 2-pt layup from 1 ft,,38,36
134,2,8:59.0,,Defensive rebound by E. Davis,38,36
135,2,8:48.0,,C. McCollum makes 2-pt jump shot from 11 ft,38,38
136,2,8:37.0,R. Anderson misses 3-pt jump shot from 28 ft,,38,38
137,2,8:34.0,Offensive rebound by C. Paul,,38,38
138,2,8:14.0,C. Paul misses 2-pt jump shot from 16 ft,,38,38
139,2,8:13.0,,Defensive rebound by E. Turner,38,38
140,2,8:05.0,,E. Turner misses 2-pt jump shot from 1 ft,38,38
141,2,8:04.0,,Offensive rebound by E. Turner,38,38
142,2,8:04.0,,Personal foul by R. Anderson (drawn by E. Davis),38,38
143,2,8:04.0,C. Capela enters the game for R. Anderson,,38,38
144,2,7:56.0,,S. Napier misses 2-pt jump shot from 22 ft,38,38
145,2,7:55.0,Defensive rebound by C. Paul,,38,38
146,2,7:41.0,E. Gordon misses 2-pt jump shot from 6 ft,,38,38
147,2,7:37.0,,Defensive rebound by E. Davis,38,38
148,2,7:27.0,,C. McCollum makes 2-pt jump shot from 3 ft,38,40
149,2,7:09.0,E. Gordon misses 3-pt jump shot from 26 ft,,38,40
150,2,7:07.0,,Defensive rebound by Z. Collins,38,40
151,2,6:57.0,,Z. Collins misses 2-pt jump shot from 2 ft,38,40
152,2,6:55.0,Defensive rebound by L. Mbah a Moute,,38,40
153,2,6:50.0,C. Paul misses 3-pt jump shot from 24 ft,,38,40
154,2,6:50.0,,Defensive rebound by Z. Collins,38,40
155,2,6:38.0,,E. Turner misses 2-pt layup at rim,38,40
156,2,6:38.0,,Offensive rebound by E. Turner,38,40
157,2,6:38.0,,E. Turner makes 2-pt layup at rim,38,42
158,2,6:38.0,Houston full timeout,,38,42
159,2,6:38.0,J. Harden enters the game for C. Paul,,38,42
160,2,6:38.0,T. Ariza enters the game for J. Johnson,,38,42
161,2,6:38.0,P. Tucker enters the game for L. Mbah a Moute,,38,42
162,2,6:22.0,J. Harden makes 2-pt layup from 1 ft,,40,42
163,2,5:58.0,,C. McCollum makes 2-pt jump shot from 19 ft,40,44
164,2,5:34.0,J. Harden makes 3-pt jump shot from 24 ft,,43,44
165,2,5:04.0,,Turnover by E. Davis (turnover),43,44
166,2,5:04.0,,D. Lillard enters the game for C. McCollum,43,44
167,2,5:04.0,,J. Nurkić enters the game for E. Davis,43,44
168,2,5:04.0,,M. Harkless enters the game for Z. Collins,43,44
169,2,4:42.0,J. Harden makes 2-pt layup at rim,,45,44
170,2,4:20.0,,D. Lillard misses 3-pt jump shot from 32 ft,45,44
171,2,4:19.0,Defensive rebound by Team,,45,44
172,2,4:19.0,,A. Aminu enters the game for E. Turner,45,44
173,2,3:54.0,Turnover by J. Harden (lost ball; steal by J. Nurkić),,45,44
174,2,3:51.0,,M. Harkless makes 2-pt layup at rim (assist by D. Lillard),45,46
175,2,3:25.0,J. Harden misses 2-pt jump shot from 13 ft,,45,46
176,2,3:23.0,Offensive rebound by C. Capela,,45,46
177,2,3:12.0,J. Harden misses 2-pt layup from 2 ft,,45,46
178,2,3:10.0,,Defensive rebound by J. Nurkić,45,46
179,2,3:02.0,,J. Nurkić makes 2-pt hook shot from 3 ft (assist by A. Aminu),45,48
180,2,2:38.0,E. Gordon makes 3-pt jump shot from 25 ft (assist by J. Harden),,48,48
181,2,2:28.0,,D. Lillard makes 2-pt layup from 1 ft,48,50
182,2,2:19.0,Shooting foul by J. Nurkić (drawn by T. Ariza),,48,50
183,2,2:19.0,,Portland full timeout,48,50
184,2,2:19.0,C. Paul enters the game for C. Capela,,48,50
185,2,2:19.0,T. Ariza misses free throw 1 of 2,,48,50
186,2,2:19.0,Offensive rebound by Team,,48,50
187,2,2:19.0,T. Ariza makes free throw 2 of 2,,49,50
188,2,2:01.0,,J. Nurkić makes 2-pt dunk from 1 ft,49,52
189,2,1:41.0,C. Paul makes 3-pt jump shot from 23 ft,,52,52
190,2,1:29.0,,D. Lillard makes 2-pt layup at rim,52,54
191,2,1:18.0,P. Tucker misses 3-pt jump shot from 24 ft,,52,54
192,2,1:15.0,,Defensive rebound by A. Aminu,52,54
193,2,1:04.0,,A. Aminu misses 2-pt jump shot from 6 ft,52,54
194,2,1:03.0,Defensive rebound by E. Gordon,,52,54
195,2,0:49.0,E. Gordon makes 3-pt jump shot from 24 ft (assist by T. Ariza),,55,54
196,2,0:31.0,,D. Lillard misses 2-pt layup from 1 ft,55,54
197,2,0:30.0,Defensive rebound by C. Paul,,55,54
198,2,0:24.0,C. Paul misses 2-pt layup from 3 ft,,55,54
199,2,0:23.0,,Defensive rebound by J. Nurkić,55,54
200,2,0:06.0,,Personal take foul by E. Gordon (drawn by D. Lillard),55,54
201,2,0:06.0,,C. McCollum enters the game for J. Nurkić,55,54
202,2,0:04.0,,Shooting foul by C. Paul (drawn by M. Harkless),55,54
203,2,0:04.0,,M. Harkless makes free throw 1 of 2,55,55
204,2,0:04.0,,P. Connaughton enters the game for D. Lillard,55,55
205,2,0:04.0,,M. Harkless misses free throw 2 of 2,55,55
206,2,0:02.0,Defensive rebound by E. Gordon,,55,55
207,3,11:35.0,C. Capela misses 2-pt dunk from 2 ft (block by J. Nurkić),,55,55
208,3,11:33.0,,Defensive rebound by A. Aminu,55,55
209,3,11:23.0,,C. McCollum misses 2-pt jump shot from 19 ft,55,55
210,3,11:21.0,Defensive rebound by J. Harden,,55,55
211,3,11:14.0,J. Harden makes 3-pt jump shot from 24 ft,,58,55
212,3,10:50.0,,J. Nurkić makes 2-pt layup from 2 ft (assist by C. McCollum),58,57
213,3,10:50.0,,Shooting foul by J. Harden (drawn by J. Nurkić),58,57
214,3,10:50.0,,J. Nurkić makes free throw 1 of 1,58,58
215,3,10:37.0,Shooting foul by A. Aminu (drawn by J. Harden),,58,58
216,3,10:37.0,J. Harden makes free throw 1 of 2,,59,58
217,3,10:37.0,J. Harden makes free throw 2 of 2,,60,58
218,3,10:26.0,,D. Lillard misses 2-pt jump shot from 15 ft,60,58
219,3,10:23.0,Defensive rebound by C. Capela,,60,58
220,3,10:16.0,Def 3 sec tech foul by J. Nurkić,,60,58
221,3,10:16.0,J. Harden makes technical free throw,,61,58
222,3,10:03.0,J. Harden makes 2-pt layup at rim,,63,58
223,3,10:03.0,Shooting foul by D. Lillard (drawn by J. Harden),,63,58
224,3,10:03.0,J. Harden makes free throw 1 of 1,,64,58
225,3,9:45.0,,J. Nurkić makes 2-pt dunk at rim (assist by A. Aminu),64,60
226,3,9:27.0,C. Capela makes 2-pt dunk at rim (assist by J. Harden),,66,60
227,3,9:27.0,Shooting foul by J. Nurkić (drawn by C. Capela),,66,60
228,3,9:27.0,C. Capela misses free throw 1 of 1,,66,60
229,3,9:27.0,,Defensive rebound by J. Nurkić,66,60
230,3,9:12.0,,A. Aminu makes 3-pt jump shot from 23 ft (assist by J. Nurkić),66,63
231,3,8:46.0,J. Harden misses 2-pt jump shot from 1 ft,,66,63
232,3,8:44.0,Offensive rebound by C. Paul,,66,63
233,3,8:42.0,C. Paul misses 3-pt jump shot from 25 ft,,66,63
234,3,8:40.0,,Defensive rebound by D. Lillard,66,63
235,3,8:31.0,,Shooting foul by C. Capela (drawn by M. Harkless),66,63
236,3,8:31.0,,M. Harkless misses free throw 1 of 2,66,63
237,3,8:31.0,,Offensive rebound by Team,66,63
238,3,8:31.0,,M. Harkless makes free throw 2 of 2,66,64
239,3,8:31.0,Turnover by C. Capela (turnover),,66,64
240,3,8:24.0,,C. McCollum misses 3-pt jump shot from 24 ft,66,64
241,3,8:20.0,Defensive rebound by P. Tucker,,66,64
242,3,8:10.0,J. Harden makes 2-pt layup from 1 ft,,68,64
243,3,8:10.0,Shooting foul by M. Harkless (drawn by J. Harden),,68,64
244,3,8:10.0,J. Harden misses free throw 1 of 1,,68,64
245,3,8:10.0,,Defensive rebound by A. Aminu,68,64
246,3,7:57.0,,M. Harkless makes 3-pt jump shot from 22 ft (assist by D. Lillard),68,67
247,3,7:44.0,T. Ariza misses 3-pt jump shot from 24 ft,,68,67
248,3,7:41.0,,Defensive rebound by C. McCollum,68,67
249,3,7:31.0,,C. McCollum misses 3-pt jump shot from 25 ft,68,67
250,3,7:29.0,Defensive rebound by P. Tucker,,68,67
251,3,7:26.0,Shooting foul by C. McCollum (drawn by C. Capela),,68,67
252,3,7:26.0,C. Capela makes free throw 1 of 2,,69,67
253,3,7:26.0,E. Gordon enters the game for C. Paul,,69,67
254,3,7:26.0,L. Mbah a Moute enters the game for P. Tucker,,69,67
255,3,7:26.0,C. Capela misses free throw 2 of 2,,69,67
256,3,7:23.0,,Defensive rebound by A. Aminu,69,67
257,3,7:16.0,,Personal foul by C. Capela (drawn by J. Nurkić),69,67
258,3,7:11.0,,D. Lillard misses 3-pt jump shot from 29 ft,69,67
259,3,7:08.0,Defensive rebound by J. Harden,,69,67
260,3,7:00.0,T. Ariza misses 2-pt layup from 1 ft,,69,67
261,3,6:58.0,Offensive rebound by T. Ariza,,69,67
262,3,6:57.0,T. Ariza misses 2-pt layup from 2 ft (block by A. Aminu),,69,67
263,3,6:57.0,Offensive rebound by Team,,69,67
264,3,6:57.0,,Portland full timeout,69,67
265,3,6:49.0,E. Gordon misses 2-pt hook shot from 2 ft,,69,67
266,3,6:47.0,Offensive rebound by E. Gordon,,69,67
267,3,6:43.0,E. Gordon misses 3-pt jump shot from 23 ft,,69,67
268,3,6:40.0,,Defensive rebound by J. Nurkić,69,67
269,3,6:33.0,,C. McCollum misses 2-pt jump shot from 2 ft,69,67
270,3,6:32.0,Defensive rebound by C. Capela,,69,67
271,3,6:21.0,T. Ariza makes 2-pt layup from 1 ft (assist by J. Harden),,71,67
272,3,6:01.0,,Personal foul by L. Mbah a Moute (drawn by J. Nurkić),71,67
273,3,5:51.0,,A. Aminu makes 3-pt jump shot from 22 ft (assist by J. Nurkić),71,70
274,3,5:27.0,J. Harden makes 2-pt layup from 1 ft,,73,70
275,3,5:13.0,,Personal foul by E. Gordon (drawn by J. Nurkić),73,70
276,3,5:13.0,,J. Nurkić makes free throw 1 of 2,73,71
277,3,5:13.0,,J. Nurkić misses free throw 2 of 2,73,71
278,3,5:11.0,,Offensive rebound by A. Aminu,73,71
279,3,5:05.0,,M. Harkless makes 3-pt jump shot from 23 ft (assist by D. Lillard),73,74
280,3,4:47.0,J. Harden misses 2-pt layup from 2 ft (block by M. Harkless),,73,74
281,3,4:47.0,Offensive rebound by Team,,73,74
282,3,4:37.0,J. Harden misses 3-pt jump shot from 24 ft,,73,74
283,3,4:36.0,,Defensive rebound by D. Lillard,73,74
284,3,4:32.0,,D. Lillard misses 3-pt jump shot from 30 ft,73,74
285,3,4:31.0,,Offensive rebound by Team,73,74
286,3,4:31.0,Loose ball foul by C. Capela (drawn by J. Nurkić),,73,74
287,3,4:31.0,,J. Nurkić misses free throw 1 of 2,73,74
288,3,4:31.0,,Offensive rebound by Team,73,74
289,3,4:31.0,J. Johnson enters the game for T. Ariza,,73,74
290,3,4:31.0,P. Tucker enters the game for C. Capela,,73,74
291,3,4:31.0,,J. Nurkić makes free throw 2 of 2,73,75
292,3,4:21.0,E. Gordon misses 3-pt jump shot from 25 ft,,73,75
293,3,4:19.0,,Defensive rebound by J. Nurkić,73,75
294,3,4:14.0,,P. Connaughton enters the game for C. McCollum,73,75
295,3,4:08.0,,J. Nurkić misses 2-pt hook shot from 6 ft,73,75
296,3,4:08.0,Defensive rebound by Team,,73,75
297,3,4:08.0,,Loose ball foul by J. Nurkić (drawn by J. Harden),73,75
298,3,4:08.0,J. Harden makes free throw 1 of 2,,74,75
299,3,4:08.0,,E. Davis enters the game for J. Nurkić,74,75
300,3,4:08.0,G. Green enters the game for P. Tucker,,74,75
301,3,4:08.0,J. Harden misses free throw 2 of 2,,74,75
302,3,4:06.0,,Defensive rebound by E. Davis,74,75
303,3,3:44.0,,E. Davis makes 2-pt hook shot from 2 ft (assist by D. Lillard),74,77
304,3,3:30.0,J. Johnson misses 2-pt jump shot from 6 ft,,74,77
305,3,3:27.0,,Defensive rebound by M. Harkless,74,77
306,3,3:15.0,,Shooting foul by J. Johnson (drawn by D. Lillard),74,77
307,3,3:15.0,,D. Lillard makes free throw 1 of 3,74,78
308,3,3:15.0,,D. Lillard makes free throw 2 of 3,74,79
309,3,3:15.0,,E. Turner enters the game for M. Harkless,74,79
310,3,3:15.0,Houston full timeout,,74,79
311,3,3:15.0,C. Paul enters the game for J. Harden,,74,79
312,3,3:15.0,,D. Lillard makes free throw 3 of 3,74,80
313,3,2:53.0,E. Gordon makes 2-pt layup from 1 ft,,76,80
314,3,2:33.0,,P. Connaughton makes 3-pt jump shot from 26 ft (assist by D. Lillard),76,83
315,3,2:15.0,E. Gordon misses 3-pt jump shot from 26 ft,,76,83
316,3,2:14.0,,Defensive rebound by A. Aminu,76,83
317,3,2:07.0,,Turnover by D. Lillard (lost ball; steal by J. Johnson),76,83
318,3,2:00.0,G. Green makes 3-pt jump shot from 23 ft (assist by J. Johnson),,79,83
319,3,1:37.0,,D. Lillard misses 2-pt jump shot from 5 ft,79,83
320,3,1:33.0,Defensive rebound by L. Mbah a Moute,,79,83
321,3,1:23.0,L. Mbah a Moute makes 3-pt jump shot from 24 ft (assist by C. Paul),,82,83
322,3,1:01.0,,P. Connaughton misses 2-pt layup from 1 ft,82,83
323,3,1:00.0,Defensive rebound by C. Paul,,82,83
324,3,1:00.0,Personal foul by A. Aminu (drawn by C. Paul),,82,83
325,3,1:00.0,C. Paul misses free throw 1 of 2,,82,83
326,3,1:00.0,Offensive rebound by Team,,82,83
327,3,1:00.0,,Z. Collins enters the game for A. Aminu,82,83
328,3,1:00.0,C. Paul makes free throw 2 of 2,,83,83
329,3,0:52.0,,Z. Collins makes 2-pt layup from 1 ft (assist by E. Turner),83,85
330,3,0:41.0,C. Paul makes 3-pt jump shot from 25 ft,,86,85
331,3,0:26.0,,E. Turner misses 3-pt jump shot from 23 ft,86,85
332,3,0:24.0,,Offensive rebound by E. Davis,86,85
333,3,0:03.0,,E. Turner makes 2-pt jump shot from 4 ft,86,87
334,3,0:00.0,G. Green misses 3-pt jump shot from 31 ft,,86,87
335,3,0:00.0,Offensive rebound by Team,,86,87
336,4,11:39.0,,E. Turner misses 2-pt jump shot from 20 ft,86,87
337,4,11:33.0,Defensive rebound by C. Paul,,86,87
338,4,11:28.0,C. Paul makes 3-pt jump shot from 25 ft (assist by L. Mbah a Moute),,89,87
339,4,11:07.0,,E. Turner makes 2-pt jump shot from 8 ft (assist by C. McCollum),89,89
340,4,10:46.0,E. Gordon makes 3-pt jump shot from 24 ft (assist by C. Paul),,92,89
341,4,10:16.0,,Z. Collins misses 2-pt jump shot from 9 ft (block by P. Tucker),92,89
342,4,10:13.0,,Offensive rebound by Z. Collins,92,89
343,4,10:12.0,,Z. Collins makes 2-pt jump shot from 13 ft,92,91
344,4,9:52.0,C. Paul makes 3-pt jump shot from 25 ft,,95,91
345,4,9:32.0,,C. McCollum misses 2-pt jump shot from 16 ft,95,91
346,4,9:30.0,Defensive rebound by L. Mbah a Moute,,95,91
347,4,9:15.0,E. Gordon misses 3-pt jump shot from 25 ft,,95,91
348,4,9:13.0,,Defensive rebound by E. Davis,95,91
349,4,9:06.0,,E. Turner makes 2-pt jump shot from 15 ft,95,93
350,4,8:36.0,Turnover by E. Gordon (lost ball; steal by S. Napier),,95,93
351,4,8:34.0,,Personal take foul by C. Paul (drawn by S. Napier),95,93
352,4,8:23.0,,Turnover by Z. Collins (bad pass),95,93
353,4,8:09.0,C. Paul misses 3-pt jump shot from 24 ft,,95,93
354,4,8:06.0,,Defensive rebound by S. Napier,95,93
355,4,7:59.0,,S. Napier misses 2-pt layup from 1 ft,95,93
356,4,7:59.0,,Offensive rebound by E. Davis,95,93
357,4,7:59.0,,Shooting foul by E. Gordon (drawn by E. Davis),95,93
358,4,7:59.0,,E. Davis makes free throw 1 of 1,95,94
359,4,7:59.0,,E. Davis misses free throw 2 of 2,95,94
360,4,7:59.0,Defensive rebound by G. Green,,95,94
361,4,7:59.0,,M. Harkless enters the game for E. Turner,95,94
362,4,7:59.0,,A. Aminu enters the game for Z. Collins,95,94
363,4,7:39.0,E. Gordon makes 2-pt layup from 2 ft (assist by C. Paul),,97,94
364,4,7:15.0,,S. Napier misses 3-pt jump shot from 24 ft,97,94
365,4,7:12.0,Defensive rebound by L. Mbah a Moute,,97,94
366,4,7:07.0,L. Mbah a Moute makes 2-pt layup from 1 ft,,99,94
367,4,7:07.0,Shooting foul by A. Aminu (drawn by L. Mbah a Moute),,99,94
368,4,7:07.0,,D. Lillard enters the game for S. Napier,99,94
369,4,7:07.0,L. Mbah a Moute makes free throw 1 of 1,,100,94
370,4,6:46.0,,D. Lillard misses 3-pt jump shot from 27 ft,100,94
371,4,6:44.0,Defensive rebound by Team,,100,94
372,4,6:44.0,,Portland full timeout,100,94
373,4,6:44.0,,J. Nurkić enters the game for E. Davis,100,94
374,4,6:44.0,T. Ariza enters the game for C. Paul,,100,94
375,4,6:44.0,J. Harden enters the game for G. Green,,100,94
376,4,6:30.0,Turnover by L. Mbah a Moute (bad pass; steal by A. Aminu),,100,94
377,4,6:16.0,,J. Nurkić makes 2-pt hook shot from 1 ft,100,96
378,4,5:53.0,T. Ariza misses 3-pt jump shot from 25 ft,,100,96
379,4,5:50.0,,Defensive rebound by A. Aminu,100,96
380,4,5:33.0,,J. Nurkić makes 2-pt hook shot from 3 ft,100,98
381,4,5:17.0,Shooting foul by J. Nurkić (drawn by J. Harden),,100,98
382,4,5:17.0,J. Harden misses free throw 1 of 2,,100,98
383,4,5:17.0,Offensive rebound by Team,,100,98
384,4,5:17.0,G. Green enters the game for L. Mbah a Moute,,100,98
385,4,5:17.0,J. Harden makes free throw 2 of 2,,101,98
386,4,5:00.0,,D. Lillard makes 2-pt layup from 2 ft,101,100
387,4,4:48.0,P. Tucker makes 3-pt jump shot from 22 ft (assist by T. Ariza),,104,100
