,QUARTER,TIME_REMAINING,NEW ORLEANS_ACTION,DALLAS_ACTION,NEW ORLEANS_SCORE,DALLAS_SCORE
34,1,7:07.0,Defensive rebound by A. Davis,,12,5
35,1,6:55.0,A. Davis makes 2-pt jump shot from 1 ft (assist by J. Holiday),,14,5
36,1,6:44.0,,Turnover by D. Smith (bad pass; steal by D. Cunningham),14,5
37,1,6:39.0,Shooting foul by W. Matthews (drawn by D. Cunningham),,14,5
38,1,6:39.0,D. Cunningham misses free throw 1 of 2,,14,5
39,1,6:39.0,Offensive rebound by Team,,14,5
40,1,6:39.0,D. Cunningham makes free throw 2 of 2,,15,5
41,1,6:29.0,,Personal foul by D. Cunningham (drawn by H. Barnes),15,5
42,1,6:16.0,,W. Matthews makes 2-pt jump shot from 13 ft,15,7
43,1,6:03.0,J. Holiday misses 2-pt jump shot from 8 ft,,15,7
44,1,6:01.0,,Defensive rebound by D. Nowitzki,15,7
45,1,5:53.0,,D. Smith makes 3-pt jump shot from 25 ft (assist by W. Matthews),15,10
46,1,5:41.0,E. Moore makes 2-pt layup at rim (assist by D. Cousins),,17,10
47,1,5:19.0,,D. Nowitzki misses 2-pt jump shot from 12 ft,17,10
48,1,5:17.0,,D. Powell enters the game for D. Nowitzki,17,10
49,1,5:17.0,J. Nelson enters the game for J. Holiday,,17,10
50,1,5:16.0,,Defensive rebound by N. Noel,17,10
51,1,5:12.0,,D. Smith misses 3-pt jump shot from 24 ft,17,10
52,1,5:10.0,Defensive rebound by D. Cousins,,17,10
53,1,5:00.0,Shooting foul by D. Powell (drawn by A. Davis),,17,10
54,1,5:00.0,A. Davis makes free throw 1 of 2,,18,10
55,1,5:00.0,,J. Barea enters the game for D. Smith,18,10
56,1,5:00.0,,S. Mejri enters the game for N. Noel,18,10
57,1,5:00.0,A. Davis misses free throw 2 of 2,,18,10
58,1,4:57.0,Offensive rebound by D. Cunningham,,18,10
59,1,4:54.0,D. Cunningham misses 3-pt jump shot from 24 ft,,18,10
60,1,4:50.0,Offensive rebound by D. Cousins,,18,10
61,1,4:49.0,D. Cousins makes 2-pt layup at rim,,20,10
62,1,4:38.0,,Personal foul by E. Moore (drawn by W. Matthews),20,10
63,1,4:38.0,T. Allen enters the game for D. Cunningham,,20,10
64,1,4:31.0,,J. Barea makes 2-pt jump shot from 7 ft,20,12
65,1,4:17.0,A. Davis makes 2-pt jump shot from 13 ft (assist by T. Allen),,22,12
66,1,4:07.0,,Shooting foul by T. Allen (drawn by S. Mejri),22,12
67,1,4:07.0,,S. Mejri misses free throw 1 of 2,22,12
68,1,4:07.0,,Offensive rebound by Team,22,12
69,1,4:07.0,,S. Mejri misses free throw 2 of 2,22,12
70,1,4:05.0,,Offensive rebound by W. Matthews,22,12
71,1,4:02.0,,D. Powell misses 3-pt jump shot from 25 ft,22,12
72,1,3:59.0,Defensive rebound by T. Allen,,22,12
73,1,3:48.0,A. Davis makes 2-pt jump shot from 12 ft,,24,12
74,1,3:36.0,,W. Matthews misses 3-pt jump shot from 25 ft,24,12
75,1,3:28.0,Defensive rebound by A. Davis,,24,12
76,1,3:08.0,T. Allen misses 3-pt jump shot from 24 ft,,24,12
77,1,3:06.0,,Defensive rebound by D. Powell,24,12
78,1,3:03.0,,Turnover by J. Barea (bad pass; steal by A. Davis),24,12
79,1,2:59.0,T. Allen makes 2-pt layup at rim (assist by A. Davis),,26,12
80,1,2:59.0,,Violation by S. Mejri (def goaltending),26,12
81,1,2:42.0,,H. Barnes makes 2-pt jump shot from 11 ft,26,14
82,1,2:30.0,New Orleans full timeout,,26,14
83,1,2:30.0,,D. Harris enters the game for W. Matthews,26,14
84,1,2:30.0,,Y. Ferrell enters the game for H. Barnes,26,14
85,1,2:30.0,J. Smith enters the game for A. Davis,,26,14
86,1,2:30.0,J. Holiday enters the game for E. Moore,,26,14
87,1,2:29.0,Personal foul by S. Mejri (drawn by D. Cousins),,26,14
88,1,2:24.0,J. Nelson misses 3-pt jump shot from 24 ft,,26,14
89,1,2:21.0,,Defensive rebound by S. Mejri,26,14
90,1,2:16.0,,Offensive foul by S. Mejri (drawn by J. Holiday),26,14
91,1,2:16.0,,Turnover by S. Mejri (offensive foul),26,14
92,1,1:58.0,J. Smith misses 2-pt jump shot from 16 ft,,26,14
93,1,1:56.0,,Defensive rebound by D. Harris,26,14
94,1,1:53.0,,D. Nowitzki enters the game for S. Mejri,26,14
95,1,1:42.0,,D. Nowitzki makes 2-pt jump shot from 18 ft (assist by Y. Ferrell),26,16
96,1,1:31.0,J. Nelson misses 3-pt jump shot from 25 ft,,26,16
97,1,1:28.0,,Defensive rebound by D. Nowitzki,26,16
98,1,1:12.0,,J. Barea makes 3-pt jump shot from 27 ft (assist by Y. Ferrell),26,19
99,1,1:04.0,New Orleans full timeout,,26,19
100,1,0:49.0,J. Holiday misses 2-pt jump shot from 20 ft,,26,19
101,1,0:46.0,,Defensive rebound by D. Nowitzki,26,19
102,1,0:35.0,,Def 3 sec tech foul by D. Cousins,26,19
103,1,0:35.0,,D. Nowitzki makes technical free throw,26,20
104,1,0:29.0,,Y. Ferrell makes 3-pt jump shot from 25 ft (assist by D. Powell),26,23
105,1,0:19.0,Shooting foul by D. Harris (drawn by D. Cousins),,26,23
106,1,0:19.0,D. Cousins makes free throw 1 of 2,,27,23
107,1,0:19.0,D. Cunningham enters the game for J. Smith,,27,23
108,1,0:19.0,D. Cousins makes free throw 2 of 2,,28,23
109,1,0:04.0,,D. Powell makes 2-pt dunk at rim (assist by J. Barea),28,25
110,1,0:01.0,Turnover by J. Holiday (bad pass),,28,25
111,1,0:00.0,,Personal foul by T. Allen (drawn by J. Barea),28,25
112,1,0:00.0,,N. Noel enters the game for D. Powell,28,25
113,1,0:00.0,,Turnover by J. Barea (bad pass; steal by D. Cousins),28,25
114,2,11:45.0,,Shooting block foul by D. Cunningham (drawn by D. Harris),28,25
115,2,11:45.0,,D. Harris makes free throw 1 of 2,28,26
116,2,11:45.0,,D. Harris makes free throw 2 of 2,28,27
117,2,11:29.0,J. Holiday makes 2-pt dunk at rim (assist by A. Davis),,30,27
118,2,11:11.0,,Y. Ferrell misses 2-pt jump shot from 19 ft,30,27
119,2,11:09.0,Defensive rebound by J. Holiday,,30,27
120,2,10:59.0,Turnover by A. Davis (lost ball; steal by D. Powell),,30,27
121,2,10:50.0,,D. Powell misses 2-pt hook shot from 3 ft,30,27
122,2,10:47.0,,Offensive rebound by J. Barea,30,27
123,2,10:41.0,,Personal foul by D. Cunningham (drawn by D. Nowitzki),30,27
124,2,10:41.0,D. Miller enters the game for D. Cunningham,,30,27
125,2,10:31.0,,D. Nowitzki makes 2-pt jump shot from 15 ft (assist by J. Barea),30,29
126,2,10:19.0,Turnover by A. Davis (bad pass),,30,29
127,2,10:12.0,,D. Harris makes 2-pt layup from 1 ft (assist by J. Barea),30,31
128,2,9:57.0,D. Miller misses 2-pt jump shot from 13 ft,,30,31
129,2,9:55.0,,Defensive rebound by Y. Ferrell,30,31
130,2,9:42.0,,D. Nowitzki misses 2-pt jump shot from 13 ft,30,31
131,2,9:40.0,Defensive rebound by D. Miller,,30,31
132,2,9:34.0,,Offensive charge foul by A. Davis (drawn by Y. Ferrell),30,31
133,2,9:34.0,Turnover by A. Davis (offensive foul),,30,31
134,2,9:34.0,E. Moore enters the game for J. Nelson,,30,31
135,2,9:24.0,,Personal foul by E. Moore (drawn by D. Powell),30,31
136,2,9:21.0,,Personal foul by D. Miller (drawn by D. Powell),30,31
137,2,9:09.0,,D. Nowitzki misses 2-pt jump shot from 11 ft,30,31
138,2,9:09.0,Defensive rebound by Team,,30,31
139,2,9:09.0,,Loose ball foul by D. Powell (drawn by D. Miller),30,31
140,2,9:09.0,,H. Barnes enters the game for D. Harris,30,31
141,2,9:09.0,,W. Matthews enters the game for D. Nowitzki,30,31
142,2,8:57.0,E. Moore misses 2-pt jump shot from 21 ft,,30,31
143,2,8:55.0,,Defensive rebound by D. Powell,30,31
144,2,8:46.0,,Turnover by J. Barea (bad pass; steal by J. Holiday),30,31
145,2,8:35.0,A. Davis misses 2-pt layup from 3 ft,,30,31
146,2,8:34.0,Offensive rebound by E. Moore,,30,31
147,2,8:33.0,E. Moore misses 2-pt layup from 2 ft,,30,31
148,2,8:32.0,Offensive rebound by E. Moore,,30,31
149,2,8:31.0,E. Moore makes 2-pt layup from 1 ft,,32,31
150,2,8:13.0,,Y. Ferrell misses 3-pt jump shot from 26 ft,32,31
151,2,8:13.0,Defensive rebound by Team,,32,31
152,2,8:02.0,D. Miller makes 3-pt jump shot from 22 ft (assist by J. Holiday),,35,31
153,2,7:59.0,,Dallas full timeout,35,31
154,2,7:59.0,,D. Smith enters the game for J. Barea,35,31
155,2,7:59.0,D. Cousins enters the game for A. Davis,,35,31
156,2,7:45.0,,H. Barnes makes 2-pt jump shot from 4 ft,35,33
157,2,7:45.0,,Shooting foul by D. Cousins (drawn by H. Barnes),35,33
158,2,7:45.0,,H. Barnes makes free throw 1 of 1,35,34
159,2,7:29.0,E. Moore misses 2-pt layup from 2 ft,,35,34
160,2,7:28.0,Offensive rebound by D. Cousins,,35,34
161,2,7:26.0,D. Cousins makes 2-pt layup from 1 ft,,37,34
162,2,7:18.0,,H. Barnes misses 3-pt jump shot from 26 ft,37,34
163,2,7:16.0,Defensive rebound by Team,,37,34
164,2,7:16.0,A. Davis enters the game for D. Miller,,37,34
165,2,6:57.0,J. Holiday misses 3-pt jump shot from 24 ft,,37,34
166,2,6:54.0,,Defensive rebound by D. Smith,37,34
167,2,6:45.0,,W. Matthews misses 2-pt jump shot from 4 ft,37,34
168,2,6:43.0,Defensive rebound by A. Davis,,37,34
169,2,6:36.0,,S. Mejri enters the game for D. Powell,37,34
170,2,6:21.0,D. Cousins misses 2-pt jump shot from 14 ft,,37,34
171,2,6:19.0,,Defensive rebound by D. Smith,37,34
172,2,6:13.0,,Y. Ferrell misses 3-pt jump shot from 25 ft,37,34
173,2,6:09.0,Defensive rebound by A. Davis,,37,34
174,2,6:03.0,I. Clark makes 3-pt jump shot from 22 ft (assist by E. Moore),,40,34
175,2,5:52.0,,W. Matthews misses 3-pt jump shot from 25 ft,40,34
176,2,5:47.0,Defensive rebound by D. Cousins,,40,34
177,2,5:42.0,I. Clark misses 3-pt jump shot from 26 ft,,40,34
178,2,5:39.0,,Defensive rebound by S. Mejri,40,34
179,2,5:32.0,,D. Smith misses 2-pt layup from 1 ft (block by A. Davis),40,34
180,2,5:30.0,Defensive rebound by E. Moore,,40,34
181,2,5:29.0,Personal block foul by S. Mejri (drawn by D. Cousins),,40,34
182,2,5:29.0,,N. Noel enters the game for S. Mejri,40,34
183,2,5:29.0,J. Nelson enters the game for J. Holiday,,40,34
184,2,5:29.0,Offensive foul by D. Cousins (drawn by W. Matthews),,40,34
185,2,5:29.0,Turnover by D. Cousins (offensive foul),,40,34
186,2,5:20.0,,H. Barnes misses 2-pt layup from 2 ft,40,34
187,2,5:18.0,Defensive rebound by A. Davis,,40,34
188,2,5:05.0,A. Davis makes 2-pt jump shot from 10 ft,,42,34
189,2,5:05.0,Shooting foul by H. Barnes (drawn by A. Davis),,42,34
190,2,5:05.0,A. Davis makes free throw 1 of 1,,43,34
191,2,4:50.0,,Shooting foul by A. Davis (drawn by H. Barnes),43,34
192,2,4:50.0,,H. Barnes makes free throw 1 of 2,43,35
193,2,4:50.0,,D. Harris enters the game for Y. Ferrell,43,35
194,2,4:50.0,,H. Barnes misses free throw 2 of 2,43,35
195,2,4:48.0,Defensive rebound by D. Cousins,,43,35
196,2,4:35.0,J. Nelson makes 2-pt layup from 1 ft (assist by A. Davis),,45,35
197,2,4:33.0,Offensive charge foul by D. Smith (drawn by D. Cousins),,45,35
198,2,4:33.0,,Turnover by D. Smith (offensive foul),45,35
199,2,4:32.0,Shooting foul by N. Noel (drawn by D. Cousins),,45,35
200,2,4:32.0,,Dallas full timeout,45,35
201,2,4:32.0,J. Holiday enters the game for I. Clark,,45,35
202,2,4:32.0,D. Cousins makes free throw 1 of 2,,46,35
203,2,4:32.0,D. Cousins makes free throw 2 of 2,,47,35
204,2,4:10.0,,D. Harris misses 3-pt jump shot from 23 ft,47,35
205,2,4:05.0,,Offensive rebound by N. Noel,47,35
206,2,4:01.0,,D. Smith makes 2-pt dunk from 2 ft (assist by N. Noel),47,37
207,2,3:47.0,A. Davis misses 2-pt hook shot from 5 ft,,47,37
208,2,3:45.0,,Defensive rebound by N. Noel,47,37
209,2,3:38.0,,D. Smith misses 2-pt jump shot from 18 ft,47,37
210,2,3:38.0,Defensive rebound by D. Cousins,,47,37
211,2,3:31.0,Turnover by D. Cousins (bad pass),,47,37
212,2,3:18.0,,H. Barnes makes 2-pt jump shot from 18 ft,47,39
213,2,2:57.0,J. Holiday misses 3-pt jump shot from 25 ft,,47,39
214,2,2:55.0,,Defensive rebound by W. Matthews,47,39
215,2,2:41.0,,Turnover by N. Noel (bad pass),47,39
216,2,2:41.0,,D. Powell enters the game for N. Noel,47,39
217,2,2:31.0,E. Moore makes 3-pt jump shot from 24 ft (assist by D. Cousins),,50,39
218,2,2:11.0,,H. Barnes makes 2-pt layup from 1 ft,50,41
219,2,1:57.0,E. Moore misses 3-pt jump shot from 25 ft,,50,41
220,2,1:54.0,Offensive rebound by J. Holiday,,50,41
221,2,1:50.0,A. Davis makes 2-pt dunk at rim (assist by J. Holiday),,52,41
222,2,1:41.0,,H. Barnes makes 2-pt layup from 2 ft (assist by D. Smith),52,43
223,2,1:27.0,Personal foul by D. Powell (drawn by A. Davis),,52,43
224,2,1:27.0,A. Davis misses free throw 1 of 2,,52,43
225,2,1:27.0,Offensive rebound by Team,,52,43
226,2,1:27.0,,J. Barea enters the game for D. Harris,52,43
227,2,1:27.0,,D. Nowitzki enters the game for D. Powell,52,43
228,2,1:27.0,A. Davis makes free throw 2 of 2,,53,43
229,2,1:09.0,,W. Matthews misses 3-pt jump shot from 27 ft,53,43
230,2,1:05.0,Defensive rebound by D. Cousins,,53,43
231,2,0:59.0,J. Holiday misses 2-pt layup from 4 ft (block by H. Barnes),,53,43
232,2,0:56.0,,Defensive rebound by D. Nowitzki,53,43
233,2,0:46.0,,H. Barnes makes 3-pt jump shot from 25 ft (assist by D. Smith),53,46
234,2,0:35.0,A. Davis makes 2-pt layup from 1 ft,,55,46
235,2,0:13.0,,D. Nowitzki misses 2-pt jump shot from 19 ft,55,46
236,2,0:11.0,Defensive rebound by J. Holiday,,55,46
237,2,0:02.0,Turnover by A. Davis (turnover),,55,46
238,2,0:02.0,T. Allen enters the game for D. Cousins,,55,46
239,2,0:02.0,J. Smith enters the game for A. Davis,,55,46
240,2,0:00.0,,D. Smith misses 3-pt jump shot from 46 ft,55,46
241,2,0:00.0,,Offensive rebound by Team,55,46
242,3,11:42.0,,W. Matthews misses 2-pt jump shot from 9 ft,55,46
243,3,11:39.0,Defensive rebound by J. Holiday,,55,46
244,3,11:31.0,D. Cousins misses 3-pt jump shot from 25 ft,,55,46
245,3,11:31.0,,Defensive rebound by N. Noel,55,46
246,3,11:23.0,,H. Barnes misses 2-pt jump shot from 17 ft,55,46
247,3,11:23.0,Defensive rebound by A. Davis,,55,46
248,3,11:09.0,D. Cousins misses 2-pt jump shot from 8 ft,,55,46
249,3,11:07.0,,Defensive rebound by N. Noel,55,46
250,3,10:58.0,,D. Smith misses 2-pt layup from 3 ft (block by A. Davis),55,46
251,3,10:56.0,Defensive rebound by A. Davis,,55,46
252,3,10:51.0,E. Moore misses 3-pt jump shot from 23 ft,,55,46
253,3,10:49.0,Offensive rebound by J. Holiday,,55,46
254,3,10:38.0,D. Cunningham makes 3-pt jump shot from 23 ft (assist by D. Cousins),,58,46
255,3,10:10.0,,H. Barnes misses 3-pt jump shot from 23 ft,58,46
256,3,10:08.0,Defensive rebound by D. Cousins,,58,46
257,3,9:59.0,E. Moore makes 2-pt jump shot from 2 ft,,60,46
258,3,9:44.0,,D. Smith misses 3-pt jump shot from 24 ft,60,46
259,3,9:40.0,Defensive rebound by D. Cousins,,60,46
260,3,9:38.0,Shooting foul by W. Matthews,,60,46
261,3,9:38.0,,Technical foul by W. Matthews,60,46
262,3,9:38.0,A. Davis makes technical free throw,,61,46
263,3,9:38.0,,Dallas full timeout,61,46
264,3,9:38.0,,D. Harris enters the game for D. Nowitzki,61,46
265,3,9:38.0,A. Davis makes free throw 1 of 2,,62,46
266,3,9:38.0,A. Davis makes free throw 2 of 2,,63,46
267,3,9:19.0,,W. Matthews misses 2-pt jump shot from 7 ft,63,46
268,3,9:19.0,,N. Noel misses 2-pt layup at rim,63,46
269,3,9:17.0,,Offensive rebound by N. Noel,63,46
270,3,9:17.0,,Offensive rebound by Team,63,46
271,3,9:17.0,,Personal foul by D. Cunningham (drawn by W. Matthews),63,46
272,3,9:07.0,,H. Barnes misses 2-pt jump shot from 17 ft,63,46
273,3,9:04.0,Defensive rebound by D. Cousins,,63,46
274,3,8:58.0,Personal foul by D. Harris (drawn by E. Moore),,63,46
275,3,8:56.0,J. Holiday misses 3-pt jump shot from 25 ft,,63,46
276,3,8:53.0,,Defensive rebound by N. Noel,63,46
277,3,8:50.0,,Shooting block foul by E. Moore (drawn by D. Harris),63,46
278,3,8:50.0,,D. Harris makes free throw 1 of 2,63,47
279,3,8:50.0,,D. Harris makes free throw 2 of 2,63,48
280,3,8:41.0,D. Cousins makes 2-pt hook shot from 7 ft (assist by J. Holiday),,65,48
281,3,8:29.0,,D. Smith misses 2-pt jump shot from 15 ft,65,48
282,3,8:26.0,Defensive rebound by A. Davis,,65,48
283,3,8:20.0,Personal foul by N. Noel (drawn by D. Cousins),,65,48
284,3,8:20.0,,S. Mejri enters the game for D. Smith,65,48
285,3,8:20.0,,J. Barea enters the game for N. Noel,65,48
286,3,8:12.0,Turnover by E. Moore (lost ball; steal by D. Harris),,65,48
287,3,8:05.0,,S. Mejri makes 2-pt dunk at rim (assist by J. Barea),65,50
288,3,7:57.0,,Offensive charge foul by D. Cousins (drawn by S. Mejri),65,50
289,3,7:57.0,Turnover by D. Cousins (offensive foul),,65,50
290,3,7:49.0,,Offensive foul by S. Mejri (drawn by D. Cunningham),65,50
291,3,7:49.0,,Turnover by S. Mejri (offensive foul),65,50
292,3,7:38.0,D. Cousins makes 2-pt jump shot from 2 ft,,67,50
293,3,7:23.0,,J. Barea misses 2-pt jump shot from 19 ft,67,50
294,3,7:19.0,Defensive rebound by J. Holiday,,67,50
295,3,7:15.0,D. Cunningham misses 3-pt jump shot from 22 ft,,67,50
296,3,7:13.0,,Defensive rebound by S. Mejri,67,50
297,3,7:01.0,,H. Barnes makes 2-pt layup at rim,67,52
298,3,6:39.0,D. Cousins misses 3-pt jump shot from 24 ft,,67,52
299,3,6:36.0,,Defensive rebound by H. Barnes,67,52
300,3,6:19.0,,H. Barnes misses 2-pt jump shot from 10 ft,67,52
301,3,6:16.0,Defensive rebound by D. Cousins,,67,52
302,3,6:09.0,E. Moore misses 2-pt jump shot from 15 ft,,67,52
303,3,6:06.0,,Defensive rebound by S. Mejri,67,52
304,3,5:55.0,,J. Barea misses 3-pt jump shot from 23 ft,67,52
305,3,5:52.0,,Offensive rebound by S. Mejri,67,52
306,3,5:44.0,,W. Matthews misses 3-pt jump shot from 24 ft,67,52
307,3,5:41.0,Defensive rebound by J. Holiday,,67,52
308,3,5:39.0,,Violation by D. Harris (kicked ball),67,52
309,3,5:39.0,J. Nelson enters the game for J. Holiday,,67,52
310,3,5:39.0,D. Miller enters the game for A. Davis,,67,52
311,3,5:22.0,D. Cunningham misses 2-pt layup from 3 ft (block by S. Mejri),,67,52
312,3,5:21.0,Offensive rebound by Team,,67,52
313,3,5:20.0,Turnover by Team (shot clock),,67,52
314,3,5:03.0,,H. Barnes makes 2-pt layup from 1 ft,67,54
315,3,4:56.0,D. Miller misses 3-pt jump shot from 25 ft,,67,54
316,3,4:56.0,,Defensive rebound by H. Barnes,67,54
317,3,4:35.0,,H. Barnes makes 2-pt layup at rim (assist by D. Harris),67,56
318,3,4:35.0,New Orleans full timeout,,67,56
319,3,4:35.0,T. Allen enters the game for D. Cunningham,,67,56
320,3,4:22.0,E. Moore makes 2-pt jump shot from 20 ft (assist by D. Cousins),,69,56
321,3,4:03.0,,J. Barea makes 3-pt jump shot from 24 ft (assist by H. Barnes),69,59
322,3,3:45.0,D. Cousins misses 2-pt jump shot from 8 ft,,69,59
323,3,3:44.0,Offensive rebound by T. Allen,,69,59
324,3,3:42.0,T. Allen misses 2-pt jump shot from 1 ft (block by S. Mejri),,69,59
325,3,3:42.0,,Defensive rebound by S. Mejri,69,59
326,3,3:18.0,,S. Mejri makes 2-pt dunk at rim (assist by H. Barnes),69,61
327,3,2:51.0,T. Allen misses 2-pt jump shot from 22 ft,,69,61
328,3,2:51.0,Offensive rebound by Team,,69,61
329,3,2:51.0,Turnover by Team (shot clock),,69,61
330,3,2:37.0,,Turnover by S. Mejri (turnover),69,61
331,3,2:18.0,E. Moore misses 3-pt jump shot from 25 ft,,69,61
332,3,2:13.0,,Defensive rebound by J. Barea,69,61
333,3,2:09.0,,D. Harris makes 2-pt layup from 1 ft (assist by J. Barea),69,63
334,3,1:42.0,D. Miller makes 3-pt jump shot from 23 ft (assist by D. Cousins),,72,63
335,3,1:25.0,,D. Harris misses 3-pt jump shot from 24 ft,72,63
336,3,1:23.0,Defensive rebound by D. Cousins,,72,63
337,3,1:13.0,T. Allen misses 2-pt layup from 2 ft (block by S. Mejri),,72,63
338,3,1:13.0,Offensive rebound by Team,,72,63
339,3,1:13.0,J. Holiday enters the game for D. Cousins,,72,63
340,3,1:13.0,A. Davis enters the game for E. Moore,,72,63
341,3,1:09.0,Personal foul by D. Harris (drawn by J. Nelson),,72,63
342,3,0:58.0,A. Davis misses 3-pt jump shot from 26 ft,,72,63
343,3,0:55.0,,Defensive rebound by J. Barea,72,63
344,3,0:37.0,,J. Barea misses 3-pt jump shot from 26 ft,72,63
345,3,0:34.0,Defensive rebound by J. Holiday,,72,63
346,3,0:23.0,T. Allen makes 3-pt jump shot from 22 ft (assist by J. Holiday),,75,63
347,3,0:04.0,,J. Barea misses 3-pt jump shot from 24 ft,75,63
348,3,0:02.0,Defensive rebound by D. Miller,,75,63
349,3,0:00.0,D. Miller misses 3-pt jump shot from 31 ft,,75,63
350,3,0:00.0,Offensive rebound by Team,,75,63
351,4,11:50.0,D. Miller makes 3-pt jump shot from 25 ft (assist by J. Holiday),,78,63
352,4,11:34.0,,Turnover by D. Nowitzki (lost ball; steal by J. Holiday),78,63
353,4,11:29.0,A. Davis misses 2-pt jump shot from 15 ft,,78,63
354,4,11:26.0,,Defensive rebound by J. Barea,78,63
355,4,11:15.0,,D. Nowitzki misses 2-pt jump shot from 9 ft,78,63
356,4,11:13.0,,S. Mejri misses 2-pt layup at rim,78,63
357,4,11:11.0,,Offensive rebound by S. Mejri,78,63
358,4,11:10.0,Defensive rebound by A. Davis,,78,63
359,4,11:06.0,Personal foul by Y. Ferrell (drawn by T. Allen),,78,63
360,4,11:02.0,J. Holiday makes 2-pt jump shot from 13 ft,,80,63
361,4,10:48.0,,J. Barea makes 3-pt jump shot from 26 ft (assist by Y. Ferrell),80,66
362,4,10:28.0,J. Nelson misses 2-pt jump shot from 22 ft,,80,66
363,4,10:25.0,,Defensive rebound by S. Mejri,80,66
364,4,10:18.0,,Y. Ferrell misses 3-pt jump shot from 22 ft,80,66
365,4,10:18.0,Defensive rebound by T. Allen,,80,66
366,4,10:04.0,J. Holiday misses 2-pt layup from 5 ft (block by S. Mejri),,80,66
367,4,10:03.0,Offensive rebound by Team,,80,66
368,4,10:03.0,,D. Smith enters the game for W. Matthews,80,66
369,4,9:58.0,Technical foul by D. Miller,,80,66
370,4,9:58.0,Turnover by D. Miller (turnover),,80,66
371,4,9:58.0,,D. Nowitzki makes free throw 2 of 2,80,67
372,4,9:58.0,,D. Nowitzki makes free throw 1 of 2,80,68
373,4,9:42.0,,Turnover by J. Barea (lost ball; steal by J. Nelson),80,68
374,4,9:26.0,A. Davis makes 2-pt dunk from 2 ft (assist by T. Allen),,82,68
375,4,9:10.0,,J. Barea makes 2-pt jump shot from 8 ft,82,70
376,4,8:57.0,J. Holiday misses 2-pt jump shot from 3 ft,,82,70
377,4,8:57.0,,Defensive rebound by S. Mejri,82,70
378,4,8:34.0,,D. Smith makes 2-pt layup from 1 ft,82,72
379,4,8:30.0,Shooting foul by D. Nowitzki (drawn by T. Allen),,82,72
380,4,8:30.0,T. Allen misses free throw 1 of 2,,82,72
381,4,8:30.0,Offensive rebound by Team,,82,72
382,4,8:30.0,I. Clark enters the game for J. Nelson,,82,72
383,4,8:30.0,D. Cousins enters the game for D. Miller,,82,72
384,4,8:30.0,T. Allen makes free throw 2 of 2,,83,72
385,4,8:14.0,,Turnover by D. Smith (lost ball; steal by T. Allen),83,72
386,4,8:03.0,A. Davis misses 2-pt jump shot from 1 ft (block by S. Mejri),,83,72
387,4,7:59.0,Offensive rebound by A. Davis,,83,72
388,4,7:59.0,A. Davis makes 2-pt jump shot at rim,,85,72
389,4,7:59.0,,Dallas full timeout,85,72
390,4,7:59.0,,D. Harris enters the game for J. Barea,85,72
