,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,CLEVELAND_ACTION,CHARLOTTE_SCORE,CLEVELAND_SCORE
52,1,4:54.0,,Shooting foul by K. Walker (drawn by K. Love),15,14
53,1,4:54.0,,K. Love makes free throw 1 of 2,15,15
54,1,4:54.0,D. Bacon enters the game for J. Lamb,,15,15
55,1,4:54.0,,K. Love makes free throw 2 of 2,15,16
56,1,4:37.0,K. Walker misses 2-pt jump shot from 17 ft,,15,16
57,1,4:35.0,,Defensive rebound by L. James,15,16
58,1,4:29.0,,L. James makes 2-pt layup from 2 ft,15,18
59,1,4:09.0,D. Bacon makes 3-pt jump shot from 23 ft (assist by M. Williams),,18,18
60,1,3:43.0,,L. James misses 2-pt jump shot from 7 ft,18,18
61,1,3:42.0,Defensive rebound by D. Bacon,,18,18
62,1,3:33.0,M. Williams makes 3-pt jump shot from 22 ft (assist by K. Walker),,21,18
63,1,3:30.0,,Cleveland full timeout,21,18
64,1,3:30.0,C. Zeller enters the game for D. Howard,,21,18
65,1,3:11.0,,J. Crowder makes 2-pt layup from 1 ft (assist by L. James),21,20
66,1,2:50.0,M. Williams makes 3-pt jump shot from 29 ft (assist by K. Walker),,24,20
67,1,2:44.0,,Personal block foul by M. Williams (drawn by J. Crowder),24,20
68,1,2:44.0,,D. Wade enters the game for K. Love,24,20
69,1,2:44.0,,J. Green enters the game for J. Smith,24,20
70,1,2:44.0,,C. Frye enters the game for J. Calderón,24,20
71,1,2:44.0,,K. Korver enters the game for J. Crowder,24,20
72,1,2:44.0,F. Kaminsky enters the game for M. Williams,,24,20
73,1,2:44.0,M. Carter-Williams enters the game for M. Kidd-Gilchrist,,24,20
74,1,2:38.0,,D. Wade misses 2-pt jump shot from 18 ft,24,20
75,1,2:36.0,Defensive rebound by M. Carter-Williams,,24,20
76,1,2:26.0,C. Zeller misses 2-pt layup from 5 ft,,24,20
77,1,2:26.0,,Defensive rebound by C. Frye,24,20
78,1,2:11.0,,L. James makes 2-pt layup from 1 ft,24,22
79,1,2:00.0,Shooting foul by J. Green (drawn by K. Walker),,24,22
80,1,2:00.0,K. Walker makes free throw 1 of 2,,25,22
81,1,2:00.0,K. Walker misses free throw 2 of 2,,25,22
82,1,1:58.0,,Defensive rebound by C. Frye,25,22
83,1,1:47.0,,D. Wade misses 2-pt jump shot from 12 ft,25,22
84,1,1:45.0,Defensive rebound by M. Carter-Williams,,25,22
85,1,1:36.0,K. Walker misses 2-pt jump shot from 16 ft,,25,22
86,1,1:33.0,,Defensive rebound by L. James,25,22
87,1,1:27.0,,D. Wade makes 2-pt dunk at rim (assist by L. James),25,24
88,1,1:06.0,K. Walker makes 3-pt jump shot from 26 ft (assist by F. Kaminsky),,28,24
89,1,0:55.0,,K. Korver makes 3-pt jump shot from 25 ft (assist by L. James),28,27
90,1,0:40.0,M. Carter-Williams misses 2-pt jump shot from 17 ft,,28,27
91,1,0:36.0,,Defensive rebound by L. James,28,27
92,1,0:35.0,,Offensive foul by J. Green (drawn by F. Kaminsky),28,27
93,1,0:35.0,,Turnover by J. Green (offensive foul),28,27
94,1,0:29.0,K. Walker misses 3-pt jump shot from 25 ft,,28,27
95,1,0:26.0,,Defensive rebound by J. Green,28,27
96,1,0:06.0,,K. Korver misses 3-pt jump shot from 22 ft,28,27
97,1,0:06.0,Defensive rebound by K. Walker,,28,27
98,1,0:01.0,Turnover by K. Walker (bad pass),,28,27
99,1,0:00.0,,J. Green misses 3-pt jump shot from 55 ft,28,27
100,1,0:00.0,,Offensive rebound by Team,28,27
101,2,11:48.0,,Turnover by D. Wade (out of bounds lost ball),28,27
102,2,11:36.0,F. Kaminsky misses 2-pt jump shot from 14 ft (block by D. Wade),,28,27
103,2,11:34.0,Offensive rebound by J. Lamb,,28,27
104,2,11:34.0,Offensive foul by F. Kaminsky (drawn by J. Smith),,28,27
105,2,11:34.0,Turnover by F. Kaminsky (offensive foul),,28,27
106,2,11:23.0,,K. Korver misses 2-pt jump shot from 15 ft,28,27
107,2,11:19.0,Defensive rebound by D. Bacon,,28,27
108,2,11:12.0,J. Lamb misses 3-pt jump shot from 24 ft,,28,27
109,2,11:09.0,,Defensive rebound by J. Green,28,27
110,2,10:58.0,,J. Green makes 2-pt layup at rim (assist by D. Wade),28,29
111,2,10:46.0,Shooting foul by K. Korver (drawn by D. Bacon),,28,29
112,2,10:46.0,D. Bacon misses free throw 1 of 2,,28,29
113,2,10:46.0,Offensive rebound by Team,,28,29
114,2,10:46.0,D. Bacon makes free throw 2 of 2,,29,29
115,2,10:38.0,,J. Smith makes 2-pt jump shot from 21 ft (assist by J. Green),29,31
116,2,10:22.0,J. Lamb makes 2-pt jump shot from 16 ft (assist by M. Carter-Williams),,31,31
117,2,10:12.0,,Shooting foul by M. Carter-Williams (drawn by K. Korver),31,31
118,2,10:12.0,,K. Korver makes free throw 1 of 2,31,32
119,2,10:12.0,M. Monk enters the game for D. Bacon,,31,32
120,2,10:12.0,,K. Korver makes free throw 2 of 2,31,33
121,2,9:53.0,C. Zeller makes 2-pt layup from 1 ft (assist by M. Carter-Williams),,33,33
122,2,9:42.0,,J. Green makes 2-pt jump shot from 17 ft,33,35
123,2,9:24.0,C. Zeller makes 2-pt dunk from 1 ft (assist by M. Carter-Williams),,35,35
124,2,9:06.0,,D. Wade makes 2-pt layup from 1 ft,35,37
125,2,8:54.0,M. Carter-Williams misses 2-pt jump shot from 13 ft,,35,37
126,2,8:50.0,Offensive rebound by M. Carter-Williams,,35,37
127,2,8:45.0,M. Carter-Williams makes 3-pt jump shot from 22 ft (assist by M. Monk),,38,37
128,2,8:26.0,,J. Green misses 2-pt layup from 1 ft,38,37
129,2,8:21.0,,Offensive rebound by J. Green,38,37
130,2,8:21.0,,J. Green makes 2-pt layup at rim,38,39
131,2,8:13.0,M. Carter-Williams misses 2-pt jump shot from 4 ft,,38,39
132,2,8:11.0,,Defensive rebound by C. Frye,38,39
133,2,8:05.0,,D. Wade misses 2-pt layup at rim,38,39
134,2,8:01.0,Defensive rebound by C. Zeller,,38,39
135,2,7:51.0,Turnover by F. Kaminsky (bad pass; steal by J. Smith),,38,39
136,2,7:45.0,,K. Korver makes 3-pt jump shot from 31 ft,38,42
137,2,7:34.0,J. Lamb misses 3-pt jump shot from 26 ft,,38,42
138,2,7:31.0,,Defensive rebound by C. Frye,38,42
139,2,7:20.0,,D. Wade makes 2-pt layup from 1 ft (assist by J. Green),38,44
140,2,7:11.0,Charlotte full timeout,,38,44
141,2,7:03.0,M. Carter-Williams makes 2-pt layup from 2 ft,,40,44
142,2,6:52.0,,L. James enters the game for J. Smith,40,44
143,2,6:52.0,D. Howard enters the game for F. Kaminsky,,40,44
144,2,6:52.0,M. Kidd-Gilchrist enters the game for M. Monk,,40,44
145,2,6:44.0,,C. Frye makes 2-pt layup from 1 ft (assist by D. Wade),40,46
146,2,6:27.0,M. Carter-Williams makes 3-pt jump shot from 26 ft (assist by J. Lamb),,43,46
147,2,6:13.0,,C. Frye misses 3-pt jump shot from 23 ft,43,46
148,2,6:09.0,Defensive rebound by J. Lamb,,43,46
149,2,6:04.0,J. Lamb misses 2-pt jump shot from 1 ft,,43,46
150,2,6:02.0,,Defensive rebound by K. Korver,43,46
151,2,5:59.0,,J. Green misses 2-pt layup from 2 ft,43,46
152,2,5:59.0,Defensive rebound by J. Lamb,,43,46
153,2,5:52.0,C. Zeller misses 2-pt layup from 1 ft,,43,46
154,2,5:52.0,Offensive rebound by M. Carter-Williams,,43,46
155,2,5:33.0,J. Lamb misses 3-pt jump shot from 26 ft,,43,46
156,2,5:30.0,,Defensive rebound by C. Frye,43,46
157,2,5:21.0,,K. Korver misses 2-pt layup at rim (block by D. Howard),43,46
158,2,5:18.0,Defensive rebound by D. Howard,,43,46
159,2,5:16.0,M. Kidd-Gilchrist misses 2-pt layup from 1 ft,,43,46
160,2,5:16.0,Offensive rebound by D. Howard,,43,46
161,2,5:15.0,Shooting foul by C. Frye (drawn by D. Howard),,43,46
162,2,5:15.0,D. Howard makes free throw 1 of 2,,44,46
163,2,5:15.0,,K. Love enters the game for C. Frye,44,46
164,2,5:15.0,,J. Calderón enters the game for D. Wade,44,46
165,2,5:15.0,,J. Crowder enters the game for K. Korver,44,46
166,2,5:15.0,K. Walker enters the game for J. Lamb,,44,46
167,2,5:15.0,D. Howard misses free throw 2 of 2,,44,46
168,2,5:10.0,,Defensive rebound by K. Love,44,46
169,2,5:02.0,,J. Crowder misses 3-pt jump shot from 23 ft,44,46
170,2,4:59.0,,Offensive rebound by K. Love,44,46
171,2,4:39.0,,K. Love misses 3-pt jump shot from 27 ft,44,46
172,2,4:39.0,Defensive rebound by M. Carter-Williams,,44,46
173,2,4:31.0,D. Howard makes 2-pt dunk at rim (assist by M. Carter-Williams),,46,46
174,2,4:11.0,,J. Calderón makes 3-pt jump shot from 28 ft (assist by J. Green),46,49
175,2,3:56.0,D. Howard makes 2-pt layup at rim (assist by K. Walker),,48,49
176,2,3:47.0,,Turnover by J. Calderón (out of bounds lost ball),48,49
177,2,3:47.0,M. Williams enters the game for M. Carter-Williams,,48,49
178,2,3:27.0,K. Walker misses 3-pt jump shot from 25 ft,,48,49
179,2,3:24.0,Offensive rebound by M. Williams,,48,49
180,2,3:12.0,D. Howard misses 2-pt layup from 1 ft (block by K. Love),,48,49
181,2,3:08.0,Offensive rebound by M. Kidd-Gilchrist,,48,49
182,2,3:06.0,M. Kidd-Gilchrist makes 2-pt layup from 2 ft,,50,49
183,2,2:52.0,,L. James misses 2-pt layup from 1 ft,50,49
184,2,2:51.0,Defensive rebound by M. Williams,,50,49
185,2,2:51.0,Personal foul by J. Calderón (drawn by K. Walker),,50,49
186,2,2:51.0,,Cleveland full timeout,50,49
187,2,2:51.0,,J. Smith enters the game for J. Green,50,49
188,2,2:51.0,J. Lamb enters the game for C. Zeller,,50,49
189,2,2:34.0,D. Howard makes 2-pt layup at rim (assist by K. Walker),,52,49
190,2,2:19.0,,J. Crowder makes 3-pt jump shot from 25 ft (assist by L. James),52,52
191,2,2:03.0,M. Williams makes 3-pt jump shot from 24 ft (assist by J. Lamb),,55,52
192,2,1:49.0,,L. James makes 2-pt layup at rim (assist by J. Calderón),55,54
193,2,1:23.0,M. Kidd-Gilchrist misses 2-pt jump shot from 3 ft,,55,54
194,2,1:21.0,Offensive rebound by M. Kidd-Gilchrist,,55,54
195,2,1:19.0,M. Kidd-Gilchrist misses 2-pt layup from 2 ft (block by L. James),,55,54
196,2,1:19.0,Offensive rebound by M. Kidd-Gilchrist,,55,54
197,2,1:17.0,M. Kidd-Gilchrist misses 2-pt jump shot from 6 ft,,55,54
198,2,1:17.0,,Defensive rebound by K. Love,55,54
199,2,0:57.0,,J. Smith misses 3-pt jump shot from 28 ft,55,54
200,2,0:55.0,Defensive rebound by D. Howard,,55,54
201,2,0:42.0,M. Kidd-Gilchrist makes 2-pt layup at rim (assist by K. Walker),,57,54
202,2,0:32.0,,Personal foul by J. Lamb (drawn by J. Calderón),57,54
203,2,0:32.0,,C. Frye enters the game for K. Love,57,54
204,2,0:32.0,C. Zeller enters the game for M. Williams,,57,54
205,2,0:27.0,,J. Smith misses 3-pt jump shot from 26 ft,57,54
206,2,0:27.0,Defensive rebound by D. Howard,,57,54
207,2,0:03.0,Personal foul by J. Calderón (drawn by K. Walker),,57,54
208,2,0:03.0,,C. Osman enters the game for J. Calderón,57,54
209,2,0:03.0,M. Monk enters the game for M. Kidd-Gilchrist,,57,54
210,2,0:03.0,F. Kaminsky enters the game for C. Zeller,,57,54
211,2,0:00.0,J. Lamb misses 2-pt jump shot from 15 ft,,57,54
212,2,0:00.0,Offensive rebound by Team,,57,54
213,3,11:43.0,,J. Crowder misses 2-pt jump shot from 21 ft,57,54
214,3,11:39.0,Defensive rebound by M. Williams,,57,54
215,3,11:30.0,Turnover by D. Howard (bad pass),,57,54
216,3,11:16.0,,L. James makes 3-pt jump shot from 25 ft,57,57
217,3,11:16.0,,Shooting foul by D. Howard (drawn by L. James),57,57
218,3,11:16.0,,L. James misses free throw 1 of 1,57,57
219,3,11:14.0,Defensive rebound by D. Howard,,57,57
220,3,10:53.0,J. Lamb makes 3-pt jump shot from 26 ft,,60,57
221,3,10:28.0,,L. James makes 3-pt jump shot from 33 ft (assist by J. Crowder),60,60
222,3,10:08.0,M. Kidd-Gilchrist makes 2-pt hook shot from 8 ft (assist by J. Lamb),,62,60
223,3,9:48.0,,K. Love makes 2-pt jump shot from 12 ft,62,62
224,3,9:33.0,D. Howard makes 2-pt hook shot from 12 ft (assist by J. Lamb),,64,62
225,3,9:16.0,,J. Smith misses 2-pt jump shot from 19 ft,64,62
226,3,9:14.0,Defensive rebound by M. Kidd-Gilchrist,,64,62
227,3,9:12.0,Personal foul by J. Crowder (drawn by D. Howard),,64,62
228,3,9:05.0,K. Walker makes 2-pt jump shot from 16 ft,,66,62
229,3,8:44.0,,J. Calderón misses 3-pt jump shot from 22 ft,66,62
230,3,8:41.0,Defensive rebound by J. Lamb,,66,62
231,3,8:38.0,Shooting foul by L. James (drawn by M. Kidd-Gilchrist),,66,62
232,3,8:38.0,M. Kidd-Gilchrist makes free throw 1 of 2,,67,62
233,3,8:38.0,M. Kidd-Gilchrist makes free throw 2 of 2,,68,62
234,3,8:22.0,,L. James makes 2-pt layup from 2 ft (assist by J. Crowder),68,64
235,3,7:58.0,K. Walker makes 2-pt jump shot from 19 ft,,70,64
236,3,7:43.0,,K. Love misses 2-pt jump shot from 13 ft,70,64
237,3,7:41.0,Defensive rebound by M. Williams,,70,64
238,3,7:36.0,K. Walker misses 2-pt jump shot from 19 ft,,70,64
239,3,7:32.0,,Defensive rebound by L. James,70,64
240,3,7:23.0,,Turnover by L. James (bad pass; steal by J. Lamb),70,64
241,3,7:21.0,J. Lamb makes 2-pt dunk from 2 ft,,72,64
242,3,7:21.0,,Cleveland full timeout,72,64
243,3,7:04.0,,J. Smith makes 3-pt jump shot from 22 ft (assist by L. James),72,67
244,3,6:51.0,Personal foul by J. Smith (drawn by J. Lamb),,72,67
245,3,6:51.0,,C. Frye enters the game for K. Love,72,67
246,3,6:41.0,Turnover by D. Howard (traveling),,72,67
247,3,6:29.0,,J. Crowder misses 3-pt jump shot from 23 ft,72,67
248,3,6:26.0,Defensive rebound by J. Lamb,,72,67
249,3,6:14.0,D. Howard makes 2-pt layup from 2 ft (assist by J. Lamb),,74,67
250,3,6:14.0,Shooting foul by J. Smith (drawn by D. Howard),,74,67
251,3,6:14.0,D. Howard misses free throw 1 of 1,,74,67
252,3,6:12.0,,Defensive rebound by L. James,74,67
253,3,6:00.0,,D. Wade enters the game for J. Calderón,74,67
254,3,5:51.0,,L. James misses 3-pt jump shot from 27 ft,74,67
255,3,5:49.0,Defensive rebound by K. Walker,,74,67
256,3,5:38.0,D. Howard misses 2-pt hook shot from 2 ft (block by C. Frye),,74,67
257,3,5:35.0,,Defensive rebound by J. Crowder,74,67
258,3,5:31.0,,J. Smith makes 3-pt jump shot from 22 ft (assist by C. Frye),74,70
259,3,5:10.0,D. Howard misses 2-pt jump shot from 6 ft (block by D. Wade),,74,70
260,3,5:10.0,,Defensive rebound by C. Frye,74,70
261,3,5:10.0,,Personal foul by D. Howard,74,70
262,3,5:10.0,Technical foul by D. Howard,,74,70
263,3,5:10.0,,L. James misses technical free throw,74,70
264,3,5:10.0,,Offensive rebound by Team,74,70
265,3,5:10.0,,K. Korver enters the game for J. Crowder,74,70
266,3,5:03.0,,J. Smith misses 3-pt jump shot from 27 ft,74,70
267,3,5:00.0,Defensive rebound by D. Howard,,74,70
268,3,4:50.0,Shooting foul by J. Smith (drawn by M. Williams),,74,70
269,3,4:50.0,M. Williams makes free throw 1 of 2,,75,70
270,3,4:50.0,M. Williams makes free throw 2 of 2,,76,70
271,3,4:33.0,,Turnover by D. Wade (bad pass),76,70
272,3,4:21.0,K. Walker misses 2-pt jump shot from 17 ft,,76,70
273,3,4:17.0,,Defensive rebound by L. James,76,70
274,3,4:09.0,,K. Korver makes 3-pt jump shot from 22 ft (assist by C. Frye),76,73
275,3,3:51.0,D. Howard misses 2-pt layup from 2 ft (block by L. James),,76,73
276,3,3:51.0,,Defensive rebound by Team,76,73
277,3,3:47.0,,J. Smith makes 3-pt jump shot from 26 ft (assist by L. James),76,76
278,3,3:47.0,Charlotte full timeout,,76,76
279,3,3:47.0,C. Zeller enters the game for D. Howard,,76,76
280,3,3:32.0,M. Kidd-Gilchrist misses 2-pt jump shot from 15 ft,,76,76
281,3,3:29.0,,Defensive rebound by L. James,76,76
282,3,3:22.0,,K. Korver misses 2-pt jump shot from 5 ft (block by J. Lamb),76,76
283,3,3:18.0,Defensive rebound by J. Lamb,,76,76
284,3,3:13.0,J. Lamb misses 2-pt layup from 2 ft,,76,76
285,3,3:13.0,,Defensive rebound by Team,76,76
286,3,3:03.0,,D. Wade misses 2-pt layup from 2 ft,76,76
287,3,3:01.0,Defensive rebound by C. Zeller,,76,76
288,3,2:49.0,M. Williams misses 3-pt jump shot from 26 ft,,76,76
289,3,2:46.0,Offensive rebound by C. Zeller,,76,76
290,3,2:43.0,M. Williams makes 3-pt jump shot from 25 ft (assist by J. Lamb),,79,76
291,3,2:23.0,,K. Korver misses 3-pt jump shot from 24 ft,79,76
292,3,2:21.0,Defensive rebound by M. Williams,,79,76
293,3,2:12.0,M. Williams makes 3-pt jump shot from 25 ft (assist by K. Walker),,82,76
294,3,1:46.0,,D. Wade makes 2-pt jump shot from 16 ft,82,78
295,3,1:33.0,K. Walker misses 3-pt jump shot from 26 ft,,82,78
296,3,1:30.0,Offensive rebound by K. Walker,,82,78
297,3,1:29.0,K. Walker misses 2-pt jump shot from 17 ft,,82,78
298,3,1:27.0,,Defensive rebound by L. James,82,78
299,3,1:12.0,,J. Smith misses 3-pt jump shot from 25 ft,82,78
300,3,1:08.0,Defensive rebound by M. Williams,,82,78
301,3,1:04.0,J. Lamb misses 2-pt layup at rim,,82,78
302,3,1:02.0,,Defensive rebound by L. James,82,78
303,3,0:52.0,,Shooting foul by C. Zeller (drawn by L. James),82,78
304,3,0:52.0,,L. James makes free throw 1 of 2,82,79
305,3,0:52.0,,J. Green enters the game for J. Smith,82,79
306,3,0:52.0,F. Kaminsky enters the game for M. Williams,,82,79
307,3,0:52.0,M. Carter-Williams enters the game for J. Lamb,,82,79
308,3,0:52.0,,L. James makes free throw 2 of 2,82,80
309,3,0:39.0,C. Zeller misses 2-pt jump shot from 19 ft,,82,80
310,3,0:36.0,,Defensive rebound by L. James,82,80
311,3,0:31.0,,L. James makes 3-pt jump shot from 32 ft,82,83
312,3,0:11.0,K. Walker misses 2-pt jump shot from 19 ft,,82,83
313,3,0:09.0,Offensive rebound by Team,,82,83
314,3,0:09.0,,C. Osman enters the game for L. James,82,83
315,3,0:00.0,K. Walker misses 3-pt jump shot from 26 ft,,82,83
316,3,0:00.0,Offensive rebound by Team,,82,83
317,4,11:41.0,M. Carter-Williams misses 2-pt layup from 3 ft,,82,83
318,4,11:41.0,Offensive rebound by M. Carter-Williams,,82,83
319,4,11:41.0,M. Carter-Williams misses 2-pt layup from 3 ft,,82,83
320,4,11:41.0,Offensive rebound by Team,,82,83
321,4,11:41.0,Personal foul by K. Love (drawn by M. Carter-Williams),,82,83
322,4,11:36.0,Turnover by K. Walker (lost ball; steal by J. Green),,82,83
323,4,11:25.0,,D. Wade misses 2-pt layup from 2 ft (block by M. Carter-Williams),82,83
324,4,11:25.0,Defensive rebound by Team,,82,83
325,4,11:09.0,F. Kaminsky misses 3-pt jump shot from 27 ft,,82,83
326,4,11:09.0,,Defensive rebound by C. Frye,82,83
327,4,10:46.0,,D. Wade misses 3-pt jump shot from 26 ft,82,83
328,4,10:43.0,Defensive rebound by C. Zeller,,82,83
329,4,10:34.0,Shooting foul by C. Frye (drawn by K. Walker),,82,83
330,4,10:34.0,K. Walker misses free throw 1 of 2,,82,83
331,4,10:34.0,Offensive rebound by Team,,82,83
332,4,10:34.0,K. Walker misses free throw 2 of 2,,82,83
333,4,10:31.0,,Defensive rebound by K. Love,82,83
334,4,10:16.0,,D. Wade makes 2-pt layup at rim (assist by J. Green),82,85
335,4,9:55.0,K. Walker makes 2-pt jump shot from 20 ft,,84,85
336,4,9:45.0,,Personal foul by K. Walker (drawn by K. Love),84,85
337,4,9:45.0,,J. Crowder enters the game for C. Frye,84,85
338,4,9:45.0,J. Lamb enters the game for K. Walker,,84,85
339,4,9:37.0,,J. Green misses 2-pt hook shot from 7 ft,84,85
340,4,9:35.0,Defensive rebound by D. Bacon,,84,85
341,4,9:18.0,M. Carter-Williams misses 2-pt jump shot from 17 ft,,84,85
342,4,9:16.0,Offensive rebound by C. Zeller,,84,85
343,4,9:14.0,J. Lamb misses 3-pt jump shot from 26 ft,,84,85
344,4,9:12.0,,Defensive rebound by Team,84,85
345,4,8:59.0,,J. Crowder misses 3-pt jump shot from 24 ft,84,85
346,4,8:55.0,Defensive rebound by C. Zeller,,84,85
347,4,8:51.0,J. Lamb makes 2-pt jump shot from 6 ft,,86,85
348,4,8:51.0,Shooting foul by J. Crowder (drawn by J. Lamb),,86,85
349,4,8:51.0,,L. James enters the game for J. Green,86,85
350,4,8:51.0,M. Kidd-Gilchrist enters the game for D. Bacon,,86,85
351,4,8:51.0,J. Lamb misses free throw 1 of 1,,86,85
352,4,8:49.0,,Defensive rebound by K. Love,86,85
353,4,8:34.0,,L. James misses 3-pt jump shot from 25 ft,86,85
354,4,8:32.0,Defensive rebound by Team,,86,85
355,4,8:32.0,,Loose ball foul by D. Wade (drawn by J. Lamb),86,85
356,4,8:10.0,M. Kidd-Gilchrist makes 2-pt layup from 2 ft (assist by M. Carter-Williams),,88,85
357,4,7:53.0,,Turnover by L. James (bad pass),88,85
358,4,7:45.0,C. Zeller misses 2-pt jump shot from 18 ft,,88,85
359,4,7:42.0,,Defensive rebound by K. Love,88,85
360,4,7:35.0,,Personal foul by M. Carter-Williams (drawn by K. Korver),88,85
361,4,7:35.0,,J. Smith enters the game for K. Korver,88,85
362,4,7:20.0,,Shooting foul by C. Zeller (drawn by K. Love),88,85
363,4,7:20.0,,K. Love makes free throw 1 of 2,88,86
364,4,7:20.0,,K. Love makes free throw 2 of 2,88,87
365,4,7:01.0,F. Kaminsky misses 3-pt jump shot from 25 ft,,88,87
366,4,6:58.0,,Defensive rebound by K. Love,88,87
367,4,6:49.0,,L. James makes 2-pt layup from 2 ft,88,89
368,4,6:36.0,M. Carter-Williams makes 2-pt jump shot from 18 ft,,90,89
369,4,6:36.0,Shooting foul by D. Wade (drawn by M. Carter-Williams),,90,89
370,4,6:36.0,,Cleveland full timeout,90,89
371,4,6:36.0,D. Howard enters the game for F. Kaminsky,,90,89
372,4,6:36.0,M. Carter-Williams makes free throw 1 of 1,,91,89
373,4,6:23.0,,J. Smith misses 3-pt jump shot from 25 ft,91,89
374,4,6:21.0,Defensive rebound by D. Howard,,91,89
375,4,6:18.0,Personal take foul by L. James (drawn by D. Howard),,91,89
376,4,6:18.0,D. Howard makes free throw 1 of 2,,92,89
377,4,6:18.0,,K. Korver enters the game for D. Wade,92,89
378,4,6:18.0,K. Walker enters the game for J. Lamb,,92,89
379,4,6:18.0,D. Howard makes free throw 2 of 2,,93,89
380,4,6:04.0,,K. Korver makes 2-pt jump shot from 22 ft (assist by L. James),93,91
381,4,5:50.0,D. Howard misses 2-pt hook shot from 8 ft,,93,91
382,4,5:48.0,,Defensive rebound by K. Love,93,91
383,4,5:39.0,,J. Smith makes 2-pt layup from 1 ft (assist by L. James),93,93
384,4,5:24.0,Shooting block foul by K. Love (drawn by M. Carter-Williams),,93,93
385,4,5:24.0,M. Carter-Williams misses free throw 1 of 2,,93,93
386,4,5:24.0,Offensive rebound by Team,,93,93
