,QUARTER,TIME_REMAINING,UTAH_ACTION,MINNESOTA_ACTION,UTAH_SCORE,MINNESOTA_SCORE
74,1,3:06.0,,A. Wiggins makes 2-pt dunk at rim (assist by J. Butler),12,16
75,1,3:06.0,Utah full timeout,,12,16
76,1,3:06.0,,N. Bjelica enters the game for J. Butler,12,16
77,1,3:06.0,,J. Crawford enters the game for T. Gibson,12,16
78,1,3:06.0,T. Sefolosha enters the game for R. Rubio,,12,16
79,1,3:06.0,A. Burks enters the game for R. Gobert,,12,16
80,1,3:06.0,E. Udoh enters the game for J. Ingles,,12,16
81,1,2:42.0,J. Johnson makes 2-pt jump shot from 6 ft,,14,16
82,1,2:23.0,,A. Wiggins misses 2-pt jump shot from 19 ft,14,16
83,1,2:19.0,Defensive rebound by A. Burks,,14,16
84,1,2:11.0,A. Burks misses 2-pt jump shot from 13 ft,,14,16
85,1,2:08.0,,Defensive rebound by A. Wiggins,14,16
86,1,1:52.0,,J. Crawford misses 3-pt jump shot from 26 ft,14,16
87,1,1:48.0,Defensive rebound by T. Sefolosha,,14,16
88,1,1:34.0,Personal foul by N. Bjelica (drawn by T. Sefolosha),,14,16
89,1,1:34.0,,T. Jones enters the game for J. Teague,14,16
90,1,1:21.0,T. Sefolosha makes 2-pt jump shot from 18 ft (assist by J. Johnson),,16,16
91,1,1:06.0,,A. Wiggins misses 2-pt dunk at rim (block by E. Udoh),16,16
92,1,1:06.0,,Offensive rebound by Team,16,16
93,1,0:51.0,,N. Bjelica makes 3-pt jump shot from 22 ft (assist by T. Jones),16,19
94,1,0:38.0,D. Mitchell misses 3-pt jump shot from 24 ft,,16,19
95,1,0:34.0,,Defensive rebound by N. Bjelica,16,19
96,1,0:28.0,,J. Crawford misses 2-pt layup from 3 ft (block by E. Udoh),16,19
97,1,0:23.0,Defensive rebound by T. Sefolosha,,16,19
98,1,0:04.0,E. Udoh misses 2-pt jump shot from 5 ft,,16,19
99,1,0:03.0,,Defensive rebound by N. Bjelica,16,19
100,1,0:01.0,,Turnover by N. Bjelica (lost ball; steal by A. Burks),16,19
101,2,11:41.0,,N. Bjelica makes 2-pt layup from 1 ft (assist by S. Muhammad),16,21
102,2,11:27.0,Personal foul by N. Bjelica (drawn by J. Johnson),,16,21
103,2,11:27.0,,J. Butler enters the game for N. Bjelica,16,21
104,2,11:18.0,J. Johnson makes 2-pt hook shot from 6 ft,,18,21
105,2,10:56.0,,Turnover by G. Dieng (lost ball; steal by T. Sefolosha),18,21
106,2,10:49.0,E. Udoh makes 2-pt jump shot from 11 ft (assist by D. Mitchell),,20,21
107,2,10:32.0,,Turnover by T. Jones (bad pass; steal by J. Johnson),20,21
108,2,10:24.0,D. Mitchell misses 2-pt layup from 1 ft,,20,21
109,2,10:23.0,Offensive rebound by E. Udoh,,20,21
110,2,10:23.0,Shooting foul by G. Dieng (drawn by E. Udoh),,20,21
111,2,10:23.0,E. Udoh makes free throw 1 of 2,,21,21
112,2,10:23.0,E. Udoh misses free throw 2 of 2,,21,21
113,2,10:20.0,,Defensive rebound by G. Dieng,21,21
114,2,10:12.0,,S. Muhammad makes 2-pt jump shot from 7 ft,21,23
115,2,9:52.0,A. Burks misses 2-pt jump shot from 15 ft,,21,23
116,2,9:48.0,,Defensive rebound by J. Butler,21,23
117,2,9:42.0,,Turnover by J. Butler (traveling),21,23
118,2,9:42.0,D. Favors enters the game for J. Johnson,,21,23
119,2,9:28.0,D. Mitchell misses 2-pt jump shot from 16 ft,,21,23
120,2,9:24.0,,Defensive rebound by S. Muhammad,21,23
121,2,9:14.0,,J. Crawford misses 3-pt jump shot from 26 ft,21,23
122,2,9:12.0,Defensive rebound by A. Burks,,21,23
123,2,9:05.0,Personal foul by J. Crawford (drawn by A. Burks),,21,23
124,2,9:05.0,,K. Towns enters the game for G. Dieng,21,23
125,2,9:05.0,R. Hood enters the game for A. Burks,,21,23
126,2,8:56.0,Turnover by R. Hood (lost ball; steal by J. Butler),,21,23
127,2,8:42.0,,J. Butler misses 2-pt jump shot from 10 ft (block by E. Udoh),21,23
128,2,8:40.0,Defensive rebound by E. Udoh,,21,23
129,2,8:30.0,,Turnover by J. Butler (bad pass),21,23
130,2,8:24.0,D. Favors makes 2-pt layup from 2 ft (assist by R. Hood),,23,23
131,2,8:02.0,,Turnover by K. Towns (bad pass; steal by R. Hood),23,23
132,2,8:00.0,R. Hood makes 2-pt layup from 1 ft,,25,23
133,2,8:00.0,Shooting foul by S. Muhammad (drawn by R. Hood),,25,23
134,2,8:00.0,R. Gobert enters the game for E. Udoh,,25,23
135,2,8:00.0,R. Hood makes free throw 1 of 1,,26,23
136,2,7:48.0,,Turnover by J. Butler (bad pass; steal by R. Gobert),26,23
137,2,7:44.0,T. Sefolosha makes 2-pt layup at rim (assist by R. Hood),,28,23
138,2,7:36.0,,Minnesota full timeout,28,23
139,2,7:36.0,,T. Gibson enters the game for J. Crawford,28,23
140,2,7:36.0,R. Rubio enters the game for D. Mitchell,,28,23
141,2,7:32.0,,Personal foul by D. Favors (drawn by K. Towns),28,23
142,2,7:19.0,,K. Towns makes 2-pt hook shot from 12 ft (assist by J. Butler),28,25
143,2,7:04.0,Turnover by R. Hood (traveling),,28,25
144,2,7:04.0,J. Ingles enters the game for T. Sefolosha,,28,25
145,2,6:44.0,,K. Towns makes 2-pt hook shot from 6 ft (assist by T. Jones),28,27
146,2,6:24.0,J. Ingles makes 3-pt jump shot from 22 ft (assist by R. Rubio),,31,27
147,2,6:10.0,,T. Jones misses 3-pt jump shot from 24 ft,31,27
148,2,6:05.0,Defensive rebound by R. Hood,,31,27
149,2,5:47.0,R. Rubio makes 2-pt jump shot from 16 ft,,33,27
150,2,5:21.0,,J. Butler makes 2-pt jump shot from 14 ft,33,29
151,2,5:03.0,Turnover by D. Favors (bad pass; steal by J. Butler),,33,29
152,2,4:58.0,,T. Jones misses 3-pt jump shot from 23 ft,33,29
153,2,4:56.0,,S. Muhammad misses 2-pt jump shot from 4 ft,33,29
154,2,4:55.0,,Offensive rebound by T. Gibson,33,29
155,2,4:55.0,,T. Gibson makes 2-pt layup at rim,33,31
156,2,4:53.0,,Offensive rebound by S. Muhammad,33,31
157,2,4:53.0,Utah full timeout,,33,31
158,2,4:53.0,,J. Teague enters the game for T. Jones,33,31
159,2,4:53.0,,A. Wiggins enters the game for S. Muhammad,33,31
160,2,4:42.0,J. Ingles makes 3-pt jump shot from 25 ft (assist by D. Favors),,36,31
161,2,4:22.0,,J. Butler makes 2-pt jump shot from 11 ft,36,33
162,2,4:06.0,R. Hood misses 3-pt jump shot from 24 ft,,36,33
163,2,4:03.0,,Defensive rebound by K. Towns,36,33
164,2,3:52.0,,A. Wiggins misses 3-pt jump shot from 26 ft,36,33
165,2,3:49.0,,Offensive rebound by T. Gibson,36,33
166,2,3:46.0,,J. Butler misses 2-pt jump shot from 20 ft,36,33
167,2,3:39.0,Defensive rebound by D. Favors,,36,33
168,2,3:38.0,Turnover by R. Gobert (bad pass; steal by J. Teague),,36,33
169,2,3:36.0,,Shooting foul by R. Rubio (drawn by A. Wiggins),36,33
170,2,3:36.0,,A. Wiggins misses free throw 1 of 2,36,33
171,2,3:36.0,,Offensive rebound by Team,36,33
172,2,3:36.0,J. Johnson enters the game for R. Hood,,36,33
173,2,3:36.0,T. Sefolosha enters the game for D. Favors,,36,33
174,2,3:36.0,,A. Wiggins makes free throw 2 of 2,36,34
175,2,3:16.0,J. Johnson misses 3-pt jump shot from 27 ft,,36,34
176,2,3:11.0,,Defensive rebound by K. Towns,36,34
177,2,2:58.0,,T. Gibson misses 2-pt jump shot from 7 ft,36,34
178,2,2:54.0,Defensive rebound by T. Sefolosha,,36,34
179,2,2:48.0,J. Ingles makes 2-pt layup from 2 ft (assist by R. Rubio),,38,34
180,2,2:37.0,,Shooting foul by J. Johnson (drawn by K. Towns),38,34
181,2,2:37.0,,K. Towns makes free throw 1 of 2,38,35
182,2,2:37.0,,K. Towns misses free throw 2 of 2,38,35
183,2,2:34.0,Defensive rebound by R. Gobert,,38,35
184,2,2:19.0,R. Gobert misses 2-pt dunk at rim,,38,35
185,2,2:16.0,,Defensive rebound by T. Gibson,38,35
186,2,2:07.0,,Turnover by J. Teague (lost ball; steal by R. Rubio),38,35
187,2,2:01.0,J. Ingles misses 3-pt jump shot from 25 ft,,38,35
188,2,1:56.0,,Defensive rebound by T. Gibson,38,35
189,2,1:53.0,,Shooting foul by T. Sefolosha (drawn by K. Towns),38,35
190,2,1:53.0,,K. Towns makes free throw 1 of 2,38,36
191,2,1:53.0,,K. Towns makes free throw 2 of 2,38,37
192,2,1:39.0,R. Gobert makes 2-pt dunk at rim (assist by R. Rubio),,40,37
193,2,1:19.0,,K. Towns makes 2-pt jump shot from 5 ft,40,39
194,2,0:57.0,Turnover by J. Johnson (out of bounds lost ball),,40,39
195,2,0:42.0,,K. Towns makes 2-pt jump shot from 11 ft (assist by J. Teague),40,41
196,2,0:37.0,R. Gobert makes 2-pt dunk at rim (assist by R. Rubio),,42,41
197,2,0:30.0,,J. Teague makes 2-pt jump shot from 6 ft,42,43
198,2,0:07.0,R. Gobert misses 2-pt layup from 1 ft,,42,43
199,2,0:03.0,,Defensive rebound by A. Wiggins,42,43
200,2,0:00.0,,A. Wiggins makes 3-pt jump shot from 31 ft,42,46
201,3,11:48.0,,Personal foul by R. Hood (drawn by J. Butler),42,46
202,3,11:37.0,,J. Butler misses 2-pt jump shot from 17 ft,42,46
203,3,11:34.0,Defensive rebound by R. Gobert,,42,46
204,3,11:30.0,Shooting foul by J. Teague (drawn by R. Rubio),,42,46
205,3,11:30.0,R. Rubio makes free throw 1 of 2,,43,46
206,3,11:30.0,R. Rubio makes free throw 2 of 2,,44,46
207,3,11:18.0,,Personal foul by R. Rubio (drawn by J. Teague),44,46
208,3,11:10.0,,T. Gibson misses 3-pt jump shot from 25 ft,44,46
209,3,11:08.0,Defensive rebound by J. Ingles,,44,46
210,3,11:04.0,Offensive foul by R. Gobert (drawn by J. Teague),,44,46
211,3,11:04.0,Turnover by R. Gobert (offensive foul),,44,46
212,3,10:51.0,Violation by D. Favors (kicked ball),,44,46
213,3,10:48.0,,Shooting foul by R. Rubio (drawn by J. Teague),44,46
214,3,10:48.0,,J. Teague makes free throw 1 of 2,44,47
215,3,10:48.0,,J. Teague makes free throw 2 of 2,44,48
216,3,10:34.0,R. Hood misses 2-pt layup from 2 ft,,44,48
217,3,10:31.0,,Defensive rebound by T. Gibson,44,48
218,3,10:28.0,,J. Teague misses 2-pt jump shot from 5 ft,44,48
219,3,10:21.0,Defensive rebound by J. Ingles,,44,48
220,3,10:10.0,D. Favors misses 2-pt hook shot from 5 ft,,44,48
221,3,10:05.0,,Defensive rebound by K. Towns,44,48
222,3,9:49.0,,K. Towns misses 2-pt jump shot from 16 ft,44,48
223,3,9:46.0,Defensive rebound by R. Rubio,,44,48
224,3,9:37.0,R. Rubio makes 2-pt jump shot from 17 ft,,46,48
225,3,9:29.0,,J. Teague makes 2-pt layup from 1 ft,46,50
226,3,9:19.0,R. Rubio misses 2-pt layup at rim,,46,50
227,3,9:17.0,,Defensive rebound by J. Butler,46,50
228,3,9:17.0,E. Udoh enters the game for R. Gobert,,46,50
229,3,9:08.0,Turnover by D. Favors (bad pass; steal by T. Gibson),,46,50
230,3,8:55.0,,J. Butler misses 2-pt jump shot from 14 ft,46,50
231,3,8:55.0,Defensive rebound by Team,,46,50
232,3,8:36.0,R. Rubio misses 3-pt jump shot from 25 ft,,46,50
233,3,8:30.0,Offensive rebound by E. Udoh,,46,50
234,3,8:23.0,Turnover by J. Ingles (bad pass; steal by J. Butler),,46,50
235,3,8:17.0,Offensive charge foul by J. Butler (drawn by R. Rubio),,46,50
236,3,8:17.0,,Turnover by J. Butler (offensive foul),46,50
237,3,7:59.0,R. Hood makes 3-pt jump shot from 23 ft (assist by R. Rubio),,49,50
238,3,7:44.0,,Turnover by J. Teague (lost ball; steal by J. Ingles),49,50
239,3,7:36.0,R. Hood makes 3-pt jump shot from 23 ft (assist by R. Rubio),,52,50
240,3,7:21.0,,K. Towns misses 2-pt jump shot from 16 ft,52,50
241,3,7:17.0,Defensive rebound by R. Rubio,,52,50
242,3,7:08.0,R. Hood makes 3-pt jump shot from 24 ft (assist by D. Favors),,55,50
243,3,6:59.0,,Minnesota full timeout,55,50
244,3,6:58.0,,Personal foul by E. Udoh (drawn by K. Towns),55,50
245,3,6:47.0,,K. Towns makes 2-pt dunk at rim (assist by T. Gibson),55,52
246,3,6:33.0,R. Hood misses 3-pt jump shot from 25 ft,,55,52
247,3,6:28.0,,Defensive rebound by J. Butler,55,52
248,3,6:23.0,,Turnover by A. Wiggins (bad pass; steal by J. Ingles),55,52
249,3,6:17.0,D. Favors makes 2-pt layup from 1 ft (assist by J. Ingles),,57,52
250,3,6:00.0,,Shooting foul by D. Favors (drawn by A. Wiggins),57,52
251,3,6:00.0,,A. Wiggins makes free throw 1 of 2,57,53
252,3,6:00.0,,A. Wiggins makes free throw 2 of 2,57,54
253,3,5:47.0,D. Favors misses 2-pt jump shot from 19 ft,,57,54
254,3,5:44.0,,Defensive rebound by K. Towns,57,54
255,3,5:44.0,,Personal foul by R. Rubio (drawn by K. Towns),57,54
256,3,5:44.0,,K. Towns makes free throw 1 of 2,57,55
257,3,5:44.0,R. Gobert enters the game for R. Rubio,,57,55
258,3,5:44.0,D. Mitchell enters the game for E. Udoh,,57,55
259,3,5:44.0,,K. Towns makes free throw 2 of 2,57,56
260,3,5:21.0,R. Hood makes 2-pt jump shot from 20 ft,,59,56
261,3,5:04.0,,A. Wiggins misses 3-pt jump shot from 25 ft,59,56
262,3,5:01.0,Defensive rebound by D. Favors,,59,56
263,3,4:56.0,J. Ingles makes 3-pt jump shot from 25 ft,,62,56
264,3,4:47.0,,Shooting foul by D. Mitchell (drawn by J. Teague),62,56
265,3,4:47.0,,J. Teague makes free throw 1 of 2,62,57
266,3,4:47.0,,G. Dieng enters the game for K. Towns,62,57
267,3,4:47.0,J. Johnson enters the game for R. Hood,,62,57
268,3,4:47.0,T. Sefolosha enters the game for D. Favors,,62,57
269,3,4:47.0,,J. Teague makes free throw 2 of 2,62,58
270,3,4:30.0,Personal foul by G. Dieng (drawn by R. Gobert),,62,58
271,3,4:18.0,J. Johnson misses 2-pt jump shot from 18 ft,,62,58
272,3,4:15.0,,Defensive rebound by J. Butler,62,58
273,3,4:00.0,,A. Wiggins misses 2-pt jump shot from 20 ft,62,58
274,3,3:55.0,,Offensive rebound by G. Dieng,62,58
275,3,3:49.0,,J. Teague misses 3-pt jump shot from 24 ft,62,58
276,3,3:46.0,,Offensive rebound by A. Wiggins,62,58
277,3,3:44.0,,J. Butler misses 3-pt jump shot from 24 ft,62,58
278,3,3:41.0,,Offensive rebound by Team,62,58
279,3,3:29.0,,A. Wiggins misses 2-pt jump shot from 10 ft,62,58
280,3,3:29.0,Defensive rebound by Team,,62,58
281,3,3:29.0,,Loose ball foul by T. Gibson (drawn by R. Gobert),62,58
282,3,3:29.0,Utah full timeout,,62,58
283,3,3:29.0,,N. Bjelica enters the game for T. Gibson,62,58
284,3,3:29.0,A. Burks enters the game for J. Ingles,,62,58
285,3,3:10.0,T. Sefolosha makes 3-pt jump shot from 23 ft (assist by D. Mitchell),,65,58
286,3,2:57.0,,A. Wiggins misses 2-pt layup at rim (block by D. Mitchell),65,58
287,3,2:55.0,,Offensive rebound by G. Dieng,65,58
288,3,2:54.0,,G. Dieng makes 2-pt layup from 1 ft,65,60
289,3,2:34.0,D. Mitchell misses 2-pt layup from 1 ft,,65,60
290,3,2:30.0,,Defensive rebound by N. Bjelica,65,60
291,3,2:16.0,,A. Wiggins makes 3-pt jump shot from 25 ft (assist by J. Teague),65,63
292,3,2:00.0,,Offensive charge foul by A. Burks (drawn by G. Dieng),65,63
293,3,2:00.0,Turnover by A. Burks (offensive foul),,65,63
294,3,1:38.0,,J. Butler makes 2-pt jump shot from 8 ft,65,65
295,3,1:38.0,,Shooting foul by A. Burks (drawn by J. Butler),65,65
296,3,1:38.0,,T. Jones enters the game for J. Teague,65,65
297,3,1:38.0,,J. Butler makes free throw 1 of 1,65,66
298,3,1:21.0,Turnover by T. Sefolosha (lost ball; steal by J. Butler),,65,66
299,3,1:15.0,,J. Butler makes 2-pt layup from 1 ft (assist by T. Jones),65,68
300,3,0:57.0,,J. Crawford enters the game for J. Butler,65,68
301,3,0:57.0,R. Hood enters the game for A. Burks,,65,68
302,3,0:54.0,Turnover by J. Johnson (bad pass),,65,68
303,3,0:37.0,,A. Wiggins makes 2-pt layup at rim (assist by G. Dieng),65,70
304,3,0:28.0,D. Mitchell misses 3-pt jump shot from 25 ft,,65,70
305,3,0:25.0,,Defensive rebound by N. Bjelica,65,70
306,3,0:07.0,,A. Wiggins misses 2-pt jump shot from 20 ft,65,70
307,3,0:03.0,Defensive rebound by T. Sefolosha,,65,70
308,4,11:42.0,T. Sefolosha makes 2-pt layup at rim,,67,70
309,4,11:15.0,,G. Dieng misses 2-pt layup from 1 ft (block by D. Mitchell),67,70
310,4,11:10.0,Defensive rebound by E. Udoh,,67,70
311,4,11:06.0,Shooting foul by N. Bjelica (drawn by R. Hood),,67,70
312,4,11:06.0,R. Hood makes free throw 1 of 2,,68,70
313,4,11:06.0,R. Hood makes free throw 2 of 2,,69,70
314,4,10:52.0,,Shooting foul by T. Sefolosha (drawn by G. Dieng),69,70
315,4,10:52.0,,G. Dieng makes free throw 1 of 3,69,71
316,4,10:52.0,,G. Dieng misses free throw 2 of 3,69,71
317,4,10:52.0,,Offensive rebound by Team,69,71
318,4,10:52.0,,G. Dieng misses free throw 3 of 3,69,71
319,4,10:48.0,Defensive rebound by T. Sefolosha,,69,71
320,4,10:38.0,R. Hood makes 2-pt jump shot from 20 ft,,71,71
321,4,10:21.0,,N. Bjelica makes 3-pt jump shot from 25 ft (assist by T. Jones),71,74
322,4,10:05.0,R. Hood misses 3-pt jump shot from 25 ft,,71,74
323,4,9:59.0,,Defensive rebound by G. Dieng,71,74
324,4,9:54.0,Utah full timeout,,71,74
325,4,9:54.0,,K. Towns enters the game for G. Dieng,71,74
326,4,9:54.0,J. Ingles enters the game for J. Johnson,,71,74
327,4,9:54.0,R. Rubio enters the game for T. Sefolosha,,71,74
328,4,9:54.0,D. Favors enters the game for D. Mitchell,,71,74
329,4,9:53.0,,J. Crawford makes 2-pt layup from 2 ft,71,76
330,4,9:36.0,R. Hood makes 2-pt jump shot from 21 ft,,73,76
331,4,9:12.0,,J. Crawford makes 2-pt jump shot from 20 ft,73,78
332,4,8:59.0,Personal foul by S. Muhammad (drawn by R. Hood),,73,78
333,4,8:59.0,D. Mitchell enters the game for R. Hood,,73,78
334,4,8:49.0,D. Favors makes 2-pt jump shot from 20 ft (assist by R. Rubio),,75,78
335,4,8:29.0,,N. Bjelica makes 2-pt jump shot from 9 ft,75,80
336,4,8:18.0,D. Favors makes 2-pt jump shot from 20 ft (assist by R. Rubio),,77,80
337,4,8:01.0,,J. Crawford makes 3-pt jump shot from 24 ft,77,83
338,4,7:47.0,R. Rubio misses 2-pt jump shot from 6 ft (block by K. Towns),,77,83
339,4,7:42.0,,Defensive rebound by T. Jones,77,83
340,4,7:37.0,,Technical foul by T. Jones,77,83
341,4,7:37.0,R. Rubio makes technical free throw,,78,83
342,4,7:37.0,Violation by D. Mitchell (kicked ball),,78,83
343,4,7:37.0,R. Hood enters the game for E. Udoh,,78,83
344,4,7:37.0,R. Gobert enters the game for D. Mitchell,,78,83
345,4,7:32.0,,J. Crawford makes 2-pt jump shot from 12 ft (assist by T. Jones),78,85
346,4,7:12.0,D. Favors misses 2-pt jump shot from 21 ft,,78,85
347,4,7:11.0,Offensive rebound by Team,,78,85
348,4,7:11.0,,J. Teague enters the game for T. Jones,78,85
349,4,7:11.0,,J. Butler enters the game for S. Muhammad,78,85
350,4,7:04.0,Turnover by R. Rubio (bad pass; steal by J. Teague),,78,85
351,4,7:00.0,,Shooting foul by J. Ingles (drawn by J. Crawford),78,85
352,4,7:00.0,,J. Crawford makes free throw 1 of 2,78,86
353,4,7:00.0,,J. Crawford makes free throw 2 of 2,78,87
354,4,6:46.0,Turnover by R. Rubio (lost ball; steal by J. Crawford),,78,87
355,4,6:41.0,,J. Crawford misses 2-pt jump shot from 18 ft,78,87
356,4,6:34.0,,Offensive rebound by N. Bjelica,78,87
357,4,6:34.0,,N. Bjelica misses 2-pt layup at rim,78,87
358,4,6:34.0,Defensive rebound by D. Favors,,78,87
359,4,6:23.0,D. Favors makes 2-pt dunk at rim (assist by R. Hood),,80,87
360,4,6:08.0,,Personal foul by R. Hood (drawn by J. Crawford),80,87
361,4,6:08.0,T. Sefolosha enters the game for R. Hood,,80,87
362,4,6:08.0,Utah full timeout,,80,87
363,4,6:01.0,,K. Towns makes 2-pt dunk at rim (assist by J. Crawford),80,89
364,4,5:46.0,Turnover by R. Rubio (step out of bounds),,80,89
365,4,5:46.0,,A. Wiggins enters the game for N. Bjelica,80,89
366,4,5:33.0,,Shooting foul by R. Gobert (drawn by K. Towns),80,89
367,4,5:33.0,,K. Towns makes free throw 1 of 2,80,90
368,4,5:33.0,,K. Towns misses free throw 2 of 2,80,90
369,4,5:30.0,Defensive rebound by J. Ingles,,80,90
370,4,5:19.0,D. Favors makes 2-pt jump shot from 20 ft (assist by J. Ingles),,82,90
371,4,4:58.0,,J. Teague makes 2-pt jump shot from 2 ft,82,92
372,4,4:41.0,Turnover by D. Favors (traveling),,82,92
373,4,4:30.0,,J. Butler misses 2-pt jump shot from 12 ft,82,92
374,4,4:28.0,,Offensive rebound by Team,82,92
375,4,4:21.0,,Turnover by A. Wiggins (bad pass),82,92
376,4,4:04.0,D. Favors makes 2-pt dunk at rim,,84,92
377,4,3:41.0,,J. Butler misses 2-pt jump shot from 19 ft,84,92
378,4,3:37.0,Defensive rebound by R. Gobert,,84,92
379,4,3:25.0,J. Ingles makes 3-pt jump shot from 22 ft (assist by R. Rubio),,87,92
380,4,3:16.0,,Minnesota full timeout,87,92
381,4,3:08.0,,A. Wiggins misses 2-pt layup from 1 ft (block by D. Favors),87,92
382,4,3:04.0,Defensive rebound by R. Gobert,,87,92
383,4,3:01.0,R. Rubio makes 3-pt jump shot from 26 ft,,90,92
384,4,2:39.0,,J. Crawford makes 3-pt jump shot from 26 ft,90,95
385,4,2:16.0,Turnover by D. Favors (out of bounds lost ball),,90,95
