,QUARTER,TIME_REMAINING,UTAH_ACTION,MEMPHIS_ACTION,UTAH_SCORE,MEMPHIS_SCORE
0,1,11:38.0,J. Ingles makes 2-pt layup from 1 ft,,2,0
1,1,11:22.0,,M. Gasol misses 3-pt jump shot from 25 ft,2,0
2,1,11:19.0,Defensive rebound by R. Rubio,,2,0
3,1,11:17.0,Shooting foul by M. Gasol (drawn by R. Rubio),,2,0
4,1,11:17.0,R. Rubio makes free throw 1 of 2,,3,0
5,1,11:17.0,R. Rubio makes free throw 2 of 2,,4,0
6,1,10:54.0,,D. Brooks misses 2-pt jump shot from 15 ft,4,0
7,1,10:50.0,Defensive rebound by R. Gobert,,4,0
8,1,10:34.0,Turnover by R. Rubio (bad pass),,4,0
9,1,10:18.0,,M. Gasol makes 2-pt jump shot from 13 ft,4,2
10,1,10:03.0,Turnover by D. Mitchell (traveling),,4,2
11,1,9:54.0,,A. Harrison makes 2-pt layup from 1 ft,4,4
12,1,9:48.0,Personal foul by A. Harrison (drawn by R. Rubio),,4,4
13,1,9:42.0,J. Ingles makes 3-pt jump shot from 25 ft (assist by R. Rubio),,7,4
14,1,9:20.0,,J. Martin misses 3-pt jump shot from 25 ft,7,4
15,1,9:18.0,Defensive rebound by R. Rubio,,7,4
16,1,9:14.0,D. Mitchell misses 2-pt layup from 4 ft,,7,4
17,1,9:10.0,,Defensive rebound by D. Brooks,7,4
18,1,9:04.0,,D. Brooks misses 3-pt jump shot from 25 ft,7,4
19,1,9:01.0,Defensive rebound by R. Gobert,,7,4
20,1,8:51.0,Turnover by R. Gobert (lost ball; steal by J. Green),,7,4
21,1,8:33.0,,D. Brooks misses 2-pt layup from 1 ft,7,4
22,1,8:30.0,,Offensive rebound by J. Green,7,4
23,1,8:29.0,,J. Green misses 2-pt layup from 2 ft (block by D. Mitchell),7,4
24,1,8:27.0,Defensive rebound by R. Rubio,,7,4
25,1,8:23.0,R. Rubio makes 2-pt jump shot from 17 ft,,9,4
26,1,8:08.0,,M. Gasol makes 3-pt jump shot from 25 ft (assist by A. Harrison),9,7
27,1,7:54.0,R. Rubio makes 2-pt jump shot from 21 ft,,11,7
28,1,7:37.0,,D. Brooks misses 2-pt jump shot from 12 ft,11,7
29,1,7:32.0,Defensive rebound by D. Mitchell,,11,7
30,1,7:30.0,D. Mitchell makes 2-pt layup from 1 ft (assist by J. Ingles),,13,7
31,1,7:26.0,,Turnover by M. Gasol (bad pass; steal by R. Rubio),13,7
32,1,7:23.0,R. Rubio misses 2-pt jump shot from 4 ft,,13,7
33,1,7:22.0,Offensive rebound by R. Rubio,,13,7
34,1,7:22.0,Shooting foul by J. Green (drawn by R. Gobert),,13,7
35,1,7:22.0,,Memphis full timeout,13,7
36,1,7:22.0,R. Gobert makes free throw 1 of 2,,14,7
37,1,7:22.0,R. Gobert makes free throw 2 of 2,,15,7
38,1,6:58.0,,D. Brooks misses 2-pt layup from 2 ft,15,7
39,1,6:58.0,Defensive rebound by Team,,15,7
40,1,6:38.0,R. Gobert misses 2-pt layup from 2 ft (block by A. Harrison),,15,7
41,1,6:37.0,Offensive rebound by Team,,15,7
42,1,6:37.0,,W. Selden enters the game for J. Martin,15,7
43,1,6:35.0,R. Gobert misses 2-pt jump shot from 17 ft,,15,7
44,1,6:31.0,,Defensive rebound by A. Harrison,15,7
45,1,6:23.0,,M. Gasol makes 2-pt jump shot from 14 ft (assist by A. Harrison),15,9
46,1,6:11.0,J. Ingles misses 3-pt jump shot from 27 ft,,15,9
47,1,6:10.0,,Defensive rebound by D. Brooks,15,9
48,1,6:03.0,,A. Harrison makes 3-pt jump shot from 26 ft (assist by M. Gasol),15,12
49,1,5:47.0,R. Rubio misses 2-pt jump shot from 20 ft,,15,12
50,1,5:44.0,,Defensive rebound by J. Green,15,12
51,1,5:34.0,,J. Green makes 2-pt jump shot from 16 ft (assist by W. Selden),15,14
52,1,5:08.0,R. Rubio makes 2-pt jump shot from 11 ft (assist by J. Ingles),,17,14
53,1,4:54.0,,A. Harrison misses 3-pt jump shot from 25 ft,17,14
54,1,4:52.0,Defensive rebound by R. Rubio,,17,14
55,1,4:46.0,R. Rubio misses 2-pt jump shot from 8 ft,,17,14
56,1,4:41.0,Offensive rebound by D. Favors,,17,14
57,1,4:39.0,D. Mitchell misses 2-pt layup at rim,,17,14
58,1,4:39.0,,Defensive rebound by Team,17,14
59,1,4:39.0,,M. Chalmers enters the game for A. Harrison,17,14
60,1,4:39.0,,J. Ennis enters the game for D. Brooks,17,14
61,1,4:39.0,J. Jerebko enters the game for D. Favors,,17,14
62,1,4:30.0,,Turnover by M. Chalmers (bad pass; steal by R. Rubio),17,14
63,1,4:28.0,,Offensive charge foul by D. Mitchell (drawn by M. Chalmers),17,14
64,1,4:28.0,Turnover by D. Mitchell (offensive foul),,17,14
65,1,4:09.0,,M. Gasol misses 2-pt jump shot from 7 ft,17,14
66,1,4:07.0,,Offensive rebound by J. Green,17,14
67,1,4:07.0,,Personal foul by J. Jerebko (drawn by J. Green),17,14
68,1,4:07.0,R. Hood enters the game for J. Ingles,,17,14
69,1,4:07.0,R. O'Neale enters the game for R. Rubio,,17,14
70,1,3:56.0,,M. Gasol makes 2-pt hook shot from 5 ft,17,16
71,1,3:35.0,R. Hood makes 2-pt jump shot from 22 ft,,19,16
72,1,3:22.0,,M. Gasol misses 3-pt jump shot from 26 ft,19,16
73,1,3:17.0,Defensive rebound by R. O'Neale,,19,16
74,1,3:17.0,Personal foul by J. Green (drawn by J. Jerebko),,19,16
75,1,3:17.0,,J. Martin enters the game for J. Green,19,16
76,1,3:17.0,Utah full timeout,,19,16
77,1,3:01.0,D. Mitchell misses 3-pt jump shot from 25 ft,,19,16
78,1,2:58.0,,Defensive rebound by J. Ennis,19,16
79,1,2:44.0,,M. Gasol misses 2-pt hook shot from 4 ft (block by R. Gobert),19,16
80,1,2:42.0,Defensive rebound by J. Jerebko,,19,16
81,1,2:32.0,R. O'Neale misses 3-pt jump shot from 27 ft,,19,16
82,1,2:30.0,,Defensive rebound by J. Ennis,19,16
83,1,2:14.0,,M. Chalmers misses 3-pt jump shot from 23 ft,19,16
84,1,2:12.0,Defensive rebound by R. Gobert,,19,16
85,1,2:04.0,Turnover by R. O'Neale (lost ball; steal by J. Ennis),,19,16
86,1,2:04.0,,Turnover by J. Ennis (step out of bounds),19,16
87,1,2:04.0,J. Johnson enters the game for J. Jerebko,,19,16
88,1,2:04.0,D. Favors enters the game for R. Gobert,,19,16
89,1,2:04.0,R. Neto enters the game for D. Mitchell,,19,16
90,1,1:55.0,Turnover by R. Neto (bad pass; steal by W. Selden),,19,16
91,1,1:49.0,,J. Ennis misses 3-pt jump shot from 26 ft,19,16
92,1,1:46.0,,Offensive rebound by W. Selden,19,16
93,1,1:36.0,,Personal foul by D. Favors (drawn by M. Gasol),19,16
94,1,1:36.0,,I. Rabb enters the game for M. Gasol,19,16
95,1,1:24.0,,M. Chalmers misses 2-pt jump shot from 6 ft,19,16
96,1,1:22.0,Defensive rebound by D. Favors,,19,16
97,1,1:12.0,Turnover by D. Favors (traveling),,19,16
98,1,0:57.0,,Turnover by W. Selden (traveling),19,16
99,1,0:44.0,Shooting foul by J. Ennis (drawn by R. Hood),,19,16
100,1,0:44.0,R. Hood makes free throw 1 of 2,,20,16
101,1,0:44.0,R. Hood makes free throw 2 of 2,,21,16
102,1,0:34.0,,W. Selden misses 2-pt jump shot from 18 ft,21,16
103,1,0:33.0,,Offensive rebound by Team,21,16
104,1,0:29.0,,Turnover by W. Selden (bad pass; steal by D. Favors),21,16
105,1,0:11.0,R. Hood misses 3-pt jump shot from 24 ft,,21,16
106,1,0:08.0,,Defensive rebound by I. Rabb,21,16
107,1,0:00.0,,M. Chalmers misses 2-pt layup from 2 ft,21,16
108,1,0:00.0,,Offensive rebound by Team,21,16
109,2,11:48.0,,J. Martin misses 2-pt layup from 2 ft (block by D. Favors),21,16
110,2,11:44.0,Defensive rebound by D. Favors,,21,16
111,2,11:38.0,D. Favors makes 2-pt layup at rim (assist by J. Johnson),,23,16
112,2,11:26.0,,J. Martin makes 2-pt jump shot from 14 ft (assist by M. Chalmers),23,18
113,2,11:07.0,Turnover by R. Neto (bad pass; steal by J. Ennis),,23,18
114,2,10:58.0,,Shooting foul by R. Neto (drawn by J. Ennis),23,18
