,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,CHICAGO_ACTION,WASHINGTON_SCORE,CHICAGO_SCORE
53,1,3:26.0,,L. Markkanen misses 3-pt jump shot from 27 ft,19,22
54,1,3:26.0,Defensive rebound by M. Gortat,,19,22
55,1,3:12.0,M. Gortat makes 2-pt dunk at rim (assist by M. Morris),,21,22
56,1,3:02.0,,Chicago full timeout,21,22
57,1,3:02.0,,J. Grant enters the game for D. Nwaba,21,22
58,1,3:02.0,,D. Valentine enters the game for C. Payne,21,22
59,1,3:02.0,,B. Portis enters the game for L. Markkanen,21,22
60,1,3:02.0,J. Smith enters the game for M. Morris,,21,22
61,1,3:02.0,K. Oubre enters the game for M. Gortat,,21,22
62,1,3:02.0,M. Scott enters the game for O. Porter,,21,22
63,1,2:52.0,,J. Holiday makes 3-pt jump shot from 24 ft (assist by D. Valentine),21,25
64,1,2:25.0,M. Scott misses 3-pt jump shot from 25 ft,,21,25
65,1,2:25.0,Offensive rebound by Team,,21,25
66,1,2:25.0,Turnover by Team (shot clock),,21,25
67,1,2:25.0,R. Sessions enters the game for T. Satoranský,,21,25
68,1,2:10.0,J. Meeks enters the game for B. Beal,,21,25
69,1,2:08.0,,B. Portis makes 3-pt jump shot from 25 ft (assist by J. Grant),21,28
70,1,1:50.0,K. Oubre misses 2-pt jump shot from 23 ft,,21,28
71,1,1:50.0,,Defensive rebound by Team,21,28
72,1,1:39.0,,B. Portis makes 3-pt jump shot from 24 ft (assist by J. Grant),21,31
73,1,1:27.0,J. Smith misses 3-pt jump shot from 25 ft,,21,31
74,1,1:24.0,,Defensive rebound by B. Portis,21,31
75,1,1:18.0,,R. Lopez makes 2-pt dunk at rim (assist by J. Grant),21,33
76,1,1:05.0,Personal foul by D. Valentine (drawn by J. Meeks),,21,33
77,1,1:04.0,Turnover by K. Oubre (bad pass),,21,33
78,1,0:44.0,,B. Portis makes 3-pt jump shot from 24 ft (assist by R. Lopez),21,36
79,1,0:33.0,J. Meeks makes 3-pt jump shot from 23 ft (assist by R. Sessions),,24,36
80,1,0:17.0,,B. Portis misses 2-pt jump shot from 1 ft (block by J. Smith),24,36
81,1,0:10.0,Defensive rebound by J. Meeks,,24,36
82,1,0:03.0,M. Scott makes 3-pt jump shot from 22 ft (assist by R. Sessions),,27,36
83,1,0:00.0,,D. Valentine misses 3-pt jump shot from 42 ft,27,36
84,1,0:00.0,,Offensive rebound by Team,27,36
85,2,11:44.0,K. Oubre misses 3-pt jump shot from 25 ft,,27,36
86,2,11:40.0,,Defensive rebound by S. Kilpatrick,27,36
87,2,11:36.0,,S. Kilpatrick makes 2-pt layup from 2 ft,27,38
88,2,11:11.0,M. Scott makes 2-pt jump shot from 3 ft,,29,38
89,2,10:57.0,,S. Kilpatrick makes 3-pt jump shot from 22 ft (assist by J. Grant),29,41
90,2,10:33.0,M. Scott makes 2-pt layup from 1 ft (assist by K. Oubre),,31,41
91,2,10:20.0,,B. Portis misses 2-pt layup from 3 ft,31,41
92,2,10:20.0,Defensive rebound by M. Scott,,31,41
93,2,10:14.0,R. Sessions makes 2-pt layup from 2 ft (assist by M. Scott),,33,41
94,2,10:04.0,,Personal foul by K. Oubre (drawn by J. Grant),33,41
95,2,9:59.0,,Turnover by N. Vonleh (traveling),33,41
96,2,9:43.0,J. Smith makes 2-pt dunk at rim (assist by R. Sessions),,35,41
97,2,9:39.0,,Turnover by N. Vonleh (bad pass),35,41
98,2,9:36.0,Turnover by K. Oubre (bad pass; steal by J. Grant),,35,41
99,2,9:33.0,,Shooting foul by J. Smith (drawn by B. Portis),35,41
100,2,9:33.0,,B. Portis makes free throw 1 of 2,35,42
101,2,9:33.0,,B. Portis makes free throw 2 of 2,35,43
102,2,9:19.0,K. Oubre makes 2-pt dunk at rim (assist by J. Meeks),,37,43
103,2,9:02.0,,N. Vonleh misses 2-pt hook shot from 3 ft,37,43
104,2,8:57.0,Defensive rebound by M. Scott,,37,43
105,2,8:55.0,Shooting foul by J. Grant (drawn by M. Scott),,37,43
106,2,8:55.0,M. Scott makes free throw 1 of 2,,38,43
107,2,8:55.0,M. Scott makes free throw 2 of 2,,39,43
108,2,8:31.0,,J. Grant makes 2-pt jump shot from 9 ft,39,45
109,2,8:13.0,J. Smith makes 2-pt dunk at rim (assist by M. Scott),,41,45
110,2,8:12.0,,Chicago full timeout,41,45
111,2,7:54.0,,N. Vonleh makes 2-pt layup from 1 ft (assist by B. Portis),41,47
112,2,7:27.0,K. Oubre misses 2-pt jump shot from 20 ft,,41,47
113,2,7:25.0,Offensive rebound by J. Smith,,41,47
114,2,7:24.0,J. Smith misses 2-pt layup from 4 ft,,41,47
115,2,7:23.0,,Defensive rebound by Team,41,47
116,2,7:10.0,,D. Valentine makes 3-pt jump shot from 25 ft (assist by B. Portis),41,50
117,2,6:53.0,Turnover by J. Meeks (lost ball; steal by B. Portis),,41,50
118,2,6:48.0,,B. Portis makes 2-pt layup from 1 ft (assist by N. Vonleh),41,52
119,2,6:47.0,Washington full timeout,,41,52
120,2,6:47.0,,C. Payne enters the game for J. Grant,41,52
121,2,6:47.0,,L. Markkanen enters the game for B. Portis,41,52
122,2,6:47.0,T. Satoranský enters the game for R. Sessions,,41,52
123,2,6:47.0,M. Morris enters the game for J. Smith,,41,52
124,2,6:47.0,O. Porter enters the game for J. Meeks,,41,52
125,2,6:47.0,B. Beal enters the game for M. Scott,,41,52
126,2,6:32.0,K. Oubre misses 2-pt layup from 3 ft,,41,52
127,2,6:30.0,,Defensive rebound by D. Valentine,41,52
128,2,6:23.0,,L. Markkanen misses 3-pt jump shot from 22 ft,41,52
129,2,6:20.0,Defensive rebound by B. Beal,,41,52
130,2,6:14.0,M. Morris makes 2-pt jump shot from 16 ft (assist by B. Beal),,43,52
131,2,5:58.0,,Turnover by C. Payne (bad pass; steal by B. Beal),43,52
132,2,5:46.0,T. Satoranský makes 3-pt jump shot from 22 ft (assist by M. Morris),,46,52
133,2,5:28.0,,S. Kilpatrick misses 3-pt jump shot from 22 ft,46,52
134,2,5:25.0,Defensive rebound by B. Beal,,46,52
135,2,5:20.0,B. Beal misses 3-pt jump shot from 24 ft,,46,52
136,2,5:18.0,,Defensive rebound by L. Markkanen,46,52
137,2,5:07.0,,Turnover by D. Valentine (bad pass; steal by B. Beal),46,52
138,2,5:06.0,Shooting foul by C. Payne (drawn by B. Beal),,46,52
139,2,5:06.0,B. Beal makes free throw 1 of 2,,47,52
140,2,5:06.0,,R. Lopez enters the game for S. Kilpatrick,47,52
141,2,5:06.0,,D. Nwaba enters the game for N. Vonleh,47,52
142,2,5:06.0,,J. Holiday enters the game for D. Valentine,47,52
143,2,5:06.0,B. Beal makes free throw 2 of 2,,48,52
144,2,4:47.0,,D. Nwaba makes 2-pt jump shot from 1 ft,48,54
145,2,4:39.0,Personal foul by J. Holiday (drawn by M. Morris),,48,54
146,2,4:33.0,B. Beal misses 3-pt jump shot from 24 ft,,48,54
147,2,4:30.0,,Defensive rebound by L. Markkanen,48,54
148,2,4:24.0,,C. Payne makes 2-pt jump shot from 20 ft,48,56
149,2,4:06.0,K. Oubre misses 3-pt jump shot from 22 ft,,48,56
150,2,4:02.0,,Defensive rebound by C. Payne,48,56
151,2,3:58.0,,Shooting foul by M. Morris (drawn by L. Markkanen),48,56
152,2,3:58.0,,L. Markkanen misses free throw 1 of 2,48,56
153,2,3:58.0,,Offensive rebound by Team,48,56
154,2,3:58.0,M. Gortat enters the game for K. Oubre,,48,56
155,2,3:58.0,,L. Markkanen misses free throw 2 of 2,48,56
156,2,3:56.0,Defensive rebound by M. Gortat,,48,56
157,2,3:44.0,Turnover by T. Satoranský (traveling),,48,56
158,2,3:25.0,,J. Holiday makes 2-pt dunk at rim (assist by D. Nwaba),48,58
159,2,2:58.0,O. Porter makes 2-pt jump shot from 20 ft (assist by M. Gortat),,50,58
160,2,2:44.0,,D. Nwaba makes 2-pt jump shot from 9 ft,50,60
161,2,2:43.0,Washington full timeout,,50,60
162,2,2:28.0,B. Beal makes 2-pt jump shot from 21 ft (assist by T. Satoranský),,52,60
163,2,2:14.0,,D. Nwaba misses 3-pt jump shot from 25 ft,52,60
164,2,2:12.0,Defensive rebound by T. Satoranský,,52,60
165,2,2:03.0,Turnover by O. Porter (bad pass),,52,60
166,2,2:03.0,,D. Valentine enters the game for D. Nwaba,52,60
167,2,1:42.0,,R. Lopez makes 2-pt jump shot from 7 ft (assist by J. Holiday),52,62
168,2,1:29.0,Shooting foul by D. Valentine (drawn by M. Gortat),,52,62
169,2,1:29.0,M. Gortat makes free throw 1 of 2,,53,62
170,2,1:29.0,,D. Nwaba enters the game for D. Valentine,53,62
171,2,1:29.0,M. Gortat makes free throw 2 of 2,,54,62
172,2,1:16.0,,D. Nwaba misses 2-pt layup from 5 ft,54,62
173,2,1:13.0,Defensive rebound by M. Gortat,,54,62
174,2,0:54.0,B. Beal misses 3-pt jump shot from 25 ft,,54,62
175,2,0:53.0,,Defensive rebound by D. Nwaba,54,62
176,2,0:48.0,,L. Markkanen makes 2-pt layup from 1 ft (assist by D. Nwaba),54,64
177,2,0:33.0,M. Morris misses 3-pt jump shot from 22 ft,,54,64
178,2,0:32.0,Offensive rebound by Team,,54,64
179,2,0:32.0,,B. Portis enters the game for R. Lopez,54,64
180,2,0:28.0,Shooting foul by D. Nwaba (drawn by B. Beal),,54,64
181,2,0:28.0,B. Beal makes free throw 1 of 2,,55,64
182,2,0:28.0,,D. Valentine enters the game for D. Nwaba,55,64
183,2,0:28.0,B. Beal makes free throw 2 of 2,,56,64
184,2,0:09.0,,L. Markkanen makes 3-pt jump shot from 25 ft (assist by C. Payne),56,67
185,2,0:09.0,,Shooting foul by T. Satoranský (drawn by L. Markkanen),56,67
186,2,0:09.0,,L. Markkanen makes free throw 1 of 1,56,68
187,2,0:09.0,,D. Nwaba enters the game for D. Valentine,56,68
188,2,0:00.0,B. Beal makes 2-pt layup from 1 ft,,58,68
189,2,0:00.0,Shooting foul by B. Portis (drawn by B. Beal),,58,68
190,2,0:00.0,B. Beal makes free throw 1 of 1,,59,68
191,3,11:44.0,O. Porter makes 3-pt jump shot from 22 ft (assist by M. Gortat),,62,68
192,3,11:24.0,,L. Markkanen makes 3-pt jump shot from 23 ft (assist by D. Valentine),62,71
193,3,11:03.0,M. Gortat misses 2-pt jump shot from 11 ft,,62,71
194,3,11:01.0,,Defensive rebound by L. Markkanen,62,71
195,3,10:58.0,,D. Nwaba misses 2-pt layup from 3 ft,62,71
196,3,10:55.0,,Offensive rebound by D. Nwaba,62,71
197,3,10:47.0,,Shooting foul by T. Satoranský (drawn by L. Markkanen),62,71
198,3,10:47.0,,L. Markkanen misses free throw 1 of 2,62,71
199,3,10:47.0,,Offensive rebound by Team,62,71
200,3,10:47.0,,L. Markkanen makes free throw 2 of 2,62,72
201,3,10:25.0,O. Porter makes 3-pt jump shot from 26 ft,,65,72
202,3,10:11.0,,Shooting foul by M. Morris (drawn by D. Nwaba),65,72
203,3,10:11.0,,D. Nwaba makes free throw 1 of 2,65,73
204,3,10:11.0,,D. Nwaba makes free throw 2 of 2,65,74
205,3,9:55.0,Turnover by T. Satoranský (bad pass; steal by D. Nwaba),,65,74
206,3,9:50.0,,D. Nwaba misses 2-pt layup from 1 ft,65,74
207,3,9:47.0,Defensive rebound by M. Morris,,65,74
208,3,9:45.0,Turnover by T. Satoranský (traveling),,65,74
209,3,9:28.0,,Turnover by L. Markkanen (traveling),65,74
210,3,9:05.0,Turnover by M. Morris (step out of bounds),,65,74
211,3,9:02.0,Technical foul by M. Morris,,65,74
212,3,9:02.0,,L. Markkanen makes technical free throw,65,75
213,3,8:58.0,Offensive charge foul by C. Felício (drawn by M. Morris),,65,75
214,3,8:58.0,,Turnover by C. Felício (offensive foul),65,75
215,3,8:44.0,,Violation by C. Payne (kicked ball),65,75
216,3,8:44.0,,Violation by C. Payne (kicked ball),65,75
217,3,8:28.0,B. Beal misses 2-pt jump shot from 22 ft,,65,75
218,3,8:26.0,,Defensive rebound by D. Nwaba,65,75
219,3,8:24.0,,Turnover by D. Nwaba (bad pass),65,75
220,3,8:11.0,Shooting foul by C. Payne (drawn by T. Satoranský),,65,75
221,3,8:11.0,T. Satoranský makes free throw 1 of 2,,66,75
222,3,8:11.0,T. Satoranský makes free throw 2 of 2,,67,75
223,3,7:58.0,,D. Valentine makes 2-pt jump shot from 11 ft,67,77
224,3,7:46.0,Turnover by M. Morris (step out of bounds),,67,77
225,3,7:38.0,,D. Nwaba misses 2-pt layup from 3 ft (block by M. Gortat),67,77
226,3,7:34.0,Defensive rebound by B. Beal,,67,77
227,3,7:29.0,B. Beal makes 2-pt layup from 1 ft,,69,77
228,3,7:16.0,,D. Valentine misses 3-pt jump shot from 25 ft,69,77
229,3,7:14.0,Defensive rebound by M. Gortat,,69,77
230,3,7:03.0,B. Beal misses 2-pt layup at rim,,69,77
231,3,7:01.0,,Defensive rebound by C. Felício,69,77
232,3,6:56.0,,C. Felício makes 2-pt dunk at rim (assist by D. Valentine),69,79
233,3,6:40.0,O. Porter misses 3-pt jump shot from 22 ft,,69,79
234,3,6:37.0,,Defensive rebound by L. Markkanen,69,79
235,3,6:28.0,,C. Payne makes 3-pt jump shot from 25 ft,69,82
236,3,6:26.0,Washington full timeout,,69,82
237,3,6:00.0,M. Gortat misses 2-pt hook shot from 3 ft,,69,82
238,3,5:53.0,Offensive rebound by M. Morris,,69,82
239,3,5:53.0,M. Morris makes 2-pt layup at rim,,71,82
240,3,5:41.0,,Turnover by D. Valentine (bad pass),71,82
241,3,5:29.0,Personal foul by D. Valentine (drawn by O. Porter),,71,82
242,3,5:24.0,B. Beal misses 2-pt jump shot from 20 ft,,71,82
243,3,5:20.0,Offensive rebound by M. Gortat,,71,82
244,3,5:20.0,Turnover by M. Morris (step out of bounds),,71,82
245,3,5:20.0,,L. Markkanen makes technical free throw,71,83
246,3,5:20.0,,J. Grant enters the game for D. Nwaba,71,83
247,3,5:00.0,,Turnover by J. Grant (bad pass; steal by M. Morris),71,83
248,3,4:44.0,B. Beal misses 3-pt jump shot from 25 ft,,71,83
249,3,4:39.0,,Defensive rebound by C. Payne,71,83
250,3,4:36.0,,Turnover by D. Valentine (bad pass),71,83
251,3,4:26.0,Offensive foul by M. Gortat (drawn by J. Grant),,71,83
252,3,4:26.0,Turnover by M. Gortat (offensive foul),,71,83
253,3,4:26.0,,S. Kilpatrick enters the game for D. Valentine,71,83
254,3,4:26.0,M. Scott enters the game for M. Gortat,,71,83
255,3,4:04.0,,L. Markkanen makes 2-pt layup from 1 ft,71,85
256,3,3:53.0,M. Scott misses 3-pt jump shot from 24 ft,,71,85
257,3,3:50.0,,Defensive rebound by S. Kilpatrick,71,85
258,3,3:40.0,,L. Markkanen misses 3-pt jump shot from 24 ft,71,85
259,3,3:36.0,Defensive rebound by M. Morris,,71,85
260,3,3:20.0,B. Beal misses 2-pt jump shot from 1 ft,,71,85
261,3,3:17.0,,Defensive rebound by L. Markkanen,71,85
262,3,3:16.0,Offensive charge foul by S. Kilpatrick (drawn by T. Satoranský),,71,85
263,3,3:16.0,,Turnover by S. Kilpatrick (offensive foul),71,85
264,3,3:06.0,M. Scott makes 2-pt jump shot from 10 ft (assist by T. Satoranský),,73,85
265,3,2:55.0,,C. Payne misses 2-pt jump shot from 7 ft,73,85
266,3,2:53.0,,Offensive rebound by C. Felício,73,85
267,3,2:51.0,,C. Felício misses 2-pt layup from 1 ft,73,85
268,3,2:51.0,,Offensive rebound by Team,73,85
269,3,2:50.0,,Chicago full timeout,73,85
270,3,2:50.0,,R. Arcidiacono enters the game for C. Payne,73,85
271,3,2:50.0,,B. Portis enters the game for L. Markkanen,73,85
272,3,2:50.0,J. Meeks enters the game for B. Beal,,73,85
273,3,2:37.0,,J. Grant misses 2-pt jump shot from 21 ft,73,85
274,3,2:33.0,Defensive rebound by T. Satoranský,,73,85
275,3,2:18.0,M. Scott misses 3-pt jump shot from 24 ft,,73,85
276,3,2:15.0,,Defensive rebound by B. Portis,73,85
277,3,2:05.0,,B. Portis makes 2-pt jump shot from 13 ft (assist by S. Kilpatrick),73,87
278,3,1:43.0,O. Porter makes 2-pt jump shot from 12 ft (assist by T. Satoranský),,75,87
279,3,1:31.0,,S. Kilpatrick misses 2-pt jump shot from 4 ft,75,87
280,3,1:28.0,Defensive rebound by J. Meeks,,75,87
281,3,1:24.0,J. Meeks misses 3-pt jump shot from 23 ft,,75,87
282,3,1:20.0,,Defensive rebound by B. Portis,75,87
283,3,1:05.0,,S. Kilpatrick misses 2-pt jump shot from 6 ft,75,87
284,3,1:03.0,,Offensive rebound by C. Felício,75,87
285,3,0:58.0,,S. Kilpatrick misses 3-pt jump shot from 23 ft,75,87
286,3,0:56.0,Defensive rebound by M. Morris,,75,87
287,3,0:53.0,Personal foul by J. Grant (drawn by T. Satoranský),,75,87
288,3,0:53.0,K. Oubre enters the game for M. Morris,,75,87
289,3,0:53.0,J. Smith enters the game for O. Porter,,75,87
290,3,0:47.0,T. Satoranský misses 2-pt jump shot from 2 ft,,75,87
291,3,0:45.0,,Defensive rebound by C. Felício,75,87
292,3,0:30.0,,J. Grant misses 2-pt jump shot from 7 ft,75,87
293,3,0:27.0,Defensive rebound by M. Scott,,75,87
294,3,0:19.0,Turnover by T. Satoranský (bad pass; steal by R. Arcidiacono),,75,87
295,3,0:00.0,,J. Grant misses 3-pt jump shot from 25 ft,75,87
296,3,0:00.0,,Offensive rebound by Team,75,87
297,4,11:46.0,,S. Kilpatrick misses 2-pt layup from 1 ft,75,87
298,4,11:45.0,,Offensive rebound by C. Felício,75,87
299,4,11:43.0,,B. Portis misses 3-pt jump shot from 24 ft,75,87
300,4,11:40.0,Defensive rebound by T. Frazier,,75,87
301,4,11:27.0,J. Smith makes 2-pt jump shot from 20 ft (assist by T. Frazier),,77,87
302,4,11:01.0,,S. Kilpatrick makes 2-pt jump shot from 6 ft (assist by J. Grant),77,89
303,4,10:52.0,Def 3 sec tech foul by J. Grant,,77,89
304,4,10:52.0,J. Meeks makes technical free throw,,78,89
305,4,10:47.0,J. Smith misses 2-pt jump shot from 17 ft,,78,89
306,4,10:44.0,,Defensive rebound by S. Kilpatrick,78,89
307,4,10:38.0,Violation by J. Smith (kicked ball),,78,89
308,4,10:38.0,,N. Vonleh enters the game for C. Felício,78,89
309,4,10:25.0,,B. Portis misses 2-pt jump shot from 16 ft,78,89
310,4,10:23.0,Defensive rebound by J. Smith,,78,89
311,4,10:14.0,K. Oubre makes 2-pt layup from 1 ft,,80,89
312,4,9:53.0,,B. Portis makes 3-pt jump shot from 25 ft (assist by J. Grant),80,92
313,4,9:27.0,Personal foul by J. Grant (drawn by K. Oubre),,80,92
314,4,9:25.0,Personal foul by B. Portis (drawn by J. Smith),,80,92
315,4,9:16.0,K. Oubre misses 3-pt jump shot from 26 ft,,80,92
316,4,9:13.0,,Defensive rebound by S. Kilpatrick,80,92
317,4,9:03.0,Offensive charge foul by B. Portis (drawn by K. Oubre),,80,92
318,4,9:03.0,,Turnover by B. Portis (offensive foul),80,92
319,4,8:54.0,Turnover by J. Meeks (bad pass; steal by J. Grant),,80,92
320,4,8:53.0,,J. Grant makes 2-pt layup at rim,80,94
321,4,8:53.0,,Shooting foul by K. Oubre (drawn by J. Grant),80,94
322,4,8:53.0,,J. Grant makes free throw 1 of 1,80,95
323,4,8:34.0,M. Scott misses 2-pt jump shot from 13 ft,,80,95
324,4,8:31.0,,Defensive rebound by N. Vonleh,80,95
325,4,8:19.0,,R. Arcidiacono misses 3-pt jump shot from 22 ft,80,95
326,4,8:13.0,Defensive rebound by J. Smith,,80,95
327,4,8:08.0,M. Scott misses 2-pt jump shot from 4 ft,,80,95
328,4,8:05.0,,Defensive rebound by B. Portis,80,95
329,4,8:02.0,,Chicago full timeout,80,95
330,4,8:02.0,,C. Felício enters the game for B. Portis,80,95
331,4,8:02.0,B. Beal enters the game for T. Frazier,,80,95
332,4,8:02.0,O. Porter enters the game for J. Smith,,80,95
333,4,8:02.0,M. Morris enters the game for J. Meeks,,80,95
334,4,8:02.0,M. Gortat enters the game for M. Scott,,80,95
335,4,8:02.0,T. Satoranský enters the game for K. Oubre,,80,95
336,4,7:44.0,,S. Kilpatrick makes 2-pt layup from 1 ft (assist by R. Arcidiacono),80,97
337,4,7:33.0,Personal foul by J. Grant (drawn by O. Porter),,80,97
338,4,7:20.0,B. Beal misses 3-pt jump shot from 24 ft,,80,97
339,4,7:17.0,Offensive rebound by T. Satoranský,,80,97
340,4,7:08.0,B. Beal makes 2-pt jump shot from 19 ft (assist by T. Satoranský),,82,97
341,4,6:46.0,,C. Felício misses 2-pt jump shot from 14 ft,82,97
342,4,6:44.0,,Offensive rebound by C. Felício,82,97
343,4,6:28.0,,C. Felício misses 2-pt layup from 1 ft,82,97
344,4,6:28.0,,Offensive rebound by Team,82,97
345,4,6:26.0,,J. Grant misses 3-pt jump shot from 25 ft,82,97
346,4,6:23.0,Defensive rebound by M. Gortat,,82,97
347,4,6:16.0,O. Porter misses 3-pt jump shot from 24 ft,,82,97
348,4,6:12.0,,Defensive rebound by C. Felício,82,97
349,4,5:59.0,,N. Vonleh makes 3-pt jump shot from 25 ft (assist by S. Kilpatrick),82,100
350,4,5:44.0,B. Beal makes 2-pt layup at rim (assist by M. Gortat),,84,100
351,4,5:30.0,,Personal block foul by O. Porter (drawn by S. Kilpatrick),84,100
352,4,5:20.0,,Turnover by R. Arcidiacono (bad pass; steal by B. Beal),84,100
353,4,5:12.0,M. Morris misses 2-pt layup from 7 ft,,84,100
354,4,5:05.0,Offensive rebound by O. Porter,,84,100
355,4,5:05.0,O. Porter misses 2-pt layup at rim,,84,100
356,4,5:04.0,,Defensive rebound by J. Grant,84,100
357,4,4:52.0,,S. Kilpatrick misses 3-pt jump shot from 24 ft,84,100
358,4,4:50.0,Defensive rebound by M. Morris,,84,100
359,4,4:39.0,M. Gortat makes 2-pt layup at rim (assist by B. Beal),,86,100
360,4,4:24.0,,J. Grant makes 3-pt jump shot from 26 ft,86,103
361,4,4:24.0,,Shooting foul by B. Beal (drawn by J. Grant),86,103
362,4,4:24.0,Washington full timeout,,86,103
363,4,4:24.0,T. Frazier enters the game for B. Beal,,86,103
364,4,4:24.0,R. Sessions enters the game for M. Morris,,86,103
365,4,4:24.0,J. Smith enters the game for T. Satoranský,,86,103
366,4,4:24.0,J. Meeks enters the game for M. Gortat,,86,103
367,4,4:24.0,M. Scott enters the game for O. Porter,,86,103
368,4,4:24.0,,J. Grant misses free throw 1 of 1,86,103
369,4,4:24.0,Defensive rebound by J. Smith,,86,103
370,4,4:06.0,,Offensive charge foul by J. Smith (drawn by R. Arcidiacono),86,103
371,4,4:06.0,Turnover by J. Smith (offensive foul),,86,103
372,4,3:52.0,,S. Kilpatrick misses 2-pt layup from 1 ft,86,103
373,4,3:50.0,Defensive rebound by M. Scott,,86,103
374,4,3:43.0,J. Meeks makes 3-pt jump shot from 23 ft (assist by T. Frazier),,89,103
375,4,3:21.0,,J. Grant makes 3-pt jump shot from 24 ft (assist by R. Arcidiacono),89,106
376,4,3:05.0,J. Meeks makes 2-pt layup from 2 ft (assist by T. Frazier),,91,106
377,4,2:48.0,Offensive charge foul by N. Vonleh (drawn by J. Smith),,91,106
378,4,2:48.0,,Turnover by N. Vonleh (offensive foul),91,106
379,4,2:35.0,T. Frazier misses 3-pt jump shot from 25 ft,,91,106
380,4,2:32.0,,Defensive rebound by S. Kilpatrick,91,106
381,4,2:29.0,,S. Kilpatrick makes 2-pt layup from 1 ft,91,108
