,QUARTER,TIME_REMAINING,ATLANTA_ACTION,CHARLOTTE_ACTION,ATLANTA_SCORE,CHARLOTTE_SCORE
82,1,2:49.0,,J. O'Bryant misses 2-pt jump shot from 13 ft,19,16
83,1,2:49.0,Defensive rebound by M. Belinelli,,19,16
84,1,2:37.0,T. Prince makes 2-pt jump shot from 10 ft,,21,16
85,1,2:37.0,Shooting foul by F. Kaminsky (drawn by T. Prince),,21,16
86,1,2:37.0,,Charlotte full timeout,21,16
87,1,2:37.0,,T. Graham enters the game for J. Lamb,21,16
88,1,2:37.0,T. Prince makes free throw 1 of 1,,22,16
89,1,2:37.0,K. Bazemore enters the game for M. Belinelli,,22,16
90,1,2:30.0,,Turnover by J. Stone (out of bounds lost ball),22,16
91,1,2:30.0,M. Belinelli enters the game for T. Prince,,22,16
92,1,2:16.0,Personal foul by T. Graham (drawn by M. Muscala),,22,16
93,1,2:16.0,M. Muscala makes free throw 1 of 2,,23,16
94,1,2:16.0,M. Muscala makes free throw 2 of 2,,24,16
95,1,1:58.0,,J. Stone misses 3-pt jump shot from 23 ft,24,16
96,1,1:55.0,Defensive rebound by M. Muscala,,24,16
97,1,1:36.0,M. Delaney makes 2-pt layup at rim,,26,16
98,1,1:18.0,,Shooting foul by J. Collins (drawn by J. O'Bryant),26,16
99,1,1:18.0,,J. O'Bryant makes free throw 1 of 2,26,17
100,1,1:18.0,,J. O'Bryant makes free throw 2 of 2,26,18
101,1,1:05.0,J. Collins makes 2-pt layup at rim (assist by K. Bazemore),,28,18
102,1,0:48.0,,F. Kaminsky misses 2-pt hook shot from 4 ft,28,18
103,1,0:46.0,Defensive rebound by M. Belinelli,,28,18
104,1,0:33.0,M. Belinelli misses 2-pt jump shot from 16 ft,,28,18
105,1,0:30.0,,Defensive rebound by J. O'Bryant,28,18
106,1,0:25.0,,F. Kaminsky misses 2-pt jump shot from 11 ft,28,18
107,1,0:25.0,Defensive rebound by J. Collins,,28,18
108,1,0:02.0,M. Muscala misses 3-pt jump shot from 23 ft,,28,18
109,1,0:02.0,,Defensive rebound by M. Monk,28,18
110,1,0:00.0,,M. Monk misses 3-pt jump shot from 62 ft,28,18
111,1,0:00.0,,Offensive rebound by Team,28,18
112,2,11:48.0,Def 3 sec tech foul by T. Graham,,28,18
113,2,11:48.0,D. Schröder makes technical free throw,,29,18
114,2,11:36.0,L. Babbitt misses 3-pt jump shot from 26 ft,,29,18
115,2,11:31.0,,Defensive rebound by J. Stone,29,18
116,2,11:20.0,,M. Monk misses 3-pt jump shot from 25 ft,29,18
117,2,11:19.0,Defensive rebound by Team,,29,18
118,2,11:09.0,Personal foul by M. Monk (drawn by D. Schröder),,29,18
119,2,10:56.0,D. Schröder misses 2-pt layup from 1 ft (block by J. O'Bryant),,29,18
120,2,10:53.0,,Defensive rebound by J. Stone,29,18
121,2,10:48.0,,T. Graham misses 3-pt jump shot from 23 ft,29,18
122,2,10:44.0,Defensive rebound by K. Bazemore,,29,18
123,2,10:33.0,M. Muscala makes 2-pt layup from 2 ft (assist by D. Schröder),,31,18
124,2,10:16.0,,T. Graham makes 2-pt layup from 1 ft,31,20
125,2,10:10.0,Shooting foul by J. O'Bryant (drawn by D. Schröder),,31,20
126,2,10:10.0,D. Schröder makes free throw 1 of 2,,32,20
127,2,10:10.0,J. Magette enters the game for M. Delaney,,32,20
128,2,10:10.0,D. Schröder makes free throw 2 of 2,,33,20
129,2,10:00.0,,Turnover by M. Monk (lost ball; steal by K. Bazemore),33,20
130,2,9:57.0,K. Bazemore makes 2-pt dunk from 1 ft,,35,20
131,2,9:57.0,,Charlotte full timeout,35,20
132,2,9:57.0,,K. Walker enters the game for J. Stone,35,20
133,2,9:57.0,E. İlyasova enters the game for M. Muscala,,35,20
134,2,9:38.0,,M. Monk misses 2-pt jump shot from 9 ft,35,20
135,2,9:36.0,Defensive rebound by E. İlyasova,,35,20
136,2,9:27.0,L. Babbitt makes 3-pt jump shot from 25 ft (assist by D. Schröder),,38,20
137,2,9:16.0,,Personal foul by E. İlyasova (drawn by K. Walker),38,20
138,2,9:16.0,,J. Lamb enters the game for M. Monk,38,20
139,2,9:16.0,,D. Howard enters the game for J. O'Bryant,38,20
140,2,9:10.0,,Turnover by D. Howard (out of bounds lost ball),38,20
141,2,8:52.0,D. Schröder makes 2-pt jump shot from 17 ft,,40,20
142,2,8:39.0,,Personal foul by E. İlyasova (drawn by J. Lamb),40,20
143,2,8:39.0,T. Prince enters the game for K. Bazemore,,40,20
144,2,8:30.0,,F. Kaminsky makes 2-pt jump shot from 10 ft,40,22
145,2,8:09.0,E. İlyasova misses 3-pt jump shot from 25 ft,,40,22
146,2,8:06.0,,Defensive rebound by D. Howard,40,22
147,2,7:54.0,,D. Howard misses 2-pt hook shot from 6 ft,40,22
148,2,7:54.0,,Offensive rebound by Team,40,22
149,2,7:51.0,,K. Walker makes 3-pt jump shot from 25 ft (assist by F. Kaminsky),40,25
150,2,7:27.0,D. Schröder misses 2-pt jump shot from 17 ft,,40,25
151,2,7:23.0,,Defensive rebound by D. Howard,40,25
152,2,7:16.0,,Turnover by K. Walker (bad pass; steal by L. Babbitt),40,25
153,2,7:07.0,E. İlyasova misses 3-pt jump shot from 22 ft,,40,25
154,2,7:04.0,,Defensive rebound by F. Kaminsky,40,25
155,2,6:56.0,,F. Kaminsky makes 2-pt layup from 1 ft,40,27
156,2,6:56.0,,Shooting foul by T. Prince (drawn by F. Kaminsky),40,27
157,2,6:56.0,Atlanta full timeout,,40,27
158,2,6:56.0,M. Belinelli enters the game for J. Magette,,40,27
159,2,6:56.0,,F. Kaminsky makes free throw 1 of 1,40,28
160,2,6:44.0,L. Babbitt misses 3-pt jump shot from 25 ft,,40,28
161,2,6:40.0,,Defensive rebound by F. Kaminsky,40,28
162,2,6:35.0,,J. Lamb misses 3-pt jump shot from 26 ft,40,28
163,2,6:31.0,Defensive rebound by D. Schröder,,40,28
164,2,6:16.0,T. Prince makes 2-pt jump shot from 12 ft,,42,28
165,2,6:02.0,,Shooting foul by T. Prince (drawn by T. Graham),42,28
166,2,6:02.0,,T. Graham makes free throw 1 of 2,42,29
167,2,6:02.0,D. Dedmon enters the game for L. Babbitt,,42,29
168,2,6:02.0,,T. Graham makes free throw 2 of 2,42,30
169,2,5:50.0,Offensive foul by M. Belinelli (drawn by T. Graham),,42,30
170,2,5:50.0,Turnover by M. Belinelli (offensive foul),,42,30
171,2,5:37.0,,Turnover by D. Howard (traveling),42,30
172,2,5:29.0,D. Schröder makes 2-pt jump shot from 12 ft,,44,30
173,2,5:14.0,,F. Kaminsky makes 3-pt jump shot from 22 ft (assist by K. Walker),44,33
174,2,4:54.0,Turnover by T. Prince (traveling),,44,33
175,2,4:54.0,M. Delaney enters the game for D. Schröder,,44,33
176,2,4:49.0,,Personal foul by M. Delaney (drawn by K. Walker),44,33
177,2,4:49.0,,K. Walker makes free throw 1 of 2,44,34
178,2,4:49.0,,K. Walker makes free throw 2 of 2,44,35
179,2,4:41.0,M. Belinelli makes 3-pt jump shot from 27 ft (assist by M. Delaney),,47,35
180,2,4:19.0,,Turnover by D. Howard (turnover),47,35
181,2,4:19.0,M. Muscala enters the game for E. İlyasova,,47,35
182,2,4:09.0,M. Belinelli misses 2-pt jump shot from 20 ft,,47,35
183,2,4:05.0,,Defensive rebound by D. Howard,47,35
184,2,3:51.0,,D. Howard makes 2-pt hook shot from 6 ft,47,37
185,2,3:38.0,M. Delaney misses 2-pt jump shot from 15 ft,,47,37
186,2,3:35.0,,Defensive rebound by K. Walker,47,37
187,2,3:32.0,,K. Walker misses 2-pt jump shot from 10 ft,47,37
188,2,3:28.0,Defensive rebound by T. Prince,,47,37
189,2,3:13.0,D. Dedmon makes 2-pt jump shot from 21 ft (assist by M. Belinelli),,49,37
190,2,2:46.0,,T. Graham makes 2-pt layup from 3 ft,49,39
191,2,2:30.0,T. Prince misses 2-pt jump shot from 11 ft,,49,39
192,2,2:28.0,,Defensive rebound by F. Kaminsky,49,39
193,2,2:28.0,,Personal foul by T. Prince (drawn by F. Kaminsky),49,39
194,2,2:28.0,,F. Kaminsky makes free throw 1 of 2,49,40
195,2,2:28.0,,M. Monk enters the game for T. Graham,49,40
196,2,2:28.0,K. Bazemore enters the game for T. Prince,,49,40
197,2,2:28.0,,F. Kaminsky makes free throw 2 of 2,49,41
198,2,2:14.0,M. Muscala makes 3-pt jump shot from 22 ft (assist by M. Delaney),,52,41
199,2,1:52.0,,J. Lamb makes 2-pt layup at rim,52,43
200,2,1:47.0,Shooting foul by D. Howard (drawn by M. Delaney),,52,43
201,2,1:47.0,M. Delaney makes free throw 2 of 2,,53,43
202,2,1:47.0,M. Delaney misses free throw 1 of 2,,53,43
203,2,1:47.0,Offensive rebound by Team,,53,43
204,2,1:47.0,D. Schröder enters the game for M. Belinelli,,53,43
205,2,1:47.0,J. Collins enters the game for D. Dedmon,,53,43
206,2,1:38.0,,Def 3 sec tech foul by M. Muscala,53,43
207,2,1:38.0,,K. Walker makes technical free throw,53,44
208,2,1:32.0,,Shooting foul by M. Muscala (drawn by F. Kaminsky),53,44
209,2,1:32.0,,F. Kaminsky makes free throw 1 of 2,53,45
210,2,1:32.0,,F. Kaminsky makes free throw 2 of 2,53,46
211,2,1:14.0,M. Delaney misses 3-pt jump shot from 25 ft,,53,46
212,2,1:08.0,Offensive rebound by M. Muscala,,53,46
213,2,1:08.0,M. Muscala makes 2-pt layup at rim,,55,46
214,2,0:55.0,,Turnover by F. Kaminsky (lost ball; steal by K. Bazemore),55,46
215,2,0:53.0,,Offensive charge foul by J. Collins (drawn by K. Walker),55,46
216,2,0:53.0,Turnover by J. Collins (offensive foul),,55,46
217,2,0:53.0,,M. Williams enters the game for D. Howard,55,46
218,2,0:42.0,,F. Kaminsky makes 3-pt jump shot from 26 ft (assist by K. Walker),55,49
219,2,0:31.0,D. Schröder misses 2-pt jump shot from 17 ft,,55,49
220,2,0:27.0,,Defensive rebound by M. Monk,55,49
221,2,0:05.0,,Turnover by K. Walker (bad pass; steal by M. Delaney),55,49
222,2,0:00.0,M. Delaney misses 2-pt jump shot from 15 ft,,55,49
223,2,0:00.0,Offensive rebound by Team,,55,49
224,2,0:00.0,Personal foul by J. Lamb (drawn by J. Collins),,55,49
225,2,0:00.0,J. Collins makes free throw 2 of 2,,56,49
226,2,0:00.0,J. Collins misses free throw 1 of 2,,56,49
227,2,0:00.0,Offensive rebound by Team,,56,49
228,3,11:43.0,E. İlyasova misses 2-pt jump shot from 13 ft,,56,49
229,3,11:38.0,,Defensive rebound by D. Bacon,56,49
230,3,11:36.0,,Offensive foul by D. Howard (drawn by E. İlyasova),56,49
231,3,11:36.0,,Turnover by D. Howard (offensive foul),56,49
232,3,11:21.0,Turnover by D. Schröder (bad pass; steal by M. Williams),,56,49
233,3,11:07.0,,M. Williams misses 3-pt jump shot from 22 ft,56,49
234,3,11:03.0,Defensive rebound by T. Prince,,56,49
235,3,10:56.0,K. Bazemore makes 3-pt jump shot from 23 ft (assist by D. Dedmon),,59,49
236,3,10:46.0,,Personal foul by K. Bazemore (drawn by M. Williams),59,49
237,3,10:40.0,,D. Bacon makes 3-pt jump shot from 23 ft (assist by K. Walker),59,52
238,3,10:29.0,Offensive foul by E. İlyasova (drawn by K. Walker),,59,52
239,3,10:29.0,Turnover by E. İlyasova (offensive foul),,59,52
240,3,10:17.0,,M. Williams misses 3-pt jump shot from 26 ft,59,52
241,3,10:12.0,Defensive rebound by T. Prince,,59,52
242,3,10:07.0,D. Schröder misses 2-pt jump shot from 1 ft,,59,52
243,3,10:04.0,,Defensive rebound by D. Bacon,59,52
244,3,10:02.0,,J. Lamb misses 3-pt jump shot from 22 ft,59,52
245,3,10:02.0,Defensive rebound by E. İlyasova,,59,52
246,3,9:52.0,D. Schröder makes 2-pt jump shot from 10 ft,,61,52
247,3,9:49.0,Technical foul by D. Schröder,,61,52
248,3,9:49.0,,K. Walker misses technical free throw,61,52
249,3,9:49.0,,Offensive rebound by Team,61,52
250,3,9:26.0,,J. Lamb makes 2-pt jump shot from 11 ft,61,54
251,3,9:18.0,K. Bazemore misses 2-pt jump shot from 16 ft,,61,54
252,3,9:14.0,,Defensive rebound by D. Bacon,61,54
253,3,9:09.0,,Personal foul by E. İlyasova (drawn by D. Howard),61,54
254,3,9:04.0,,J. Lamb makes 2-pt jump shot from 10 ft,61,56
255,3,8:55.0,E. İlyasova misses 3-pt jump shot from 26 ft,,61,56
256,3,8:52.0,,Defensive rebound by D. Bacon,61,56
257,3,8:43.0,,D. Howard makes 2-pt layup from 2 ft (assist by J. Lamb),61,58
258,3,8:43.0,,Shooting foul by E. İlyasova (drawn by D. Howard),61,58
259,3,8:43.0,M. Muscala enters the game for E. İlyasova,,61,58
260,3,8:43.0,,D. Howard misses free throw 1 of 1,61,58
261,3,8:40.0,Defensive rebound by D. Dedmon,,61,58
262,3,8:32.0,T. Prince makes 3-pt jump shot from 26 ft (assist by K. Bazemore),,64,58
263,3,8:16.0,,Turnover by K. Walker (bad pass; steal by M. Muscala),64,58
264,3,8:06.0,D. Dedmon misses 2-pt jump shot from 18 ft,,64,58
265,3,8:01.0,Offensive rebound by M. Muscala,,64,58
266,3,7:52.0,D. Schröder misses 3-pt jump shot from 24 ft,,64,58
267,3,7:48.0,Offensive rebound by D. Dedmon,,64,58
268,3,7:37.0,D. Schröder misses 3-pt jump shot from 25 ft,,64,58
269,3,7:34.0,,Defensive rebound by D. Bacon,64,58
270,3,7:16.0,,J. Lamb misses 2-pt layup from 1 ft,64,58
271,3,7:15.0,,Offensive rebound by D. Howard,64,58
272,3,7:15.0,,Shooting foul by K. Bazemore (drawn by D. Howard),64,58
273,3,7:15.0,,D. Howard makes free throw 1 of 2,64,59
274,3,7:15.0,M. Belinelli enters the game for K. Bazemore,,64,59
275,3,7:15.0,,D. Howard makes free throw 2 of 2,64,60
276,3,7:04.0,M. Muscala misses 2-pt jump shot from 10 ft (block by M. Williams),,64,60
277,3,7:04.0,Offensive rebound by Team,,64,60
278,3,7:00.0,D. Schröder makes 2-pt jump shot from 13 ft,,66,60
279,3,6:44.0,,M. Williams misses 3-pt jump shot from 24 ft,66,60
280,3,6:41.0,Defensive rebound by D. Dedmon,,66,60
281,3,6:32.0,T. Prince makes 3-pt jump shot from 26 ft (assist by M. Belinelli),,69,60
282,3,6:13.0,,Turnover by M. Williams (bad pass; steal by T. Prince),69,60
283,3,5:56.0,M. Muscala misses 2-pt layup from 1 ft,,69,60
284,3,5:53.0,,Defensive rebound by K. Walker,69,60
285,3,5:53.0,,Personal foul by D. Schröder (drawn by K. Walker),69,60
286,3,5:53.0,,Charlotte full timeout,69,60
287,3,5:53.0,J. Collins enters the game for D. Dedmon,,69,60
288,3,5:53.0,,K. Walker misses free throw 1 of 2,69,60
289,3,5:53.0,,Offensive rebound by Team,69,60
290,3,5:53.0,,K. Walker makes free throw 2 of 2,69,61
291,3,5:42.0,,Loose ball foul by K. Walker (drawn by D. Schröder),69,61
292,3,5:41.0,J. Collins misses 2-pt jump shot from 6 ft (block by D. Howard),,69,61
293,3,5:41.0,Offensive rebound by Team,,69,61
294,3,5:31.0,D. Schröder misses 2-pt jump shot from 17 ft,,69,61
295,3,5:27.0,,Defensive rebound by D. Howard,69,61
296,3,5:16.0,,J. Lamb misses 2-pt jump shot from 6 ft,69,61
297,3,5:15.0,,Offensive rebound by D. Howard,69,61
298,3,5:15.0,,Shooting foul by M. Muscala (drawn by D. Howard),69,61
299,3,5:15.0,,D. Howard misses free throw 1 of 2,69,61
300,3,5:15.0,,Offensive rebound by Team,69,61
301,3,5:15.0,M. Delaney enters the game for D. Schröder,,69,61
302,3,5:15.0,,D. Howard makes free throw 2 of 2,69,62
303,3,5:08.0,M. Belinelli misses 3-pt jump shot from 26 ft,,69,62
304,3,5:05.0,,Defensive rebound by D. Howard,69,62
305,3,5:01.0,,K. Walker misses 2-pt layup from 1 ft,69,62
306,3,4:57.0,,Offensive rebound by K. Walker,69,62
307,3,4:55.0,,M. Williams misses 2-pt layup from 2 ft,69,62
308,3,4:55.0,,Offensive rebound by Team,69,62
309,3,4:48.0,,D. Howard makes 2-pt dunk from 1 ft (assist by K. Walker),69,64
310,3,4:28.0,T. Prince misses 2-pt jump shot from 17 ft,,69,64
311,3,4:25.0,,Defensive rebound by D. Bacon,69,64
312,3,4:20.0,,D. Howard makes 2-pt dunk at rim (assist by K. Walker),69,66
313,3,4:20.0,,Shooting foul by T. Prince (drawn by D. Howard),69,66
314,3,4:20.0,Atlanta full timeout,,69,66
315,3,4:20.0,,F. Kaminsky enters the game for M. Williams,69,66
316,3,4:20.0,K. Bazemore enters the game for T. Prince,,69,66
317,3,4:20.0,,D. Howard makes free throw 1 of 1,69,67
318,3,4:07.0,Offensive foul by J. Collins (drawn by K. Walker),,69,67
319,3,4:07.0,Turnover by J. Collins (offensive foul),,69,67
320,3,3:52.0,,D. Bacon makes 3-pt jump shot from 22 ft (assist by F. Kaminsky),69,70
321,3,3:39.0,M. Muscala misses 3-pt jump shot from 25 ft,,69,70
322,3,3:35.0,,Defensive rebound by K. Walker,69,70
323,3,3:32.0,,K. Walker makes 2-pt layup from 2 ft,69,72
324,3,3:17.0,M. Belinelli misses 2-pt layup from 2 ft,,69,72
325,3,3:14.0,,Defensive rebound by D. Bacon,69,72
326,3,3:11.0,,Shooting foul by J. Collins (drawn by K. Walker),69,72
327,3,3:11.0,Atlanta full timeout,,69,72
328,3,3:11.0,D. Dedmon enters the game for M. Belinelli,,69,72
329,3,3:11.0,D. Schröder enters the game for J. Collins,,69,72
330,3,3:11.0,L. Babbitt enters the game for M. Muscala,,69,72
331,3,3:11.0,,K. Walker makes free throw 1 of 3,69,73
332,3,3:11.0,,K. Walker makes free throw 2 of 3,69,74
333,3,3:11.0,,K. Walker makes free throw 3 of 3,69,75
334,3,2:50.0,K. Bazemore misses 2-pt jump shot from 10 ft,,69,75
335,3,2:47.0,,Defensive rebound by D. Howard,69,75
336,3,2:33.0,,F. Kaminsky makes 2-pt jump shot from 9 ft,69,77
337,3,2:25.0,D. Schröder misses 2-pt jump shot from 12 ft,,69,77
338,3,2:24.0,Offensive rebound by Team,,69,77
339,3,2:24.0,,M. Monk enters the game for J. Lamb,69,77
340,3,2:19.0,K. Bazemore misses 3-pt jump shot from 23 ft,,69,77
341,3,2:15.0,Offensive rebound by D. Schröder,,69,77
342,3,2:13.0,L. Babbitt misses 3-pt jump shot from 23 ft,,69,77
343,3,2:10.0,,Defensive rebound by D. Bacon,69,77
344,3,1:59.0,,F. Kaminsky misses 3-pt jump shot from 26 ft,69,77
345,3,1:54.0,Defensive rebound by M. Delaney,,69,77
346,3,1:48.0,Turnover by D. Schröder (bad pass; steal by F. Kaminsky),,69,77
347,3,1:43.0,,F. Kaminsky makes 2-pt layup from 1 ft,69,79
348,3,1:29.0,L. Babbitt misses 3-pt jump shot from 23 ft,,69,79
349,3,1:25.0,,Defensive rebound by D. Bacon,69,79
350,3,1:15.0,,M. Monk makes 3-pt jump shot from 26 ft (assist by F. Kaminsky),69,82
351,3,0:58.0,D. Dedmon misses 2-pt jump shot from 10 ft,,69,82
352,3,0:54.0,,Defensive rebound by D. Howard,69,82
353,3,0:45.0,,Shooting foul by L. Babbitt (drawn by K. Walker),69,82
354,3,0:45.0,,K. Walker makes free throw 1 of 2,69,83
355,3,0:45.0,,J. O'Bryant enters the game for D. Howard,69,83
356,3,0:45.0,,K. Walker makes free throw 2 of 2,69,84
357,3,0:33.0,D. Schröder makes 2-pt layup from 1 ft,,71,84
358,3,0:13.0,,K. Walker misses 3-pt jump shot from 22 ft,71,84
359,3,0:10.0,Defensive rebound by M. Delaney,,71,84
360,3,0:02.0,D. Schröder makes 2-pt jump shot from 12 ft,,73,84
361,4,11:49.0,,Turnover by M. Monk (lost ball; steal by D. Schröder),73,84
362,4,11:39.0,K. Bazemore makes 2-pt dunk at rim (assist by D. Schröder),,75,84
363,4,11:26.0,,F. Kaminsky makes 2-pt layup from 1 ft,75,86
364,4,11:13.0,Personal foul by M. Monk (drawn by D. Schröder),,75,86
365,4,11:09.0,Personal foul by J. Lamb (drawn by K. Bazemore),,75,86
366,4,10:56.0,Turnover by K. Bazemore (lost ball; steal by J. O'Bryant),,75,86
367,4,10:50.0,,T. Graham misses 3-pt jump shot from 23 ft (block by M. Delaney),75,86
368,4,10:50.0,,Offensive rebound by J. O'Bryant,75,86
369,4,10:50.0,,J. O'Bryant misses 2-pt layup from 2 ft,75,86
370,4,10:50.0,Defensive rebound by L. Babbitt,,75,86
371,4,10:50.0,Technical foul by K. Bazemore,,75,86
372,4,10:50.0,,J. Lamb makes technical free throw,75,87
373,4,10:44.0,D. Schröder makes 2-pt jump shot from 16 ft,,77,87
374,4,10:32.0,,Offensive foul by M. Monk (drawn by M. Delaney),77,87
375,4,10:32.0,,Turnover by M. Monk (offensive foul),77,87
376,4,10:24.0,D. Schröder makes 2-pt jump shot from 8 ft,,79,87
377,4,10:10.0,,F. Kaminsky misses 2-pt jump shot from 11 ft,79,87
378,4,10:04.0,,Offensive rebound by J. O'Bryant,79,87
379,4,9:53.0,,Turnover by J. Lamb (lost ball; steal by K. Bazemore),79,87
380,4,9:53.0,Personal foul by J. Lamb (drawn by K. Bazemore),,79,87
381,4,9:53.0,,K. Walker enters the game for M. Monk,79,87
382,4,9:44.0,D. Schröder misses 2-pt jump shot from 22 ft,,79,87
383,4,9:41.0,,Defensive rebound by J. Lamb,79,87
384,4,9:35.0,,K. Walker misses 2-pt jump shot from 14 ft,79,87
385,4,9:35.0,,Offensive rebound by T. Graham,79,87
