,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,HOUSTON_ACTION,MEMPHIS_SCORE,HOUSTON_SCORE
37,1,6:23.0,M. Gasol misses 3-pt jump shot from 24 ft,,9,18
38,1,6:20.0,,Defensive rebound by T. Ariza,9,18
39,1,6:05.0,,P. Tucker makes 3-pt jump shot from 24 ft (assist by E. Gordon),9,21
40,1,5:44.0,M. Gasol misses 2-pt layup from 1 ft (block by C. Capela),,9,21
41,1,5:41.0,,Defensive rebound by P. Tucker,9,21
42,1,5:38.0,,J. Harden makes 2-pt layup at rim (assist by P. Tucker),9,23
43,1,5:24.0,Shooting foul by P. Tucker (drawn by M. Conley),,9,23
44,1,5:24.0,M. Conley makes free throw 1 of 2,,10,23
45,1,5:24.0,,N. Hilário enters the game for E. Gordon,10,23
46,1,5:24.0,,L. Mbah a Moute enters the game for C. Capela,10,23
47,1,5:24.0,B. McLemore enters the game for J. Ennis,,10,23
48,1,5:24.0,T. Evans enters the game for D. Brooks,,10,23
49,1,5:24.0,M. Conley misses free throw 2 of 2,,10,23
50,1,5:21.0,,Defensive rebound by N. Hilário,10,23
51,1,5:05.0,,Shooting foul by J. Martin (drawn by J. Harden),10,23
52,1,5:05.0,,J. Harden misses free throw 1 of 3,10,23
53,1,5:05.0,,Offensive rebound by Team,10,23
54,1,5:05.0,,J. Harden makes free throw 2 of 3,10,24
55,1,5:05.0,M. Chalmers enters the game for J. Martin,,10,24
56,1,5:05.0,C. Parsons enters the game for M. Conley,,10,24
57,1,5:05.0,,J. Harden misses free throw 3 of 3,10,24
58,1,5:02.0,Defensive rebound by C. Parsons,,10,24
59,1,4:49.0,Turnover by T. Evans (lost ball; steal by N. Hilário),,10,24
60,1,4:48.0,,T. Ariza makes 2-pt layup from 1 ft,10,26
61,1,4:48.0,,Shooting foul by B. McLemore (drawn by T. Ariza),10,26
62,1,4:48.0,,T. Ariza misses free throw 1 of 1,10,26
63,1,4:44.0,Defensive rebound by T. Evans,,10,26
64,1,4:31.0,B. McLemore misses 2-pt jump shot from 20 ft,,10,26
65,1,4:29.0,,Defensive rebound by T. Ariza,10,26
66,1,4:18.0,,T. Ariza misses 3-pt jump shot from 26 ft,10,26
67,1,4:15.0,,Offensive rebound by N. Hilário,10,26
68,1,4:03.0,,N. Hilário makes 2-pt layup from 1 ft (assist by J. Harden),10,28
69,1,3:59.0,Memphis full timeout,,10,28
70,1,3:47.0,C. Parsons makes 2-pt layup from 1 ft (assist by T. Evans),,12,28
71,1,3:26.0,,Turnover by T. Ariza (lost ball; steal by T. Evans),12,28
72,1,3:23.0,T. Evans makes 2-pt layup at rim,,14,28
73,1,3:23.0,Shooting foul by L. Mbah a Moute (drawn by T. Evans),,14,28
74,1,3:23.0,T. Evans makes free throw 1 of 1,,15,28
75,1,3:10.0,,Turnover by N. Hilário (lost ball; steal by C. Parsons),15,28
76,1,3:04.0,T. Evans makes 2-pt layup at rim (assist by C. Parsons),,17,28
77,1,2:51.0,,J. Harden misses 3-pt jump shot from 25 ft,17,28
78,1,2:48.0,Defensive rebound by T. Evans,,17,28
79,1,2:43.0,B. McLemore misses 2-pt jump shot from 9 ft,,17,28
80,1,2:41.0,,Defensive rebound by N. Hilário,17,28
81,1,2:35.0,,P. Tucker misses 2-pt jump shot from 22 ft,17,28
82,1,2:34.0,Defensive rebound by C. Parsons,,17,28
83,1,2:08.0,M. Gasol misses 2-pt jump shot from 21 ft,,17,28
84,1,2:08.0,,Defensive rebound by Team,17,28
85,1,2:08.0,,R. Anderson enters the game for T. Ariza,17,28
86,1,1:52.0,,J. Harden misses 3-pt jump shot from 25 ft,17,28
87,1,1:49.0,Defensive rebound by M. Gasol,,17,28
88,1,1:45.0,T. Evans makes 2-pt layup from 1 ft (assist by M. Gasol),,19,28
89,1,1:30.0,,Loose ball foul by N. Hilário (drawn by M. Chalmers),19,28
90,1,1:30.0,,Turnover by N. Hilário (turnover),19,28
91,1,1:30.0,B. Wright enters the game for M. Gasol,,19,28
92,1,1:18.0,Turnover by C. Parsons (lost ball; steal by P. Tucker),,19,28
93,1,1:11.0,,J. Harden makes 2-pt layup at rim,19,30
94,1,0:55.0,C. Parsons makes 3-pt jump shot from 25 ft (assist by B. Wright),,22,30
95,1,0:40.0,,L. Mbah a Moute misses 3-pt jump shot from 23 ft,22,30
96,1,0:37.0,Defensive rebound by C. Parsons,,22,30
97,1,0:30.0,M. Chalmers misses 2-pt jump shot from 10 ft,,22,30
98,1,0:30.0,,Defensive rebound by N. Hilário,22,30
99,1,0:07.0,,J. Harden makes 3-pt jump shot from 25 ft,22,33
100,1,0:00.0,Turnover by T. Evans (bad pass; steal by R. Anderson),,22,33
101,2,11:45.0,T. Evans makes 2-pt jump shot from 4 ft,,24,33
102,2,11:45.0,Shooting foul by L. Mbah a Moute (drawn by T. Evans),,24,33
103,2,11:45.0,D. Brooks enters the game for B. McLemore,,24,33
104,2,11:45.0,T. Evans misses free throw 1 of 1,,24,33
105,2,11:43.0,,Defensive rebound by R. Anderson,24,33
106,2,11:33.0,,Shooting foul by D. Brooks (drawn by E. Gordon),24,33
107,2,11:33.0,,E. Gordon makes free throw 1 of 3,24,34
108,2,11:33.0,,E. Gordon makes free throw 2 of 3,24,35
109,2,11:33.0,,E. Gordon makes free throw 3 of 3,24,36
110,2,11:25.0,M. Chalmers misses 2-pt jump shot from 12 ft,,24,36
111,2,11:21.0,Offensive rebound by B. Wright,,24,36
112,2,11:13.0,C. Parsons makes 3-pt jump shot from 24 ft,,27,36
113,2,10:59.0,,Turnover by P. Tucker (bad pass; steal by M. Chalmers),27,36
114,2,10:55.0,M. Chalmers makes 2-pt layup at rim,,29,36
115,2,10:31.0,,N. Hilário makes 2-pt layup at rim (assist by E. Gordon),29,38
116,2,10:19.0,M. Chalmers misses 3-pt jump shot from 24 ft,,29,38
117,2,10:16.0,,Defensive rebound by P. Tucker,29,38
118,2,10:15.0,,C. Capela enters the game for N. Hilário,29,38
119,2,9:57.0,,Shooting foul by C. Parsons (drawn by L. Mbah a Moute),29,38
120,2,9:57.0,,L. Mbah a Moute makes free throw 1 of 2,29,39
121,2,9:57.0,J. Ennis enters the game for M. Chalmers,,29,39
122,2,9:57.0,,L. Mbah a Moute makes free throw 2 of 2,29,40
123,2,9:37.0,C. Parsons misses 2-pt jump shot from 15 ft,,29,40
124,2,9:33.0,,Defensive rebound by C. Capela,29,40
125,2,9:25.0,,L. Mbah a Moute misses 3-pt jump shot from 23 ft,29,40
126,2,9:22.0,Defensive rebound by Team,,29,40
127,2,9:12.0,T. Evans makes 2-pt layup at rim,,31,40
128,2,8:53.0,,P. Tucker makes 2-pt layup from 1 ft (assist by C. Capela),31,42
129,2,8:30.0,,T. Ariza enters the game for P. Tucker,31,42
130,2,8:30.0,M. Chalmers enters the game for C. Parsons,,31,42
131,2,8:29.0,D. Brooks misses 2-pt layup from 1 ft,,31,42
132,2,8:29.0,Offensive rebound by Team,,31,42
133,2,8:19.0,D. Brooks makes 2-pt layup at rim (assist by T. Evans),,33,42
134,2,8:10.0,,Shooting foul by B. Wright (drawn by E. Gordon),33,42
135,2,8:10.0,,E. Gordon misses free throw 1 of 2,33,42
136,2,8:10.0,,Offensive rebound by Team,33,42
137,2,8:10.0,,E. Gordon makes free throw 2 of 2,33,43
138,2,8:02.0,Shooting foul by L. Mbah a Moute (drawn by B. Wright),,33,43
139,2,8:02.0,B. Wright misses free throw 1 of 2,,33,43
140,2,8:02.0,Offensive rebound by Team,,33,43
141,2,8:02.0,B. Wright makes free throw 2 of 2,,34,43
142,2,7:54.0,,E. Gordon misses 3-pt jump shot from 26 ft,34,43
143,2,7:50.0,,Offensive rebound by C. Capela,34,43
144,2,7:45.0,,Turnover by L. Mbah a Moute (bad pass; steal by T. Evans),34,43
145,2,7:39.0,D. Brooks makes 2-pt layup at rim (assist by T. Evans),,36,43
146,2,7:24.0,,Personal foul by D. Brooks (drawn by T. Ariza),36,43
147,2,7:24.0,,J. Harden enters the game for L. Mbah a Moute,36,43
148,2,7:24.0,M. Conley enters the game for T. Evans,,36,43
149,2,7:24.0,M. Gasol enters the game for B. Wright,,36,43
150,2,7:21.0,,E. Gordon misses 3-pt jump shot from 25 ft,36,43
151,2,7:17.0,Defensive rebound by M. Gasol,,36,43
152,2,7:07.0,Personal foul by C. Capela (drawn by M. Gasol),,36,43
153,2,6:56.0,J. Ennis misses 2-pt jump shot from 10 ft,,36,43
154,2,6:54.0,,Defensive rebound by T. Ariza,36,43
155,2,6:50.0,,Personal foul by D. Brooks (drawn by J. Harden),36,43
156,2,6:50.0,,Houston full timeout,36,43
157,2,6:50.0,B. McLemore enters the game for D. Brooks,,36,43
158,2,6:50.0,,J. Harden makes free throw 1 of 2,36,44
159,2,6:50.0,,J. Harden makes free throw 2 of 2,36,45
160,2,6:28.0,M. Conley misses 2-pt jump shot from 12 ft,,36,45
161,2,6:26.0,,Defensive rebound by R. Anderson,36,45
162,2,6:20.0,Offensive charge foul by R. Anderson (drawn by M. Chalmers),,36,45
163,2,6:20.0,,Turnover by R. Anderson (offensive foul),36,45
164,2,6:05.0,M. Gasol misses 2-pt jump shot from 7 ft,,36,45
165,2,6:03.0,,Defensive rebound by J. Harden,36,45
166,2,5:59.0,,E. Gordon makes 3-pt jump shot from 25 ft (assist by J. Harden),36,48
167,2,5:42.0,M. Conley misses 2-pt layup from 1 ft,,36,48
168,2,5:40.0,,Defensive rebound by C. Capela,36,48
169,2,5:36.0,,J. Harden makes 3-pt jump shot from 24 ft,36,51
170,2,5:09.0,M. Gasol makes 2-pt hook shot from 2 ft (assist by M. Conley),,38,51
171,2,4:56.0,,J. Harden misses 2-pt jump shot from 7 ft,38,51
172,2,4:54.0,Defensive rebound by M. Chalmers,,38,51
173,2,4:49.0,J. Ennis makes 2-pt layup at rim (assist by M. Conley),,40,51
174,2,4:24.0,,E. Gordon misses 2-pt jump shot from 9 ft,40,51
175,2,4:17.0,,C. Capela misses 2-pt layup at rim,40,51
176,2,4:17.0,,Offensive rebound by C. Capela,40,51
177,2,4:17.0,,Offensive rebound by C. Capela,40,51
178,2,4:17.0,,C. Capela makes 2-pt layup at rim,40,53
179,2,4:04.0,Shooting foul by R. Anderson (drawn by M. Gasol),,40,53
180,2,4:04.0,M. Gasol makes free throw 1 of 2,,41,53
181,2,4:04.0,,P. Tucker enters the game for R. Anderson,41,53
182,2,4:04.0,T. Evans enters the game for M. Chalmers,,41,53
183,2,4:04.0,M. Gasol makes free throw 2 of 2,,42,53
184,2,3:50.0,,T. Ariza misses 2-pt layup from 1 ft (block by M. Gasol),42,53
185,2,3:50.0,Defensive rebound by J. Ennis,,42,53
186,2,3:34.0,M. Gasol makes 2-pt dunk at rim (assist by B. McLemore),,44,53
187,2,3:17.0,,P. Tucker misses 3-pt jump shot from 24 ft,44,53
188,2,3:17.0,Defensive rebound by T. Evans,,44,53
189,2,3:11.0,J. Ennis makes 2-pt dunk at rim (assist by T. Evans),,46,53
190,2,2:46.0,,T. Ariza misses 3-pt jump shot from 25 ft,46,53
191,2,2:46.0,,Offensive rebound by C. Capela,46,53
192,2,2:41.0,,Turnover by C. Capela (bad pass; steal by T. Evans),46,53
193,2,2:36.0,T. Evans misses 2-pt layup at rim (block by C. Capela),,46,53
194,2,2:36.0,Offensive rebound by Team,,46,53
195,2,2:36.0,Memphis full timeout,,46,53
196,2,2:34.0,B. McLemore makes 2-pt layup at rim (assist by T. Evans),,48,53
197,2,2:11.0,,J. Harden misses 3-pt jump shot from 26 ft,48,53
198,2,2:08.0,Defensive rebound by M. Gasol,,48,53
199,2,2:02.0,Turnover by B. McLemore (bad pass; steal by C. Capela),,48,53
200,2,1:54.0,,E. Gordon misses 3-pt jump shot from 23 ft,48,53
201,2,1:50.0,,Offensive rebound by T. Ariza,48,53
202,2,1:47.0,,E. Gordon misses 3-pt jump shot from 25 ft,48,53
203,2,1:45.0,Defensive rebound by M. Gasol,,48,53
204,2,1:37.0,T. Evans misses 3-pt jump shot from 24 ft,,48,53
205,2,1:34.0,,Defensive rebound by C. Capela,48,53
206,2,1:25.0,,Shooting foul by B. McLemore (drawn by J. Harden),48,53
207,2,1:25.0,,J. Harden makes free throw 1 of 3,48,54
208,2,1:25.0,,J. Harden misses free throw 2 of 3,48,54
209,2,1:25.0,,Offensive rebound by Team,48,54
210,2,1:25.0,M. Chalmers enters the game for J. Ennis,,48,54
211,2,1:25.0,C. Parsons enters the game for B. McLemore,,48,54
212,2,1:25.0,,J. Harden makes free throw 3 of 3,48,55
213,2,1:12.0,Turnover by M. Conley (bad pass; steal by T. Ariza),,48,55
214,2,1:09.0,,T. Ariza makes 2-pt layup at rim,48,57
215,2,0:53.0,M. Gasol misses 3-pt jump shot from 25 ft,,48,57
216,2,0:50.0,,Defensive rebound by J. Harden,48,57
217,2,0:42.0,,J. Harden makes 2-pt layup at rim,48,59
218,2,0:33.0,M. Conley misses 2-pt jump shot from 13 ft,,48,59
219,2,0:32.0,,Defensive rebound by P. Tucker,48,59
220,2,0:24.0,,J. Harden makes 3-pt jump shot from 25 ft,48,62
221,2,0:03.0,Shooting foul by P. Tucker (drawn by T. Evans),,48,62
222,2,0:03.0,T. Evans makes free throw 1 of 2,,49,62
223,2,0:03.0,T. Evans makes free throw 2 of 2,,50,62
224,2,0:01.0,,Turnover by J. Harden (out of bounds lost ball),50,62
225,2,0:00.0,C. Parsons misses 3-pt jump shot from 36 ft,,50,62
226,2,0:00.0,Offensive rebound by Team,,50,62
227,3,11:40.0,M. Gasol makes 2-pt jump shot from 16 ft,,52,62
228,3,11:15.0,,T. Ariza misses 3-pt jump shot from 25 ft,52,62
229,3,11:12.0,Defensive rebound by J. Ennis,,52,62
230,3,11:05.0,M. Gasol misses 3-pt jump shot from 26 ft,,52,62
231,3,11:02.0,,Defensive rebound by T. Ariza,52,62
232,3,10:52.0,,Personal foul by D. Brooks (drawn by J. Harden),52,62
233,3,10:52.0,B. McLemore enters the game for D. Brooks,,52,62
234,3,10:39.0,,T. Ariza misses 3-pt jump shot from 22 ft,52,62
235,3,10:35.0,Defensive rebound by J. Martin,,52,62
236,3,10:26.0,J. Martin misses 2-pt layup from 1 ft,,52,62
237,3,10:25.0,,Defensive rebound by J. Harden,52,62
238,3,10:22.0,,R. Anderson misses 3-pt jump shot from 25 ft,52,62
239,3,10:19.0,Defensive rebound by J. Martin,,52,62
240,3,10:10.0,Personal foul by R. Anderson (drawn by M. Gasol),,52,62
241,3,9:56.0,B. McLemore misses 3-pt jump shot from 30 ft,,52,62
242,3,9:54.0,,Defensive rebound by C. Capela,52,62
243,3,9:47.0,,J. Harden misses 2-pt layup from 1 ft,52,62
244,3,9:41.0,,Offensive rebound by R. Anderson,52,62
245,3,9:41.0,,R. Anderson makes 2-pt dunk at rim,52,64
246,3,9:35.0,Personal foul by C. Capela (drawn by M. Gasol),,52,64
247,3,9:28.0,M. Conley makes 2-pt jump shot from 19 ft,,54,64
248,3,9:17.0,,R. Anderson misses 3-pt jump shot from 28 ft,54,64
249,3,9:15.0,Defensive rebound by J. Ennis,,54,64
250,3,9:04.0,M. Conley makes 2-pt layup from 1 ft (assist by J. Ennis),,56,64
251,3,8:57.0,,E. Gordon makes 2-pt layup from 1 ft (assist by J. Harden),56,66
252,3,8:41.0,Turnover by M. Gasol (bad pass),,56,66
253,3,8:28.0,,Personal foul by M. Conley (drawn by C. Capela),56,66
254,3,8:19.0,,J. Harden misses 2-pt jump shot from 4 ft (block by B. McLemore),56,66
255,3,8:15.0,Defensive rebound by M. Gasol,,56,66
256,3,8:07.0,M. Gasol misses 2-pt jump shot from 8 ft,,56,66
257,3,8:07.0,,Defensive rebound by R. Anderson,56,66
258,3,7:54.0,,J. Harden misses 3-pt jump shot from 25 ft,56,66
259,3,7:51.0,Defensive rebound by M. Gasol,,56,66
260,3,7:48.0,M. Conley misses 3-pt jump shot from 26 ft,,56,66
261,3,7:46.0,,Defensive rebound by C. Capela,56,66
262,3,7:30.0,,C. Capela makes 2-pt hook shot from 3 ft,56,68
263,3,7:13.0,Turnover by M. Gasol (bad pass; steal by T. Ariza),,56,68
264,3,7:07.0,,E. Gordon makes 3-pt jump shot from 22 ft (assist by J. Harden),56,71
265,3,7:05.0,Memphis full timeout,,56,71
266,3,7:05.0,,P. Tucker enters the game for R. Anderson,56,71
267,3,7:05.0,T. Evans enters the game for J. Martin,,56,71
268,3,6:44.0,T. Evans makes 3-pt jump shot from 24 ft (assist by M. Gasol),,59,71
269,3,6:30.0,,Turnover by J. Harden (bad pass; steal by B. McLemore),59,71
270,3,6:23.0,B. McLemore makes 2-pt dunk from 1 ft (assist by M. Conley),,61,71
271,3,6:03.0,,E. Gordon misses 2-pt jump shot from 8 ft,61,71
272,3,5:58.0,,Offensive rebound by E. Gordon,61,71
273,3,5:58.0,,E. Gordon misses 2-pt layup at rim,61,71
274,3,5:57.0,Defensive rebound by B. McLemore,,61,71
275,3,5:47.0,Turnover by M. Gasol (traveling),,61,71
276,3,5:36.0,,Shooting foul by B. McLemore (drawn by J. Harden),61,71
277,3,5:36.0,,J. Harden makes free throw 1 of 2,61,72
278,3,5:36.0,,L. Mbah a Moute enters the game for E. Gordon,61,72
279,3,5:36.0,C. Parsons enters the game for M. Conley,,61,72
280,3,5:36.0,M. Chalmers enters the game for B. McLemore,,61,72
281,3,5:36.0,,J. Harden makes free throw 2 of 2,61,73
282,3,5:19.0,Personal foul by P. Tucker (drawn by M. Gasol),,61,73
283,3,5:06.0,Shooting foul by C. Capela (drawn by M. Gasol),,61,73
284,3,5:06.0,M. Gasol makes free throw 1 of 2,,62,73
285,3,5:06.0,M. Gasol misses free throw 2 of 2,,62,73
286,3,5:04.0,,Defensive rebound by P. Tucker,62,73
287,3,4:50.0,,J. Harden makes 2-pt jump shot from 2 ft (assist by C. Capela),62,75
288,3,4:33.0,T. Evans makes 2-pt layup from 1 ft,,64,75
289,3,4:13.0,,J. Harden makes 3-pt jump shot from 25 ft,64,78
290,3,3:56.0,M. Chalmers misses 2-pt layup from 1 ft,,64,78
291,3,3:53.0,Offensive rebound by M. Gasol,,64,78
292,3,3:53.0,M. Gasol makes 2-pt layup at rim,,66,78
293,3,3:45.0,,Shooting foul by J. Ennis (drawn by J. Harden),66,78
294,3,3:45.0,,J. Harden makes free throw 1 of 2,66,79
295,3,3:45.0,,R. Anderson enters the game for C. Capela,66,79
296,3,3:45.0,,J. Harden makes free throw 2 of 2,66,80
297,3,3:30.0,Turnover by C. Parsons (bad pass; steal by R. Anderson),,66,80
298,3,3:23.0,,T. Ariza makes 2-pt layup at rim (assist by J. Harden),66,82
299,3,3:08.0,Turnover by T. Evans (lost ball; steal by P. Tucker),,66,82
300,3,3:05.0,,Personal foul by J. Ennis (drawn by J. Harden),66,82
301,3,3:05.0,,J. Harden misses free throw 1 of 2,66,82
302,3,3:05.0,,Offensive rebound by Team,66,82
303,3,3:05.0,D. Brooks enters the game for J. Ennis,,66,82
304,3,3:05.0,,J. Harden makes free throw 2 of 2,66,83
305,3,2:53.0,M. Chalmers misses 3-pt jump shot from 25 ft,,66,83
306,3,2:50.0,,Defensive rebound by P. Tucker,66,83
307,3,2:40.0,,J. Harden misses 3-pt jump shot from 25 ft,66,83
308,3,2:36.0,Defensive rebound by C. Parsons,,66,83
309,3,2:28.0,T. Evans misses 3-pt jump shot from 25 ft,,66,83
310,3,2:23.0,Offensive rebound by T. Evans,,66,83
311,3,2:21.0,D. Brooks makes 2-pt layup at rim (assist by T. Evans),,68,83
312,3,1:58.0,,P. Tucker makes 2-pt layup from 3 ft (assist by T. Ariza),68,85
313,3,1:37.0,M. Gasol misses 2-pt layup from 4 ft (block by J. Harden),,68,85
314,3,1:35.0,,Defensive rebound by J. Harden,68,85
315,3,1:31.0,,R. Anderson makes 3-pt jump shot from 24 ft (assist by J. Harden),68,88
316,3,1:27.0,Memphis full timeout,,68,88
317,3,1:27.0,B. Wright enters the game for M. Gasol,,68,88
318,3,1:15.0,T. Evans makes 2-pt layup from 1 ft (assist by C. Parsons),,70,88
319,3,0:56.0,,J. Harden makes 3-pt jump shot from 24 ft (assist by R. Anderson),70,91
320,3,0:41.0,Loose ball foul by M. Chalmers (drawn by P. Tucker),,70,91
321,3,0:41.0,Turnover by M. Chalmers (turnover),,70,91
322,3,0:41.0,,P. Tucker makes free throw 1 of 2,70,92
323,3,0:41.0,,P. Tucker makes free throw 2 of 2,70,93
324,3,0:26.0,B. Wright misses 2-pt jump shot from 8 ft,,70,93
325,3,0:23.0,,Defensive rebound by R. Anderson,70,93
326,3,0:03.0,,J. Harden misses 3-pt jump shot from 25 ft,70,93
327,3,0:03.0,Defensive rebound by D. Brooks,,70,93
328,4,11:44.0,,R. Anderson makes 2-pt jump shot from 12 ft (assist by L. Mbah a Moute),70,95
329,4,11:24.0,C. Parsons makes 2-pt layup from 1 ft,,72,95
330,4,11:06.0,,L. Mbah a Moute misses 3-pt jump shot from 24 ft,72,95
331,4,11:04.0,Defensive rebound by D. Brooks,,72,95
332,4,10:54.0,M. Conley makes 3-pt jump shot from 25 ft,,75,95
333,4,10:37.0,,R. Anderson makes 2-pt jump shot from 16 ft,75,97
334,4,10:22.0,Turnover by M. Conley (bad pass; steal by C. Capela),,75,97
335,4,10:07.0,,Turnover by L. Mbah a Moute (step out of bounds),75,97
336,4,9:53.0,C. Parsons misses 3-pt jump shot from 25 ft,,75,97
337,4,9:51.0,,Defensive rebound by P. Tucker,75,97
338,4,9:46.0,,E. Gordon makes 3-pt jump shot from 25 ft,75,100
339,4,9:21.0,Shooting foul by R. Anderson (drawn by M. Conley),,75,100
340,4,9:21.0,M. Conley makes free throw 1 of 2,,76,100
341,4,9:21.0,M. Conley makes free throw 2 of 2,,77,100
342,4,9:13.0,,Turnover by E. Gordon (bad pass; steal by B. Wright),77,100
343,4,9:09.0,B. Wright makes 2-pt dunk from 1 ft,,79,100
344,4,8:52.0,,R. Anderson misses 3-pt jump shot from 24 ft,79,100
345,4,8:50.0,Defensive rebound by C. Parsons,,79,100
346,4,8:46.0,Shooting foul by R. Anderson (drawn by T. Evans),,79,100
347,4,8:46.0,T. Evans makes free throw 1 of 2,,80,100
348,4,8:46.0,,J. Harden enters the game for R. Anderson,80,100
349,4,8:46.0,T. Evans makes free throw 2 of 2,,81,100
350,4,8:32.0,Offensive charge foul by J. Harden (drawn by C. Parsons),,81,100
351,4,8:32.0,,Turnover by J. Harden (offensive foul),81,100
352,4,8:10.0,Turnover by C. Parsons (lost ball; steal by L. Mbah a Moute),,81,100
353,4,8:05.0,,L. Mbah a Moute misses 2-pt layup at rim (block by B. Wright),81,100
354,4,8:00.0,,Offensive rebound by C. Capela,81,100
355,4,8:00.0,,C. Capela makes 2-pt dunk at rim,81,102
356,4,7:43.0,Personal foul by E. Gordon (drawn by D. Brooks),,81,102
357,4,7:31.0,T. Evans misses 2-pt jump shot from 15 ft,,81,102
358,4,7:29.0,,Defensive rebound by P. Tucker,81,102
359,4,7:21.0,,Shooting foul by C. Parsons (drawn by C. Capela),81,102
360,4,7:21.0,,C. Capela misses free throw 1 of 2,81,102
361,4,7:21.0,,Offensive rebound by Team,81,102
362,4,7:21.0,J. Ennis enters the game for C. Parsons,,81,102
363,4,7:21.0,,C. Capela makes free throw 2 of 2,81,103
364,4,7:09.0,Turnover by M. Conley (lost ball; steal by P. Tucker),,81,103
365,4,6:57.0,,E. Gordon misses 2-pt jump shot from 6 ft,81,103
366,4,6:55.0,,Offensive rebound by C. Capela,81,103
367,4,6:53.0,,C. Capela misses 2-pt layup at rim (block by B. Wright),81,103
368,4,6:53.0,Defensive rebound by B. Wright,,81,103
369,4,6:46.0,M. Conley makes 2-pt layup from 1 ft,,83,103
370,4,6:33.0,,Personal foul by J. Ennis (drawn by E. Gordon),83,103
371,4,6:33.0,,Houston full timeout,83,103
372,4,6:33.0,,T. Ariza enters the game for E. Gordon,83,103
373,4,6:28.0,,Turnover by C. Capela (bad pass; steal by D. Brooks),83,103
374,4,6:25.0,,Offensive charge foul by T. Evans (drawn by C. Capela),83,103
375,4,6:25.0,Turnover by T. Evans (offensive foul),,83,103
376,4,6:04.0,,Turnover by L. Mbah a Moute (lost ball; steal by M. Conley),83,103
377,4,5:52.0,D. Brooks misses 2-pt layup from 2 ft,,83,103
378,4,5:48.0,Offensive rebound by B. Wright,,83,103
379,4,5:48.0,B. Wright makes 2-pt layup at rim,,85,103
380,4,5:43.0,Violation by D. Brooks (kicked ball),,85,103
381,4,5:29.0,,P. Tucker misses 3-pt jump shot from 25 ft,85,103
382,4,5:26.0,Defensive rebound by D. Brooks,,85,103
383,4,5:23.0,D. Brooks misses 2-pt layup from 1 ft,,85,103
384,4,5:22.0,,Defensive rebound by L. Mbah a Moute,85,103
385,4,5:12.0,,P. Tucker misses 2-pt hook shot from 3 ft,85,103
386,4,5:10.0,Defensive rebound by B. Wright,,85,103
