,QUARTER,TIME_REMAINING,ATLANTA_ACTION,BOSTON_ACTION,ATLANTA_SCORE,BOSTON_SCORE
50,1,5:30.0,D. Schröder makes 2-pt layup from 1 ft,,16,14
51,1,5:06.0,,A. Horford misses 2-pt hook shot from 6 ft,16,14
52,1,5:03.0,Defensive rebound by D. Dedmon,,16,14
53,1,4:55.0,D. Schröder makes 2-pt layup from 4 ft,,18,14
54,1,4:49.0,,Turnover by A. Nader (step out of bounds),18,14
55,1,4:49.0,J. Collins enters the game for E. İlyasova,,18,14
56,1,4:49.0,T. Prince enters the game for K. Bazemore,,18,14
57,1,4:38.0,D. Schröder makes 3-pt jump shot from 27 ft,,21,14
58,1,4:15.0,,J. Tatum misses 2-pt layup from 2 ft,21,14
59,1,4:13.0,Defensive rebound by D. Schröder,,21,14
60,1,4:07.0,Turnover by D. Schröder (bad pass; steal by D. Theis),,21,14
61,1,4:01.0,,A. Nader makes 2-pt layup from 1 ft,21,16
62,1,4:00.0,Atlanta full timeout,,21,16
63,1,4:00.0,,K. Allen enters the game for J. Tatum,21,16
64,1,4:00.0,,S. Ojeleye enters the game for J. Brown,21,16
65,1,4:00.0,,A. Horford makes technical free throw,21,17
66,1,3:47.0,D. Schröder misses 2-pt layup from 2 ft,,21,17
67,1,3:42.0,,Defensive rebound by K. Allen,21,17
68,1,3:29.0,,Turnover by K. Allen (bad pass; steal by T. Prince),21,17
69,1,3:17.0,Turnover by J. Collins (turnover),,21,17
70,1,3:17.0,M. Delaney enters the game for D. Schröder,,21,17
71,1,3:06.0,,A. Horford makes 2-pt jump shot from 19 ft (assist by A. Nader),21,19
72,1,2:51.0,T. Prince misses 2-pt jump shot from 11 ft,,21,19
73,1,2:51.0,,Defensive rebound by A. Horford,21,19
74,1,2:42.0,,A. Horford misses 2-pt layup from 2 ft,21,19
75,1,2:42.0,,Offensive rebound by D. Theis,21,19
76,1,2:41.0,,D. Theis misses 2-pt layup at rim,21,19
77,1,2:41.0,Defensive rebound by T. Prince,,21,19
78,1,2:29.0,T. Prince misses 3-pt jump shot from 25 ft,,21,19
79,1,2:25.0,,Defensive rebound by S. Ojeleye,21,19
80,1,2:08.0,,K. Allen misses 2-pt jump shot from 14 ft,21,19
81,1,2:06.0,Defensive rebound by T. Prince,,21,19
82,1,2:02.0,Shooting foul by A. Nader (drawn by M. Belinelli),,21,19
83,1,2:02.0,M. Belinelli makes free throw 1 of 3,,22,19
84,1,2:02.0,M. Belinelli makes free throw 2 of 3,,23,19
85,1,2:02.0,M. Belinelli makes free throw 3 of 3,,24,19
86,1,1:44.0,,A. Nader misses 3-pt jump shot from 26 ft,24,19
87,1,1:42.0,Defensive rebound by D. Dedmon,,24,19
88,1,1:35.0,Shooting foul by A. Nader (drawn by M. Belinelli),,24,19
89,1,1:35.0,M. Belinelli makes free throw 1 of 2,,25,19
90,1,1:35.0,,T. Rozier enters the game for A. Nader,25,19
91,1,1:35.0,M. Belinelli makes free throw 2 of 2,,26,19
92,1,1:35.0,,J. Tatum enters the game for A. Horford,26,19
93,1,1:25.0,,Personal foul by T. Prince (drawn by J. Tatum),26,19
94,1,1:19.0,,J. Tatum makes 2-pt jump shot from 20 ft (assist by T. Rozier),26,21
95,1,1:09.0,M. Belinelli makes 3-pt jump shot from 29 ft (assist by M. Delaney),,29,21
96,1,0:59.0,,Shooting foul by J. Collins (drawn by D. Theis),29,21
97,1,0:59.0,,D. Theis makes free throw 1 of 2,29,22
98,1,0:59.0,,D. Theis makes free throw 2 of 2,29,23
99,1,0:42.0,T. Prince makes 3-pt jump shot from 23 ft (assist by M. Delaney),,32,23
100,1,0:34.0,,T. Rozier makes 3-pt jump shot from 26 ft (assist by D. Theis),32,26
101,1,0:19.0,Turnover by M. Delaney (bad pass),,32,26
102,1,0:07.0,,Offensive foul by D. Theis (drawn by M. Delaney),32,26
103,1,0:07.0,,Turnover by D. Theis (offensive foul),32,26
104,1,0:02.0,M. Belinelli misses 3-pt jump shot from 25 ft,,32,26
105,1,0:02.0,Offensive rebound by Team,,32,26
106,2,11:43.0,,J. Tatum misses 3-pt jump shot from 25 ft,32,26
107,2,11:41.0,Defensive rebound by M. Muscala,,32,26
108,2,11:32.0,T. Prince misses 2-pt layup from 1 ft,,32,26
109,2,11:32.0,,Defensive rebound by A. Nader,32,26
110,2,11:21.0,,T. Rozier makes 3-pt jump shot from 27 ft,32,29
111,2,11:05.0,T. Prince makes 3-pt jump shot from 25 ft (assist by M. Delaney),,35,29
112,2,10:51.0,,T. Rozier makes 2-pt layup from 2 ft (assist by D. Theis),35,31
113,2,10:37.0,T. Prince makes 3-pt jump shot from 26 ft (assist by M. Delaney),,38,31
114,2,10:21.0,,Turnover by T. Rozier (bad pass; steal by T. Dorsey),38,31
115,2,10:06.0,M. Delaney misses 2-pt jump shot from 14 ft,,38,31
116,2,10:04.0,,Defensive rebound by Team,38,31
117,2,9:48.0,,J. Tatum makes 2-pt jump shot from 15 ft,38,33
118,2,9:29.0,T. Dorsey misses 3-pt jump shot from 24 ft,,38,33
119,2,9:27.0,,Defensive rebound by T. Rozier,38,33
120,2,9:18.0,,D. Theis misses 3-pt jump shot from 25 ft,38,33
121,2,9:15.0,Defensive rebound by T. Dorsey,,38,33
122,2,9:04.0,M. Delaney misses 3-pt jump shot from 25 ft,,38,33
123,2,9:01.0,,Defensive rebound by D. Theis,38,33
124,2,8:49.0,,J. Tatum misses 2-pt layup from 2 ft,38,33
125,2,8:47.0,Defensive rebound by M. Muscala,,38,33
126,2,8:41.0,M. Delaney misses 2-pt layup from 2 ft,,38,33
127,2,8:39.0,,Defensive rebound by A. Nader,38,33
128,2,8:30.0,,T. Rozier misses 3-pt jump shot from 26 ft,38,33
129,2,8:28.0,Defensive rebound by M. Delaney,,38,33
130,2,8:21.0,J. Collins makes 2-pt dunk at rim (assist by M. Delaney),,40,33
131,2,8:01.0,,Shooting foul by T. Dorsey (drawn by A. Nader),40,33
132,2,8:01.0,,A. Nader misses free throw 1 of 2,40,33
133,2,8:01.0,,Offensive rebound by Team,40,33
134,2,8:01.0,,J. Brown enters the game for J. Tatum,40,33
135,2,8:01.0,E. İlyasova enters the game for M. Delaney,,40,33
136,2,8:01.0,D. Schröder enters the game for T. Prince,,40,33
137,2,8:01.0,K. Bazemore enters the game for J. Collins,,40,33
138,2,8:01.0,,A. Nader makes free throw 2 of 2,40,34
139,2,7:46.0,K. Bazemore misses 2-pt layup from 2 ft (block by D. Theis),,40,34
140,2,7:45.0,,Defensive rebound by S. Ojeleye,40,34
141,2,7:38.0,,A. Nader misses 2-pt layup from 2 ft,40,34
142,2,7:38.0,Defensive rebound by E. İlyasova,,40,34
143,2,7:21.0,E. İlyasova misses 3-pt jump shot from 22 ft,,40,34
144,2,7:18.0,,Defensive rebound by T. Rozier,40,34
145,2,7:14.0,,S. Ojeleye makes 3-pt jump shot from 22 ft (assist by J. Brown),40,37
146,2,6:56.0,Shooting foul by D. Theis (drawn by K. Bazemore),,40,37
147,2,6:56.0,,Boston full timeout,40,37
148,2,6:56.0,,A. Horford enters the game for T. Rozier,40,37
149,2,6:56.0,,K. Allen enters the game for D. Theis,40,37
150,2,6:56.0,K. Bazemore makes free throw 1 of 2,,41,37
151,2,6:56.0,K. Bazemore makes free throw 2 of 2,,42,37
152,2,6:50.0,,Offensive foul by K. Allen (drawn by K. Bazemore),42,37
153,2,6:50.0,,Turnover by K. Allen (offensive foul),42,37
154,2,6:30.0,E. İlyasova makes 2-pt jump shot from 15 ft (assist by K. Bazemore),,44,37
155,2,6:16.0,,J. Brown makes 2-pt layup at rim (assist by A. Horford),44,39
156,2,6:09.0,Personal foul by J. Brown (drawn by K. Bazemore),,44,39
157,2,6:00.0,K. Bazemore misses 2-pt jump shot from 15 ft,,44,39
158,2,5:57.0,,Defensive rebound by A. Nader,44,39
159,2,5:51.0,,Offensive foul by A. Horford (drawn by E. İlyasova),44,39
160,2,5:51.0,,Turnover by A. Horford (offensive foul),44,39
161,2,5:33.0,D. Schröder makes 2-pt layup at rim,,46,39
162,2,5:27.0,,Personal foul by T. Dorsey (drawn by A. Nader),46,39
163,2,5:27.0,,T. Rozier enters the game for S. Ojeleye,46,39
164,2,5:27.0,,A. Baynes enters the game for K. Allen,46,39
165,2,5:27.0,J. Collins enters the game for M. Muscala,,46,39
166,2,5:15.0,,A. Horford makes 2-pt layup from 1 ft,46,41
167,2,5:02.0,D. Schröder makes 2-pt jump shot from 19 ft,,48,41
168,2,4:40.0,,J. Brown misses 2-pt layup from 2 ft,48,41
169,2,4:40.0,,Offensive rebound by Team,48,41
170,2,4:40.0,M. Belinelli enters the game for T. Dorsey,,48,41
171,2,4:26.0,,A. Baynes misses 2-pt hook shot from 5 ft,48,41
172,2,4:24.0,,Offensive rebound by A. Nader,48,41
173,2,4:22.0,,A. Nader makes 2-pt hook shot from 4 ft,48,43
174,2,4:07.0,D. Schröder makes 2-pt jump shot from 15 ft,,50,43
175,2,3:57.0,,J. Brown makes 2-pt layup at rim,50,45
176,2,3:35.0,M. Belinelli misses 3-pt jump shot from 25 ft,,50,45
177,2,3:34.0,,Defensive rebound by A. Horford,50,45
178,2,3:29.0,,J. Brown misses 3-pt jump shot from 28 ft,50,45
179,2,3:25.0,Defensive rebound by D. Schröder,,50,45
180,2,3:19.0,M. Belinelli makes 3-pt jump shot from 22 ft (assist by D. Schröder),,53,45
181,2,2:59.0,,A. Baynes makes 2-pt hook shot from 2 ft (assist by A. Horford),53,47
182,2,2:58.0,Atlanta full timeout,,53,47
183,2,2:58.0,,J. Tatum enters the game for A. Nader,53,47
184,2,2:58.0,D. Dedmon enters the game for E. İlyasova,,53,47
185,2,2:58.0,T. Prince enters the game for K. Bazemore,,53,47
186,2,2:50.0,Turnover by T. Prince (bad pass; steal by J. Tatum),,53,47
187,2,2:48.0,,Personal foul by D. Dedmon (drawn by J. Tatum),53,47
188,2,2:35.0,,J. Tatum makes 2-pt layup from 1 ft,53,49
189,2,2:20.0,D. Schröder makes 2-pt jump shot from 14 ft,,55,49
190,2,1:59.0,,J. Brown misses 3-pt jump shot from 24 ft,55,49
191,2,1:57.0,,Offensive rebound by T. Rozier,55,49
192,2,1:48.0,,J. Brown makes 2-pt jump shot from 8 ft,55,51
193,2,1:38.0,D. Schröder misses 2-pt jump shot from 17 ft (block by A. Horford),,55,51
194,2,1:36.0,,Defensive rebound by A. Baynes,55,51
195,2,1:23.0,,J. Tatum makes 2-pt jump shot from 19 ft (assist by A. Horford),55,53
196,2,0:54.0,D. Dedmon misses 3-pt jump shot from 22 ft,,55,53
197,2,0:52.0,,Defensive rebound by A. Baynes,55,53
198,2,0:44.0,,T. Rozier misses 2-pt jump shot from 7 ft,55,53
199,2,0:42.0,Defensive rebound by Team,,55,53
200,2,0:42.0,M. Muscala enters the game for J. Collins,,55,53
201,2,0:31.0,M. Muscala misses 3-pt jump shot from 25 ft,,55,53
202,2,0:28.0,,Defensive rebound by A. Baynes,55,53
203,2,0:11.0,,J. Tatum misses 2-pt jump shot from 12 ft,55,53
204,2,0:08.0,Defensive rebound by D. Dedmon,,55,53
205,2,0:02.0,T. Prince misses 3-pt jump shot from 28 ft,,55,53
206,2,0:02.0,Offensive rebound by Team,,55,53
207,3,11:47.0,,A. Horford misses 2-pt jump shot from 14 ft,55,53
208,3,11:42.0,Defensive rebound by T. Prince,,55,53
209,3,11:28.0,D. Schröder misses 2-pt layup from 4 ft,,55,53
210,3,11:28.0,Offensive rebound by Team,,55,53
211,3,11:28.0,,Loose ball foul by J. Tatum (drawn by M. Plumlee),55,53
212,3,11:24.0,Turnover by K. Bazemore (bad pass; steal by A. Horford),,55,53
213,3,11:16.0,,T. Rozier misses 2-pt jump shot from 18 ft,55,53
214,3,11:14.0,Defensive rebound by K. Bazemore,,55,53
215,3,11:11.0,Shooting foul by A. Horford (drawn by D. Schröder),,55,53
216,3,11:11.0,D. Schröder makes free throw 1 of 2,,56,53
217,3,11:11.0,D. Schröder makes free throw 2 of 2,,57,53
218,3,10:56.0,,J. Brown makes 3-pt jump shot from 25 ft (assist by A. Baynes),57,56
219,3,10:37.0,D. Schröder misses 2-pt layup from 2 ft,,57,56
220,3,10:35.0,,Defensive rebound by J. Tatum,57,56
221,3,10:30.0,,J. Brown misses 2-pt layup at rim,57,56
222,3,10:28.0,Defensive rebound by E. İlyasova,,57,56
223,3,10:23.0,E. İlyasova misses 3-pt jump shot from 26 ft,,57,56
224,3,10:20.0,,Defensive rebound by A. Horford,57,56
225,3,10:02.0,,A. Horford makes 2-pt hook shot from 6 ft,57,58
226,3,9:46.0,K. Bazemore makes 2-pt layup from 1 ft (assist by M. Plumlee),,59,58
227,3,9:46.0,Shooting foul by A. Horford (drawn by K. Bazemore),,59,58
228,3,9:46.0,K. Bazemore makes free throw 1 of 1,,60,58
229,3,9:38.0,,Personal foul by E. İlyasova (drawn by A. Horford),60,58
230,3,9:25.0,,A. Horford makes 2-pt jump shot from 8 ft,60,60
231,3,9:10.0,D. Schröder misses 2-pt jump shot from 15 ft,,60,60
232,3,9:08.0,,Defensive rebound by Team,60,60
233,3,8:50.0,,J. Brown makes 3-pt jump shot from 27 ft (assist by A. Horford),60,63
234,3,8:34.0,Offensive foul by M. Plumlee (drawn by J. Brown),,60,63
235,3,8:34.0,Turnover by M. Plumlee (offensive foul),,60,63
236,3,8:21.0,,T. Rozier misses 2-pt jump shot from 8 ft,60,63
237,3,8:17.0,,Offensive rebound by A. Horford,60,63
238,3,8:17.0,,Shooting foul by D. Schröder (drawn by A. Baynes),60,63
239,3,8:17.0,,A. Baynes makes free throw 1 of 2,60,64
240,3,8:17.0,,A. Baynes makes free throw 2 of 2,60,65
241,3,8:01.0,T. Prince makes 2-pt hook shot from 8 ft,,62,65
242,3,7:42.0,,A. Horford makes 2-pt hook shot from 8 ft (assist by A. Baynes),62,67
243,3,7:26.0,E. İlyasova misses 2-pt jump shot from 11 ft,,62,67
244,3,7:23.0,,Defensive rebound by A. Baynes,62,67
245,3,7:14.0,,Shooting foul by K. Bazemore (drawn by T. Rozier),62,67
246,3,7:14.0,Atlanta full timeout,,62,67
247,3,7:14.0,M. Belinelli enters the game for M. Plumlee,,62,67
248,3,7:14.0,D. Dedmon enters the game for K. Bazemore,,62,67
249,3,7:14.0,,T. Rozier misses free throw 1 of 2,62,67
250,3,7:14.0,,Offensive rebound by Team,62,67
251,3,7:14.0,,T. Rozier makes free throw 2 of 2,62,68
252,3,6:58.0,E. İlyasova misses 2-pt hook shot from 4 ft,,62,68
253,3,6:56.0,Offensive rebound by Team,,62,68
254,3,6:42.0,T. Prince misses 2-pt dunk from 3 ft,,62,68
255,3,6:41.0,Offensive rebound by D. Schröder,,62,68
256,3,6:40.0,D. Schröder misses 3-pt jump shot from 25 ft,,62,68
257,3,6:39.0,Offensive rebound by T. Prince,,62,68
258,3,6:39.0,T. Prince makes 2-pt layup from 2 ft,,64,68
259,3,6:39.0,Shooting foul by J. Brown (drawn by T. Prince),,64,68
260,3,6:39.0,T. Prince makes free throw 1 of 1,,65,68
261,3,6:25.0,,T. Rozier makes 3-pt jump shot from 24 ft (assist by A. Baynes),65,71
262,3,6:01.0,M. Belinelli misses 3-pt jump shot from 26 ft,,65,71
263,3,6:00.0,,Defensive rebound by J. Brown,65,71
264,3,5:49.0,,A. Baynes makes 2-pt layup at rim (assist by J. Tatum),65,73
265,3,5:49.0,,Shooting foul by M. Belinelli (drawn by A. Baynes),65,73
266,3,5:49.0,,A. Baynes makes free throw 1 of 1,65,74
267,3,5:32.0,D. Schröder makes 2-pt jump shot from 6 ft (assist by M. Belinelli),,67,74
268,3,5:08.0,,A. Horford makes 2-pt hook shot from 8 ft,67,76
269,3,4:54.0,M. Belinelli misses 2-pt layup from 2 ft,,67,76
270,3,4:53.0,Offensive rebound by D. Dedmon,,67,76
271,3,4:53.0,D. Dedmon makes 2-pt layup at rim,,69,76
272,3,4:44.0,,J. Tatum makes 2-pt dunk from 1 ft (assist by T. Rozier),69,78
273,3,4:32.0,Personal foul by J. Brown (drawn by M. Belinelli),,69,78
274,3,4:32.0,M. Belinelli misses free throw 1 of 2,,69,78
275,3,4:32.0,Offensive rebound by Team,,69,78
276,3,4:32.0,,A. Nader enters the game for J. Brown,69,78
277,3,4:32.0,,S. Ojeleye enters the game for A. Horford,69,78
278,3,4:32.0,J. Collins enters the game for E. İlyasova,,69,78
279,3,4:32.0,M. Belinelli makes free throw 2 of 2,,70,78
280,3,4:17.0,,J. Tatum makes 2-pt jump shot from 19 ft (assist by A. Baynes),70,80
281,3,4:01.0,D. Schröder misses 2-pt layup from 1 ft,,70,80
282,3,4:00.0,,Defensive rebound by A. Baynes,70,80
283,3,3:51.0,,J. Tatum misses 2-pt layup from 3 ft,70,80
284,3,3:49.0,Defensive rebound by D. Dedmon,,70,80
285,3,3:40.0,Personal foul by S. Ojeleye (drawn by M. Belinelli),,70,80
286,3,3:40.0,M. Belinelli makes free throw 1 of 2,,71,80
287,3,3:40.0,M. Delaney enters the game for T. Prince,,71,80
288,3,3:40.0,K. Bazemore enters the game for D. Schröder,,71,80
289,3,3:40.0,M. Belinelli makes free throw 2 of 2,,72,80
290,3,3:27.0,,T. Rozier makes 2-pt jump shot from 17 ft,72,82
291,3,3:08.0,D. Dedmon misses 3-pt jump shot from 24 ft,,72,82
292,3,3:06.0,,Defensive rebound by A. Baynes,72,82
293,3,2:51.0,,T. Rozier misses 2-pt jump shot from 8 ft,72,82
294,3,2:50.0,Defensive rebound by K. Bazemore,,72,82
295,3,2:40.0,J. Collins misses 2-pt layup from 3 ft,,72,82
296,3,2:38.0,,Defensive rebound by A. Baynes,72,82
297,3,2:24.0,,J. Tatum misses 2-pt jump shot from 12 ft,72,82
298,3,2:22.0,Defensive rebound by D. Dedmon,,72,82
299,3,2:10.0,K. Bazemore misses 3-pt jump shot from 23 ft,,72,82
300,3,2:08.0,,Defensive rebound by A. Baynes,72,82
301,3,2:06.0,,T. Rozier makes 3-pt jump shot from 27 ft (assist by A. Baynes),72,85
302,3,1:46.0,M. Belinelli misses 2-pt jump shot from 22 ft,,72,85
303,3,1:44.0,,Defensive rebound by J. Tatum,72,85
304,3,1:40.0,,Personal foul by J. Collins (drawn by J. Tatum),72,85
305,3,1:40.0,,Boston full timeout,72,85
306,3,1:40.0,T. Dorsey enters the game for M. Delaney,,72,85
307,3,1:40.0,,J. Tatum makes free throw 1 of 2,72,86
308,3,1:40.0,,J. Tatum makes free throw 2 of 2,72,87
309,3,1:22.0,D. Dedmon makes 2-pt jump shot from 6 ft (assist by M. Belinelli),,74,87
310,3,1:10.0,,Personal foul by M. Belinelli (drawn by T. Rozier),74,87
311,3,1:10.0,,T. Rozier makes free throw 1 of 2,74,88
312,3,1:10.0,,T. Rozier makes free throw 2 of 2,74,89
313,3,1:00.0,K. Bazemore misses 3-pt jump shot from 24 ft,,74,89
314,3,0:58.0,,Defensive rebound by J. Tatum,74,89
315,3,0:49.0,,Shooting foul by K. Bazemore (drawn by J. Tatum),74,89
316,3,0:49.0,,J. Tatum makes free throw 1 of 2,74,90
317,3,0:49.0,,J. Tatum makes free throw 2 of 2,74,91
318,3,0:30.0,Shooting foul by J. Tatum (drawn by T. Dorsey),,74,91
319,3,0:30.0,T. Dorsey misses free throw 1 of 2,,74,91
320,3,0:30.0,Offensive rebound by Team,,74,91
321,3,0:30.0,T. Dorsey makes free throw 2 of 2,,75,91
322,3,0:13.0,,T. Rozier makes 3-pt jump shot from 26 ft (assist by J. Tatum),75,94
323,4,11:38.0,K. Bazemore misses 2-pt layup from 3 ft (block by D. Theis),,75,94
324,4,11:37.0,,Defensive rebound by A. Horford,75,94
325,4,11:32.0,,A. Nader misses 2-pt layup from 2 ft (block by J. Collins),75,94
326,4,11:32.0,,Offensive rebound by Team,75,94
327,4,11:28.0,,J. Brown misses 2-pt jump shot from 20 ft,75,94
328,4,11:25.0,Defensive rebound by J. Collins,,75,94
329,4,11:10.0,K. Bazemore makes 3-pt jump shot from 26 ft (assist by T. Dorsey),,78,94
330,4,10:56.0,,Offensive foul by J. Brown (drawn by I. Taylor),78,94
331,4,10:56.0,,Turnover by J. Brown (offensive foul),78,94
332,4,10:41.0,K. Bazemore misses 2-pt jump shot from 8 ft,,78,94
333,4,10:40.0,,Defensive rebound by A. Nader,78,94
334,4,10:40.0,,Personal foul by K. Bazemore,78,94
335,4,10:40.0,Technical foul by K. Bazemore,,78,94
336,4,10:40.0,,A. Horford makes technical free throw,78,95
337,4,10:24.0,,A. Horford misses 2-pt jump shot from 18 ft,78,95
338,4,10:22.0,Defensive rebound by K. Bazemore,,78,95
339,4,10:15.0,T. Prince enters the game for K. Bazemore,,78,95
340,4,10:09.0,T. Prince makes 3-pt jump shot from 23 ft (assist by I. Taylor),,81,95
341,4,9:55.0,,J. Brown makes 3-pt jump shot from 25 ft (assist by D. Theis),81,98
342,4,9:45.0,T. Prince makes 3-pt jump shot from 25 ft (assist by I. Taylor),,84,98
343,4,9:24.0,,A. Horford makes 3-pt jump shot from 25 ft (assist by J. Brown),84,101
344,4,9:09.0,I. Taylor misses 2-pt layup from 1 ft,,84,101
345,4,9:08.0,,Defensive rebound by S. Ojeleye,84,101
346,4,9:03.0,,J. Brown makes 2-pt jump shot from 15 ft,84,103
347,4,8:48.0,Shooting foul by D. Theis (drawn by T. Prince),,84,103
348,4,8:48.0,T. Prince makes free throw 1 of 2,,85,103
349,4,8:48.0,E. İlyasova enters the game for J. Collins,,85,103
350,4,8:48.0,T. Prince makes free throw 2 of 2,,86,103
351,4,8:31.0,,Turnover by J. Brown (bad pass; steal by T. Prince),86,103
352,4,8:28.0,Shooting foul by A. Horford (drawn by T. Prince),,86,103
353,4,8:28.0,T. Prince makes free throw 1 of 2,,87,103
354,4,8:28.0,D. Schröder enters the game for T. Dorsey,,87,103
355,4,8:28.0,T. Prince makes free throw 2 of 2,,88,103
356,4,8:07.0,,A. Nader misses 3-pt jump shot from 26 ft,88,103
357,4,8:04.0,Defensive rebound by T. Prince,,88,103
358,4,7:55.0,T. Prince makes 2-pt layup from 1 ft,,90,103
359,4,7:55.0,Shooting foul by J. Brown (drawn by T. Prince),,90,103
360,4,7:55.0,,T. Rozier enters the game for A. Horford,90,103
361,4,7:55.0,T. Prince makes free throw 1 of 1,,91,103
362,4,7:42.0,,S. Ojeleye misses 3-pt jump shot from 25 ft,91,103
363,4,7:41.0,,Offensive rebound by T. Rozier,91,103
364,4,7:40.0,,T. Rozier misses 2-pt layup from 3 ft (block by M. Muscala),91,103
365,4,7:39.0,,Offensive rebound by J. Brown,91,103
366,4,7:33.0,,D. Theis misses 2-pt jump shot from 13 ft,91,103
367,4,7:31.0,Defensive rebound by E. İlyasova,,91,103
368,4,7:19.0,D. Schröder makes 2-pt jump shot from 22 ft,,93,103
369,4,6:55.0,,A. Nader misses 2-pt layup from 4 ft,93,103
370,4,6:55.0,Defensive rebound by I. Taylor,,93,103
371,4,6:37.0,T. Prince misses 3-pt jump shot from 30 ft,,93,103
372,4,6:34.0,,Defensive rebound by D. Theis,93,103
373,4,6:28.0,,A. Nader misses 3-pt jump shot from 23 ft,93,103
374,4,6:26.0,,Offensive rebound by Team,93,103
375,4,6:26.0,,Boston full timeout,93,103
376,4,6:26.0,,J. Tatum enters the game for A. Nader,93,103
377,4,6:14.0,,S. Ojeleye misses 3-pt jump shot from 22 ft,93,103
378,4,6:10.0,,Offensive rebound by T. Rozier,93,103
379,4,6:10.0,,T. Rozier makes 3-pt jump shot from 28 ft,93,106
380,4,6:00.0,Turnover by E. İlyasova (bad pass; steal by J. Tatum),,93,106
381,4,5:57.0,,J. Tatum makes 2-pt dunk from 2 ft,93,108
382,4,5:57.0,Atlanta full timeout,,93,108
383,4,5:57.0,M. Belinelli enters the game for T. Prince,,93,108
384,4,5:57.0,K. Bazemore enters the game for I. Taylor,,93,108
385,4,5:45.0,Turnover by M. Muscala (bad pass; steal by T. Rozier),,93,108
