,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,CHICAGO_ACTION,WASHINGTON_SCORE,CHICAGO_SCORE
379,4,1:26.0,,Defensive rebound by J. Holiday,101,90
380,4,1:26.0,,Personal foul by K. Oubre (drawn by J. Holiday),101,90
381,4,1:14.0,,L. Markkanen misses 2-pt hook shot from 5 ft (block by M. Gortat),101,90
382,4,1:11.0,Defensive rebound by K. Oubre,,101,90
383,4,0:51.0,Turnover by Team (shot clock),,101,90
384,4,0:51.0,,D. Nwaba enters the game for L. Markkanen,101,90
385,4,0:44.0,,J. Grant misses 3-pt jump shot from 25 ft,101,90
386,4,0:39.0,Defensive rebound by K. Oubre,,101,90
387,4,0:18.0,K. Oubre misses 2-pt jump shot from 6 ft,,101,90
388,4,0:17.0,,Defensive rebound by P. Zipser,101,90
389,4,0:10.0,,D. Valentine misses 2-pt hook shot from 5 ft,101,90
390,4,0:08.0,Defensive rebound by O. Porter,,101,90
