,QUARTER,TIME_REMAINING,DETROIT_ACTION,NEW YORK_ACTION,DETROIT_SCORE,NEW YORK_SCORE
94,2,10:20.0,,Offensive foul by M. Beasley (drawn by J. Ennis),38,30
95,2,10:20.0,,Turnover by M. Beasley (offensive foul),38,30
96,2,10:13.0,Personal foul by T. Burke (drawn by R. Jackson),,38,30
97,2,9:56.0,J. Ennis misses 3-pt jump shot from 25 ft,,38,30
98,2,9:54.0,,Defensive rebound by T. Burke,38,30
99,2,9:48.0,,M. Beasley makes 2-pt layup at rim (assist by T. Burke),38,32
100,2,9:48.0,,Shooting foul by E. Moreland (drawn by M. Beasley),38,32
101,2,9:48.0,A. Tolliver enters the game for H. Ellenson,,38,32
102,2,9:48.0,,M. Beasley makes free throw 1 of 1,38,33
103,2,9:38.0,R. Jackson makes 2-pt layup from 1 ft,,40,33
104,2,9:25.0,,M. Beasley misses 2-pt layup from 2 ft,40,33
105,2,9:23.0,Defensive rebound by A. Tolliver,,40,33
106,2,9:17.0,Turnover by E. Moreland (out of bounds lost ball),,40,33
107,2,9:05.0,,L. Kornet misses 3-pt jump shot from 27 ft,40,33
108,2,9:03.0,Defensive rebound by E. Moreland,,40,33
109,2,8:55.0,R. Jackson misses 2-pt jump shot from 19 ft,,40,33
110,2,8:53.0,,Defensive rebound by D. Dotson,40,33
111,2,8:44.0,,D. Dotson makes 2-pt layup from 3 ft (assist by T. Burke),40,35
112,2,8:44.0,,Shooting foul by E. Moreland (drawn by D. Dotson),40,35
113,2,8:44.0,,D. Dotson makes free throw 1 of 1,40,36
114,2,8:31.0,A. Tolliver misses 3-pt jump shot from 24 ft,,40,36
115,2,8:29.0,,Defensive rebound by L. Kornet,40,36
116,2,8:16.0,,M. Beasley misses 2-pt layup from 2 ft,40,36
117,2,8:14.0,Defensive rebound by E. Moreland,,40,36
118,2,8:07.0,R. Jackson makes 3-pt jump shot from 25 ft (assist by L. Kennard),,43,36
119,2,7:49.0,,L. Kornet misses 3-pt jump shot from 27 ft,43,36
120,2,7:47.0,,Offensive rebound by E. Mudiay,43,36
121,2,7:44.0,,D. Dotson misses 2-pt layup from 1 ft,43,36
122,2,7:43.0,Defensive rebound by Team,,43,36
123,2,7:42.0,,Loose ball foul by E. Mudiay (drawn by A. Tolliver),43,36
124,2,7:42.0,,T. Williams enters the game for D. Dotson,43,36
125,2,7:42.0,S. Johnson enters the game for J. Ennis,,43,36
126,2,7:32.0,R. Jackson misses 2-pt jump shot from 13 ft,,43,36
127,2,7:30.0,,Defensive rebound by L. Kornet,43,36
128,2,7:23.0,,L. Kornet makes 3-pt jump shot from 25 ft (assist by T. Burke),43,39
129,2,7:05.0,R. Jackson makes 2-pt layup from 1 ft,,45,39
130,2,6:51.0,,Turnover by T. Burke (lost ball; steal by S. Johnson),45,39
131,2,6:49.0,Shooting foul by T. Williams (drawn by S. Johnson),,45,39
132,2,6:49.0,,New York full timeout,45,39
133,2,6:49.0,S. Johnson makes free throw 1 of 2,,46,39
134,2,6:49.0,S. Johnson makes free throw 2 of 2,,47,39
135,2,6:30.0,,M. Beasley misses 2-pt jump shot from 9 ft,47,39
136,2,6:28.0,Defensive rebound by E. Moreland,,47,39
137,2,6:21.0,A. Tolliver misses 3-pt jump shot from 27 ft,,47,39
138,2,6:19.0,,Defensive rebound by L. Kornet,47,39
139,2,6:08.0,,Turnover by M. Beasley (bad pass; steal by S. Johnson),47,39
140,2,5:55.0,Shooting foul by M. Beasley (drawn by A. Tolliver),,47,39
141,2,5:55.0,,K. O'Quinn enters the game for E. Mudiay,47,39
142,2,5:55.0,,T. Hardaway enters the game for L. Kornet,47,39
143,2,5:55.0,A. Drummond enters the game for E. Moreland,,47,39
144,2,5:55.0,I. Smith enters the game for R. Jackson,,47,39
145,2,5:55.0,A. Tolliver makes free throw 1 of 2,,48,39
146,2,5:55.0,A. Tolliver misses free throw 2 of 2,,48,39
147,2,5:53.0,,Defensive rebound by K. O'Quinn,48,39
148,2,5:39.0,,Personal foul by L. Kennard (drawn by M. Beasley),48,39
149,2,5:23.0,,M. Beasley makes 2-pt jump shot from 7 ft,48,41
150,2,5:12.0,Turnover by A. Tolliver (lost ball; steal by T. Williams),,48,41
151,2,5:11.0,,T. Williams misses 2-pt layup from 1 ft (block by A. Tolliver),48,41
152,2,5:10.0,,Offensive rebound by Team,48,41
153,2,5:10.0,,I. Hicks enters the game for M. Beasley,48,41
154,2,5:04.0,,I. Hicks makes 2-pt dunk from 1 ft (assist by T. Burke),48,43
155,2,4:57.0,Detroit full timeout,,48,43
156,2,4:43.0,L. Kennard misses 2-pt jump shot from 20 ft,,48,43
157,2,4:41.0,,Defensive rebound by K. O'Quinn,48,43
158,2,4:29.0,,T. Williams makes 3-pt jump shot from 25 ft (assist by T. Burke),48,46
159,2,4:16.0,I. Smith misses 2-pt layup from 1 ft,,48,46
160,2,4:14.0,,Defensive rebound by K. O'Quinn,48,46
161,2,4:09.0,,T. Hardaway misses 3-pt jump shot from 22 ft,48,46
162,2,4:07.0,Defensive rebound by I. Smith,,48,46
163,2,3:58.0,A. Drummond misses 2-pt jump shot from 13 ft (block by K. O'Quinn),,48,46
164,2,3:56.0,,Defensive rebound by T. Williams,48,46
165,2,3:51.0,,T. Hardaway misses 3-pt jump shot from 26 ft,48,46
166,2,3:49.0,Defensive rebound by A. Drummond,,48,46
167,2,3:49.0,Personal foul by T. Burke (drawn by A. Drummond),,48,46
168,2,3:49.0,R. Bullock enters the game for L. Kennard,,48,46
169,2,3:49.0,A. Drummond makes free throw 1 of 2,,49,46
170,2,3:49.0,A. Drummond makes free throw 2 of 2,,50,46
171,2,3:37.0,,T. Burke makes 2-pt jump shot from 7 ft,50,48
172,2,3:13.0,S. Johnson misses 3-pt jump shot from 24 ft,,50,48
173,2,3:11.0,,Defensive rebound by K. O'Quinn,50,48
174,2,3:07.0,,T. Burke makes 2-pt jump shot from 20 ft,50,50
175,2,2:46.0,Turnover by I. Smith (bad pass; steal by T. Hardaway),,50,50
176,2,2:42.0,,T. Williams misses 2-pt layup from 3 ft,50,50
177,2,2:41.0,,Offensive rebound by Team,50,50
178,2,2:35.0,,Turnover by K. O'Quinn (bad pass; steal by S. Johnson),50,50
179,2,2:31.0,S. Johnson makes 2-pt dunk at rim (assist by I. Smith),,52,50
180,2,2:14.0,,Shooting foul by A. Tolliver (drawn by K. O'Quinn),52,50
181,2,2:14.0,,K. O'Quinn makes free throw 1 of 2,52,51
182,2,2:14.0,,K. O'Quinn makes free throw 2 of 2,52,52
183,2,2:07.0,Personal foul by T. Burke (drawn by A. Drummond),,52,52
184,2,2:07.0,,E. Mudiay enters the game for T. Burke,52,52
185,2,2:07.0,A. Drummond makes free throw 1 of 2,,53,52
186,2,2:07.0,A. Drummond makes free throw 2 of 2,,54,52
187,2,1:51.0,,I. Hicks misses 3-pt jump shot from 27 ft,54,52
188,2,1:49.0,Defensive rebound by A. Drummond,,54,52
189,2,1:41.0,R. Bullock misses 2-pt jump shot from 15 ft,,54,52
190,2,1:39.0,,Defensive rebound by I. Hicks,54,52
191,2,1:27.0,,Shooting foul by A. Tolliver (drawn by I. Hicks),54,52
192,2,1:27.0,H. Ellenson enters the game for A. Tolliver,,54,52
193,2,1:27.0,,I. Hicks misses free throw 1 of 2,54,52
194,2,1:27.0,,Offensive rebound by Team,54,52
195,2,1:27.0,,I. Hicks misses free throw 2 of 2,54,52
196,2,1:25.0,Defensive rebound by A. Drummond,,54,52
197,2,1:08.0,R. Bullock misses 2-pt layup from 3 ft,,54,52
198,2,1:07.0,,Defensive rebound by Team,54,52
199,2,0:57.0,,E. Mudiay makes 2-pt jump shot from 18 ft,54,54
200,2,0:41.0,S. Johnson makes 2-pt jump shot from 8 ft,,56,54
201,2,0:32.0,,E. Mudiay misses 2-pt jump shot from 17 ft,56,54
202,2,0:31.0,Defensive rebound by H. Ellenson,,56,54
203,2,0:08.0,Turnover by A. Drummond (offensive goaltending),,56,54
204,2,0:00.0,,I. Hicks misses 2-pt jump shot from 21 ft,56,54
205,2,0:00.0,,Offensive rebound by Team,56,54
206,3,11:44.0,R. Jackson misses 2-pt jump shot from 14 ft,,56,54
207,3,11:42.0,Offensive rebound by R. Jackson,,56,54
208,3,11:40.0,R. Jackson misses 2-pt hook shot from 9 ft,,56,54
209,3,11:38.0,,Defensive rebound by T. Hardaway,56,54
210,3,11:16.0,,K. O'Quinn makes 2-pt layup from 1 ft (assist by T. Burke),56,56
211,3,11:00.0,R. Bullock makes 3-pt jump shot from 23 ft (assist by R. Jackson),,59,56
212,3,10:43.0,,T. Burke makes 2-pt jump shot from 18 ft (assist by K. O'Quinn),59,58
213,3,10:27.0,R. Jackson misses 2-pt jump shot from 17 ft,,59,58
214,3,10:25.0,,Defensive rebound by K. O'Quinn,59,58
215,3,10:16.0,,M. Beasley misses 2-pt jump shot from 19 ft,59,58
216,3,10:14.0,Defensive rebound by A. Drummond,,59,58
217,3,10:06.0,Offensive foul by A. Drummond (drawn by M. Beasley),,59,58
218,3,10:06.0,Turnover by A. Drummond (offensive foul),,59,58
219,3,9:53.0,,Turnover by K. O'Quinn (bad pass; steal by A. Tolliver),59,58
220,3,9:48.0,A. Drummond misses 2-pt dunk at rim,,59,58
221,3,9:46.0,,Defensive rebound by M. Beasley,59,58
222,3,9:43.0,,T. Williams makes 2-pt layup from 8 ft (assist by T. Burke),59,60
223,3,9:43.0,,Shooting foul by R. Jackson (drawn by T. Williams),59,60
224,3,9:43.0,,T. Williams makes free throw 1 of 1,59,61
225,3,9:31.0,A. Tolliver makes 3-pt jump shot from 25 ft (assist by A. Drummond),,62,61
226,3,9:14.0,,T. Hardaway makes 3-pt jump shot from 23 ft (assist by M. Beasley),62,64
227,3,8:52.0,R. Bullock misses 3-pt jump shot from 24 ft,,62,64
228,3,8:49.0,,Defensive rebound by M. Beasley,62,64
229,3,8:39.0,,T. Hardaway makes 2-pt layup from 1 ft (assist by T. Williams),62,66
230,3,8:39.0,Detroit full timeout,,62,66
231,3,8:15.0,A. Drummond makes 2-pt dunk from 1 ft (assist by A. Tolliver),,64,66
232,3,8:00.0,,T. Burke makes 2-pt layup from 1 ft (assist by K. O'Quinn),64,68
233,3,7:47.0,R. Jackson makes 2-pt jump shot from 15 ft,,66,68
234,3,7:28.0,,T. Hardaway makes 2-pt jump shot from 15 ft (assist by M. Beasley),66,70
235,3,7:08.0,R. Jackson misses 3-pt jump shot from 24 ft,,66,70
236,3,7:06.0,,Defensive rebound by K. O'Quinn,66,70
237,3,6:48.0,,T. Hardaway misses 3-pt jump shot from 25 ft,66,70
238,3,6:46.0,Defensive rebound by S. Johnson,,66,70
239,3,6:31.0,R. Bullock misses 2-pt jump shot from 9 ft,,66,70
240,3,6:31.0,,Defensive rebound by Team,66,70
241,3,6:30.0,Loose ball foul by A. Drummond (drawn by T. Hardaway),,66,70
242,3,6:08.0,,K. O'Quinn misses 3-pt jump shot from 22 ft,66,70
243,3,6:07.0,,Offensive rebound by T. Williams,66,70
244,3,6:07.0,,T. Williams misses 2-pt layup at rim,66,70
245,3,6:06.0,,Offensive rebound by T. Burke,66,70
246,3,6:06.0,,Shooting foul by S. Johnson (drawn by T. Burke),66,70
247,3,6:06.0,I. Smith enters the game for R. Jackson,,66,70
248,3,6:06.0,,T. Burke makes free throw 1 of 2,66,71
249,3,6:06.0,,T. Burke makes free throw 2 of 2,66,72
250,3,5:48.0,S. Johnson makes 2-pt jump shot from 13 ft,,68,72
251,3,5:31.0,,M. Beasley makes 2-pt jump shot from 6 ft (assist by T. Burke),68,74
252,3,5:20.0,S. Johnson misses 2-pt layup at rim,,68,74
253,3,5:18.0,Offensive rebound by A. Drummond,,68,74
254,3,5:18.0,A. Drummond makes 2-pt dunk at rim,,70,74
255,3,5:05.0,J. Ennis enters the game for S. Johnson,,70,74
256,3,4:57.0,,M. Beasley makes 3-pt jump shot from 25 ft (assist by T. Burke),70,77
257,3,4:43.0,Shooting foul by K. O'Quinn (drawn by A. Tolliver),,70,77
258,3,4:43.0,,D. Dotson enters the game for T. Williams,70,77
259,3,4:43.0,E. Moreland enters the game for A. Drummond,,70,77
260,3,4:43.0,A. Tolliver makes free throw 1 of 2,,71,77
261,3,4:43.0,A. Tolliver makes free throw 2 of 2,,72,77
262,3,4:28.0,,M. Beasley makes 2-pt jump shot from 10 ft,72,79
263,3,4:10.0,Turnover by E. Moreland (bad pass; steal by T. Burke),,72,79
264,3,4:07.0,,T. Burke misses 2-pt layup from 1 ft,72,79
265,3,4:05.0,Defensive rebound by E. Moreland,,72,79
266,3,4:01.0,Shooting foul by M. Beasley (drawn by R. Bullock),,72,79
267,3,4:01.0,,L. Thomas enters the game for M. Beasley,72,79
268,3,4:01.0,R. Bullock makes free throw 1 of 2,,73,79
269,3,4:01.0,R. Bullock makes free throw 2 of 2,,74,79
270,3,3:45.0,,T. Hardaway misses 2-pt jump shot from 11 ft,74,79
271,3,3:43.0,Defensive rebound by I. Smith,,74,79
272,3,3:33.0,A. Tolliver misses 3-pt jump shot from 22 ft,,74,79
273,3,3:31.0,,Defensive rebound by T. Burke,74,79
274,3,3:17.0,,D. Dotson makes 2-pt layup from 1 ft (assist by K. O'Quinn),74,81
275,3,3:06.0,I. Smith misses 2-pt jump shot from 4 ft,,74,81
276,3,3:04.0,,Defensive rebound by K. O'Quinn,74,81
277,3,2:56.0,,T. Hardaway misses 2-pt layup from 2 ft (block by E. Moreland),74,81
278,3,2:54.0,Defensive rebound by E. Moreland,,74,81
279,3,2:45.0,R. Bullock makes 3-pt jump shot from 25 ft (assist by I. Smith),,77,81
280,3,2:35.0,,New York full timeout,77,81
281,3,2:35.0,,L. Kornet enters the game for T. Hardaway,77,81
282,3,2:35.0,,E. Mudiay enters the game for K. O'Quinn,77,81
283,3,2:35.0,H. Ellenson enters the game for A. Tolliver,,77,81
284,3,2:26.0,,Turnover by E. Mudiay (lost ball; steal by E. Moreland),77,81
285,3,2:19.0,J. Ennis makes 2-pt layup at rim (assist by R. Bullock),,79,81
286,3,2:00.0,,T. Burke misses 2-pt jump shot from 17 ft,79,81
287,3,1:58.0,Defensive rebound by R. Bullock,,79,81
288,3,1:38.0,E. Moreland makes 2-pt jump shot from 7 ft (assist by R. Bullock),,81,81
289,3,1:19.0,,T. Burke misses 2-pt jump shot from 9 ft,81,81
290,3,1:17.0,,Offensive rebound by L. Thomas,81,81
291,3,1:16.0,,L. Thomas misses 2-pt layup from 2 ft,81,81
292,3,1:14.0,Defensive rebound by E. Moreland,,81,81
293,3,1:09.0,I. Smith makes 2-pt layup at rim,,83,81
294,3,0:41.0,,L. Thomas misses 2-pt jump shot from 21 ft,83,81
295,3,0:39.0,Defensive rebound by H. Ellenson,,83,81
296,3,0:26.0,H. Ellenson makes 2-pt layup from 2 ft (assist by J. Ennis),,85,81
297,3,0:01.0,,L. Thomas makes 3-pt jump shot from 25 ft (assist by E. Mudiay),85,84
298,4,11:48.0,,Personal foul by H. Ellenson (drawn by E. Mudiay),85,84
299,4,11:40.0,,T. Williams misses 3-pt jump shot from 26 ft,85,84
300,4,11:38.0,Defensive rebound by L. Kennard,,85,84
301,4,11:18.0,Shooting foul by T. Williams (drawn by R. Jackson),,85,84
302,4,11:18.0,R. Jackson misses free throw 1 of 2,,85,84
303,4,11:18.0,Offensive rebound by Team,,85,84
304,4,11:18.0,R. Jackson misses free throw 2 of 2,,85,84
305,4,11:16.0,,Defensive rebound by T. Williams,85,84
306,4,11:04.0,,Turnover by T. Williams (traveling),85,84
307,4,10:42.0,R. Jackson misses 3-pt jump shot from 24 ft,,85,84
308,4,10:40.0,,Defensive rebound by E. Mudiay,85,84
309,4,10:35.0,,Turnover by E. Mudiay (bad pass; steal by R. Jackson),85,84
310,4,10:29.0,L. Kennard misses 2-pt layup from 2 ft,,85,84
311,4,10:27.0,Offensive rebound by H. Ellenson,,85,84
312,4,10:25.0,H. Ellenson makes 2-pt layup at rim,,87,84
313,4,10:08.0,,L. Thomas misses 2-pt layup from 4 ft (block by A. Drummond),87,84
314,4,10:06.0,Defensive rebound by A. Drummond,,87,84
315,4,10:02.0,H. Ellenson makes 3-pt jump shot from 25 ft (assist by R. Jackson),,90,84
316,4,10:01.0,,New York full timeout,90,84
317,4,10:01.0,,T. Burke enters the game for D. Dotson,90,84
318,4,10:01.0,,M. Beasley enters the game for L. Thomas,90,84
319,4,9:51.0,,Turnover by L. Kornet (bad pass),90,84
320,4,9:30.0,H. Ellenson misses 3-pt jump shot from 23 ft,,90,84
321,4,9:28.0,,Defensive rebound by T. Burke,90,84
322,4,9:20.0,,M. Beasley makes 2-pt layup from 1 ft (assist by T. Burke),90,86
323,4,9:02.0,Turnover by J. Ennis (bad pass; steal by M. Beasley),,90,86
324,4,8:55.0,,E. Mudiay misses 2-pt layup from 3 ft,90,86
325,4,8:53.0,Defensive rebound by A. Drummond,,90,86
326,4,8:47.0,A. Drummond makes 2-pt layup at rim (assist by H. Ellenson),,92,86
327,4,8:24.0,,L. Kornet misses 3-pt jump shot from 25 ft,92,86
328,4,8:22.0,Defensive rebound by A. Drummond,,92,86
329,4,8:12.0,Shooting foul by L. Kornet (drawn by A. Drummond),,92,86
330,4,8:12.0,,K. O'Quinn enters the game for E. Mudiay,92,86
331,4,8:12.0,,T. Hardaway enters the game for L. Kornet,92,86
332,4,8:12.0,A. Drummond misses free throw 1 of 2,,92,86
333,4,8:12.0,Offensive rebound by Team,,92,86
334,4,8:12.0,A. Drummond misses free throw 2 of 2,,92,86
335,4,8:10.0,,Defensive rebound by K. O'Quinn,92,86
336,4,7:55.0,,M. Beasley makes 3-pt jump shot from 24 ft (assist by T. Williams),92,89
337,4,7:42.0,R. Jackson makes 2-pt jump shot from 18 ft,,94,89
338,4,7:25.0,,T. Burke misses 2-pt jump shot from 14 ft,94,89
339,4,7:24.0,,Offensive rebound by T. Williams,94,89
340,4,7:24.0,,Turnover by T. Williams (turnover),94,89
341,4,7:11.0,L. Kennard misses 2-pt jump shot from 8 ft,,94,89
342,4,7:10.0,Offensive rebound by A. Drummond,,94,89
343,4,7:10.0,A. Drummond makes 2-pt dunk at rim,,96,89
344,4,6:48.0,,M. Beasley makes 2-pt layup at rim,96,91
345,4,6:36.0,R. Jackson makes 2-pt jump shot from 6 ft,,98,91
346,4,6:09.0,,M. Beasley makes 2-pt dunk at rim,98,93
347,4,5:54.0,R. Jackson misses 2-pt jump shot from 10 ft,,98,93
348,4,5:53.0,,Defensive rebound by K. O'Quinn,98,93
349,4,5:38.0,,M. Beasley misses 2-pt jump shot from 6 ft (block by A. Drummond),98,93
350,4,5:36.0,Defensive rebound by L. Kennard,,98,93
351,4,5:33.0,J. Ennis makes 2-pt layup at rim (assist by L. Kennard),,100,93
352,4,5:33.0,,New York full timeout,100,93
353,4,5:33.0,I. Smith enters the game for H. Ellenson,,100,93
354,4,5:33.0,R. Bullock enters the game for J. Ennis,,100,93
355,4,5:33.0,A. Tolliver enters the game for R. Jackson,,100,93
356,4,5:24.0,,T. Burke makes 2-pt jump shot from 18 ft,100,95
357,4,5:05.0,R. Bullock makes 2-pt jump shot from 21 ft (assist by I. Smith),,102,95
358,4,4:46.0,,M. Beasley makes 2-pt jump shot from 17 ft (assist by T. Burke),102,97
359,4,4:28.0,A. Tolliver makes 3-pt jump shot from 23 ft (assist by I. Smith),,105,97
360,4,4:22.0,,Personal foul by A. Drummond (drawn by K. O'Quinn),105,97
361,4,4:03.0,,T. Burke misses 3-pt jump shot from 24 ft,105,97
362,4,4:01.0,,Offensive rebound by K. O'Quinn,105,97
363,4,3:48.0,,M. Beasley makes 2-pt jump shot from 13 ft (assist by T. Burke),105,99
364,4,3:24.0,A. Drummond makes 2-pt layup from 1 ft,,107,99
365,4,3:11.0,,T. Burke misses 2-pt jump shot from 13 ft,107,99
366,4,3:10.0,,Offensive rebound by K. O'Quinn,107,99
367,4,3:09.0,,T. Williams misses 2-pt layup from 1 ft,107,99
368,4,3:08.0,,Offensive rebound by K. O'Quinn,107,99
369,4,3:08.0,,K. O'Quinn makes 2-pt layup from 1 ft,107,101
370,4,2:47.0,Shooting foul by K. O'Quinn (drawn by A. Drummond),,107,101
371,4,2:47.0,A. Drummond makes free throw 1 of 2,,108,101
372,4,2:47.0,S. Johnson enters the game for L. Kennard,,108,101
373,4,2:47.0,A. Drummond makes free throw 2 of 2,,109,101
374,4,2:33.0,,T. Burke misses 3-pt jump shot from 28 ft,109,101
375,4,2:33.0,Defensive rebound by A. Drummond,,109,101
376,4,2:24.0,I. Smith makes 2-pt layup from 1 ft,,111,101
