,QUARTER,TIME_REMAINING,DETROIT_ACTION,NEW YORK_ACTION,DETROIT_SCORE,NEW YORK_SCORE
93,1,2:36.0,T. Harris misses 3-pt jump shot from 22 ft,,17,21
94,1,2:33.0,Offensive rebound by J. Leuer,,17,21
95,1,2:23.0,Turnover by A. Drummond (offensive goaltending),,17,21
96,1,1:58.0,,K. Porziņģis makes 2-pt jump shot from 12 ft (assist by T. Hardaway),17,23
97,1,1:52.0,Turnover by L. Kennard (bad pass),,17,23
98,1,1:52.0,,M. Beasley enters the game for R. Sessions,17,23
99,1,1:52.0,,R. Baker enters the game for K. Porziņģis,17,23
100,1,1:42.0,,T. Hardaway makes 2-pt jump shot from 10 ft,17,25
101,1,1:42.0,,Shooting foul by L. Kennard (drawn by T. Hardaway),17,25
102,1,1:42.0,,T. Hardaway makes free throw 1 of 1,17,26
103,1,1:29.0,Personal foul by K. O'Quinn (drawn by A. Drummond),,17,26
104,1,1:18.0,T. Harris misses 2-pt layup from 2 ft,,17,26
105,1,1:15.0,,Defensive rebound by D. McDermott,17,26
106,1,1:10.0,,D. McDermott misses 3-pt jump shot from 25 ft,17,26
107,1,1:08.0,Defensive rebound by A. Drummond,,17,26
108,1,1:02.0,T. Harris misses 3-pt jump shot from 24 ft,,17,26
109,1,0:59.0,,Defensive rebound by K. O'Quinn,17,26
110,1,0:48.0,,K. O'Quinn misses 2-pt layup from 9 ft,17,26
111,1,0:46.0,,Offensive rebound by M. Beasley,17,26
112,1,0:46.0,,M. Beasley makes 2-pt layup at rim,17,28
113,1,0:37.0,J. Leuer makes 2-pt layup from 2 ft (assist by I. Smith),,19,28
114,1,0:20.0,,T. Hardaway misses 3-pt jump shot from 26 ft,19,28
115,1,0:17.0,Defensive rebound by A. Drummond,,19,28
116,2,11:42.0,,Turnover by C. Lee (bad pass; steal by B. Marjanović),19,28
117,2,11:36.0,Personal foul by K. O'Quinn (drawn by B. Marjanović),,19,28
118,2,11:36.0,H. Ellenson enters the game for J. Leuer,,19,28
119,2,11:26.0,I. Smith misses 2-pt jump shot from 5 ft,,19,28
120,2,11:23.0,,Defensive rebound by D. McDermott,19,28
121,2,11:16.0,,M. Beasley misses 2-pt layup from 8 ft,19,28
122,2,11:16.0,,Offensive rebound by Team,19,28
123,2,11:04.0,,K. O'Quinn makes 2-pt jump shot from 15 ft (assist by M. Beasley),19,30
124,2,10:50.0,Turnover by I. Smith (traveling),,19,30
125,2,10:37.0,,K. O'Quinn makes 2-pt jump shot from 11 ft (assist by R. Baker),19,32
126,2,10:17.0,B. Marjanović makes 2-pt layup from 2 ft (assist by I. Smith),,21,32
127,2,10:02.0,,M. Beasley makes 2-pt jump shot from 15 ft,21,34
128,2,9:47.0,Turnover by H. Ellenson (bad pass; steal by D. McDermott),,21,34
129,2,9:36.0,,C. Lee misses 3-pt jump shot from 23 ft,21,34
130,2,9:33.0,Defensive rebound by L. Kennard,,21,34
131,2,9:32.0,Personal foul by R. Baker (drawn by L. Kennard),,21,34
132,2,9:17.0,B. Marjanović misses 2-pt hook shot from 10 ft,,21,34
133,2,9:15.0,,Defensive rebound by K. O'Quinn,21,34
134,2,9:04.0,,K. O'Quinn makes 2-pt layup at rim,21,36
135,2,9:04.0,,Shooting foul by B. Marjanović (drawn by K. O'Quinn),21,36
136,2,9:04.0,,K. O'Quinn makes free throw 1 of 1,21,37
137,2,8:44.0,I. Smith makes 2-pt layup from 4 ft,,23,37
138,2,8:29.0,,Turnover by C. Lee (bad pass; steal by I. Smith),23,37
139,2,8:25.0,I. Smith makes 2-pt layup from 1 ft,,25,37
140,2,8:03.0,,C. Lee makes 2-pt layup from 1 ft (assist by K. O'Quinn),25,39
141,2,7:47.0,B. Marjanović misses 2-pt jump shot from 3 ft,,25,39
142,2,7:45.0,,Defensive rebound by M. Beasley,25,39
143,2,7:33.0,,Shooting foul by H. Ellenson (drawn by M. Beasley),25,39
144,2,7:33.0,,M. Beasley misses free throw 1 of 2,25,39
145,2,7:33.0,,Offensive rebound by Team,25,39
146,2,7:33.0,A. Drummond enters the game for B. Marjanović,,25,39
147,2,7:33.0,,E. Freedom enters the game for K. O'Quinn,25,39
148,2,7:33.0,,K. Porziņģis enters the game for D. McDermott,25,39
149,2,7:33.0,J. Leuer enters the game for H. Ellenson,,25,39
150,2,7:33.0,,M. Beasley makes free throw 2 of 2,25,40
151,2,7:26.0,L. Kennard misses 2-pt jump shot from 22 ft,,25,40
152,2,7:22.0,Offensive rebound by L. Kennard,,25,40
153,2,7:13.0,A. Drummond makes 2-pt layup from 2 ft,,27,40
154,2,7:04.0,,K. Porziņģis makes 2-pt layup from 2 ft (assist by R. Baker),27,42
155,2,6:48.0,S. Johnson misses 3-pt jump shot from 22 ft,,27,42
156,2,6:46.0,,Defensive rebound by E. Freedom,27,42
157,2,6:31.0,,R. Baker makes 3-pt jump shot from 25 ft (assist by K. Porziņģis),27,45
158,2,6:22.0,Detroit full timeout,,27,45
159,2,6:22.0,T. Harris enters the game for L. Kennard,,27,45
160,2,6:22.0,A. Bradley enters the game for I. Smith,,27,45
161,2,6:22.0,R. Jackson enters the game for S. Johnson,,27,45
162,2,6:10.0,T. Harris makes 2-pt layup from 1 ft (assist by A. Bradley),,29,45
163,2,5:50.0,,K. Porziņģis makes 3-pt jump shot from 25 ft (assist by C. Lee),29,48
164,2,5:32.0,A. Drummond makes 2-pt hook shot from 5 ft (assist by J. Leuer),,31,48
165,2,5:16.0,,K. Porziņģis makes 3-pt jump shot from 25 ft (assist by R. Baker),31,51
166,2,5:00.0,R. Jackson makes 2-pt jump shot from 15 ft,,33,51
167,2,5:00.0,Shooting foul by K. Porziņģis (drawn by R. Jackson),,33,51
168,2,5:00.0,,R. Sessions enters the game for R. Baker,33,51
169,2,5:00.0,R. Jackson makes free throw 1 of 1,,34,51
170,2,4:45.0,,Shooting foul by T. Harris (drawn by M. Beasley),34,51
171,2,4:45.0,,M. Beasley misses free throw 1 of 2,34,51
172,2,4:45.0,,Offensive rebound by Team,34,51
173,2,4:45.0,,M. Beasley makes free throw 2 of 2,34,52
174,2,4:41.0,Personal foul by C. Lee (drawn by A. Bradley),,34,52
175,2,4:28.0,R. Jackson misses 2-pt layup from 2 ft,,34,52
176,2,4:22.0,Offensive rebound by A. Drummond,,34,52
177,2,4:22.0,A. Drummond makes 2-pt layup at rim,,36,52
178,2,4:12.0,,E. Freedom makes 2-pt dunk from 1 ft (assist by R. Sessions),36,54
179,2,3:56.0,Turnover by A. Drummond (bad pass; steal by M. Beasley),,36,54
180,2,3:41.0,,E. Freedom makes 2-pt jump shot from 8 ft (assist by K. Porziņģis),36,56
181,2,3:41.0,,Shooting foul by A. Bradley (drawn by E. Freedom),36,56
182,2,3:41.0,,E. Freedom makes free throw 1 of 1,36,57
183,2,3:29.0,A. Drummond makes 2-pt dunk from 1 ft (assist by R. Jackson),,38,57
184,2,3:29.0,Shooting foul by M. Beasley (drawn by A. Drummond),,38,57
185,2,3:29.0,A. Drummond makes free throw 1 of 1,,39,57
186,2,3:12.0,,C. Lee misses 2-pt jump shot from 21 ft,39,57
187,2,3:09.0,Defensive rebound by A. Bradley,,39,57
188,2,3:00.0,J. Leuer misses 3-pt jump shot from 22 ft,,39,57
189,2,2:53.0,,New York full timeout,39,57
190,2,2:53.0,,T. Hardaway enters the game for M. Beasley,39,57
191,2,2:53.0,A. Tolliver enters the game for J. Leuer,,39,57
192,2,2:52.0,Offensive rebound by A. Drummond,,39,57
193,2,2:52.0,A. Drummond makes 2-pt layup at rim,,41,57
194,2,2:45.0,,Personal foul by A. Bradley (drawn by K. Porziņģis),41,57
195,2,2:45.0,,K. Porziņģis makes free throw 1 of 2,41,58
196,2,2:45.0,,K. Porziņģis makes free throw 2 of 2,41,59
197,2,2:27.0,Turnover by A. Drummond (out of bounds lost ball),,41,59
198,2,2:12.0,,R. Sessions misses 2-pt jump shot from 7 ft,41,59
199,2,2:12.0,,Offensive rebound by T. Hardaway,41,59
200,2,2:09.0,,T. Hardaway misses 3-pt jump shot from 25 ft,41,59
201,2,2:09.0,Defensive rebound by A. Tolliver,,41,59
202,2,2:00.0,R. Jackson misses 2-pt layup from 1 ft,,41,59
203,2,1:58.0,Offensive rebound by T. Harris,,41,59
204,2,1:53.0,R. Jackson makes 3-pt jump shot from 23 ft (assist by A. Bradley),,44,59
205,2,1:40.0,,Shooting foul by A. Bradley (drawn by R. Sessions),44,59
206,2,1:40.0,,R. Sessions makes free throw 1 of 2,44,60
207,2,1:40.0,L. Kennard enters the game for A. Bradley,,44,60
208,2,1:40.0,,R. Sessions misses free throw 2 of 2,44,60
209,2,1:36.0,Defensive rebound by A. Tolliver,,44,60
210,2,1:25.0,R. Jackson misses 3-pt jump shot from 25 ft,,44,60
211,2,1:22.0,,Defensive rebound by C. Lee,44,60
212,2,1:08.0,,K. Porziņģis misses 3-pt jump shot from 34 ft,44,60
213,2,1:08.0,,D. McDermott enters the game for C. Lee,44,60
214,2,1:08.0,,K. O'Quinn enters the game for E. Freedom,44,60
215,2,1:06.0,,Offensive rebound by Team,44,60
216,2,1:06.0,Offensive charge foul by K. Porziņģis (drawn by A. Tolliver),,44,60
217,2,1:06.0,,Turnover by K. Porziņģis (offensive foul),44,60
218,2,0:52.0,A. Tolliver makes 3-pt jump shot from 25 ft (assist by R. Jackson),,47,60
219,2,0:42.0,,K. Porziņģis makes 2-pt dunk at rim (assist by R. Sessions),47,62
220,2,0:32.0,L. Kennard makes 2-pt jump shot from 9 ft,,49,62
221,2,0:09.0,,T. Hardaway misses 2-pt layup at rim,49,62
222,2,0:06.0,,Offensive rebound by K. O'Quinn,49,62
223,2,0:06.0,,K. O'Quinn makes 2-pt layup from 1 ft,49,64
224,2,0:02.0,A. Drummond makes 2-pt dunk from 1 ft (assist by R. Jackson),,51,64
225,2,0:00.0,,K. Porziņģis misses 3-pt jump shot from 53 ft,51,64
226,2,0:00.0,,Offensive rebound by Team,51,64
227,3,11:49.0,,Personal foul by A. Tolliver (drawn by K. Porziņģis),51,64
228,3,11:35.0,,Turnover by Team (shot clock),51,64
229,3,11:17.0,A. Drummond makes 2-pt dunk at rim (assist by R. Jackson),,53,64
230,3,11:04.0,,T. Hardaway misses 3-pt jump shot from 25 ft,53,64
231,3,11:01.0,Defensive rebound by T. Harris,,53,64
232,3,10:50.0,A. Bradley misses 2-pt jump shot from 19 ft,,53,64
233,3,10:48.0,,Defensive rebound by K. Porziņģis,53,64
234,3,10:30.0,,Personal foul by T. Harris (drawn by K. Porziņģis),53,64
235,3,10:25.0,,C. Lee misses 2-pt jump shot from 21 ft,53,64
236,3,10:25.0,Defensive rebound by A. Bradley,,53,64
237,3,10:20.0,Personal foul by R. Sessions (drawn by A. Drummond),,53,64
238,3,10:09.0,A. Bradley makes 2-pt jump shot from 17 ft (assist by A. Drummond),,55,64
239,3,9:57.0,,Turnover by C. Lee (bad pass),55,64
240,3,9:39.0,R. Jackson misses 3-pt jump shot from 25 ft,,55,64
241,3,9:35.0,,Defensive rebound by E. Freedom,55,64
242,3,9:30.0,,Turnover by K. Porziņģis (traveling),55,64
243,3,9:16.0,A. Tolliver makes 3-pt jump shot from 25 ft (assist by R. Jackson),,58,64
244,3,9:15.0,,New York full timeout,58,64
245,3,8:59.0,,Turnover by T. Hardaway (bad pass; steal by A. Bradley),58,64
246,3,8:53.0,T. Harris makes 2-pt jump shot from 9 ft (assist by A. Bradley),,60,64
247,3,8:37.0,,Personal foul by A. Bradley (drawn by T. Hardaway),60,64
248,3,8:37.0,S. Johnson enters the game for A. Bradley,,60,64
249,3,8:30.0,,Shooting foul by R. Jackson (drawn by K. Porziņģis),60,64
250,3,8:30.0,,K. Porziņģis makes free throw 1 of 2,60,65
251,3,8:30.0,,K. Porziņģis makes free throw 2 of 2,60,66
252,3,8:21.0,Offensive foul by A. Drummond (drawn by R. Sessions),,60,66
253,3,8:21.0,Turnover by A. Drummond (offensive foul),,60,66
254,3,7:57.0,,Turnover by Team (shot clock),60,66
255,3,7:55.0,,K. Porziņģis misses 3-pt jump shot from 49 ft,60,66
256,3,7:55.0,,Offensive rebound by Team,60,66
257,3,7:45.0,A. Tolliver misses 3-pt jump shot from 24 ft,,60,66
258,3,7:40.0,,Defensive rebound by E. Freedom,60,66
259,3,7:35.0,,Personal foul by R. Jackson (drawn by R. Sessions),60,66
260,3,7:35.0,,R. Sessions makes free throw 1 of 2,60,67
261,3,7:35.0,,R. Sessions misses free throw 2 of 2,60,67
262,3,7:32.0,,Offensive rebound by R. Sessions,60,67
263,3,7:26.0,,E. Freedom makes 2-pt hook shot from 5 ft,60,69
264,3,7:00.0,R. Jackson misses 2-pt jump shot from 23 ft,,60,69
265,3,7:00.0,,Defensive rebound by Team,60,69
266,3,7:00.0,Loose ball foul by A. Drummond (drawn by E. Freedom),,60,69
267,3,7:00.0,,E. Freedom makes free throw 1 of 2,60,70
268,3,7:00.0,,E. Freedom makes free throw 2 of 2,60,71
269,3,6:45.0,S. Johnson misses 3-pt jump shot from 23 ft,,60,71
270,3,6:43.0,Offensive rebound by A. Drummond,,60,71
271,3,6:40.0,A. Drummond misses 2-pt hook shot from 1 ft,,60,71
272,3,6:36.0,Offensive rebound by T. Harris,,60,71
273,3,6:36.0,T. Harris makes 2-pt dunk at rim,,62,71
274,3,6:25.0,,K. Porziņģis misses 2-pt jump shot from 20 ft,62,71
275,3,6:23.0,Defensive rebound by S. Johnson,,62,71
276,3,6:12.0,T. Harris makes 2-pt jump shot from 15 ft,,64,71
277,3,5:55.0,,C. Lee makes 2-pt layup from 2 ft,64,73
278,3,5:42.0,Shooting foul by C. Lee (drawn by T. Harris),,64,73
279,3,5:42.0,T. Harris makes free throw 1 of 2,,65,73
280,3,5:42.0,T. Harris makes free throw 2 of 2,,66,73
281,3,5:19.0,,K. Porziņģis misses 2-pt jump shot from 20 ft,66,73
282,3,5:14.0,Defensive rebound by R. Jackson,,66,73
283,3,5:11.0,A. Tolliver misses 3-pt jump shot from 22 ft,,66,73
284,3,5:08.0,,Defensive rebound by E. Freedom,66,73
285,3,4:56.0,,R. Sessions makes 2-pt layup from 4 ft,66,75
286,3,4:43.0,T. Harris misses 3-pt jump shot from 23 ft,,66,75
287,3,4:40.0,Offensive rebound by A. Tolliver,,66,75
288,3,4:39.0,T. Harris makes 2-pt layup at rim (assist by A. Tolliver),,68,75
289,3,4:21.0,,Turnover by E. Freedom (traveling),68,75
290,3,4:21.0,,M. Beasley enters the game for T. Hardaway,68,75
291,3,4:21.0,,D. McDermott enters the game for K. Porziņģis,68,75
292,3,4:21.0,I. Smith enters the game for R. Jackson,,68,75
293,3,4:11.0,T. Harris misses 3-pt jump shot from 23 ft,,68,75
294,3,4:08.0,,Defensive rebound by R. Sessions,68,75
295,3,4:05.0,,D. McDermott misses 3-pt jump shot from 25 ft,68,75
296,3,4:01.0,Defensive rebound by A. Drummond,,68,75
297,3,3:55.0,Personal foul by D. McDermott (drawn by T. Harris),,68,75
298,3,3:55.0,L. Kennard enters the game for T. Harris,,68,75
299,3,3:45.0,Turnover by L. Kennard (traveling),,68,75
300,3,3:26.0,,E. Freedom misses 2-pt jump shot from 17 ft,68,75
301,3,3:21.0,Defensive rebound by S. Johnson,,68,75
302,3,3:18.0,A. Tolliver makes 3-pt jump shot from 25 ft (assist by S. Johnson),,71,75
303,3,3:02.0,,C. Lee misses 2-pt jump shot from 12 ft,71,75
304,3,3:00.0,,Offensive rebound by E. Freedom,71,75
305,3,2:58.0,,E. Freedom misses 2-pt layup from 2 ft (block by A. Tolliver),71,75
306,3,2:58.0,,Offensive rebound by D. McDermott,71,75
307,3,2:53.0,,Turnover by R. Sessions (bad pass; steal by A. Drummond),71,75
308,3,2:42.0,A. Tolliver misses 2-pt layup from 1 ft,,71,75
309,3,2:41.0,Offensive rebound by S. Johnson,,71,75
310,3,2:41.0,S. Johnson makes 2-pt layup at rim,,73,75
311,3,2:41.0,,New York full timeout,73,75
312,3,2:41.0,,K. O'Quinn enters the game for E. Freedom,73,75
313,3,2:41.0,J. Leuer enters the game for A. Drummond,,73,75
314,3,2:17.0,,M. Beasley misses 2-pt layup at rim,73,75
315,3,2:14.0,Defensive rebound by A. Tolliver,,73,75
316,3,2:00.0,L. Kennard misses 3-pt jump shot from 25 ft,,73,75
317,3,1:56.0,,Defensive rebound by R. Sessions,73,75
318,3,1:43.0,,D. McDermott makes 3-pt jump shot from 22 ft (assist by R. Sessions),73,78
319,3,1:22.0,S. Johnson makes 2-pt hook shot from 8 ft,,75,78
320,3,1:04.0,,M. Beasley misses 3-pt jump shot from 22 ft,75,78
321,3,1:01.0,,Offensive rebound by K. O'Quinn,75,78
322,3,0:55.0,,Shooting foul by S. Johnson (drawn by R. Sessions),75,78
323,3,0:55.0,,R. Sessions makes free throw 1 of 2,75,79
324,3,0:55.0,,R. Sessions makes free throw 2 of 2,75,80
325,3,0:38.0,J. Leuer makes 2-pt layup from 2 ft (assist by A. Tolliver),,77,80
326,3,0:20.0,,M. Beasley misses 3-pt jump shot from 24 ft,77,80
327,3,0:17.0,Defensive rebound by L. Kennard,,77,80
328,3,0:06.0,Personal foul by R. Sessions (drawn by A. Tolliver),,77,80
329,3,0:01.0,I. Smith makes 2-pt layup at rim,,79,80
330,4,11:48.0,T. Harris makes 2-pt jump shot from 15 ft,,81,80
331,4,11:24.0,,Shooting foul by T. Harris (drawn by K. O'Quinn),81,80
332,4,11:24.0,,K. O'Quinn makes free throw 1 of 2,81,81
333,4,11:24.0,,K. O'Quinn makes free throw 2 of 2,81,82
334,4,11:04.0,T. Harris makes 2-pt layup from 2 ft,,83,82
335,4,10:50.0,,T. Hardaway misses 2-pt layup from 3 ft,83,82
336,4,10:48.0,Defensive rebound by T. Harris,,83,82
337,4,10:45.0,L. Kennard misses 3-pt jump shot from 25 ft,,83,82
338,4,10:39.0,Offensive rebound by S. Johnson,,83,82
339,4,10:39.0,S. Johnson misses 2-pt dunk at rim,,83,82
340,4,10:38.0,,Defensive rebound by M. Beasley,83,82
341,4,10:36.0,,T. Hardaway misses 2-pt layup from 2 ft,83,82
342,4,10:30.0,,Offensive rebound by K. O'Quinn,83,82
343,4,10:30.0,,K. O'Quinn makes 2-pt layup at rim,83,84
344,4,10:09.0,I. Smith makes 2-pt jump shot from 15 ft,,85,84
345,4,9:46.0,,D. McDermott misses 3-pt jump shot from 26 ft,85,84
346,4,9:42.0,Defensive rebound by J. Leuer,,85,84
347,4,9:33.0,I. Smith misses 2-pt layup from 2 ft,,85,84
348,4,9:31.0,,Defensive rebound by M. Beasley,85,84
349,4,9:27.0,,Turnover by M. Beasley (bad pass),85,84
350,4,9:27.0,,K. Porziņģis enters the game for M. Beasley,85,84
351,4,9:27.0,A. Drummond enters the game for L. Kennard,,85,84
352,4,9:16.0,I. Smith misses 2-pt layup from 6 ft,,85,84
353,4,9:14.0,,Defensive rebound by K. O'Quinn,85,84
354,4,9:06.0,,K. Porziņģis makes 2-pt jump shot from 6 ft,85,86
355,4,8:48.0,Shooting foul by D. McDermott (drawn by S. Johnson),,85,86
356,4,8:48.0,S. Johnson makes free throw 1 of 2,,86,86
357,4,8:48.0,S. Johnson makes free throw 2 of 2,,87,86
358,4,8:33.0,,D. McDermott makes 2-pt layup from 1 ft (assist by K. O'Quinn),87,88
359,4,8:27.0,Violation by T. Harris (def goaltending),,87,88
360,4,8:20.0,A. Drummond makes 2-pt dunk at rim (assist by J. Leuer),,89,88
361,4,8:12.0,,Personal foul by I. Smith (drawn by R. Baker),89,88
362,4,7:59.0,,K. Porziņģis misses 2-pt layup from 3 ft,89,88
363,4,7:57.0,Defensive rebound by A. Drummond,,89,88
364,4,7:46.0,J. Leuer makes 2-pt jump shot from 10 ft,,91,88
365,4,7:27.0,,K. Porziņģis makes 2-pt jump shot from 10 ft (assist by R. Baker),91,90
366,4,6:59.0,I. Smith makes 2-pt jump shot from 17 ft,,93,90
367,4,6:44.0,,Turnover by R. Baker (bad pass),93,90
368,4,6:44.0,,New York full timeout,93,90
369,4,6:34.0,Def 3 sec tech foul by K. O'Quinn,,93,90
370,4,6:34.0,T. Harris misses technical free throw,,93,90
371,4,6:34.0,Offensive rebound by Team,,93,90
372,4,6:20.0,T. Harris makes 3-pt jump shot from 22 ft (assist by I. Smith),,96,90
373,4,5:57.0,,T. Hardaway makes 3-pt jump shot from 27 ft (assist by R. Baker),96,93
374,4,5:34.0,I. Smith misses 3-pt jump shot from 25 ft (block by K. Porziņģis),,96,93
375,4,5:34.0,Offensive rebound by Team,,96,93
376,4,5:34.0,Turnover by Team (shot clock),,96,93
377,4,5:34.0,,R. Sessions enters the game for R. Baker,96,93
378,4,5:12.0,,K. Porziņģis makes 3-pt jump shot from 25 ft (assist by T. Hardaway),96,96
379,4,5:00.0,Detroit full timeout,,96,96
380,4,5:00.0,R. Jackson enters the game for S. Johnson,,96,96
381,4,5:00.0,A. Bradley enters the game for I. Smith,,96,96
382,4,5:00.0,A. Tolliver enters the game for J. Leuer,,96,96
383,4,4:48.0,Turnover by A. Drummond (lost ball; steal by K. O'Quinn),,96,96
