,QUARTER,TIME_REMAINING,NEW YORK_ACTION,PORTLAND_ACTION,NEW YORK_SCORE,PORTLAND_SCORE
28,1,8:22.0,E. Mudiay misses 2-pt layup from 1 ft (block by A. Aminu),,10,7
29,1,8:20.0,,Defensive rebound by J. Nurkić,10,7
30,1,8:15.0,,D. Lillard misses 3-pt jump shot from 26 ft,10,7
31,1,8:13.0,Defensive rebound by E. Freedom,,10,7
32,1,8:05.0,F. Ntilikina misses 3-pt jump shot from 24 ft,,10,7
33,1,8:02.0,,Defensive rebound by E. Turner,10,7
34,1,7:58.0,,Turnover by E. Turner (bad pass; steal by T. Hardaway),10,7
35,1,7:52.0,T. Hardaway misses 2-pt layup from 2 ft,,10,7
36,1,7:47.0,Offensive rebound by E. Freedom,,10,7
37,1,7:47.0,E. Freedom makes 2-pt layup at rim,,12,7
38,1,7:29.0,,J. Nurkić makes 2-pt dunk from 1 ft (assist by E. Turner),12,9
39,1,7:12.0,,Violation by J. Nurkić (kicked ball),12,9
40,1,7:08.0,Offensive foul by E. Mudiay (drawn by D. Lillard),,12,9
41,1,7:08.0,Turnover by E. Mudiay (offensive foul),,12,9
42,1,6:55.0,,A. Aminu makes 3-pt jump shot from 25 ft (assist by E. Turner),12,12
43,1,6:42.0,T. Hardaway misses 2-pt jump shot from 14 ft (block by E. Turner),,12,12
44,1,6:42.0,Offensive rebound by T. Hardaway,,12,12
45,1,6:38.0,T. Hardaway makes 2-pt jump shot from 8 ft,,14,12
46,1,6:24.0,,Shooting foul by F. Ntilikina (drawn by E. Turner),14,12
47,1,6:24.0,,Portland full timeout,14,12
48,1,6:24.0,D. Dotson enters the game for F. Ntilikina,,14,12
49,1,6:24.0,,E. Turner makes free throw 1 of 2,14,13
50,1,6:24.0,,E. Turner makes free throw 2 of 2,14,14
51,1,6:10.0,T. Hardaway makes 2-pt jump shot from 13 ft (assist by L. Thomas),,16,14
52,1,5:56.0,,E. Turner makes 2-pt jump shot from 8 ft (assist by J. Nurkić),16,16
53,1,5:43.0,T. Hardaway misses 3-pt jump shot from 26 ft,,16,16
54,1,5:42.0,,Defensive rebound by J. Nurkić,16,16
55,1,5:33.0,,E. Turner misses 2-pt jump shot from 9 ft,16,16
56,1,5:29.0,,Offensive rebound by J. Nurkić,16,16
57,1,5:29.0,,J. Nurkić makes 2-pt layup at rim,16,18
58,1,5:18.0,Turnover by E. Mudiay (bad pass),,16,18
59,1,5:18.0,K. O'Quinn enters the game for E. Freedom,,16,18
60,1,5:03.0,,C. McCollum makes 3-pt jump shot from 23 ft (assist by E. Turner),16,21
61,1,4:53.0,New York full timeout,,16,21
62,1,4:53.0,,E. Davis enters the game for A. Aminu,16,21
63,1,4:53.0,,Z. Collins enters the game for J. Nurkić,16,21
64,1,4:51.0,Offensive foul by T. Hardaway (drawn by C. McCollum),,16,21
65,1,4:51.0,Turnover by T. Hardaway (offensive foul),,16,21
66,1,4:31.0,,Turnover by C. McCollum (bad pass; steal by E. Mudiay),16,21
67,1,4:27.0,T. Hardaway makes 2-pt layup from 1 ft (assist by E. Mudiay),,18,21
68,1,4:12.0,,C. McCollum misses 3-pt jump shot from 26 ft,18,21
69,1,4:08.0,Defensive rebound by K. O'Quinn,,18,21
70,1,4:01.0,E. Mudiay makes 2-pt layup at rim,,20,21
71,1,4:01.0,Shooting foul by D. Lillard (drawn by E. Mudiay),,20,21
72,1,4:01.0,,S. Napier enters the game for E. Turner,20,21
73,1,4:01.0,,P. Connaughton enters the game for C. McCollum,20,21
74,1,4:01.0,M. Beasley enters the game for L. Thomas,,20,21
75,1,4:01.0,E. Mudiay makes free throw 1 of 1,,21,21
76,1,3:41.0,,D. Lillard makes 3-pt jump shot from 29 ft (assist by S. Napier),21,24
77,1,3:27.0,T. Hardaway makes 3-pt jump shot from 24 ft (assist by E. Mudiay),,24,24
78,1,3:03.0,,E. Davis misses 2-pt hook shot from 3 ft (block by K. O'Quinn),24,24
79,1,3:01.0,Defensive rebound by T. Hardaway,,24,24
80,1,2:50.0,M. Beasley makes 2-pt jump shot from 17 ft,,26,24
81,1,2:34.0,,D. Lillard makes 3-pt jump shot from 22 ft (assist by P. Connaughton),26,27
82,1,2:09.0,T. Hardaway misses 2-pt jump shot from 15 ft,,26,27
83,1,2:08.0,,Defensive rebound by Team,26,27
84,1,2:08.0,Loose ball foul by K. O'Quinn (drawn by E. Davis),,26,27
85,1,1:56.0,,D. Lillard misses 2-pt jump shot from 20 ft,26,27
86,1,1:53.0,Defensive rebound by D. Dotson,,26,27
87,1,1:44.0,E. Mudiay misses 3-pt jump shot from 24 ft,,26,27
88,1,1:41.0,,Defensive rebound by E. Davis,26,27
89,1,1:29.0,,Z. Collins misses 2-pt hook shot from 3 ft,26,27
90,1,1:29.0,,Offensive rebound by Team,26,27
91,1,1:29.0,,Turnover by Z. Collins (traveling),26,27
92,1,1:29.0,T. Burke enters the game for E. Mudiay,,26,27
93,1,1:15.0,D. Dotson misses 2-pt jump shot from 19 ft,,26,27
94,1,1:12.0,,Defensive rebound by E. Davis,26,27
95,1,1:05.0,,D. Lillard makes 3-pt jump shot from 26 ft (assist by P. Connaughton),26,30
96,1,0:48.0,K. O'Quinn misses 2-pt jump shot from 20 ft,,26,30
97,1,0:46.0,,Defensive rebound by E. Davis,26,30
98,1,0:35.0,,D. Lillard misses 2-pt jump shot from 7 ft,26,30
99,1,0:33.0,,Offensive rebound by E. Davis,26,30
100,1,0:31.0,,E. Davis misses 2-pt layup at rim,26,30
101,1,0:31.0,,Offensive rebound by D. Lillard,26,30
102,1,0:31.0,,D. Lillard makes 2-pt layup at rim,26,32
103,1,0:13.0,M. Beasley makes 2-pt layup at rim (assist by T. Burke),,28,32
104,1,0:04.0,,D. Lillard misses 3-pt jump shot from 30 ft,28,32
105,1,0:01.0,,Offensive rebound by P. Connaughton,28,32
106,1,0:00.0,,P. Connaughton makes 3-pt jump shot from 24 ft,28,35
107,2,11:44.0,Personal foul by Z. Collins (drawn by M. Beasley),,28,35
108,2,11:29.0,T. Burke misses 3-pt jump shot from 27 ft,,28,35
109,2,11:27.0,,Defensive rebound by Z. Collins,28,35
110,2,11:19.0,,Turnover by Z. Collins (bad pass),28,35
111,2,11:08.0,T. Burke misses 3-pt jump shot from 25 ft,,28,35
112,2,11:05.0,,Defensive rebound by Z. Collins,28,35
113,2,10:58.0,,Z. Collins misses 3-pt jump shot from 25 ft,28,35
114,2,10:54.0,Defensive rebound by K. O'Quinn,,28,35
115,2,10:45.0,M. Beasley misses 2-pt jump shot from 10 ft,,28,35
116,2,10:43.0,,Defensive rebound by E. Davis,28,35
117,2,10:24.0,,Z. Collins makes 3-pt jump shot from 24 ft (assist by S. Napier),28,38
118,2,10:12.0,T. Burke misses 2-pt jump shot from 15 ft,,28,38
119,2,10:07.0,Offensive rebound by M. Beasley,,28,38
120,2,10:04.0,K. O'Quinn misses 2-pt dunk from 1 ft (block by E. Davis),,28,38
121,2,10:04.0,T. Williams enters the game for T. Hardaway,,28,38
122,2,10:04.0,,Offensive rebound by Team,28,38
123,2,9:55.0,,Personal foul by T. Williams (drawn by Z. Collins),28,38
124,2,9:43.0,,C. McCollum misses 2-pt jump shot from 16 ft,28,38
125,2,9:41.0,Defensive rebound by Team,,28,38
126,2,9:27.0,Personal foul by Z. Collins (drawn by M. Beasley),,28,38
127,2,9:17.0,T. Burke misses 2-pt jump shot from 11 ft,,28,38
128,2,9:14.0,,Defensive rebound by C. McCollum,28,38
129,2,9:11.0,,Shooting foul by T. Williams (drawn by Z. Collins),28,38
130,2,9:11.0,,Z. Collins makes free throw 1 of 2,28,39
131,2,9:11.0,,Z. Collins makes free throw 2 of 2,28,40
132,2,8:54.0,M. Beasley makes 2-pt jump shot from 20 ft,,30,40
133,2,8:46.0,,C. McCollum misses 2-pt jump shot from 15 ft,30,40
134,2,8:42.0,,Offensive rebound by Z. Collins,30,40
135,2,8:39.0,,Turnover by Z. Collins (lost ball; steal by T. Burke),30,40
136,2,8:36.0,T. Burke misses 2-pt layup from 1 ft,,30,40
137,2,8:35.0,Offensive rebound by T. Williams,,30,40
138,2,8:35.0,Shooting foul by P. Connaughton (drawn by T. Burke),,30,40
139,2,8:35.0,T. Burke misses free throw 1 of 2,,30,40
140,2,8:35.0,Offensive rebound by Team,,30,40
141,2,8:35.0,T. Burke misses free throw 2 of 2,,30,40
142,2,8:32.0,,Defensive rebound by E. Davis,30,40
143,2,8:18.0,,P. Connaughton makes 3-pt jump shot from 25 ft (assist by C. McCollum),30,43
144,2,8:07.0,New York full timeout,,30,43
145,2,8:07.0,F. Ntilikina enters the game for D. Dotson,,30,43
146,2,8:01.0,M. Beasley misses 2-pt jump shot from 13 ft,,30,43
147,2,8:00.0,,Defensive rebound by E. Davis,30,43
148,2,7:47.0,,C. McCollum makes 2-pt jump shot from 10 ft (assist by P. Connaughton),30,45
149,2,7:31.0,T. Burke misses 2-pt jump shot from 15 ft,,30,45
150,2,7:30.0,,Defensive rebound by Z. Collins,30,45
151,2,7:30.0,E. Freedom enters the game for K. O'Quinn,,30,45
152,2,7:16.0,,P. Connaughton misses 3-pt jump shot from 25 ft,30,45
153,2,7:16.0,,Z. Collins misses 2-pt layup at rim,30,45
154,2,7:16.0,,Offensive rebound by Z. Collins,30,45
155,2,7:16.0,,Offensive rebound by Z. Collins,30,45
156,2,7:16.0,,Z. Collins misses 2-pt layup at rim,30,45
157,2,7:16.0,Defensive rebound by E. Freedom,,30,45
158,2,6:53.0,F. Ntilikina makes 2-pt jump shot from 20 ft (assist by T. Burke),,32,45
159,2,6:41.0,,Personal foul by M. Beasley (drawn by Z. Collins),32,45
160,2,6:28.0,,P. Connaughton misses 3-pt jump shot from 24 ft,32,45
161,2,6:25.0,Defensive rebound by E. Freedom,,32,45
162,2,6:22.0,Shooting foul by Z. Collins (drawn by T. Williams),,32,45
163,2,6:22.0,T. Williams misses free throw 1 of 2,,32,45
164,2,6:22.0,Offensive rebound by Team,,32,45
165,2,6:22.0,,J. Nurkić enters the game for E. Davis,32,45
166,2,6:22.0,,A. Aminu enters the game for Z. Collins,32,45
167,2,6:22.0,T. Williams makes free throw 2 of 2,,33,45
168,2,6:07.0,,P. Connaughton misses 3-pt jump shot from 24 ft,33,45
169,2,6:04.0,Defensive rebound by M. Beasley,,33,45
170,2,5:57.0,T. Burke makes 2-pt layup at rim,,35,45
171,2,5:39.0,,C. McCollum misses 2-pt layup from 1 ft (block by E. Freedom),35,45
172,2,5:37.0,Defensive rebound by T. Burke,,35,45
173,2,5:29.0,E. Freedom makes 2-pt jump shot from 9 ft (assist by M. Beasley),,37,45
174,2,5:29.0,,Portland full timeout,37,45
175,2,5:29.0,,D. Lillard enters the game for C. McCollum,37,45
176,2,5:29.0,,E. Turner enters the game for P. Connaughton,37,45
177,2,5:19.0,,Turnover by E. Turner (bad pass; steal by M. Beasley),37,45
178,2,5:16.0,M. Beasley makes 2-pt layup at rim,,39,45
179,2,4:58.0,,E. Turner misses 2-pt jump shot from 13 ft,39,45
180,2,4:55.0,,Offensive rebound by J. Nurkić,39,45
181,2,4:55.0,,J. Nurkić makes 2-pt layup at rim,39,47
182,2,4:36.0,Turnover by T. Williams (step out of bounds),,39,47
183,2,4:36.0,L. Thomas enters the game for M. Beasley,,39,47
184,2,4:12.0,,Turnover by Team (shot clock),39,47
185,2,4:12.0,T. Hardaway enters the game for T. Burke,,39,47
186,2,3:55.0,Turnover by T. Hardaway (bad pass),,39,47
187,2,3:47.0,,Turnover by J. Nurkić (bad pass),39,47
188,2,3:34.0,Personal foul by J. Nurkić (drawn by E. Freedom),,39,47
189,2,3:34.0,E. Freedom makes free throw 1 of 2,,40,47
190,2,3:34.0,E. Freedom makes free throw 2 of 2,,41,47
191,2,3:24.0,,Shooting foul by T. Hardaway (drawn by D. Lillard),41,47
192,2,3:24.0,,D. Lillard makes free throw 1 of 3,41,48
193,2,3:24.0,,D. Lillard makes free throw 2 of 3,41,49
194,2,3:24.0,E. Mudiay enters the game for T. Williams,,41,49
195,2,3:24.0,,D. Lillard makes free throw 3 of 3,41,50
196,2,3:06.0,Personal foul by J. Nurkić (drawn by E. Freedom),,41,50
197,2,3:06.0,E. Freedom makes free throw 1 of 2,,42,50
198,2,3:06.0,,E. Davis enters the game for J. Nurkić,42,50
199,2,3:06.0,E. Freedom makes free throw 2 of 2,,43,50
200,2,2:48.0,,S. Napier misses 2-pt jump shot from 21 ft,43,50
201,2,2:44.0,Defensive rebound by F. Ntilikina,,43,50
202,2,2:39.0,Turnover by L. Thomas (traveling),,43,50
203,2,2:39.0,,C. McCollum enters the game for S. Napier,43,50
204,2,2:17.0,,A. Aminu misses 2-pt jump shot from 19 ft,43,50
205,2,2:15.0,Defensive rebound by E. Freedom,,43,50
206,2,2:07.0,E. Mudiay misses 2-pt jump shot from 16 ft,,43,50
207,2,2:04.0,Offensive rebound by E. Freedom,,43,50
208,2,2:04.0,E. Freedom makes 2-pt layup at rim,,45,50
209,2,1:48.0,,D. Lillard makes 3-pt jump shot from 24 ft,45,53
210,2,1:29.0,T. Hardaway makes 2-pt jump shot from 20 ft (assist by E. Freedom),,47,53
211,2,1:15.0,,D. Lillard misses 2-pt layup from 1 ft,47,53
212,2,1:14.0,Defensive rebound by T. Hardaway,,47,53
213,2,1:07.0,T. Hardaway makes 3-pt jump shot from 24 ft (assist by E. Mudiay),,50,53
214,2,0:42.0,,C. McCollum misses 2-pt jump shot from 19 ft,50,53
215,2,0:41.0,,Offensive rebound by E. Davis,50,53
216,2,0:41.0,,E. Davis makes 2-pt layup from 2 ft,50,55
217,2,0:22.0,,Violation by A. Aminu (kicked ball),50,55
218,2,0:11.0,F. Ntilikina makes 2-pt jump shot from 11 ft,,52,55
219,2,0:01.0,,D. Lillard makes 2-pt jump shot from 19 ft,52,57
220,2,0:00.0,Turnover by L. Thomas (bad pass; steal by D. Lillard),,52,57
221,3,11:38.0,F. Ntilikina misses 2-pt jump shot from 20 ft,,52,57
222,3,11:37.0,,Defensive rebound by J. Nurkić,52,57
223,3,11:17.0,,C. McCollum makes 3-pt jump shot from 24 ft (assist by J. Nurkić),52,60
224,3,11:03.0,Turnover by E. Mudiay (bad pass; steal by D. Lillard),,52,60
225,3,10:59.0,,Turnover by E. Turner (bad pass; steal by T. Hardaway),52,60
226,3,10:52.0,Turnover by E. Mudiay (bad pass),,52,60
227,3,10:35.0,,J. Nurkić misses 2-pt jump shot from 13 ft,52,60
228,3,10:32.0,Defensive rebound by E. Freedom,,52,60
229,3,10:20.0,Personal foul by A. Aminu (drawn by E. Mudiay),,52,60
230,3,10:10.0,E. Mudiay misses 2-pt jump shot from 7 ft,,52,60
231,3,10:05.0,Offensive rebound by E. Freedom,,52,60
232,3,10:05.0,E. Freedom misses 2-pt layup at rim,,52,60
233,3,10:04.0,,Defensive rebound by J. Nurkić,52,60
234,3,9:54.0,,D. Lillard makes 3-pt jump shot from 29 ft,52,63
235,3,9:36.0,Personal foul by E. Turner (drawn by T. Hardaway),,52,63
236,3,9:32.0,Turnover by E. Mudiay (palming),,52,63
237,3,9:17.0,,J. Nurkić makes 2-pt layup from 1 ft (assist by C. McCollum),52,65
238,3,9:17.0,,Shooting foul by T. Hardaway (drawn by J. Nurkić),52,65
239,3,9:17.0,,J. Nurkić makes free throw 1 of 1,52,66
240,3,9:03.0,E. Mudiay misses 2-pt layup from 1 ft,,52,66
241,3,9:01.0,Offensive rebound by F. Ntilikina,,52,66
242,3,8:59.0,T. Hardaway misses 3-pt jump shot from 26 ft,,52,66
243,3,8:55.0,,Defensive rebound by A. Aminu,52,66
244,3,8:41.0,,J. Nurkić misses 2-pt jump shot from 18 ft,52,66
245,3,8:38.0,Defensive rebound by L. Thomas,,52,66
246,3,8:24.0,E. Freedom makes 2-pt jump shot from 15 ft,,54,66
247,3,8:00.0,,E. Turner makes 2-pt layup from 2 ft (assist by J. Nurkić),54,68
248,3,7:43.0,F. Ntilikina misses 2-pt jump shot from 17 ft,,54,68
249,3,7:41.0,,Defensive rebound by J. Nurkić,54,68
250,3,7:27.0,,E. Turner misses 3-pt jump shot from 23 ft,54,68
251,3,7:25.0,Defensive rebound by E. Mudiay,,54,68
252,3,7:17.0,E. Mudiay misses 2-pt jump shot from 12 ft,,54,68
253,3,7:12.0,,Defensive rebound by C. McCollum,54,68
254,3,7:05.0,Violation by L. Thomas (kicked ball),,54,68
255,3,7:05.0,T. Burke enters the game for E. Mudiay,,54,68
256,3,6:55.0,,J. Nurkić makes 2-pt jump shot from 6 ft (assist by D. Lillard),54,70
257,3,6:41.0,T. Hardaway makes 2-pt jump shot from 9 ft (assist by T. Burke),,56,70
258,3,6:27.0,,Turnover by E. Turner (bad pass),56,70
259,3,6:27.0,,Portland full timeout,56,70
260,3,6:13.0,T. Hardaway misses 2-pt jump shot from 21 ft,,56,70
261,3,6:09.0,,Defensive rebound by A. Aminu,56,70
262,3,5:53.0,,E. Turner misses 2-pt jump shot from 15 ft,56,70
263,3,5:52.0,Defensive rebound by T. Burke,,56,70
264,3,5:44.0,T. Hardaway misses 2-pt jump shot from 12 ft,,56,70
265,3,5:40.0,Offensive rebound by E. Freedom,,56,70
266,3,5:40.0,E. Freedom makes 2-pt layup at rim,,58,70
267,3,5:23.0,,D. Lillard makes 3-pt jump shot from 28 ft (assist by J. Nurkić),58,73
268,3,5:03.0,E. Freedom misses 2-pt hook shot from 9 ft,,58,73
269,3,5:01.0,,Defensive rebound by E. Turner,58,73
270,3,4:57.0,,Personal foul by L. Thomas (drawn by E. Turner),58,73
271,3,4:57.0,,P. Connaughton enters the game for E. Turner,58,73
272,3,4:57.0,M. Beasley enters the game for L. Thomas,,58,73
273,3,4:51.0,,D. Lillard makes 3-pt jump shot from 28 ft (assist by C. McCollum),58,76
274,3,4:39.0,Shooting block foul by J. Nurkić (drawn by T. Burke),,58,76
275,3,4:39.0,T. Burke misses free throw 1 of 2,,58,76
276,3,4:39.0,Offensive rebound by Team,,58,76
277,3,4:39.0,T. Williams enters the game for F. Ntilikina,,58,76
278,3,4:39.0,T. Burke misses free throw 2 of 2,,58,76
279,3,4:37.0,,Defensive rebound by P. Connaughton,58,76
280,3,4:25.0,,Shooting foul by E. Freedom (drawn by D. Lillard),58,76
281,3,4:25.0,,D. Lillard makes free throw 1 of 3,58,77
282,3,4:25.0,,D. Lillard makes free throw 2 of 3,58,78
283,3,4:25.0,,D. Lillard makes free throw 3 of 3,58,79
284,3,4:01.0,M. Beasley makes 2-pt jump shot from 20 ft,,60,79
285,3,3:46.0,,Turnover by J. Nurkić (bad pass),60,79
286,3,3:46.0,,E. Davis enters the game for J. Nurkić,60,79
287,3,3:30.0,T. Burke makes 2-pt jump shot from 15 ft (assist by T. Williams),,62,79
288,3,3:14.0,,D. Lillard misses 2-pt layup from 1 ft,62,79
289,3,3:11.0,Defensive rebound by T. Williams,,62,79
290,3,3:06.0,T. Williams misses 2-pt layup from 1 ft,,62,79
291,3,3:04.0,,Defensive rebound by D. Lillard,62,79
292,3,2:48.0,,Shooting foul by M. Beasley (drawn by D. Lillard),62,79
293,3,2:48.0,New York full timeout,,62,79
294,3,2:48.0,,S. Napier enters the game for C. McCollum,62,79
295,3,2:48.0,K. O'Quinn enters the game for E. Freedom,,62,79
296,3,2:48.0,,D. Lillard makes free throw 1 of 2,62,80
297,3,2:48.0,,D. Lillard misses free throw 2 of 2,62,80
298,3,2:46.0,Defensive rebound by K. O'Quinn,,62,80
299,3,2:33.0,T. Williams makes 3-pt jump shot from 23 ft (assist by M. Beasley),,65,80
300,3,2:14.0,,Turnover by D. Lillard (bad pass; steal by T. Williams),65,80
301,3,2:11.0,T. Williams makes 2-pt dunk from 1 ft (assist by T. Burke),,67,80
302,3,1:52.0,,D. Lillard misses 2-pt layup from 1 ft (block by K. O'Quinn),67,80
303,3,1:50.0,Defensive rebound by M. Beasley,,67,80
304,3,1:48.0,T. Williams makes 2-pt dunk at rim (assist by M. Beasley),,69,80
305,3,1:26.0,,A. Aminu makes 3-pt jump shot from 29 ft (assist by S. Napier),69,83
306,3,1:13.0,Personal foul by A. Aminu (drawn by T. Burke),,69,83
307,3,1:04.0,K. O'Quinn makes 2-pt layup at rim (assist by T. Burke),,71,83
308,3,0:41.0,,Shooting foul by T. Williams (drawn by S. Napier),71,83
309,3,0:41.0,,S. Napier makes free throw 1 of 2,71,84
310,3,0:41.0,,S. Napier makes free throw 2 of 2,71,85
311,3,0:32.0,T. Burke misses 2-pt jump shot from 18 ft,,71,85
312,3,0:29.0,,Defensive rebound by A. Aminu,71,85
313,3,0:12.0,,S. Napier misses 3-pt jump shot from 24 ft,71,85
314,3,0:09.0,Defensive rebound by T. Hardaway,,71,85
315,3,0:03.0,Turnover by T. Hardaway (bad pass; steal by S. Napier),,71,85
316,3,0:03.0,,Personal foul by T. Hardaway (drawn by S. Napier),71,85
317,3,0:03.0,,S. Napier makes free throw 1 of 2,71,86
318,3,0:03.0,,S. Napier makes free throw 2 of 2,71,87
319,3,0:00.0,T. Burke misses 3-pt jump shot from 24 ft,,71,87
320,3,0:00.0,Offensive rebound by Team,,71,87
321,4,11:47.0,,D. Lillard misses 3-pt jump shot from 26 ft,71,87
322,4,11:44.0,Defensive rebound by K. O'Quinn,,71,87
323,4,11:30.0,M. Beasley misses 2-pt jump shot from 15 ft,,71,87
324,4,11:27.0,,Defensive rebound by E. Davis,71,87
325,4,11:17.0,,C. McCollum makes 3-pt jump shot from 27 ft (assist by Z. Collins),71,90
326,4,10:59.0,M. Beasley makes 2-pt hook shot from 3 ft (assist by T. Burke),,73,90
327,4,10:45.0,,Turnover by D. Lillard (bad pass),73,90
328,4,10:36.0,,Violation by S. Napier (kicked ball),73,90
329,4,10:29.0,T. Burke misses 2-pt jump shot from 13 ft,,73,90
330,4,10:25.0,,Defensive rebound by E. Davis,73,90
331,4,10:18.0,,E. Davis misses 2-pt dunk from 2 ft (block by K. O'Quinn),73,90
332,4,10:18.0,,Offensive rebound by Team,73,90
333,4,10:13.0,,Offensive foul by S. Napier (drawn by T. Williams),73,90
334,4,10:13.0,,Turnover by S. Napier (offensive foul),73,90
335,4,9:59.0,M. Beasley makes 2-pt layup at rim (assist by T. Burke),,75,90
336,4,9:59.0,,Portland full timeout,75,90
337,4,9:59.0,,P. Connaughton enters the game for D. Lillard,75,90
338,4,9:42.0,,P. Connaughton misses 2-pt jump shot from 7 ft,75,90
339,4,9:38.0,,Offensive rebound by E. Davis,75,90
340,4,9:38.0,,E. Davis misses 2-pt layup at rim,75,90
341,4,9:38.0,Defensive rebound by K. O'Quinn,,75,90
342,4,9:18.0,T. Williams misses 3-pt jump shot from 23 ft,,75,90
343,4,9:16.0,,Defensive rebound by Z. Collins,75,90
344,4,9:09.0,,C. McCollum makes 2-pt jump shot from 9 ft,75,92
345,4,8:56.0,T. Burke misses 2-pt jump shot from 21 ft,,75,92
346,4,8:56.0,,Defensive rebound by Team,75,92
347,4,8:38.0,,C. McCollum misses 2-pt layup from 2 ft (block by M. Beasley),75,92
348,4,8:36.0,Defensive rebound by T. Williams,,75,92
349,4,8:26.0,Turnover by M. Beasley (out of bounds lost ball),,75,92
350,4,8:10.0,,C. McCollum misses 3-pt jump shot from 24 ft,75,92
351,4,8:08.0,Defensive rebound by K. O'Quinn,,75,92
352,4,8:01.0,M. Beasley misses 2-pt layup at rim,,75,92
353,4,8:01.0,,Defensive rebound by E. Davis,75,92
354,4,7:54.0,,Personal foul by K. O'Quinn (drawn by S. Napier),75,92
355,4,7:54.0,T. Hardaway enters the game for T. Burke,,75,92
356,4,7:45.0,,S. Napier misses 2-pt jump shot from 19 ft,75,92
357,4,7:41.0,Defensive rebound by M. Beasley,,75,92
358,4,7:36.0,T. Hardaway misses 3-pt jump shot from 25 ft,,75,92
359,4,7:34.0,,Defensive rebound by E. Davis,75,92
360,4,7:13.0,,Z. Collins misses 2-pt jump shot from 18 ft,75,92
361,4,7:10.0,,Offensive rebound by C. McCollum,75,92
362,4,7:08.0,,C. McCollum misses 2-pt layup from 3 ft,75,92
363,4,7:04.0,,Offensive rebound by C. McCollum,75,92
364,4,7:00.0,,C. McCollum misses 2-pt jump shot from 17 ft,75,92
365,4,6:59.0,Defensive rebound by D. Dotson,,75,92
366,4,6:59.0,New York full timeout,,75,92
367,4,6:59.0,E. Freedom enters the game for T. Williams,,75,92
368,4,6:59.0,E. Mudiay enters the game for K. O'Quinn,,75,92
369,4,6:59.0,F. Ntilikina enters the game for D. Dotson,,75,92
370,4,6:38.0,E. Mudiay misses 2-pt jump shot from 18 ft,,75,92
371,4,6:35.0,,Defensive rebound by S. Napier,75,92
372,4,6:27.0,,P. Connaughton misses 3-pt jump shot from 23 ft,75,92
373,4,6:25.0,,Offensive rebound by Z. Collins,75,92
374,4,6:19.0,,C. McCollum makes 3-pt jump shot from 25 ft (assist by S. Napier),75,95
375,4,6:18.0,New York full timeout,,75,95
376,4,6:10.0,T. Hardaway makes 3-pt jump shot from 26 ft (assist by E. Freedom),,78,95
377,4,5:47.0,,Z. Collins misses 3-pt jump shot from 23 ft,78,95
378,4,5:45.0,,Offensive rebound by C. McCollum,78,95
379,4,5:44.0,,Turnover by C. McCollum (bad pass),78,95
380,4,5:29.0,E. Freedom misses 2-pt jump shot from 14 ft,,78,95
381,4,5:27.0,,Defensive rebound by Z. Collins,78,95
382,4,5:05.0,,P. Connaughton makes 2-pt jump shot from 7 ft (assist by C. McCollum),78,97
383,4,4:48.0,F. Ntilikina misses 2-pt jump shot from 11 ft,,78,97
384,4,4:46.0,,Defensive rebound by E. Davis,78,97
