,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,SAN ANTONIO_ACTION,GOLDEN STATE_SCORE,SAN ANTONIO_SCORE
175,2,3:38.0,K. Durant makes 3-pt jump shot from 23 ft (assist by D. Green),,41,51
176,2,3:18.0,,P. Mills misses 3-pt jump shot from 23 ft,41,51
177,2,3:18.0,,Offensive rebound by L. Aldridge,41,51
178,2,3:14.0,,L. Aldridge misses 2-pt layup from 1 ft (block by S. Livingston),41,51
179,2,3:14.0,,Offensive rebound by L. Aldridge,41,51
180,2,3:14.0,,L. Aldridge misses 2-pt layup from 1 ft,41,51
181,2,3:14.0,,Offensive rebound by Team,41,51
182,2,3:14.0,,Shooting foul by K. Durant (drawn by L. Aldridge),41,51
183,2,3:14.0,,L. Aldridge misses free throw 1 of 2,41,51
184,2,3:14.0,,Offensive rebound by Team,41,51
185,2,3:14.0,,L. Aldridge makes free throw 2 of 2,41,52
186,2,3:08.0,Turnover by S. Curry (bad pass; steal by P. Mills),,41,52
187,2,2:47.0,,D. Green misses 2-pt jump shot from 7 ft,41,52
188,2,2:43.0,Defensive rebound by D. Green,,41,52
189,2,2:32.0,Turnover by K. Durant (bad pass; steal by L. Aldridge),,41,52
190,2,2:27.0,,R. Gay misses 3-pt jump shot from 23 ft,41,52
191,2,2:27.0,Defensive rebound by S. Curry,,41,52
192,2,2:21.0,S. Curry makes 2-pt layup from 3 ft,,43,52
193,2,2:21.0,,Violation by D. Green (def goaltending),43,52
194,2,2:09.0,,Shooting foul by S. Livingston (drawn by M. Ginóbili),43,52
195,2,2:09.0,Golden State full timeout,,43,52
196,2,2:09.0,K. Thompson enters the game for J. Bell,,43,52
197,2,2:09.0,A. Iguodala enters the game for S. Livingston,,43,52
198,2,2:09.0,,M. Ginóbili makes free throw 1 of 2,43,53
199,2,2:09.0,,M. Ginóbili misses free throw 2 of 2,43,53
200,2,2:06.0,Defensive rebound by K. Durant,,43,53
201,2,1:52.0,D. Green makes 2-pt layup from 1 ft (assist by K. Durant),,45,53
202,2,1:33.0,,R. Gay misses 3-pt jump shot from 26 ft,45,53
203,2,1:33.0,Defensive rebound by Team,,45,53
204,2,1:21.0,Shooting foul by L. Aldridge (drawn by S. Curry),,45,53
205,2,1:21.0,S. Curry makes free throw 1 of 2,,46,53
206,2,1:21.0,S. Curry makes free throw 2 of 2,,47,53
207,2,0:58.0,,R. Gay misses 2-pt hook shot from 4 ft,47,53
208,2,0:56.0,,Offensive rebound by R. Gay,47,53
209,2,0:55.0,,R. Gay misses 2-pt jump shot from 11 ft,47,53
210,2,0:55.0,,Offensive rebound by Team,47,53
211,2,0:36.0,,D. Green makes 2-pt jump shot from 18 ft (assist by L. Aldridge),47,55
212,2,0:28.0,K. Thompson makes 3-pt jump shot from 22 ft (assist by D. Green),,50,55
213,2,0:02.0,,R. Gay misses 2-pt layup from 4 ft (block by K. Durant),50,55
214,2,0:02.0,,Offensive rebound by R. Gay,50,55
215,2,0:00.0,,Turnover by Team (shot clock),50,55
216,2,0:00.0,A. Iguodala misses 3-pt jump shot from 31 ft,,50,55
217,2,0:00.0,Offensive rebound by Team,,50,55
218,3,11:45.0,D. Green makes 3-pt jump shot from 25 ft (assist by S. Curry),,53,55
219,3,11:25.0,,D. Green makes 2-pt layup from 2 ft (assist by P. Gasol),53,57
220,3,11:16.0,D. Green misses 3-pt jump shot from 25 ft,,53,57
221,3,11:13.0,,Defensive rebound by P. Gasol,53,57
222,3,11:04.0,,Turnover by D. Green (bad pass; steal by D. Green),53,57
223,3,11:00.0,D. Green makes 2-pt dunk from 1 ft,,55,57
224,3,11:00.0,,San Antonio full timeout,55,57
225,3,10:37.0,,L. Aldridge misses 3-pt jump shot from 26 ft,55,57
226,3,10:34.0,Defensive rebound by Z. Pachulia,,55,57
227,3,10:29.0,Z. Pachulia makes 2-pt layup from 1 ft (assist by K. Durant),,57,57
228,3,10:18.0,,P. Mills misses 3-pt jump shot from 24 ft,57,57
229,3,10:15.0,Defensive rebound by K. Durant,,57,57
230,3,10:05.0,K. Durant makes 3-pt jump shot from 24 ft (assist by K. Thompson),,60,57
231,3,9:47.0,,L. Aldridge misses 2-pt jump shot from 11 ft,60,57
232,3,9:45.0,Defensive rebound by Z. Pachulia,,60,57
233,3,9:44.0,Shooting foul by P. Gasol (drawn by D. Green),,60,57
234,3,9:44.0,D. Green misses free throw 1 of 2,,60,57
235,3,9:44.0,Offensive rebound by Team,,60,57
236,3,9:44.0,D. Green makes free throw 2 of 2,,61,57
237,3,9:27.0,,K. Anderson makes 2-pt layup at rim,61,59
238,3,9:06.0,K. Thompson misses 2-pt jump shot from 12 ft,,61,59
239,3,9:03.0,,Defensive rebound by L. Aldridge,61,59
240,3,8:53.0,,L. Aldridge makes 2-pt layup from 1 ft (assist by P. Mills),61,61
241,3,8:41.0,S. Curry makes 2-pt layup from 16 ft,,63,61
242,3,8:26.0,,L. Aldridge makes 2-pt layup from 2 ft (assist by K. Anderson),63,63
243,3,8:11.0,K. Durant makes 2-pt dunk from 1 ft (assist by D. Green),,65,63
244,3,7:53.0,,Turnover by K. Anderson (bad pass; steal by S. Curry),65,63
245,3,7:48.0,K. Thompson makes 3-pt jump shot from 23 ft (assist by S. Curry),,68,63
246,3,7:33.0,,P. Mills misses 3-pt jump shot from 25 ft,68,63
247,3,7:33.0,Defensive rebound by S. Curry,,68,63
248,3,7:20.0,K. Durant makes 2-pt jump shot from 14 ft,,70,63
249,3,7:00.0,,P. Gasol makes 2-pt jump shot from 19 ft,70,65
250,3,6:55.0,Offensive foul by D. Green (drawn by D. Green),,70,65
251,3,6:55.0,Turnover by D. Green (offensive foul),,70,65
252,3,6:38.0,,P. Mills misses 2-pt layup at rim,70,65
253,3,6:38.0,Defensive rebound by S. Curry,,70,65
254,3,6:34.0,D. Green makes 2-pt dunk at rim (assist by S. Curry),,72,65
255,3,6:07.0,,Turnover by Team (shot clock),72,65
256,3,5:57.0,Z. Pachulia misses 2-pt jump shot from 18 ft,,72,65
257,3,5:54.0,,Defensive rebound by P. Gasol,72,65
258,3,5:35.0,,L. Aldridge makes 2-pt jump shot from 18 ft (assist by D. Green),72,67
259,3,5:22.0,S. Curry misses 2-pt layup from 1 ft (block by D. Green),,72,67
260,3,5:22.0,Offensive rebound by S. Curry,,72,67
261,3,5:14.0,S. Curry misses 2-pt jump shot from 11 ft,,72,67
262,3,5:14.0,,Defensive rebound by P. Gasol,72,67
263,3,5:02.0,,L. Aldridge makes 2-pt jump shot from 17 ft,72,69
264,3,5:02.0,,Shooting foul by D. Green (drawn by L. Aldridge),72,69
265,3,5:02.0,,R. Gay enters the game for K. Anderson,72,69
266,3,5:02.0,,M. Ginóbili enters the game for P. Gasol,72,69
267,3,5:02.0,J. McGee enters the game for D. Green,,72,69
268,3,5:02.0,Golden State full timeout,,72,69
269,3,5:02.0,,D. Murray enters the game for P. Mills,72,69
270,3,5:02.0,A. Iguodala enters the game for Z. Pachulia,,72,69
271,3,5:02.0,,L. Aldridge makes free throw 1 of 1,72,70
272,3,4:48.0,K. Durant makes 2-pt hook shot from 2 ft,,74,70
273,3,4:32.0,,Turnover by R. Gay (bad pass),74,70
274,3,4:32.0,S. Livingston enters the game for K. Thompson,,74,70
275,3,4:16.0,Turnover by S. Curry (bad pass),,74,70
276,3,4:16.0,,Personal foul by S. Curry (drawn by D. Green),74,70
277,3,4:01.0,,Personal foul by K. Durant (drawn by R. Gay),74,70
278,3,4:01.0,,B. Paul enters the game for D. Green,74,70
279,3,3:49.0,,D. Murray misses 2-pt layup at rim (block by J. McGee),74,70
280,3,3:42.0,,Offensive rebound by R. Gay,74,70
281,3,3:42.0,,R. Gay makes 2-pt layup at rim,74,72
282,3,3:34.0,K. Durant makes 2-pt jump shot from 16 ft (assist by S. Livingston),,76,72
283,3,3:14.0,,L. Aldridge misses 2-pt jump shot from 7 ft,76,72
284,3,3:13.0,Defensive rebound by S. Curry,,76,72
285,3,3:07.0,S. Curry misses 2-pt jump shot from 21 ft,,76,72
286,3,3:05.0,,Defensive rebound by L. Aldridge,76,72
287,3,2:56.0,,Turnover by R. Gay (bad pass; steal by S. Curry),76,72
288,3,2:54.0,S. Curry makes 2-pt layup from 1 ft,,78,72
289,3,2:54.0,,Violation by R. Gay (def goaltending),78,72
290,3,2:36.0,,B. Paul misses 2-pt layup from 1 ft (block by K. Durant),78,72
291,3,2:36.0,,Offensive rebound by Team,78,72
292,3,2:36.0,,P. Gasol enters the game for L. Aldridge,78,72
293,3,2:36.0,J. Bell enters the game for J. McGee,,78,72
294,3,2:31.0,,D. Murray makes 2-pt layup from 2 ft,78,74
295,3,2:17.0,J. Bell misses 2-pt dunk from 2 ft (block by R. Gay),,78,74
296,3,2:17.0,,Defensive rebound by D. Murray,78,74
297,3,2:10.0,,M. Ginóbili misses 2-pt layup from 2 ft,78,74
298,3,2:10.0,,Offensive rebound by R. Gay,78,74
299,3,2:03.0,,P. Gasol makes 2-pt dunk at rim,78,76
300,3,1:58.0,S. Curry misses 2-pt jump shot from 18 ft,,78,76
301,3,1:58.0,,Defensive rebound by M. Ginóbili,78,76
302,3,1:48.0,,M. Ginóbili misses 2-pt layup from 2 ft (block by J. Bell),78,76
303,3,1:48.0,Defensive rebound by S. Livingston,,78,76
304,3,1:45.0,Shooting foul by R. Gay (drawn by K. Durant),,78,76
305,3,1:45.0,K. Durant makes free throw 1 of 2,,79,76
306,3,1:45.0,K. Durant makes free throw 2 of 2,,80,76
307,3,1:24.0,,R. Gay misses 2-pt hook shot from 5 ft,80,76
308,3,1:23.0,,Offensive rebound by D. Murray,80,76
309,3,1:10.0,,D. Murray misses 2-pt jump shot from 18 ft,80,76
310,3,1:10.0,Defensive rebound by K. Durant,,80,76
311,3,1:02.0,K. Durant makes 2-pt layup from 1 ft,,82,76
312,3,0:45.0,,Shooting foul by K. Durant (drawn by R. Gay),82,76
313,3,0:45.0,,R. Gay makes free throw 1 of 2,82,77
314,3,0:45.0,,R. Gay makes free throw 2 of 2,82,78
315,3,0:28.0,K. Durant misses 3-pt jump shot from 25 ft,,82,78
316,3,0:26.0,Offensive rebound by J. Bell,,82,78
317,3,0:26.0,J. Bell makes 2-pt dunk at rim,,84,78
318,3,0:05.0,,M. Ginóbili misses 2-pt layup from 7 ft,84,78
319,3,0:03.0,Defensive rebound by K. Durant,,84,78
320,3,0:00.0,A. Iguodala misses 2-pt layup at rim,,84,78
321,3,0:00.0,Offensive rebound by J. Bell,,84,78
322,3,0:00.0,J. Bell misses 2-pt layup at rim,,84,78
323,3,0:00.0,Offensive rebound by Team,,84,78
324,4,11:40.0,,R. Gay misses 2-pt jump shot from 20 ft,84,78
325,4,11:36.0,Defensive rebound by A. Iguodala,,84,78
326,4,11:13.0,K. Thompson makes 2-pt jump shot from 20 ft,,86,78
327,4,10:52.0,,Turnover by P. Gasol (bad pass; steal by D. West),86,78
328,4,10:47.0,D. Green makes 2-pt dunk at rim (assist by A. Iguodala),,88,78
329,4,10:47.0,,San Antonio full timeout,88,78
330,4,10:47.0,,K. Anderson enters the game for B. Paul,88,78
331,4,10:47.0,,L. Aldridge enters the game for P. Gasol,88,78
332,4,10:47.0,,D. Green enters the game for R. Gay,88,78
333,4,10:30.0,,K. Anderson misses 2-pt layup from 1 ft (block by D. West),88,78
334,4,10:27.0,Defensive rebound by D. Green,,88,78
335,4,10:24.0,Turnover by D. West (bad pass; steal by L. Aldridge),,88,78
336,4,10:17.0,,Turnover by L. Aldridge (traveling),88,78
337,4,9:56.0,A. Iguodala misses 3-pt jump shot from 26 ft,,88,78
338,4,9:53.0,,Defensive rebound by K. Anderson,88,78
339,4,9:45.0,,P. Mills misses 3-pt jump shot from 25 ft,88,78
340,4,9:42.0,Defensive rebound by P. McCaw,,88,78
341,4,9:19.0,A. Iguodala misses 3-pt jump shot from 25 ft,,88,78
342,4,9:19.0,,Defensive rebound by Team,88,78
343,4,9:19.0,,Personal foul by D. West (drawn by D. Green),88,78
344,4,9:19.0,,B. Forbes enters the game for M. Ginóbili,88,78
345,4,9:02.0,,Turnover by L. Aldridge (out of bounds lost ball),88,78
346,4,8:51.0,Shooting foul by L. Aldridge (drawn by P. McCaw),,88,78
347,4,8:51.0,P. McCaw makes free throw 1 of 2,,89,78
348,4,8:51.0,P. McCaw misses free throw 2 of 2,,89,78
349,4,8:47.0,,Defensive rebound by K. Anderson,89,78
350,4,8:40.0,,B. Forbes makes 2-pt jump shot from 9 ft (assist by P. Mills),89,80
351,4,8:29.0,D. West misses 2-pt jump shot from 14 ft,,89,80
352,4,8:26.0,,Defensive rebound by K. Anderson,89,80
353,4,8:08.0,,Shooting foul by D. Green (drawn by K. Anderson),89,80
354,4,8:08.0,,K. Anderson makes free throw 2 of 2,89,81
355,4,8:08.0,,K. Anderson makes free throw 1 of 2,89,82
356,4,8:06.0,K. Durant enters the game for D. Green,,89,82
357,4,7:52.0,K. Thompson makes 2-pt jump shot from 18 ft (assist by K. Durant),,91,82
358,4,7:29.0,,L. Aldridge misses 2-pt jump shot from 18 ft,91,82
359,4,7:27.0,Defensive rebound by A. Iguodala,,91,82
360,4,7:10.0,K. Thompson makes 3-pt jump shot from 27 ft (assist by A. Iguodala),,94,82
361,4,6:46.0,,D. Green misses 2-pt layup from 2 ft,94,82
362,4,6:43.0,Defensive rebound by A. Iguodala,,94,82
363,4,6:41.0,Shooting foul by D. Green (drawn by A. Iguodala),,94,82
364,4,6:41.0,A. Iguodala makes free throw 1 of 2,,95,82
365,4,6:41.0,,D. Murray enters the game for P. Mills,95,82
366,4,6:41.0,,B. Paul enters the game for D. Green,95,82
367,4,6:41.0,A. Iguodala makes free throw 2 of 2,,96,82
368,4,6:40.0,P. McCaw misses 2-pt layup from 3 ft,,96,82
369,4,6:40.0,Offensive rebound by Team,,96,82
370,4,6:27.0,,L. Aldridge misses 2-pt dunk from 1 ft (block by K. Thompson),96,82
371,4,6:27.0,Defensive rebound by A. Iguodala,,96,82
372,4,6:21.0,Turnover by K. Thompson (lost ball; steal by K. Anderson),,96,82
373,4,6:17.0,,K. Anderson makes 2-pt layup from 1 ft (assist by B. Forbes),96,84
374,4,6:17.0,Golden State full timeout,,96,84
375,4,6:17.0,S. Livingston enters the game for D. West,,96,84
376,4,6:17.0,J. Bell enters the game for A. Iguodala,,96,84
377,4,6:17.0,S. Curry enters the game for K. Thompson,,96,84
378,4,5:58.0,K. Durant makes 2-pt jump shot from 18 ft (assist by J. Bell),,98,84
379,4,5:45.0,,K. Anderson misses 2-pt layup from 1 ft,98,84
380,4,5:45.0,,Offensive rebound by L. Aldridge,98,84
381,4,5:45.0,,Personal foul by K. Durant (drawn by L. Aldridge),98,84
382,4,5:40.0,,B. Forbes makes 2-pt jump shot from 6 ft (assist by D. Murray),98,86
383,4,5:40.0,,Shooting foul by S. Livingston (drawn by B. Forbes),98,86
384,4,5:40.0,,B. Forbes makes free throw 1 of 1,98,87
385,4,5:28.0,J. Bell misses 2-pt layup from 1 ft,,98,87
386,4,5:28.0,,Defensive rebound by L. Aldridge,98,87
387,4,5:08.0,,B. Forbes makes 2-pt jump shot from 17 ft,98,89
