,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,INDIANA_ACTION,CLEVELAND_SCORE,INDIANA_SCORE
37,1,7:54.0,Personal foul by M. Turner (drawn by T. Thompson),,7,5
38,1,7:42.0,L. James makes 2-pt layup from 1 ft (assist by T. Thompson),,9,5
39,1,7:19.0,,T. Young makes 3-pt jump shot from 23 ft (assist by B. Bogdanović),9,8
40,1,7:00.0,J. Smith misses 2-pt jump shot from 6 ft,,9,8
41,1,6:56.0,,Defensive rebound by T. Young,9,8
42,1,6:51.0,,T. Young misses 2-pt layup from 1 ft,9,8
43,1,6:50.0,Defensive rebound by J. Smith,,9,8
44,1,6:42.0,L. James makes 2-pt layup from 1 ft,,11,8
45,1,6:36.0,,Indiana full timeout,11,8
46,1,6:28.0,,Turnover by V. Oladipo (bad pass),11,8
47,1,6:17.0,Shooting foul by V. Oladipo (drawn by K. Korver),,11,8
48,1,6:17.0,K. Korver makes free throw 1 of 3,,12,8
49,1,6:17.0,K. Korver makes free throw 2 of 3,,13,8
50,1,6:17.0,K. Korver misses free throw 3 of 3,,13,8
51,1,6:17.0,,Defensive rebound by T. Young,13,8
52,1,6:03.0,,D. Collison misses 2-pt jump shot from 19 ft,13,8
53,1,6:00.0,Defensive rebound by J. Calderón,,13,8
54,1,5:52.0,J. Calderón misses 3-pt jump shot from 24 ft,,13,8
55,1,5:49.0,,Defensive rebound by T. Young,13,8
56,1,5:25.0,,M. Turner makes 2-pt jump shot from 6 ft (assist by B. Bogdanović),13,10
57,1,5:09.0,K. Korver misses 3-pt jump shot from 29 ft,,13,10
58,1,5:07.0,,Defensive rebound by D. Collison,13,10
59,1,5:03.0,,V. Oladipo makes 3-pt jump shot from 22 ft (assist by D. Collison),13,13
60,1,4:42.0,K. Korver misses 3-pt jump shot from 22 ft,,13,13
61,1,4:40.0,,Defensive rebound by V. Oladipo,13,13
62,1,4:38.0,,V. Oladipo misses 2-pt dunk at rim,13,13
63,1,4:35.0,Defensive rebound by T. Thompson,,13,13
64,1,4:31.0,J. Smith makes 3-pt jump shot from 26 ft (assist by L. James),,16,13
65,1,4:10.0,,B. Bogdanović misses 3-pt jump shot from 23 ft,16,13
66,1,4:07.0,Defensive rebound by L. James,,16,13
67,1,4:02.0,K. Korver misses 3-pt jump shot from 23 ft,,16,13
68,1,3:59.0,Offensive rebound by L. James,,16,13
69,1,3:59.0,L. James makes 2-pt layup at rim,,18,13
70,1,3:59.0,Shooting foul by M. Turner (drawn by L. James),,18,13
71,1,3:59.0,,L. Stephenson enters the game for M. Turner,18,13
72,1,3:59.0,,D. Sabonis enters the game for B. Bogdanović,18,13
73,1,3:59.0,R. Hood enters the game for K. Korver,,18,13
74,1,3:59.0,L. James makes free throw 1 of 1,,19,13
75,1,3:44.0,,D. Sabonis misses 2-pt hook shot from 5 ft,19,13
76,1,3:40.0,,Offensive rebound by L. Stephenson,19,13
77,1,3:34.0,,Turnover by D. Sabonis (out of bounds lost ball),19,13
78,1,3:34.0,J. Clarkson enters the game for J. Calderón,,19,13
79,1,3:16.0,L. James makes 2-pt jump shot from 21 ft,,21,13
80,1,2:59.0,,D. Sabonis makes 2-pt layup from 1 ft (assist by D. Collison),21,15
81,1,2:44.0,,Offensive charge foul by T. Thompson (drawn by V. Oladipo),21,15
82,1,2:44.0,Turnover by T. Thompson (offensive foul),,21,15
83,1,2:44.0,Cleveland full timeout,,21,15
84,1,2:44.0,,C. Joseph enters the game for D. Collison,21,15
85,1,2:25.0,,V. Oladipo misses 3-pt jump shot from 26 ft,21,15
86,1,2:22.0,Defensive rebound by J. Clarkson,,21,15
87,1,2:19.0,T. Thompson misses 2-pt layup from 2 ft (block by V. Oladipo),,21,15
88,1,2:17.0,,Defensive rebound by V. Oladipo,21,15
89,1,2:14.0,,Shooting foul by R. Hood (drawn by T. Young),21,15
90,1,2:14.0,,T. Young misses free throw 1 of 2,21,15
91,1,2:14.0,,Offensive rebound by Team,21,15
92,1,2:14.0,L. Nance enters the game for T. Thompson,,21,15
93,1,2:14.0,,T. Young misses free throw 2 of 2,21,15
94,1,2:14.0,,Offensive rebound by D. Sabonis,21,15
95,1,2:00.0,,L. Stephenson makes 2-pt layup at rim,21,17
96,1,1:45.0,J. Smith misses 3-pt jump shot from 26 ft,,21,17
97,1,1:42.0,,Defensive rebound by V. Oladipo,21,17
98,1,1:32.0,,L. Stephenson makes 3-pt jump shot from 26 ft (assist by V. Oladipo),21,20
99,1,1:06.0,J. Clarkson makes 2-pt jump shot from 11 ft,,23,20
100,1,0:58.0,,Turnover by V. Oladipo (bad pass; steal by L. Nance),23,20
101,1,0:55.0,R. Hood makes 2-pt jump shot from 10 ft,,25,20
102,1,0:39.0,,D. Sabonis makes 2-pt jump shot from 20 ft (assist by C. Joseph),25,22
103,1,0:23.0,Personal foul by C. Joseph (drawn by R. Hood),,25,22
104,1,0:23.0,R. Hood makes free throw 1 of 2,,26,22
105,1,0:23.0,,B. Bogdanović enters the game for T. Young,26,22
106,1,0:23.0,J. Green enters the game for L. James,,26,22
107,1,0:23.0,R. Hood makes free throw 2 of 2,,27,22
108,1,0:06.0,,Personal foul by J. Clarkson (drawn by V. Oladipo),27,22
109,1,0:01.0,,Shooting foul by J. Smith (drawn by V. Oladipo),27,22
110,1,0:01.0,,V. Oladipo makes free throw 1 of 2,27,23
111,1,0:01.0,,V. Oladipo makes free throw 2 of 2,27,24
112,1,0:00.0,J. Smith makes 3-pt jump shot from 60 ft (assist by J. Green),,30,24
113,2,11:42.0,L. Nance misses 2-pt jump shot from 18 ft,,30,24
114,2,11:40.0,,Defensive rebound by C. Joseph,30,24
115,2,11:24.0,,Turnover by D. Sabonis (lost ball; steal by L. Nance),30,24
116,2,11:19.0,Shooting foul by L. Stephenson (drawn by L. Nance),,30,24
117,2,11:19.0,L. Nance makes free throw 1 of 2,,31,24
118,2,11:19.0,L. Nance makes free throw 2 of 2,,32,24
119,2,11:09.0,,L. Stephenson misses 2-pt jump shot from 18 ft,32,24
120,2,11:06.0,Defensive rebound by L. James,,32,24
121,2,11:02.0,L. Nance makes 2-pt dunk from 1 ft (assist by L. James),,34,24
122,2,10:46.0,,D. Sabonis makes 2-pt layup from 3 ft (assist by L. Stephenson),34,26
123,2,10:46.0,,Shooting foul by L. James (drawn by D. Sabonis),34,26
124,2,10:46.0,,D. Sabonis misses free throw 1 of 1,34,26
125,2,10:46.0,Defensive rebound by L. James,,34,26
126,2,10:32.0,L. James makes 2-pt layup at rim (assist by J. Green),,36,26
127,2,10:12.0,,L. Stephenson makes 2-pt jump shot from 12 ft,36,28
128,2,9:56.0,Personal foul by B. Bogdanović (drawn by L. James),,36,28
129,2,9:44.0,J. Green misses 2-pt jump shot from 16 ft,,36,28
130,2,9:39.0,Offensive rebound by L. Nance,,36,28
131,2,9:32.0,J. Clarkson makes 2-pt jump shot from 22 ft,,38,28
132,2,9:13.0,,L. Stephenson misses 3-pt jump shot from 29 ft,38,28
133,2,9:09.0,Defensive rebound by J. Green,,38,28
134,2,9:05.0,J. Green makes 2-pt jump shot from 2 ft,,40,28
135,2,8:53.0,,Indiana full timeout,40,28
136,2,8:53.0,,V. Oladipo enters the game for D. Sabonis,40,28
137,2,8:53.0,,M. Turner enters the game for T. Booker,40,28
138,2,8:43.0,,M. Turner makes 3-pt jump shot from 27 ft (assist by L. Stephenson),40,31
139,2,8:18.0,L. James makes 2-pt jump shot from 7 ft,,42,31
140,2,8:00.0,,B. Bogdanović makes 2-pt layup at rim (assist by C. Joseph),42,33
141,2,7:46.0,,T. Young enters the game for B. Bogdanović,42,33
142,2,7:46.0,K. Love enters the game for R. Hood,,42,33
143,2,7:40.0,L. James misses 3-pt jump shot from 25 ft,,42,33
144,2,7:38.0,,Defensive rebound by V. Oladipo,42,33
145,2,7:27.0,,T. Young misses 3-pt jump shot from 22 ft,42,33
146,2,7:23.0,Defensive rebound by L. Nance,,42,33
147,2,7:11.0,L. Nance makes 2-pt dunk from 1 ft (assist by L. James),,44,33
148,2,6:48.0,,C. Joseph misses 3-pt jump shot from 26 ft,44,33
149,2,6:44.0,Defensive rebound by J. Clarkson,,44,33
150,2,6:36.0,J. Clarkson makes 2-pt layup from 1 ft,,46,33
151,2,6:19.0,,Turnover by M. Turner (bad pass; steal by K. Love),46,33
152,2,6:01.0,J. Clarkson makes 3-pt jump shot from 27 ft,,49,33
153,2,5:46.0,,Personal foul by J. Green (drawn by V. Oladipo),49,33
154,2,5:46.0,,D. Collison enters the game for L. Stephenson,49,33
155,2,5:46.0,,B. Bogdanović enters the game for C. Joseph,49,33
156,2,5:40.0,,Turnover by B. Bogdanović (out of bounds lost ball),49,33
157,2,5:30.0,L. Nance misses 2-pt hook shot from 7 ft,,49,33
158,2,5:26.0,Offensive rebound by L. James,,49,33
159,2,5:26.0,L. James misses 2-pt layup at rim,,49,33
160,2,5:25.0,,Defensive rebound by T. Young,49,33
161,2,5:12.0,,M. Turner makes 3-pt jump shot from 26 ft (assist by D. Collison),49,36
162,2,5:02.0,Cleveland full timeout,,49,36
163,2,5:02.0,J. Smith enters the game for L. James,,49,36
164,2,4:44.0,J. Smith misses 3-pt jump shot from 26 ft,,49,36
165,2,4:41.0,,Defensive rebound by B. Bogdanović,49,36
166,2,4:27.0,,D. Collison makes 3-pt jump shot from 22 ft (assist by V. Oladipo),49,39
167,2,4:00.0,J. Clarkson makes 3-pt jump shot from 25 ft,,52,39
168,2,3:42.0,,M. Turner misses 2-pt layup from 1 ft (block by L. Nance),52,39
169,2,3:38.0,,Offensive rebound by M. Turner,52,39
170,2,3:36.0,,B. Bogdanović misses 2-pt jump shot from 21 ft,52,39
171,2,3:34.0,Defensive rebound by L. Nance,,52,39
172,2,3:34.0,Personal foul by T. Young (drawn by L. Nance),,52,39
173,2,3:34.0,L. James enters the game for L. Nance,,52,39
174,2,3:21.0,J. Smith misses 3-pt jump shot from 25 ft,,52,39
175,2,3:17.0,Offensive rebound by Team,,52,39
176,2,3:15.0,J. Smith misses 3-pt jump shot from 27 ft,,52,39
177,2,3:11.0,,Defensive rebound by T. Young,52,39
178,2,3:08.0,,D. Collison makes 2-pt layup at rim (assist by T. Young),52,41
179,2,3:00.0,,Offensive charge foul by J. Clarkson (drawn by D. Collison),52,41
180,2,3:00.0,Turnover by J. Clarkson (offensive foul),,52,41
181,2,2:49.0,,M. Turner makes 2-pt layup at rim (assist by D. Collison),52,43
182,2,2:26.0,Shooting foul by M. Turner (drawn by L. James),,52,43
183,2,2:26.0,L. James makes free throw 1 of 2,,53,43
184,2,2:26.0,,D. Sabonis enters the game for M. Turner,53,43
185,2,2:26.0,J. Calderón enters the game for J. Clarkson,,53,43
186,2,2:26.0,L. James makes free throw 2 of 2,,54,43
187,2,2:09.0,,D. Collison misses 2-pt jump shot from 20 ft,54,43
188,2,2:07.0,Defensive rebound by Team,,54,43
189,2,1:57.0,Personal foul by B. Bogdanović (drawn by L. James),,54,43
190,2,1:57.0,L. James makes free throw 1 of 2,,55,43
191,2,1:57.0,,L. Stephenson enters the game for B. Bogdanović,55,43
192,2,1:57.0,L. James makes free throw 2 of 2,,56,43
193,2,1:40.0,,D. Collison misses 3-pt jump shot from 28 ft,56,43
194,2,1:36.0,Defensive rebound by J. Green,,56,43
195,2,1:33.0,L. James makes 2-pt layup from 1 ft (assist by J. Green),,58,43
196,2,1:14.0,,L. Stephenson misses 2-pt jump shot from 15 ft,58,43
197,2,1:11.0,Defensive rebound by J. Smith,,58,43
198,2,1:10.0,Turnover by J. Smith (bad pass; steal by L. Stephenson),,58,43
199,2,1:07.0,,L. Stephenson makes 2-pt layup at rim,58,45
200,2,0:44.0,Turnover by J. Green (lost ball; steal by D. Collison),,58,45
201,2,0:44.0,,Personal foul by J. Smith (drawn by D. Collison),58,45
202,2,0:44.0,L. Nance enters the game for K. Love,,58,45
203,2,0:44.0,R. Hood enters the game for J. Smith,,58,45
204,2,0:34.0,,V. Oladipo makes 3-pt jump shot from 26 ft,58,48
205,2,0:23.0,Shooting foul by D. Sabonis (drawn by L. James),,58,48
206,2,0:23.0,L. James makes free throw 1 of 2,,59,48
207,2,0:23.0,,B. Bogdanović enters the game for T. Young,59,48
208,2,0:23.0,L. James makes free throw 2 of 2,,60,48
209,2,0:02.0,,D. Collison makes 2-pt layup at rim (assist by L. Stephenson),60,50
210,3,11:39.0,K. Love misses 2-pt jump shot from 19 ft,,60,50
211,3,11:36.0,,Defensive rebound by T. Young,60,50
212,3,11:23.0,,M. Turner makes 2-pt layup at rim (assist by D. Collison),60,52
213,3,11:03.0,J. Calderón misses 2-pt layup at rim,,60,52
214,3,11:03.0,Offensive rebound by K. Love,,60,52
215,3,11:03.0,K. Love makes 2-pt layup at rim,,62,52
216,3,11:03.0,,Violation by M. Turner (def goaltending),62,52
217,3,10:44.0,,M. Turner makes 3-pt jump shot from 27 ft (assist by D. Collison),62,55
218,3,10:19.0,Turnover by J. Calderón (bad pass; steal by T. Young),,62,55
219,3,10:18.0,,Personal take foul by L. James (drawn by T. Young),62,55
220,3,10:00.0,,D. Collison misses 3-pt jump shot from 25 ft,62,55
221,3,9:57.0,Defensive rebound by L. James,,62,55
222,3,9:51.0,K. Love misses 2-pt jump shot from 6 ft (block by T. Young),,62,55
223,3,9:48.0,,Defensive rebound by D. Collison,62,55
224,3,9:44.0,,Personal foul by K. Love (drawn by V. Oladipo),62,55
225,3,9:34.0,,V. Oladipo misses 2-pt jump shot from 17 ft,62,55
226,3,9:32.0,Defensive rebound by J. Calderón,,62,55
227,3,9:25.0,K. Love misses 3-pt jump shot from 22 ft,,62,55
228,3,9:22.0,,Defensive rebound by M. Turner,62,55
229,3,9:10.0,,D. Collison makes 2-pt layup from 3 ft,62,57
230,3,9:10.0,,Shooting foul by J. Calderón (drawn by D. Collison),62,57
231,3,9:10.0,,D. Collison makes free throw 1 of 1,62,58
232,3,9:00.0,Turnover by L. James (lost ball; steal by M. Turner),,62,58
233,3,8:53.0,,B. Bogdanović makes 2-pt layup from 2 ft (assist by V. Oladipo),62,60
234,3,8:51.0,Cleveland full timeout,,62,60
235,3,8:29.0,Shooting foul by M. Turner (drawn by K. Korver),,62,60
236,3,8:29.0,K. Korver makes free throw 1 of 2,,63,60
237,3,8:29.0,,D. Sabonis enters the game for M. Turner,63,60
238,3,8:29.0,K. Korver makes free throw 2 of 2,,64,60
239,3,8:18.0,,D. Collison misses 2-pt jump shot from 13 ft,64,60
240,3,8:16.0,Defensive rebound by K. Love,,64,60
241,3,8:11.0,J. Smith misses 3-pt jump shot from 26 ft,,64,60
242,3,8:07.0,,Defensive rebound by D. Sabonis,64,60
243,3,8:02.0,,D. Sabonis makes 2-pt dunk from 1 ft (assist by V. Oladipo),64,62
244,3,7:52.0,J. Smith makes 3-pt jump shot from 27 ft (assist by L. James),,67,62
245,3,7:38.0,Violation by K. Love (kicked ball),,67,62
246,3,7:30.0,,B. Bogdanović makes 3-pt jump shot from 27 ft (assist by V. Oladipo),67,65
247,3,7:00.0,J. Calderón makes 3-pt jump shot from 25 ft (assist by K. Korver),,70,65
248,3,6:45.0,,B. Bogdanović makes 3-pt jump shot from 23 ft (assist by D. Collison),70,68
249,3,6:16.0,L. James misses 3-pt jump shot from 28 ft,,70,68
250,3,6:13.0,,Defensive rebound by B. Bogdanović,70,68
251,3,6:07.0,,V. Oladipo misses 2-pt layup from 1 ft,70,68
252,3,6:04.0,Defensive rebound by K. Love,,70,68
253,3,5:56.0,K. Korver makes 3-pt jump shot from 22 ft (assist by J. Calderón),,73,68
254,3,5:44.0,,Indiana full timeout,73,68
255,3,5:27.0,,T. Young misses 2-pt jump shot from 6 ft,73,68
256,3,5:26.0,Defensive rebound by L. James,,73,68
257,3,5:16.0,J. Smith misses 3-pt jump shot from 27 ft,,73,68
258,3,5:14.0,Offensive rebound by K. Love,,73,68
259,3,5:12.0,K. Love makes 2-pt layup from 1 ft,,75,68
260,3,4:53.0,,D. Collison misses 3-pt jump shot from 27 ft,75,68
261,3,4:50.0,Defensive rebound by K. Love,,75,68
262,3,4:41.0,Shooting foul by T. Young (drawn by K. Love),,75,68
263,3,4:41.0,K. Love misses free throw 1 of 2,,75,68
264,3,4:41.0,Offensive rebound by Team,,75,68
265,3,4:41.0,K. Love makes free throw 2 of 2,,76,68
266,3,4:25.0,,B. Bogdanović misses 3-pt jump shot from 26 ft,76,68
267,3,4:22.0,Defensive rebound by J. Smith,,76,68
268,3,4:15.0,K. Love misses 2-pt layup at rim (block by T. Young),,76,68
269,3,4:12.0,Offensive rebound by K. Love,,76,68
270,3,4:11.0,Turnover by K. Love (lost ball; steal by T. Young),,76,68
271,3,3:58.0,,T. Young misses 2-pt layup from 4 ft,76,68
272,3,3:55.0,,Offensive rebound by D. Sabonis,76,68
273,3,3:55.0,,D. Sabonis makes 2-pt layup at rim,76,70
274,3,3:31.0,L. James misses 2-pt jump shot from 19 ft,,76,70
275,3,3:27.0,,Defensive rebound by T. Young,76,70
276,3,3:25.0,,V. Oladipo misses 2-pt layup at rim (block by L. James),76,70
277,3,3:23.0,,Offensive rebound by D. Sabonis,76,70
278,3,3:23.0,,D. Sabonis makes 2-pt layup at rim,76,72
279,3,3:23.0,Cleveland full timeout,,76,72
280,3,3:23.0,,L. Stephenson enters the game for B. Bogdanović,76,72
281,3,3:23.0,J. Clarkson enters the game for J. Calderón,,76,72
282,3,3:10.0,K. Korver makes 3-pt jump shot from 27 ft (assist by L. James),,79,72
283,3,2:52.0,,D. Sabonis misses 2-pt layup from 1 ft,79,72
284,3,2:51.0,Defensive rebound by L. James,,79,72
285,3,2:46.0,Shooting foul by L. Stephenson (drawn by L. James),,79,72
286,3,2:46.0,L. James misses free throw 1 of 2,,79,72
287,3,2:46.0,Offensive rebound by Team,,79,72
288,3,2:46.0,L. James makes free throw 2 of 2,,80,72
289,3,2:27.0,,D. Collison makes 2-pt jump shot from 18 ft,80,74
290,3,2:01.0,J. Clarkson misses 3-pt jump shot from 25 ft,,80,74
291,3,1:58.0,,Defensive rebound by V. Oladipo,80,74
292,3,1:52.0,,D. Collison misses 3-pt jump shot from 25 ft,80,74
293,3,1:45.0,,Offensive rebound by T. Young,80,74
294,3,1:45.0,,T. Young makes 2-pt layup at rim,80,76
295,3,1:31.0,J. Clarkson misses 2-pt layup from 1 ft,,80,76
296,3,1:28.0,Offensive rebound by K. Love,,80,76
297,3,1:28.0,K. Love misses 2-pt layup at rim (block by V. Oladipo),,80,76
298,3,1:27.0,,Defensive rebound by D. Collison,80,76
299,3,1:24.0,,V. Oladipo misses 3-pt jump shot from 27 ft,80,76
300,3,1:22.0,Defensive rebound by K. Korver,,80,76
301,3,1:15.0,K. Korver misses 3-pt jump shot from 26 ft,,80,76
302,3,1:10.0,,Defensive rebound by T. Young,80,76
303,3,0:53.0,,T. Young makes 2-pt dunk from 1 ft,80,78
304,3,0:37.0,K. Love misses 3-pt jump shot from 23 ft,,80,78
305,3,0:34.0,,Defensive rebound by T. Young,80,78
306,3,0:25.0,,V. Oladipo misses 2-pt jump shot from 17 ft,80,78
307,3,0:22.0,Defensive rebound by K. Love,,80,78
308,3,0:03.0,L. James misses 3-pt jump shot from 28 ft,,80,78
309,3,0:00.0,,Defensive rebound by T. Young,80,78
310,4,11:46.0,,L. Stephenson makes 2-pt jump shot from 10 ft,80,80
311,4,11:26.0,L. James makes 2-pt layup from 4 ft,,82,80
312,4,11:10.0,,L. Stephenson misses 3-pt jump shot from 27 ft,82,80
313,4,11:07.0,Defensive rebound by J. Green,,82,80
314,4,11:01.0,R. Hood misses 2-pt jump shot from 13 ft,,82,80
315,4,10:59.0,,Defensive rebound by L. Stephenson,82,80
316,4,10:52.0,,D. Sabonis makes 3-pt jump shot from 26 ft (assist by L. Stephenson),82,83
317,4,10:35.0,Turnover by L. Nance (bad pass),,82,83
318,4,10:34.0,,Turnover by L. Stephenson (bad pass),82,83
319,4,10:13.0,J. Green makes 2-pt hook shot from 8 ft,,84,83
320,4,9:54.0,,L. Stephenson misses 2-pt layup from 7 ft (block by J. Green),84,83
321,4,9:54.0,Defensive rebound by Team,,84,83
322,4,9:30.0,Turnover by R. Hood (bad pass; steal by C. Joseph),,84,83
323,4,9:23.0,,B. Bogdanović misses 3-pt jump shot from 26 ft,84,83
324,4,9:20.0,,Offensive rebound by T. Booker,84,83
325,4,9:20.0,,Shooting foul by R. Hood (drawn by T. Booker),84,83
326,4,9:20.0,,T. Booker makes free throw 1 of 2,84,84
327,4,9:20.0,,T. Booker makes free throw 2 of 2,84,85
328,4,9:03.0,J. Green makes 3-pt jump shot from 24 ft (assist by J. Clarkson),,87,85
329,4,8:47.0,,D. Sabonis makes 2-pt layup at rim (assist by C. Joseph),87,87
330,4,8:25.0,J. Clarkson misses 2-pt jump shot from 4 ft,,87,87
331,4,8:22.0,,Defensive rebound by T. Booker,87,87
332,4,8:20.0,,L. Stephenson misses 3-pt jump shot from 29 ft,87,87
333,4,8:20.0,Defensive rebound by Team,,87,87
334,4,8:17.0,,Loose ball foul by L. Stephenson (drawn by J. Green),87,87
335,4,8:17.0,,V. Oladipo enters the game for T. Booker,87,87
336,4,8:17.0,,T. Young enters the game for B. Bogdanović,87,87
337,4,8:17.0,K. Love enters the game for L. Nance,,87,87
338,4,8:05.0,Shooting foul by C. Joseph (drawn by R. Hood),,87,87
339,4,8:05.0,R. Hood makes free throw 1 of 2,,88,87
340,4,8:05.0,R. Hood makes free throw 2 of 2,,89,87
341,4,7:51.0,,V. Oladipo misses 2-pt layup from 3 ft (block by L. James),89,87
342,4,7:51.0,,Offensive rebound by Team,89,87
343,4,7:44.0,,D. Sabonis makes 2-pt jump shot from 14 ft (assist by L. Stephenson),89,89
344,4,7:16.0,L. James misses 2-pt jump shot from 11 ft,,89,89
345,4,7:15.0,Offensive rebound by K. Love,,89,89
346,4,7:15.0,K. Love misses 2-pt layup from 1 ft (block by L. Stephenson),,89,89
347,4,7:12.0,,Defensive rebound by D. Sabonis,89,89
348,4,7:00.0,,Personal foul by L. James (drawn by D. Sabonis),89,89
349,4,7:00.0,J. Smith enters the game for R. Hood,,89,89
350,4,6:51.0,,D. Sabonis misses 2-pt jump shot from 18 ft,89,89
351,4,6:51.0,Defensive rebound by J. Green,,89,89
352,4,6:29.0,J. Clarkson misses 2-pt jump shot from 7 ft,,89,89
353,4,6:27.0,,Defensive rebound by D. Sabonis,89,89
354,4,6:15.0,,V. Oladipo misses 2-pt layup from 1 ft,89,89
355,4,6:13.0,,Offensive rebound by T. Young,89,89
356,4,6:13.0,,T. Young makes 2-pt layup at rim,89,91
357,4,6:12.0,Cleveland full timeout,,89,91
358,4,6:12.0,Technical foul by L. James,,89,91
359,4,6:12.0,K. Korver enters the game for J. Clarkson,,89,91
360,4,6:12.0,,V. Oladipo makes technical free throw,89,92
361,4,6:02.0,L. James makes 2-pt jump shot from 15 ft (assist by J. Green),,91,92
362,4,5:39.0,,V. Oladipo misses 2-pt layup from 7 ft,91,92
363,4,5:37.0,,Offensive rebound by C. Joseph,91,92
364,4,5:19.0,,V. Oladipo misses 3-pt jump shot from 28 ft,91,92
365,4,5:14.0,Defensive rebound by L. James,,91,92
366,4,5:08.0,L. James misses 2-pt jump shot from 7 ft,,91,92
367,4,5:06.0,,Defensive rebound by T. Young,91,92
368,4,5:02.0,,C. Joseph misses 2-pt jump shot from 18 ft,91,92
369,4,5:02.0,Defensive rebound by L. James,,91,92
370,4,4:47.0,,D. Collison enters the game for C. Joseph,91,92
371,4,4:47.0,,M. Turner enters the game for D. Sabonis,91,92
372,4,4:40.0,J. Smith misses 2-pt jump shot from 20 ft,,91,92
373,4,4:38.0,,Defensive rebound by D. Collison,91,92
374,4,4:38.0,,Indiana full timeout,91,92
375,4,4:38.0,,B. Bogdanović enters the game for L. Stephenson,91,92
376,4,4:28.0,,Shooting foul by J. Smith (drawn by V. Oladipo),91,92
377,4,4:28.0,,V. Oladipo makes free throw 1 of 2,91,93
378,4,4:28.0,,V. Oladipo misses free throw 2 of 2,91,93
379,4,4:28.0,Defensive rebound by K. Love,,91,93
380,4,4:12.0,J. Green misses 3-pt jump shot from 26 ft,,91,93
381,4,4:09.0,,Defensive rebound by M. Turner,91,93
382,4,3:55.0,,V. Oladipo misses 2-pt jump shot from 18 ft,91,93
383,4,3:52.0,Defensive rebound by J. Smith,,91,93
384,4,3:48.0,K. Korver makes 3-pt jump shot from 23 ft (assist by K. Love),,94,93
385,4,3:20.0,,D. Collison misses 2-pt jump shot from 11 ft (block by K. Love),94,93
386,4,3:18.0,Defensive rebound by K. Korver,,94,93
387,4,3:01.0,L. James makes 2-pt layup at rim,,96,93
388,4,2:44.0,,V. Oladipo makes 2-pt jump shot from 14 ft,96,95
389,4,2:29.0,K. Korver makes 3-pt jump shot from 27 ft (assist by L. James),,99,95
390,4,2:01.0,,M. Turner misses 3-pt jump shot from 22 ft,99,95
391,4,2:01.0,,Offensive rebound by Team,99,95
392,4,2:01.0,,Turnover by Team (shot clock),99,95
393,4,1:52.0,L. James makes 2-pt layup from 1 ft,,101,95
