,QUARTER,TIME_REMAINING,BOSTON_ACTION,INDIANA_ACTION,BOSTON_SCORE,INDIANA_SCORE
53,1,4:18.0,Boston full timeout,,16,23
54,1,4:06.0,K. Irving makes 2-pt layup from 1 ft,,18,23
55,1,3:50.0,,D. Collison misses 2-pt jump shot from 20 ft,18,23
56,1,3:47.0,Defensive rebound by A. Baynes,,18,23
57,1,3:42.0,K. Irving misses 3-pt jump shot from 25 ft,,18,23
58,1,3:39.0,,Defensive rebound by M. Turner,18,23
59,1,3:31.0,,D. Collison misses 2-pt jump shot from 18 ft,18,23
60,1,3:28.0,Defensive rebound by M. Smart,,18,23
61,1,3:16.0,A. Horford misses 3-pt jump shot from 28 ft,,18,23
62,1,3:13.0,,Defensive rebound by M. Turner,18,23
63,1,2:58.0,,L. Stephenson makes 2-pt jump shot from 17 ft,18,25
64,1,2:38.0,M. Smart makes 3-pt jump shot from 26 ft (assist by A. Horford),,21,25
65,1,2:19.0,,B. Bogdanović misses 3-pt jump shot from 27 ft,21,25
66,1,2:17.0,Defensive rebound by K. Irving,,21,25
67,1,2:17.0,Personal take foul by D. Collison (drawn by K. Irving),,21,25
68,1,2:17.0,,C. Joseph enters the game for D. Collison,21,25
69,1,2:17.0,T. Rozier enters the game for K. Irving,,21,25
70,1,2:17.0,S. Ojeleye enters the game for A. Horford,,21,25
71,1,2:07.0,A. Baynes makes 2-pt dunk from 1 ft (assist by M. Smart),,23,25
72,1,1:52.0,,Shooting block foul by A. Baynes (drawn by D. Sabonis),23,25
73,1,1:52.0,,D. Sabonis makes free throw 1 of 2,23,26
74,1,1:52.0,,D. Wilkins enters the game for B. Bogdanović,23,26
75,1,1:52.0,,D. Sabonis makes free throw 2 of 2,23,27
76,1,1:35.0,M. Smart makes 2-pt jump shot from 15 ft,,25,27
77,1,1:11.0,,D. Sabonis makes 2-pt layup from 1 ft (assist by C. Joseph),25,29
78,1,1:02.0,M. Smart misses 3-pt jump shot from 27 ft,,25,29
79,1,0:59.0,,Defensive rebound by D. Sabonis,25,29
80,1,0:45.0,Offensive charge foul by D. Sabonis (drawn by M. Smart),,25,29
81,1,0:45.0,,Turnover by D. Sabonis (offensive foul),25,29
82,1,0:31.0,T. Rozier makes 2-pt jump shot from 18 ft,,27,29
83,1,0:06.0,,L. Stephenson makes 3-pt jump shot from 27 ft,27,32
84,1,0:01.0,A. Baynes misses 3-pt jump shot from 31 ft,,27,32
85,1,0:01.0,Offensive rebound by Team,,27,32
86,2,11:40.0,Turnover by A. Baynes (turnover),,27,32
87,2,11:29.0,,C. Joseph misses 2-pt jump shot from 16 ft,27,32
88,2,11:25.0,Defensive rebound by S. Ojeleye,,27,32
89,2,11:11.0,Turnover by A. Nader (bad pass; steal by J. Young),,27,32
90,2,11:04.0,,D. Wilkins misses 3-pt jump shot from 22 ft,27,32
91,2,11:00.0,,Offensive rebound by T. Young,27,32
92,2,11:00.0,,T. Young misses 2-pt layup from 2 ft,27,32
93,2,11:00.0,,Offensive rebound by Team,27,32
94,2,10:45.0,,T. Young misses 2-pt jump shot from 4 ft,27,32
95,2,10:42.0,,Offensive rebound by T. Young,27,32
96,2,10:28.0,,D. Sabonis makes 3-pt jump shot from 26 ft (assist by J. Young),27,35
97,2,10:02.0,A. Baynes makes 2-pt hook shot from 10 ft (assist by T. Rozier),,29,35
98,2,9:51.0,,T. Young makes 3-pt jump shot from 26 ft (assist by J. Young),29,38
99,2,9:36.0,T. Rozier misses 2-pt jump shot from 17 ft,,29,38
100,2,9:32.0,,Defensive rebound by J. Young,29,38
101,2,9:24.0,,D. Sabonis misses 2-pt jump shot from 6 ft,29,38
102,2,9:21.0,Defensive rebound by S. Ojeleye,,29,38
103,2,9:16.0,S. Ojeleye misses 3-pt jump shot from 26 ft,,29,38
104,2,9:13.0,,Defensive rebound by D. Sabonis,29,38
105,2,9:05.0,,J. Young makes 2-pt jump shot from 17 ft (assist by D. Sabonis),29,40
106,2,9:03.0,Boston full timeout,,29,40
107,2,9:03.0,S. Larkin enters the game for A. Nader,,29,40
108,2,8:39.0,J. Tatum misses 2-pt jump shot from 15 ft,,29,40
109,2,8:36.0,,Defensive rebound by J. Young,29,40
110,2,8:29.0,,C. Joseph misses 2-pt jump shot from 18 ft,29,40
111,2,8:29.0,,Offensive rebound by D. Sabonis,29,40
112,2,8:13.0,,Turnover by T. Young (bad pass; steal by S. Ojeleye),29,40
113,2,8:05.0,J. Tatum misses 3-pt jump shot from 26 ft,,29,40
114,2,8:02.0,,Defensive rebound by T. Young,29,40
115,2,7:48.0,,D. Sabonis makes 2-pt jump shot from 9 ft,29,42
116,2,7:38.0,S. Ojeleye makes 3-pt jump shot from 23 ft (assist by T. Rozier),,32,42
117,2,7:20.0,,Turnover by T. Young (bad pass),32,42
118,2,7:20.0,,D. Collison enters the game for J. Young,32,42
119,2,7:20.0,K. Irving enters the game for T. Rozier,,32,42
120,2,7:20.0,D. Theis enters the game for A. Baynes,,32,42
121,2,7:07.0,Turnover by D. Theis (bad pass; steal by D. Wilkins),,32,42
122,2,7:03.0,,Turnover by D. Collison (lost ball; steal by D. Theis),32,42
123,2,6:52.0,J. Tatum misses 3-pt jump shot from 23 ft,,32,42
124,2,6:48.0,Offensive rebound by K. Irving,,32,42
125,2,6:47.0,K. Irving makes 2-pt jump shot from 7 ft,,34,42
126,2,6:27.0,,D. Wilkins makes 2-pt jump shot from 11 ft,34,44
127,2,6:15.0,K. Irving misses 2-pt jump shot from 18 ft,,34,44
128,2,6:12.0,Offensive rebound by D. Theis,,34,44
129,2,6:12.0,D. Theis misses 2-pt layup at rim,,34,44
130,2,6:12.0,Offensive rebound by D. Theis,,34,44
131,2,6:12.0,Personal foul by T. Young (drawn by D. Theis),,34,44
132,2,6:12.0,,B. Bogdanović enters the game for D. Wilkins,34,44
133,2,6:05.0,J. Tatum misses 3-pt jump shot from 27 ft,,34,44
134,2,6:03.0,,Defensive rebound by Team,34,44
135,2,6:03.0,Loose ball foul by J. Tatum (drawn by B. Bogdanović),,34,44
136,2,5:52.0,,C. Joseph misses 2-pt layup from 1 ft,34,44
137,2,5:49.0,,Offensive rebound by D. Sabonis,34,44
138,2,5:49.0,,D. Sabonis misses 2-pt layup at rim,34,44
139,2,5:49.0,Defensive rebound by J. Tatum,,34,44
140,2,5:35.0,Shooting foul by D. Collison (drawn by K. Irving),,34,44
141,2,5:35.0,K. Irving makes free throw 1 of 2,,35,44
142,2,5:35.0,,M. Turner enters the game for C. Joseph,35,44
143,2,5:35.0,,L. Stephenson enters the game for D. Sabonis,35,44
144,2,5:35.0,A. Horford enters the game for S. Ojeleye,,35,44
145,2,5:35.0,K. Irving makes free throw 2 of 2,,36,44
146,2,5:14.0,,T. Young makes 2-pt layup at rim,36,46
147,2,5:00.0,Turnover by K. Irving (traveling),,36,46
148,2,5:00.0,S. Ojeleye enters the game for S. Larkin,,36,46
149,2,5:00.0,M. Smart enters the game for D. Theis,,36,46
150,2,4:46.0,,Offensive foul by M. Turner (drawn by K. Irving),36,46
151,2,4:46.0,,Turnover by M. Turner (offensive foul),36,46
152,2,4:34.0,M. Smart makes 2-pt jump shot from 22 ft (assist by A. Horford),,38,46
153,2,4:15.0,,B. Bogdanović makes 2-pt layup from 1 ft (assist by D. Collison),38,48
154,2,4:07.0,Turnover by A. Horford (traveling),,38,48
155,2,3:46.0,,B. Bogdanović misses 2-pt jump shot from 18 ft,38,48
156,2,3:43.0,Defensive rebound by A. Horford,,38,48
157,2,3:38.0,S. Ojeleye misses 3-pt jump shot from 23 ft,,38,48
158,2,3:35.0,,Defensive rebound by D. Collison,38,48
159,2,3:31.0,Offensive charge foul by M. Turner (drawn by S. Ojeleye),,38,48
160,2,3:31.0,,Turnover by M. Turner (offensive foul),38,48
161,2,3:31.0,,D. Sabonis enters the game for M. Turner,38,48
162,2,3:13.0,Turnover by M. Smart (bad pass; steal by D. Collison),,38,48
163,2,3:05.0,,D. Sabonis makes 2-pt hook shot from 7 ft (assist by L. Stephenson),38,50
164,2,2:44.0,S. Ojeleye misses 3-pt jump shot from 28 ft,,38,50
165,2,2:41.0,,Defensive rebound by L. Stephenson,38,50
166,2,2:37.0,Violation by J. Tatum (kicked ball),,38,50
167,2,2:37.0,,Indiana full timeout,38,50
168,2,2:37.0,,C. Joseph enters the game for D. Collison,38,50
169,2,2:37.0,A. Baynes enters the game for S. Ojeleye,,38,50
170,2,2:18.0,,L. Stephenson misses 3-pt jump shot from 25 ft,38,50
171,2,2:14.0,Defensive rebound by M. Smart,,38,50
172,2,1:55.0,A. Horford misses 2-pt jump shot from 14 ft,,38,50
173,2,1:51.0,,Defensive rebound by L. Stephenson,38,50
174,2,1:39.0,,B. Bogdanović misses 2-pt jump shot from 10 ft,38,50
175,2,1:37.0,Defensive rebound by A. Horford,,38,50
176,2,1:25.0,J. Tatum makes 2-pt layup from 1 ft (assist by M. Smart),,40,50
177,2,1:25.0,Shooting foul by D. Sabonis (drawn by J. Tatum),,40,50
178,2,1:25.0,J. Tatum makes free throw 1 of 1,,41,50
179,2,1:13.0,,L. Stephenson makes 2-pt jump shot from 17 ft,41,52
180,2,1:01.0,K. Irving makes 2-pt jump shot from 7 ft,,43,52
181,2,0:43.0,,T. Young makes 2-pt layup from 1 ft (assist by C. Joseph),43,54
182,2,0:36.0,K. Irving misses 3-pt jump shot from 28 ft,,43,54
183,2,0:33.0,,Defensive rebound by T. Young,43,54
184,2,0:24.0,,T. Young misses 3-pt jump shot from 26 ft,43,54
185,2,0:21.0,Defensive rebound by A. Baynes,,43,54
186,2,0:01.0,K. Irving makes 2-pt jump shot from 11 ft,,45,54
187,2,0:00.0,,Turnover by B. Bogdanović (lost ball; steal by K. Irving),45,54
188,3,11:42.0,A. Horford makes 2-pt layup from 1 ft,,47,54
189,3,11:19.0,,B. Bogdanović makes 2-pt jump shot from 7 ft (assist by T. Young),47,56
190,3,11:02.0,A. Horford makes 3-pt jump shot from 28 ft (assist by K. Irving),,50,56
191,3,10:44.0,,T. Young misses 3-pt jump shot from 24 ft,50,56
192,3,10:41.0,Defensive rebound by A. Baynes,,50,56
193,3,10:33.0,A. Baynes makes 2-pt layup from 1 ft (assist by K. Irving),,52,56
194,3,10:12.0,,M. Turner makes 2-pt jump shot from 18 ft (assist by L. Stephenson),52,58
195,3,10:01.0,Turnover by K. Irving (lost ball; steal by D. Collison),,52,58
196,3,9:54.0,,Personal foul by M. Smart (drawn by M. Turner),52,58
197,3,9:41.0,,B. Bogdanović makes 2-pt layup from 1 ft,52,60
198,3,9:29.0,J. Tatum misses 2-pt layup from 10 ft,,52,60
199,3,9:24.0,,Defensive rebound by L. Stephenson,52,60
200,3,9:09.0,,Turnover by L. Stephenson (bad pass; steal by M. Smart),52,60
201,3,8:53.0,A. Horford misses 2-pt layup from 3 ft,,52,60
202,3,8:51.0,Offensive rebound by A. Horford,,52,60
203,3,8:42.0,Turnover by A. Baynes (bad pass; steal by D. Collison),,52,60
204,3,8:36.0,,D. Collison misses 3-pt jump shot from 25 ft,52,60
205,3,8:32.0,Defensive rebound by M. Smart,,52,60
206,3,8:27.0,Turnover by M. Smart (bad pass; steal by T. Young),,52,60
207,3,8:21.0,,T. Young misses 3-pt jump shot from 28 ft,52,60
208,3,8:18.0,Defensive rebound by A. Baynes,,52,60
209,3,8:18.0,Boston full timeout,,52,60
210,3,7:59.0,J. Tatum makes 2-pt jump shot from 19 ft (assist by A. Horford),,54,60
211,3,7:33.0,,T. Young misses 2-pt jump shot from 17 ft,54,60
212,3,7:31.0,,Offensive rebound by L. Stephenson,54,60
213,3,7:21.0,,L. Stephenson misses 2-pt layup from 2 ft (block by A. Horford),54,60
214,3,7:17.0,Defensive rebound by J. Tatum,,54,60
215,3,7:16.0,Shooting foul by M. Turner (drawn by J. Tatum),,54,60
216,3,7:16.0,J. Tatum misses free throw 1 of 2,,54,60
217,3,7:16.0,Offensive rebound by Team,,54,60
218,3,7:16.0,,D. Sabonis enters the game for M. Turner,54,60
219,3,7:16.0,J. Tatum makes free throw 2 of 2,,55,60
220,3,7:03.0,,Turnover by L. Stephenson (bad pass; steal by M. Smart),55,60
221,3,7:00.0,M. Smart makes 2-pt layup at rim,,57,60
222,3,6:53.0,,Indiana full timeout,57,60
223,3,6:35.0,,T. Young makes 2-pt layup from 6 ft (assist by D. Collison),57,62
224,3,6:12.0,J. Tatum misses 3-pt jump shot from 25 ft,,57,62
225,3,6:10.0,,Defensive rebound by Team,57,62
226,3,6:10.0,D. Theis enters the game for A. Baynes,,57,62
227,3,5:58.0,,D. Sabonis misses 2-pt layup from 1 ft,57,62
228,3,5:53.0,Defensive rebound by A. Horford,,57,62
229,3,5:45.0,D. Theis makes 2-pt layup at rim (assist by A. Horford),,59,62
230,3,5:45.0,Shooting foul by D. Sabonis (drawn by D. Theis),,59,62
231,3,5:45.0,T. Rozier enters the game for K. Irving,,59,62
232,3,5:45.0,D. Theis makes free throw 1 of 1,,60,62
233,3,5:23.0,,L. Stephenson misses 3-pt jump shot from 25 ft,60,62
234,3,5:19.0,Defensive rebound by M. Smart,,60,62
235,3,5:04.0,T. Rozier makes 3-pt jump shot from 27 ft (assist by A. Horford),,63,62
236,3,4:42.0,,D. Collison makes 2-pt jump shot from 19 ft,63,64
237,3,4:28.0,A. Horford misses 2-pt jump shot from 21 ft,,63,64
238,3,4:25.0,,Defensive rebound by D. Collison,63,64
239,3,4:17.0,,Shooting foul by D. Theis (drawn by L. Stephenson),63,64
240,3,4:17.0,,L. Stephenson makes free throw 1 of 2,63,65
241,3,4:17.0,,C. Joseph enters the game for D. Collison,63,65
242,3,4:17.0,,L. Stephenson makes free throw 2 of 2,63,66
243,3,4:05.0,A. Horford makes 3-pt jump shot from 26 ft (assist by M. Smart),,66,66
244,3,3:50.0,,D. Sabonis misses 2-pt jump shot from 16 ft,66,66
245,3,3:47.0,Defensive rebound by T. Rozier,,66,66
246,3,3:34.0,Shooting foul by B. Bogdanović (drawn by A. Horford),,66,66
247,3,3:34.0,A. Horford makes free throw 1 of 2,,67,66
248,3,3:34.0,A. Horford makes free throw 2 of 2,,68,66
249,3,3:16.0,,B. Bogdanović misses 2-pt layup from 1 ft,68,66
250,3,3:13.0,Defensive rebound by D. Theis,,68,66
251,3,2:58.0,A. Horford makes 2-pt jump shot from 10 ft,,70,66
252,3,2:40.0,,D. Sabonis misses 2-pt jump shot from 5 ft,70,66
253,3,2:36.0,Defensive rebound by D. Theis,,70,66
254,3,2:24.0,K. Irving enters the game for M. Smart,,70,66
255,3,2:17.0,T. Rozier makes 2-pt layup from 1 ft,,72,66
256,3,2:10.0,,Indiana full timeout,72,66
257,3,2:10.0,,J. Young enters the game for L. Stephenson,72,66
258,3,2:10.0,S. Ojeleye enters the game for A. Horford,,72,66
259,3,1:53.0,,B. Bogdanović misses 3-pt jump shot from 28 ft (block by D. Theis),72,66
260,3,1:50.0,Defensive rebound by K. Irving,,72,66
261,3,1:45.0,J. Tatum makes 3-pt jump shot from 26 ft (assist by S. Ojeleye),,75,66
262,3,1:20.0,,C. Joseph makes 2-pt jump shot from 13 ft,75,68
263,3,1:07.0,T. Rozier makes 2-pt layup from 1 ft,,77,68
264,3,1:07.0,Shooting foul by J. Young (drawn by T. Rozier),,77,68
265,3,1:07.0,,D. Wilkins enters the game for B. Bogdanović,77,68
266,3,1:07.0,T. Rozier makes free throw 1 of 1,,78,68
267,3,0:48.0,,J. Young misses 3-pt jump shot from 29 ft,78,68
268,3,0:48.0,Defensive rebound by Team,,78,68
269,3,0:46.0,Turnover by S. Ojeleye (bad pass),,78,68
270,3,0:46.0,,L. Stephenson enters the game for T. Young,78,68
271,3,0:33.0,,Shooting foul by J. Tatum (drawn by C. Joseph),78,68
272,3,0:33.0,,C. Joseph makes free throw 1 of 2,78,69
273,3,0:33.0,,C. Joseph makes free throw 2 of 2,78,70
274,3,0:33.0,A. Nader enters the game for J. Tatum,,78,70
275,3,0:25.0,K. Irving makes 2-pt layup at rim,,80,70
276,3,0:03.0,,Turnover by C. Joseph (step out of bounds),80,70
277,3,0:03.0,M. Smart enters the game for A. Nader,,80,70
278,3,0:01.0,M. Smart makes 2-pt jump shot from 15 ft (assist by D. Theis),,82,70
279,4,11:44.0,,J. Young misses 2-pt layup from 2 ft,82,70
280,4,11:40.0,,Offensive rebound by D. Sabonis,82,70
281,4,11:40.0,,D. Sabonis misses 2-pt layup at rim,82,70
282,4,11:39.0,,Offensive rebound by D. Wilkins,82,70
283,4,11:39.0,,Turnover by D. Wilkins (step out of bounds),82,70
284,4,11:25.0,Turnover by K. Irving (bad pass; steal by D. Sabonis),,82,70
285,4,11:19.0,,C. Joseph makes 2-pt layup at rim,82,72
286,4,11:04.0,D. Theis makes 2-pt jump shot from 16 ft (assist by K. Irving),,84,72
287,4,10:42.0,,D. Sabonis misses 2-pt jump shot from 20 ft,84,72
288,4,10:38.0,Defensive rebound by K. Irving,,84,72
289,4,10:32.0,S. Ojeleye makes 3-pt jump shot from 27 ft (assist by K. Irving),,87,72
290,4,10:24.0,,D. Wilkins makes 2-pt jump shot from 1 ft (assist by J. Young),87,74
291,4,10:08.0,T. Rozier makes 2-pt jump shot from 16 ft,,89,74
292,4,9:55.0,,J. Young makes 2-pt jump shot from 12 ft,89,76
293,4,9:32.0,K. Irving misses 2-pt jump shot from 15 ft,,89,76
294,4,9:29.0,,Defensive rebound by M. Turner,89,76
295,4,9:21.0,,M. Turner makes 2-pt jump shot from 20 ft (assist by C. Joseph),89,78
296,4,9:03.0,K. Irving makes 2-pt layup from 1 ft,,91,78
297,4,8:47.0,,M. Turner misses 2-pt jump shot from 6 ft,91,78
298,4,8:46.0,,Offensive rebound by Team,91,78
299,4,8:46.0,Loose ball foul by D. Theis (drawn by D. Sabonis),,91,78
300,4,8:46.0,,D. Collison enters the game for J. Young,91,78
301,4,8:40.0,,Turnover by C. Joseph (bad pass; steal by T. Rozier),91,78
302,4,8:34.0,K. Irving misses 3-pt jump shot from 30 ft,,91,78
303,4,8:30.0,,Defensive rebound by D. Sabonis,91,78
304,4,8:22.0,,D. Collison makes 2-pt jump shot from 15 ft,91,80
305,4,8:04.0,S. Ojeleye misses 2-pt layup from 1 ft,,91,80
306,4,8:01.0,,Defensive rebound by M. Turner,91,80
307,4,7:55.0,,Shooting foul by D. Theis (drawn by D. Sabonis),91,80
308,4,7:55.0,,D. Sabonis makes free throw 1 of 2,91,81
309,4,7:55.0,,L. Stephenson enters the game for D. Wilkins,91,81
310,4,7:55.0,J. Tatum enters the game for K. Irving,,91,81
311,4,7:55.0,M. Smart enters the game for A. Nader,,91,81
312,4,7:55.0,,D. Sabonis makes free throw 2 of 2,91,82
313,4,7:43.0,T. Rozier makes 3-pt jump shot from 27 ft,,94,82
314,4,7:19.0,,D. Sabonis misses 3-pt jump shot from 27 ft,94,82
315,4,7:14.0,,Offensive rebound by L. Stephenson,94,82
316,4,7:10.0,,D. Collison misses 3-pt jump shot from 23 ft,94,82
317,4,7:05.0,,Offensive rebound by D. Sabonis,94,82
318,4,7:05.0,,D. Sabonis makes 2-pt layup at rim,94,84
319,4,6:50.0,D. Theis misses 3-pt jump shot from 26 ft,,94,84
320,4,6:48.0,,Defensive rebound by L. Stephenson,94,84
321,4,6:36.0,,Shooting foul by D. Theis (drawn by D. Sabonis),94,84
322,4,6:36.0,,Indiana full timeout,94,84
323,4,6:36.0,,D. Sabonis makes free throw 1 of 2,94,85
324,4,6:36.0,A. Baynes enters the game for D. Theis,,94,85
325,4,6:36.0,A. Horford enters the game for S. Ojeleye,,94,85
326,4,6:36.0,,D. Sabonis makes free throw 2 of 2,94,86
327,4,6:25.0,A. Baynes makes 2-pt dunk from 1 ft (assist by M. Smart),,96,86
328,4,6:03.0,,D. Collison makes 2-pt jump shot from 19 ft,96,88
329,4,5:37.0,M. Smart makes 2-pt jump shot from 15 ft,,98,88
330,4,5:18.0,,D. Collison misses 2-pt jump shot from 20 ft,98,88
331,4,5:15.0,Defensive rebound by M. Smart,,98,88
332,4,4:58.0,T. Rozier makes 2-pt hook shot from 8 ft,,100,88
333,4,4:41.0,,M. Turner makes 2-pt jump shot from 18 ft,100,90
334,4,4:21.0,T. Rozier misses 3-pt jump shot from 28 ft,,100,90
335,4,4:21.0,,Defensive rebound by Team,100,90
336,4,4:21.0,,Loose ball foul by C. Joseph (drawn by A. Horford),100,90
337,4,4:21.0,,Turnover by C. Joseph (turnover),100,90
338,4,4:21.0,,B. Bogdanović enters the game for C. Joseph,100,90
339,4,4:21.0,K. Irving enters the game for T. Rozier,,100,90
340,4,4:09.0,Turnover by M. Smart (turnover),,100,90
341,4,3:45.0,,M. Turner misses 3-pt jump shot from 30 ft (block by A. Horford),100,90
342,4,3:45.0,,Offensive rebound by Team,100,90
343,4,3:45.0,,Turnover by Team (shot clock),100,90
344,4,3:30.0,K. Irving makes 2-pt layup at rim,,102,90
345,4,3:30.0,,Indiana full timeout,102,90
346,4,3:30.0,,T. Young enters the game for D. Sabonis,102,90
347,4,3:22.0,,Personal foul by A. Horford (drawn by M. Turner),102,90
348,4,3:13.0,,M. Turner makes 2-pt layup from 1 ft (assist by L. Stephenson),102,92
349,4,3:13.0,,Shooting foul by A. Baynes (drawn by M. Turner),102,92
350,4,3:13.0,,M. Turner makes free throw 1 of 1,102,93
351,4,2:52.0,K. Irving misses 2-pt jump shot from 17 ft,,102,93
352,4,2:47.0,,Defensive rebound by T. Young,102,93
353,4,2:41.0,,D. Collison misses 3-pt jump shot from 23 ft,102,93
354,4,2:36.0,,Offensive rebound by D. Collison,102,93
355,4,2:33.0,,Turnover by M. Turner (lost ball; steal by A. Baynes),102,93
356,4,2:14.0,A. Horford makes 2-pt jump shot from 15 ft,,104,93
357,4,1:52.0,,T. Young misses 2-pt jump shot from 12 ft,104,93
358,4,1:49.0,Defensive rebound by M. Smart,,104,93
359,4,1:34.0,K. Irving makes 2-pt jump shot from 3 ft,,106,93
360,4,1:18.0,,Shooting foul by K. Irving (drawn by M. Turner),106,93
361,4,1:18.0,,M. Turner makes free throw 1 of 2,106,94
362,4,1:18.0,,M. Turner makes free throw 2 of 2,106,95
363,4,0:59.0,A. Horford misses 2-pt jump shot from 19 ft,,106,95
364,4,0:56.0,,Defensive rebound by D. Collison,106,95
365,4,0:51.0,,M. Turner makes 3-pt jump shot from 28 ft (assist by L. Stephenson),106,98
366,4,0:32.0,K. Irving makes 2-pt jump shot from 3 ft,,108,98
367,4,0:32.0,,Indiana full timeout,108,98
368,4,0:32.0,,C. Joseph enters the game for T. Young,108,98
369,4,0:32.0,S. Ojeleye enters the game for A. Baynes,,108,98
370,4,0:28.0,,B. Bogdanović misses 2-pt layup at rim (block by A. Horford),108,98
371,4,0:25.0,Defensive rebound by S. Ojeleye,,108,98
372,4,0:04.0,Turnover by Team (shot clock),,108,98
