,QUARTER,TIME_REMAINING,NEW YORK_ACTION,MILWAUKEE_ACTION,NEW YORK_SCORE,MILWAUKEE_SCORE
72,1,3:20.0,,Turnover by Team (shot clock),14,19
73,1,3:03.0,M. Beasley misses 3-pt jump shot from 26 ft,,14,19
74,1,2:58.0,,Defensive rebound by J. Parker,14,19
75,1,2:52.0,,S. Brown misses 3-pt jump shot from 26 ft,14,19
76,1,2:49.0,Defensive rebound by T. Williams,,14,19
77,1,2:46.0,New York full timeout,,14,19
78,1,2:46.0,,G. Antetokounmpo enters the game for K. Middleton,14,19
79,1,2:39.0,D. Dotson misses 3-pt jump shot from 27 ft,,14,19
80,1,2:36.0,,Defensive rebound by Team,14,19
81,1,2:23.0,,T. Zeller misses 2-pt hook shot from 4 ft (block by K. O'Quinn),14,19
82,1,2:18.0,,Offensive rebound by T. Zeller,14,19
83,1,2:16.0,,T. Zeller makes 2-pt hook shot from 6 ft,14,21
84,1,2:07.0,M. Beasley misses 2-pt jump shot from 19 ft,,14,21
85,1,2:05.0,,Defensive rebound by T. Zeller,14,21
86,1,1:59.0,,J. Parker makes 2-pt layup at rim (assist by G. Antetokounmpo),14,23
87,1,1:42.0,F. Ntilikina makes 2-pt jump shot from 15 ft (assist by K. O'Quinn),,16,23
88,1,1:32.0,,T. Zeller misses 2-pt hook shot from 6 ft (block by K. O'Quinn),16,23
89,1,1:27.0,,Offensive rebound by T. Zeller,16,23
90,1,1:26.0,,T. Zeller misses 2-pt hook shot from 5 ft,16,23
91,1,1:23.0,Defensive rebound by F. Ntilikina,,16,23
92,1,1:18.0,D. Dotson makes 2-pt dunk at rim (assist by K. O'Quinn),,18,23
93,1,1:06.0,,G. Antetokounmpo misses 2-pt dunk from 1 ft,18,23
94,1,1:02.0,Defensive rebound by K. O'Quinn,,18,23
95,1,1:00.0,Personal block foul by T. Zeller (drawn by D. Dotson),,18,23
96,1,1:00.0,T. Burke enters the game for F. Ntilikina,,18,23
97,1,0:57.0,T. Williams makes 2-pt dunk from 1 ft (assist by K. O'Quinn),,20,23
98,1,0:49.0,,Personal foul by M. Beasley (drawn by G. Antetokounmpo),20,23
99,1,0:49.0,,G. Antetokounmpo misses free throw 1 of 2,20,23
100,1,0:49.0,,Offensive rebound by Team,20,23
101,1,0:49.0,,G. Antetokounmpo makes free throw 2 of 2,20,24
102,1,0:37.0,K. O'Quinn makes 2-pt layup from 2 ft,,22,24
103,1,0:18.0,,J. Parker makes 2-pt jump shot from 12 ft,22,26
104,1,0:04.0,T. Burke misses 2-pt jump shot from 16 ft,,22,26
105,1,0:00.0,,Defensive rebound by J. Terry,22,26
106,2,11:38.0,T. Williams misses 2-pt jump shot from 11 ft,,22,26
107,2,11:36.0,,Defensive rebound by J. Parker,22,26
108,2,11:22.0,,S. Muhammad misses 2-pt jump shot from 10 ft,22,26
109,2,11:20.0,Defensive rebound by D. Dotson,,22,26
110,2,11:15.0,K. O'Quinn misses 3-pt jump shot from 27 ft,,22,26
111,2,11:12.0,,Defensive rebound by J. Terry,22,26
112,2,10:51.0,,J. Parker makes 3-pt jump shot from 27 ft (assist by J. Terry),22,29
113,2,10:33.0,K. O'Quinn makes 2-pt dunk at rim (assist by T. Burke),,24,29
114,2,10:13.0,,Personal foul by D. Dotson (drawn by J. Henson),24,29
115,2,10:04.0,,G. Antetokounmpo makes 2-pt layup from 1 ft,24,31
116,2,9:51.0,T. Williams makes 2-pt layup from 1 ft,,26,31
117,2,9:51.0,Shooting foul by G. Antetokounmpo (drawn by T. Williams),,26,31
118,2,9:51.0,T. Williams makes free throw 1 of 1,,27,31
119,2,9:39.0,,Shooting foul by D. Dotson (drawn by S. Muhammad),27,31
120,2,9:39.0,,S. Muhammad makes free throw 1 of 2,27,32
121,2,9:39.0,L. Thomas enters the game for D. Dotson,,27,32
122,2,9:39.0,,S. Muhammad makes free throw 2 of 2,27,33
123,2,9:19.0,K. O'Quinn makes 2-pt layup from 2 ft (assist by T. Burke),,29,33
124,2,9:19.0,,Violation by J. Henson (def goaltending),29,33
125,2,9:04.0,,S. Muhammad makes 2-pt layup at rim,29,35
126,2,8:48.0,T. Williams makes 3-pt jump shot from 26 ft (assist by M. Beasley),,32,35
127,2,8:29.0,,J. Henson misses 2-pt jump shot from 13 ft,32,35
128,2,8:26.0,Defensive rebound by T. Burke,,32,35
129,2,8:14.0,L. Thomas misses 3-pt jump shot from 26 ft,,32,35
130,2,8:14.0,,Defensive rebound by Team,32,35
131,2,8:14.0,Loose ball foul by K. O'Quinn (drawn by G. Antetokounmpo),,32,35
132,2,8:14.0,,S. Brown enters the game for J. Parker,32,35
133,2,7:51.0,,S. Muhammad makes 2-pt layup from 1 ft (assist by S. Brown),32,37
134,2,7:36.0,T. Williams misses 2-pt layup from 1 ft,,32,37
135,2,7:34.0,,Defensive rebound by J. Henson,32,37
136,2,7:34.0,,Turnover by J. Henson (bad pass; steal by K. O'Quinn),32,37
137,2,7:34.0,,Technical foul by J. Henson,32,37
138,2,7:34.0,K. O'Quinn makes flagrant free throw 1 of 2,,33,37
139,2,7:34.0,K. O'Quinn makes flagrant free throw 2 of 2,,34,37
140,2,7:34.0,L. Kornet enters the game for K. O'Quinn,,34,37
141,2,7:26.0,Turnover by M. Beasley (bad pass; steal by S. Muhammad),,34,37
142,2,7:23.0,,Turnover by S. Muhammad (bad pass),34,37
143,2,7:13.0,T. Burke makes 2-pt layup from 2 ft,,36,37
144,2,7:00.0,,J. Henson makes 2-pt layup from 1 ft (assist by G. Antetokounmpo),36,39
145,2,7:00.0,,Shooting foul by M. Beasley (drawn by J. Henson),36,39
146,2,7:00.0,,J. Henson makes free throw 1 of 1,36,40
147,2,7:00.0,,T. Snell enters the game for J. Terry,36,40
148,2,7:00.0,T. Hardaway enters the game for M. Beasley,,36,40
149,2,6:42.0,L. Kornet misses 3-pt jump shot from 25 ft,,36,40
150,2,6:40.0,Offensive rebound by L. Thomas,,36,40
151,2,6:38.0,L. Kornet makes 2-pt layup from 1 ft (assist by L. Thomas),,38,40
152,2,6:20.0,,G. Antetokounmpo misses 2-pt jump shot from 14 ft,38,40
153,2,6:17.0,Defensive rebound by T. Williams,,38,40
154,2,6:05.0,L. Kornet misses 2-pt jump shot from 11 ft,,38,40
155,2,6:01.0,,Defensive rebound by S. Muhammad,38,40
156,2,5:54.0,,Shooting foul by L. Kornet (drawn by J. Henson),38,40
157,2,5:54.0,,Milwaukee full timeout,38,40
158,2,5:54.0,,E. Bledsoe enters the game for S. Muhammad,38,40
159,2,5:54.0,,J. Henson makes free throw 1 of 2,38,42
160,2,5:54.0,,J. Henson makes free throw 2 of 2,38,42
161,2,5:40.0,T. Hardaway misses 3-pt jump shot from 26 ft,,38,42
162,2,5:37.0,,Defensive rebound by S. Brown,38,42
163,2,5:22.0,,S. Brown makes 3-pt jump shot from 26 ft (assist by T. Snell),38,45
164,2,5:09.0,T. Burke makes 2-pt jump shot from 17 ft,,40,45
165,2,4:48.0,,J. Henson makes 2-pt hook shot from 8 ft (assist by E. Bledsoe),40,47
166,2,4:39.0,Personal foul by T. Snell (drawn by T. Hardaway),,40,47
167,2,4:39.0,,K. Middleton enters the game for S. Brown,40,47
168,2,4:24.0,L. Kornet misses 2-pt layup from 6 ft (block by J. Henson),,40,47
169,2,4:21.0,Offensive rebound by L. Kornet,,40,47
170,2,4:20.0,L. Kornet misses 2-pt jump shot from 3 ft (block by G. Antetokounmpo),,40,47
171,2,4:18.0,,Defensive rebound by G. Antetokounmpo,40,47
172,2,4:17.0,,K. Middleton makes 2-pt layup at rim (assist by G. Antetokounmpo),40,49
173,2,4:16.0,New York full timeout,,40,49
174,2,4:16.0,,J. Parker enters the game for G. Antetokounmpo,40,49
175,2,4:16.0,E. Freedom enters the game for L. Kornet,,40,49
176,2,3:59.0,T. Burke misses 2-pt jump shot from 17 ft,,40,49
177,2,3:55.0,,Defensive rebound by K. Middleton,40,49
178,2,3:49.0,,J. Parker makes 3-pt jump shot from 26 ft (assist by T. Snell),40,52
179,2,3:36.0,T. Hardaway makes 2-pt jump shot from 18 ft,,42,52
180,2,3:26.0,,K. Middleton makes 2-pt jump shot from 11 ft (assist by E. Bledsoe),42,54
181,2,3:17.0,Personal foul by K. Middleton (drawn by T. Hardaway),,42,54
182,2,3:17.0,,T. Zeller enters the game for J. Henson,42,54
183,2,3:17.0,E. Mudiay enters the game for T. Burke,,42,54
184,2,3:00.0,Turnover by E. Mudiay (lost ball; steal by E. Bledsoe),,42,54
185,2,2:45.0,,Personal foul by E. Freedom (drawn by T. Zeller),42,54
186,2,2:45.0,,T. Zeller makes free throw 1 of 2,42,55
187,2,2:45.0,,T. Zeller makes free throw 2 of 2,42,56
188,2,2:34.0,Turnover by E. Mudiay (bad pass),,42,56
189,2,2:24.0,,Turnover by E. Bledsoe (lost ball; steal by T. Hardaway),42,56
190,2,2:20.0,T. Hardaway makes 2-pt layup from 1 ft,,44,56
191,2,2:18.0,,E. Bledsoe makes 2-pt dunk at rim (assist by J. Parker),44,58
192,2,2:10.0,Turnover by E. Mudiay (bad pass; steal by E. Bledsoe),,44,58
193,2,2:06.0,,K. Middleton makes 2-pt dunk at rim (assist by E. Bledsoe),44,60
194,2,1:44.0,E. Freedom makes 2-pt hook shot from 4 ft,,46,60
195,2,1:42.0,,Turnover by J. Parker (out of bounds lost ball),46,60
196,2,1:42.0,F. Ntilikina enters the game for E. Mudiay,,46,60
197,2,1:28.0,E. Freedom makes 2-pt hook shot from 2 ft (assist by T. Hardaway),,48,60
198,2,1:18.0,,T. Snell misses 2-pt jump shot from 9 ft,48,60
199,2,1:16.0,Defensive rebound by T. Hardaway,,48,60
200,2,1:12.0,T. Hardaway misses 3-pt jump shot from 26 ft,,48,60
201,2,1:09.0,Offensive rebound by E. Freedom,,48,60
202,2,1:09.0,E. Freedom misses 2-pt layup at rim,,48,60
203,2,1:09.0,Offensive rebound by Team,,48,60
204,2,0:54.0,T. Hardaway misses 2-pt layup from 3 ft,,48,60
205,2,0:54.0,Offensive rebound by E. Freedom,,48,60
206,2,0:53.0,E. Freedom makes 2-pt layup at rim,,50,60
207,2,0:37.0,,Turnover by E. Bledsoe (bad pass; steal by T. Williams),50,60
208,2,0:35.0,T. Williams makes 2-pt layup at rim,,52,60
209,2,0:12.0,,E. Bledsoe misses 3-pt jump shot from 26 ft,52,60
210,2,0:09.0,Defensive rebound by L. Thomas,,52,60
211,2,0:00.0,T. Hardaway makes 3-pt jump shot from 27 ft,,55,60
212,3,11:34.0,T. Hardaway makes 3-pt jump shot from 25 ft (assist by E. Mudiay),,58,60
213,3,11:18.0,,K. Middleton makes 3-pt jump shot from 23 ft (assist by J. Henson),58,63
214,3,10:51.0,T. Hardaway misses 3-pt jump shot from 27 ft,,58,63
215,3,10:48.0,,Defensive rebound by G. Antetokounmpo,58,63
216,3,10:43.0,,Turnover by J. Henson (bad pass),58,63
217,3,10:22.0,Offensive foul by E. Freedom (drawn by J. Henson),,58,63
218,3,10:22.0,Turnover by E. Freedom (offensive foul),,58,63
219,3,10:05.0,,Shooting foul by L. Thomas (drawn by J. Henson),58,63
220,3,10:05.0,,J. Henson makes free throw 1 of 2,58,64
221,3,10:05.0,,J. Henson misses free throw 2 of 2,58,64
222,3,10:01.0,Defensive rebound by L. Thomas,,58,64
223,3,9:45.0,T. Hardaway misses 2-pt layup from 3 ft,,58,64
224,3,9:43.0,,Defensive rebound by G. Antetokounmpo,58,64
225,3,9:37.0,,G. Antetokounmpo misses 2-pt layup from 3 ft (block by L. Thomas),58,64
226,3,9:36.0,,Offensive rebound by Team,58,64
227,3,9:31.0,,G. Antetokounmpo misses 2-pt jump shot from 18 ft,58,64
228,3,9:29.0,Defensive rebound by E. Mudiay,,58,64
229,3,9:09.0,F. Ntilikina misses 3-pt jump shot from 27 ft,,58,64
230,3,9:09.0,Offensive rebound by Team,,58,64
231,3,9:06.0,L. Thomas makes 2-pt jump shot from 13 ft (assist by T. Hardaway),,60,64
232,3,8:43.0,,K. Middleton makes 2-pt jump shot from 3 ft (assist by T. Snell),60,66
233,3,8:29.0,Turnover by T. Hardaway (traveling),,60,66
234,3,8:15.0,,Shooting foul by E. Freedom (drawn by G. Antetokounmpo),60,66
235,3,8:15.0,,G. Antetokounmpo makes free throw 1 of 2,60,67
236,3,8:15.0,,G. Antetokounmpo makes free throw 2 of 2,60,68
237,3,8:02.0,E. Mudiay makes 2-pt jump shot from 16 ft,,62,68
238,3,7:47.0,,Turnover by E. Bledsoe (out of bounds lost ball),62,68
239,3,7:36.0,E. Freedom makes 2-pt layup at rim (assist by E. Mudiay),,64,68
240,3,7:12.0,,E. Bledsoe makes 2-pt layup from 2 ft (assist by T. Snell),64,70
241,3,6:48.0,E. Freedom makes 2-pt hook shot at rim (assist by L. Thomas),,66,70
242,3,6:34.0,,Turnover by T. Snell (bad pass),66,70
243,3,6:23.0,E. Freedom misses 2-pt layup from 2 ft (block by J. Henson),,66,70
244,3,6:20.0,,Defensive rebound by G. Antetokounmpo,66,70
245,3,6:19.0,,G. Antetokounmpo makes 2-pt layup from 1 ft,66,72
246,3,6:19.0,,Shooting foul by E. Mudiay (drawn by G. Antetokounmpo),66,72
247,3,6:19.0,,Milwaukee full timeout,66,72
248,3,6:19.0,,G. Antetokounmpo makes free throw 1 of 1,66,73
249,3,5:56.0,E. Mudiay misses 2-pt layup from 3 ft,,66,73
250,3,5:49.0,Offensive rebound by E. Freedom,,66,73
251,3,5:49.0,E. Freedom makes 2-pt layup at rim,,68,73
252,3,5:42.0,,Personal foul by L. Thomas (drawn by G. Antetokounmpo),68,73
253,3,5:42.0,,S. Brown enters the game for T. Snell,68,73
254,3,5:42.0,,J. Parker enters the game for G. Antetokounmpo,68,73
255,3,5:36.0,,J. Henson misses 2-pt hook shot from 6 ft,68,73
256,3,5:34.0,Defensive rebound by E. Freedom,,68,73
257,3,5:28.0,E. Mudiay makes 2-pt jump shot from 15 ft,,70,73
258,3,5:12.0,,K. Middleton makes 2-pt jump shot from 9 ft (assist by J. Parker),70,75
259,3,4:54.0,T. Hardaway makes 3-pt jump shot from 27 ft (assist by F. Ntilikina),,73,75
260,3,4:31.0,,Personal foul by E. Freedom (drawn by J. Henson),73,75
261,3,4:31.0,,J. Henson misses free throw 1 of 2,73,75
262,3,4:31.0,,Offensive rebound by Team,73,75
263,3,4:31.0,T. Williams enters the game for E. Freedom,,73,75
264,3,4:31.0,M. Beasley enters the game for F. Ntilikina,,73,75
265,3,4:31.0,K. O'Quinn enters the game for L. Thomas,,73,75
266,3,4:31.0,,J. Henson misses free throw 2 of 2,73,75
267,3,4:27.0,,Offensive rebound by J. Parker,73,75
268,3,4:22.0,,K. Middleton misses 3-pt jump shot from 25 ft,73,75
269,3,4:22.0,Defensive rebound by Team,,73,75
270,3,4:22.0,,Loose ball foul by J. Henson (drawn by M. Beasley),73,75
271,3,4:22.0,,T. Zeller enters the game for J. Henson,73,75
272,3,4:06.0,E. Mudiay misses 2-pt jump shot from 16 ft,,73,75
273,3,3:59.0,Offensive rebound by T. Williams,,73,75
274,3,3:59.0,T. Williams misses 2-pt layup at rim,,73,75
275,3,3:58.0,,Defensive rebound by S. Brown,73,75
276,3,3:58.0,,T. Zeller makes 2-pt dunk at rim (assist by J. Parker),73,77
277,3,3:47.0,T. Hardaway makes 2-pt layup at rim (assist by K. O'Quinn),,75,77
278,3,3:35.0,,K. Middleton makes 2-pt jump shot from 15 ft (assist by T. Zeller),75,79
279,3,3:20.0,T. Hardaway misses 2-pt layup from 3 ft,,75,79
280,3,3:15.0,Offensive rebound by T. Williams,,75,79
281,3,3:15.0,T. Williams makes 2-pt dunk at rim,,77,79
282,3,3:08.0,,K. Middleton makes 2-pt jump shot from 12 ft,77,81
283,3,3:00.0,,J. Terry enters the game for E. Bledsoe,77,81
284,3,3:00.0,New York full timeout,,77,81
285,3,2:45.0,T. Williams misses 3-pt jump shot from 27 ft,,77,81
286,3,2:43.0,,Defensive rebound by S. Brown,77,81
287,3,2:34.0,,S. Brown makes 3-pt jump shot from 25 ft (assist by K. Middleton),77,84
288,3,2:18.0,E. Mudiay makes 2-pt dunk at rim (assist by K. O'Quinn),,79,84
289,3,2:09.0,,K. Middleton misses 2-pt jump shot from 16 ft,79,84
290,3,2:02.0,,Offensive rebound by T. Zeller,79,84
291,3,2:02.0,,T. Zeller misses 2-pt layup at rim,79,84
292,3,2:02.0,Defensive rebound by M. Beasley,,79,84
293,3,1:59.0,T. Hardaway makes 2-pt layup at rim (assist by E. Mudiay),,81,84
294,3,1:45.0,,Turnover by K. Middleton (bad pass; steal by E. Mudiay),81,84
295,3,1:40.0,K. O'Quinn makes 2-pt layup at rim (assist by E. Mudiay),,83,84
296,3,1:21.0,,J. Parker misses 2-pt jump shot from 18 ft,83,84
297,3,1:21.0,Defensive rebound by T. Hardaway,,83,84
298,3,1:16.0,Shooting foul by S. Brown (drawn by E. Mudiay),,83,84
299,3,1:16.0,E. Mudiay misses free throw 1 of 3,,83,84
300,3,1:16.0,Offensive rebound by Team,,83,84
301,3,1:16.0,E. Mudiay makes free throw 2 of 3,,84,84
302,3,1:16.0,,G. Antetokounmpo enters the game for K. Middleton,84,84
303,3,1:16.0,F. Ntilikina enters the game for T. Hardaway,,84,84
304,3,1:16.0,E. Mudiay makes free throw 3 of 3,,85,84
305,3,0:54.0,,S. Brown makes 3-pt jump shot from 25 ft (assist by J. Parker),85,87
306,3,0:45.0,Shooting foul by T. Zeller (drawn by E. Mudiay),,85,87
307,3,0:45.0,E. Mudiay misses free throw 1 of 2,,85,87
308,3,0:45.0,Offensive rebound by Team,,85,87
309,3,0:45.0,E. Mudiay makes free throw 2 of 2,,86,87
310,3,0:37.0,,J. Parker makes 2-pt layup from 1 ft,86,89
311,3,0:28.0,T. Williams makes 2-pt jump shot from 6 ft (assist by K. O'Quinn),,88,89
312,3,0:28.0,Shooting foul by J. Terry (drawn by T. Williams),,88,89
313,3,0:28.0,L. Thomas enters the game for M. Beasley,,88,89
314,3,0:28.0,T. Williams makes free throw 1 of 1,,89,89
315,3,0:12.0,,G. Antetokounmpo makes 2-pt layup from 1 ft,89,91
316,3,0:01.0,E. Mudiay misses 2-pt layup from 3 ft (block by G. Antetokounmpo),,89,91
317,3,0:01.0,,Defensive rebound by T. Zeller,89,91
318,4,11:47.0,,T. Zeller makes 2-pt layup from 2 ft (assist by G. Antetokounmpo),89,93
319,4,11:33.0,K. O'Quinn makes 2-pt jump shot from 19 ft (assist by T. Burke),,91,93
320,4,11:13.0,,J. Terry misses 3-pt jump shot from 23 ft,91,93
321,4,11:07.0,,Offensive rebound by G. Antetokounmpo,91,93
322,4,11:07.0,,G. Antetokounmpo misses 2-pt layup at rim,91,93
323,4,11:06.0,Defensive rebound by K. O'Quinn,,91,93
324,4,11:02.0,M. Beasley misses 2-pt jump shot from 18 ft,,91,93
325,4,11:00.0,,Defensive rebound by G. Antetokounmpo,91,93
326,4,10:56.0,,Personal foul by F. Ntilikina (drawn by J. Parker),91,93
327,4,10:43.0,,G. Antetokounmpo makes 2-pt hook shot from 5 ft,91,95
328,4,10:28.0,T. Williams misses 2-pt layup at rim,,91,95
329,4,10:23.0,Offensive rebound by M. Beasley,,91,95
330,4,10:23.0,M. Beasley misses 2-pt layup at rim,,91,95
331,4,10:23.0,,Defensive rebound by T. Zeller,91,95
332,4,10:20.0,,J. Parker misses 2-pt layup from 2 ft (block by K. O'Quinn),91,95
333,4,10:20.0,,Offensive rebound by G. Antetokounmpo,91,95
334,4,10:20.0,,G. Antetokounmpo makes 2-pt layup from 1 ft,91,97
335,4,10:20.0,,Shooting foul by F. Ntilikina (drawn by G. Antetokounmpo),91,97
336,4,10:20.0,,G. Antetokounmpo makes free throw 1 of 1,91,98
337,4,10:05.0,K. O'Quinn makes 2-pt jump shot from 6 ft,,93,98
338,4,9:49.0,,Shooting foul by K. O'Quinn (drawn by G. Antetokounmpo),93,98
339,4,9:49.0,,G. Antetokounmpo misses free throw 1 of 2,93,98
340,4,9:49.0,,Offensive rebound by Team,93,98
341,4,9:49.0,,G. Antetokounmpo makes free throw 2 of 2,93,99
342,4,9:25.0,T. Burke misses 2-pt layup from 2 ft,,93,99
343,4,9:22.0,,Defensive rebound by S. Brown,93,99
344,4,9:01.0,,G. Antetokounmpo makes 2-pt hook shot from 3 ft (assist by J. Parker),93,101
345,4,9:01.0,New York full timeout,,93,101
346,4,9:01.0,L. Thomas enters the game for M. Beasley,,93,101
347,4,8:47.0,K. O'Quinn misses 2-pt layup from 1 ft,,93,101
348,4,8:44.0,,Defensive rebound by G. Antetokounmpo,93,101
349,4,8:40.0,,T. Zeller makes 2-pt hook shot from 1 ft (assist by G. Antetokounmpo),93,103
350,4,8:26.0,T. Williams misses 3-pt jump shot from 27 ft,,93,103
351,4,8:24.0,,Defensive rebound by G. Antetokounmpo,93,103
352,4,8:14.0,,S. Brown misses 3-pt jump shot from 26 ft,93,103
353,4,8:12.0,Defensive rebound by T. Burke,,93,103
354,4,8:09.0,T. Burke misses 2-pt layup from 2 ft,,93,103
355,4,8:09.0,Offensive rebound by L. Thomas,,93,103
356,4,8:03.0,L. Thomas misses 3-pt jump shot from 23 ft,,93,103
357,4,8:03.0,,Defensive rebound by S. Brown,93,103
358,4,7:45.0,,J. Parker misses 3-pt jump shot from 23 ft,93,103
359,4,7:42.0,Defensive rebound by T. Williams,,93,103
360,4,7:30.0,T. Williams misses 2-pt jump shot from 17 ft,,93,103
361,4,7:28.0,,Defensive rebound by S. Brown,93,103
362,4,7:27.0,,Turnover by S. Brown (bad pass),93,103
363,4,7:27.0,,T. Snell enters the game for J. Parker,93,103
364,4,7:27.0,,J. Henson enters the game for T. Zeller,93,103
365,4,7:27.0,E. Freedom enters the game for T. Williams,,93,103
366,4,7:27.0,T. Hardaway enters the game for K. O'Quinn,,93,103
367,4,7:27.0,E. Mudiay enters the game for T. Burke,,93,103
368,4,7:03.0,Personal foul by T. Snell (drawn by T. Hardaway),,93,103
369,4,6:56.0,T. Hardaway makes 3-pt jump shot from 26 ft (assist by F. Ntilikina),,96,103
370,4,6:32.0,,Shooting foul by L. Thomas (drawn by G. Antetokounmpo),96,103
