,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,OKLAHOMA CITY_ACTION,CHARLOTTE_SCORE,OKLAHOMA CITY_SCORE
31,1,8:01.0,M. Williams makes 3-pt jump shot from 23 ft (assist by M. Kidd-Gilchrist),,17,7
32,1,7:45.0,,Oklahoma City full timeout,17,7
33,1,7:32.0,,C. Anthony misses 2-pt jump shot from 19 ft,17,7
34,1,7:29.0,Defensive rebound by M. Williams,,17,7
35,1,7:15.0,D. Howard makes 2-pt jump shot from 16 ft,,19,7
36,1,7:01.0,,C. Anthony makes 2-pt jump shot from 15 ft (assist by R. Westbrook),19,9
37,1,6:44.0,,Offensive charge foul by J. Lamb (drawn by Á. Abrines),19,9
38,1,6:44.0,Turnover by J. Lamb (offensive foul),,19,9
39,1,6:30.0,,P. George makes 3-pt jump shot from 22 ft,19,12
40,1,6:14.0,Turnover by D. Howard (lost ball; steal by R. Westbrook),,19,12
41,1,6:09.0,,R. Westbrook misses 2-pt layup at rim,19,12
42,1,6:06.0,,Offensive rebound by S. Adams,19,12
43,1,6:06.0,,S. Adams makes 2-pt dunk from 1 ft,19,14
44,1,5:56.0,K. Walker makes 3-pt jump shot from 25 ft,,22,14
45,1,5:47.0,,R. Westbrook misses 2-pt jump shot from 18 ft,22,14
46,1,5:47.0,Defensive rebound by Team,,22,14
47,1,5:47.0,,Loose ball foul by S. Adams (drawn by M. Kidd-Gilchrist),22,14
48,1,5:47.0,D. Bacon enters the game for J. Lamb,,22,14
49,1,5:34.0,K. Walker misses 2-pt jump shot from 17 ft,,22,14
50,1,5:31.0,,Defensive rebound by S. Adams,22,14
51,1,5:22.0,,P. George makes 3-pt jump shot from 24 ft (assist by S. Adams),22,17
52,1,5:01.0,D. Howard misses 2-pt jump shot from 21 ft,,22,17
53,1,4:57.0,Offensive rebound by M. Williams,,22,17
54,1,4:55.0,Turnover by M. Williams (bad pass; steal by R. Westbrook),,22,17
55,1,4:46.0,,Á. Abrines misses 3-pt jump shot from 22 ft,22,17
56,1,4:44.0,Defensive rebound by Team,,22,17
57,1,4:44.0,T. Graham enters the game for M. Williams,,22,17
58,1,4:28.0,D. Howard misses 2-pt layup from 2 ft (block by S. Adams),,22,17
59,1,4:25.0,,Defensive rebound by S. Adams,22,17
60,1,4:21.0,,Á. Abrines makes 3-pt jump shot from 22 ft (assist by C. Anthony),22,20
61,1,4:10.0,Charlotte full timeout,,22,20
62,1,3:58.0,D. Howard makes 2-pt dunk from 1 ft (assist by M. Kidd-Gilchrist),,24,20
63,1,3:42.0,,R. Westbrook makes 2-pt layup at rim,24,22
64,1,3:31.0,M. Kidd-Gilchrist misses 2-pt layup from 1 ft (block by C. Anthony),,24,22
65,1,3:28.0,Offensive rebound by T. Graham,,24,22
66,1,3:27.0,T. Graham makes 2-pt layup at rim,,26,22
67,1,3:16.0,,P. George misses 3-pt jump shot from 24 ft,26,22
68,1,3:14.0,Defensive rebound by K. Walker,,26,22
69,1,3:10.0,D. Bacon makes 2-pt layup at rim (assist by K. Walker),,28,22
70,1,2:58.0,,P. George makes 2-pt jump shot from 14 ft (assist by R. Westbrook),28,24
71,1,2:46.0,,R. Felton enters the game for R. Westbrook,28,24
72,1,2:46.0,,J. Grant enters the game for P. George,28,24
73,1,2:46.0,F. Kaminsky enters the game for D. Howard,,28,24
74,1,2:37.0,T. Graham makes 3-pt jump shot from 25 ft (assist by K. Walker),,31,24
75,1,2:21.0,,Á. Abrines misses 3-pt jump shot from 25 ft,31,24
76,1,2:16.0,Defensive rebound by T. Graham,,31,24
77,1,2:09.0,F. Kaminsky makes 2-pt jump shot from 16 ft (assist by M. Kidd-Gilchrist),,33,24
78,1,1:46.0,,Turnover by R. Felton (lost ball; steal by M. Kidd-Gilchrist),33,24
79,1,1:44.0,Shooting foul by Á. Abrines (drawn by M. Kidd-Gilchrist),,33,24
80,1,1:44.0,M. Kidd-Gilchrist misses free throw 1 of 2,,33,24
81,1,1:44.0,Offensive rebound by Team,,33,24
82,1,1:44.0,,J. Huestis enters the game for C. Anthony,33,24
83,1,1:44.0,,P. Patterson enters the game for S. Adams,33,24
84,1,1:44.0,M. Carter-Williams enters the game for K. Walker,,33,24
85,1,1:44.0,M. Kidd-Gilchrist makes free throw 2 of 2,,34,24
86,1,1:32.0,,Á. Abrines misses 3-pt jump shot from 25 ft,34,24
87,1,1:30.0,Defensive rebound by F. Kaminsky,,34,24
88,1,1:21.0,F. Kaminsky misses 2-pt jump shot from 6 ft,,34,24
89,1,1:18.0,,Defensive rebound by J. Grant,34,24
90,1,1:10.0,,R. Felton misses 2-pt layup from 5 ft (block by F. Kaminsky),34,24
91,1,1:10.0,,Offensive rebound by Team,34,24
92,1,1:10.0,M. Monk enters the game for M. Kidd-Gilchrist,,34,24
93,1,1:03.0,,Shooting foul by F. Kaminsky (drawn by Á. Abrines),34,24
94,1,1:03.0,,Á. Abrines makes free throw 1 of 2,34,25
95,1,1:03.0,,Á. Abrines makes free throw 2 of 2,34,26
96,1,0:46.0,F. Kaminsky misses 2-pt jump shot from 10 ft,,34,26
97,1,0:45.0,,Defensive rebound by J. Huestis,34,26
98,1,0:33.0,,Á. Abrines misses 2-pt layup from 5 ft,34,26
99,1,0:31.0,Defensive rebound by D. Bacon,,34,26
100,1,0:19.0,D. Bacon misses 2-pt jump shot from 16 ft,,34,26
101,1,0:17.0,,Defensive rebound by R. Felton,34,26
102,1,0:02.0,,R. Felton misses 2-pt jump shot from 14 ft,34,26
103,1,0:02.0,Defensive rebound by M. Carter-Williams,,34,26
104,2,11:40.0,,R. Felton misses 2-pt jump shot from 13 ft,34,26
105,2,11:38.0,Defensive rebound by F. Kaminsky,,34,26
106,2,11:27.0,M. Monk misses 2-pt jump shot from 19 ft,,34,26
107,2,11:20.0,,Defensive rebound by J. Grant,34,26
108,2,11:09.0,,Personal foul by J. O'Bryant (drawn by J. Grant),34,26
109,2,11:07.0,,Personal foul by M. Carter-Williams (drawn by R. Felton),34,26
110,2,11:04.0,,Turnover by J. Huestis (bad pass),34,26
111,2,11:02.0,M. Monk misses 2-pt jump shot from 16 ft,,34,26
112,2,11:00.0,,Defensive rebound by J. Grant,34,26
113,2,10:50.0,,T. Ferguson makes 2-pt jump shot from 18 ft,34,28
114,2,10:24.0,F. Kaminsky misses 3-pt jump shot from 25 ft,,34,28
115,2,10:20.0,,Defensive rebound by P. Patterson,34,28
116,2,10:13.0,,J. Grant misses 2-pt jump shot from 6 ft,34,28
117,2,10:11.0,Defensive rebound by J. O'Bryant,,34,28
118,2,10:04.0,M. Carter-Williams misses 2-pt layup from 5 ft,,34,28
119,2,10:03.0,Offensive rebound by M. Carter-Williams,,34,28
120,2,10:01.0,F. Kaminsky misses 3-pt jump shot from 24 ft,,34,28
121,2,9:58.0,,Defensive rebound by P. Patterson,34,28
122,2,9:50.0,,Shooting foul by J. O'Bryant (drawn by J. Grant),34,28
123,2,9:50.0,,J. Grant makes free throw 1 of 2,34,29
124,2,9:50.0,,P. George enters the game for J. Huestis,34,29
125,2,9:50.0,,J. Grant makes free throw 2 of 2,34,30
126,2,9:35.0,M. Monk misses 3-pt jump shot from 25 ft,,34,30
127,2,9:31.0,,Defensive rebound by P. George,34,30
128,2,9:22.0,,Turnover by P. George (bad pass; steal by F. Kaminsky),34,30
129,2,9:19.0,Shooting foul by R. Felton (drawn by F. Kaminsky),,34,30
130,2,9:19.0,F. Kaminsky misses free throw 1 of 2,,34,30
131,2,9:19.0,Offensive rebound by Team,,34,30
132,2,9:19.0,F. Kaminsky makes free throw 2 of 2,,35,30
133,2,9:09.0,,P. George misses 3-pt jump shot from 25 ft,35,30
134,2,9:05.0,Defensive rebound by M. Carter-Williams,,35,30
135,2,8:57.0,Turnover by M. Carter-Williams (bad pass; steal by P. Patterson),,35,30
136,2,8:55.0,,Turnover by J. Grant (lost ball; steal by M. Carter-Williams),35,30
137,2,8:51.0,M. Monk makes 2-pt layup at rim (assist by M. Carter-Williams),,37,30
138,2,8:35.0,,R. Felton misses 2-pt jump shot from 22 ft,37,30
139,2,8:35.0,Defensive rebound by F. Kaminsky,,37,30
140,2,8:26.0,Turnover by M. Carter-Williams (bad pass),,37,30
141,2,8:26.0,,R. Westbrook enters the game for R. Felton,37,30
142,2,8:08.0,,P. George makes 2-pt layup at rim,37,32
143,2,7:54.0,J. O'Bryant misses 3-pt jump shot from 24 ft,,37,32
144,2,7:52.0,,Defensive rebound by R. Westbrook,37,32
145,2,7:50.0,,Personal foul by M. Carter-Williams (drawn by R. Westbrook),37,32
146,2,7:50.0,M. Williams enters the game for J. O'Bryant,,37,32
147,2,7:42.0,,P. George makes 2-pt layup from 1 ft,37,34
148,2,7:42.0,,Shooting foul by T. Graham (drawn by P. George),37,34
149,2,7:42.0,,P. George makes free throw 1 of 1,37,35
150,2,7:17.0,F. Kaminsky makes 2-pt jump shot from 17 ft,,39,35
151,2,7:00.0,,Turnover by R. Westbrook (bad pass; steal by M. Carter-Williams),39,35
152,2,7:00.0,Turnover by T. Graham (bad pass),,39,35
153,2,7:00.0,,C. Anthony enters the game for J. Grant,39,35
154,2,6:42.0,,R. Westbrook misses 2-pt jump shot from 8 ft,39,35
155,2,6:39.0,Defensive rebound by F. Kaminsky,,39,35
156,2,6:25.0,F. Kaminsky misses 2-pt jump shot from 16 ft,,39,35
157,2,6:23.0,,Defensive rebound by P. George,39,35
158,2,6:20.0,,Turnover by P. George (bad pass),39,35
159,2,6:20.0,,Oklahoma City full timeout,39,35
160,2,6:20.0,,S. Adams enters the game for P. Patterson,39,35
161,2,6:20.0,D. Howard enters the game for M. Monk,,39,35
162,2,6:20.0,M. Kidd-Gilchrist enters the game for M. Carter-Williams,,39,35
163,2,6:20.0,K. Walker enters the game for F. Kaminsky,,39,35
164,2,6:10.0,Turnover by K. Walker (bad pass),,39,35
165,2,6:00.0,,P. George misses 2-pt jump shot from 18 ft,39,35
166,2,5:56.0,Defensive rebound by D. Howard,,39,35
167,2,5:45.0,M. Williams misses 3-pt jump shot from 25 ft,,39,35
168,2,5:42.0,,Defensive rebound by S. Adams,39,35
169,2,5:38.0,,R. Westbrook makes 2-pt layup at rim,39,37
170,2,5:38.0,,Shooting foul by D. Howard (drawn by R. Westbrook),39,37
171,2,5:38.0,,Á. Abrines enters the game for T. Ferguson,39,37
172,2,5:38.0,J. Lamb enters the game for T. Graham,,39,37
173,2,5:38.0,,R. Westbrook makes free throw 1 of 1,39,38
174,2,5:16.0,J. Lamb misses 2-pt jump shot from 9 ft,,39,38
175,2,5:16.0,,Defensive rebound by Team,39,38
176,2,5:16.0,,Personal foul by D. Howard (drawn by Á. Abrines),39,38
177,2,5:16.0,,Á. Abrines makes free throw 1 of 2,39,39
178,2,5:16.0,,Á. Abrines makes free throw 2 of 2,39,40
179,2,5:02.0,M. Kidd-Gilchrist makes 2-pt jump shot from 15 ft (assist by M. Williams),,41,40
180,2,4:48.0,,C. Anthony misses 2-pt jump shot from 15 ft,41,40
181,2,4:47.0,,Offensive rebound by Team,41,40
182,2,4:46.0,Loose ball foul by D. Howard (drawn by S. Adams),,41,40
183,2,4:46.0,,S. Adams misses free throw 1 of 2,41,40
184,2,4:46.0,,Offensive rebound by Team,41,40
185,2,4:46.0,,S. Adams makes free throw 2 of 2,41,41
186,2,4:30.0,K. Walker misses 3-pt jump shot from 25 ft,,41,41
187,2,4:30.0,,Defensive rebound by P. George,41,41
188,2,4:15.0,,S. Adams makes 2-pt dunk at rim (assist by R. Westbrook),41,43
189,2,3:59.0,Personal foul by S. Adams (drawn by D. Howard),,41,43
190,2,3:54.0,Turnover by K. Walker (bad pass),,41,43
191,2,3:35.0,,C. Anthony misses 2-pt layup from 2 ft (block by D. Howard),41,43
192,2,3:32.0,Defensive rebound by J. Lamb,,41,43
193,2,3:31.0,Personal foul by P. George (drawn by D. Howard),,41,43
194,2,3:17.0,J. Lamb makes 2-pt jump shot from 14 ft,,43,43
195,2,3:01.0,,Á. Abrines makes 3-pt jump shot from 25 ft (assist by R. Westbrook),43,46
196,2,2:47.0,J. Lamb misses 3-pt jump shot from 25 ft,,43,46
197,2,2:45.0,Offensive rebound by D. Howard,,43,46
198,2,2:45.0,Shooting foul by S. Adams (drawn by D. Howard),,43,46
199,2,2:45.0,Charlotte full timeout,,43,46
200,2,2:45.0,,Technical foul by C. Anthony,43,46
201,2,2:45.0,K. Walker makes free throw 1 of 1,,44,46
202,2,2:45.0,,N. Collison enters the game for S. Adams,44,46
203,2,2:45.0,D. Howard makes free throw 1 of 2,,45,46
204,2,2:45.0,D. Howard misses free throw 2 of 2,,45,46
205,2,2:42.0,,Defensive rebound by N. Collison,45,46
206,2,2:34.0,,R. Westbrook makes 2-pt layup at rim,45,48
207,2,2:20.0,Shooting foul by N. Collison (drawn by D. Howard),,45,48
208,2,2:20.0,D. Howard misses free throw 1 of 2,,45,48
209,2,2:20.0,Offensive rebound by Team,,45,48
210,2,2:20.0,D. Howard makes free throw 2 of 2,,46,48
211,2,2:06.0,,P. George misses 2-pt jump shot from 19 ft,46,48
212,2,2:04.0,Defensive rebound by Team,,46,48
213,2,2:04.0,,Loose ball foul by R. Westbrook (drawn by D. Howard),46,48
214,2,2:04.0,D. Howard makes free throw 1 of 2,,47,48
215,2,2:04.0,D. Howard makes free throw 2 of 2,,48,48
216,2,1:53.0,,C. Anthony makes 2-pt jump shot from 20 ft (assist by R. Westbrook),48,50
217,2,1:30.0,D. Howard makes 2-pt layup from 3 ft,,50,50
218,2,1:07.0,,P. George misses 2-pt jump shot from 18 ft,50,50
219,2,1:04.0,Defensive rebound by D. Howard,,50,50
220,2,0:57.0,M. Kidd-Gilchrist makes 2-pt jump shot from 5 ft (assist by K. Walker),,52,50
221,2,0:57.0,Shooting foul by N. Collison (drawn by M. Kidd-Gilchrist),,52,50
222,2,0:57.0,M. Kidd-Gilchrist misses free throw 1 of 1,,52,50
223,2,0:57.0,,Defensive rebound by R. Westbrook,52,50
224,2,0:57.0,,J. Grant enters the game for N. Collison,52,50
225,2,0:57.0,T. Graham enters the game for J. Lamb,,52,50
226,2,0:57.0,F. Kaminsky enters the game for D. Howard,,52,50
227,2,0:48.0,,Shooting foul by M. Kidd-Gilchrist (drawn by R. Westbrook),52,50
228,2,0:48.0,,R. Westbrook makes free throw 1 of 2,52,51
229,2,0:48.0,,R. Westbrook makes free throw 2 of 2,52,52
230,2,0:32.0,T. Graham misses 2-pt jump shot from 7 ft,,52,52
231,2,0:25.0,,Defensive rebound by J. Grant,52,52
232,2,0:24.0,,Á. Abrines misses 3-pt jump shot from 23 ft,52,52
233,2,0:21.0,Defensive rebound by M. Williams,,52,52
234,2,0:00.0,K. Walker misses 2-pt jump shot from 14 ft,,52,52
235,2,0:00.0,Offensive rebound by Team,,52,52
236,3,11:51.0,Offensive rebound by M. Kidd-Gilchrist,,52,52
237,3,11:50.0,J. Lamb misses 3-pt jump shot from 23 ft,,52,52
238,3,11:50.0,Offensive rebound by J. Lamb,,52,52
239,3,11:24.0,J. Lamb misses 2-pt jump shot from 11 ft,,52,52
240,3,11:24.0,,Defensive rebound by P. George,52,52
241,3,11:12.0,,C. Anthony makes 2-pt jump shot from 17 ft,52,54
242,3,10:54.0,M. Williams makes 3-pt jump shot from 22 ft (assist by K. Walker),,55,54
243,3,10:28.0,,P. George makes 2-pt layup at rim,55,56
244,3,10:02.0,D. Howard makes 2-pt layup from 1 ft,,57,56
245,3,9:50.0,,C. Anthony misses 3-pt jump shot from 26 ft,57,56
246,3,9:46.0,Defensive rebound by M. Kidd-Gilchrist,,57,56
247,3,9:38.0,J. Lamb misses 2-pt jump shot from 9 ft,,57,56
248,3,9:34.0,,Defensive rebound by C. Anthony,57,56
249,3,9:20.0,,R. Westbrook misses 2-pt jump shot from 19 ft,57,56
250,3,9:17.0,Defensive rebound by D. Howard,,57,56
251,3,9:06.0,M. Williams misses 2-pt layup from 3 ft,,57,56
252,3,9:01.0,,Defensive rebound by Team,57,56
253,3,8:41.0,,Turnover by C. Anthony (bad pass),57,56
254,3,8:30.0,K. Walker makes 3-pt jump shot from 26 ft (assist by D. Howard),,60,56
255,3,8:16.0,,S. Adams makes 2-pt jump shot from 6 ft (assist by P. George),60,58
256,3,7:59.0,M. Kidd-Gilchrist makes 2-pt dunk from 1 ft (assist by M. Williams),,62,58
257,3,7:56.0,,Oklahoma City full timeout,62,58
258,3,7:44.0,,R. Westbrook misses 2-pt jump shot from 17 ft,62,58
259,3,7:41.0,Defensive rebound by J. Lamb,,62,58
260,3,7:28.0,M. Williams misses 2-pt layup from 3 ft,,62,58
261,3,7:25.0,,Defensive rebound by S. Adams,62,58
262,3,7:22.0,,R. Westbrook makes 2-pt layup from 2 ft,62,60
263,3,6:59.0,J. Lamb makes 3-pt jump shot from 27 ft,,65,60
264,3,6:44.0,,P. George misses 2-pt jump shot from 23 ft,65,60
265,3,6:40.0,,Offensive rebound by S. Adams,65,60
266,3,6:39.0,,S. Adams makes 2-pt layup from 1 ft,65,62
267,3,6:25.0,Shooting foul by P. George (drawn by M. Williams),,65,62
268,3,6:25.0,M. Williams misses free throw 1 of 2,,65,62
269,3,6:25.0,Offensive rebound by Team,,65,62
270,3,6:25.0,M. Williams makes free throw 2 of 2,,66,62
271,3,6:16.0,,Shooting foul by D. Howard (drawn by Á. Abrines),66,62
272,3,6:16.0,,Á. Abrines makes free throw 1 of 2,66,63
273,3,6:16.0,,Á. Abrines makes free throw 2 of 2,66,64
274,3,6:03.0,J. Lamb misses 3-pt jump shot from 22 ft,,66,64
275,3,6:00.0,,Defensive rebound by S. Adams,66,64
276,3,5:56.0,,R. Westbrook makes 2-pt dunk from 1 ft,66,66
277,3,5:35.0,M. Williams makes 3-pt jump shot from 24 ft (assist by M. Kidd-Gilchrist),,69,66
278,3,5:18.0,,C. Anthony misses 3-pt jump shot from 25 ft,69,66
279,3,5:12.0,,Offensive rebound by S. Adams,69,66
280,3,5:12.0,,S. Adams misses 2-pt layup at rim,69,66
281,3,5:10.0,Defensive rebound by D. Howard,,69,66
282,3,5:08.0,K. Walker misses 2-pt jump shot from 20 ft,,69,66
283,3,5:02.0,Offensive rebound by J. Lamb,,69,66
284,3,5:01.0,J. Lamb makes 2-pt layup at rim,,71,66
285,3,4:56.0,,R. Westbrook misses 3-pt jump shot from 26 ft,71,66
286,3,4:52.0,Defensive rebound by D. Howard,,71,66
287,3,4:49.0,M. Williams makes 3-pt jump shot from 25 ft,,74,66
288,3,4:48.0,,Oklahoma City full timeout,74,66
289,3,4:48.0,,J. Grant enters the game for P. George,74,66
290,3,4:35.0,,Turnover by Á. Abrines (bad pass; steal by M. Kidd-Gilchrist),74,66
291,3,4:28.0,M. Kidd-Gilchrist makes 2-pt jump shot from 12 ft,,76,66
292,3,4:05.0,,C. Anthony misses 2-pt layup from 3 ft,76,66
293,3,4:05.0,,Offensive rebound by Team,76,66
294,3,4:02.0,,R. Westbrook misses 2-pt jump shot from 20 ft,76,66
295,3,3:58.0,Defensive rebound by M. Williams,,76,66
296,3,3:48.0,Shooting foul by Á. Abrines (drawn by M. Williams),,76,66
297,3,3:48.0,M. Williams makes free throw 1 of 3,,77,66
298,3,3:48.0,M. Williams makes free throw 2 of 3,,78,66
299,3,3:48.0,,J. Huestis enters the game for S. Adams,78,66
300,3,3:48.0,F. Kaminsky enters the game for D. Howard,,78,66
301,3,3:48.0,M. Williams makes free throw 3 of 3,,79,66
302,3,3:39.0,,Shooting foul by M. Williams (drawn by R. Westbrook),79,66
303,3,3:39.0,,R. Westbrook makes free throw 1 of 2,79,67
304,3,3:39.0,T. Graham enters the game for M. Williams,,79,67
305,3,3:39.0,,R. Westbrook makes free throw 2 of 2,79,68
306,3,3:27.0,T. Graham makes 3-pt jump shot from 22 ft (assist by F. Kaminsky),,82,68
307,3,3:27.0,Shooting foul by Á. Abrines (drawn by T. Graham),,82,68
308,3,3:27.0,,T. Ferguson enters the game for Á. Abrines,82,68
309,3,3:27.0,T. Graham makes free throw 1 of 1,,83,68
310,3,3:13.0,,Turnover by C. Anthony (out of bounds lost ball),83,68
311,3,3:03.0,F. Kaminsky makes 3-pt jump shot from 24 ft (assist by K. Walker),,86,68
312,3,3:02.0,,Oklahoma City full timeout,86,68
313,3,2:53.0,,R. Westbrook misses 2-pt layup from 2 ft,86,68
314,3,2:49.0,,Offensive rebound by J. Grant,86,68
315,3,2:49.0,,J. Grant misses 2-pt layup at rim,86,68
316,3,2:47.0,Defensive rebound by J. Lamb,,86,68
317,3,2:41.0,M. Kidd-Gilchrist makes 2-pt hook shot from 3 ft,,88,68
318,3,2:31.0,,R. Westbrook makes 2-pt layup from 2 ft,88,70
319,3,2:15.0,J. Lamb misses 2-pt jump shot from 9 ft,,88,70
320,3,2:13.0,,Defensive rebound by J. Huestis,88,70
321,3,2:09.0,,Shooting foul by T. Graham (drawn by R. Westbrook),88,70
322,3,2:09.0,,R. Westbrook makes free throw 1 of 2,88,71
323,3,2:09.0,M. Carter-Williams enters the game for M. Kidd-Gilchrist,,88,71
324,3,2:09.0,,R. Westbrook makes free throw 2 of 2,88,72
325,3,1:46.0,K. Walker makes 2-pt jump shot from 17 ft,,90,72
326,3,1:37.0,,Shooting foul by F. Kaminsky (drawn by R. Westbrook),90,72
327,3,1:37.0,,R. Westbrook makes free throw 1 of 2,90,73
328,3,1:37.0,,R. Felton enters the game for T. Ferguson,90,73
329,3,1:37.0,,R. Westbrook makes free throw 2 of 2,90,74
330,3,1:20.0,K. Walker makes 2-pt jump shot from 16 ft (assist by F. Kaminsky),,92,74
331,3,0:56.0,,R. Felton misses 3-pt jump shot from 23 ft,92,74
332,3,0:53.0,Defensive rebound by M. Carter-Williams,,92,74
333,3,0:46.0,K. Walker misses 2-pt jump shot from 16 ft,,92,74
334,3,0:42.0,,Defensive rebound by C. Anthony,92,74
335,3,0:40.0,,P. Patterson enters the game for C. Anthony,92,74
336,3,0:30.0,,P. Patterson misses 2-pt layup from 3 ft,92,74
337,3,0:28.0,Defensive rebound by F. Kaminsky,,92,74
338,3,0:09.0,K. Walker misses 3-pt jump shot from 24 ft,,92,74
339,3,0:05.0,,Defensive rebound by J. Grant,92,74
340,3,0:01.0,,P. Patterson misses 3-pt jump shot from 24 ft,92,74
341,3,0:01.0,Defensive rebound by M. Carter-Williams,,92,74
342,4,11:46.0,J. Lamb makes 2-pt layup from 1 ft (assist by F. Kaminsky),,94,74
343,4,11:34.0,,P. Patterson makes 3-pt jump shot from 24 ft (assist by R. Felton),94,77
344,4,11:07.0,J. Lamb misses 3-pt jump shot from 25 ft,,94,77
345,4,11:03.0,,Defensive rebound by P. Patterson,94,77
346,4,10:50.0,,R. Felton misses 3-pt jump shot from 26 ft,94,77
347,4,10:47.0,,Offensive rebound by T. Ferguson,94,77
348,4,10:35.0,,J. Huestis makes 3-pt jump shot from 25 ft (assist by R. Felton),94,80
349,4,10:17.0,J. Lamb makes 2-pt jump shot from 15 ft (assist by K. Walker),,96,80
350,4,10:00.0,,R. Felton misses 2-pt layup from 3 ft,96,80
351,4,9:56.0,,Offensive rebound by J. Huestis,96,80
352,4,9:56.0,,J. Huestis makes 2-pt layup at rim,96,82
353,4,9:32.0,J. Lamb misses 2-pt jump shot from 22 ft,,96,82
354,4,9:30.0,,Defensive rebound by P. Patterson,96,82
355,4,9:13.0,,R. Felton misses 2-pt layup from 2 ft,96,82
356,4,9:11.0,,Offensive rebound by J. Grant,96,82
357,4,9:05.0,,T. Ferguson misses 3-pt jump shot from 24 ft,96,82
358,4,9:03.0,Defensive rebound by K. Walker,,96,82
359,4,8:53.0,T. Graham makes 3-pt jump shot from 24 ft (assist by K. Walker),,99,82
360,4,8:32.0,,Turnover by J. Huestis (bad pass; steal by F. Kaminsky),99,82
361,4,8:29.0,Shooting foul by R. Felton (drawn by M. Carter-Williams),,99,82
362,4,8:29.0,M. Carter-Williams misses free throw 1 of 2,,99,82
363,4,8:29.0,Offensive rebound by Team,,99,82
364,4,8:29.0,,P. George enters the game for T. Ferguson,99,82
365,4,8:29.0,D. Bacon enters the game for J. Lamb,,99,82
366,4,8:29.0,M. Williams enters the game for K. Walker,,99,82
367,4,8:29.0,M. Carter-Williams makes free throw 2 of 2,,100,82
368,4,8:20.0,,Shooting foul by T. Graham (drawn by P. Patterson),100,82
369,4,8:20.0,,P. Patterson makes free throw 1 of 2,100,83
370,4,8:20.0,,P. Patterson makes free throw 2 of 2,100,84
371,4,8:08.0,,Offensive charge foul by M. Carter-Williams (drawn by J. Grant),100,84
372,4,8:08.0,Turnover by M. Carter-Williams (offensive foul),,100,84
373,4,7:56.0,,P. George misses 2-pt dunk from 1 ft,100,84
374,4,7:54.0,Defensive rebound by M. Carter-Williams,,100,84
375,4,7:45.0,M. Williams makes 2-pt layup at rim (assist by T. Graham),,102,84
376,4,7:23.0,,J. Huestis misses 3-pt jump shot from 24 ft,102,84
377,4,7:21.0,,Offensive rebound by P. George,102,84
378,4,7:20.0,,Offensive foul by P. George (drawn by F. Kaminsky),102,84
379,4,7:20.0,,Turnover by P. George (offensive foul),102,84
380,4,7:20.0,,S. Adams enters the game for J. Grant,102,84
381,4,7:20.0,,R. Westbrook enters the game for J. Huestis,102,84
382,4,7:20.0,D. Howard enters the game for T. Graham,,102,84
