,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,LA LAKERS_ACTION,LA CLIPPERS_SCORE,LA LAKERS_SCORE
39,1,7:53.0,Defensive rebound by D. Jordan,,17,3
40,1,7:35.0,D. Jordan makes 2-pt layup from 1 ft (assist by A. Rivers),,19,3
41,1,7:23.0,,J. Randle makes 2-pt layup from 1 ft (assist by B. Ingram),19,5
42,1,7:05.0,M. Teodosić makes 3-pt jump shot from 26 ft,,22,5
43,1,6:52.0,,K. Caldwell-Pope makes 2-pt layup from 2 ft (assist by B. Ingram),22,7
44,1,6:32.0,Personal foul by J. Hart (drawn by D. Jordan),,22,7
45,1,6:22.0,B. Griffin makes 2-pt layup from 2 ft,,24,7
46,1,6:10.0,,B. Ingram misses 2-pt layup from 2 ft,24,7
47,1,6:07.0,Defensive rebound by A. Rivers,,24,7
48,1,5:56.0,M. Teodosić misses 3-pt jump shot from 24 ft,,24,7
49,1,5:55.0,,Defensive rebound by Team,24,7
50,1,5:55.0,Loose ball foul by D. Jordan (drawn by K. Kuzma),,24,7
51,1,5:55.0,,J. Clarkson enters the game for J. Hart,24,7
52,1,5:55.0,M. Harrell enters the game for D. Jordan,,24,7
53,1,5:47.0,,K. Caldwell-Pope misses 2-pt layup from 1 ft,24,7
54,1,5:46.0,,Offensive rebound by K. Caldwell-Pope,24,7
55,1,5:45.0,,K. Caldwell-Pope misses 2-pt layup at rim,24,7
56,1,5:44.0,,Offensive rebound by K. Caldwell-Pope,24,7
57,1,5:43.0,,K. Caldwell-Pope makes 2-pt layup at rim,24,9
58,1,5:27.0,A. Rivers misses 3-pt jump shot from 26 ft,,24,9
59,1,5:25.0,,Defensive rebound by K. Caldwell-Pope,24,9
60,1,5:13.0,,B. Ingram misses 2-pt jump shot from 20 ft,24,9
61,1,5:09.0,Defensive rebound by M. Teodosić,,24,9
62,1,4:59.0,M. Harrell makes 2-pt hook shot from 8 ft,,26,9
63,1,4:42.0,,J. Randle makes 2-pt layup from 1 ft (assist by J. Clarkson),26,11
64,1,4:22.0,M. Teodosić misses 3-pt jump shot from 27 ft,,26,11
65,1,4:20.0,,Defensive rebound by K. Caldwell-Pope,26,11
66,1,4:13.0,,J. Clarkson misses 2-pt hook shot from 2 ft,26,11
67,1,4:11.0,Defensive rebound by M. Harrell,,26,11
68,1,4:07.0,B. Griffin misses 2-pt layup from 2 ft,,26,11
69,1,4:07.0,Offensive rebound by B. Griffin,,26,11
70,1,4:02.0,B. Griffin misses 2-pt layup from 2 ft,,26,11
71,1,4:02.0,Offensive rebound by B. Griffin,,26,11
72,1,3:58.0,B. Griffin misses 2-pt layup at rim,,26,11
73,1,3:58.0,,Defensive rebound by K. Kuzma,26,11
74,1,3:55.0,,J. Clarkson misses 3-pt jump shot from 26 ft,26,11
75,1,3:55.0,,Offensive rebound by K. Kuzma,26,11
76,1,3:54.0,,K. Kuzma makes 2-pt layup from 2 ft,26,13
77,1,3:54.0,,Shooting foul by A. Rivers (drawn by K. Kuzma),26,13
78,1,3:54.0,LA Clippers full timeout,,26,13
79,1,3:54.0,,L. Nance enters the game for J. Randle,26,13
80,1,3:54.0,S. Dekker enters the game for B. Griffin,,26,13
81,1,3:54.0,,K. Kuzma misses free throw 1 of 1,26,13
82,1,3:51.0,Defensive rebound by S. Dekker,,26,13
83,1,3:39.0,A. Rivers misses 2-pt layup from 1 ft,,26,13
84,1,3:32.0,Offensive rebound by M. Harrell,,26,13
85,1,3:32.0,M. Harrell makes 2-pt layup at rim,,28,13
86,1,3:17.0,,Turnover by J. Clarkson (bad pass),28,13
87,1,3:17.0,L. Williams enters the game for M. Teodosić,,28,13
88,1,3:17.0,W. Johnson enters the game for C. Williams,,28,13
89,1,3:00.0,M. Harrell makes 2-pt layup from 2 ft (assist by W. Johnson),,30,13
90,1,2:46.0,,J. Clarkson makes 2-pt layup from 4 ft (assist by K. Caldwell-Pope),30,15
91,1,2:21.0,M. Harrell misses 2-pt jump shot from 5 ft,,30,15
92,1,2:21.0,Offensive rebound by Team,,30,15
93,1,2:21.0,Turnover by Team (shot clock),,30,15
94,1,2:21.0,,C. Brewer enters the game for B. Ingram,30,15
95,1,2:02.0,,C. Brewer makes 2-pt layup from 2 ft (assist by K. Kuzma),30,17
96,1,1:56.0,Shooting block foul by L. Nance (drawn by L. Williams),,30,17
97,1,1:56.0,L. Williams makes free throw 1 of 2,,31,17
98,1,1:56.0,J. Evans enters the game for A. Rivers,,31,17
99,1,1:56.0,L. Williams makes free throw 2 of 2,,32,17
100,1,1:44.0,,J. Clarkson makes 2-pt layup from 2 ft (assist by L. Nance),32,19
101,1,1:22.0,,Violation by K. Kuzma (kicked ball),32,19
102,1,1:14.0,Turnover by L. Williams (traveling),,32,19
103,1,0:55.0,,L. Nance makes 2-pt layup from 1 ft (assist by J. Clarkson),32,21
104,1,0:36.0,J. Evans makes 2-pt jump shot from 3 ft,,34,21
105,1,0:32.0,,K. Caldwell-Pope misses 2-pt jump shot from 16 ft,34,21
106,1,0:27.0,Defensive rebound by J. Evans,,34,21
107,1,0:11.0,Shooting foul by C. Brewer (drawn by L. Williams),,34,21
108,1,0:11.0,L. Williams misses free throw 1 of 2,,34,21
109,1,0:11.0,Offensive rebound by Team,,34,21
110,1,0:11.0,L. Williams makes free throw 2 of 2,,35,21
111,1,0:06.0,,Personal take foul by S. Dekker (drawn by K. Kuzma),35,21
112,1,0:06.0,S. Thornwell enters the game for L. Williams,,35,21
113,1,0:06.0,C. Williams enters the game for J. Evans,,35,21
114,1,0:01.0,,K. Kuzma misses 2-pt hook shot from 10 ft (block by M. Harrell),35,21
115,1,0:01.0,,Offensive rebound by Team,35,21
116,1,0:00.0,,Shooting foul by W. Johnson (drawn by L. Nance),35,21
117,1,0:00.0,,L. Nance makes free throw 1 of 2,35,22
118,1,0:00.0,,L. Nance misses free throw 2 of 2,35,22
119,1,0:00.0,Defensive rebound by W. Johnson,,35,22
120,2,11:36.0,,Turnover by C. Brewer (bad pass; steal by W. Johnson),35,22
121,2,11:27.0,L. Williams misses 2-pt jump shot from 8 ft,,35,22
122,2,11:27.0,Offensive rebound by M. Harrell,,35,22
123,2,11:27.0,M. Harrell makes 2-pt layup at rim,,37,22
124,2,11:05.0,,J. Clarkson makes 3-pt jump shot from 26 ft (assist by J. Hart),37,25
125,2,10:42.0,S. Dekker makes 2-pt layup from 2 ft (assist by L. Williams),,39,25
126,2,10:25.0,,J. Clarkson misses 3-pt jump shot from 25 ft,39,25
127,2,10:23.0,Defensive rebound by S. Dekker,,39,25
128,2,10:17.0,S. Dekker misses 2-pt layup from 3 ft,,39,25
129,2,10:12.0,Offensive rebound by M. Harrell,,39,25
130,2,10:07.0,Shooting foul by J. Hart (drawn by L. Williams),,39,25
131,2,10:07.0,L. Williams makes free throw 1 of 3,,40,25
132,2,10:07.0,L. Williams misses free throw 2 of 3,,40,25
133,2,10:07.0,Offensive rebound by Team,,40,25
134,2,10:07.0,L. Williams makes free throw 3 of 3,,41,25
135,2,9:51.0,,J. Hart misses 2-pt jump shot from 19 ft,41,25
136,2,9:47.0,,Offensive rebound by A. Bogut,41,25
137,2,9:44.0,,C. Brewer makes 2-pt dunk from 2 ft (assist by J. Hart),41,27
138,2,9:31.0,J. Evans misses 2-pt jump shot from 16 ft,,41,27
139,2,9:29.0,,Defensive rebound by A. Bogut,41,27
140,2,9:14.0,,C. Brewer misses 2-pt layup from 2 ft,41,27
141,2,9:12.0,Defensive rebound by J. Evans,,41,27
142,2,9:10.0,Shooting foul by L. Nance (drawn by L. Williams),,41,27
143,2,9:10.0,L. Williams makes free throw 1 of 2,,42,27
144,2,9:10.0,D. Jordan enters the game for M. Harrell,,42,27
145,2,9:10.0,M. Teodosić enters the game for J. Evans,,42,27
146,2,9:10.0,L. Williams makes free throw 2 of 2,,43,27
147,2,8:51.0,,Shooting foul by S. Dekker (drawn by C. Brewer),43,27
148,2,8:51.0,,C. Brewer misses free throw 1 of 2,43,27
149,2,8:51.0,,Offensive rebound by Team,43,27
150,2,8:51.0,,C. Brewer makes free throw 2 of 2,43,28
151,2,8:39.0,L. Williams misses 3-pt jump shot from 24 ft,,43,28
152,2,8:37.0,,Defensive rebound by J. Clarkson,43,28
153,2,8:37.0,Violation by W. Johnson (kicked ball),,43,28
154,2,8:31.0,,Turnover by A. Bogut (bad pass),43,28
155,2,8:31.0,A. Rivers enters the game for W. Johnson,,43,28
156,2,8:17.0,Turnover by M. Teodosić (bad pass; steal by L. Nance),,43,28
157,2,8:12.0,,J. Hart makes 2-pt layup from 2 ft (assist by L. Nance),43,30
158,2,8:04.0,D. Jordan makes 2-pt dunk from 2 ft (assist by L. Williams),,45,30
159,2,7:46.0,,C. Brewer misses 2-pt hook shot from 4 ft,45,30
160,2,7:46.0,Defensive rebound by Team,,45,30
161,2,7:45.0,,Loose ball foul by C. Brewer (drawn by D. Jordan),45,30
162,2,7:45.0,LA Clippers full timeout,,45,30
163,2,7:45.0,,K. Caldwell-Pope enters the game for C. Brewer,45,30
164,2,7:45.0,,J. Randle enters the game for J. Hart,45,30
165,2,7:45.0,,B. Ingram enters the game for L. Nance,45,30
166,2,7:45.0,C. Williams enters the game for S. Dekker,,45,30
167,2,7:45.0,B. Griffin enters the game for A. Rivers,,45,30
168,2,7:35.0,B. Griffin misses 3-pt jump shot from 26 ft,,45,30
169,2,7:31.0,Offensive rebound by D. Jordan,,45,30
170,2,7:26.0,L. Williams misses 3-pt jump shot from 23 ft,,45,30
171,2,7:21.0,Offensive rebound by M. Teodosić,,45,30
172,2,7:12.0,D. Jordan makes 2-pt dunk from 2 ft (assist by M. Teodosić),,47,30
173,2,6:56.0,,Offensive foul by A. Bogut (drawn by M. Teodosić),47,30
174,2,6:56.0,,Turnover by A. Bogut (offensive foul),47,30
175,2,6:56.0,,K. Kuzma enters the game for A. Bogut,47,30
176,2,6:44.0,L. Williams misses 2-pt layup from 2 ft (block by J. Randle),,47,30
177,2,6:40.0,,Defensive rebound by K. Caldwell-Pope,47,30
178,2,6:37.0,,B. Ingram misses 2-pt layup from 3 ft (block by C. Williams),47,30
179,2,6:36.0,,Offensive rebound by J. Randle,47,30
180,2,6:36.0,,J. Randle makes 2-pt layup at rim,47,32
181,2,6:23.0,B. Griffin misses 2-pt jump shot from 8 ft,,47,32
182,2,6:23.0,Offensive rebound by B. Griffin,,47,32
183,2,6:21.0,B. Griffin makes 2-pt layup at rim,,49,32
184,2,6:02.0,,B. Ingram misses 3-pt jump shot from 26 ft,49,32
185,2,5:58.0,Defensive rebound by D. Jordan,,49,32
186,2,5:47.0,C. Williams misses 3-pt jump shot from 27 ft,,49,32
187,2,5:47.0,,Defensive rebound by Team,49,32
188,2,5:47.0,Loose ball foul by B. Griffin (drawn by J. Randle),,49,32
189,2,5:47.0,A. Rivers enters the game for C. Williams,,49,32
190,2,5:29.0,,J. Clarkson misses 3-pt jump shot from 26 ft,49,32
191,2,5:24.0,Defensive rebound by L. Williams,,49,32
192,2,5:16.0,A. Rivers misses 3-pt jump shot from 24 ft,,49,32
193,2,5:13.0,,Defensive rebound by J. Randle,49,32
194,2,5:10.0,,J. Randle makes 2-pt layup from 2 ft,49,34
195,2,4:48.0,B. Griffin misses 2-pt hook shot from 6 ft,,49,34
196,2,4:48.0,Offensive rebound by Team,,49,34
197,2,4:48.0,,Loose ball foul by J. Randle (drawn by B. Griffin),49,34
198,2,4:32.0,M. Teodosić makes 3-pt jump shot from 23 ft (assist by B. Griffin),,52,34
199,2,4:19.0,,J. Randle makes 2-pt layup from 3 ft (assist by J. Clarkson),52,36
200,2,4:13.0,Personal foul by K. Caldwell-Pope (drawn by L. Williams),,52,36
201,2,4:13.0,L. Williams makes free throw 1 of 2,,53,36
202,2,4:13.0,L. Williams makes free throw 2 of 2,,54,36
203,2,3:55.0,,J. Randle makes 2-pt jump shot from 10 ft,54,38
204,2,3:35.0,B. Griffin makes 2-pt layup from 4 ft (assist by M. Teodosić),,56,38
205,2,3:22.0,,Personal foul by M. Teodosić (drawn by J. Clarkson),56,38
206,2,3:10.0,,J. Clarkson makes 2-pt jump shot from 3 ft,56,40
207,2,2:49.0,B. Griffin misses 2-pt layup from 3 ft,,56,40
208,2,2:49.0,Offensive rebound by Team,,56,40
209,2,2:49.0,,LA Lakers full timeout,56,40
210,2,2:49.0,C. Williams enters the game for L. Williams,,56,40
211,2,2:44.0,Personal foul by K. Caldwell-Pope (drawn by M. Teodosić),,56,40
212,2,2:44.0,M. Teodosić makes free throw 1 of 2,,57,40
213,2,2:44.0,M. Teodosić makes free throw 2 of 2,,58,40
214,2,2:29.0,,K. Kuzma makes 2-pt jump shot from 3 ft,58,42
215,2,2:01.0,C. Williams makes 2-pt jump shot from 15 ft,,60,42
216,2,1:54.0,,K. Kuzma makes 2-pt jump shot from 17 ft,60,44
217,2,1:39.0,A. Rivers misses 2-pt jump shot from 1 ft,,60,44
218,2,1:36.0,,Defensive rebound by J. Clarkson,60,44
219,2,1:33.0,,J. Clarkson makes 2-pt layup from 2 ft,60,46
220,2,1:09.0,Turnover by Team (shot clock),,60,46
221,2,1:09.0,L. Williams enters the game for C. Williams,,60,46
222,2,0:47.0,,B. Ingram misses 2-pt jump shot from 16 ft,60,46
223,2,0:43.0,Defensive rebound by D. Jordan,,60,46
224,2,0:37.0,D. Jordan misses 2-pt dunk from 2 ft,,60,46
225,2,0:34.0,,Defensive rebound by K. Kuzma,60,46
226,2,0:34.0,,K. Kuzma makes 2-pt dunk from 2 ft,60,48
227,2,0:24.0,M. Teodosić misses 3-pt jump shot from 25 ft,,60,48
228,2,0:24.0,,Defensive rebound by K. Kuzma,60,48
229,2,0:06.0,,K. Kuzma misses 3-pt jump shot from 26 ft,60,48
230,2,0:04.0,Defensive rebound by D. Jordan,,60,48
231,2,0:03.0,,Technical foul by K. Kuzma,60,48
232,2,0:03.0,B. Griffin makes flagrant free throw 1 of 2,,61,48
233,2,0:03.0,B. Griffin makes flagrant free throw 2 of 2,,62,48
234,2,0:00.0,A. Rivers misses 2-pt layup from 2 ft,,62,48
235,2,0:00.0,Offensive rebound by Team,,62,48
236,3,11:52.0,,Personal foul by C. Williams (drawn by B. Ingram),62,48
237,3,11:49.0,,B. Ingram makes 2-pt jump shot from 17 ft (assist by J. Randle),62,50
238,3,11:24.0,B. Griffin misses 3-pt jump shot from 26 ft,,62,50
239,3,11:21.0,,Defensive rebound by J. Hart,62,50
240,3,11:17.0,,J. Randle makes 2-pt dunk from 1 ft (assist by B. Ingram),62,52
241,3,11:17.0,LA Clippers full timeout,,62,52
242,3,10:57.0,Turnover by C. Williams (lost ball; steal by J. Randle),,62,52
243,3,10:51.0,,K. Kuzma makes 3-pt jump shot from 25 ft,62,55
244,3,10:37.0,A. Rivers makes 3-pt jump shot from 24 ft (assist by M. Teodosić),,65,55
245,3,10:15.0,,J. Randle misses 2-pt jump shot from 3 ft,65,55
246,3,10:11.0,,Offensive rebound by J. Randle,65,55
247,3,10:10.0,,J. Randle misses 2-pt layup from 2 ft (block by D. Jordan),65,55
248,3,10:10.0,,Offensive rebound by Team,65,55
249,3,10:06.0,,B. Ingram misses 2-pt jump shot from 18 ft,65,55
250,3,10:04.0,Defensive rebound by D. Jordan,,65,55
251,3,9:52.0,M. Teodosić misses 3-pt jump shot from 26 ft,,65,55
252,3,9:48.0,,Defensive rebound by K. Caldwell-Pope,65,55
253,3,9:33.0,,K. Kuzma misses 3-pt jump shot from 27 ft,65,55
254,3,9:32.0,,Offensive rebound by Team,65,55
255,3,9:32.0,Loose ball foul by M. Teodosić (drawn by J. Hart),,65,55
256,3,9:24.0,,B. Ingram misses 2-pt jump shot from 15 ft,65,55
257,3,9:20.0,Defensive rebound by D. Jordan,,65,55
258,3,9:05.0,A. Rivers misses 3-pt jump shot from 27 ft,,65,55
259,3,9:01.0,Offensive rebound by C. Williams,,65,55
260,3,8:57.0,B. Griffin makes 3-pt jump shot from 26 ft (assist by A. Rivers),,68,55
261,3,8:43.0,,Turnover by J. Randle (bad pass; steal by B. Griffin),68,55
262,3,8:28.0,Turnover by B. Griffin (bad pass; steal by B. Ingram),,68,55
263,3,8:27.0,,Shooting foul by A. Rivers (drawn by K. Caldwell-Pope),68,55
264,3,8:27.0,,K. Caldwell-Pope makes free throw 1 of 2,68,56
265,3,8:27.0,,K. Caldwell-Pope makes free throw 2 of 2,68,57
266,3,8:18.0,Turnover by M. Teodosić (bad pass; steal by J. Hart),,68,57
267,3,8:14.0,,K. Caldwell-Pope misses 3-pt jump shot from 22 ft,68,57
268,3,8:09.0,Defensive rebound by C. Williams,,68,57
269,3,7:57.0,C. Williams makes 3-pt jump shot from 25 ft (assist by A. Rivers),,71,57
270,3,7:43.0,,B. Ingram makes 2-pt jump shot from 20 ft,71,59
271,3,7:39.0,Turnover by A. Rivers (out of bounds lost ball),,71,59
272,3,7:28.0,,K. Kuzma misses 2-pt layup from 3 ft,71,59
273,3,7:24.0,Defensive rebound by D. Jordan,,71,59
274,3,7:08.0,C. Williams misses 2-pt jump shot from 18 ft,,71,59
275,3,7:04.0,,Defensive rebound by J. Randle,71,59
276,3,7:01.0,,B. Ingram makes 2-pt layup from 2 ft (assist by J. Randle),71,61
277,3,6:56.0,Offensive foul by B. Griffin (drawn by K. Caldwell-Pope),,71,61
278,3,6:56.0,Turnover by B. Griffin (offensive foul),,71,61
279,3,6:47.0,,K. Caldwell-Pope misses 3-pt jump shot from 27 ft,71,61
280,3,6:45.0,Defensive rebound by Team,,71,61
281,3,6:34.0,Offensive foul by B. Griffin (drawn by J. Hart),,71,61
282,3,6:34.0,Turnover by B. Griffin (offensive foul),,71,61
283,3,6:20.0,,Turnover by K. Caldwell-Pope (out of bounds lost ball),71,61
284,3,6:20.0,J. Evans enters the game for M. Teodosić,,71,61
285,3,6:20.0,L. Williams enters the game for C. Williams,,71,61
286,3,6:10.0,D. Jordan makes 2-pt dunk from 2 ft (assist by B. Griffin),,73,61
287,3,6:03.0,,B. Ingram makes 2-pt dunk from 2 ft,73,63
288,3,5:44.0,Shooting foul by J. Randle (drawn by B. Griffin),,73,63
289,3,5:44.0,B. Griffin makes free throw 1 of 2,,74,63
290,3,5:44.0,B. Griffin makes free throw 2 of 2,,75,63
291,3,5:32.0,,J. Randle makes 2-pt dunk from 2 ft (assist by K. Kuzma),75,65
292,3,5:21.0,L. Williams makes 3-pt jump shot from 26 ft (assist by B. Griffin),,78,65
293,3,5:14.0,,J. Hart misses 2-pt layup from 2 ft,78,65
294,3,5:13.0,Defensive rebound by D. Jordan,,78,65
295,3,5:10.0,Turnover by D. Jordan (bad pass),,78,65
296,3,5:10.0,,J. Clarkson enters the game for K. Caldwell-Pope,78,65
297,3,5:10.0,,C. Brewer enters the game for J. Hart,78,65
298,3,4:49.0,,Turnover by K. Kuzma (bad pass),78,65
299,3,4:42.0,L. Williams misses 3-pt jump shot from 26 ft,,78,65
300,3,4:38.0,,Defensive rebound by J. Clarkson,78,65
301,3,4:34.0,,B. Ingram misses 2-pt layup from 3 ft,78,65
302,3,4:30.0,Defensive rebound by D. Jordan,,78,65
303,3,4:17.0,A. Rivers misses 3-pt jump shot from 26 ft,,78,65
304,3,4:14.0,,Defensive rebound by C. Brewer,78,65
305,3,4:12.0,,K. Kuzma misses 3-pt jump shot from 25 ft,78,65
306,3,4:10.0,Defensive rebound by A. Rivers,,78,65
307,3,4:10.0,LA Clippers full timeout,,78,65
308,3,4:10.0,,L. Nance enters the game for J. Randle,78,65
309,3,4:10.0,S. Dekker enters the game for B. Griffin,,78,65
310,3,3:57.0,D. Jordan misses 2-pt dunk from 3 ft,,78,65
311,3,3:55.0,,Defensive rebound by L. Nance,78,65
312,3,3:51.0,,J. Clarkson misses 2-pt jump shot from 15 ft,78,65
313,3,3:51.0,Defensive rebound by Team,,78,65
314,3,3:34.0,L. Williams misses 3-pt jump shot from 25 ft,,78,65
315,3,3:31.0,Offensive rebound by L. Williams,,78,65
316,3,3:30.0,Turnover by L. Williams (bad pass; steal by C. Brewer),,78,65
317,3,3:27.0,,L. Nance makes 2-pt layup from 3 ft (assist by C. Brewer),78,67
318,3,3:27.0,,Shooting foul by A. Rivers (drawn by L. Nance),78,67
319,3,3:27.0,,L. Nance makes free throw 1 of 1,78,68
320,3,3:06.0,J. Evans misses 3-pt jump shot from 23 ft,,78,68
321,3,3:03.0,Offensive rebound by D. Jordan,,78,68
322,3,3:02.0,D. Jordan makes 2-pt layup from 2 ft,,80,68
323,3,2:54.0,,Turnover by L. Nance (bad pass; steal by J. Evans),80,68
324,3,2:48.0,J. Evans misses 2-pt layup from 2 ft,,80,68
325,3,2:44.0,,Defensive rebound by B. Ingram,80,68
326,3,2:37.0,,L. Nance makes 2-pt jump shot from 13 ft (assist by J. Clarkson),80,70
327,3,2:25.0,D. Jordan makes 2-pt dunk from 2 ft (assist by L. Williams),,82,70
328,3,2:09.0,,B. Ingram makes 2-pt dunk from 2 ft (assist by L. Nance),82,72
329,3,2:06.0,LA Clippers full timeout,,82,72
330,3,2:06.0,,LA Lakers full timeout,82,72
331,3,2:06.0,W. Johnson enters the game for D. Jordan,,82,72
332,3,2:06.0,M. Harrell enters the game for A. Rivers,,82,72
333,3,1:42.0,S. Dekker misses 3-pt jump shot from 25 ft,,82,72
334,3,1:39.0,,Defensive rebound by L. Nance,82,72
335,3,1:27.0,,Turnover by B. Ingram (bad pass; steal by J. Evans),82,72
336,3,1:22.0,M. Harrell makes 2-pt layup from 1 ft (assist by L. Williams),,84,72
337,3,1:17.0,,Shooting foul by J. Evans (drawn by B. Ingram),84,72
338,3,1:17.0,,B. Ingram makes free throw 1 of 2,84,73
339,3,1:17.0,,A. Caruso enters the game for K. Kuzma,84,73
340,3,1:17.0,,B. Ingram makes free throw 2 of 2,84,74
341,3,1:07.0,M. Harrell makes 2-pt layup from 2 ft,,86,74
342,3,1:07.0,Shooting foul by L. Nance (drawn by M. Harrell),,86,74
343,3,1:07.0,M. Harrell makes free throw 1 of 1,,87,74
344,3,0:57.0,,Shooting foul by M. Harrell (drawn by L. Nance),87,74
345,3,0:57.0,,L. Nance makes free throw 1 of 2,87,75
346,3,0:57.0,,L. Nance makes free throw 2 of 2,87,76
347,3,0:36.0,L. Williams misses 3-pt jump shot from 27 ft,,87,76
348,3,0:34.0,Offensive rebound by L. Williams,,87,76
349,3,0:32.0,Personal foul by B. Ingram (drawn by L. Williams),,87,76
350,3,0:32.0,L. Williams makes free throw 1 of 2,,88,76
351,3,0:32.0,L. Williams makes free throw 2 of 2,,89,76
352,3,0:04.0,,Turnover by L. Nance (turnover; steal by J. Evans),89,76
353,3,0:00.0,J. Evans makes 2-pt layup from 2 ft,,91,76
354,4,11:41.0,L. Williams misses 3-pt jump shot from 27 ft,,91,76
355,4,11:38.0,,Defensive rebound by C. Brewer,91,76
356,4,11:27.0,,L. Nance makes 2-pt layup from 2 ft (assist by C. Brewer),91,78
357,4,11:20.0,M. Harrell makes 2-pt dunk from 1 ft (assist by J. Evans),,93,78
358,4,11:06.0,,L. Nance makes 2-pt layup from 3 ft (assist by J. Clarkson),93,80
359,4,11:01.0,Personal foul by A. Caruso (drawn by J. Evans),,93,80
360,4,11:01.0,M. Teodosić enters the game for W. Johnson,,93,80
361,4,10:52.0,S. Dekker makes 2-pt layup from 1 ft (assist by J. Evans),,95,80
362,4,10:40.0,,J. Clarkson misses 2-pt jump shot from 18 ft,95,80
363,4,10:36.0,Defensive rebound by M. Harrell,,95,80
364,4,10:31.0,L. Williams makes 2-pt layup from 2 ft (assist by M. Teodosić),,97,80
365,4,10:25.0,,J. Clarkson makes 2-pt layup from 1 ft (assist by A. Caruso),97,82
366,4,10:18.0,L. Williams misses 3-pt jump shot from 24 ft,,97,82
367,4,10:17.0,Offensive rebound by M. Harrell,,97,82
368,4,10:17.0,Shooting foul by L. Nance (drawn by M. Harrell),,97,82
369,4,10:17.0,M. Harrell misses free throw 1 of 2,,97,82
370,4,10:17.0,Offensive rebound by Team,,97,82
371,4,10:17.0,M. Harrell misses free throw 2 of 2,,97,82
372,4,10:13.0,,Defensive rebound by L. Nance,97,82
373,4,10:02.0,,L. Nance makes 2-pt dunk from 2 ft (assist by J. Clarkson),97,84
374,4,9:46.0,L. Williams makes 2-pt layup from 1 ft,,99,84
375,4,9:30.0,,L. Nance misses 2-pt jump shot from 17 ft,99,84
376,4,9:26.0,Defensive rebound by M. Harrell,,99,84
377,4,9:12.0,M. Harrell misses 2-pt layup from 1 ft (block by L. Nance),,99,84
378,4,9:12.0,,Defensive rebound by L. Nance,99,84
379,4,9:05.0,,J. Clarkson makes 2-pt layup from 3 ft,99,86
380,4,8:43.0,S. Dekker makes 2-pt layup from 1 ft,,101,86
381,4,8:30.0,,J. Clarkson misses 2-pt layup from 3 ft (block by M. Harrell),101,86
382,4,8:29.0,Defensive rebound by M. Harrell,,101,86
