,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,MIAMI_ACTION,CHARLOTTE_SCORE,MIAMI_SCORE
163,2,4:53.0,D. Howard misses 2-pt jump shot from 14 ft,,36,43
164,2,4:50.0,,Defensive rebound by K. Olynyk,36,43
165,2,4:42.0,,G. Dragić misses 2-pt jump shot from 6 ft,36,43
166,2,4:38.0,,Offensive rebound by B. Adebayo,36,43
167,2,4:38.0,,B. Adebayo misses 2-pt layup at rim,36,43
168,2,4:37.0,,Offensive rebound by J. Winslow,36,43
169,2,4:35.0,,J. Winslow misses 2-pt jump shot from 10 ft,36,43
170,2,4:35.0,Defensive rebound by K. Walker,,36,43
171,2,4:27.0,K. Walker misses 2-pt jump shot from 9 ft (block by J. Winslow),,36,43
172,2,4:25.0,Offensive rebound by N. Batum,,36,43
173,2,4:15.0,F. Kaminsky misses 2-pt jump shot from 10 ft,,36,43
174,2,4:15.0,,Defensive rebound by B. Adebayo,36,43
175,2,4:04.0,,B. Adebayo misses 2-pt jump shot from 8 ft,36,43
176,2,4:02.0,Defensive rebound by J. Lamb,,36,43
177,2,3:58.0,Shooting foul by K. Olynyk (drawn by J. Lamb),,36,43
178,2,3:58.0,J. Lamb makes free throw 1 of 2,,37,43
179,2,3:58.0,,H. Whiteside enters the game for K. Olynyk,37,43
180,2,3:58.0,,J. Johnson enters the game for B. Adebayo,37,43
181,2,3:58.0,J. Lamb makes free throw 2 of 2,,38,43
182,2,3:58.0,M. Williams enters the game for F. Kaminsky,,38,43
183,2,3:43.0,,H. Whiteside makes 2-pt jump shot from 10 ft (assist by G. Dragić),38,45
184,2,3:28.0,M. Williams misses 3-pt jump shot from 26 ft,,38,45
185,2,3:28.0,,Defensive rebound by Team,38,45
186,2,3:28.0,,T. Johnson enters the game for W. Ellington,38,45
187,2,3:28.0,M. Kidd-Gilchrist enters the game for J. Lamb,,38,45
188,2,3:15.0,,Def 3 sec tech foul by D. Howard,38,45
189,2,3:15.0,,G. Dragić misses technical free throw,38,45
190,2,3:15.0,,Offensive rebound by Team,38,45
191,2,3:10.0,,T. Johnson makes 3-pt jump shot from 26 ft (assist by J. Johnson),38,48
192,2,2:56.0,K. Walker makes 3-pt jump shot from 26 ft,,41,48
193,2,2:39.0,,J. Johnson makes 2-pt layup from 1 ft (assist by T. Johnson),41,50
194,2,2:26.0,Charlotte full timeout,,41,50
195,2,2:26.0,,J. Richardson enters the game for T. Johnson,41,50
196,2,2:19.0,Shooting foul by J. Richardson (drawn by K. Walker),,41,50
197,2,2:19.0,K. Walker misses free throw 1 of 3,,41,50
198,2,2:19.0,Offensive rebound by Team,,41,50
199,2,2:19.0,K. Walker makes free throw 2 of 3,,42,50
200,2,2:19.0,K. Walker makes free throw 3 of 3,,43,50
201,2,2:03.0,,Shooting foul by M. Williams (drawn by J. Richardson),43,50
202,2,2:03.0,,J. Richardson makes free throw 1 of 2,43,51
203,2,2:03.0,,J. Richardson makes free throw 2 of 2,43,52
204,2,1:46.0,D. Howard misses 2-pt hook shot from 9 ft,,43,52
205,2,1:45.0,,Defensive rebound by J. Johnson,43,52
206,2,1:36.0,,G. Dragić misses 3-pt jump shot from 26 ft,43,52
207,2,1:32.0,Defensive rebound by N. Batum,,43,52
208,2,1:30.0,Personal foul by J. Richardson (drawn by K. Walker),,43,52
209,2,1:30.0,K. Walker makes free throw 1 of 2,,44,52
210,2,1:30.0,,W. Ellington enters the game for J. Winslow,44,52
211,2,1:30.0,,T. Johnson enters the game for J. Richardson,44,52
212,2,1:30.0,K. Walker makes free throw 2 of 2,,45,52
213,2,1:09.0,,G. Dragić misses 2-pt jump shot from 9 ft,45,52
214,2,1:08.0,Defensive rebound by D. Howard,,45,52
215,2,1:02.0,Shooting foul by H. Whiteside (drawn by K. Walker),,45,52
216,2,1:02.0,K. Walker makes free throw 1 of 2,,46,52
217,2,1:02.0,T. Graham enters the game for M. Williams,,46,52
218,2,1:02.0,K. Walker misses free throw 2 of 2,,46,52
219,2,0:59.0,,Defensive rebound by J. Johnson,46,52
220,2,0:42.0,,J. Johnson misses 2-pt jump shot from 7 ft,46,52
221,2,0:40.0,Defensive rebound by T. Graham,,46,52
222,2,0:36.0,K. Walker misses 3-pt jump shot from 25 ft,,46,52
223,2,0:32.0,,Defensive rebound by G. Dragić,46,52
224,2,0:30.0,Offensive charge foul by J. Johnson (drawn by K. Walker),,46,52
225,2,0:30.0,,Turnover by J. Johnson (offensive foul),46,52
226,2,0:15.0,Shooting foul by T. Johnson (drawn by N. Batum),,46,52
227,2,0:15.0,N. Batum makes free throw 1 of 2,,47,52
228,2,0:15.0,N. Batum makes free throw 2 of 2,,48,52
229,2,0:00.0,,J. Johnson makes 2-pt jump shot from 17 ft,48,54
230,2,0:00.0,N. Batum misses 3-pt jump shot from 66 ft,,48,54
231,2,0:00.0,Offensive rebound by Team,,48,54
232,3,11:47.0,K. Walker misses 2-pt jump shot from 13 ft,,48,54
233,3,11:44.0,,Defensive rebound by H. Whiteside,48,54
234,3,11:35.0,,G. Dragić makes 2-pt layup from 1 ft,48,56
235,3,11:26.0,N. Batum misses 3-pt jump shot from 23 ft,,48,56
236,3,11:23.0,,Defensive rebound by H. Whiteside,48,56
237,3,11:09.0,,J. Johnson misses 3-pt jump shot from 23 ft,48,56
238,3,11:06.0,Defensive rebound by M. Williams,,48,56
239,3,10:47.0,N. Batum misses 2-pt jump shot from 21 ft,,48,56
240,3,10:45.0,,Defensive rebound by T. Johnson,48,56
241,3,10:35.0,,T. Johnson misses 2-pt jump shot from 6 ft,48,56
242,3,10:33.0,Defensive rebound by D. Howard,,48,56
243,3,10:18.0,D. Howard misses 2-pt layup from 2 ft,,48,56
244,3,10:16.0,,Defensive rebound by J. Johnson,48,56
245,3,10:07.0,,H. Whiteside misses 2-pt jump shot from 19 ft,48,56
246,3,10:05.0,Defensive rebound by M. Williams,,48,56
247,3,9:59.0,K. Walker makes 2-pt jump shot from 5 ft,,50,56
248,3,9:40.0,,J. Richardson misses 2-pt layup from 2 ft,50,56
249,3,9:37.0,Defensive rebound by M. Williams,,50,56
250,3,9:28.0,D. Howard misses 2-pt jump shot from 16 ft,,50,56
251,3,9:23.0,Offensive rebound by M. Kidd-Gilchrist,,50,56
252,3,9:21.0,M. Kidd-Gilchrist makes 2-pt hook shot from 2 ft,,52,56
253,3,9:14.0,,J. Johnson misses 3-pt jump shot from 25 ft,52,56
254,3,9:11.0,Defensive rebound by D. Howard,,52,56
255,3,9:10.0,Personal foul by T. Johnson (drawn by K. Walker),,52,56
256,3,9:01.0,N. Batum misses 2-pt jump shot from 4 ft,,52,56
257,3,8:57.0,Offensive rebound by N. Batum,,52,56
258,3,8:57.0,N. Batum makes 2-pt layup at rim,,54,56
259,3,8:33.0,,J. Johnson misses 3-pt jump shot from 25 ft,54,56
260,3,8:33.0,,Offensive rebound by Team,54,56
261,3,8:32.0,,Turnover by Team (shot clock),54,56
262,3,8:18.0,D. Howard makes 2-pt layup from 1 ft,,56,56
263,3,8:18.0,,Miami full timeout,56,56
264,3,8:07.0,,Turnover by G. Dragić (bad pass; steal by K. Walker),56,56
265,3,8:05.0,Shooting foul by T. Johnson (drawn by K. Walker),,56,56
266,3,8:05.0,K. Walker makes free throw 1 of 2,,57,56
267,3,8:05.0,,W. Ellington enters the game for T. Johnson,57,56
268,3,8:05.0,K. Walker makes free throw 2 of 2,,58,56
269,3,7:50.0,,G. Dragić makes 2-pt jump shot from 12 ft,58,58
270,3,7:50.0,,Shooting foul by K. Walker (drawn by G. Dragić),58,58
271,3,7:50.0,,G. Dragić misses free throw 1 of 1,58,58
272,3,7:46.0,Defensive rebound by D. Howard,,58,58
273,3,7:37.0,D. Howard makes 2-pt layup from 1 ft (assist by K. Walker),,60,58
274,3,7:37.0,Shooting foul by H. Whiteside (drawn by D. Howard),,60,58
275,3,7:37.0,D. Howard makes free throw 1 of 1,,61,58
276,3,7:24.0,,J. Johnson misses 2-pt jump shot from 9 ft (block by D. Howard),61,58
277,3,7:22.0,Defensive rebound by M. Kidd-Gilchrist,,61,58
278,3,7:22.0,M. Kidd-Gilchrist misses 2-pt layup from 1 ft (block by J. Richardson),,61,58
279,3,7:22.0,Offensive rebound by Team,,61,58
280,3,7:11.0,K. Walker misses 2-pt jump shot from 9 ft,,61,58
281,3,7:09.0,,Defensive rebound by H. Whiteside,61,58
282,3,6:59.0,,J. Richardson misses 2-pt layup from 1 ft,61,58
283,3,6:57.0,,Offensive rebound by H. Whiteside,61,58
284,3,6:56.0,,H. Whiteside misses 2-pt layup from 3 ft (block by D. Howard),61,58
285,3,6:56.0,Defensive rebound by M. Kidd-Gilchrist,,61,58
286,3,6:40.0,M. Kidd-Gilchrist makes 2-pt jump shot from 11 ft (assist by K. Walker),,63,58
287,3,6:26.0,,G. Dragić misses 3-pt jump shot from 24 ft,63,58
288,3,6:24.0,Defensive rebound by D. Howard,,63,58
289,3,6:15.0,Shooting foul by H. Whiteside (drawn by D. Howard),,63,58
290,3,6:15.0,D. Howard makes free throw 1 of 2,,64,58
291,3,6:15.0,,B. Adebayo enters the game for H. Whiteside,64,58
292,3,6:15.0,D. Howard misses free throw 2 of 2,,64,58
293,3,6:12.0,,Defensive rebound by B. Adebayo,64,58
294,3,5:58.0,,W. Ellington misses 3-pt jump shot from 26 ft,64,58
295,3,5:55.0,Defensive rebound by D. Howard,,64,58
296,3,5:42.0,N. Batum misses 2-pt jump shot from 15 ft,,64,58
297,3,5:40.0,Offensive rebound by D. Howard,,64,58
298,3,5:38.0,D. Howard makes 2-pt dunk from 1 ft,,66,58
299,3,5:27.0,,J. Johnson misses 3-pt jump shot from 23 ft,66,58
300,3,5:23.0,Defensive rebound by M. Kidd-Gilchrist,,66,58
301,3,5:02.0,M. Kidd-Gilchrist makes 2-pt jump shot from 20 ft (assist by M. Williams),,68,58
302,3,4:57.0,,Miami full timeout,68,58
303,3,4:57.0,,K. Olynyk enters the game for J. Richardson,68,58
304,3,4:57.0,,J. Winslow enters the game for J. Johnson,68,58
305,3,4:44.0,,J. Winslow misses 2-pt jump shot from 9 ft (block by D. Howard),68,58
306,3,4:40.0,,Offensive rebound by J. Winslow,68,58
307,3,4:36.0,,Turnover by Team (shot clock),68,58
308,3,4:21.0,M. Williams makes 2-pt layup from 1 ft,,70,58
309,3,4:12.0,,Personal foul by M. Williams (drawn by K. Olynyk),70,58
310,3,4:05.0,,W. Ellington makes 2-pt layup from 2 ft (assist by K. Olynyk),70,60
311,3,3:53.0,K. Walker makes 2-pt jump shot from 11 ft,,72,60
312,3,3:53.0,Shooting foul by J. Winslow (drawn by K. Walker),,72,60
313,3,3:53.0,F. Kaminsky enters the game for M. Williams,,72,60
314,3,3:53.0,J. Lamb enters the game for M. Kidd-Gilchrist,,72,60
315,3,3:53.0,K. Walker makes free throw 1 of 1,,73,60
316,3,3:53.0,,J. Richardson enters the game for G. Dragić,73,60
317,3,3:36.0,,J. Richardson misses 2-pt layup from 1 ft,73,60
318,3,3:31.0,Defensive rebound by K. Walker,,73,60
319,3,3:26.0,Personal foul by K. Olynyk (drawn by D. Howard),,73,60
320,3,3:26.0,D. Howard makes free throw 2 of 2,,74,60
321,3,3:26.0,D. Howard makes free throw 1 of 2,,75,60
322,3,3:17.0,,Personal foul by N. Batum (drawn by W. Ellington),75,60
323,3,3:01.0,,K. Olynyk makes 2-pt jump shot from 12 ft (assist by J. Richardson),75,62
324,3,2:42.0,D. Howard makes 2-pt dunk from 1 ft (assist by K. Walker),,77,62
325,3,2:28.0,,B. Adebayo makes 2-pt dunk from 1 ft (assist by J. Richardson),77,64
326,3,2:13.0,F. Kaminsky misses 3-pt jump shot from 24 ft,,77,64
327,3,2:11.0,,Defensive rebound by J. Richardson,77,64
328,3,2:00.0,,J. Richardson misses 2-pt jump shot from 4 ft,77,64
329,3,1:56.0,,Offensive rebound by J. Richardson,77,64
330,3,1:52.0,,J. Winslow makes 2-pt layup from 1 ft,77,66
331,3,1:31.0,N. Batum misses 2-pt layup from 1 ft,,77,66
332,3,1:28.0,,Defensive rebound by B. Adebayo,77,66
333,3,1:22.0,,K. Olynyk misses 2-pt layup from 1 ft (block by K. Walker),77,66
334,3,1:22.0,,Offensive rebound by Team,77,66
335,3,1:22.0,T. Graham enters the game for N. Batum,,77,66
336,3,1:16.0,,W. Ellington makes 3-pt jump shot from 23 ft (assist by J. Richardson),77,69
337,3,0:55.0,F. Kaminsky misses 3-pt jump shot from 25 ft,,77,69
338,3,0:52.0,,Defensive rebound by J. Winslow,77,69
339,3,0:42.0,,K. Olynyk misses 3-pt jump shot from 25 ft,77,69
340,3,0:37.0,Defensive rebound by D. Howard,,77,69
341,3,0:29.0,Shooting foul by J. Winslow (drawn by J. Lamb),,77,69
342,3,0:29.0,J. Lamb misses free throw 1 of 2,,77,69
343,3,0:29.0,Offensive rebound by Team,,77,69
344,3,0:29.0,J. O'Bryant enters the game for D. Howard,,77,69
345,3,0:29.0,J. Lamb makes free throw 2 of 2,,78,69
346,3,0:14.0,,Shooting foul by K. Walker (drawn by J. Richardson),78,69
347,3,0:14.0,,J. Richardson makes free throw 1 of 2,78,70
348,3,0:14.0,,J. Johnson enters the game for K. Olynyk,78,70
349,3,0:14.0,,J. Richardson makes free throw 2 of 2,78,71
350,3,0:00.0,J. Lamb misses 2-pt jump shot from 18 ft,,78,71
351,3,0:00.0,,Defensive rebound by J. Johnson,78,71
352,4,11:42.0,,W. Ellington misses 3-pt jump shot from 25 ft,78,71
353,4,11:42.0,Defensive rebound by Team,,78,71
354,4,11:37.0,,Loose ball foul by J. Winslow (drawn by F. Kaminsky),78,71
355,4,11:28.0,J. Lamb misses 3-pt jump shot from 22 ft,,78,71
356,4,11:25.0,,Defensive rebound by B. Adebayo,78,71
357,4,11:13.0,,J. Johnson misses 2-pt layup from 2 ft (block by F. Kaminsky),78,71
358,4,11:10.0,Defensive rebound by J. Lamb,,78,71
359,4,11:04.0,J. O'Bryant misses 3-pt jump shot from 25 ft,,78,71
360,4,11:00.0,,Defensive rebound by J. Johnson,78,71
361,4,10:53.0,,J. Richardson makes 3-pt jump shot from 26 ft (assist by J. Winslow),78,74
362,4,10:32.0,J. O'Bryant misses 2-pt jump shot from 19 ft,,78,74
363,4,10:29.0,,Defensive rebound by W. Ellington,78,74
364,4,10:23.0,,Shooting foul by J. Lamb (drawn by J. Winslow),78,74
365,4,10:23.0,,J. Winslow makes free throw 1 of 2,78,75
366,4,10:23.0,,J. Winslow misses free throw 2 of 2,78,75
367,4,10:21.0,Defensive rebound by K. Walker,,78,75
368,4,9:56.0,J. Lamb makes 3-pt jump shot from 25 ft,,81,75
369,4,9:38.0,,W. Ellington misses 3-pt jump shot from 25 ft,81,75
370,4,9:35.0,Defensive rebound by J. Lamb,,81,75
371,4,9:31.0,K. Walker misses 2-pt layup from 1 ft (block by J. Winslow),,81,75
372,4,9:28.0,,Defensive rebound by Team,81,75
373,4,9:23.0,Offensive charge foul by J. Johnson (drawn by F. Kaminsky),,81,75
374,4,9:23.0,,Turnover by J. Johnson (offensive foul),81,75
375,4,9:23.0,D. Howard enters the game for J. O'Bryant,,81,75
376,4,9:05.0,D. Howard misses 2-pt jump shot from 1 ft (block by B. Adebayo),,81,75
377,4,9:05.0,Offensive rebound by Team,,81,75
378,4,8:58.0,J. Lamb misses 2-pt layup from 1 ft,,81,75
379,4,8:55.0,,Defensive rebound by B. Adebayo,81,75
380,4,8:41.0,,J. Richardson misses 2-pt jump shot from 9 ft,81,75
381,4,8:38.0,Defensive rebound by T. Graham,,81,75
382,4,8:30.0,Turnover by J. Lamb (bad pass; steal by B. Adebayo),,81,75
383,4,8:17.0,,Shooting foul by J. Lamb (drawn by J. Winslow),81,75
384,4,8:17.0,,J. Winslow misses free throw 1 of 2,81,75
385,4,8:17.0,,Offensive rebound by Team,81,75
386,4,8:17.0,,T. Johnson enters the game for J. Richardson,81,75
387,4,8:17.0,,J. Winslow makes free throw 2 of 2,81,76
