,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,TORONTO_ACTION,PHILADELPHIA_SCORE,TORONTO_SCORE
202,2,2:12.0,,D. DeRozan makes 2-pt jump shot from 16 ft,40,48
203,2,2:03.0,B. Simmons makes 2-pt layup from 1 ft,,42,48
204,2,1:54.0,,S. Ibaka misses 2-pt jump shot from 18 ft,42,48
205,2,1:54.0,,Offensive rebound by J. Valančiūnas,42,48
206,2,1:52.0,,J. Valančiūnas makes 2-pt hook shot from 1 ft,42,50
207,2,1:52.0,,Shooting foul by D. Šarić (drawn by J. Valančiūnas),42,50
208,2,1:52.0,A. Johnson enters the game for T. Booker,,42,50
209,2,1:52.0,,J. Valančiūnas misses free throw 1 of 1,42,50
210,2,1:47.0,Defensive rebound by D. Šarić,,42,50
211,2,1:38.0,Personal foul by S. Ibaka (drawn by D. Šarić),,42,50
212,2,1:38.0,D. Šarić makes free throw 1 of 2,,43,50
213,2,1:38.0,,P. Siakam enters the game for S. Ibaka,43,50
214,2,1:38.0,,J. Poeltl enters the game for J. Valančiūnas,43,50
215,2,1:38.0,D. Šarić makes free throw 2 of 2,,44,50
216,2,1:25.0,,J. Poeltl misses 2-pt layup from 2 ft,44,50
217,2,1:23.0,Defensive rebound by A. Johnson,,44,50
218,2,1:12.0,Turnover by D. Šarić (bad pass; steal by O. Anunoby),,44,50
219,2,1:02.0,,K. Lowry makes 3-pt jump shot from 26 ft (assist by P. Siakam),44,53
220,2,0:47.0,Shooting foul by K. Lowry (drawn by A. Johnson),,44,53
221,2,0:47.0,A. Johnson makes free throw 1 of 2,,45,53
222,2,0:47.0,A. Johnson makes free throw 2 of 2,,46,53
223,2,0:32.0,,D. DeRozan misses 2-pt jump shot from 7 ft (block by T. McConnell),46,53
224,2,0:29.0,Defensive rebound by A. Johnson,,46,53
225,2,0:27.0,R. Covington misses 3-pt jump shot from 26 ft,,46,53
226,2,0:27.0,,Defensive rebound by J. Poeltl,46,53
227,2,0:03.0,,K. Lowry makes 2-pt jump shot from 7 ft (assist by D. DeRozan),46,55
228,2,0:00.0,R. Covington misses 3-pt jump shot from 44 ft,,46,55
229,2,0:00.0,Offensive rebound by Team,,46,55
230,3,11:44.0,,J. Valančiūnas makes 2-pt jump shot from 9 ft (assist by D. DeRozan),46,57
231,3,11:31.0,B. Simmons makes 2-pt layup at rim (assist by D. Šarić),,48,57
232,3,11:20.0,,S. Ibaka makes 2-pt jump shot from 11 ft,48,59
233,3,11:11.0,J. Embiid misses 3-pt jump shot from 24 ft,,48,59
234,3,11:09.0,Offensive rebound by Team,,48,59
235,3,11:00.0,D. Šarić misses 2-pt jump shot from 15 ft,,48,59
236,3,10:57.0,,Defensive rebound by O. Anunoby,48,59
237,3,10:49.0,,D. DeRozan misses 2-pt jump shot from 10 ft,48,59
238,3,10:48.0,,Offensive rebound by D. DeRozan,48,59
239,3,10:48.0,,Shooting foul by J. Bayless (drawn by D. DeRozan),48,59
240,3,10:48.0,Technical foul by D. Šarić,,48,59
241,3,10:48.0,,D. DeRozan makes technical free throw,48,60
242,3,10:48.0,,D. DeRozan makes free throw 1 of 2,48,61
243,3,10:48.0,T. Luwawu-Cabarrot enters the game for J. Bayless,,48,61
244,3,10:48.0,,D. DeRozan makes free throw 2 of 2,48,62
245,3,10:36.0,B. Simmons makes 2-pt layup from 1 ft (assist by D. Šarić),,50,62
246,3,10:29.0,,Shooting foul by J. Embiid (drawn by D. DeRozan),50,62
247,3,10:29.0,,D. DeRozan misses free throw 1 of 2,50,62
248,3,10:29.0,,Offensive rebound by Team,50,62
249,3,10:29.0,,D. DeRozan makes free throw 2 of 2,50,63
250,3,10:11.0,J. Embiid makes 2-pt hook shot from 6 ft,,52,63
251,3,9:51.0,,Offensive foul by S. Ibaka (drawn by R. Covington),52,63
252,3,9:51.0,,Turnover by S. Ibaka (offensive foul),52,63
253,3,9:36.0,J. Embiid misses 2-pt hook shot from 5 ft,,52,63
254,3,9:35.0,,Defensive rebound by J. Valančiūnas,52,63
255,3,9:20.0,,Personal foul by R. Covington (drawn by J. Valančiūnas),52,63
256,3,9:20.0,,P. Siakam enters the game for S. Ibaka,52,63
257,3,9:05.0,,O. Anunoby misses 3-pt jump shot from 26 ft,52,63
258,3,9:04.0,,Offensive rebound by Team,52,63
259,3,9:04.0,,Turnover by Team (shot clock),52,63
260,3,8:48.0,J. Embiid makes 2-pt dunk at rim,,54,63
261,3,8:33.0,,Turnover by O. Anunoby (bad pass; steal by R. Covington),54,63
262,3,8:24.0,T. Luwawu-Cabarrot misses 2-pt layup from 2 ft,,54,63
263,3,8:23.0,,Defensive rebound by O. Anunoby,54,63
264,3,8:13.0,,D. DeRozan misses 2-pt jump shot from 11 ft,54,63
265,3,8:11.0,Defensive rebound by J. Embiid,,54,63
266,3,8:07.0,Personal block foul by K. Lowry (drawn by B. Simmons),,54,63
267,3,7:52.0,J. Embiid misses 2-pt hook shot from 10 ft,,54,63
268,3,7:51.0,,Defensive rebound by J. Valančiūnas,54,63
269,3,7:42.0,,Turnover by K. Lowry (out of bounds lost ball),54,63
270,3,7:42.0,A. Johnson enters the game for J. Embiid,,54,63
271,3,7:20.0,B. Simmons misses 2-pt layup from 3 ft,,54,63
272,3,7:14.0,Offensive rebound by B. Simmons,,54,63
273,3,7:14.0,B. Simmons makes 2-pt layup at rim,,56,63
274,3,7:10.0,,Toronto full timeout,56,63
275,3,7:10.0,,J. Poeltl enters the game for J. Valančiūnas,56,63
276,3,6:54.0,,J. Poeltl misses 2-pt jump shot from 9 ft,56,63
277,3,6:51.0,Defensive rebound by T. Luwawu-Cabarrot,,56,63
278,3,6:48.0,T. Luwawu-Cabarrot makes 2-pt layup from 1 ft,,58,63
279,3,6:35.0,,P. Siakam misses 3-pt jump shot from 25 ft,58,63
280,3,6:33.0,Defensive rebound by T. Luwawu-Cabarrot,,58,63
281,3,6:21.0,B. Simmons misses 2-pt layup from 3 ft (block by J. Poeltl),,58,63
282,3,6:21.0,Offensive rebound by Team,,58,63
283,3,6:21.0,,D. Wright enters the game for O. Anunoby,58,63
284,3,6:17.0,T. Luwawu-Cabarrot misses 3-pt jump shot from 22 ft,,58,63
285,3,6:15.0,Offensive rebound by D. Šarić,,58,63
286,3,6:15.0,Shooting foul by K. Lowry (drawn by D. Šarić),,58,63
287,3,6:15.0,D. Šarić misses free throw 1 of 2,,58,63
288,3,6:15.0,Offensive rebound by Team,,58,63
289,3,6:15.0,,F. VanVleet enters the game for K. Lowry,58,63
290,3,6:15.0,D. Šarić makes free throw 2 of 2,,59,63
291,3,5:59.0,,Turnover by D. DeRozan (bad pass; steal by A. Johnson),59,63
292,3,5:46.0,B. Simmons misses 2-pt layup from 2 ft (block by J. Poeltl),,59,63
293,3,5:44.0,,Defensive rebound by P. Siakam,59,63
294,3,5:40.0,,D. DeRozan makes 2-pt layup from 2 ft (assist by P. Siakam),59,65
295,3,5:22.0,D. Šarić makes 2-pt hook shot from 4 ft,,61,65
296,3,4:55.0,,D. DeRozan makes 3-pt jump shot from 25 ft (assist by F. VanVleet),61,68
297,3,4:42.0,D. Šarić misses 2-pt jump shot from 5 ft,,61,68
298,3,4:41.0,,Defensive rebound by F. VanVleet,61,68
299,3,4:29.0,,D. DeRozan misses 3-pt jump shot from 29 ft,61,68
300,3,4:28.0,,Offensive rebound by Team,61,68
301,3,4:28.0,Loose ball foul by A. Johnson (drawn by J. Poeltl),,61,68
302,3,4:28.0,T. Booker enters the game for D. Šarić,,61,68
303,3,4:21.0,,F. VanVleet misses 2-pt layup from 3 ft (block by A. Johnson),61,68
304,3,4:21.0,Defensive rebound by Team,,61,68
305,3,4:08.0,A. Johnson makes 2-pt layup from 1 ft (assist by R. Covington),,63,68
306,3,3:53.0,,D. Wright makes 2-pt layup at rim,63,70
307,3,3:51.0,Philadelphia full timeout,,63,70
308,3,3:51.0,J. Embiid enters the game for A. Johnson,,63,70
309,3,3:51.0,T. McConnell enters the game for B. Simmons,,63,70
310,3,3:32.0,Personal foul by F. VanVleet (drawn by T. Luwawu-Cabarrot),,63,70
311,3,3:22.0,Personal foul by J. Poeltl (drawn by J. Embiid),,63,70
312,3,3:11.0,J. Embiid misses 2-pt layup from 4 ft (block by J. Poeltl),,63,70
313,3,3:09.0,Offensive rebound by T. Booker,,63,70
314,3,3:08.0,Turnover by Team (shot clock),,63,70
315,3,2:58.0,,D. DeRozan makes 3-pt jump shot from 25 ft (assist by J. Poeltl),63,73
316,3,2:41.0,T. McConnell misses 2-pt jump shot from 4 ft (block by F. VanVleet),,63,73
317,3,2:39.0,,Defensive rebound by D. DeRozan,63,73
318,3,2:33.0,,D. Wright makes 2-pt layup from 1 ft,63,75
319,3,2:33.0,Philadelphia full timeout,,63,75
320,3,2:11.0,Turnover by J. Embiid (out of bounds lost ball),,63,75
321,3,1:54.0,,D. DeRozan misses 3-pt jump shot from 26 ft,63,75
322,3,1:51.0,Defensive rebound by T. Booker,,63,75
323,3,1:41.0,T. Luwawu-Cabarrot misses 3-pt jump shot from 23 ft,,63,75
324,3,1:39.0,,Defensive rebound by D. DeRozan,63,75
325,3,1:27.0,,D. DeRozan misses 2-pt jump shot from 4 ft,63,75
326,3,1:24.0,Defensive rebound by J. Embiid,,63,75
327,3,1:08.0,T. Luwawu-Cabarrot misses 3-pt jump shot from 27 ft,,63,75
328,3,1:04.0,Offensive rebound by T. Booker,,63,75
329,3,1:02.0,T. Luwawu-Cabarrot misses 3-pt jump shot from 24 ft,,63,75
330,3,0:57.0,,Defensive rebound by F. VanVleet,63,75
331,3,0:44.0,,P. Siakam misses 3-pt jump shot from 22 ft,63,75
332,3,0:43.0,Defensive rebound by Team,,63,75
333,3,0:43.0,,Loose ball foul by J. Poeltl (drawn by T. Luwawu-Cabarrot),63,75
334,3,0:43.0,T. Luwawu-Cabarrot misses free throw 1 of 2,,63,75
335,3,0:43.0,Offensive rebound by Team,,63,75
336,3,0:43.0,B. Simmons enters the game for R. Covington,,63,75
337,3,0:43.0,T. Luwawu-Cabarrot misses free throw 2 of 2,,63,75
338,3,0:41.0,,Defensive rebound by D. DeRozan,63,75
339,3,0:38.0,,D. Wright misses 3-pt jump shot from 26 ft,63,75
340,3,0:35.0,,Offensive rebound by Team,63,75
341,3,0:33.0,,D. DeRozan makes 3-pt jump shot from 23 ft (assist by F. VanVleet),63,78
342,3,0:22.0,T. McConnell misses 3-pt jump shot from 24 ft,,63,78
343,3,0:22.0,,Defensive rebound by J. Poeltl,63,78
344,3,0:13.0,,P. Siakam misses 2-pt layup from 1 ft,63,78
345,3,0:13.0,,Offensive rebound by J. Poeltl,63,78
346,3,0:13.0,,J. Poeltl makes 2-pt layup from 1 ft,63,80
347,3,0:13.0,,Shooting foul by T. Luwawu-Cabarrot (drawn by J. Poeltl),63,80
348,3,0:13.0,Technical foul by J. Embiid,,63,80
349,3,0:13.0,,D. DeRozan makes technical free throw,63,81
350,3,0:13.0,,J. Poeltl misses free throw 1 of 1,63,81
351,3,0:13.0,Defensive rebound by B. Simmons,,63,81
352,3,0:00.0,T. Luwawu-Cabarrot misses 2-pt jump shot from 19 ft,,63,81
353,3,0:00.0,Offensive rebound by Team,,63,81
354,4,11:45.0,R. Covington makes 2-pt jump shot from 19 ft (assist by D. Šarić),,65,81
355,4,11:21.0,,N. Powell makes 3-pt jump shot from 25 ft,65,84
356,4,11:05.0,J. Bayless misses 3-pt jump shot from 23 ft,,65,84
357,4,11:05.0,Offensive rebound by Team,,65,84
358,4,11:05.0,Personal foul by N. Powell (drawn by J. Embiid),,65,84
359,4,11:00.0,D. Šarić misses 2-pt jump shot from 20 ft,,65,84
360,4,10:56.0,,Defensive rebound by J. Poeltl,65,84
361,4,10:43.0,,F. VanVleet misses 2-pt layup from 5 ft,65,84
362,4,10:41.0,Defensive rebound by J. Embiid,,65,84
363,4,10:33.0,Turnover by B. Simmons (lost ball; steal by J. Poeltl),,65,84
364,4,10:14.0,,J. Poeltl misses 2-pt jump shot from 14 ft,65,84
365,4,10:11.0,Defensive rebound by R. Covington,,65,84
366,4,9:57.0,Turnover by J. Embiid (lost ball; steal by P. Siakam),,65,84
367,4,9:57.0,,Personal foul by R. Covington (drawn by D. Wright),65,84
368,4,9:40.0,,N. Powell misses 2-pt layup from 3 ft (block by J. Embiid),65,84
369,4,9:36.0,Defensive rebound by D. Šarić,,65,84
370,4,9:34.0,Turnover by D. Šarić (bad pass; steal by D. Wright),,65,84
371,4,9:30.0,,D. Wright makes 2-pt layup from 2 ft,65,86
372,4,9:30.0,Philadelphia full timeout,,65,86
373,4,9:30.0,A. Johnson enters the game for J. Embiid,,65,86
374,4,9:07.0,J. Bayless makes 2-pt jump shot from 6 ft (assist by D. Šarić),,67,86
