,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,TORONTO_ACTION,BROOKLYN_SCORE,TORONTO_SCORE
118,2,9:13.0,J. Allen enters the game for D. Cunningham,,37,33
119,2,9:00.0,,P. Siakam misses 2-pt hook shot from 4 ft,37,33
120,2,8:58.0,Defensive rebound by J. Allen,,37,33
121,2,8:53.0,D. Carroll makes 2-pt jump shot from 5 ft,,39,33
122,2,8:37.0,,P. Siakam makes 3-pt jump shot from 22 ft (assist by N. Powell),39,36
123,2,8:12.0,Turnover by S. Dinwiddie (traveling),,39,36
124,2,8:04.0,,F. VanVleet makes 3-pt jump shot from 25 ft,39,39
125,2,7:44.0,J. Harris makes 2-pt layup from 1 ft (assist by S. Dinwiddie),,41,39
126,2,7:32.0,,J. Poeltl misses 2-pt layup from 4 ft (block by J. Allen),41,39
127,2,7:30.0,Defensive rebound by J. Allen,,41,39
128,2,7:19.0,J. Allen makes 2-pt hook shot from 1 ft (assist by C. LeVert),,43,39
129,2,7:19.0,Shooting foul by F. VanVleet (drawn by J. Allen),,43,39
130,2,7:19.0,J. Allen makes free throw 1 of 1,,44,39
131,2,7:10.0,,Personal foul by J. Harris (drawn by N. Powell),44,39
132,2,7:10.0,,L. Nogueira enters the game for J. Poeltl,44,39
133,2,7:00.0,,P. Siakam makes 2-pt hook shot from 3 ft,44,41
134,2,6:41.0,C. LeVert misses 2-pt layup from 1 ft (block by L. Nogueira),,44,41
135,2,6:39.0,Offensive rebound by J. Allen,,44,41
136,2,6:38.0,J. Allen makes 2-pt hook shot from 2 ft,,46,41
137,2,6:33.0,,Personal foul by S. Dinwiddie (drawn by F. VanVleet),46,41
138,2,6:33.0,,Toronto full timeout,46,41
139,2,6:33.0,,K. Lowry enters the game for N. Powell,46,41
140,2,6:33.0,R. Hollis-Jefferson enters the game for S. Dinwiddie,,46,41
141,2,6:33.0,D. Russell enters the game for D. Carroll,,46,41
142,2,6:24.0,,K. Lowry misses 2-pt jump shot from 6 ft,46,41
143,2,6:21.0,Defensive rebound by R. Hollis-Jefferson,,46,41
144,2,6:17.0,D. Russell misses 3-pt jump shot from 26 ft,,46,41
145,2,6:13.0,,Defensive rebound by P. Siakam,46,41
146,2,6:03.0,,F. VanVleet makes 3-pt jump shot from 23 ft (assist by L. Nogueira),46,44
147,2,5:39.0,Turnover by J. Allen (lost ball; steal by F. VanVleet),,46,44
148,2,5:33.0,,D. Wright misses 2-pt layup from 1 ft,46,44
149,2,5:30.0,Defensive rebound by J. Allen,,46,44
150,2,5:20.0,D. Russell misses 2-pt layup from 10 ft (block by L. Nogueira),,46,44
151,2,5:20.0,Offensive rebound by D. Russell,,46,44
152,2,5:17.0,J. Allen makes 2-pt layup from 2 ft (assist by D. Russell),,48,44
153,2,5:05.0,,K. Lowry makes 3-pt jump shot from 27 ft (assist by D. Wright),48,47
154,2,4:45.0,C. LeVert makes 2-pt jump shot from 7 ft,,50,47
155,2,4:27.0,,L. Nogueira makes 3-pt jump shot from 25 ft (assist by D. Wright),50,50
156,2,4:04.0,R. Hollis-Jefferson misses 2-pt layup from 5 ft (block by F. VanVleet),,50,50
157,2,4:01.0,,Defensive rebound by F. VanVleet,50,50
158,2,3:58.0,,D. Wright makes 3-pt jump shot from 23 ft (assist by K. Lowry),50,53
159,2,3:57.0,Brooklyn full timeout,,50,53
160,2,3:57.0,,D. DeRozan enters the game for F. VanVleet,50,53
161,2,3:57.0,,S. Ibaka enters the game for P. Siakam,50,53
162,2,3:57.0,D. Cunningham enters the game for J. Harris,,50,53
163,2,3:57.0,A. Crabbe enters the game for C. LeVert,,50,53
164,2,3:57.0,S. Dinwiddie enters the game for J. Allen,,50,53
165,2,3:37.0,R. Hollis-Jefferson misses 2-pt hook shot from 4 ft (block by S. Ibaka),,50,53
166,2,3:37.0,Offensive rebound by Team,,50,53
167,2,3:34.0,R. Hollis-Jefferson makes 2-pt layup from 1 ft (assist by D. Russell),,52,53
168,2,3:22.0,,Personal foul by S. Dinwiddie (drawn by D. DeRozan),52,53
169,2,3:08.0,,L. Nogueira misses 2-pt layup from 1 ft,52,53
170,2,3:08.0,Defensive rebound by Team,,52,53
171,2,3:08.0,,Loose ball foul by K. Lowry (drawn by D. Cunningham),52,53
172,2,3:08.0,,J. Valančiūnas enters the game for L. Nogueira,52,53
173,2,2:53.0,Shooting foul by D. Wright (drawn by A. Crabbe),,52,53
174,2,2:53.0,A. Crabbe misses free throw 1 of 2,,52,53
175,2,2:53.0,Offensive rebound by Team,,52,53
176,2,2:53.0,A. Crabbe makes free throw 2 of 2,,53,53
177,2,2:33.0,,D. DeRozan misses 2-pt jump shot from 15 ft,53,53
178,2,2:30.0,Defensive rebound by R. Hollis-Jefferson,,53,53
179,2,2:19.0,D. Russell makes 2-pt jump shot from 13 ft,,55,53
180,2,2:11.0,,Offensive foul by J. Valančiūnas (drawn by A. Crabbe),55,53
181,2,2:11.0,,Turnover by J. Valančiūnas (offensive foul),55,53
182,2,2:11.0,,F. VanVleet enters the game for D. Wright,55,53
183,2,2:00.0,D. Russell misses 3-pt jump shot from 25 ft,,55,53
184,2,1:56.0,,Defensive rebound by K. Lowry,55,53
185,2,1:47.0,,J. Valančiūnas makes 2-pt hook shot from 4 ft,55,55
186,2,1:33.0,A. Crabbe makes 3-pt jump shot from 27 ft (assist by D. Russell),,58,55
187,2,1:21.0,,S. Ibaka misses 3-pt jump shot from 23 ft,58,55
188,2,1:17.0,Defensive rebound by D. Russell,,58,55
189,2,1:13.0,Personal foul by D. DeRozan (drawn by D. Russell),,58,55
190,2,1:13.0,D. Russell misses free throw 1 of 2,,58,55
191,2,1:13.0,Offensive rebound by Team,,58,55
192,2,1:13.0,D. Russell makes free throw 2 of 2,,59,55
193,2,0:56.0,,D. DeRozan makes 2-pt jump shot from 8 ft,59,57
194,2,0:44.0,D. Russell makes 2-pt jump shot from 7 ft,,61,57
195,2,0:44.0,Shooting foul by S. Ibaka (drawn by D. Russell),,61,57
196,2,0:44.0,D. Russell makes free throw 1 of 1,,62,57
197,2,0:37.0,,D. DeRozan misses 2-pt jump shot from 13 ft,62,57
198,2,0:33.0,Defensive rebound by D. Cunningham,,62,57
199,2,0:21.0,D. Russell makes 2-pt layup from 2 ft,,64,57
200,2,0:02.0,,Shooting foul by D. Cunningham (drawn by J. Valančiūnas),64,57
201,2,0:02.0,,J. Valančiūnas makes free throw 1 of 2,64,58
202,2,0:02.0,,P. Siakam enters the game for S. Ibaka,64,58
203,2,0:02.0,C. LeVert enters the game for D. Russell,,64,58
204,2,0:02.0,,J. Valančiūnas makes free throw 2 of 2,64,59
205,3,11:51.0,,K. Lowry makes 3-pt jump shot from 27 ft (assist by O. Anunoby),64,62
206,3,11:28.0,Shooting foul by K. Lowry (drawn by D. Carroll),,64,62
207,3,11:28.0,D. Carroll misses free throw 1 of 2,,64,62
208,3,11:28.0,Offensive rebound by Team,,64,62
209,3,11:28.0,D. Carroll makes free throw 2 of 2,,65,62
210,3,11:18.0,,D. DeRozan misses 2-pt jump shot from 18 ft,65,62
211,3,11:15.0,Defensive rebound by R. Hollis-Jefferson,,65,62
212,3,11:07.0,Shooting foul by D. DeRozan (drawn by R. Hollis-Jefferson),,65,62
213,3,11:07.0,R. Hollis-Jefferson makes free throw 1 of 2,,66,62
214,3,11:07.0,R. Hollis-Jefferson misses free throw 2 of 2,,66,62
215,3,11:04.0,,Defensive rebound by J. Valančiūnas,66,62
216,3,10:56.0,,J. Valančiūnas makes 2-pt hook shot from 3 ft (assist by K. Lowry),66,64
217,3,10:40.0,D. Russell makes 2-pt jump shot from 11 ft,,68,64
218,3,10:29.0,,J. Valančiūnas misses 3-pt jump shot from 27 ft,68,64
219,3,10:26.0,,Offensive rebound by J. Valančiūnas,68,64
220,3,10:20.0,,J. Valančiūnas makes 2-pt hook shot from 2 ft (assist by D. DeRozan),68,66
221,3,10:07.0,Shooting foul by J. Valančiūnas (drawn by J. Allen),,68,66
222,3,10:07.0,J. Allen makes free throw 1 of 2,,69,66
223,3,10:07.0,J. Allen makes free throw 2 of 2,,70,66
224,3,9:49.0,,Shooting foul by J. Allen (drawn by D. DeRozan),70,66
225,3,9:49.0,,D. DeRozan misses free throw 1 of 2,70,66
226,3,9:49.0,,Offensive rebound by Team,70,66
227,3,9:49.0,,D. DeRozan makes free throw 2 of 2,70,67
228,3,9:41.0,A. Crabbe makes 3-pt jump shot from 24 ft (assist by D. Russell),,73,67
229,3,9:18.0,,S. Ibaka misses 2-pt jump shot from 15 ft,73,67
230,3,9:15.0,Defensive rebound by R. Hollis-Jefferson,,73,67
231,3,9:05.0,D. Carroll makes 2-pt jump shot from 8 ft,,75,67
232,3,8:55.0,,Turnover by J. Valančiūnas (bad pass),75,67
233,3,8:55.0,,Loose ball foul by O. Anunoby (drawn by D. Carroll),75,67
234,3,8:37.0,J. Allen misses 2-pt jump shot from 10 ft,,75,67
235,3,8:34.0,,Defensive rebound by S. Ibaka,75,67
236,3,8:26.0,,D. DeRozan misses 2-pt jump shot from 8 ft,75,67
237,3,8:25.0,Defensive rebound by J. Allen,,75,67
238,3,8:22.0,D. Carroll misses 3-pt jump shot from 25 ft (block by O. Anunoby),,75,67
239,3,8:21.0,Offensive rebound by Team,,75,67
240,3,8:14.0,A. Crabbe makes 3-pt jump shot from 25 ft (assist by D. Russell),,78,67
241,3,8:13.0,,Toronto full timeout,78,67
242,3,8:13.0,,L. Nogueira enters the game for D. DeRozan,78,67
243,3,8:13.0,,D. Wright enters the game for J. Valančiūnas,78,67
244,3,8:13.0,,P. Siakam enters the game for O. Anunoby,78,67
245,3,8:13.0,,F. VanVleet enters the game for S. Ibaka,78,67
246,3,8:01.0,,L. Nogueira misses 2-pt layup from 3 ft,78,67
247,3,7:59.0,Defensive rebound by D. Russell,,78,67
248,3,7:55.0,D. Russell misses 2-pt layup from 2 ft,,78,67
249,3,7:51.0,Offensive rebound by D. Russell,,78,67
250,3,7:51.0,D. Russell misses 2-pt layup at rim,,78,67
251,3,7:50.0,,Defensive rebound by F. VanVleet,78,67
252,3,7:34.0,,F. VanVleet makes 3-pt jump shot from 23 ft (assist by K. Lowry),78,70
253,3,7:17.0,R. Hollis-Jefferson makes 2-pt jump shot from 2 ft (assist by D. Russell),,80,70
254,3,7:17.0,Shooting foul by P. Siakam (drawn by R. Hollis-Jefferson),,80,70
255,3,7:17.0,R. Hollis-Jefferson makes free throw 1 of 1,,81,70
256,3,7:05.0,,Turnover by L. Nogueira (bad pass),81,70
257,3,6:44.0,Turnover by R. Hollis-Jefferson (bad pass),,81,70
258,3,6:25.0,,F. VanVleet misses 3-pt jump shot from 23 ft,81,70
259,3,6:23.0,Defensive rebound by J. Allen,,81,70
260,3,6:17.0,A. Crabbe misses 3-pt jump shot from 25 ft,,81,70
261,3,6:13.0,,Defensive rebound by P. Siakam,81,70
262,3,6:09.0,,P. Siakam misses 2-pt layup from 2 ft (block by J. Allen),81,70
263,3,6:07.0,Defensive rebound by D. Russell,,81,70
264,3,5:57.0,R. Hollis-Jefferson makes 2-pt layup from 2 ft,,83,70
265,3,5:45.0,,D. Wright misses 2-pt layup from 2 ft (block by J. Allen),83,70
266,3,5:43.0,Defensive rebound by D. Russell,,83,70
267,3,5:39.0,D. Carroll misses 3-pt jump shot from 23 ft,,83,70
268,3,5:36.0,,Defensive rebound by F. VanVleet,83,70
269,3,5:32.0,,Shooting foul by D. Carroll (drawn by F. VanVleet),83,70
270,3,5:32.0,,F. VanVleet misses free throw 1 of 2,83,70
271,3,5:32.0,,Offensive rebound by Team,83,70
272,3,5:32.0,D. Cunningham enters the game for D. Carroll,,83,70
273,3,5:32.0,S. Dinwiddie enters the game for J. Allen,,83,70
274,3,5:32.0,,F. VanVleet misses free throw 2 of 2,83,70
275,3,5:30.0,Defensive rebound by D. Russell,,83,70
276,3,5:17.0,D. Russell misses 2-pt layup from 2 ft (block by L. Nogueira),,83,70
277,3,5:15.0,,Defensive rebound by P. Siakam,83,70
278,3,5:13.0,,F. VanVleet makes 2-pt layup from 2 ft (assist by P. Siakam),83,72
279,3,5:13.0,Brooklyn full timeout,,83,72
280,3,5:13.0,C. LeVert enters the game for D. Russell,,83,72
281,3,5:13.0,J. Harris enters the game for A. Crabbe,,83,72
282,3,4:59.0,R. Hollis-Jefferson makes 2-pt jump shot from 12 ft (assist by C. LeVert),,85,72
283,3,4:40.0,,P. Siakam misses 2-pt jump shot from 7 ft,85,72
284,3,4:35.0,Defensive rebound by S. Dinwiddie,,85,72
285,3,4:26.0,Personal foul by K. Lowry (drawn by S. Dinwiddie),,85,72
286,3,4:26.0,S. Dinwiddie misses free throw 1 of 2,,85,72
287,3,4:26.0,Offensive rebound by Team,,85,72
288,3,4:26.0,S. Dinwiddie makes free throw 2 of 2,,86,72
289,3,4:16.0,,Shooting foul by D. Cunningham (drawn by L. Nogueira),86,72
290,3,4:16.0,,L. Nogueira makes free throw 1 of 2,86,73
291,3,4:16.0,,L. Nogueira misses free throw 2 of 2,86,73
292,3,4:14.0,Defensive rebound by R. Hollis-Jefferson,,86,73
293,3,4:03.0,Turnover by J. Harris (lost ball; steal by L. Nogueira),,86,73
294,3,4:00.0,,F. VanVleet misses 3-pt jump shot from 26 ft,86,73
295,3,3:57.0,Defensive rebound by J. Harris,,86,73
296,3,3:42.0,Turnover by J. Harris (step out of bounds),,86,73
297,3,3:32.0,,K. Lowry makes 3-pt jump shot from 27 ft,86,76
298,3,3:11.0,D. Cunningham misses 3-pt jump shot from 22 ft,,86,76
299,3,3:09.0,,Defensive rebound by L. Nogueira,86,76
300,3,3:03.0,,Personal foul by S. Dinwiddie (drawn by K. Lowry),86,76
301,3,2:54.0,,F. VanVleet misses 2-pt layup from 2 ft,86,76
302,3,2:51.0,Defensive rebound by D. Cunningham,,86,76
303,3,2:44.0,R. Hollis-Jefferson makes 2-pt hook shot from 3 ft (assist by S. Dinwiddie),,88,76
304,3,2:31.0,,Turnover by K. Lowry (bad pass; steal by S. Dinwiddie),88,76
305,3,2:29.0,Shooting foul by P. Siakam (drawn by S. Dinwiddie),,88,76
306,3,2:29.0,S. Dinwiddie misses free throw 1 of 2,,88,76
307,3,2:29.0,Offensive rebound by Team,,88,76
308,3,2:29.0,D. Carroll enters the game for R. Hollis-Jefferson,,88,76
309,3,2:29.0,S. Dinwiddie makes free throw 2 of 2,,89,76
310,3,2:17.0,,K. Lowry makes 2-pt layup from 1 ft (assist by D. Wright),89,78
311,3,1:58.0,C. LeVert misses 2-pt jump shot from 13 ft,,89,78
312,3,1:54.0,,Defensive rebound by D. Wright,89,78
313,3,1:47.0,,K. Lowry misses 2-pt layup from 2 ft (block by D. Cunningham),89,78
314,3,1:47.0,,Offensive rebound by Team,89,78
315,3,1:46.0,,Personal foul by S. Dinwiddie (drawn by K. Lowry),89,78
316,3,1:46.0,,K. Lowry makes free throw 1 of 2,89,79
317,3,1:46.0,,K. Lowry makes free throw 2 of 2,89,80
318,3,1:22.0,S. Dinwiddie misses 3-pt jump shot from 25 ft,,89,80
319,3,1:22.0,Offensive rebound by Team,,89,80
320,3,1:22.0,Turnover by Team (shot clock),,89,80
321,3,1:22.0,,D. DeRozan enters the game for K. Lowry,89,80
322,3,1:04.0,,F. VanVleet makes 2-pt layup from 1 ft,89,82
323,3,1:04.0,Violation by D. Cunningham (def goaltending),,89,82
324,3,0:53.0,D. Cunningham misses 3-pt jump shot from 25 ft,,89,82
325,3,0:51.0,,Defensive rebound by P. Siakam,89,82
326,3,0:38.0,,D. DeRozan misses 3-pt jump shot from 24 ft,89,82
327,3,0:35.0,,Offensive rebound by F. VanVleet,89,82
328,3,0:25.0,,D. DeRozan makes 2-pt jump shot from 2 ft,89,84
329,3,0:01.0,C. LeVert makes 2-pt jump shot from 8 ft,,91,84
330,4,11:36.0,J. Harris makes 2-pt jump shot from 2 ft (assist by C. LeVert),,93,84
331,4,11:23.0,,Shooting foul by D. Cunningham (drawn by D. DeRozan),93,84
332,4,11:23.0,,D. DeRozan makes free throw 1 of 2,93,85
333,4,11:23.0,,D. DeRozan misses free throw 2 of 2,93,85
334,4,11:20.0,Defensive rebound by D. Carroll,,93,85
335,4,11:02.0,Shooting foul by S. Ibaka (drawn by S. Dinwiddie),,93,85
336,4,11:02.0,S. Dinwiddie misses free throw 1 of 2,,93,85
337,4,11:02.0,Offensive rebound by Team,,93,85
338,4,11:02.0,S. Dinwiddie misses free throw 2 of 2,,93,85
339,4,11:00.0,,Defensive rebound by P. Siakam,93,85
340,4,10:43.0,,D. DeRozan makes 2-pt jump shot from 8 ft,93,87
341,4,10:18.0,S. Dinwiddie makes 2-pt jump shot from 11 ft,,95,87
342,4,9:59.0,,D. DeRozan makes 2-pt jump shot from 3 ft,95,89
343,4,9:40.0,,Offensive charge foul by J. Harris (drawn by D. DeRozan),95,89
344,4,9:40.0,Turnover by J. Harris (offensive foul),,95,89
345,4,9:40.0,,K. Lowry enters the game for D. Wright,95,89
346,4,9:27.0,,P. Siakam misses 2-pt layup from 2 ft (block by D. Carroll),95,89
347,4,9:27.0,,Offensive rebound by P. Siakam,95,89
348,4,9:27.0,,Shooting foul by C. LeVert (drawn by P. Siakam),95,89
349,4,9:27.0,,P. Siakam makes free throw 1 of 2,95,90
350,4,9:27.0,,P. Siakam misses free throw 2 of 2,95,90
351,4,9:24.0,Defensive rebound by D. Cunningham,,95,90
352,4,9:10.0,C. LeVert misses 2-pt layup from 2 ft (block by S. Ibaka),,95,90
353,4,9:07.0,,Defensive rebound by K. Lowry,95,90
354,4,9:04.0,,D. DeRozan makes 2-pt layup from 1 ft (assist by K. Lowry),95,92
355,4,9:03.0,Brooklyn full timeout,,95,92
356,4,9:03.0,A. Crabbe enters the game for S. Dinwiddie,,95,92
357,4,9:03.0,J. Allen enters the game for D. Carroll,,95,92
358,4,9:03.0,D. Russell enters the game for J. Harris,,95,92
359,4,9:03.0,R. Hollis-Jefferson enters the game for D. Cunningham,,95,92
360,4,8:48.0,Personal foul by F. VanVleet (drawn by R. Hollis-Jefferson),,95,92
361,4,8:41.0,J. Allen misses 2-pt hook shot from 2 ft,,95,92
362,4,8:39.0,,Defensive rebound by F. VanVleet,95,92
363,4,8:36.0,,Personal foul by A. Crabbe (drawn by K. Lowry),95,92
364,4,8:29.0,,D. DeRozan makes 2-pt jump shot from 3 ft,95,94
365,4,8:12.0,D. Russell misses 3-pt jump shot from 25 ft,,95,94
366,4,8:09.0,,Defensive rebound by K. Lowry,95,94
367,4,8:01.0,,D. DeRozan misses 2-pt jump shot from 10 ft,95,94
368,4,7:59.0,Defensive rebound by R. Hollis-Jefferson,,95,94
