,QUARTER,TIME_REMAINING,DALLAS_ACTION,HOUSTON_ACTION,DALLAS_SCORE,HOUSTON_SCORE
26,1,7:32.0,,J. Harden makes 2-pt layup from 1 ft (assist by C. Capela),8,16
27,1,7:27.0,Dallas full timeout,,8,16
28,1,7:22.0,Personal foul by C. Capela (drawn by W. Matthews),,8,16
29,1,7:05.0,Y. Ferrell makes 2-pt layup from 2 ft,,10,16
30,1,6:46.0,,C. Capela makes 2-pt layup from 1 ft (assist by J. Harden),10,18
31,1,6:27.0,W. Matthews misses 2-pt jump shot from 20 ft,,10,18
32,1,6:22.0,Offensive rebound by D. Nowitzki,,10,18
33,1,6:22.0,D. Nowitzki makes 2-pt layup at rim,,12,18
34,1,6:16.0,,Shooting foul by Y. Ferrell (drawn by J. Harden),12,18
35,1,6:16.0,,J. Harden makes free throw 1 of 2,12,19
36,1,6:16.0,,P. Tucker enters the game for R. Anderson,12,19
37,1,6:16.0,,L. Mbah a Moute enters the game for C. Capela,12,19
38,1,6:16.0,,N. Hilário enters the game for E. Gordon,12,19
39,1,6:16.0,J. Barea enters the game for D. Finney-Smith,,12,19
40,1,6:16.0,N. Noel enters the game for D. Nowitzki,,12,19
41,1,6:16.0,,J. Harden misses free throw 2 of 2,12,19
42,1,6:11.0,Defensive rebound by N. Noel,,12,19
43,1,6:08.0,Turnover by N. Noel (bad pass; steal by P. Tucker),,12,19
44,1,6:00.0,,J. Harden makes 3-pt jump shot from 28 ft (assist by T. Ariza),12,22
45,1,5:49.0,Personal foul by N. Hilário (drawn by N. Noel),,12,22
46,1,5:41.0,H. Barnes misses 3-pt jump shot from 25 ft,,12,22
47,1,5:38.0,,Defensive rebound by T. Ariza,12,22
48,1,5:26.0,,J. Harden misses 2-pt jump shot from 9 ft,12,22
49,1,5:24.0,,N. Hilário makes 2-pt jump shot from 9 ft,12,24
50,1,5:24.0,,Shooting foul by N. Noel (drawn by N. Hilário),12,24
51,1,5:24.0,,N. Hilário makes free throw 1 of 1,12,25
52,1,5:23.0,,Offensive rebound by N. Hilário,12,25
53,1,5:10.0,J. Barea makes 2-pt jump shot from 14 ft,,14,25
54,1,4:49.0,,P. Tucker misses 2-pt hook shot from 8 ft,14,25
55,1,4:45.0,Defensive rebound by N. Noel,,14,25
56,1,4:29.0,Personal foul by N. Hilário (drawn by N. Noel),,14,25
57,1,4:23.0,Personal foul by N. Hilário (drawn by N. Noel),,14,25
58,1,4:23.0,,T. Black enters the game for N. Hilário,14,25
59,1,4:13.0,Def 3 sec tech foul by T. Black,,14,25
60,1,4:13.0,H. Barnes makes technical free throw,,15,25
61,1,4:01.0,W. Matthews misses 2-pt layup from 3 ft (block by T. Black),,15,25
62,1,3:59.0,,T. Ariza misses 3-pt jump shot from 26 ft,15,25
63,1,3:57.0,Defensive rebound by N. Noel,,15,25
64,1,3:56.0,,Defensive rebound by J. Harden,15,25
65,1,3:55.0,Turnover by N. Noel (lost ball; steal by T. Black),,15,25
66,1,3:49.0,,T. Black makes 2-pt dunk from 1 ft,15,27
67,1,3:30.0,H. Barnes misses 2-pt layup at rim,,15,27
68,1,3:26.0,,Defensive rebound by T. Ariza,15,27
69,1,3:24.0,,L. Mbah a Moute misses 3-pt jump shot from 25 ft,15,27
70,1,3:19.0,Defensive rebound by J. Barea,,15,27
71,1,3:05.0,W. Matthews misses 3-pt jump shot from 25 ft,,15,27
72,1,3:01.0,,Defensive rebound by T. Black,15,27
73,1,2:48.0,,L. Mbah a Moute misses 3-pt jump shot from 25 ft,15,27
74,1,2:45.0,Defensive rebound by N. Noel,,15,27
75,1,2:38.0,J. Barea misses 2-pt jump shot from 16 ft,,15,27
76,1,2:35.0,,Defensive rebound by T. Black,15,27
77,1,2:27.0,,J. Harden misses 3-pt jump shot from 25 ft,15,27
78,1,2:25.0,Defensive rebound by H. Barnes,,15,27
79,1,2:14.0,H. Barnes misses 2-pt layup from 9 ft,,15,27
80,1,2:07.0,Offensive rebound by H. Barnes,,15,27
81,1,2:03.0,J. Barea makes 3-pt jump shot from 24 ft (assist by H. Barnes),,18,27
82,1,1:49.0,,L. Mbah a Moute makes 2-pt jump shot from 6 ft,18,29
83,1,1:49.0,,Shooting foul by N. Noel (drawn by L. Mbah a Moute),18,29
84,1,1:49.0,,Houston full timeout,18,29
85,1,1:49.0,,R. Anderson enters the game for T. Ariza,18,29
86,1,1:49.0,D. Powell enters the game for N. Noel,,18,29
87,1,1:49.0,G. Clavell enters the game for Y. Ferrell,,18,29
88,1,1:49.0,,L. Mbah a Moute misses free throw 1 of 1,18,29
89,1,1:45.0,Defensive rebound by D. Powell,,18,29
90,1,1:26.0,H. Barnes misses 2-pt layup from 1 ft (block by T. Black),,18,29
91,1,1:13.0,,Defensive rebound by R. Anderson,18,29
92,1,1:11.0,,T. Black makes 2-pt dunk from 2 ft (assist by R. Anderson),18,31
93,1,0:56.0,Turnover by W. Matthews (bad pass; steal by P. Tucker),,18,31
94,1,0:43.0,,L. Mbah a Moute misses 3-pt jump shot from 23 ft,18,31
95,1,0:40.0,Defensive rebound by J. Barea,,18,31
96,1,0:34.0,D. Powell misses 2-pt jump shot from 12 ft,,18,31
97,1,0:31.0,,Defensive rebound by P. Tucker,18,31
98,1,0:10.0,,J. Harden makes 2-pt layup from 2 ft,18,33
99,1,0:00.0,J. Barea makes 2-pt layup at rim,,20,33
100,2,11:36.0,,P. Tucker misses 3-pt jump shot from 23 ft,20,33
101,2,11:32.0,Defensive rebound by G. Clavell,,20,33
102,2,11:18.0,D. Nowitzki misses 2-pt jump shot from 12 ft,,20,33
103,2,11:14.0,,Defensive rebound by E. Gordon,20,33
104,2,11:08.0,,P. Tucker makes 3-pt jump shot from 23 ft (assist by E. Gordon),20,36
105,2,10:48.0,J. Barea misses 2-pt hook shot from 4 ft,,20,36
106,2,10:45.0,,Defensive rebound by R. Anderson,20,36
107,2,10:40.0,,R. Anderson misses 3-pt jump shot from 25 ft,20,36
108,2,10:36.0,Defensive rebound by J. Barea,,20,36
109,2,10:22.0,J. Barea makes 2-pt layup from 7 ft,,22,36
110,2,10:09.0,,E. Gordon misses 3-pt jump shot from 27 ft,22,36
111,2,10:07.0,Defensive rebound by D. Nowitzki,,22,36
112,2,10:05.0,Personal foul by E. Gordon (drawn by D. Powell),,22,36
113,2,9:58.0,J. Barea makes 3-pt jump shot from 24 ft (assist by G. Clavell),,25,36
114,2,9:45.0,,D. Jackson misses 3-pt jump shot from 25 ft,25,36
115,2,9:42.0,Defensive rebound by D. Nowitzki,,25,36
116,2,9:38.0,Turnover by J. Barea (traveling),,25,36
117,2,9:30.0,,Turnover by E. Gordon (traveling),25,36
118,2,9:30.0,Y. Ferrell enters the game for J. Barea,,25,36
119,2,9:08.0,G. Clavell misses 2-pt jump shot from 21 ft,,25,36
120,2,9:04.0,,Defensive rebound by R. Anderson,25,36
121,2,8:59.0,,L. Mbah a Moute misses 3-pt jump shot from 25 ft,25,36
122,2,8:59.0,Defensive rebound by D. Powell,,25,36
123,2,8:46.0,G. Clavell misses 3-pt jump shot from 22 ft,,25,36
124,2,8:46.0,,Defensive rebound by L. Mbah a Moute,25,36
125,2,8:29.0,,Personal foul by D. Powell (drawn by E. Gordon),25,36
126,2,8:29.0,,T. Ariza enters the game for L. Mbah a Moute,25,36
127,2,8:16.0,,E. Gordon misses 2-pt layup from 9 ft,25,36
128,2,8:16.0,Defensive rebound by D. Nowitzki,,25,36
129,2,8:07.0,Personal foul by P. Tucker (drawn by Y. Ferrell),,25,36
130,2,8:05.0,Turnover by D. Finney-Smith (bad pass; steal by D. Jackson),,25,36
131,2,8:01.0,,D. Jackson makes 2-pt layup from 1 ft,25,38
132,2,8:00.0,Dallas full timeout,,25,38
133,2,8:00.0,,C. Capela enters the game for P. Tucker,25,38
134,2,7:44.0,Y. Ferrell misses 3-pt jump shot from 25 ft,,25,38
135,2,7:42.0,,Defensive rebound by D. Jackson,25,38
136,2,7:38.0,,Turnover by D. Jackson (lost ball; steal by G. Clavell),25,38
137,2,7:38.0,,Loose ball foul by D. Jackson (drawn by G. Clavell),25,38
138,2,7:27.0,Y. Ferrell misses 2-pt jump shot from 22 ft,,25,38
139,2,7:23.0,,Defensive rebound by R. Anderson,25,38
140,2,7:13.0,,R. Anderson misses 3-pt jump shot from 26 ft,25,38
141,2,7:12.0,Defensive rebound by Team,,25,38
142,2,6:57.0,D. Finney-Smith misses 3-pt jump shot from 25 ft,,25,38
143,2,6:54.0,,Defensive rebound by C. Capela,25,38
144,2,6:45.0,,E. Gordon makes 2-pt layup from 2 ft,25,40
145,2,6:45.0,,Shooting foul by D. Nowitzki (drawn by E. Gordon),25,40
146,2,6:45.0,,E. Gordon makes free throw 1 of 1,25,41
147,2,6:45.0,,J. Harden enters the game for D. Jackson,25,41
148,2,6:45.0,H. Barnes enters the game for G. Clavell,,25,41
149,2,6:45.0,N. Noel enters the game for D. Finney-Smith,,25,41
150,2,6:45.0,W. Matthews enters the game for D. Nowitzki,,25,41
151,2,6:33.0,H. Barnes misses 2-pt layup from 4 ft,,25,41
152,2,6:33.0,,Loose ball foul by J. Harden (drawn by N. Noel),25,41
153,2,6:33.0,,Offensive rebound by Team,25,41
154,2,6:22.0,H. Barnes makes 2-pt jump shot from 18 ft (assist by Y. Ferrell),,27,41
155,2,6:06.0,,C. Capela misses 2-pt layup from 2 ft,27,41
156,2,6:06.0,,Offensive rebound by C. Capela,27,41
157,2,6:01.0,,C. Capela makes 2-pt layup at rim,27,43
158,2,5:41.0,W. Matthews misses 3-pt jump shot from 24 ft,,27,43
159,2,5:37.0,,Defensive rebound by R. Anderson,27,43
160,2,5:33.0,,J. Harden misses 3-pt jump shot from 25 ft,27,43
161,2,5:32.0,Defensive rebound by Team,,27,43
162,2,5:32.0,Personal foul by C. Capela (drawn by N. Noel),,27,43
163,2,5:32.0,N. Noel makes free throw 2 of 2,,28,43
164,2,5:32.0,N. Noel misses free throw 1 of 2,,28,43
165,2,5:32.0,Offensive rebound by Team,,28,43
166,2,5:32.0,J. Barea enters the game for D. Powell,,28,43
167,2,5:22.0,,T. Ariza makes 3-pt jump shot from 22 ft (assist by J. Harden),28,46
168,2,5:00.0,W. Matthews misses 3-pt jump shot from 25 ft,,28,46
169,2,4:55.0,Offensive rebound by H. Barnes,,28,46
170,2,4:53.0,J. Barea misses 2-pt jump shot from 20 ft,,28,46
171,2,4:48.0,,Defensive rebound by C. Capela,28,46
172,2,4:38.0,,J. Harden makes 3-pt jump shot from 26 ft,28,49
173,2,4:28.0,Dallas full timeout,,28,49
174,2,4:28.0,,L. Mbah a Moute enters the game for E. Gordon,28,49
175,2,4:19.0,W. Matthews makes 2-pt layup at rim (assist by J. Barea),,30,49
176,2,4:01.0,,Turnover by T. Ariza (out of bounds lost ball),30,49
177,2,3:49.0,J. Barea makes 3-pt jump shot from 25 ft (assist by H. Barnes),,33,49
178,2,3:32.0,,J. Harden makes 3-pt jump shot from 26 ft,33,52
179,2,3:10.0,N. Noel makes 2-pt dunk at rim (assist by W. Matthews),,35,52
180,2,2:58.0,,R. Anderson misses 3-pt jump shot from 26 ft,35,52
181,2,2:58.0,Defensive rebound by Team,,35,52
182,2,2:58.0,,Loose ball foul by C. Capela (drawn by W. Matthews),35,52
183,2,2:58.0,W. Matthews makes free throw 1 of 2,,36,52
184,2,2:58.0,,T. Black enters the game for C. Capela,36,52
185,2,2:58.0,W. Matthews misses free throw 2 of 2,,36,52
186,2,2:58.0,,Defensive rebound by T. Black,36,52
187,2,2:58.0,,P. Tucker enters the game for R. Anderson,36,52
188,2,2:47.0,,J. Harden makes 3-pt jump shot from 26 ft,36,55
189,2,2:34.0,Shooting foul by L. Mbah a Moute (drawn by N. Noel),,36,55
190,2,2:34.0,N. Noel makes free throw 1 of 2,,37,55
191,2,2:34.0,N. Noel misses free throw 2 of 2,,37,55
192,2,2:31.0,,Defensive rebound by T. Black,37,55
193,2,2:24.0,,Shooting foul by J. Barea (drawn by J. Harden),37,55
194,2,2:24.0,,J. Harden makes free throw 1 of 2,37,56
195,2,2:24.0,,J. Harden makes free throw 2 of 2,37,57
196,2,2:03.0,W. Matthews misses 2-pt jump shot from 21 ft,,37,57
197,2,2:00.0,,Defensive rebound by P. Tucker,37,57
198,2,1:54.0,,T. Ariza makes 2-pt layup from 2 ft,37,59
199,2,1:35.0,H. Barnes misses 2-pt jump shot from 15 ft,,37,59
200,2,1:33.0,,Defensive rebound by T. Black,37,59
201,2,1:27.0,,J. Harden makes 3-pt jump shot from 27 ft,37,62
202,2,1:03.0,J. Barea misses 3-pt jump shot from 25 ft,,37,62
203,2,1:01.0,Offensive rebound by W. Matthews,,37,62
204,2,0:59.0,H. Barnes misses 3-pt jump shot from 26 ft,,37,62
205,2,0:59.0,,Defensive rebound by T. Black,37,62
206,2,0:49.0,,Offensive foul by J. Harden (drawn by N. Noel),37,62
207,2,0:49.0,,Turnover by J. Harden (offensive foul),37,62
208,2,0:49.0,D. Nowitzki enters the game for N. Noel,,37,62
209,2,0:31.0,H. Barnes makes 2-pt jump shot from 10 ft (assist by J. Barea),,39,62
210,2,0:26.0,,Turnover by J. Harden (lost ball; steal by H. Barnes),39,62
211,2,0:21.0,H. Barnes misses 2-pt layup from 1 ft,,39,62
212,2,0:21.0,,Defensive rebound by Team,39,62
213,2,0:21.0,D. Finney-Smith enters the game for D. Nowitzki,,39,62
214,2,0:06.0,D. Powell enters the game for J. Barea,,39,62
215,2,0:01.0,,J. Harden misses 3-pt jump shot from 27 ft,39,62
216,2,0:00.0,Defensive rebound by Team,,39,62
217,3,11:48.0,,E. Gordon makes 2-pt layup from 2 ft,39,64
218,3,11:48.0,,Shooting foul by Y. Ferrell (drawn by E. Gordon),39,64
219,3,11:48.0,,E. Gordon makes free throw 1 of 1,39,65
220,3,11:30.0,Y. Ferrell misses 3-pt jump shot from 23 ft,,39,65
221,3,11:26.0,Offensive rebound by D. Finney-Smith,,39,65
222,3,11:24.0,W. Matthews misses 3-pt jump shot from 28 ft,,39,65
223,3,11:24.0,,Defensive rebound by T. Ariza,39,65
224,3,11:16.0,,T. Ariza misses 3-pt jump shot from 26 ft,39,65
225,3,11:13.0,,Offensive rebound by R. Anderson,39,65
226,3,11:05.0,,E. Gordon makes 3-pt jump shot from 23 ft (assist by J. Harden),39,68
227,3,10:52.0,D. Nowitzki misses 3-pt jump shot from 25 ft,,39,68
228,3,10:48.0,Offensive rebound by H. Barnes,,39,68
229,3,10:39.0,H. Barnes misses 2-pt layup from 4 ft (block by T. Ariza),,39,68
230,3,10:38.0,,Defensive rebound by T. Ariza,39,68
231,3,10:38.0,J. Barea enters the game for D. Finney-Smith,,39,68
232,3,10:27.0,Technical foul by D. Nowitzki,,39,68
233,3,10:27.0,,T. Ariza makes technical free throw,39,69
234,3,10:22.0,,J. Harden misses 3-pt jump shot from 28 ft,39,69
235,3,10:19.0,Defensive rebound by D. Nowitzki,,39,69
236,3,10:12.0,Shooting foul by J. Harden (drawn by W. Matthews),,39,69
237,3,10:12.0,W. Matthews makes free throw 1 of 2,,40,69
238,3,10:12.0,W. Matthews makes free throw 2 of 2,,41,69
239,3,10:03.0,,Turnover by J. Harden (bad pass; steal by W. Matthews),41,69
240,3,9:57.0,H. Barnes makes 2-pt dunk from 1 ft (assist by J. Barea),,43,69
241,3,9:42.0,,T. Ariza misses 3-pt jump shot from 25 ft,43,69
242,3,9:42.0,Defensive rebound by Y. Ferrell,,43,69
243,3,9:26.0,D. Nowitzki misses 2-pt jump shot from 18 ft,,43,69
244,3,9:23.0,,Defensive rebound by C. Capela,43,69
245,3,9:15.0,,C. Capela makes 2-pt layup from 1 ft (assist by J. Harden),43,71
246,3,9:15.0,,Shooting foul by D. Nowitzki (drawn by C. Capela),43,71
247,3,9:15.0,,C. Capela makes free throw 1 of 1,43,72
248,3,9:02.0,H. Barnes misses 2-pt layup from 1 ft,,43,72
249,3,8:59.0,,Defensive rebound by R. Anderson,43,72
250,3,8:54.0,Offensive charge foul by J. Harden (drawn by Y. Ferrell),,43,72
251,3,8:54.0,,Turnover by J. Harden (offensive foul),43,72
252,3,8:31.0,Turnover by Y. Ferrell (out of bounds lost ball),,43,72
253,3,8:14.0,,E. Gordon misses 3-pt jump shot from 26 ft,43,72
254,3,8:11.0,Defensive rebound by W. Matthews,,43,72
255,3,7:52.0,D. Nowitzki misses 2-pt jump shot from 8 ft,,43,72
256,3,7:49.0,,Defensive rebound by C. Capela,43,72
257,3,7:43.0,,E. Gordon misses 3-pt jump shot from 25 ft,43,72
258,3,7:39.0,Defensive rebound by H. Barnes,,43,72
259,3,7:33.0,H. Barnes makes 3-pt jump shot from 25 ft,,46,72
260,3,7:05.0,,Shooting foul by Y. Ferrell (drawn by E. Gordon),46,72
261,3,7:05.0,,E. Gordon misses free throw 1 of 3,46,72
262,3,7:05.0,,Offensive rebound by Team,46,72
263,3,7:05.0,,E. Gordon makes free throw 2 of 3,46,73
264,3,7:05.0,,E. Gordon makes free throw 3 of 3,46,74
265,3,6:52.0,H. Barnes misses 2-pt jump shot from 19 ft,,46,74
266,3,6:49.0,,Defensive rebound by J. Harden,46,74
267,3,6:48.0,,Personal foul by W. Matthews (drawn by J. Harden),46,74
268,3,6:48.0,,Houston full timeout,46,74
269,3,6:38.0,,Turnover by J. Harden (bad pass; steal by Y. Ferrell),46,74
270,3,6:34.0,J. Barea makes 2-pt layup from 1 ft,,48,74
271,3,6:34.0,Shooting foul by E. Gordon (drawn by J. Barea),,48,74
272,3,6:34.0,J. Barea misses free throw 1 of 1,,48,74
273,3,6:31.0,,Defensive rebound by R. Anderson,48,74
274,3,6:17.0,,C. Capela makes 2-pt layup from 2 ft (assist by E. Gordon),48,76
275,3,5:52.0,W. Matthews misses 2-pt jump shot from 12 ft,,48,76
276,3,5:50.0,,Defensive rebound by J. Harden,48,76
277,3,5:40.0,,J. Harden misses 3-pt jump shot from 25 ft,48,76
278,3,5:40.0,Defensive rebound by J. Barea,,48,76
279,3,5:34.0,Turnover by J. Barea (bad pass; steal by T. Ariza),,48,76
280,3,5:31.0,,Shooting foul by J. Barea (drawn by C. Capela),48,76
281,3,5:31.0,,C. Capela makes free throw 1 of 2,48,77
282,3,5:31.0,,P. Tucker enters the game for E. Gordon,48,77
283,3,5:31.0,,L. Mbah a Moute enters the game for R. Anderson,48,77
284,3,5:31.0,N. Noel enters the game for D. Nowitzki,,48,77
285,3,5:31.0,G. Clavell enters the game for J. Barea,,48,77
286,3,5:31.0,,C. Capela makes free throw 2 of 2,48,78
287,3,5:13.0,Shooting foul by C. Capela (drawn by H. Barnes),,48,78
288,3,5:13.0,H. Barnes makes free throw 1 of 2,,49,78
289,3,5:13.0,,N. Hilário enters the game for C. Capela,49,78
290,3,5:13.0,H. Barnes makes free throw 2 of 2,,50,78
291,3,4:57.0,,P. Tucker misses 3-pt jump shot from 25 ft,50,78
292,3,4:54.0,Defensive rebound by G. Clavell,,50,78
293,3,4:48.0,W. Matthews makes 3-pt jump shot from 25 ft,,53,78
294,3,4:32.0,,N. Hilário makes 2-pt layup from 1 ft (assist by J. Harden),53,80
295,3,4:13.0,N. Noel misses 2-pt layup from 2 ft,,53,80
296,3,4:10.0,,Defensive rebound by L. Mbah a Moute,53,80
297,3,4:05.0,,Shooting foul by N. Noel (drawn by L. Mbah a Moute),53,80
298,3,4:05.0,Dallas full timeout,,53,80
299,3,4:05.0,,L. Mbah a Moute makes free throw 1 of 2,53,81
300,3,4:05.0,,L. Mbah a Moute makes free throw 2 of 2,53,82
301,3,3:51.0,Turnover by H. Barnes (bad pass; steal by T. Ariza),,53,82
302,3,3:39.0,,L. Mbah a Moute makes 2-pt layup from 1 ft (assist by J. Harden),53,84
303,3,3:23.0,Turnover by G. Clavell (bad pass; steal by J. Harden),,53,84
304,3,3:01.0,,T. Ariza misses 3-pt jump shot from 23 ft,53,84
305,3,2:58.0,Defensive rebound by W. Matthews,,53,84
306,3,2:52.0,Turnover by W. Matthews (lost ball; steal by L. Mbah a Moute),,53,84
307,3,2:42.0,,N. Hilário makes 2-pt dunk from 1 ft (assist by P. Tucker),53,86
308,3,2:24.0,Y. Ferrell makes 3-pt jump shot from 25 ft (assist by G. Clavell),,56,86
309,3,2:14.0,,Personal foul by H. Barnes (drawn by N. Hilário),56,86
310,3,2:14.0,,N. Hilário misses free throw 1 of 2,56,86
311,3,2:14.0,,Offensive rebound by Team,56,86
312,3,2:14.0,J. Barea enters the game for Y. Ferrell,,56,86
313,3,2:14.0,,N. Hilário makes free throw 2 of 2,56,87
314,3,2:00.0,Turnover by H. Barnes (lost ball; steal by L. Mbah a Moute),,56,87
315,3,1:55.0,,N. Hilário makes 2-pt dunk from 1 ft (assist by J. Harden),56,89
316,3,1:52.0,Dallas full timeout,,56,89
317,3,1:38.0,J. Barea misses 2-pt layup from 1 ft,,56,89
318,3,1:36.0,,Defensive rebound by N. Hilário,56,89
319,3,1:30.0,,P. Tucker misses 3-pt jump shot from 25 ft,56,89
320,3,1:26.0,Defensive rebound by J. Barea,,56,89
321,3,1:22.0,Turnover by J. Barea (bad pass; steal by T. Ariza),,56,89
322,3,1:18.0,,J. Harden misses 3-pt jump shot from 26 ft,56,89
323,3,1:14.0,Defensive rebound by N. Noel,,56,89
324,3,1:00.0,J. Barea misses 3-pt jump shot from 24 ft,,56,89
325,3,0:57.0,,Defensive rebound by P. Tucker,56,89
326,3,0:48.0,Offensive charge foul by L. Mbah a Moute (drawn by J. Barea),,56,89
327,3,0:48.0,,Turnover by L. Mbah a Moute (offensive foul),56,89
328,3,0:31.0,H. Barnes misses 2-pt jump shot from 18 ft,,56,89
329,3,0:28.0,,Defensive rebound by L. Mbah a Moute,56,89
330,3,0:11.0,,J. Harden makes 3-pt jump shot from 25 ft,56,92
331,3,0:01.0,Shooting foul by J. Harden (drawn by J. Barea),,56,92
332,3,0:01.0,J. Barea makes free throw 1 of 2,,57,92
333,3,0:01.0,J. Barea makes free throw 2 of 2,,58,92
334,4,11:47.0,Def 3 sec tech foul by N. Hilário,,58,92
335,4,11:47.0,M. Kleber makes technical free throw,,59,92
336,4,11:35.0,G. Clavell makes 3-pt jump shot from 25 ft (assist by Y. Ferrell),,62,92
337,4,11:21.0,,D. Jackson misses 3-pt jump shot from 25 ft,62,92
338,4,11:19.0,Defensive rebound by G. Clavell,,62,92
339,4,11:14.0,Y. Ferrell misses 2-pt jump shot from 19 ft,,62,92
340,4,11:10.0,Offensive rebound by Y. Ferrell,,62,92
341,4,11:09.0,Y. Ferrell makes 2-pt jump shot from 14 ft,,64,92
342,4,11:00.0,,Personal foul by G. Clavell (drawn by D. Jackson),64,92
343,4,10:54.0,,D. Jackson makes 2-pt layup from 2 ft,64,94
344,4,10:35.0,G. Clavell makes 3-pt jump shot from 23 ft (assist by D. Finney-Smith),,67,94
345,4,10:20.0,,Personal foul by G. Clavell (drawn by E. Gordon),67,94
346,4,10:10.0,,N. Hilário makes 2-pt hook shot from 5 ft (assist by D. Jackson),67,96
347,4,9:58.0,G. Clavell makes 3-pt jump shot from 25 ft (assist by M. Kleber),,70,96
348,4,9:44.0,,N. Hilário makes 2-pt jump shot from 13 ft (assist by D. Jackson),70,98
349,4,9:26.0,G. Clavell misses 3-pt jump shot from 27 ft,,70,98
350,4,9:24.0,,Defensive rebound by L. Mbah a Moute,70,98
351,4,9:01.0,,P. Tucker misses 3-pt jump shot from 22 ft,70,98
352,4,8:56.0,,Offensive rebound by L. Mbah a Moute,70,98
353,4,8:52.0,,Shooting foul by D. Powell (drawn by E. Gordon),70,98
354,4,8:52.0,,E. Gordon makes free throw 1 of 2,70,99
355,4,8:52.0,,C. Capela enters the game for N. Hilário,70,99
356,4,8:52.0,J. Withey enters the game for D. Finney-Smith,,70,99
357,4,8:52.0,,E. Gordon makes free throw 2 of 2,70,100
358,4,8:35.0,M. Kleber makes 2-pt layup from 2 ft (assist by Y. Ferrell),,72,100
359,4,8:24.0,,E. Gordon misses 3-pt jump shot from 26 ft,72,100
360,4,8:21.0,Defensive rebound by D. Powell,,72,100
361,4,8:11.0,D. Powell makes 3-pt jump shot from 25 ft (assist by Y. Ferrell),,75,100
362,4,7:54.0,,E. Gordon misses 3-pt jump shot from 25 ft,75,100
363,4,7:51.0,Defensive rebound by G. Clavell,,75,100
364,4,7:45.0,Y. Ferrell misses 2-pt jump shot from 19 ft,,75,100
365,4,7:42.0,,Defensive rebound by C. Capela,75,100
366,4,7:35.0,,C. Capela misses 2-pt layup from 4 ft,75,100
367,4,7:31.0,Defensive rebound by Y. Ferrell,,75,100
368,4,7:24.0,Y. Ferrell makes 2-pt layup from 1 ft,,77,100
369,4,7:24.0,,Houston full timeout,77,100
370,4,7:24.0,,Z. Qi enters the game for E. Gordon,77,100
371,4,7:03.0,,Turnover by Z. Qi (bad pass),77,100
372,4,6:46.0,Y. Ferrell misses 2-pt jump shot from 5 ft (block by Z. Qi),,77,100
373,4,6:42.0,Offensive rebound by D. Powell,,77,100
374,4,6:41.0,D. Powell misses 2-pt jump shot from 8 ft,,77,100
375,4,6:41.0,,Defensive rebound by D. Jackson,77,100
376,4,6:23.0,,Z. Qi misses 3-pt jump shot from 26 ft,77,100
377,4,6:19.0,Defensive rebound by J. Withey,,77,100
378,4,6:10.0,J. Withey misses 2-pt jump shot from 9 ft,,77,100
379,4,6:06.0,,Defensive rebound by C. Capela,77,100
380,4,5:57.0,Offensive charge foul by L. Mbah a Moute (drawn by G. Clavell),,77,100
381,4,5:57.0,,Turnover by L. Mbah a Moute (offensive foul),77,100
382,4,5:43.0,Y. Ferrell misses 2-pt jump shot from 11 ft,,77,100
383,4,5:41.0,,Defensive rebound by P. Tucker,77,100
