,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,ATLANTA_ACTION,CHARLOTTE_SCORE,ATLANTA_SCORE
83,1,2:59.0,,T. Cavanaugh makes free throw 1 of 2,26,18
84,1,2:59.0,,T. Cavanaugh makes free throw 2 of 2,26,19
85,1,2:46.0,Turnover by N. Batum (traveling),,26,19
86,1,2:46.0,M. Monk enters the game for K. Walker,,26,19
87,1,2:36.0,,M. Muscala misses 2-pt jump shot from 7 ft,26,19
88,1,2:30.0,Defensive rebound by M. Monk,,26,19
89,1,2:26.0,N. Batum makes 2-pt jump shot from 11 ft,,28,19
90,1,2:26.0,Shooting foul by A. White (drawn by N. Batum),,28,19
91,1,2:26.0,N. Batum misses free throw 1 of 1,,28,19
92,1,2:23.0,,Defensive rebound by T. Cavanaugh,28,19
93,1,2:09.0,,A. White misses 2-pt jump shot from 21 ft,28,19
94,1,2:06.0,Defensive rebound by M. Monk,,28,19
95,1,1:58.0,M. Williams makes 2-pt dunk from 1 ft (assist by J. Lamb),,30,19
96,1,1:34.0,,T. Dorsey misses 2-pt layup from 1 ft,30,19
97,1,1:33.0,,Offensive rebound by T. Cavanaugh,30,19
98,1,1:32.0,,T. Cavanaugh misses 2-pt layup from 1 ft,30,19
99,1,1:32.0,Defensive rebound by M. Williams,,30,19
100,1,1:21.0,J. Lamb makes 3-pt jump shot from 22 ft (assist by F. Kaminsky),,33,19
101,1,1:06.0,,M. Muscala misses 2-pt layup from 2 ft,33,19
102,1,1:04.0,Defensive rebound by M. Williams,,33,19
103,1,0:47.0,N. Batum misses 2-pt jump shot from 15 ft,,33,19
104,1,0:44.0,,Defensive rebound by M. Muscala,33,19
105,1,0:37.0,,T. Cavanaugh makes 2-pt layup from 1 ft (assist by I. Taylor),33,21
106,1,0:23.0,N. Batum misses 2-pt jump shot from 16 ft,,33,21
107,1,0:19.0,,Defensive rebound by T. Dorsey,33,21
108,1,0:01.0,,T. Dorsey makes 2-pt jump shot from 2 ft,33,23
109,2,11:51.0,,Offensive foul by M. Muscala (drawn by T. Graham),33,23
110,2,11:51.0,,Turnover by M. Muscala (offensive foul),33,23
111,2,11:36.0,F. Kaminsky misses 2-pt jump shot from 7 ft,,33,23
112,2,11:31.0,,Defensive rebound by M. Muscala,33,23
113,2,11:27.0,,D. Schröder makes 2-pt layup at rim,33,25
114,2,11:15.0,M. Monk makes 2-pt layup from 3 ft (assist by N. Batum),,35,25
115,2,11:08.0,,Personal foul by T. Graham (drawn by M. Muscala),35,25
116,2,11:08.0,,D. Dedmon enters the game for M. Muscala,35,25
117,2,11:01.0,,T. Cavanaugh misses 3-pt jump shot from 25 ft,35,25
118,2,10:58.0,Defensive rebound by M. Monk,,35,25
119,2,10:51.0,Shooting block foul by T. Cavanaugh (drawn by F. Kaminsky),,35,25
120,2,10:51.0,F. Kaminsky makes free throw 1 of 2,,36,25
121,2,10:51.0,F. Kaminsky misses free throw 2 of 2,,36,25
122,2,10:48.0,,Defensive rebound by T. Cavanaugh,36,25
123,2,10:36.0,,D. Schröder makes 2-pt layup from 1 ft,36,27
124,2,10:36.0,,Shooting foul by M. Monk (drawn by D. Schröder),36,27
125,2,10:36.0,,D. Schröder makes free throw 1 of 1,36,28
126,2,10:23.0,M. Monk misses 2-pt layup from 2 ft,,36,28
127,2,10:21.0,,Defensive rebound by T. Cavanaugh,36,28
128,2,10:15.0,,T. Dorsey misses 2-pt layup from 1 ft (block by F. Kaminsky),36,28
129,2,10:12.0,Defensive rebound by F. Kaminsky,,36,28
130,2,10:06.0,J. Lamb misses 2-pt jump shot from 8 ft,,36,28
131,2,9:59.0,Offensive rebound by J. Lamb,,36,28
132,2,9:59.0,J. Lamb misses 2-pt layup at rim,,36,28
133,2,9:58.0,,Defensive rebound by T. Dorsey,36,28
134,2,9:46.0,,D. Schröder misses 3-pt jump shot from 24 ft,36,28
135,2,9:44.0,,Offensive rebound by D. Schröder,36,28
136,2,9:30.0,,D. Dedmon misses 3-pt jump shot from 24 ft,36,28
137,2,9:27.0,Defensive rebound by J. Lamb,,36,28
138,2,9:18.0,J. Lamb misses 3-pt jump shot from 23 ft,,36,28
139,2,9:15.0,,Defensive rebound by Team,36,28
140,2,9:15.0,,T. Prince enters the game for T. Dorsey,36,28
141,2,9:15.0,,J. Collins enters the game for A. White,36,28
142,2,9:15.0,,D. Lee enters the game for T. Cavanaugh,36,28
143,2,9:15.0,D. Bacon enters the game for N. Batum,,36,28
144,2,9:01.0,,D. Dedmon misses 3-pt jump shot from 24 ft,36,28
145,2,8:58.0,Defensive rebound by F. Kaminsky,,36,28
146,2,8:52.0,M. Monk makes 2-pt jump shot from 17 ft,,38,28
147,2,8:39.0,,D. Schröder makes 3-pt jump shot from 24 ft (assist by T. Prince),38,31
148,2,8:18.0,F. Kaminsky misses 3-pt jump shot from 25 ft,,38,31
149,2,8:15.0,,Defensive rebound by T. Prince,38,31
150,2,8:08.0,,T. Prince misses 2-pt jump shot from 17 ft,38,31
151,2,8:06.0,Defensive rebound by J. Lamb,,38,31
152,2,7:53.0,J. Lamb misses 2-pt jump shot from 19 ft,,38,31
153,2,7:49.0,,Defensive rebound by D. Lee,38,31
154,2,7:39.0,,J. Collins makes 2-pt layup from 1 ft (assist by D. Schröder),38,33
155,2,7:39.0,,Shooting foul by D. Bacon (drawn by J. Collins),38,33
156,2,7:39.0,K. Walker enters the game for M. Monk,,38,33
157,2,7:39.0,,J. Collins makes free throw 1 of 1,38,34
158,2,7:31.0,Personal foul by T. Prince (drawn by F. Kaminsky),,38,34
159,2,7:16.0,F. Kaminsky misses 3-pt jump shot from 24 ft,,38,34
160,2,7:12.0,,Defensive rebound by D. Dedmon,38,34
161,2,7:06.0,,Shooting foul by T. Graham (drawn by J. Collins),38,34
162,2,7:06.0,,J. Collins makes free throw 1 of 2,38,35
163,2,7:06.0,,J. Collins misses free throw 2 of 2,38,35
164,2,7:06.0,Defensive rebound by K. Walker,,38,35
165,2,6:48.0,,Atlanta full timeout,38,35
166,2,6:43.0,F. Kaminsky misses 2-pt layup from 4 ft,,38,35
167,2,6:36.0,Offensive rebound by T. Graham,,38,35
168,2,6:35.0,T. Graham makes 2-pt layup from 1 ft (assist by K. Walker),,40,35
169,2,6:21.0,Offensive charge foul by J. Collins (drawn by T. Graham),,40,35
170,2,6:21.0,,Turnover by J. Collins (offensive foul),40,35
171,2,6:12.0,Shooting foul by D. Dedmon (drawn by J. Lamb),,40,35
172,2,6:12.0,J. Lamb makes free throw 1 of 2,,41,35
173,2,6:12.0,J. Lamb makes free throw 2 of 2,,42,35
174,2,6:02.0,,T. Prince makes 3-pt jump shot from 25 ft (assist by D. Schröder),42,38
175,2,5:50.0,K. Walker makes 3-pt jump shot from 25 ft,,45,38
176,2,5:50.0,Shooting foul by D. Schröder (drawn by K. Walker),,45,38
177,2,5:50.0,K. Walker makes free throw 1 of 1,,46,38
178,2,5:40.0,,D. Lee makes 3-pt jump shot from 26 ft (assist by J. Collins),46,41
179,2,5:22.0,K. Walker makes 3-pt jump shot from 24 ft,,49,41
180,2,5:12.0,,D. Schröder makes 2-pt layup from 1 ft,49,43
181,2,5:00.0,T. Graham misses 3-pt jump shot from 25 ft,,49,43
182,2,4:55.0,,Defensive rebound by T. Prince,49,43
183,2,4:50.0,,D. Dedmon makes 2-pt dunk from 1 ft (assist by T. Prince),49,45
184,2,4:47.0,Charlotte full timeout,,49,45
185,2,4:47.0,,I. Taylor enters the game for D. Schröder,49,45
186,2,4:47.0,,M. Muscala enters the game for J. Collins,49,45
187,2,4:47.0,D. Howard enters the game for J. Lamb,,49,45
188,2,4:47.0,M. Kidd-Gilchrist enters the game for D. Bacon,,49,45
189,2,4:47.0,N. Batum enters the game for T. Graham,,49,45
190,2,4:47.0,M. Williams enters the game for F. Kaminsky,,49,45
191,2,4:31.0,D. Howard misses 2-pt jump shot from 20 ft,,49,45
192,2,4:27.0,,Defensive rebound by D. Lee,49,45
193,2,4:20.0,,D. Lee makes 3-pt jump shot from 25 ft (assist by T. Prince),49,48
194,2,3:59.0,K. Walker misses 2-pt jump shot from 12 ft,,49,48
195,2,3:57.0,,Defensive rebound by D. Dedmon,49,48
196,2,3:46.0,,Turnover by D. Dedmon (bad pass),49,48
197,2,3:32.0,K. Walker misses 3-pt jump shot from 25 ft,,49,48
198,2,3:30.0,,Defensive rebound by M. Muscala,49,48
199,2,3:07.0,,T. Prince misses 2-pt jump shot from 13 ft,49,48
200,2,3:03.0,,Offensive rebound by D. Dedmon,49,48
201,2,3:00.0,,D. Dedmon misses 2-pt jump shot from 13 ft,49,48
202,2,2:57.0,,Offensive rebound by M. Muscala,49,48
203,2,2:57.0,,M. Muscala misses 2-pt layup at rim,49,48
204,2,2:57.0,,Offensive rebound by Team,49,48
205,2,2:57.0,Loose ball foul by M. Kidd-Gilchrist (drawn by D. Dedmon),,49,48
206,2,2:57.0,,D. Dedmon misses free throw 1 of 2,49,48
207,2,2:57.0,,Offensive rebound by Team,49,48
208,2,2:57.0,,D. Dedmon makes free throw 2 of 2,49,49
209,2,2:48.0,Personal foul by I. Taylor (drawn by K. Walker),,49,49
210,2,2:48.0,K. Walker makes free throw 1 of 2,,50,49
211,2,2:48.0,,J. Collins enters the game for D. Dedmon,50,49
212,2,2:48.0,K. Walker makes free throw 2 of 2,,51,49
213,2,2:39.0,,T. Prince misses 3-pt jump shot from 24 ft,51,49
214,2,2:38.0,,Offensive rebound by Team,51,49
215,2,2:38.0,Loose ball foul by M. Kidd-Gilchrist (drawn by M. Muscala),,51,49
216,2,2:38.0,,M. Muscala makes free throw 1 of 2,51,50
217,2,2:38.0,D. Bacon enters the game for M. Kidd-Gilchrist,,51,50
218,2,2:38.0,,M. Muscala misses free throw 2 of 2,51,50
219,2,2:35.0,Defensive rebound by N. Batum,,51,50
220,2,2:23.0,Personal foul by T. Prince (drawn by M. Williams),,51,50
221,2,2:23.0,M. Williams misses free throw 1 of 2,,51,50
222,2,2:23.0,Offensive rebound by Team,,51,50
223,2,2:23.0,,T. Dorsey enters the game for T. Prince,51,50
224,2,2:23.0,M. Williams misses free throw 2 of 2,,51,50
225,2,2:21.0,,Defensive rebound by J. Collins,51,50
226,2,2:13.0,,I. Taylor misses 2-pt jump shot from 20 ft,51,50
227,2,2:09.0,Defensive rebound by D. Howard,,51,50
228,2,2:01.0,M. Williams makes 2-pt jump shot from 1 ft (assist by N. Batum),,53,50
229,2,2:01.0,Shooting foul by J. Collins (drawn by M. Williams),,53,50
230,2,2:01.0,M. Williams misses free throw 1 of 1,,53,50
231,2,1:59.0,,Defensive rebound by J. Collins,53,50
232,2,1:42.0,,J. Collins makes 2-pt jump shot from 11 ft (assist by T. Dorsey),53,52
233,2,1:18.0,D. Howard makes 2-pt jump shot from 20 ft (assist by N. Batum),,55,52
234,2,1:04.0,,T. Dorsey misses 3-pt jump shot from 25 ft,55,52
235,2,0:58.0,Defensive rebound by D. Howard,,55,52
236,2,0:51.0,D. Howard makes 2-pt dunk from 1 ft (assist by M. Williams),,57,52
237,2,0:37.0,,T. Dorsey misses 3-pt jump shot from 25 ft,57,52
238,2,0:34.0,Defensive rebound by N. Batum,,57,52
239,2,0:28.0,N. Batum makes 3-pt jump shot from 24 ft,,60,52
240,2,0:08.0,,D. Lee makes 3-pt jump shot from 22 ft (assist by T. Dorsey),60,55
241,2,0:01.0,K. Walker makes 3-pt jump shot from 25 ft,,63,55
242,3,11:35.0,,D. Schröder misses 2-pt jump shot from 20 ft (block by D. Howard),63,55
243,3,11:35.0,,Offensive rebound by Team,63,55
244,3,11:35.0,,Turnover by Team (shot clock),63,55
245,3,11:16.0,D. Howard makes 2-pt dunk from 1 ft (assist by K. Walker),,65,55
246,3,11:07.0,,Offensive foul by D. Dedmon (drawn by K. Walker),65,55
247,3,11:07.0,,Turnover by D. Dedmon (offensive foul),65,55
248,3,10:48.0,D. Howard misses 2-pt jump shot from 21 ft,,65,55
249,3,10:44.0,,Defensive rebound by J. Collins,65,55
250,3,10:39.0,,Turnover by D. Schröder (bad pass; steal by K. Walker),65,55
251,3,10:31.0,K. Walker misses 2-pt jump shot from 12 ft,,65,55
252,3,10:26.0,,Defensive rebound by J. Collins,65,55
253,3,10:21.0,,D. Schröder misses 3-pt jump shot from 24 ft,65,55
254,3,10:17.0,Defensive rebound by D. Howard,,65,55
255,3,10:10.0,M. Williams makes 3-pt jump shot from 25 ft (assist by N. Batum),,68,55
256,3,9:49.0,,T. Prince misses 3-pt jump shot from 25 ft,68,55
257,3,9:46.0,Defensive rebound by D. Howard,,68,55
258,3,9:40.0,D. Howard makes 2-pt dunk from 1 ft,,70,55
259,3,9:40.0,,Atlanta full timeout,70,55
260,3,9:40.0,Technical foul by D. Howard,,70,55
261,3,9:40.0,,D. Schröder makes technical free throw,70,56
262,3,9:20.0,,D. Schröder misses 2-pt layup at rim (block by D. Howard),70,56
263,3,9:17.0,Defensive rebound by M. Williams,,70,56
264,3,9:09.0,M. Kidd-Gilchrist makes 2-pt hook shot from 11 ft (assist by N. Batum),,72,56
265,3,8:52.0,,T. Prince makes 3-pt jump shot from 24 ft (assist by D. Dedmon),72,59
266,3,8:34.0,M. Williams makes 3-pt jump shot from 24 ft (assist by K. Walker),,75,59
267,3,8:16.0,,T. Prince misses 3-pt jump shot from 24 ft,75,59
268,3,8:13.0,Defensive rebound by N. Batum,,75,59
269,3,8:05.0,Turnover by N. Batum (bad pass; steal by T. Dorsey),,75,59
270,3,8:00.0,,T. Dorsey makes 3-pt jump shot from 24 ft (assist by D. Schröder),75,62
271,3,7:39.0,D. Howard makes 2-pt hook shot from 7 ft (assist by M. Williams),,77,62
272,3,7:19.0,,D. Dedmon makes 2-pt jump shot from 10 ft (assist by D. Schröder),77,64
273,3,7:09.0,Turnover by K. Walker (bad pass),,77,64
274,3,7:09.0,,I. Taylor enters the game for D. Schröder,77,64
275,3,6:52.0,,J. Collins makes 3-pt jump shot from 23 ft (assist by T. Dorsey),77,67
276,3,6:37.0,M. Williams misses 3-pt jump shot from 25 ft,,77,67
277,3,6:34.0,,Defensive rebound by J. Collins,77,67
278,3,6:34.0,,Personal foul by M. Kidd-Gilchrist (drawn by J. Collins),77,67
279,3,6:34.0,T. Graham enters the game for M. Kidd-Gilchrist,,77,67
280,3,6:18.0,,Turnover by T. Prince (bad pass; steal by D. Howard),77,67
281,3,6:11.0,T. Graham makes 3-pt jump shot from 24 ft (assist by K. Walker),,80,67
282,3,5:49.0,,J. Collins misses 3-pt jump shot from 23 ft,80,67
283,3,5:47.0,Defensive rebound by N. Batum,,80,67
284,3,5:42.0,D. Howard makes 2-pt dunk from 1 ft (assist by N. Batum),,82,67
285,3,5:28.0,,J. Collins makes 2-pt layup at rim (assist by T. Dorsey),82,69
286,3,5:06.0,M. Williams makes 2-pt dunk at rim (assist by N. Batum),,84,69
287,3,5:06.0,,Atlanta full timeout,84,69
288,3,5:06.0,,D. Lee enters the game for T. Dorsey,84,69
289,3,5:06.0,,M. Muscala enters the game for D. Dedmon,84,69
290,3,4:52.0,,Offensive foul by M. Muscala (drawn by M. Williams),84,69
291,3,4:52.0,,Turnover by M. Muscala (offensive foul),84,69
292,3,4:40.0,K. Walker misses 3-pt jump shot from 25 ft,,84,69
293,3,4:37.0,,Defensive rebound by T. Prince,84,69
294,3,4:26.0,,D. Lee misses 3-pt jump shot from 23 ft,84,69
295,3,4:23.0,Defensive rebound by K. Walker,,84,69
296,3,4:13.0,M. Williams makes 2-pt jump shot from 11 ft,,86,69
297,3,4:03.0,,M. Muscala misses 3-pt jump shot from 22 ft,86,69
298,3,4:01.0,Defensive rebound by D. Howard,,86,69
299,3,3:52.0,Turnover by N. Batum (bad pass; steal by M. Muscala),,86,69
300,3,3:35.0,,T. Prince misses 2-pt jump shot from 18 ft,86,69
301,3,3:30.0,Defensive rebound by D. Howard,,86,69
302,3,3:14.0,Shooting foul by I. Taylor (drawn by K. Walker),,86,69
303,3,3:14.0,K. Walker makes free throw 1 of 3,,87,69
304,3,3:14.0,K. Walker makes free throw 2 of 3,,88,69
305,3,3:14.0,,A. White enters the game for T. Prince,88,69
306,3,3:14.0,,T. Cavanaugh enters the game for J. Collins,88,69
307,3,3:14.0,J. Lamb enters the game for M. Williams,,88,69
308,3,3:14.0,K. Walker makes free throw 3 of 3,,89,69
309,3,3:06.0,,Shooting foul by T. Graham (drawn by I. Taylor),89,69
310,3,3:06.0,,I. Taylor misses free throw 1 of 2,89,69
311,3,3:06.0,,Offensive rebound by Team,89,69
312,3,3:06.0,M. Monk enters the game for K. Walker,,89,69
313,3,3:06.0,,I. Taylor makes free throw 2 of 2,89,70
314,3,2:48.0,M. Monk misses 3-pt jump shot from 25 ft,,89,70
315,3,2:43.0,,Defensive rebound by M. Muscala,89,70
316,3,2:35.0,,I. Taylor makes 2-pt layup from 1 ft,89,72
317,3,2:22.0,M. Monk misses 2-pt layup from 1 ft,,89,72
318,3,2:21.0,Offensive rebound by Team,,89,72
319,3,2:21.0,,Loose ball foul by T. Cavanaugh (drawn by D. Howard),89,72
320,3,2:15.0,J. Lamb misses 2-pt jump shot from 14 ft,,89,72
321,3,2:12.0,,Defensive rebound by T. Cavanaugh,89,72
322,3,2:00.0,,D. Lee makes 2-pt layup from 1 ft,89,74
323,3,1:40.0,N. Batum misses 2-pt jump shot from 16 ft,,89,74
324,3,1:37.0,,Defensive rebound by T. Cavanaugh,89,74
325,3,1:33.0,,Shooting foul by M. Monk (drawn by I. Taylor),89,74
326,3,1:33.0,,I. Taylor misses free throw 1 of 2,89,74
327,3,1:33.0,,Offensive rebound by Team,89,74
328,3,1:33.0,,I. Taylor misses free throw 2 of 2,89,74
329,3,1:32.0,Defensive rebound by Team,,89,74
330,3,1:13.0,D. Howard makes 2-pt jump shot from 12 ft (assist by N. Batum),,91,74
331,3,1:09.0,,I. Taylor makes 2-pt layup at rim,91,76
332,3,1:09.0,,Shooting foul by M. Monk (drawn by I. Taylor),91,76
333,3,1:09.0,,I. Taylor makes free throw 1 of 1,91,77
334,3,1:00.0,,Loose ball foul by M. Muscala (drawn by D. Howard),91,77
335,3,1:00.0,,T. Dorsey enters the game for I. Taylor,91,77
336,3,0:55.0,Shooting foul by A. White (drawn by D. Howard),,91,77
337,3,0:55.0,D. Howard makes free throw 1 of 2,,92,77
338,3,0:55.0,D. Howard makes free throw 2 of 2,,93,77
339,3,0:43.0,,D. Lee misses 2-pt jump shot from 9 ft,93,77
340,3,0:41.0,,Offensive rebound by M. Muscala,93,77
341,3,0:41.0,,M. Muscala makes 2-pt layup at rim,93,79
342,3,0:34.0,M. Monk makes 3-pt jump shot from 25 ft,,96,79
343,3,0:26.0,,D. Lee misses 3-pt jump shot from 24 ft,96,79
344,3,0:23.0,Defensive rebound by J. Lamb,,96,79
345,3,0:03.0,Shooting foul by T. Cavanaugh (drawn by D. Howard),,96,79
346,3,0:03.0,D. Howard makes free throw 1 of 2,,97,79
347,3,0:03.0,D. Howard misses free throw 2 of 2,,97,79
348,3,0:01.0,,Defensive rebound by T. Cavanaugh,97,79
349,3,0:00.0,,T. Dorsey misses 3-pt jump shot from 41 ft,97,79
350,3,0:00.0,,Offensive rebound by Team,97,79
351,4,11:48.0,,Violation by M. Muscala (kicked ball),97,79
352,4,11:40.0,M. Monk misses 2-pt jump shot from 21 ft,,97,79
353,4,11:37.0,,Defensive rebound by M. Muscala,97,79
354,4,11:24.0,,M. Muscala makes 2-pt layup from 4 ft (assist by T. Prince),97,81
355,4,11:15.0,T. Graham misses 3-pt jump shot from 25 ft,,97,81
356,4,11:13.0,,Defensive rebound by T. Dorsey,97,81
357,4,11:04.0,,M. Muscala misses 3-pt jump shot from 24 ft,97,81
358,4,11:04.0,Defensive rebound by Team,,97,81
359,4,10:50.0,F. Kaminsky makes 3-pt jump shot from 24 ft (assist by N. Batum),,100,81
360,4,10:30.0,,Personal foul by J. Lamb (drawn by T. Dorsey),100,81
361,4,10:18.0,,D. Lee makes 2-pt layup at rim (assist by M. Muscala),100,83
362,4,10:06.0,J. Lamb makes 2-pt jump shot from 14 ft (assist by N. Batum),,102,83
363,4,10:06.0,Shooting foul by T. Dorsey (drawn by J. Lamb),,102,83
364,4,10:06.0,K. Walker enters the game for N. Batum,,102,83
365,4,10:06.0,J. Lamb makes free throw 1 of 1,,103,83
366,4,9:57.0,,T. Prince makes 2-pt layup from 4 ft (assist by D. Schröder),103,85
367,4,9:37.0,M. Monk misses 3-pt jump shot from 25 ft,,103,85
368,4,9:34.0,Offensive rebound by T. Graham,,103,85
369,4,9:23.0,K. Walker misses 2-pt layup from 1 ft,,103,85
370,4,9:20.0,,Defensive rebound by T. Prince,103,85
371,4,9:16.0,,D. Schröder makes 2-pt layup at rim,103,87
372,4,8:55.0,F. Kaminsky misses 2-pt layup from 7 ft (block by M. Muscala),,103,87
373,4,8:53.0,,Defensive rebound by T. Prince,103,87
374,4,8:52.0,,Turnover by T. Prince (bad pass),103,87
375,4,8:47.0,Shooting foul by M. Muscala (drawn by F. Kaminsky),,103,87
376,4,8:47.0,F. Kaminsky misses free throw 1 of 2,,103,87
377,4,8:47.0,Offensive rebound by Team,,103,87
378,4,8:47.0,,J. Collins enters the game for M. Muscala,103,87
379,4,8:47.0,F. Kaminsky misses free throw 2 of 2,,103,87
380,4,8:42.0,,Defensive rebound by T. Prince,103,87
381,4,8:30.0,,T. Prince makes 2-pt jump shot from 16 ft (assist by J. Collins),103,89
