,QUARTER,TIME_REMAINING,MIAMI_ACTION,SAN ANTONIO_ACTION,MIAMI_SCORE,SAN ANTONIO_SCORE
30,1,7:13.0,,P. Gasol makes 2-pt jump shot from 6 ft (assist by T. Parker),14,13
31,1,6:55.0,J. Johnson makes 2-pt layup from 1 ft,,16,13
32,1,6:38.0,,R. Gay makes 2-pt jump shot from 9 ft (assist by T. Parker),16,15
33,1,6:23.0,D. Waiters makes 3-pt jump shot from 23 ft (assist by G. Dragić),,19,15
34,1,6:09.0,,T. Parker makes 2-pt jump shot from 3 ft,19,17
35,1,6:08.0,Miami full timeout,,19,17
36,1,6:08.0,,P. Mills enters the game for P. Gasol,19,17
37,1,6:08.0,,M. Ginóbili enters the game for T. Parker,19,17
38,1,6:08.0,,D. Bertāns enters the game for R. Gay,19,17
39,1,6:08.0,,R. Gay enters the game for D. Green,19,17
40,1,5:49.0,J. Richardson makes 2-pt layup from 2 ft (assist by J. Johnson),,21,17
41,1,5:35.0,,R. Gay makes 3-pt jump shot from 23 ft (assist by M. Ginóbili),21,20
42,1,5:18.0,G. Dragić misses 2-pt layup from 1 ft,,21,20
43,1,5:17.0,Offensive rebound by J. Johnson,,21,20
44,1,5:17.0,J. Johnson misses 2-pt layup at rim,,21,20
45,1,5:17.0,Offensive rebound by Team,,21,20
46,1,5:17.0,Shooting foul by P. Mills (drawn by G. Dragić),,21,20
47,1,5:17.0,G. Dragić makes free throw 1 of 2,,22,20
48,1,5:17.0,T. Johnson enters the game for J. Richardson,,22,20
49,1,5:17.0,G. Dragić makes free throw 2 of 2,,23,20
50,1,5:10.0,,Personal foul by K. Olynyk (drawn by D. Bertāns),23,20
51,1,5:10.0,,B. Paul enters the game for R. Gay,23,20
52,1,5:10.0,J. Richardson enters the game for G. Dragić,,23,20
53,1,5:06.0,,P. Mills misses 3-pt jump shot from 24 ft,23,20
54,1,5:04.0,Defensive rebound by D. Waiters,,23,20
55,1,4:49.0,T. Johnson makes 3-pt jump shot from 23 ft (assist by J. Johnson),,26,20
56,1,4:32.0,,L. Aldridge misses 2-pt layup from 1 ft,26,20
57,1,4:30.0,Defensive rebound by K. Olynyk,,26,20
58,1,4:26.0,Turnover by J. Johnson (out of bounds lost ball),,26,20
59,1,4:16.0,,Turnover by D. Bertāns (lost ball; steal by K. Olynyk),26,20
60,1,4:12.0,K. Olynyk misses 2-pt dunk from 1 ft (block by D. Bertāns),,26,20
61,1,4:10.0,Offensive rebound by J. Richardson,,26,20
62,1,4:00.0,T. Johnson makes 2-pt jump shot from 22 ft,,28,20
63,1,3:43.0,,P. Mills makes 3-pt jump shot from 22 ft (assist by B. Paul),28,23
64,1,3:22.0,J. Richardson makes 2-pt jump shot from 11 ft (assist by J. Johnson),,30,23
65,1,3:07.0,,Personal foul by J. Johnson (drawn by L. Aldridge),30,23
66,1,3:07.0,,P. Gasol enters the game for L. Aldridge,30,23
67,1,3:07.0,B. Adebayo enters the game for K. Olynyk,,30,23
68,1,3:07.0,J. Winslow enters the game for J. Johnson,,30,23
69,1,3:07.0,W. Ellington enters the game for J. Richardson,,30,23
70,1,2:59.0,,D. Bertāns misses 3-pt jump shot from 26 ft,30,23
71,1,2:56.0,Defensive rebound by B. Adebayo,,30,23
72,1,2:48.0,B. Adebayo misses 2-pt layup from 3 ft,,30,23
73,1,2:45.0,,Defensive rebound by D. Bertāns,30,23
74,1,2:41.0,,D. Bertāns makes 2-pt layup at rim (assist by M. Ginóbili),30,25
75,1,2:19.0,Turnover by J. Winslow (bad pass; steal by D. Bertāns),,30,25
76,1,2:05.0,,B. Paul makes 2-pt layup at rim (assist by P. Mills),30,27
77,1,1:48.0,T. Johnson misses 3-pt jump shot from 25 ft,,30,27
78,1,1:45.0,,Defensive rebound by P. Gasol,30,27
79,1,1:38.0,,P. Mills misses 2-pt layup from 1 ft (block by D. Waiters),30,27
80,1,1:38.0,,Offensive rebound by Team,30,27
81,1,1:29.0,,B. Paul misses 2-pt jump shot from 22 ft,30,27
82,1,1:26.0,Defensive rebound by T. Johnson,,30,27
83,1,1:07.0,T. Johnson makes 2-pt layup from 1 ft (assist by D. Waiters),,32,27
84,1,0:54.0,,Turnover by P. Mills (bad pass; steal by B. Adebayo),32,27
85,1,0:44.0,W. Ellington makes 3-pt jump shot from 23 ft (assist by D. Waiters),,35,27
86,1,0:35.0,,B. Forbes enters the game for M. Ginóbili,35,27
87,1,0:24.0,,Turnover by P. Mills (bad pass),35,27
88,1,0:06.0,Offensive foul by B. Adebayo (drawn by P. Mills),,35,27
89,1,0:06.0,Turnover by B. Adebayo (offensive foul),,35,27
90,1,0:06.0,,R. Gay enters the game for D. Bertāns,35,27
91,1,0:00.0,,B. Paul misses 3-pt jump shot from 28 ft,35,27
92,1,0:00.0,,Offensive rebound by Team,35,27
93,2,11:37.0,,R. Gay makes 2-pt jump shot from 15 ft,35,29
94,2,11:20.0,W. Ellington misses 3-pt jump shot from 24 ft,,35,29
95,2,11:20.0,,Defensive rebound by D. Green,35,29
96,2,11:08.0,,P. Mills makes 2-pt jump shot from 18 ft (assist by D. Green),35,31
97,2,10:51.0,G. Dragić misses 2-pt jump shot from 16 ft,,35,31
98,2,10:46.0,Offensive rebound by J. Winslow,,35,31
99,2,10:46.0,J. Winslow misses 2-pt layup at rim,,35,31
100,2,10:44.0,,Defensive rebound by R. Gay,35,31
101,2,10:39.0,,P. Gasol misses 2-pt layup at rim,35,31
102,2,10:32.0,,Offensive rebound by P. Gasol,35,31
103,2,10:32.0,,P. Gasol makes 2-pt layup at rim,35,33
104,2,10:24.0,,T. Parker enters the game for P. Mills,35,33
105,2,10:16.0,Turnover by G. Dragić (bad pass),,35,33
106,2,10:05.0,,R. Gay misses 2-pt layup at rim (block by B. Adebayo),35,33
107,2,10:01.0,Defensive rebound by G. Dragić,,35,33
108,2,10:00.0,T. Johnson makes 2-pt dunk from 1 ft (assist by G. Dragić),,37,33
109,2,9:37.0,,P. Gasol misses 2-pt jump shot from 12 ft (block by B. Adebayo),37,33
110,2,9:32.0,Defensive rebound by J. Winslow,,37,33
111,2,9:26.0,Turnover by J. Winslow (bad pass),,37,33
112,2,9:08.0,,Turnover by P. Gasol (bad pass; steal by W. Ellington),37,33
113,2,8:57.0,G. Dragić makes 2-pt jump shot from 10 ft,,39,33
114,2,8:57.0,,San Antonio full timeout,39,33
115,2,8:57.0,,L. Aldridge enters the game for P. Gasol,39,33
116,2,8:40.0,,L. Aldridge makes 2-pt jump shot from 18 ft (assist by T. Parker),39,35
117,2,8:25.0,J. Winslow makes 3-pt jump shot from 25 ft (assist by G. Dragić),,42,35
118,2,8:09.0,,D. Green misses 3-pt jump shot from 22 ft,42,35
119,2,8:06.0,Defensive rebound by G. Dragić,,42,35
120,2,8:04.0,W. Ellington misses 3-pt jump shot from 24 ft,,42,35
121,2,8:02.0,Offensive rebound by Team,,42,35
122,2,8:02.0,,Loose ball foul by D. Green (drawn by W. Ellington),42,35
123,2,7:50.0,Turnover by B. Adebayo (turnover),,42,35
124,2,7:42.0,,B. Forbes makes 3-pt jump shot from 23 ft (assist by T. Parker),42,38
125,2,7:23.0,T. Johnson makes 2-pt jump shot from 14 ft (assist by J. Winslow),,44,38
126,2,7:05.0,,L. Aldridge misses 2-pt jump shot from 15 ft,44,38
127,2,6:58.0,,Offensive rebound by D. Green,44,38
128,2,6:58.0,,D. Green makes 2-pt layup at rim,44,40
129,2,6:52.0,Turnover by G. Dragić (bad pass),,44,40
130,2,6:52.0,,M. Ginóbili enters the game for B. Forbes,44,40
131,2,6:34.0,,M. Ginóbili makes 2-pt jump shot from 8 ft (assist by T. Parker),44,42
132,2,6:28.0,Miami full timeout,,44,42
133,2,6:28.0,,D. Bertāns enters the game for R. Gay,44,42
134,2,6:28.0,K. Olynyk enters the game for B. Adebayo,,44,42
135,2,6:28.0,J. Johnson enters the game for J. Winslow,,44,42
136,2,6:21.0,G. Dragić misses 3-pt jump shot from 25 ft,,44,42
137,2,6:16.0,,Defensive rebound by M. Ginóbili,44,42
138,2,6:06.0,,L. Aldridge makes 2-pt layup at rim,44,44
139,2,5:49.0,K. Olynyk makes 2-pt layup from 1 ft (assist by T. Johnson),,46,44
140,2,5:32.0,,D. Bertāns makes 3-pt jump shot from 25 ft (assist by T. Parker),46,47
141,2,5:21.0,G. Dragić misses 2-pt layup from 1 ft (block by D. Green),,46,47
142,2,5:18.0,,Defensive rebound by M. Ginóbili,46,47
143,2,5:02.0,,D. Green misses 3-pt jump shot from 24 ft,46,47
144,2,5:00.0,Defensive rebound by K. Olynyk,,46,47
145,2,4:55.0,Offensive foul by J. Johnson (drawn by M. Ginóbili),,46,47
146,2,4:55.0,Turnover by J. Johnson (offensive foul),,46,47
147,2,4:55.0,,B. Forbes enters the game for T. Parker,46,47
148,2,4:55.0,,P. Mills enters the game for D. Green,46,47
149,2,4:55.0,J. Richardson enters the game for W. Ellington,,46,47
150,2,4:55.0,D. Waiters enters the game for G. Dragić,,46,47
151,2,4:36.0,,Shooting foul by J. Richardson (drawn by L. Aldridge),46,47
152,2,4:36.0,,L. Aldridge makes free throw 1 of 2,46,48
153,2,4:36.0,,L. Aldridge makes free throw 2 of 2,46,49
154,2,4:15.0,J. Richardson makes 3-pt jump shot from 24 ft (assist by D. Waiters),,49,49
155,2,3:55.0,,L. Aldridge misses 2-pt hook shot from 8 ft,49,49
156,2,3:53.0,,Offensive rebound by D. Bertāns,49,49
157,2,3:52.0,,D. Bertāns misses 3-pt jump shot from 25 ft,49,49
158,2,3:52.0,,Offensive rebound by Team,49,49
159,2,3:52.0,,Personal foul by J. Johnson (drawn by L. Aldridge),49,49
160,2,3:52.0,B. Adebayo enters the game for J. Johnson,,49,49
161,2,3:41.0,,B. Forbes makes 3-pt jump shot from 25 ft (assist by P. Mills),49,52
162,2,3:18.0,B. Adebayo makes 2-pt dunk from 1 ft (assist by J. Richardson),,51,52
163,2,3:00.0,,B. Forbes makes 2-pt jump shot from 7 ft (assist by D. Bertāns),51,54
164,2,3:00.0,,Shooting foul by D. Waiters (drawn by B. Forbes),51,54
165,2,3:00.0,,B. Forbes misses free throw 1 of 1,51,54
166,2,2:59.0,Defensive rebound by Team,,51,54
167,2,2:50.0,T. Johnson misses 3-pt jump shot from 25 ft,,51,54
168,2,2:45.0,Offensive rebound by B. Adebayo,,51,54
169,2,2:31.0,D. Waiters makes 3-pt jump shot from 25 ft (assist by K. Olynyk),,54,54
170,2,2:15.0,G. Dragić enters the game for T. Johnson,,54,54
171,2,2:08.0,,Shooting foul by B. Adebayo (drawn by M. Ginóbili),54,54
172,2,2:08.0,,M. Ginóbili makes free throw 1 of 3,54,55
173,2,2:08.0,,M. Ginóbili makes free throw 2 of 3,54,56
174,2,2:08.0,,R. Gay enters the game for D. Bertāns,54,56
175,2,2:08.0,,M. Ginóbili makes free throw 3 of 3,54,57
176,2,1:46.0,B. Adebayo makes 2-pt jump shot from 7 ft (assist by G. Dragić),,56,57
177,2,1:36.0,J. Winslow enters the game for K. Olynyk,,56,57
178,2,1:23.0,,P. Mills misses 3-pt jump shot from 26 ft,56,57
179,2,1:20.0,,Offensive rebound by L. Aldridge,56,57
180,2,1:09.0,,B. Forbes misses 2-pt jump shot from 14 ft,56,57
181,2,1:09.0,Defensive rebound by J. Winslow,,56,57
182,2,0:51.0,G. Dragić makes 2-pt jump shot from 7 ft,,58,57
183,2,0:32.0,,R. Gay misses 2-pt jump shot from 5 ft,58,57
184,2,0:32.0,Defensive rebound by Team,,58,57
185,2,0:12.0,D. Waiters misses 2-pt layup from 1 ft (block by L. Aldridge),,58,57
186,2,0:12.0,Offensive rebound by Team,,58,57
187,2,0:10.0,J. Winslow misses 2-pt jump shot from 22 ft,,58,57
188,2,0:06.0,,Defensive rebound by B. Forbes,58,57
189,2,0:00.0,,R. Gay misses 3-pt jump shot from 25 ft,58,57
190,2,0:00.0,,Offensive rebound by Team,58,57
191,3,11:39.0,,L. Aldridge misses 2-pt jump shot from 13 ft,58,57
192,3,11:38.0,,Offensive rebound by Team,58,57
193,3,11:38.0,,Personal foul by J. Johnson (drawn by R. Gay),58,57
194,3,11:38.0,J. Winslow enters the game for J. Johnson,,58,57
195,3,11:22.0,,B. Forbes misses 2-pt layup from 2 ft,58,57
196,3,11:20.0,Defensive rebound by K. Olynyk,,58,57
197,3,11:10.0,J. Richardson makes 3-pt jump shot from 23 ft (assist by J. Winslow),,61,57
198,3,10:50.0,,R. Gay misses 2-pt jump shot from 22 ft,61,57
199,3,10:47.0,Defensive rebound by G. Dragić,,61,57
200,3,10:45.0,J. Winslow misses 2-pt layup from 1 ft (block by D. Green),,61,57
201,3,10:45.0,,Defensive rebound by T. Parker,61,57
202,3,10:26.0,,D. Green makes 2-pt jump shot from 9 ft (assist by B. Forbes),61,59
203,3,10:06.0,G. Dragić misses 2-pt layup from 1 ft,,61,59
204,3,10:04.0,,Defensive rebound by B. Forbes,61,59
205,3,9:46.0,,T. Parker misses 2-pt jump shot from 7 ft,61,59
206,3,9:42.0,,Offensive rebound by L. Aldridge,61,59
207,3,9:42.0,,L. Aldridge makes 2-pt layup at rim,61,61
208,3,9:27.0,J. Winslow misses 3-pt jump shot from 22 ft,,61,61
209,3,9:22.0,,Defensive rebound by T. Parker,61,61
210,3,9:13.0,,R. Gay makes 2-pt jump shot from 10 ft (assist by T. Parker),61,63
211,3,8:59.0,G. Dragić misses 2-pt layup from 5 ft (block by T. Parker),,61,63
212,3,8:59.0,,Defensive rebound by Team,61,63
213,3,8:45.0,,B. Forbes makes 3-pt jump shot from 24 ft (assist by T. Parker),61,66
214,3,8:26.0,J. Winslow misses 2-pt layup from 2 ft,,61,66
215,3,8:21.0,Offensive rebound by J. Winslow,,61,66
216,3,8:21.0,J. Winslow makes 2-pt layup at rim,,63,66
217,3,8:07.0,,T. Parker misses 2-pt jump shot from 16 ft,63,66
218,3,8:00.0,,Offensive rebound by R. Gay,63,66
219,3,8:00.0,,R. Gay misses 2-pt layup at rim,63,66
220,3,8:00.0,Defensive rebound by K. Olynyk,,63,66
221,3,7:53.0,Turnover by G. Dragić (turnover),,63,66
222,3,7:36.0,,D. Green makes 2-pt layup from 1 ft,63,68
223,3,7:26.0,D. Waiters makes 3-pt jump shot from 25 ft,,66,68
224,3,7:03.0,,Offensive foul by L. Aldridge (drawn by J. Richardson),66,68
225,3,7:03.0,,Turnover by L. Aldridge (offensive foul),66,68
226,3,7:03.0,,P. Mills enters the game for T. Parker,66,68
227,3,6:41.0,J. Winslow misses 3-pt jump shot from 22 ft,,66,68
228,3,6:39.0,,Defensive rebound by P. Mills,66,68
229,3,6:35.0,,B. Forbes makes 3-pt jump shot from 25 ft (assist by P. Mills),66,71
230,3,6:18.0,,Offensive charge foul by J. Richardson (drawn by P. Mills),66,71
231,3,6:18.0,Turnover by J. Richardson (offensive foul),,66,71
232,3,6:18.0,,San Antonio full timeout,66,71
233,3,6:18.0,,M. Ginóbili enters the game for D. Green,66,71
234,3,5:55.0,,L. Aldridge misses 2-pt jump shot from 13 ft,66,71
235,3,5:53.0,Defensive rebound by K. Olynyk,,66,71
236,3,5:46.0,Turnover by D. Waiters (bad pass),,66,71
237,3,5:34.0,,Shooting foul by D. Waiters (drawn by M. Ginóbili),66,71
238,3,5:34.0,,M. Ginóbili makes free throw 1 of 2,66,72
239,3,5:34.0,,D. Bertāns enters the game for R. Gay,66,72
240,3,5:34.0,T. Johnson enters the game for G. Dragić,,66,72
241,3,5:34.0,,M. Ginóbili makes free throw 2 of 2,66,73
242,3,5:17.0,Personal block foul by D. Bertāns (drawn by J. Winslow),,66,73
243,3,5:13.0,D. Waiters makes 3-pt jump shot from 24 ft (assist by K. Olynyk),,69,73
244,3,4:49.0,,P. Mills misses 2-pt jump shot from 18 ft,69,73
245,3,4:46.0,Defensive rebound by Team,,69,73
246,3,4:29.0,T. Johnson makes 3-pt jump shot from 25 ft (assist by J. Winslow),,72,73
247,3,4:09.0,,L. Aldridge misses 2-pt layup at rim,72,73
248,3,4:05.0,Defensive rebound by K. Olynyk,,72,73
249,3,3:57.0,K. Olynyk makes 3-pt jump shot from 25 ft (assist by D. Waiters),,75,73
250,3,3:42.0,,B. Forbes makes 3-pt jump shot from 24 ft (assist by P. Mills),75,76
251,3,3:22.0,Personal block foul by D. Bertāns (drawn by D. Waiters),,75,76
252,3,3:22.0,,D. Green enters the game for B. Forbes,75,76
253,3,3:19.0,D. Waiters misses 2-pt jump shot from 20 ft,,75,76
254,3,3:17.0,,Defensive rebound by D. Bertāns,75,76
255,3,3:11.0,,P. Mills makes 3-pt jump shot from 25 ft,75,79
256,3,3:09.0,Miami full timeout,,75,79
257,3,3:09.0,,P. Gasol enters the game for L. Aldridge,75,79
258,3,2:52.0,T. Johnson makes 3-pt jump shot from 25 ft (assist by K. Olynyk),,78,79
259,3,2:41.0,,Turnover by M. Ginóbili (bad pass),78,79
260,3,2:41.0,W. Ellington enters the game for J. Richardson,,78,79
261,3,2:17.0,Turnover by Team (shot clock),,78,79
262,3,2:03.0,,D. Bertāns makes 2-pt jump shot from 1 ft,78,81
263,3,1:43.0,Turnover by K. Olynyk (bad pass; steal by D. Green),,78,81
264,3,1:37.0,,D. Bertāns misses 3-pt jump shot from 23 ft,78,81
265,3,1:35.0,,Offensive rebound by P. Mills,78,81
266,3,1:32.0,,M. Ginóbili misses 3-pt jump shot from 25 ft,78,81
267,3,1:32.0,,Offensive rebound by Team,78,81
268,3,1:32.0,Loose ball foul by K. Olynyk (drawn by P. Gasol),,78,81
269,3,1:32.0,B. Adebayo enters the game for K. Olynyk,,78,81
270,3,1:21.0,,Turnover by M. Ginóbili (bad pass; steal by T. Johnson),78,81
271,3,1:20.0,Shooting foul by P. Mills (drawn by T. Johnson),,78,81
272,3,1:20.0,T. Johnson makes free throw 1 of 2,,79,81
273,3,1:20.0,,R. Gay enters the game for D. Bertāns,79,81
274,3,1:20.0,G. Dragić enters the game for D. Waiters,,79,81
275,3,1:20.0,T. Johnson misses free throw 2 of 2,,79,81
276,3,1:15.0,Offensive rebound by B. Adebayo,,79,81
277,3,1:12.0,J. Winslow misses 3-pt jump shot from 23 ft,,79,81
278,3,1:07.0,,Defensive rebound by P. Mills,79,81
279,3,0:44.0,,P. Gasol makes 2-pt layup from 1 ft,79,83
280,3,0:25.0,T. Johnson makes 3-pt jump shot from 25 ft,,82,83
281,3,0:02.0,,M. Ginóbili makes 3-pt jump shot from 24 ft (assist by P. Mills),82,86
282,4,11:45.0,B. Adebayo makes 2-pt dunk at rim (assist by T. Johnson),,84,86
283,4,11:32.0,,P. Gasol makes 2-pt dunk from 1 ft (assist by D. Green),84,88
284,4,11:09.0,Turnover by T. Johnson (lost ball; steal by D. Green),,84,88
285,4,10:59.0,,P. Gasol makes 2-pt layup from 1 ft (assist by R. Gay),84,90
286,4,10:46.0,G. Dragić misses 2-pt jump shot from 16 ft,,84,90
287,4,10:42.0,,Defensive rebound by P. Gasol,84,90
288,4,10:32.0,,P. Mills makes 3-pt jump shot from 23 ft (assist by R. Gay),84,93
289,4,10:31.0,Miami full timeout,,84,93
290,4,10:31.0,,T. Parker enters the game for P. Mills,84,93
291,4,10:31.0,,B. Forbes enters the game for M. Ginóbili,84,93
292,4,10:12.0,J. Johnson misses 2-pt layup from 1 ft (block by P. Gasol),,84,93
293,4,10:09.0,,Defensive rebound by P. Gasol,84,93
294,4,9:55.0,,R. Gay misses 2-pt dunk from 1 ft,84,93
295,4,9:55.0,Defensive rebound by G. Dragić,,84,93
296,4,9:48.0,Shooting foul by P. Gasol (drawn by T. Johnson),,84,93
297,4,9:48.0,T. Johnson misses free throw 1 of 2,,84,93
298,4,9:48.0,Offensive rebound by Team,,84,93
299,4,9:48.0,T. Johnson makes free throw 2 of 2,,85,93
300,4,9:32.0,,Offensive foul by B. Forbes (drawn by T. Johnson),85,93
301,4,9:32.0,,Turnover by B. Forbes (offensive foul),85,93
302,4,9:23.0,G. Dragić makes 2-pt jump shot from 16 ft,,87,93
303,4,9:00.0,,T. Parker makes 2-pt jump shot from 10 ft (assist by P. Gasol),87,95
304,4,8:48.0,W. Ellington misses 3-pt jump shot from 24 ft,,87,95
305,4,8:48.0,,Defensive rebound by B. Forbes,87,95
306,4,8:38.0,,R. Gay makes 2-pt layup from 2 ft,87,97
307,4,8:21.0,J. Johnson misses 2-pt layup from 1 ft (block by D. Green),,87,97
308,4,8:21.0,,Defensive rebound by D. Green,87,97
309,4,8:18.0,,Shooting block foul by T. Johnson (drawn by R. Gay),87,97
310,4,8:18.0,,R. Gay makes free throw 1 of 2,87,98
311,4,8:18.0,K. Olynyk enters the game for B. Adebayo,,87,98
312,4,8:18.0,,R. Gay misses free throw 2 of 2,87,98
313,4,8:15.0,Defensive rebound by W. Ellington,,87,98
314,4,8:13.0,Miami full timeout,,87,98
315,4,8:13.0,J. Richardson enters the game for T. Johnson,,87,98
316,4,8:05.0,J. Richardson makes 2-pt dunk from 1 ft (assist by J. Johnson),,89,98
317,4,7:43.0,,T. Parker makes 2-pt jump shot from 19 ft (assist by P. Gasol),89,100
318,4,7:29.0,Turnover by J. Johnson (bad pass),,89,100
319,4,7:13.0,,T. Parker makes 2-pt layup at rim,89,102
320,4,6:59.0,Turnover by J. Richardson (bad pass; steal by R. Gay),,89,102
321,4,6:58.0,,Shooting foul by J. Richardson (drawn by R. Gay),89,102
322,4,6:58.0,,R. Gay makes free throw 1 of 2,89,103
323,4,6:58.0,,P. Mills enters the game for T. Parker,89,103
324,4,6:58.0,,L. Aldridge enters the game for P. Gasol,89,103
325,4,6:58.0,D. Waiters enters the game for G. Dragić,,89,103
326,4,6:58.0,,R. Gay makes free throw 2 of 2,89,104
327,4,6:45.0,W. Ellington makes 3-pt jump shot from 25 ft (assist by J. Johnson),,92,104
328,4,6:22.0,,D. Green makes 3-pt jump shot from 22 ft (assist by B. Forbes),92,107
329,4,6:04.0,Shooting foul by D. Green (drawn by D. Waiters),,92,107
330,4,6:04.0,D. Waiters makes free throw 1 of 2,,93,107
331,4,6:04.0,,M. Ginóbili enters the game for D. Green,93,107
332,4,6:04.0,T. Johnson enters the game for W. Ellington,,93,107
333,4,6:04.0,D. Waiters makes free throw 2 of 2,,94,107
334,4,5:44.0,,L. Aldridge misses 2-pt jump shot from 5 ft,94,107
335,4,5:41.0,Defensive rebound by K. Olynyk,,94,107
336,4,5:31.0,D. Waiters misses 3-pt jump shot from 23 ft,,94,107
337,4,5:31.0,,Defensive rebound by R. Gay,94,107
338,4,5:13.0,,R. Gay makes 2-pt layup at rim (assist by M. Ginóbili),94,109
339,4,4:55.0,D. Waiters makes 2-pt layup at rim,,96,109
340,4,4:38.0,,P. Mills misses 3-pt jump shot from 25 ft,96,109
341,4,4:36.0,Defensive rebound by T. Johnson,,96,109
342,4,4:28.0,Personal foul by P. Mills (drawn by K. Olynyk),,96,109
343,4,4:28.0,,D. Bertāns enters the game for R. Gay,96,109
344,4,4:19.0,J. Richardson makes 2-pt jump shot from 12 ft,,98,109
345,4,4:19.0,,San Antonio full timeout,98,109
346,4,3:56.0,,Turnover by M. Ginóbili (bad pass; steal by K. Olynyk),98,109
347,4,3:48.0,Turnover by K. Olynyk (bad pass),,98,109
348,4,3:37.0,,M. Ginóbili misses 2-pt jump shot at rim (block by K. Olynyk),98,109
349,4,3:37.0,,Offensive rebound by Team,98,109
350,4,3:34.0,,M. Ginóbili misses 2-pt jump shot from 14 ft,98,109
351,4,3:32.0,Defensive rebound by T. Johnson,,98,109
352,4,3:24.0,Shooting foul by L. Aldridge (drawn by J. Richardson),,98,109
353,4,3:24.0,J. Richardson makes free throw 1 of 2,,99,109
354,4,3:24.0,J. Richardson makes free throw 2 of 2,,100,109
355,4,3:11.0,,M. Ginóbili misses 2-pt jump shot from 11 ft,100,109
356,4,3:09.0,Defensive rebound by J. Johnson,,100,109
357,4,3:03.0,T. Johnson makes 3-pt jump shot from 25 ft (assist by J. Johnson),,103,109
358,4,3:02.0,,San Antonio full timeout,103,109
359,4,3:02.0,,D. Green enters the game for D. Bertāns,103,109
360,4,3:02.0,,R. Gay enters the game for B. Forbes,103,109
361,4,2:48.0,,P. Mills makes 2-pt jump shot from 16 ft,103,111
362,4,2:35.0,T. Johnson misses 3-pt jump shot from 25 ft,,103,111
363,4,2:32.0,,Defensive rebound by M. Ginóbili,103,111
364,4,2:20.0,,P. Mills misses 2-pt layup at rim,103,111
365,4,2:14.0,,Offensive rebound by L. Aldridge,103,111
366,4,2:14.0,,L. Aldridge makes 2-pt dunk at rim,103,113
367,4,2:03.0,J. Richardson misses 3-pt jump shot from 25 ft,,103,113
368,4,1:56.0,,Defensive rebound by R. Gay,103,113
369,4,1:46.0,,Shooting foul by K. Olynyk (drawn by L. Aldridge),103,113
370,4,1:46.0,,L. Aldridge makes free throw 1 of 2,103,114
371,4,1:46.0,,L. Aldridge makes free throw 2 of 2,103,115
372,4,1:34.0,D. Waiters makes 2-pt jump shot from 17 ft,,105,115
373,4,1:21.0,,L. Aldridge makes 2-pt layup from 2 ft (assist by P. Mills),105,117
374,4,1:10.0,Turnover by D. Waiters (lost ball; steal by R. Gay),,105,117
375,4,1:01.0,,Turnover by R. Gay (bad pass; steal by K. Olynyk),105,117
376,4,1:01.0,,Violation by R. Gay (kicked ball),105,117
377,4,1:01.0,,D. Murray enters the game for P. Mills,105,117
