,QUARTER,TIME_REMAINING,CHICAGO_ACTION,CLEVELAND_ACTION,CHICAGO_SCORE,CLEVELAND_SCORE
77,1,1:36.0,,C. Frye makes 3-pt jump shot from 25 ft (assist by I. Shumpert),32,22
78,1,1:23.0,J. Holiday makes 3-pt jump shot from 25 ft (assist by C. Felício),,35,22
79,1,1:23.0,Shooting foul by J. Crowder (drawn by J. Holiday),,35,22
80,1,1:23.0,,K. Korver enters the game for J. Crowder,35,22
81,1,1:23.0,Q. Pondexter enters the game for P. Zipser,,35,22
82,1,1:23.0,,D. Wade enters the game for L. James,35,22
83,1,1:23.0,J. Holiday makes free throw 1 of 1,,36,22
84,1,1:11.0,,Shooting foul by C. Felício (drawn by J. Green),36,22
85,1,1:11.0,,J. Green makes free throw 1 of 2,36,23
86,1,1:11.0,,J. Green makes free throw 2 of 2,36,24
87,1,1:01.0,K. Felder misses 2-pt jump shot from 12 ft,,36,24
88,1,1:01.0,,Defensive rebound by Team,36,24
89,1,0:50.0,,I. Shumpert misses 3-pt jump shot from 26 ft,36,24
90,1,0:45.0,Defensive rebound by D. Nwaba,,36,24
91,1,0:41.0,K. Felder misses 3-pt jump shot from 26 ft,,36,24
92,1,0:36.0,,Defensive rebound by J. Green,36,24
93,1,0:36.0,,Shooting foul by Q. Pondexter (drawn by J. Green),36,24
94,1,0:36.0,,J. Green makes free throw 1 of 2,36,25
95,1,0:36.0,,J. Green makes free throw 2 of 2,36,26
96,1,0:24.0,Q. Pondexter makes 2-pt layup from 1 ft (assist by K. Felder),,38,26
97,1,0:07.0,,D. Wade makes 2-pt jump shot from 10 ft,38,28
98,1,0:00.0,Q. Pondexter misses 2-pt jump shot from 16 ft,,38,28
99,1,0:00.0,,Defensive rebound by D. Wade,38,28
100,2,11:44.0,,J. Green makes 2-pt layup from 2 ft (assist by D. Wade),38,30
101,2,11:23.0,Q. Pondexter misses 3-pt jump shot from 25 ft,,38,30
102,2,11:20.0,,Defensive rebound by D. Wade,38,30
103,2,11:14.0,,D. Wade makes 2-pt jump shot from 18 ft,38,32
104,2,10:57.0,K. Felder makes 3-pt jump shot from 24 ft,,41,32
105,2,10:39.0,,Personal foul by C. Felício (drawn by D. Wade),41,32
106,2,10:31.0,,K. Korver makes 2-pt layup at rim (assist by J. Green),41,34
107,2,10:16.0,C. Felício misses 2-pt jump shot from 8 ft,,41,34
108,2,10:12.0,,Defensive rebound by D. Wade,41,34
109,2,10:07.0,,I. Shumpert misses 3-pt jump shot from 25 ft,41,34
110,2,10:01.0,Defensive rebound by K. Felder,,41,34
111,2,9:58.0,D. Nwaba misses 2-pt layup from 1 ft,,41,34
112,2,9:58.0,,Defensive rebound by Team,41,34
113,2,9:49.0,,C. Frye makes 2-pt layup at rim (assist by D. Wade),41,36
114,2,9:49.0,,Shooting foul by D. Valentine (drawn by C. Frye),41,36
115,2,9:49.0,L. Markkanen enters the game for C. Felício,,41,36
116,2,9:49.0,,C. Frye makes free throw 1 of 1,41,37
117,2,9:34.0,K. Felder makes 3-pt jump shot from 22 ft (assist by Q. Pondexter),,44,37
118,2,9:21.0,,J. Green makes 3-pt jump shot from 26 ft (assist by I. Shumpert),44,40
119,2,9:07.0,D. Valentine makes 3-pt jump shot from 23 ft (assist by K. Felder),,47,40
120,2,8:54.0,,C. Frye makes 2-pt layup from 1 ft (assist by K. Korver),47,42
121,2,8:42.0,K. Felder misses 3-pt jump shot from 28 ft,,47,42
122,2,8:40.0,Offensive rebound by Q. Pondexter,,47,42
123,2,8:40.0,Shooting foul by J. Green (drawn by Q. Pondexter),,47,42
124,2,8:40.0,Q. Pondexter makes free throw 1 of 2,,48,42
125,2,8:40.0,,L. James enters the game for C. Frye,48,42
126,2,8:40.0,P. Zipser enters the game for D. Nwaba,,48,42
127,2,8:40.0,Q. Pondexter makes free throw 2 of 2,,49,42
128,2,8:34.0,Offensive charge foul by D. Wade (drawn by K. Felder),,49,42
129,2,8:34.0,,Turnover by D. Wade (offensive foul),49,42
130,2,8:34.0,C. Felício enters the game for Q. Pondexter,,49,42
131,2,8:11.0,K. Felder misses 2-pt layup at rim,,49,42
132,2,8:08.0,,Defensive rebound by K. Korver,49,42
133,2,8:00.0,,J. Green makes 2-pt hook shot from 13 ft,49,44
134,2,7:36.0,C. Felício misses 2-pt layup from 4 ft (block by K. Korver),,49,44
135,2,7:36.0,Offensive rebound by Team,,49,44
136,2,7:36.0,J. Grant enters the game for K. Felder,,49,44
137,2,7:34.0,D. Valentine misses 2-pt jump shot from 15 ft,,49,44
138,2,7:30.0,,Defensive rebound by I. Shumpert,49,44
139,2,7:14.0,,L. James misses 2-pt jump shot from 22 ft,49,44
140,2,7:11.0,Defensive rebound by D. Valentine,,49,44
141,2,6:57.0,P. Zipser misses 2-pt jump shot from 19 ft,,49,44
142,2,6:53.0,,Defensive rebound by K. Korver,49,44
143,2,6:41.0,,I. Shumpert misses 3-pt jump shot from 23 ft,49,44
144,2,6:38.0,Defensive rebound by L. Markkanen,,49,44
145,2,6:17.0,J. Grant misses 2-pt layup at rim,,49,44
146,2,6:16.0,Offensive rebound by Team,,49,44
147,2,6:16.0,Turnover by Team (shot clock),,49,44
148,2,6:16.0,,Cleveland full timeout,49,44
149,2,6:16.0,,J. Smith enters the game for I. Shumpert,49,44
150,2,6:16.0,,K. Love enters the game for J. Green,49,44
151,2,6:16.0,R. Lopez enters the game for C. Felício,,49,44
152,2,6:16.0,J. Holiday enters the game for D. Valentine,,49,44
153,2,6:07.0,,L. James makes 2-pt layup from 2 ft (assist by D. Wade),49,46
154,2,6:07.0,,Shooting foul by J. Grant (drawn by L. James),49,46
155,2,6:07.0,,L. James makes free throw 1 of 1,49,47
156,2,5:47.0,L. Markkanen makes 3-pt jump shot from 22 ft (assist by P. Zipser),,52,47
157,2,5:28.0,,D. Wade makes 2-pt layup at rim (assist by K. Love),52,49
158,2,5:15.0,P. Zipser makes 3-pt jump shot from 26 ft (assist by J. Holiday),,55,49
159,2,4:51.0,,K. Love misses 2-pt jump shot from 19 ft,55,49
160,2,4:48.0,Defensive rebound by P. Zipser,,55,49
161,2,4:32.0,J. Holiday misses 2-pt layup from 3 ft,,55,49
162,2,4:28.0,Offensive rebound by L. Markkanen,,55,49
163,2,4:26.0,L. Markkanen misses 2-pt layup from 2 ft,,55,49
164,2,4:21.0,,Defensive rebound by K. Love,55,49
165,2,4:19.0,,K. Korver misses 3-pt jump shot from 26 ft,55,49
166,2,4:13.0,Defensive rebound by J. Grant,,55,49
167,2,4:12.0,R. Lopez makes 2-pt dunk at rim (assist by J. Grant),,57,49
168,2,3:53.0,,L. James makes 2-pt layup from 1 ft (assist by J. Smith),57,51
169,2,3:33.0,J. Holiday makes 2-pt jump shot from 12 ft (assist by P. Zipser),,59,51
170,2,3:23.0,,K. Korver makes 3-pt jump shot from 26 ft (assist by L. James),59,54
171,2,3:09.0,L. Markkanen makes 3-pt jump shot from 24 ft (assist by P. Zipser),,62,54
172,2,2:52.0,,J. Smith misses 3-pt jump shot from 25 ft,62,54
173,2,2:49.0,Defensive rebound by P. Zipser,,62,54
174,2,2:41.0,Turnover by R. Lopez (turnover),,62,54
175,2,2:41.0,Chicago full timeout,,62,54
176,2,2:41.0,,T. Thompson enters the game for D. Wade,62,54
177,2,2:41.0,,J. Crowder enters the game for K. Korver,62,54
178,2,2:29.0,,L. James makes 3-pt jump shot from 25 ft (assist by J. Smith),62,57
179,2,2:06.0,J. Holiday makes 3-pt jump shot from 25 ft,,65,57
180,2,1:35.0,,J. Crowder misses 3-pt jump shot from 26 ft,65,57
181,2,1:34.0,,Offensive rebound by Team,65,57
182,2,1:34.0,K. Felder enters the game for J. Grant,,65,57
183,2,1:26.0,,T. Thompson misses 2-pt dunk from 1 ft (block by J. Holiday),65,57
184,2,1:20.0,,Offensive rebound by K. Love,65,57
185,2,1:19.0,,K. Love makes 2-pt jump shot from 11 ft,65,59
186,2,1:00.0,K. Felder makes 2-pt jump shot from 15 ft,,67,59
187,2,0:45.0,,K. Love makes 3-pt jump shot from 23 ft (assist by L. James),67,62
188,2,0:27.0,Shooting foul by T. Thompson (drawn by K. Felder),,67,62
189,2,0:27.0,K. Felder misses free throw 1 of 2,,67,62
190,2,0:27.0,Offensive rebound by Team,,67,62
191,2,0:27.0,,K. Korver enters the game for T. Thompson,67,62
192,2,0:27.0,D. Nwaba enters the game for R. Lopez,,67,62
193,2,0:27.0,K. Felder makes free throw 2 of 2,,68,62
194,2,0:05.0,,L. James makes 3-pt jump shot from 26 ft,68,65
195,2,0:00.0,P. Zipser misses 2-pt jump shot from 22 ft,,68,65
196,2,0:00.0,,Defensive rebound by K. Love,68,65
197,3,11:52.0,,Offensive foul by J. Smith (drawn by L. Markkanen),68,65
198,3,11:52.0,,Turnover by J. Smith (offensive foul),68,65
199,3,11:42.0,Shooting foul by J. Crowder (drawn by J. Holiday),,68,65
200,3,11:42.0,J. Holiday misses free throw 1 of 3,,68,65
201,3,11:42.0,Offensive rebound by Team,,68,65
202,3,11:42.0,J. Holiday makes free throw 2 of 3,,69,65
203,3,11:42.0,J. Holiday makes free throw 3 of 3,,70,65
204,3,11:30.0,,Personal foul by J. Grant (drawn by T. Thompson),70,65
205,3,11:20.0,,K. Love misses 2-pt jump shot from 11 ft,70,65
206,3,11:10.0,,Offensive rebound by T. Thompson,70,65
207,3,11:10.0,,T. Thompson makes 2-pt layup at rim,70,67
208,3,11:10.0,Personal foul by K. Love (drawn by L. Markkanen),,70,67
209,3,11:08.0,L. Markkanen misses 3-pt jump shot from 28 ft,,70,67
210,3,11:04.0,,Defensive rebound by T. Thompson,70,67
211,3,10:57.0,,L. James misses 3-pt jump shot from 26 ft,70,67
212,3,10:54.0,Defensive rebound by P. Zipser,,70,67
213,3,10:39.0,P. Zipser misses 3-pt jump shot from 29 ft,,70,67
214,3,10:36.0,,Defensive rebound by J. Crowder,70,67
215,3,10:30.0,,L. James makes 2-pt layup at rim,70,69
216,3,10:11.0,L. Markkanen misses 2-pt layup from 1 ft,,70,69
217,3,10:06.0,Offensive rebound by L. Markkanen,,70,69
218,3,10:04.0,L. Markkanen makes 2-pt dunk from 1 ft,,72,69
219,3,9:47.0,,J. Smith misses 2-pt jump shot from 20 ft,72,69
220,3,9:41.0,,Offensive rebound by T. Thompson,72,69
221,3,9:33.0,,J. Crowder makes 3-pt jump shot from 23 ft (assist by L. James),72,72
222,3,9:11.0,R. Lopez misses 2-pt jump shot from 10 ft,,72,72
223,3,9:05.0,,Defensive rebound by T. Thompson,72,72
224,3,8:57.0,,J. Smith misses 3-pt jump shot from 24 ft,72,72
225,3,8:52.0,,Offensive rebound by J. Smith,72,72
226,3,8:50.0,,T. Thompson makes 2-pt layup from 1 ft (assist by J. Smith),72,74
227,3,8:50.0,Chicago full timeout,,72,74
228,3,8:50.0,,J. Green enters the game for K. Love,72,74
229,3,8:50.0,D. Nwaba enters the game for P. Zipser,,72,74
230,3,8:30.0,Turnover by L. Markkanen (bad pass; steal by L. James),,72,74
231,3,8:23.0,,J. Smith makes 3-pt jump shot from 25 ft (assist by L. James),72,77
232,3,7:59.0,Turnover by Team (shot clock),,72,77
233,3,7:49.0,,Shooting foul by R. Lopez (drawn by J. Green),72,77
234,3,7:49.0,,J. Green makes free throw 1 of 2,72,78
235,3,7:49.0,,J. Green makes free throw 2 of 2,72,79
236,3,7:25.0,Turnover by Team (shot clock),,72,79
237,3,7:14.0,,Personal foul by D. Nwaba (drawn by J. Green),72,79
238,3,7:00.0,,L. James makes 2-pt jump shot from 22 ft,72,81
239,3,6:52.0,J. Grant makes 2-pt layup from 1 ft,,74,81
240,3,6:52.0,Shooting foul by L. James (drawn by J. Grant),,74,81
241,3,6:52.0,J. Grant makes free throw 1 of 1,,75,81
242,3,6:43.0,,Personal foul by D. Nwaba (drawn by L. James),75,81
243,3,6:32.0,,J. Crowder makes 3-pt jump shot from 23 ft (assist by L. James),75,84
244,3,6:18.0,J. Holiday makes 3-pt jump shot from 23 ft (assist by J. Grant),,78,84
245,3,6:00.0,,J. Crowder misses 3-pt jump shot from 25 ft,78,84
246,3,5:56.0,Defensive rebound by L. Markkanen,,78,84
247,3,5:43.0,Turnover by D. Nwaba (bad pass; steal by J. Smith),,78,84
248,3,5:29.0,,D. Wade enters the game for L. James,78,84
249,3,5:29.0,D. Valentine enters the game for D. Nwaba,,78,84
250,3,5:23.0,,D. Wade makes 2-pt jump shot from 15 ft,78,86
251,3,5:10.0,R. Lopez makes 2-pt layup from 3 ft (assist by J. Grant),,80,86
252,3,4:57.0,,Personal foul by J. Holiday (drawn by T. Thompson),80,86
253,3,4:57.0,,T. Thompson makes free throw 1 of 2,80,87
254,3,4:57.0,Q. Pondexter enters the game for L. Markkanen,,80,87
255,3,4:57.0,,T. Thompson misses free throw 2 of 2,80,87
256,3,4:54.0,Defensive rebound by J. Grant,,80,87
257,3,4:46.0,J. Holiday misses 3-pt jump shot from 26 ft,,80,87
258,3,4:42.0,,Defensive rebound by T. Thompson,80,87
259,3,4:34.0,,J. Smith misses 3-pt jump shot from 26 ft,80,87
260,3,4:30.0,Defensive rebound by D. Valentine,,80,87
261,3,4:08.0,D. Valentine misses 3-pt jump shot from 31 ft,,80,87
262,3,4:04.0,,Defensive rebound by T. Thompson,80,87
263,3,3:55.0,,Shooting foul by J. Holiday (drawn by D. Wade),80,87
264,3,3:55.0,,D. Wade misses free throw 1 of 2,80,87
265,3,3:55.0,,Offensive rebound by Team,80,87
266,3,3:55.0,,I. Shumpert enters the game for J. Smith,80,87
267,3,3:55.0,,K. Korver enters the game for J. Crowder,80,87
268,3,3:55.0,K. Felder enters the game for J. Grant,,80,87
269,3,3:55.0,,D. Wade makes free throw 2 of 2,80,88
270,3,3:38.0,J. Holiday makes 3-pt jump shot from 24 ft (assist by Q. Pondexter),,83,88
271,3,3:21.0,,D. Wade misses 2-pt layup from 1 ft,83,88
272,3,3:17.0,Defensive rebound by D. Valentine,,83,88
273,3,3:14.0,J. Holiday misses 3-pt jump shot from 24 ft,,83,88
274,3,3:10.0,,Defensive rebound by T. Thompson,83,88
275,3,3:05.0,,Turnover by I. Shumpert (bad pass; steal by J. Holiday),83,88
276,3,3:01.0,J. Holiday makes 2-pt dunk at rim,,85,88
277,3,3:01.0,,Cleveland full timeout,85,88
278,3,2:46.0,,Personal foul by Q. Pondexter (drawn by J. Green),85,88
279,3,2:46.0,,J. Green misses free throw 1 of 2,85,88
280,3,2:46.0,,Offensive rebound by Team,85,88
281,3,2:46.0,,K. Love enters the game for T. Thompson,85,88
282,3,2:46.0,,J. Green makes free throw 2 of 2,85,89
283,3,2:34.0,Personal foul by I. Shumpert (drawn by R. Lopez),,85,89
284,3,2:26.0,D. Valentine makes 3-pt jump shot from 22 ft (assist by R. Lopez),,88,89
285,3,2:08.0,,D. Wade makes 2-pt jump shot from 17 ft,88,91
286,3,1:54.0,D. Valentine makes 2-pt jump shot from 15 ft,,90,91
287,3,1:41.0,,K. Love misses 3-pt jump shot from 26 ft,90,91
288,3,1:37.0,Defensive rebound by D. Valentine,,90,91
289,3,1:32.0,D. Valentine misses 2-pt jump shot from 19 ft,,90,91
290,3,1:25.0,,Defensive rebound by K. Love,90,91
291,3,1:15.0,,D. Wade misses 2-pt jump shot from 9 ft,90,91
292,3,1:09.0,Defensive rebound by Q. Pondexter,,90,91
293,3,0:59.0,Q. Pondexter misses 2-pt jump shot from 15 ft,,90,91
294,3,0:58.0,,Defensive rebound by Team,90,91
295,3,0:58.0,C. Felício enters the game for R. Lopez,,90,91
296,3,0:42.0,,Turnover by K. Love (bad pass; steal by K. Felder),90,91
297,3,0:32.0,Q. Pondexter makes 2-pt layup from 1 ft (assist by C. Felício),,92,91
298,3,0:13.0,,J. Green misses 2-pt jump shot from 21 ft,92,91
299,3,0:08.0,Defensive rebound by J. Holiday,,92,91
300,3,0:01.0,Turnover by K. Felder (bad pass; steal by D. Wade),,92,91
301,3,0:00.0,,K. Korver misses 3-pt jump shot from 48 ft,92,91
302,3,0:00.0,,Offensive rebound by Team,92,91
303,4,11:39.0,D. Valentine misses 2-pt layup from 2 ft,,92,91
304,4,11:34.0,Offensive rebound by C. Felício,,92,91
305,4,11:27.0,Turnover by K. Felder (traveling),,92,91
306,4,11:27.0,,L. James enters the game for I. Shumpert,92,91
307,4,11:18.0,,K. Love makes 3-pt jump shot from 25 ft (assist by D. Wade),92,94
308,4,11:07.0,K. Felder misses 2-pt layup from 3 ft (block by D. Wade),,92,94
309,4,10:54.0,,Defensive rebound by K. Love,92,94
310,4,10:53.0,,J. Green makes 2-pt layup at rim (assist by L. James),92,96
311,4,10:43.0,C. Felício makes 2-pt layup from 3 ft (assist by K. Felder),,94,96
312,4,10:30.0,,K. Korver makes 3-pt jump shot from 24 ft (assist by L. James),94,99
313,4,10:10.0,P. Zipser makes 2-pt jump shot from 14 ft (assist by K. Felder),,96,99
314,4,9:57.0,,K. Korver makes 3-pt jump shot from 25 ft (assist by L. James),96,102
315,4,9:43.0,K. Felder misses 2-pt layup from 3 ft,,96,102
316,4,9:35.0,Offensive rebound by C. Felício,,96,102
317,4,9:35.0,C. Felício misses 2-pt layup at rim,,96,102
318,4,9:34.0,,Defensive rebound by L. James,96,102
319,4,9:31.0,,K. Korver misses 3-pt jump shot from 24 ft,96,102
320,4,9:31.0,,Offensive rebound by K. Love,96,102
321,4,9:31.0,,Shooting foul by K. Felder (drawn by K. Love),96,102
322,4,9:31.0,,K. Love makes free throw 1 of 2,96,103
323,4,9:31.0,,J. Crowder enters the game for D. Wade,96,103
324,4,9:31.0,,J. Smith enters the game for J. Green,96,103
325,4,9:31.0,J. Grant enters the game for K. Felder,,96,103
326,4,9:31.0,,K. Love makes free throw 2 of 2,96,104
327,4,9:13.0,D. Valentine makes 2-pt jump shot from 19 ft,,98,104
328,4,8:56.0,,K. Love misses 3-pt jump shot from 23 ft,98,104
329,4,8:52.0,Defensive rebound by P. Zipser,,98,104
330,4,8:48.0,Offensive foul by C. Felício (drawn by L. James),,98,104
331,4,8:48.0,Turnover by C. Felício (offensive foul),,98,104
332,4,8:37.0,,K. Love makes 2-pt layup from 1 ft (assist by L. James),98,106
333,4,8:37.0,Chicago full timeout,,98,106
334,4,8:37.0,D. Nwaba enters the game for Q. Pondexter,,98,106
335,4,8:26.0,C. Felício misses 2-pt layup from 2 ft,,98,106
336,4,8:22.0,,Defensive rebound by K. Love,98,106
337,4,8:18.0,,J. Crowder misses 3-pt jump shot from 24 ft,98,106
338,4,8:13.0,Defensive rebound by J. Grant,,98,106
339,4,8:13.0,Shooting foul by J. Smith (drawn by J. Grant),,98,106
340,4,8:13.0,J. Grant makes free throw 2 of 2,,99,106
341,4,8:13.0,J. Grant makes free throw 1 of 2,,100,106
342,4,8:03.0,,Turnover by L. James (bad pass),100,106
343,4,7:54.0,D. Valentine makes 3-pt jump shot from 26 ft (assist by J. Grant),,103,106
344,4,7:39.0,Violation by D. Valentine (kicked ball),,103,106
345,4,7:30.0,,Personal foul by J. Grant (drawn by L. James),103,106
346,4,7:19.0,,J. Crowder makes 3-pt jump shot from 25 ft (assist by J. Smith),103,109
347,4,6:59.0,D. Valentine misses 2-pt jump shot from 13 ft,,103,109
348,4,6:53.0,,Defensive rebound by K. Love,103,109
349,4,6:51.0,,L. James makes 2-pt layup from 1 ft,103,111
350,4,6:35.0,J. Grant misses 3-pt jump shot from 25 ft,,103,111
351,4,6:31.0,,Defensive rebound by K. Love,103,111
352,4,6:15.0,,Shooting foul by P. Zipser (drawn by K. Love),103,111
353,4,6:15.0,,K. Love misses free throw 1 of 2,103,111
354,4,6:15.0,,Offensive rebound by Team,103,111
355,4,6:15.0,J. Holiday enters the game for D. Valentine,,103,111
356,4,6:15.0,L. Markkanen enters the game for D. Nwaba,,103,111
357,4,6:15.0,,K. Love makes free throw 2 of 2,103,112
358,4,6:05.0,J. Holiday makes 2-pt layup at rim (assist by C. Felício),,105,112
359,4,5:36.0,,J. Smith misses 3-pt jump shot from 26 ft,105,112
360,4,5:35.0,,Offensive rebound by Team,105,112
361,4,5:35.0,,Cleveland full timeout,105,112
362,4,5:28.0,,Turnover by K. Korver (bad pass),105,112
363,4,5:14.0,Turnover by J. Grant (bad pass; steal by L. James),,105,112
364,4,5:12.0,,Shooting foul by L. Markkanen (drawn by L. James),105,112
365,4,5:12.0,,L. James makes free throw 1 of 2,105,113
366,4,5:12.0,R. Lopez enters the game for C. Felício,,105,113
367,4,5:12.0,,L. James makes free throw 2 of 2,105,114
368,4,4:51.0,P. Zipser misses 2-pt layup from 1 ft,,105,114
369,4,4:46.0,,Defensive rebound by K. Korver,105,114
370,4,4:43.0,,K. Love misses 3-pt jump shot from 24 ft,105,114
371,4,4:37.0,Defensive rebound by J. Grant,,105,114
372,4,4:29.0,J. Holiday misses 2-pt jump shot from 16 ft,,105,114
373,4,4:27.0,Offensive rebound by Team,,105,114
374,4,4:27.0,,Loose ball foul by K. Korver (drawn by R. Lopez),105,114
375,4,4:27.0,,T. Thompson enters the game for K. Korver,105,114
376,4,4:06.0,Turnover by L. Markkanen (lost ball; steal by L. James),,105,114
377,4,4:00.0,,K. Love makes 2-pt layup from 1 ft (assist by L. James),105,116
378,4,4:00.0,Chicago full timeout,,105,116
379,4,4:00.0,,Cleveland full timeout,105,116
380,4,3:38.0,R. Lopez misses 2-pt layup from 2 ft,,105,116
381,4,3:28.0,Offensive rebound by R. Lopez,,105,116
382,4,3:28.0,R. Lopez makes 2-pt layup at rim,,107,116
383,4,3:10.0,,L. James misses 2-pt jump shot from 20 ft,107,116
384,4,3:05.0,,Offensive rebound by K. Love,107,116
385,4,3:03.0,,K. Love misses 2-pt jump shot from 16 ft,107,116
386,4,2:58.0,Defensive rebound by J. Holiday,,107,116
387,4,2:56.0,L. Markkanen misses 3-pt jump shot from 26 ft,,107,116
388,4,2:51.0,,Defensive rebound by T. Thompson,107,116
389,4,2:39.0,,Offensive foul by T. Thompson (drawn by P. Zipser),107,116
390,4,2:39.0,,Turnover by T. Thompson (offensive foul),107,116
