,QUARTER,TIME_REMAINING,ORLANDO_ACTION,MILWAUKEE_ACTION,ORLANDO_SCORE,MILWAUKEE_SCORE
24,1,8:53.0,Shooting foul by T. Snell (drawn by A. Gordon),,9,10
25,1,8:53.0,A. Gordon makes free throw 1 of 1,,10,10
26,1,8:38.0,,T. Snell misses 2-pt jump shot from 10 ft,10,10
27,1,8:36.0,Defensive rebound by M. Hezonja,,10,10
28,1,8:29.0,N. Vučević misses 2-pt jump shot from 15 ft,,10,10
29,1,8:26.0,,Defensive rebound by J. Parker,10,10
30,1,8:18.0,,J. Henson misses 2-pt jump shot from 20 ft,10,10
31,1,8:16.0,,Offensive rebound by J. Parker,10,10
32,1,8:00.0,,E. Bledsoe misses 3-pt jump shot from 23 ft,10,10
33,1,7:58.0,Defensive rebound by N. Vučević,,10,10
34,1,7:52.0,N. Vučević makes 2-pt hook shot from 3 ft (assist by D. Augustin),,12,10
35,1,7:41.0,,T. Snell misses 3-pt jump shot from 25 ft,12,10
36,1,7:38.0,Defensive rebound by A. Gordon,,12,10
37,1,7:33.0,Turnover by A. Gordon (lost ball; steal by T. Snell),,12,10
38,1,7:25.0,,J. Parker makes 2-pt layup from 1 ft (assist by E. Bledsoe),12,12
39,1,7:02.0,A. Gordon misses 3-pt jump shot from 26 ft,,12,12
40,1,6:59.0,,Defensive rebound by E. Bledsoe,12,12
41,1,6:54.0,,E. Bledsoe makes 2-pt layup from 1 ft,12,14
42,1,6:33.0,A. Gordon misses 3-pt jump shot from 24 ft,,12,14
43,1,6:30.0,,Defensive rebound by T. Snell,12,14
44,1,6:12.0,,K. Middleton misses 3-pt jump shot from 22 ft,12,14
45,1,6:09.0,Defensive rebound by M. Hezonja,,12,14
46,1,6:07.0,Shooting foul by J. Henson (drawn by W. Iwundu),,12,14
47,1,6:07.0,,Milwaukee full timeout,12,14
48,1,6:07.0,W. Iwundu misses free throw 1 of 2,,12,14
49,1,6:07.0,Offensive rebound by Team,,12,14
50,1,6:07.0,W. Iwundu makes free throw 2 of 2,,13,14
51,1,5:50.0,,K. Middleton misses 2-pt jump shot from 14 ft,13,14
52,1,5:47.0,Defensive rebound by A. Gordon,,13,14
53,1,5:31.0,M. Hezonja makes 2-pt dunk from 2 ft (assist by N. Vučević),,15,14
54,1,5:11.0,,E. Bledsoe makes 2-pt layup from 1 ft,15,16
55,1,4:54.0,M. Hezonja misses 3-pt jump shot from 27 ft,,15,16
56,1,4:49.0,,Defensive rebound by E. Bledsoe,15,16
57,1,4:46.0,,E. Bledsoe misses 2-pt jump shot from 16 ft,15,16
58,1,4:43.0,Defensive rebound by A. Gordon,,15,16
59,1,4:33.0,N. Vučević misses 2-pt layup from 5 ft (block by T. Snell),,15,16
60,1,4:30.0,,Defensive rebound by T. Snell,15,16
61,1,4:29.0,,Turnover by E. Bledsoe (bad pass),15,16
62,1,4:29.0,,M. Brogdon enters the game for T. Snell,15,16
63,1,4:13.0,N. Vučević misses 2-pt jump shot from 15 ft,,15,16
64,1,4:10.0,,Defensive rebound by K. Middleton,15,16
65,1,4:03.0,,J. Henson misses 2-pt hook shot from 8 ft,15,16
66,1,4:00.0,Defensive rebound by A. Gordon,,15,16
67,1,3:56.0,D. Augustin misses 3-pt jump shot from 23 ft,,15,16
68,1,3:56.0,Offensive rebound by Team,,15,16
69,1,3:56.0,,T. Zeller enters the game for J. Henson,15,16
70,1,3:56.0,B. Biyombo enters the game for N. Vučević,,15,16
71,1,3:42.0,M. Hezonja misses 3-pt jump shot from 25 ft,,15,16
72,1,3:39.0,,Defensive rebound by J. Parker,15,16
73,1,3:30.0,,K. Middleton makes 2-pt jump shot from 11 ft,15,18
74,1,3:15.0,Turnover by A. Gordon (bad pass; steal by K. Middleton),,15,18
75,1,3:10.0,,J. Parker makes 2-pt dunk from 1 ft (assist by K. Middleton),15,20
76,1,3:10.0,Orlando full timeout,,15,20
77,1,3:10.0,,S. Muhammad enters the game for J. Parker,15,20
78,1,3:10.0,R. Purvis enters the game for D. Augustin,,15,20
79,1,3:10.0,S. Mack enters the game for W. Iwundu,,15,20
80,1,2:58.0,Turnover by A. Gordon (lost ball; steal by E. Bledsoe),,15,20
81,1,2:43.0,,E. Bledsoe misses 2-pt layup from 1 ft,15,20
82,1,2:40.0,Defensive rebound by S. Mack,,15,20
83,1,2:20.0,A. Gordon misses 2-pt jump shot from 16 ft,,15,20
84,1,2:16.0,,Defensive rebound by T. Zeller,15,20
85,1,2:08.0,,S. Muhammad makes 2-pt layup from 1 ft,15,22
86,1,2:08.0,,Shooting foul by S. Mack (drawn by S. Muhammad),15,22
87,1,2:08.0,,S. Muhammad makes free throw 1 of 1,15,23
88,1,2:08.0,,B. Jennings enters the game for E. Bledsoe,15,23
89,1,2:08.0,J. Artis enters the game for M. Hezonja,,15,23
90,1,1:52.0,J. Artis misses 2-pt jump shot from 11 ft,,15,23
91,1,1:47.0,Offensive rebound by B. Biyombo,,15,23
92,1,1:38.0,B. Biyombo makes 2-pt layup from 1 ft (assist by S. Mack),,17,23
93,1,1:24.0,,K. Middleton makes 2-pt jump shot from 15 ft,17,25
94,1,1:16.0,B. Biyombo makes 2-pt layup from 1 ft (assist by S. Mack),,19,25
95,1,0:56.0,,S. Muhammad makes 3-pt jump shot from 22 ft (assist by M. Brogdon),19,28
96,1,0:47.0,B. Biyombo makes 2-pt dunk from 2 ft (assist by S. Mack),,21,28
97,1,0:40.0,,S. Muhammad makes 2-pt layup from 7 ft (assist by B. Jennings),21,30
98,1,0:40.0,,Shooting foul by J. Artis (drawn by S. Muhammad),21,30
99,1,0:40.0,,S. Muhammad makes free throw 1 of 1,21,31
100,1,0:27.0,B. Biyombo misses 2-pt layup from 2 ft,,21,31
101,1,0:25.0,,Defensive rebound by M. Brogdon,21,31
102,1,0:07.0,,Turnover by K. Middleton (traveling),21,31
103,1,0:00.0,R. Purvis misses 2-pt jump shot from 18 ft,,21,31
104,1,0:00.0,Offensive rebound by Team,,21,31
105,2,11:42.0,S. Mack misses 2-pt jump shot from 8 ft,,21,31
106,2,11:39.0,,Defensive rebound by S. Muhammad,21,31
107,2,11:25.0,,M. Brogdon misses 2-pt jump shot from 10 ft,21,31
108,2,11:23.0,Defensive rebound by R. Purvis,,21,31
109,2,11:16.0,R. Purvis misses 2-pt jump shot from 15 ft,,21,31
110,2,11:13.0,,Defensive rebound by T. Zeller,21,31
111,2,11:04.0,,S. Muhammad misses 2-pt hook shot from 6 ft,21,31
112,2,11:02.0,Defensive rebound by J. Artis,,21,31
113,2,10:52.0,Shooting foul by T. Zeller (drawn by K. Birch),,21,31
114,2,10:52.0,K. Birch makes free throw 1 of 2,,22,31
115,2,10:52.0,,T. Snell enters the game for M. Brogdon,22,31
116,2,10:52.0,K. Birch misses free throw 2 of 2,,22,31
117,2,10:48.0,,Defensive rebound by S. Muhammad,22,31
118,2,10:40.0,,Turnover by B. Jennings (bad pass; steal by S. Mack),22,31
119,2,10:24.0,S. Mack makes 3-pt jump shot from 26 ft (assist by J. Artis),,25,31
120,2,10:00.0,,J. Parker misses 3-pt jump shot from 28 ft,25,31
121,2,10:00.0,,Offensive rebound by Team,25,31
122,2,9:45.0,,J. Parker misses 2-pt jump shot from 16 ft,25,31
123,2,9:43.0,Defensive rebound by B. Biyombo,,25,31
124,2,9:39.0,J. Artis misses 2-pt jump shot from 16 ft,,25,31
125,2,9:36.0,,Defensive rebound by B. Jennings,25,31
126,2,9:30.0,,T. Zeller misses 2-pt layup from 3 ft (block by B. Biyombo),25,31
127,2,9:27.0,Defensive rebound by B. Biyombo,,25,31
128,2,9:20.0,S. Mack makes 2-pt layup at rim,,27,31
129,2,9:04.0,,T. Snell misses 2-pt jump shot from 12 ft,27,31
130,2,9:01.0,,Offensive rebound by S. Muhammad,27,31
131,2,9:00.0,,S. Muhammad misses 2-pt layup from 2 ft,27,31
132,2,9:00.0,Defensive rebound by K. Birch,,27,31
133,2,9:00.0,Personal foul by S. Muhammad (drawn by K. Birch),,27,31
134,2,8:52.0,S. Mack misses 3-pt jump shot from 27 ft,,27,31
135,2,8:47.0,,Defensive rebound by B. Jennings,27,31
136,2,8:41.0,Offensive charge foul by T. Snell (drawn by S. Mack),,27,31
137,2,8:41.0,,Turnover by T. Snell (offensive foul),27,31
138,2,8:27.0,B. Biyombo makes 2-pt dunk at rim (assist by R. Purvis),,29,31
139,2,8:19.0,,Milwaukee full timeout,29,31
140,2,8:19.0,,E. Bledsoe enters the game for B. Jennings,29,31
141,2,8:19.0,,M. Brogdon enters the game for T. Snell,29,31
142,2,8:00.0,,E. Bledsoe misses 3-pt jump shot from 27 ft,29,31
143,2,7:57.0,Defensive rebound by B. Biyombo,,29,31
144,2,7:42.0,R. Purvis misses 2-pt jump shot from 15 ft,,29,31
145,2,7:39.0,,Defensive rebound by J. Parker,29,31
146,2,7:24.0,,S. Muhammad misses 2-pt layup from 1 ft,29,31
147,2,7:24.0,Defensive rebound by Team,,29,31
148,2,7:05.0,K. Birch makes 2-pt jump shot from 3 ft,,31,31
149,2,6:46.0,,M. Brogdon misses 2-pt layup from 1 ft,31,31
150,2,6:44.0,Defensive rebound by K. Birch,,31,31
151,2,6:35.0,K. Birch misses 2-pt hook shot from 4 ft,,31,31
152,2,6:31.0,,Defensive rebound by S. Muhammad,31,31
153,2,6:27.0,,Turnover by J. Parker (lost ball; steal by K. Birch),31,31
154,2,6:03.0,S. Mack misses 3-pt jump shot from 27 ft,,31,31
155,2,5:58.0,,Defensive rebound by M. Brogdon,31,31
156,2,5:54.0,,M. Brogdon misses 2-pt layup from 1 ft,31,31
157,2,5:52.0,Defensive rebound by K. Birch,,31,31
158,2,5:47.0,R. Purvis misses 3-pt jump shot from 26 ft,,31,31
159,2,5:45.0,Offensive rebound by B. Biyombo,,31,31
160,2,5:45.0,B. Biyombo makes 2-pt layup at rim,,33,31
161,2,5:45.0,Shooting foul by E. Bledsoe (drawn by B. Biyombo),,33,31
162,2,5:45.0,,J. Henson enters the game for J. Parker,33,31
163,2,5:45.0,,K. Middleton enters the game for T. Zeller,33,31
164,2,5:45.0,B. Biyombo misses free throw 1 of 1,,33,31
165,2,5:45.0,,Defensive rebound by S. Muhammad,33,31
166,2,5:33.0,,K. Middleton misses 3-pt jump shot from 22 ft,33,31
167,2,5:30.0,Defensive rebound by S. Mack,,33,31
168,2,5:14.0,R. Purvis misses 2-pt layup from 2 ft,,33,31
169,2,5:14.0,,Defensive rebound by E. Bledsoe,33,31
170,2,5:06.0,,K. Middleton makes 2-pt layup from 1 ft (assist by E. Bledsoe),33,33
171,2,4:55.0,Turnover by S. Mack (bad pass; steal by J. Henson),,33,33
172,2,4:36.0,,K. Middleton makes 2-pt layup from 1 ft,33,35
173,2,4:36.0,Orlando full timeout,,33,35
174,2,4:36.0,,T. Snell enters the game for S. Muhammad,33,35
175,2,4:36.0,N. Vučević enters the game for S. Mack,,33,35
176,2,4:36.0,D. Augustin enters the game for B. Biyombo,,33,35
177,2,4:36.0,W. Iwundu enters the game for R. Purvis,,33,35
178,2,4:24.0,J. Artis misses 2-pt jump shot from 10 ft,,33,35
179,2,4:21.0,,Defensive rebound by J. Henson,33,35
180,2,4:07.0,,Turnover by K. Middleton (bad pass; steal by K. Birch),33,35
181,2,3:56.0,Turnover by D. Augustin (turnover),,33,35
182,2,3:37.0,,T. Snell misses 3-pt jump shot from 28 ft,33,35
183,2,3:34.0,Defensive rebound by K. Birch,,33,35
184,2,3:18.0,N. Vučević makes 2-pt layup from 1 ft,,35,35
185,2,3:18.0,,Violation by J. Henson (def goaltending),35,35
186,2,3:04.0,,K. Middleton misses 2-pt jump shot from 4 ft,35,35
187,2,3:01.0,Defensive rebound by J. Artis,,35,35
188,2,2:53.0,Shooting foul by K. Middleton (drawn by K. Birch),,35,35
189,2,2:53.0,K. Birch misses free throw 1 of 2,,35,35
190,2,2:53.0,Offensive rebound by Team,,35,35
191,2,2:53.0,A. Gordon enters the game for J. Artis,,35,35
192,2,2:53.0,K. Birch makes free throw 2 of 2,,36,35
193,2,2:41.0,,Turnover by K. Middleton (traveling),36,35
194,2,2:41.0,M. Hezonja enters the game for K. Birch,,36,35
195,2,2:28.0,W. Iwundu misses 3-pt jump shot from 23 ft,,36,35
196,2,2:26.0,Offensive rebound by M. Hezonja,,36,35
197,2,2:25.0,Turnover by A. Gordon (traveling),,36,35
198,2,2:13.0,,E. Bledsoe misses 3-pt jump shot from 27 ft,36,35
199,2,2:11.0,Defensive rebound by N. Vučević,,36,35
200,2,2:07.0,Offensive foul by D. Augustin,,36,35
201,2,2:07.0,Turnover by D. Augustin (offensive foul),,36,35
202,2,2:07.0,Technical foul by D. Augustin,,36,35
203,2,2:07.0,,K. Middleton makes technical free throw,36,36
204,2,1:54.0,,T. Snell makes 3-pt jump shot from 26 ft (assist by E. Bledsoe),36,39
205,2,1:36.0,Turnover by N. Vučević (bad pass; steal by E. Bledsoe),,36,39
206,2,1:34.0,,E. Bledsoe makes 2-pt layup from 1 ft,36,41
207,2,1:34.0,Orlando full timeout,,36,41
208,2,1:23.0,N. Vučević makes 2-pt jump shot from 17 ft (assist by D. Augustin),,38,41
209,2,1:00.0,,M. Brogdon makes 2-pt layup from 1 ft (assist by E. Bledsoe),38,43
210,2,0:45.0,M. Hezonja misses 3-pt jump shot from 25 ft,,38,43
211,2,0:44.0,Offensive rebound by N. Vučević,,38,43
212,2,0:44.0,N. Vučević makes 2-pt layup at rim,,40,43
213,2,0:39.0,,T. Snell misses 3-pt jump shot from 27 ft,40,43
214,2,0:36.0,Defensive rebound by W. Iwundu,,40,43
215,2,0:25.0,N. Vučević makes 2-pt jump shot from 18 ft,,42,43
216,2,0:14.0,,Personal foul by D. Augustin (drawn by E. Bledsoe),42,43
217,2,0:14.0,S. Mack enters the game for D. Augustin,,42,43
218,2,0:02.0,,K. Middleton makes 2-pt jump shot from 17 ft,42,45
219,3,11:42.0,A. Gordon misses 2-pt jump shot from 8 ft,,42,45
220,3,11:40.0,,Defensive rebound by K. Middleton,42,45
221,3,11:22.0,,J. Henson misses 2-pt layup from 1 ft,42,45
222,3,11:20.0,Defensive rebound by N. Vučević,,42,45
223,3,11:09.0,A. Gordon makes 3-pt jump shot from 22 ft (assist by W. Iwundu),,45,45
224,3,10:51.0,,K. Middleton misses 2-pt jump shot from 18 ft,45,45
225,3,10:48.0,,Offensive rebound by J. Henson,45,45
226,3,10:46.0,,J. Parker makes 2-pt jump shot from 12 ft (assist by J. Henson),45,47
227,3,10:30.0,N. Vučević misses 2-pt jump shot from 19 ft,,45,47
228,3,10:30.0,,Defensive rebound by E. Bledsoe,45,47
229,3,10:21.0,,E. Bledsoe misses 2-pt jump shot from 10 ft,45,47
230,3,10:18.0,Defensive rebound by N. Vučević,,45,47
231,3,10:10.0,Personal foul by K. Middleton (drawn by D. Augustin),,45,47
232,3,9:56.0,W. Iwundu makes 2-pt layup from 1 ft,,47,47
233,3,9:43.0,,J. Parker misses 2-pt jump shot from 19 ft,47,47
234,3,9:36.0,,Offensive rebound by E. Bledsoe,47,47
235,3,9:36.0,,E. Bledsoe misses 2-pt layup at rim,47,47
236,3,9:35.0,Defensive rebound by N. Vučević,,47,47
237,3,9:27.0,N. Vučević makes 2-pt hook shot from 6 ft (assist by D. Augustin),,49,47
238,3,9:14.0,,J. Parker misses 2-pt layup from 2 ft (block by N. Vučević),49,47
239,3,9:10.0,,Offensive rebound by J. Parker,49,47
240,3,9:08.0,,T. Snell misses 3-pt jump shot from 25 ft,49,47
241,3,9:06.0,,Offensive rebound by J. Henson,49,47
242,3,9:03.0,,T. Snell makes 3-pt jump shot from 23 ft (assist by J. Henson),49,50
243,3,8:42.0,A. Gordon misses 2-pt jump shot from 19 ft,,49,50
244,3,8:40.0,,Defensive rebound by K. Middleton,49,50
245,3,8:32.0,,K. Middleton misses 2-pt jump shot from 11 ft,49,50
246,3,8:30.0,Defensive rebound by N. Vučević,,49,50
247,3,8:21.0,D. Augustin makes 3-pt jump shot from 26 ft,,52,50
248,3,8:08.0,,Turnover by E. Bledsoe (step out of bounds),52,50
249,3,8:00.0,Personal foul by E. Bledsoe (drawn by D. Augustin),,52,50
250,3,7:50.0,Turnover by N. Vučević (bad pass; steal by K. Middleton),,52,50
251,3,7:46.0,,Shooting foul by A. Gordon (drawn by J. Henson),52,50
252,3,7:46.0,,J. Henson misses free throw 1 of 2,52,50
253,3,7:46.0,,Offensive rebound by Team,52,50
254,3,7:46.0,,J. Henson misses free throw 2 of 2,52,50
255,3,7:43.0,,Offensive rebound by J. Parker,52,50
256,3,7:40.0,,Turnover by J. Parker (traveling),52,50
257,3,7:20.0,Turnover by D. Augustin (lost ball; steal by J. Henson),,52,50
258,3,7:16.0,,T. Snell makes 2-pt layup from 1 ft (assist by E. Bledsoe),52,52
259,3,6:56.0,A. Gordon makes 2-pt jump shot from 15 ft,,54,52
260,3,6:45.0,,J. Parker makes 2-pt dunk from 3 ft (assist by J. Henson),54,54
261,3,6:33.0,Personal foul by J. Parker (drawn by A. Gordon),,54,54
262,3,6:33.0,,Milwaukee full timeout,54,54
263,3,6:24.0,N. Vučević makes 2-pt jump shot from 18 ft (assist by D. Augustin),,56,54
264,3,6:15.0,,Turnover by J. Parker (bad pass; steal by A. Gordon),56,54
265,3,6:12.0,N. Vučević makes 2-pt layup from 1 ft (assist by A. Gordon),,58,54
266,3,6:12.0,Shooting foul by J. Parker (drawn by N. Vučević),,58,54
267,3,6:12.0,N. Vučević makes free throw 1 of 1,,59,54
268,3,5:53.0,,Turnover by J. Parker (bad pass; steal by D. Augustin),59,54
269,3,5:49.0,W. Iwundu makes 2-pt dunk from 1 ft (assist by D. Augustin),,61,54
270,3,5:27.0,,Shooting foul by N. Vučević (drawn by E. Bledsoe),61,54
271,3,5:27.0,,E. Bledsoe makes free throw 1 of 2,61,55
272,3,5:27.0,,S. Muhammad enters the game for T. Snell,61,55
273,3,5:27.0,,J. Terry enters the game for J. Parker,61,55
274,3,5:27.0,,E. Bledsoe makes free throw 2 of 2,61,56
275,3,5:22.0,Turnover by D. Augustin (bad pass),,61,56
276,3,5:08.0,,J. Henson misses 2-pt hook shot from 4 ft,61,56
277,3,5:05.0,Defensive rebound by N. Vučević,,61,56
278,3,5:02.0,D. Augustin misses 2-pt layup from 4 ft (block by K. Middleton),,61,56
279,3,4:59.0,,Defensive rebound by J. Henson,61,56
280,3,4:53.0,,S. Muhammad makes 2-pt hook shot from 4 ft (assist by E. Bledsoe),61,58
281,3,4:30.0,Turnover by A. Gordon (bad pass; steal by E. Bledsoe),,61,58
282,3,4:28.0,,Shooting foul by M. Hezonja (drawn by E. Bledsoe),61,58
283,3,4:28.0,,E. Bledsoe makes free throw 1 of 2,61,59
284,3,4:28.0,Orlando full timeout,,61,59
285,3,4:28.0,,E. Bledsoe makes free throw 2 of 2,61,60
286,3,4:14.0,A. Gordon misses 3-pt jump shot from 26 ft,,61,60
287,3,4:10.0,,Defensive rebound by E. Bledsoe,61,60
288,3,4:00.0,,J. Henson misses 2-pt layup from 1 ft,61,60
289,3,3:57.0,Defensive rebound by D. Augustin,,61,60
290,3,3:56.0,M. Hezonja makes 2-pt dunk from 2 ft (assist by D. Augustin),,63,60
291,3,3:33.0,,Turnover by Team (shot clock),63,60
292,3,3:33.0,,T. Zeller enters the game for J. Henson,63,60
293,3,3:33.0,S. Mack enters the game for A. Gordon,,63,60
294,3,3:33.0,K. Birch enters the game for W. Iwundu,,63,60
295,3,3:19.0,N. Vučević misses 2-pt jump shot from 15 ft,,63,60
296,3,3:15.0,,Defensive rebound by S. Muhammad,63,60
297,3,3:08.0,,K. Middleton makes 2-pt jump shot from 17 ft,63,62
298,3,2:42.0,N. Vučević misses 2-pt hook shot from 6 ft,,63,62
299,3,2:38.0,Offensive rebound by K. Birch,,63,62
300,3,2:38.0,N. Vučević misses 2-pt layup from 2 ft,,63,62
301,3,2:35.0,,Defensive rebound by S. Muhammad,63,62
302,3,2:30.0,,E. Bledsoe makes 3-pt jump shot from 25 ft (assist by K. Middleton),63,65
303,3,2:15.0,,Offensive charge foul by N. Vučević (drawn by S. Muhammad),63,65
304,3,2:15.0,Turnover by N. Vučević (offensive foul),,63,65
305,3,2:15.0,,B. Jennings enters the game for E. Bledsoe,63,65
306,3,2:15.0,J. Artis enters the game for M. Hezonja,,63,65
307,3,2:02.0,,K. Middleton misses 2-pt jump shot from 16 ft,63,65
308,3,1:59.0,Defensive rebound by N. Vučević,,63,65
309,3,1:50.0,N. Vučević misses 2-pt jump shot from 20 ft,,63,65
310,3,1:46.0,,Defensive rebound by K. Middleton,63,65
311,3,1:43.0,,S. Muhammad makes 2-pt layup from 1 ft (assist by K. Middleton),63,67
312,3,1:30.0,K. Birch makes 2-pt layup from 1 ft (assist by N. Vučević),,65,67
313,3,1:12.0,,S. Muhammad misses 3-pt jump shot from 25 ft,65,67
314,3,1:12.0,Defensive rebound by K. Birch,,65,67
315,3,1:00.0,K. Birch makes 2-pt hook shot from 2 ft (assist by N. Vučević),,67,67
316,3,0:47.0,,Shooting foul by N. Vučević (drawn by S. Muhammad),67,67
317,3,0:47.0,,S. Muhammad makes free throw 1 of 2,67,68
318,3,0:47.0,B. Biyombo enters the game for N. Vučević,,67,68
319,3,0:47.0,R. Purvis enters the game for D. Augustin,,67,68
320,3,0:47.0,,S. Muhammad makes free throw 2 of 2,67,69
321,3,0:31.0,S. Mack misses 3-pt jump shot from 27 ft,,67,69
322,3,0:28.0,,Defensive rebound by K. Middleton,67,69
323,3,0:13.0,,B. Jennings makes 3-pt jump shot from 26 ft,67,72
324,3,0:09.0,J. Artis misses 3-pt jump shot from 26 ft,,67,72
325,3,0:04.0,,Defensive rebound by K. Middleton,67,72
326,3,0:01.0,,S. Muhammad makes 2-pt layup from 1 ft (assist by K. Middleton),67,74
327,4,11:44.0,,S. Muhammad misses 2-pt layup from 3 ft,67,74
328,4,11:42.0,Defensive rebound by K. Birch,,67,74
329,4,11:20.0,Shooting foul by B. Jennings (drawn by S. Mack),,67,74
330,4,11:20.0,S. Mack makes free throw 1 of 2,,68,74
331,4,11:20.0,S. Mack misses free throw 2 of 2,,68,74
332,4,11:16.0,,Defensive rebound by S. Muhammad,68,74
333,4,11:07.0,,T. Zeller makes 2-pt layup from 1 ft (assist by K. Middleton),68,76
334,4,10:40.0,Turnover by Team (shot clock),,68,76
335,4,10:31.0,,K. Middleton misses 3-pt jump shot from 26 ft,68,76
336,4,10:30.0,Defensive rebound by Team,,68,76
337,4,10:30.0,,Loose ball foul by S. Muhammad (drawn by K. Birch),68,76
338,4,10:30.0,A. Gordon enters the game for K. Birch,,68,76
339,4,10:15.0,A. Gordon misses 3-pt jump shot from 26 ft,,68,76
340,4,10:10.0,,Defensive rebound by B. Jennings,68,76
341,4,9:53.0,,S. Muhammad misses 2-pt layup from 1 ft,68,76
342,4,9:51.0,Defensive rebound by B. Biyombo,,68,76
343,4,9:42.0,J. Artis misses 3-pt jump shot from 25 ft,,68,76
344,4,9:38.0,,Defensive rebound by B. Jennings,68,76
345,4,9:35.0,,Shooting foul by R. Purvis (drawn by K. Middleton),68,76
346,4,9:35.0,,K. Middleton makes free throw 1 of 2,68,77
347,4,9:35.0,,K. Middleton makes free throw 2 of 2,68,78
348,4,9:15.0,B. Biyombo makes 2-pt jump shot from 15 ft (assist by A. Gordon),,70,78
349,4,9:02.0,,Turnover by J. Terry (bad pass),70,78
350,4,9:02.0,,J. Parker enters the game for K. Middleton,70,78
351,4,8:46.0,Shooting foul by S. Muhammad (drawn by B. Biyombo),,70,78
352,4,8:46.0,B. Biyombo makes free throw 1 of 2,,71,78
353,4,8:46.0,,E. Bledsoe enters the game for B. Jennings,71,78
354,4,8:46.0,B. Biyombo makes free throw 2 of 2,,72,78
355,4,8:30.0,,Shooting foul by B. Biyombo (drawn by S. Muhammad),72,78
356,4,8:30.0,,S. Muhammad makes free throw 1 of 2,72,79
357,4,8:30.0,,S. Muhammad makes free throw 2 of 2,72,80
358,4,8:22.0,Turnover by B. Biyombo (bad pass),,72,80
359,4,8:12.0,,J. Parker makes 3-pt jump shot from 25 ft (assist by E. Bledsoe),72,83
360,4,7:59.0,A. Gordon misses 2-pt layup from 2 ft,,72,83
361,4,7:59.0,,Defensive rebound by E. Bledsoe,72,83
362,4,7:59.0,,Personal foul by B. Biyombo (drawn by E. Bledsoe),72,83
363,4,7:59.0,M. Hezonja enters the game for J. Artis,,72,83
364,4,7:41.0,,E. Bledsoe misses 2-pt jump shot from 20 ft,72,83
365,4,7:38.0,,Offensive rebound by T. Zeller,72,83
366,4,7:32.0,,Turnover by T. Zeller (bad pass),72,83
367,4,7:25.0,S. Mack misses 2-pt jump shot from 17 ft,,72,83
368,4,7:23.0,,Defensive rebound by J. Parker,72,83
369,4,7:21.0,,S. Muhammad makes 2-pt layup at rim (assist by E. Bledsoe),72,85
370,4,7:21.0,,Shooting foul by S. Mack (drawn by S. Muhammad),72,85
371,4,7:21.0,Orlando full timeout,,72,85
372,4,7:21.0,N. Vučević enters the game for S. Mack,,72,85
373,4,7:21.0,W. Iwundu enters the game for B. Biyombo,,72,85
374,4,7:21.0,D. Augustin enters the game for R. Purvis,,72,85
375,4,7:21.0,,S. Muhammad makes free throw 1 of 1,72,86
376,4,7:07.0,W. Iwundu makes 3-pt jump shot from 23 ft (assist by D. Augustin),,75,86
377,4,6:37.0,,J. Terry misses 3-pt jump shot from 24 ft,75,86
378,4,6:36.0,Defensive rebound by M. Hezonja,,75,86
379,4,6:28.0,Turnover by D. Augustin (bad pass; steal by J. Parker),,75,86
380,4,6:20.0,,S. Muhammad misses 2-pt layup from 1 ft (block by N. Vučević),75,86
381,4,6:18.0,Defensive rebound by N. Vučević,,75,86
