,QUARTER,TIME_REMAINING,DETROIT_ACTION,MIAMI_ACTION,DETROIT_SCORE,MIAMI_SCORE
66,1,3:50.0,,G. Dragić makes 3-pt jump shot from 22 ft (assist by T. Johnson),19,22
67,1,3:28.0,I. Smith makes 2-pt layup at rim,,21,22
68,1,3:18.0,,G. Dragić makes 2-pt layup from 1 ft,21,24
69,1,3:06.0,Turnover by E. Moreland (lost ball; steal by W. Ellington),,21,24
70,1,2:59.0,,G. Dragić misses 3-pt jump shot from 25 ft,21,24
71,1,2:56.0,,Offensive rebound by J. Johnson,21,24
72,1,2:52.0,,G. Dragić misses 2-pt layup at rim,21,24
73,1,2:50.0,Defensive rebound by T. Harris,,21,24
74,1,2:45.0,Shooting foul by T. Johnson (drawn by T. Harris),,21,24
75,1,2:45.0,T. Harris makes free throw 1 of 2,,22,24
76,1,2:45.0,,D. Walton enters the game for G. Dragić,22,24
77,1,2:45.0,,J. Richardson enters the game for T. Johnson,22,24
78,1,2:45.0,D. Buycks enters the game for I. Smith,,22,24
79,1,2:45.0,T. Harris makes free throw 2 of 2,,23,24
80,1,2:29.0,,K. Olynyk misses 2-pt jump shot from 8 ft,23,24
81,1,2:27.0,Defensive rebound by Team,,23,24
82,1,2:27.0,,Loose ball foul by J. Johnson (drawn by T. Harris),23,24
83,1,2:27.0,T. Harris makes free throw 1 of 2,,24,24
84,1,2:27.0,,B. Adebayo enters the game for K. Olynyk,24,24
85,1,2:27.0,T. Harris makes free throw 2 of 2,,25,24
86,1,2:02.0,,B. Adebayo misses 2-pt jump shot from 5 ft,25,24
87,1,1:56.0,,Offensive rebound by B. Adebayo,25,24
88,1,1:56.0,,B. Adebayo misses 2-pt layup at rim,25,24
89,1,1:55.0,Defensive rebound by T. Harris,,25,24
90,1,1:52.0,T. Harris misses 3-pt jump shot from 25 ft,,25,24
91,1,1:49.0,,Defensive rebound by B. Adebayo,25,24
92,1,1:47.0,,Personal foul by R. Bullock (drawn by W. Ellington),25,24
93,1,1:39.0,,J. Johnson misses 3-pt jump shot from 26 ft,25,24
94,1,1:35.0,Defensive rebound by E. Moreland,,25,24
95,1,1:28.0,D. Buycks makes 2-pt jump shot from 15 ft,,27,24
96,1,1:15.0,Offensive charge foul by J. Richardson (drawn by T. Harris),,27,24
97,1,1:15.0,,Turnover by J. Richardson (offensive foul),27,24
98,1,1:01.0,E. Moreland misses 2-pt layup from 1 ft,,27,24
99,1,0:58.0,,Defensive rebound by B. Adebayo,27,24
100,1,0:54.0,,W. Ellington misses 3-pt jump shot from 24 ft,27,24
101,1,0:52.0,Defensive rebound by E. Moreland,,27,24
102,1,0:40.0,E. Moreland misses 2-pt jump shot from 7 ft,,27,24
103,1,0:37.0,,Defensive rebound by W. Ellington,27,24
104,1,0:32.0,,B. Adebayo misses 2-pt jump shot from 16 ft,27,24
105,1,0:31.0,Defensive rebound by Team,,27,24
106,1,0:16.0,D. Buycks makes 2-pt jump shot from 20 ft,,29,24
107,1,0:03.0,,Turnover by J. Johnson (out of bounds lost ball),29,24
108,1,0:00.0,D. Buycks misses 3-pt jump shot from 25 ft,,29,24
109,1,0:00.0,Offensive rebound by Team,,29,24
110,2,11:48.0,A. Bradley misses 2-pt jump shot from 19 ft,,29,24
111,2,11:43.0,Offensive rebound by B. Marjanović,,29,24
112,2,11:42.0,B. Marjanović misses 2-pt layup from 4 ft (block by D. Walton),,29,24
113,2,11:42.0,,Defensive rebound by D. Walton,29,24
114,2,11:23.0,,W. Ellington makes 3-pt jump shot from 25 ft (assist by J. Richardson),29,27
115,2,11:09.0,L. Kennard makes 2-pt jump shot from 19 ft,,31,27
116,2,10:54.0,,J. Richardson makes 3-pt jump shot from 25 ft (assist by J. Johnson),31,30
117,2,10:29.0,D. Buycks makes 2-pt jump shot from 21 ft (assist by L. Kennard),,33,30
118,2,10:00.0,,W. Ellington makes 2-pt jump shot from 17 ft,33,32
119,2,9:47.0,Turnover by A. Tolliver (bad pass; steal by D. Walton),,33,32
120,2,9:40.0,,W. Ellington misses 3-pt jump shot from 24 ft,33,32
121,2,9:38.0,Defensive rebound by B. Marjanović,,33,32
122,2,9:29.0,A. Bradley misses 2-pt jump shot from 19 ft,,33,32
123,2,9:29.0,,Defensive rebound by J. Johnson,33,32
124,2,9:23.0,,W. Ellington misses 3-pt jump shot from 25 ft,33,32
125,2,9:23.0,Defensive rebound by B. Marjanović,,33,32
126,2,9:15.0,Personal foul by J. Johnson (drawn by D. Buycks),,33,32
127,2,9:15.0,,G. Dragić enters the game for D. Walton,33,32
128,2,9:10.0,D. Buycks misses 2-pt layup from 2 ft (block by J. Richardson),,33,32
129,2,9:02.0,,Defensive rebound by J. Johnson,33,32
130,2,8:53.0,,J. Johnson misses 2-pt jump shot from 8 ft (block by B. Marjanović),33,32
131,2,8:44.0,Defensive rebound by D. Buycks,,33,32
132,2,8:43.0,A. Bradley makes 2-pt layup from 2 ft (assist by D. Buycks),,35,32
133,2,8:31.0,,J. Johnson makes 3-pt jump shot from 22 ft (assist by G. Dragić),35,35
134,2,8:17.0,Turnover by A. Tolliver (bad pass; steal by J. Richardson),,35,35
135,2,8:16.0,,Turnover by J. Richardson (bad pass),35,35
136,2,8:16.0,,K. Olynyk enters the game for J. Johnson,35,35
137,2,8:16.0,E. Moreland enters the game for B. Marjanović,,35,35
138,2,8:04.0,A. Bradley makes 3-pt jump shot from 26 ft (assist by D. Buycks),,38,35
139,2,7:38.0,,J. Richardson makes 3-pt jump shot from 28 ft (assist by B. Adebayo),38,38
140,2,7:17.0,D. Buycks misses 2-pt jump shot from 9 ft,,38,38
141,2,7:12.0,,Defensive rebound by G. Dragić,38,38
142,2,7:08.0,,J. Richardson makes 3-pt jump shot from 23 ft (assist by G. Dragić),38,41
143,2,7:00.0,Detroit full timeout,,38,41
144,2,7:00.0,,T. Johnson enters the game for W. Ellington,38,41
145,2,7:00.0,I. Smith enters the game for D. Buycks,,38,41
146,2,6:51.0,L. Kennard makes 2-pt jump shot from 18 ft,,40,41
147,2,6:35.0,,J. Richardson misses 3-pt jump shot from 26 ft,40,41
148,2,6:31.0,,Offensive rebound by K. Olynyk,40,41
149,2,6:21.0,,Turnover by B. Adebayo (lost ball; steal by I. Smith),40,41
150,2,6:04.0,L. Kennard makes 2-pt jump shot from 17 ft,,42,41
151,2,5:42.0,,Turnover by G. Dragić (bad pass; steal by L. Kennard),42,41
152,2,5:37.0,A. Bradley misses 3-pt jump shot from 25 ft,,42,41
153,2,5:37.0,Offensive rebound by Team,,42,41
154,2,5:37.0,Loose ball foul by A. Tolliver (drawn by K. Olynyk),,42,41
155,2,5:37.0,Turnover by A. Tolliver (turnover),,42,41
156,2,5:37.0,,H. Whiteside enters the game for B. Adebayo,42,41
157,2,5:37.0,T. Harris enters the game for A. Tolliver,,42,41
158,2,5:18.0,,G. Dragić makes 2-pt layup from 1 ft (assist by H. Whiteside),42,43
159,2,5:07.0,T. Harris misses 2-pt jump shot from 18 ft,,42,43
160,2,5:00.0,,Defensive rebound by H. Whiteside,42,43
161,2,4:53.0,,Turnover by J. Richardson (bad pass; steal by E. Moreland),42,43
162,2,4:42.0,A. Bradley misses 2-pt layup from 1 ft,,42,43
163,2,4:42.0,Offensive rebound by Team,,42,43
164,2,4:42.0,,Loose ball foul by T. Johnson (drawn by I. Smith),42,43
165,2,4:42.0,,W. Ellington enters the game for J. Richardson,42,43
166,2,4:42.0,R. Bullock enters the game for L. Kennard,,42,43
167,2,4:31.0,I. Smith makes 2-pt jump shot from 11 ft,,44,43
168,2,4:12.0,,G. Dragić makes 3-pt jump shot from 26 ft (assist by K. Olynyk),44,46
169,2,3:58.0,I. Smith misses 2-pt jump shot from 2 ft,,44,46
170,2,3:53.0,,Defensive rebound by H. Whiteside,44,46
171,2,3:51.0,,K. Olynyk makes 2-pt layup from 1 ft (assist by G. Dragić),44,48
172,2,3:38.0,Shooting foul by H. Whiteside (drawn by A. Bradley),,44,48
173,2,3:38.0,A. Bradley misses free throw 1 of 2,,44,48
174,2,3:38.0,Offensive rebound by Team,,44,48
175,2,3:38.0,,J. Johnson enters the game for H. Whiteside,44,48
176,2,3:38.0,A. Bradley misses free throw 2 of 2,,44,48
177,2,3:35.0,,Defensive rebound by K. Olynyk,44,48
178,2,3:30.0,,Personal foul by I. Smith (drawn by K. Olynyk),44,48
179,2,3:13.0,,G. Dragić misses 2-pt layup from 1 ft,44,48
180,2,3:13.0,Defensive rebound by T. Harris,,44,48
181,2,3:13.0,,Offensive charge foul by T. Harris (drawn by K. Olynyk),44,48
182,2,3:13.0,Turnover by T. Harris (offensive foul),,44,48
183,2,2:50.0,,G. Dragić misses 2-pt layup from 1 ft (block by I. Smith),44,48
184,2,2:44.0,Defensive rebound by E. Moreland,,44,48
185,2,2:41.0,R. Bullock makes 3-pt jump shot from 26 ft (assist by I. Smith),,47,48
186,2,2:36.0,,Miami full timeout,47,48
187,2,2:28.0,,W. Ellington misses 3-pt jump shot from 28 ft,47,48
188,2,2:23.0,Defensive rebound by E. Moreland,,47,48
189,2,2:06.0,Turnover by E. Moreland (lost ball; steal by W. Ellington),,47,48
190,2,2:00.0,,J. Johnson makes 2-pt dunk from 1 ft (assist by G. Dragić),47,50
191,2,1:41.0,T. Harris misses 2-pt jump shot from 10 ft,,47,50
192,2,1:37.0,,Defensive rebound by J. Johnson,47,50
193,2,1:28.0,,J. Johnson makes 2-pt layup from 1 ft (assist by G. Dragić),47,52
194,2,1:28.0,,Shooting foul by E. Moreland (drawn by J. Johnson),47,52
195,2,1:28.0,,J. Richardson enters the game for T. Johnson,47,52
196,2,1:28.0,A. Tolliver enters the game for E. Moreland,,47,52
197,2,1:28.0,,J. Johnson makes free throw 1 of 1,47,53
198,2,1:09.0,I. Smith misses 2-pt layup from 8 ft,,47,53
199,2,1:07.0,,Defensive rebound by W. Ellington,47,53
200,2,1:06.0,,Turnover by G. Dragić (bad pass),47,53
201,2,0:56.0,A. Bradley makes 2-pt jump shot from 17 ft (assist by I. Smith),,49,53
202,2,0:42.0,,K. Olynyk misses 3-pt jump shot from 23 ft,49,53
203,2,0:38.0,Defensive rebound by I. Smith,,49,53
204,2,0:30.0,R. Bullock misses 3-pt jump shot from 23 ft,,49,53
205,2,0:26.0,,Defensive rebound by K. Olynyk,49,53
206,2,0:05.0,,J. Johnson makes 3-pt jump shot from 24 ft (assist by J. Richardson),49,56
207,2,0:01.0,A. Bradley makes 3-pt jump shot from 35 ft,,52,56
208,3,11:43.0,A. Bradley makes 2-pt jump shot from 7 ft (assist by B. Marjanović),,54,56
209,3,11:24.0,,J. Richardson misses 3-pt jump shot from 25 ft,54,56
210,3,11:21.0,Defensive rebound by A. Bradley,,54,56
211,3,11:12.0,B. Marjanović makes 2-pt jump shot from 2 ft (assist by A. Bradley),,56,56
212,3,10:58.0,,H. Whiteside makes 2-pt jump shot from 15 ft (assist by J. Richardson),56,58
213,3,10:39.0,A. Bradley misses 3-pt jump shot from 24 ft,,56,58
214,3,10:36.0,,Defensive rebound by K. Olynyk,56,58
215,3,10:26.0,,H. Whiteside misses 2-pt jump shot from 6 ft,56,58
216,3,10:24.0,Defensive rebound by I. Smith,,56,58
217,3,10:07.0,B. Marjanović misses 2-pt jump shot from 9 ft,,56,58
218,3,10:04.0,,Defensive rebound by K. Olynyk,56,58
219,3,9:56.0,,H. Whiteside makes 2-pt jump shot from 6 ft (assist by G. Dragić),56,60
220,3,9:37.0,R. Bullock makes 3-pt jump shot from 22 ft (assist by T. Harris),,59,60
221,3,9:20.0,,H. Whiteside misses 2-pt jump shot from 19 ft,59,60
222,3,9:17.0,Defensive rebound by A. Bradley,,59,60
223,3,9:08.0,I. Smith misses 2-pt hook shot from 9 ft,,59,60
224,3,9:05.0,,Defensive rebound by G. Dragić,59,60
225,3,9:01.0,,Offensive foul by K. Olynyk (drawn by I. Smith),59,60
226,3,9:01.0,,Turnover by K. Olynyk (offensive foul),59,60
227,3,8:48.0,B. Marjanović makes 2-pt layup from 1 ft (assist by R. Bullock),,61,60
228,3,8:32.0,,G. Dragić makes 2-pt layup from 1 ft,61,62
229,3,8:15.0,R. Bullock makes 3-pt jump shot from 23 ft (assist by B. Marjanović),,64,62
230,3,8:01.0,,Shooting foul by I. Smith (drawn by G. Dragić),64,62
231,3,8:01.0,,G. Dragić makes free throw 1 of 2,64,63
232,3,8:01.0,,J. Johnson enters the game for H. Whiteside,64,63
233,3,8:01.0,E. Moreland enters the game for B. Marjanović,,64,63
234,3,8:01.0,,G. Dragić makes free throw 2 of 2,64,64
235,3,7:47.0,R. Bullock makes 3-pt jump shot from 26 ft (assist by I. Smith),,67,64
236,3,7:31.0,,T. Johnson misses 3-pt jump shot from 23 ft,67,64
237,3,7:29.0,,Offensive rebound by K. Olynyk,67,64
238,3,7:16.0,,K. Olynyk makes 2-pt dunk at rim,67,66
239,3,6:54.0,Turnover by A. Bradley (out of bounds lost ball),,67,66
240,3,6:54.0,,Miami full timeout,67,66
241,3,6:41.0,,G. Dragić makes 3-pt jump shot from 26 ft (assist by K. Olynyk),67,69
242,3,6:15.0,I. Smith misses 2-pt jump shot from 19 ft,,67,69
243,3,6:12.0,,Defensive rebound by T. Johnson,67,69
244,3,6:02.0,,T. Johnson misses 3-pt jump shot from 24 ft,67,69
245,3,6:02.0,,Offensive rebound by Team,67,69
246,3,6:02.0,Loose ball foul by E. Moreland (drawn by K. Olynyk),,67,69
247,3,6:02.0,,W. Ellington enters the game for J. Richardson,67,69
248,3,5:48.0,,K. Olynyk makes 2-pt jump shot from 10 ft,67,71
249,3,5:38.0,Personal foul by T. Johnson (drawn by E. Moreland),,67,71
250,3,5:29.0,A. Bradley misses 3-pt jump shot from 25 ft,,67,71
251,3,5:27.0,,Defensive rebound by W. Ellington,67,71
252,3,5:16.0,,W. Ellington makes 3-pt jump shot from 25 ft,67,74
253,3,5:14.0,Detroit full timeout,,67,74
254,3,5:14.0,L. Kennard enters the game for A. Bradley,,67,74
255,3,5:00.0,L. Kennard misses 3-pt jump shot from 24 ft,,67,74
256,3,4:57.0,,Defensive rebound by W. Ellington,67,74
257,3,4:46.0,,K. Olynyk misses 3-pt jump shot from 24 ft,67,74
258,3,4:43.0,Defensive rebound by I. Smith,,67,74
259,3,4:36.0,I. Smith misses 2-pt jump shot from 13 ft,,67,74
260,3,4:33.0,,Defensive rebound by W. Ellington,67,74
261,3,4:12.0,,J. Johnson makes 2-pt layup from 2 ft (assist by G. Dragić),67,76
262,3,3:52.0,T. Harris makes 2-pt layup from 2 ft,,69,76
263,3,3:52.0,Shooting foul by J. Johnson (drawn by T. Harris),,69,76
264,3,3:52.0,D. Buycks enters the game for I. Smith,,69,76
265,3,3:52.0,T. Harris makes free throw 1 of 1,,70,76
266,3,3:46.0,,Personal foul by D. Buycks (drawn by G. Dragić),70,76
267,3,3:37.0,,G. Dragić misses 3-pt jump shot from 25 ft,70,76
268,3,3:35.0,Defensive rebound by E. Moreland,,70,76
269,3,3:21.0,Turnover by D. Buycks (bad pass; steal by J. Johnson),,70,76
270,3,3:12.0,,W. Ellington misses 3-pt jump shot from 22 ft,70,76
271,3,3:09.0,Defensive rebound by L. Kennard,,70,76
272,3,3:01.0,Personal foul by G. Dragić (drawn by D. Buycks),,70,76
273,3,3:01.0,,J. Richardson enters the game for G. Dragić,70,76
274,3,2:48.0,D. Buycks makes 2-pt layup from 1 ft,,72,76
275,3,2:31.0,,K. Olynyk makes 2-pt hook shot from 2 ft (assist by W. Ellington),72,78
276,3,2:20.0,L. Kennard makes 2-pt dunk from 1 ft (assist by T. Harris),,74,78
277,3,1:54.0,,Turnover by K. Olynyk (turnover),74,78
278,3,1:54.0,,Technical foul by Team,74,78
279,3,1:54.0,T. Harris misses technical free throw,,74,78
280,3,1:54.0,Offensive rebound by Team,,74,78
281,3,1:54.0,,B. Adebayo enters the game for J. Johnson,74,78
282,3,1:54.0,B. Marjanović enters the game for E. Moreland,,74,78
283,3,1:45.0,R. Bullock makes 3-pt jump shot from 23 ft (assist by D. Buycks),,77,78
284,3,1:25.0,,B. Adebayo misses 2-pt jump shot from 11 ft,77,78
285,3,1:23.0,Defensive rebound by D. Buycks,,77,78
286,3,1:15.0,T. Harris makes 2-pt jump shot from 7 ft (assist by D. Buycks),,79,78
287,3,1:02.0,,J. Richardson misses 2-pt layup from 1 ft,79,78
288,3,0:59.0,Defensive rebound by T. Harris,,79,78
289,3,0:47.0,D. Buycks misses 2-pt jump shot from 4 ft,,79,78
290,3,0:47.0,,Defensive rebound by Team,79,78
291,3,0:47.0,,G. Dragić enters the game for K. Olynyk,79,78
292,3,0:30.0,,K. Olynyk enters the game for B. Adebayo,79,78
293,3,0:30.0,A. Tolliver enters the game for B. Marjanović,,79,78
294,3,0:24.0,,J. Richardson makes 3-pt jump shot from 25 ft,79,81
295,3,0:03.0,D. Buycks makes 2-pt jump shot from 17 ft,,81,81
296,3,0:00.0,,G. Dragić misses 2-pt jump shot from 11 ft,81,81
297,3,0:00.0,,Offensive rebound by Team,81,81
298,4,11:44.0,,J. Richardson makes 3-pt jump shot from 23 ft (assist by G. Dragić),81,84
299,4,11:26.0,A. Bradley misses 2-pt jump shot from 18 ft,,81,84
300,4,11:23.0,,Defensive rebound by W. Ellington,81,84
301,4,11:06.0,,Shooting foul by A. Bradley (drawn by G. Dragić),81,84
302,4,11:06.0,,G. Dragić misses free throw 1 of 2,81,84
303,4,11:06.0,,Offensive rebound by Team,81,84
304,4,11:06.0,,G. Dragić makes free throw 2 of 2,81,85
305,4,10:52.0,Personal foul by G. Dragić (drawn by D. Buycks),,81,85
306,4,10:46.0,L. Kennard makes 2-pt jump shot from 9 ft,,83,85
307,4,10:46.0,Shooting foul by W. Ellington (drawn by L. Kennard),,83,85
308,4,10:46.0,L. Kennard makes free throw 1 of 1,,84,85
309,4,10:31.0,,J. Richardson makes 2-pt jump shot from 11 ft (assist by G. Dragić),84,87
310,4,10:14.0,L. Kennard makes 2-pt jump shot from 20 ft,,86,87
311,4,10:02.0,Technical foul by Team,,86,87
312,4,10:02.0,,W. Ellington makes technical free throw,86,88
313,4,9:50.0,,Miami full timeout,86,88
314,4,9:46.0,,W. Ellington misses 2-pt jump shot from 15 ft,86,88
315,4,9:45.0,,Offensive rebound by H. Whiteside,86,88
316,4,9:41.0,,H. Whiteside makes 2-pt layup at rim,86,90
317,4,9:21.0,D. Buycks makes 2-pt layup at rim (assist by B. Marjanović),,88,90
318,4,9:06.0,,G. Dragić misses 2-pt jump shot from 10 ft,88,90
319,4,9:03.0,Defensive rebound by A. Bradley,,88,90
320,4,8:44.0,B. Marjanović makes 2-pt jump shot from 7 ft (assist by L. Kennard),,90,90
321,4,8:33.0,,H. Whiteside makes 2-pt jump shot from 14 ft (assist by J. Richardson),90,92
322,4,8:14.0,A. Tolliver makes 2-pt layup from 1 ft,,92,92
323,4,7:55.0,,J. Mickey misses 2-pt layup from 1 ft,92,92
324,4,7:52.0,Defensive rebound by B. Marjanović,,92,92
325,4,7:45.0,D. Buycks misses 2-pt jump shot from 10 ft,,92,92
326,4,7:42.0,,Defensive rebound by G. Dragić,92,92
327,4,7:29.0,,G. Dragić makes 2-pt jump shot from 11 ft,92,94
328,4,7:10.0,A. Bradley misses 2-pt jump shot from 18 ft,,92,94
329,4,7:05.0,Offensive rebound by A. Tolliver,,92,94
330,4,6:54.0,D. Buycks makes 2-pt jump shot from 17 ft,,94,94
331,4,6:39.0,,W. Ellington makes 3-pt jump shot from 25 ft (assist by G. Dragić),94,97
332,4,6:15.0,A. Bradley misses 2-pt jump shot from 21 ft,,94,97
333,4,6:15.0,Offensive rebound by A. Tolliver,,94,97
334,4,6:15.0,A. Tolliver misses 2-pt jump shot from 4 ft,,94,97
335,4,6:15.0,,Defensive rebound by H. Whiteside,94,97
336,4,6:15.0,,Personal foul by B. Marjanović (drawn by H. Whiteside),94,97
337,4,6:15.0,,T. Johnson enters the game for G. Dragić,94,97
338,4,6:15.0,,K. Olynyk enters the game for H. Whiteside,94,97
339,4,6:15.0,,J. Johnson enters the game for J. Mickey,94,97
340,4,6:15.0,I. Smith enters the game for D. Buycks,,94,97
341,4,6:15.0,T. Harris enters the game for B. Marjanović,,94,97
342,4,5:54.0,,Shooting foul by A. Tolliver (drawn by J. Richardson),94,97
343,4,5:54.0,,J. Richardson misses free throw 1 of 2,94,97
344,4,5:54.0,,Offensive rebound by Team,94,97
345,4,5:54.0,R. Bullock enters the game for L. Kennard,,94,97
346,4,5:54.0,,J. Richardson makes free throw 2 of 2,94,98
347,4,5:41.0,Shooting foul by J. Johnson (drawn by T. Harris),,94,98
348,4,5:41.0,T. Harris makes free throw 1 of 2,,95,98
349,4,5:41.0,T. Harris makes free throw 2 of 2,,96,98
350,4,5:29.0,,W. Ellington misses 3-pt jump shot from 25 ft,96,98
351,4,5:26.0,Defensive rebound by T. Harris,,96,98
352,4,5:19.0,A. Bradley misses 3-pt jump shot from 24 ft,,96,98
353,4,5:17.0,,Defensive rebound by W. Ellington,96,98
354,4,5:02.0,,J. Richardson misses 2-pt jump shot from 10 ft,96,98
355,4,4:58.0,Defensive rebound by I. Smith,,96,98
356,4,4:50.0,A. Tolliver misses 3-pt jump shot from 24 ft,,96,98
357,4,4:45.0,,Defensive rebound by T. Johnson,96,98
358,4,4:34.0,,J. Johnson makes 3-pt jump shot from 23 ft (assist by J. Richardson),96,101
359,4,4:20.0,I. Smith makes 2-pt jump shot from 7 ft,,98,101
360,4,4:02.0,,K. Olynyk makes 2-pt hook shot from 5 ft (assist by T. Johnson),98,103
361,4,3:44.0,I. Smith misses 2-pt jump shot from 19 ft,,98,103
362,4,3:42.0,,Defensive rebound by K. Olynyk,98,103
363,4,3:21.0,,Turnover by J. Richardson (out of bounds lost ball),98,103
364,4,2:58.0,I. Smith misses 2-pt jump shot from 18 ft,,98,103
365,4,2:56.0,,Defensive rebound by T. Johnson,98,103
366,4,2:40.0,,K. Olynyk makes 2-pt layup from 1 ft,98,105
367,4,2:40.0,Detroit full timeout,,98,105
368,4,2:40.0,,G. Dragić enters the game for J. Johnson,98,105
369,4,2:29.0,A. Tolliver makes 3-pt jump shot from 23 ft (assist by A. Bradley),,101,105
370,4,2:07.0,,W. Ellington misses 3-pt jump shot from 25 ft,101,105
371,4,2:02.0,Defensive rebound by T. Harris,,101,105
372,4,1:57.0,A. Tolliver misses 3-pt jump shot from 24 ft,,101,105
373,4,1:56.0,,Defensive rebound by Team,101,105
374,4,1:37.0,,G. Dragić makes 2-pt layup from 1 ft,101,107
375,4,1:29.0,R. Bullock misses 3-pt jump shot from 29 ft,,101,107
376,4,1:21.0,Offensive rebound by A. Tolliver,,101,107
377,4,1:17.0,A. Bradley makes 3-pt jump shot from 26 ft (assist by A. Tolliver),,104,107
378,4,0:56.0,,G. Dragić misses 2-pt jump shot from 15 ft,104,107
