,QUARTER,TIME_REMAINING,BOSTON_ACTION,MILWAUKEE_ACTION,BOSTON_SCORE,MILWAUKEE_SCORE
64,1,4:49.0,,M. Dellavedova enters the game for M. Brogdon,18,13
65,1,4:49.0,T. Rozier enters the game for J. Brown,,18,13
66,1,4:49.0,A. Baynes makes free throw 2 of 2,,19,13
67,1,4:34.0,,Turnover by G. Monroe (bad pass; steal by J. Tatum),19,13
68,1,4:33.0,Shooting foul by M. Dellavedova (drawn by J. Tatum),,19,13
69,1,4:33.0,J. Tatum makes free throw 1 of 2,,20,13
70,1,4:33.0,J. Tatum makes free throw 2 of 2,,21,13
71,1,4:19.0,,K. Middleton makes 2-pt jump shot from 13 ft,21,15
72,1,4:02.0,Turnover by A. Baynes (turnover),,21,15
73,1,3:48.0,,G. Monroe makes 2-pt jump shot from 15 ft (assist by K. Middleton),21,17
74,1,3:30.0,Shooting foul by K. Middleton (drawn by A. Baynes),,21,17
75,1,3:30.0,A. Baynes makes free throw 1 of 2,,22,17
76,1,3:30.0,,G. Antetokounmpo enters the game for K. Middleton,22,17
77,1,3:30.0,A. Horford enters the game for J. Tatum,,22,17
78,1,3:30.0,A. Baynes makes free throw 2 of 2,,23,17
79,1,3:15.0,,G. Monroe makes 2-pt hook shot from 11 ft,23,19
80,1,2:51.0,A. Horford makes 2-pt jump shot from 11 ft,,25,19
81,1,2:44.0,,M. Teletović misses 3-pt jump shot from 27 ft,25,19
82,1,2:41.0,Defensive rebound by T. Rozier,,25,19
83,1,2:28.0,K. Irving makes 2-pt layup at rim,,27,19
84,1,2:15.0,,M. Dellavedova makes 2-pt jump shot from 12 ft,27,21
85,1,1:55.0,Boston full timeout,,27,21
86,1,1:49.0,Turnover by M. Smart (step out of bounds),,27,21
87,1,1:31.0,,G. Monroe misses 2-pt jump shot from 13 ft,27,21
88,1,1:28.0,Defensive rebound by K. Irving,,27,21
89,1,1:12.0,K. Irving misses 2-pt jump shot from 11 ft,,27,21
90,1,1:09.0,,Defensive rebound by M. Dellavedova,27,21
91,1,1:02.0,,M. Teletović misses 3-pt jump shot from 24 ft,27,21
92,1,0:59.0,Defensive rebound by A. Horford,,27,21
93,1,0:49.0,Turnover by A. Horford (traveling),,27,21
94,1,0:49.0,J. Brown enters the game for K. Irving,,27,21
95,1,0:49.0,S. Larkin enters the game for M. Smart,,27,21
96,1,0:37.0,,G. Antetokounmpo misses 2-pt jump shot from 2 ft,27,21
97,1,0:37.0,,Offensive rebound by Team,27,21
98,1,0:34.0,,G. Monroe misses 2-pt layup from 2 ft,27,21
99,1,0:31.0,Defensive rebound by A. Baynes,,27,21
100,1,0:14.0,T. Rozier misses 2-pt jump shot from 18 ft (block by D. Liggins),,27,21
101,1,0:14.0,,Defensive rebound by M. Teletović,27,21
102,1,0:14.0,,Technical foul by D. Liggins,27,21
103,1,0:14.0,A. Horford makes technical free throw,,28,21
104,1,0:03.0,,Shooting foul by A. Baynes (drawn by G. Antetokounmpo),28,21
105,1,0:03.0,,G. Antetokounmpo makes free throw 1 of 2,28,22
106,1,0:03.0,,G. Antetokounmpo makes free throw 2 of 2,28,23
107,1,0:00.0,T. Rozier misses 3-pt jump shot from 36 ft,,28,23
108,1,0:00.0,Offensive rebound by Team,,28,23
109,2,11:47.0,,G. Antetokounmpo misses 2-pt jump shot from 19 ft,28,23
110,2,11:43.0,Defensive rebound by T. Rozier,,28,23
111,2,11:37.0,J. Brown misses 3-pt jump shot from 25 ft,,28,23
112,2,11:33.0,Offensive rebound by S. Ojeleye,,28,23
113,2,11:27.0,S. Larkin misses 2-pt layup from 1 ft,,28,23
114,2,11:24.0,,Defensive rebound by G. Antetokounmpo,28,23
115,2,11:20.0,,M. Teletović misses 3-pt jump shot from 25 ft,28,23
116,2,11:17.0,Defensive rebound by T. Rozier,,28,23
117,2,11:06.0,,Personal foul by J. Brown (drawn by M. Teletović),28,23
118,2,11:05.0,J. Brown misses 2-pt layup from 1 ft,,28,23
119,2,11:05.0,,Defensive rebound by Team,28,23
120,2,10:51.0,,G. Antetokounmpo makes 2-pt jump shot from 9 ft (assist by M. Dellavedova),28,25
121,2,10:28.0,J. Brown misses 3-pt jump shot from 23 ft,,28,25
122,2,10:24.0,,Defensive rebound by G. Monroe,28,25
123,2,10:18.0,,G. Antetokounmpo misses 2-pt jump shot from 20 ft,28,25
124,2,10:15.0,Defensive rebound by T. Rozier,,28,25
125,2,10:11.0,S. Ojeleye misses 3-pt jump shot from 26 ft,,28,25
126,2,10:07.0,,Defensive rebound by G. Monroe,28,25
127,2,10:04.0,,Turnover by G. Antetokounmpo (palming),28,25
128,2,9:46.0,,Offensive charge foul by A. Horford (drawn by M. Teletović),28,25
129,2,9:46.0,Turnover by A. Horford (offensive foul),,28,25
130,2,9:46.0,,J. Henson enters the game for G. Monroe,28,25
131,2,9:31.0,,Turnover by M. Dellavedova (bad pass; steal by T. Rozier),28,25
132,2,9:28.0,T. Rozier misses 2-pt layup from 2 ft,,28,25
133,2,9:28.0,J. Brown misses 2-pt layup from 1 ft,,28,25
134,2,9:28.0,Offensive rebound by J. Brown,,28,25
135,2,9:17.0,,Defensive rebound by M. Teletović,28,25
136,2,9:14.0,,Shooting foul by A. Horford (drawn by G. Antetokounmpo),28,25
137,2,9:14.0,,G. Antetokounmpo makes free throw 1 of 2,28,26
138,2,9:14.0,,G. Antetokounmpo misses free throw 2 of 2,28,26
139,2,9:10.0,Defensive rebound by J. Brown,,28,26
140,2,9:01.0,S. Larkin misses 3-pt jump shot from 25 ft,,28,26
141,2,8:58.0,,Defensive rebound by M. Dellavedova,28,26
142,2,8:47.0,,M. Brogdon misses 2-pt layup from 1 ft,28,26
143,2,8:45.0,Defensive rebound by A. Horford,,28,26
144,2,8:35.0,A. Horford makes 2-pt layup at rim,,30,26
145,2,8:24.0,,Def 3 sec tech foul by S. Ojeleye,30,26
146,2,8:24.0,,M. Brogdon makes technical free throw,30,27
147,2,8:15.0,,M. Dellavedova misses 2-pt hook shot from 9 ft,30,27
148,2,8:12.0,Defensive rebound by A. Horford,,30,27
149,2,8:02.0,T. Rozier misses 2-pt layup from 5 ft,,30,27
150,2,7:59.0,Offensive rebound by T. Rozier,,30,27
151,2,7:56.0,J. Brown misses 3-pt jump shot from 22 ft,,30,27
152,2,7:53.0,,Defensive rebound by M. Brogdon,30,27
153,2,7:49.0,,G. Antetokounmpo misses 2-pt layup from 1 ft (block by J. Brown),30,27
154,2,7:45.0,Defensive rebound by S. Larkin,,30,27
155,2,7:43.0,Personal foul by J. Henson (drawn by J. Brown),,30,27
156,2,7:43.0,,K. Middleton enters the game for M. Teletović,30,27
157,2,7:43.0,D. Theis enters the game for S. Larkin,,30,27
158,2,7:43.0,K. Irving enters the game for A. Horford,,30,27
159,2,7:33.0,J. Brown misses 2-pt dunk from 3 ft,,30,27
160,2,7:33.0,,Defensive rebound by J. Henson,30,27
161,2,7:13.0,,K. Middleton misses 2-pt jump shot from 6 ft,30,27
162,2,7:13.0,Defensive rebound by D. Theis,,30,27
163,2,6:45.0,K. Irving makes 2-pt jump shot from 10 ft,,32,27
164,2,6:28.0,,M. Brogdon makes 3-pt jump shot from 25 ft (assist by G. Antetokounmpo),32,30
165,2,6:04.0,K. Irving makes 2-pt layup from 2 ft,,34,30
166,2,5:51.0,,M. Dellavedova makes 3-pt jump shot from 25 ft (assist by G. Antetokounmpo),34,33
167,2,5:30.0,T. Rozier misses 3-pt jump shot from 26 ft (block by M. Brogdon),,34,33
168,2,5:30.0,,Defensive rebound by K. Middleton,34,33
169,2,5:20.0,,Turnover by K. Middleton (bad pass; steal by K. Irving),34,33
170,2,5:18.0,Shooting foul by G. Antetokounmpo (drawn by J. Brown),,34,33
171,2,5:18.0,,Milwaukee full timeout,34,33
172,2,5:18.0,,T. Snell enters the game for M. Dellavedova,34,33
173,2,5:18.0,M. Smart enters the game for T. Rozier,,34,33
174,2,5:18.0,A. Horford enters the game for S. Ojeleye,,34,33
175,2,5:18.0,J. Brown makes free throw 1 of 2,,35,33
176,2,5:18.0,J. Brown makes free throw 2 of 2,,36,33
177,2,4:59.0,,G. Antetokounmpo makes 2-pt jump shot from 6 ft,36,35
178,2,4:41.0,K. Irving makes 3-pt jump shot from 29 ft (assist by D. Theis),,39,35
179,2,4:14.0,,T. Snell makes 2-pt jump shot from 1 ft (assist by G. Antetokounmpo),39,37
180,2,3:55.0,M. Smart misses 3-pt jump shot from 28 ft,,39,37
181,2,3:53.0,,Defensive rebound by M. Brogdon,39,37
182,2,3:50.0,,M. Brogdon makes 2-pt layup from 2 ft,39,39
183,2,3:35.0,Personal foul by M. Brogdon (drawn by K. Irving),,39,39
184,2,3:35.0,J. Tatum enters the game for J. Brown,,39,39
185,2,3:20.0,Turnover by Team (shot clock),,39,39
186,2,3:02.0,,Personal foul by M. Smart (drawn by G. Antetokounmpo),39,39
187,2,3:00.0,,Offensive foul by J. Henson (drawn by M. Smart),39,39
188,2,3:00.0,,Turnover by J. Henson (offensive foul),39,39
189,2,2:39.0,J. Tatum misses 3-pt jump shot from 23 ft,,39,39
190,2,2:35.0,,Defensive rebound by G. Antetokounmpo,39,39
191,2,2:24.0,,G. Antetokounmpo makes 2-pt layup from 1 ft (assist by M. Brogdon),39,41
192,2,2:22.0,Boston full timeout,,39,41
193,2,2:04.0,K. Irving misses 3-pt jump shot from 22 ft,,39,41
194,2,2:01.0,,Defensive rebound by G. Antetokounmpo,39,41
195,2,1:52.0,,M. Brogdon misses 2-pt jump shot from 18 ft,39,41
196,2,1:47.0,Defensive rebound by D. Theis,,39,41
197,2,1:43.0,A. Horford makes 2-pt layup from 2 ft (assist by M. Smart),,41,41
198,2,1:31.0,,Personal foul by K. Irving (drawn by K. Middleton),41,41
199,2,1:28.0,,Shooting foul by D. Theis (drawn by J. Henson),41,41
200,2,1:28.0,,J. Henson misses free throw 1 of 2,41,41
201,2,1:28.0,,Offensive rebound by Team,41,41
202,2,1:28.0,A. Baynes enters the game for D. Theis,,41,41
203,2,1:28.0,,J. Henson makes free throw 2 of 2,41,42
204,2,1:08.0,A. Baynes makes 2-pt jump shot from 16 ft (assist by J. Tatum),,43,42
205,2,0:52.0,,T. Snell misses 2-pt jump shot from 8 ft,43,42
206,2,0:49.0,Defensive rebound by A. Baynes,,43,42
207,2,0:29.0,Turnover by K. Irving (lost ball; steal by G. Antetokounmpo),,43,42
208,2,0:25.0,,K. Middleton makes 2-pt dunk from 1 ft (assist by G. Antetokounmpo),43,44
209,2,0:08.0,Personal foul by M. Brogdon (drawn by K. Irving),,43,44
210,2,0:00.0,M. Smart misses 3-pt jump shot from 27 ft,,43,44
211,2,0:00.0,Offensive rebound by Team,,43,44
212,3,11:52.0,,Shooting foul by K. Irving (drawn by M. Brogdon),43,44
213,3,11:52.0,,M. Brogdon misses free throw 1 of 2,43,44
214,3,11:52.0,,Offensive rebound by Team,43,44
215,3,11:52.0,,M. Brogdon misses free throw 2 of 2,43,44
216,3,11:47.0,Defensive rebound by A. Horford,,43,44
217,3,11:28.0,K. Irving makes 2-pt jump shot from 3 ft,,45,44
218,3,11:09.0,,G. Antetokounmpo makes 2-pt jump shot from 14 ft,45,46
219,3,10:39.0,A. Horford makes 3-pt jump shot from 26 ft (assist by K. Irving),,48,46
220,3,10:28.0,,T. Maker makes 3-pt jump shot from 28 ft (assist by M. Brogdon),48,49
221,3,10:12.0,K. Irving misses 2-pt layup from 3 ft,,48,49
222,3,10:10.0,,Defensive rebound by M. Brogdon,48,49
223,3,10:10.0,,G. Antetokounmpo makes 2-pt layup at rim (assist by M. Brogdon),48,51
224,3,10:10.0,,Shooting foul by D. Theis (drawn by G. Antetokounmpo),48,51
225,3,10:10.0,,G. Antetokounmpo makes free throw 1 of 1,48,52
226,3,9:53.0,A. Horford misses 2-pt layup from 2 ft,,48,52
227,3,9:51.0,,Defensive rebound by G. Antetokounmpo,48,52
228,3,9:42.0,,G. Antetokounmpo makes 2-pt jump shot from 18 ft (assist by T. Snell),48,54
229,3,9:16.0,A. Horford makes 2-pt hook shot from 4 ft,,50,54
230,3,9:03.0,,T. Maker misses 3-pt jump shot from 26 ft,50,54
231,3,9:01.0,Defensive rebound by J. Brown,,50,54
232,3,8:43.0,A. Horford misses 3-pt jump shot from 26 ft,,50,54
233,3,8:40.0,,Defensive rebound by M. Brogdon,50,54
234,3,8:36.0,,Turnover by M. Brogdon (lost ball; steal by K. Irving),50,54
235,3,8:35.0,Shooting foul by T. Snell (drawn by J. Brown),,50,54
236,3,8:35.0,J. Brown misses free throw 1 of 2,,50,54
237,3,8:35.0,Offensive rebound by Team,,50,54
238,3,8:35.0,J. Brown misses free throw 2 of 2,,50,54
239,3,8:19.0,,G. Antetokounmpo misses 2-pt layup from 2 ft,50,54
240,3,8:16.0,Defensive rebound by K. Irving,,50,54
241,3,8:12.0,Turnover by K. Irving (bad pass; steal by G. Antetokounmpo),,50,54
242,3,8:10.0,,Shooting foul by K. Irving (drawn by G. Antetokounmpo),50,54
243,3,8:10.0,,G. Antetokounmpo makes free throw 1 of 2,50,55
244,3,8:10.0,,G. Antetokounmpo makes free throw 2 of 2,50,56
245,3,7:47.0,J. Tatum misses 2-pt jump shot from 19 ft,,50,56
246,3,7:44.0,,Defensive rebound by M. Brogdon,50,56
247,3,7:38.0,,G. Antetokounmpo misses 2-pt jump shot from 16 ft,50,56
248,3,7:38.0,Defensive rebound by D. Theis,,50,56
249,3,7:26.0,Turnover by A. Horford (bad pass; steal by K. Middleton),,50,56
250,3,7:20.0,,K. Middleton misses 2-pt layup from 2 ft (block by A. Horford),50,56
251,3,7:17.0,,Offensive rebound by G. Antetokounmpo,50,56
252,3,7:17.0,Defensive rebound by J. Tatum,,50,56
253,3,7:17.0,Shooting foul by T. Snell (drawn by J. Tatum),,50,56
254,3,7:17.0,J. Tatum makes free throw 1 of 2,,51,56
255,3,7:17.0,,D. Liggins enters the game for T. Snell,51,56
256,3,7:17.0,J. Tatum makes free throw 2 of 2,,52,56
257,3,7:03.0,,K. Middleton makes 3-pt jump shot from 26 ft (assist by T. Maker),52,59
258,3,7:03.0,Boston full timeout,,52,59
259,3,6:47.0,J. Tatum makes 2-pt jump shot from 15 ft (assist by K. Irving),,54,59
260,3,6:21.0,,M. Brogdon misses 2-pt layup from 1 ft (block by D. Theis),54,59
261,3,6:21.0,,Offensive rebound by Team,54,59
262,3,6:18.0,,K. Middleton misses 2-pt jump shot from 14 ft,54,59
263,3,6:18.0,Defensive rebound by Team,,54,59
264,3,6:18.0,,Turnover by Team (shot clock),54,59
265,3,5:48.0,K. Irving misses 2-pt layup at rim,,54,59
266,3,5:46.0,,Defensive rebound by T. Maker,54,59
267,3,5:45.0,,G. Antetokounmpo makes 2-pt dunk from 1 ft,54,61
268,3,5:28.0,J. Brown makes 3-pt jump shot from 27 ft (assist by A. Horford),,57,61
269,3,5:11.0,,T. Maker misses 3-pt jump shot from 26 ft,57,61
270,3,5:08.0,Defensive rebound by D. Theis,,57,61
271,3,4:51.0,Turnover by A. Horford (bad pass; steal by G. Antetokounmpo),,57,61
272,3,4:49.0,,Shooting foul by D. Theis (drawn by D. Liggins),57,61
273,3,4:49.0,,D. Liggins misses free throw 1 of 2,57,61
274,3,4:49.0,,Offensive rebound by Team,57,61
275,3,4:49.0,,M. Dellavedova enters the game for M. Brogdon,57,61
276,3,4:49.0,A. Baynes enters the game for J. Tatum,,57,61
277,3,4:49.0,M. Smart enters the game for D. Theis,,57,61
278,3,4:49.0,,D. Liggins misses free throw 2 of 2,57,61
279,3,4:46.0,Defensive rebound by A. Baynes,,57,61
280,3,4:30.0,Turnover by A. Baynes (bad pass; steal by T. Maker),,57,61
281,3,4:25.0,,K. Middleton makes 2-pt dunk from 1 ft (assist by G. Antetokounmpo),57,63
282,3,4:14.0,K. Irving makes 2-pt jump shot from 14 ft,,59,63
283,3,3:56.0,,K. Middleton misses 3-pt jump shot from 27 ft,59,63
284,3,3:53.0,Defensive rebound by A. Horford,,59,63
285,3,3:43.0,A. Horford makes 3-pt jump shot from 23 ft (assist by M. Smart),,62,63
286,3,3:27.0,,M. Dellavedova misses 3-pt jump shot from 27 ft,62,63
287,3,3:23.0,Defensive rebound by A. Horford,,62,63
288,3,3:16.0,A. Horford makes 3-pt jump shot from 23 ft (assist by K. Irving),,65,63
289,3,3:15.0,,Milwaukee full timeout,65,63
290,3,3:15.0,,M. Teletović enters the game for T. Maker,65,63
291,3,3:15.0,,G. Monroe enters the game for G. Antetokounmpo,65,63
292,3,3:15.0,T. Rozier enters the game for K. Irving,,65,63
293,3,2:56.0,,K. Middleton makes 2-pt hook shot from 3 ft (assist by M. Teletović),65,65
294,3,2:33.0,M. Smart misses 2-pt jump shot from 8 ft,,65,65
295,3,2:32.0,,Defensive rebound by Team,65,65
296,3,2:24.0,,Turnover by G. Monroe (bad pass),65,65
297,3,2:24.0,J. Tatum enters the game for A. Horford,,65,65
298,3,2:07.0,M. Smart misses 2-pt layup from 2 ft,,65,65
299,3,2:04.0,,Defensive rebound by G. Monroe,65,65
300,3,1:55.0,,G. Monroe makes 2-pt layup from 1 ft (assist by D. Liggins),65,67
301,3,1:33.0,M. Smart misses 2-pt jump shot from 13 ft,,65,67
302,3,1:30.0,,Defensive rebound by G. Monroe,65,67
303,3,1:14.0,,G. Monroe makes 2-pt hook shot from 3 ft,65,69
304,3,1:00.0,J. Brown makes 3-pt jump shot from 25 ft (assist by J. Tatum),,68,69
305,3,0:42.0,,K. Middleton misses 2-pt jump shot from 7 ft,68,69
306,3,0:42.0,Defensive rebound by T. Rozier,,68,69
307,3,0:34.0,Shooting foul by D. Liggins (drawn by A. Baynes),,68,69
308,3,0:34.0,A. Baynes makes free throw 1 of 2,,69,69
309,3,0:34.0,A. Baynes makes free throw 2 of 2,,70,69
310,3,0:19.0,,Turnover by M. Teletović (lost ball; steal by M. Smart),70,69
311,3,0:00.0,Turnover by M. Smart (lost ball; steal by K. Middleton),,70,69
312,3,0:00.0,,Turnover by M. Teletović (step out of bounds),70,69
313,3,0:00.0,,G. Antetokounmpo enters the game for G. Monroe,70,69
314,3,0:00.0,K. Irving enters the game for M. Smart,,70,69
315,3,0:00.0,A. Horford enters the game for A. Baynes,,70,69
316,3,0:00.0,A. Horford makes 2-pt layup from 2 ft (assist by K. Irving),,72,69
317,4,11:42.0,A. Baynes misses 2-pt hook shot at rim,,72,69
318,4,11:41.0,,Defensive rebound by G. Antetokounmpo,72,69
319,4,11:41.0,,Turnover by G. Antetokounmpo (palming),72,69
320,4,11:25.0,T. Rozier makes 2-pt jump shot from 17 ft (assist by M. Smart),,74,69
321,4,11:17.0,,M. Teletović makes 3-pt jump shot from 26 ft (assist by M. Dellavedova),74,72
322,4,11:07.0,A. Baynes misses 2-pt jump shot from 19 ft,,74,72
323,4,11:03.0,,Defensive rebound by M. Teletović,74,72
324,4,10:48.0,,G. Monroe misses 2-pt jump shot from 8 ft,74,72
325,4,10:46.0,Defensive rebound by A. Baynes,,74,72
326,4,10:41.0,M. Smart misses 3-pt jump shot from 28 ft,,74,72
327,4,10:38.0,,Defensive rebound by T. Snell,74,72
328,4,10:30.0,,Turnover by M. Dellavedova (bad pass; steal by T. Rozier),74,72
329,4,10:23.0,T. Rozier makes 2-pt layup from 1 ft,,76,72
330,4,10:00.0,,M. Teletović misses 3-pt jump shot from 29 ft,76,72
331,4,10:00.0,Defensive rebound by T. Rozier,,76,72
332,4,9:54.0,T. Rozier misses 3-pt jump shot from 26 ft,,76,72
333,4,9:54.0,,Defensive rebound by G. Antetokounmpo,76,72
334,4,9:42.0,,G. Antetokounmpo misses 2-pt jump shot from 6 ft,76,72
335,4,9:42.0,Defensive rebound by M. Smart,,76,72
336,4,9:22.0,M. Smart makes 3-pt jump shot from 27 ft (assist by A. Baynes),,79,72
337,4,9:21.0,,Milwaukee full timeout,79,72
338,4,9:21.0,,M. Brogdon enters the game for M. Teletović,79,72
339,4,9:05.0,,G. Monroe misses 2-pt layup from 1 ft,79,72
340,4,9:05.0,Defensive rebound by Team,,79,72
341,4,8:49.0,S. Ojeleye misses 3-pt jump shot from 27 ft,,79,72
342,4,8:44.0,,Defensive rebound by G. Monroe,79,72
343,4,8:24.0,,G. Antetokounmpo misses 2-pt jump shot from 12 ft,79,72
344,4,8:22.0,Defensive rebound by A. Baynes,,79,72
345,4,8:00.0,T. Rozier misses 2-pt layup from 3 ft,,79,72
346,4,7:57.0,,Defensive rebound by G. Antetokounmpo,79,72
347,4,7:52.0,,M. Brogdon misses 3-pt jump shot from 22 ft,79,72
348,4,7:48.0,Defensive rebound by A. Baynes,,79,72
349,4,7:27.0,M. Smart makes 3-pt jump shot from 25 ft (assist by S. Ojeleye),,82,72
350,4,7:08.0,,G. Antetokounmpo misses 2-pt layup from 5 ft,82,72
351,4,7:06.0,Defensive rebound by A. Baynes,,82,72
352,4,7:02.0,M. Smart misses 3-pt jump shot from 26 ft,,82,72
353,4,6:57.0,,Defensive rebound by G. Antetokounmpo,82,72
354,4,6:56.0,Offensive charge foul by G. Monroe (drawn by M. Smart),,82,72
355,4,6:56.0,,Turnover by G. Monroe (offensive foul),82,72
356,4,6:56.0,,K. Middleton enters the game for M. Dellavedova,82,72
357,4,6:56.0,,J. Henson enters the game for G. Monroe,82,72
358,4,6:56.0,K. Irving enters the game for M. Smart,,82,72
359,4,6:33.0,J. Tatum makes 2-pt layup from 1 ft,,84,72
360,4,6:20.0,,T. Snell makes 3-pt jump shot from 26 ft (assist by G. Antetokounmpo),84,75
361,4,6:13.0,Personal foul by M. Brogdon (drawn by J. Tatum),,84,75
362,4,6:13.0,A. Horford enters the game for A. Baynes,,84,75
363,4,6:08.0,Turnover by J. Tatum (traveling),,84,75
364,4,5:51.0,,T. Snell makes 3-pt jump shot from 23 ft (assist by G. Antetokounmpo),84,78
365,4,5:51.0,Boston full timeout,,84,78
366,4,5:51.0,M. Smart enters the game for J. Tatum,,84,78
367,4,5:51.0,A. Baynes enters the game for T. Rozier,,84,78
368,4,5:51.0,J. Brown enters the game for S. Ojeleye,,84,78
369,4,5:42.0,Personal foul by K. Middleton (drawn by J. Brown),,84,78
370,4,5:26.0,A. Horford makes 3-pt jump shot from 27 ft (assist by K. Irving),,87,78
371,4,5:10.0,,Turnover by G. Antetokounmpo (traveling),87,78
372,4,4:50.0,K. Irving misses 2-pt jump shot from 13 ft,,87,78
373,4,4:49.0,Offensive rebound by J. Brown,,87,78
374,4,4:49.0,Shooting foul by K. Middleton (drawn by J. Brown),,87,78
375,4,4:49.0,J. Brown misses free throw 1 of 2,,87,78
376,4,4:49.0,Offensive rebound by Team,,87,78
377,4,4:49.0,J. Brown makes free throw 2 of 2,,88,78
378,4,4:27.0,,M. Brogdon makes 3-pt jump shot from 26 ft (assist by K. Middleton),88,81
379,4,4:08.0,A. Baynes misses 2-pt dunk from 1 ft (block by G. Antetokounmpo),,88,81
380,4,4:04.0,,Defensive rebound by J. Henson,88,81
381,4,3:54.0,,M. Brogdon makes 2-pt layup from 1 ft,88,83
382,4,3:29.0,K. Irving makes 2-pt layup from 2 ft,,90,83
