,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,HOUSTON_ACTION,SACRAMENTO_SCORE,HOUSTON_SCORE
82,1,3:15.0,Sacramento full timeout,,15,18
83,1,3:15.0,,T. Black enters the game for C. Capela,15,18
84,1,3:15.0,B. Hield enters the game for D. Fox,,15,18
85,1,3:07.0,B. Hield misses 3-pt jump shot from 24 ft,,15,18
86,1,3:05.0,,Defensive rebound by R. Anderson,15,18
87,1,2:56.0,,Turnover by J. Harden (bad pass; steal by B. Hield),15,18
88,1,2:42.0,B. Hield makes 2-pt layup from 2 ft (assist by G. Temple),,17,18
89,1,2:26.0,,J. Johnson misses 2-pt jump shot from 12 ft,17,18
90,1,2:23.0,Defensive rebound by B. Hield,,17,18
91,1,2:21.0,Turnover by B. Hield (out of bounds lost ball),,17,18
92,1,2:21.0,,C. Paul enters the game for J. Harden,17,18
93,1,2:05.0,,G. Green misses 2-pt jump shot from 10 ft (block by J. Jackson),17,18
94,1,2:01.0,,Offensive rebound by R. Anderson,17,18
95,1,2:00.0,,R. Anderson misses 2-pt layup from 1 ft (block by K. Koufos),17,18
96,1,2:00.0,Defensive rebound by G. Temple,,17,18
97,1,1:55.0,J. Jackson makes 3-pt jump shot from 22 ft (assist by G. Temple),,20,18
98,1,1:38.0,,G. Green misses 3-pt jump shot from 27 ft,20,18
99,1,1:35.0,Defensive rebound by B. Hield,,20,18
100,1,1:16.0,G. Temple misses 3-pt jump shot from 24 ft,,20,18
101,1,1:13.0,,Defensive rebound by C. Paul,20,18
102,1,1:01.0,,Turnover by R. Anderson (lost ball; steal by K. Koufos),20,18
103,1,0:53.0,J. Jackson makes 3-pt jump shot from 23 ft (assist by K. Koufos),,23,18
104,1,0:36.0,,C. Paul makes 2-pt jump shot from 9 ft,23,20
105,1,0:13.0,B. Hield makes 2-pt jump shot from 21 ft,,25,20
106,1,0:05.0,,Personal foul by G. Temple (drawn by C. Paul),25,20
107,1,0:01.0,,Turnover by C. Paul (lost ball; steal by K. Koufos),25,20
108,2,11:48.0,,C. Paul makes 2-pt layup from 1 ft,25,22
109,2,11:29.0,Offensive foul by K. Koufos (drawn by P. Tucker),,25,22
110,2,11:29.0,Turnover by K. Koufos (offensive foul),,25,22
111,2,11:15.0,,J. Johnson misses 3-pt jump shot from 23 ft,25,22
112,2,11:13.0,Defensive rebound by K. Koufos,,25,22
113,2,11:00.0,B. Hield misses 3-pt jump shot from 26 ft,,25,22
114,2,10:57.0,,Defensive rebound by T. Black,25,22
115,2,10:51.0,,G. Green makes 2-pt jump shot from 6 ft,25,24
116,2,10:27.0,Turnover by B. Hield (bad pass; steal by P. Tucker),,25,24
117,2,10:07.0,,C. Paul makes 3-pt jump shot from 26 ft,25,27
118,2,9:45.0,,Violation by C. Paul (kicked ball),25,27
119,2,9:39.0,Personal foul by T. Black (drawn by B. Bogdanović),,25,27
120,2,9:27.0,G. Temple misses 3-pt jump shot from 26 ft,,25,27
121,2,9:24.0,,Defensive rebound by G. Green,25,27
122,2,9:13.0,,Shooting foul by K. Koufos (drawn by C. Paul),25,27
123,2,9:13.0,,C. Paul makes free throw 1 of 2,25,28
124,2,9:13.0,,C. Paul makes free throw 2 of 2,25,29
125,2,9:02.0,Turnover by G. Temple (bad pass; steal by J. Johnson),,25,29
126,2,8:54.0,,G. Green misses 3-pt jump shot from 23 ft,25,29
127,2,8:53.0,Defensive rebound by Team,,25,29
128,2,8:53.0,,Loose ball foul by T. Black (drawn by B. Hield),25,29
129,2,8:53.0,,C. Capela enters the game for T. Black,25,29
130,2,8:38.0,B. Hield makes 2-pt jump shot from 19 ft,,27,29
131,2,8:25.0,,C. Paul makes 2-pt jump shot from 15 ft,27,31
132,2,8:12.0,V. Carter makes 2-pt jump shot from 20 ft (assist by B. Hield),,29,31
133,2,8:00.0,,J. Johnson misses 2-pt jump shot from 2 ft,29,31
134,2,7:57.0,Defensive rebound by G. Temple,,29,31
135,2,7:53.0,B. Bogdanović misses 3-pt jump shot from 26 ft,,29,31
136,2,7:50.0,,Defensive rebound by J. Johnson,29,31
137,2,7:45.0,,P. Tucker misses 3-pt jump shot from 22 ft,29,31
138,2,7:43.0,,Offensive rebound by C. Capela,29,31
139,2,7:30.0,,C. Paul makes 3-pt jump shot from 26 ft,29,34
140,2,7:20.0,V. Carter makes 2-pt jump shot from 20 ft (assist by B. Bogdanović),,31,34
141,2,7:11.0,,C. Paul makes 3-pt jump shot from 26 ft,31,37
142,2,6:54.0,B. Hield misses 3-pt jump shot from 25 ft,,31,37
143,2,6:51.0,Offensive rebound by K. Koufos,,31,37
144,2,6:48.0,G. Temple makes 2-pt jump shot from 16 ft,,33,37
145,2,6:30.0,,J. Johnson misses 3-pt jump shot from 26 ft,33,37
146,2,6:28.0,Defensive rebound by K. Koufos,,33,37
147,2,6:13.0,B. Bogdanović makes 3-pt jump shot from 25 ft,,36,37
148,2,6:11.0,,Houston full timeout,36,37
149,2,6:11.0,,L. Mbah a Moute enters the game for J. Johnson,36,37
150,2,6:11.0,,J. Harden enters the game for G. Green,36,37
151,2,6:11.0,W. Cauley-Stein enters the game for V. Carter,,36,37
152,2,6:11.0,J. Sampson enters the game for G. Temple,,36,37
153,2,6:11.0,D. Fox enters the game for K. Koufos,,36,37
154,2,5:53.0,,L. Mbah a Moute misses 3-pt jump shot from 25 ft,36,37
155,2,5:50.0,Defensive rebound by B. Bogdanović,,36,37
156,2,5:36.0,W. Cauley-Stein misses 2-pt layup from 3 ft (block by J. Harden),,36,37
157,2,5:34.0,,Defensive rebound by C. Paul,36,37
158,2,5:28.0,,J. Harden misses 3-pt jump shot from 28 ft,36,37
159,2,5:25.0,Defensive rebound by B. Bogdanović,,36,37
160,2,5:19.0,B. Hield misses 2-pt layup from 2 ft,,36,37
161,2,5:17.0,,Defensive rebound by C. Capela,36,37
162,2,5:04.0,,C. Capela misses 2-pt hook shot from 5 ft,36,37
163,2,5:02.0,Defensive rebound by J. Sampson,,36,37
164,2,4:52.0,Turnover by J. Sampson (traveling),,36,37
165,2,4:52.0,,R. Anderson enters the game for P. Tucker,36,37
166,2,4:36.0,,J. Johnson enters the game for C. Paul,36,37
167,2,4:32.0,,J. Harden makes 3-pt jump shot from 22 ft (assist by L. Mbah a Moute),36,40
168,2,4:24.0,D. Fox misses 2-pt layup from 3 ft (block by C. Capela),,36,40
169,2,4:21.0,,Defensive rebound by L. Mbah a Moute,36,40
170,2,4:11.0,,Shooting foul by B. Hield (drawn by J. Harden),36,40
171,2,4:11.0,,J. Harden misses free throw 1 of 2,36,40
172,2,4:11.0,,Offensive rebound by Team,36,40
173,2,4:11.0,J. Jackson enters the game for B. Bogdanović,,36,40
174,2,4:11.0,,J. Harden makes free throw 2 of 2,36,41
175,2,3:52.0,W. Cauley-Stein misses 2-pt hook shot from 4 ft,,36,41
176,2,3:50.0,,Defensive rebound by C. Capela,36,41
177,2,3:43.0,,Turnover by J. Harden (lost ball; steal by D. Fox),36,41
178,2,3:39.0,W. Cauley-Stein makes 2-pt dunk at rim (assist by J. Jackson),,38,41
179,2,3:26.0,,L. Mbah a Moute makes 2-pt layup from 2 ft (assist by C. Capela),38,43
180,2,3:26.0,,Shooting foul by D. Fox (drawn by L. Mbah a Moute),38,43
181,2,3:26.0,,L. Mbah a Moute makes free throw 1 of 1,38,44
182,2,3:12.0,W. Cauley-Stein misses 2-pt layup from 1 ft (block by C. Capela),,38,44
183,2,3:10.0,,Defensive rebound by R. Anderson,38,44
184,2,3:01.0,,R. Anderson misses 3-pt jump shot from 26 ft,38,44
185,2,2:57.0,Defensive rebound by B. Hield,,38,44
186,2,2:51.0,Personal foul by L. Mbah a Moute (drawn by W. Cauley-Stein),,38,44
187,2,2:51.0,Sacramento full timeout,,38,44
188,2,2:51.0,,C. Paul enters the game for L. Mbah a Moute,38,44
189,2,2:51.0,G. Temple enters the game for B. Hield,,38,44
190,2,2:43.0,D. Fox makes 2-pt jump shot from 20 ft,,40,44
191,2,2:24.0,,Shooting foul by G. Temple (drawn by J. Harden),40,44
192,2,2:24.0,,J. Harden makes free throw 1 of 2,40,45
193,2,2:24.0,,J. Harden makes free throw 2 of 2,40,46
194,2,2:10.0,W. Cauley-Stein misses 2-pt jump shot from 6 ft,,40,46
195,2,2:06.0,Offensive rebound by W. Cauley-Stein,,40,46
196,2,2:06.0,W. Cauley-Stein misses 2-pt layup at rim,,40,46
197,2,2:05.0,,Defensive rebound by C. Capela,40,46
198,2,2:03.0,,Personal foul by G. Temple (drawn by J. Harden),40,46
199,2,2:03.0,,J. Harden makes free throw 1 of 2,40,47
200,2,2:03.0,,J. Harden makes free throw 2 of 2,40,48
201,2,1:54.0,D. Fox makes 3-pt jump shot from 25 ft,,43,48
202,2,1:42.0,,Personal foul by D. Fox (drawn by C. Paul),43,48
203,2,1:42.0,,C. Paul makes free throw 1 of 2,43,49
204,2,1:42.0,V. Carter enters the game for G. Temple,,43,49
205,2,1:42.0,,C. Paul makes free throw 2 of 2,43,50
206,2,1:33.0,Turnover by V. Carter (bad pass),,43,50
207,2,1:21.0,,R. Anderson makes 2-pt jump shot from 18 ft (assist by J. Harden),43,52
208,2,1:06.0,V. Carter misses 3-pt jump shot from 25 ft,,43,52
209,2,1:03.0,,Defensive rebound by C. Capela,43,52
210,2,0:52.0,,R. Anderson misses 3-pt jump shot from 26 ft,43,52
211,2,0:49.0,Defensive rebound by V. Carter,,43,52
212,2,0:28.0,D. Fox misses 2-pt jump shot from 21 ft,,43,52
213,2,0:26.0,,Defensive rebound by R. Anderson,43,52
214,2,0:05.0,,J. Harden makes 3-pt jump shot from 27 ft (assist by C. Paul),43,55
215,2,0:01.0,Shooting foul by C. Capela (drawn by D. Fox),,43,55
216,2,0:01.0,D. Fox makes free throw 1 of 2,,44,55
217,2,0:01.0,D. Fox makes free throw 2 of 2,,45,55
218,3,11:42.0,,Shooting foul by B. Bogdanović (drawn by J. Harden),45,55
219,3,11:42.0,,J. Harden makes free throw 1 of 3,45,56
220,3,11:42.0,,J. Harden misses free throw 2 of 3,45,56
221,3,11:42.0,,Offensive rebound by Team,45,56
222,3,11:42.0,,J. Harden makes free throw 3 of 3,45,57
223,3,11:33.0,Turnover by W. Cauley-Stein (lost ball; steal by C. Paul),,45,57
224,3,11:29.0,,C. Capela makes 2-pt dunk from 1 ft (assist by C. Paul),45,59
225,3,11:04.0,J. Jackson misses 3-pt jump shot from 22 ft,,45,59
226,3,11:02.0,,Defensive rebound by J. Harden,45,59
227,3,10:52.0,,J. Harden misses 3-pt jump shot from 25 ft,45,59
228,3,10:49.0,Defensive rebound by W. Cauley-Stein,,45,59
229,3,10:38.0,Turnover by J. Sampson (bad pass; steal by C. Capela),,45,59
230,3,10:26.0,,C. Paul misses 3-pt jump shot from 25 ft,45,59
231,3,10:24.0,Defensive rebound by D. Fox,,45,59
232,3,10:21.0,B. Bogdanović makes 2-pt layup from 2 ft (assist by D. Fox),,47,59
233,3,9:56.0,,C. Capela misses 2-pt jump shot from 12 ft,47,59
234,3,9:55.0,,Offensive rebound by Team,47,59
235,3,9:55.0,,Turnover by Team (shot clock),47,59
236,3,9:45.0,B. Bogdanović makes 3-pt jump shot from 25 ft (assist by J. Sampson),,50,59
237,3,9:30.0,,Turnover by J. Harden (bad pass),50,59
238,3,9:10.0,Turnover by B. Bogdanović (bad pass; steal by J. Harden),,50,59
239,3,8:55.0,,L. Mbah a Moute misses 3-pt jump shot from 24 ft,50,59
240,3,8:50.0,,Offensive rebound by C. Paul,50,59
241,3,8:46.0,,J. Harden makes 3-pt jump shot from 26 ft (assist by C. Paul),50,62
242,3,8:22.0,D. Fox misses 3-pt jump shot from 26 ft,,50,62
243,3,8:18.0,,Defensive rebound by L. Mbah a Moute,50,62
244,3,8:06.0,,Turnover by J. Harden (bad pass; steal by B. Bogdanović),50,62
245,3,8:04.0,Turnover by B. Bogdanović (lost ball; steal by C. Paul),,50,62
246,3,7:54.0,,C. Paul misses 3-pt jump shot from 23 ft,50,62
247,3,7:51.0,Defensive rebound by J. Sampson,,50,62
248,3,7:40.0,W. Cauley-Stein misses 2-pt hook shot from 5 ft,,50,62
249,3,7:36.0,Offensive rebound by W. Cauley-Stein,,50,62
250,3,7:36.0,W. Cauley-Stein misses 2-pt layup at rim,,50,62
251,3,7:35.0,,Defensive rebound by C. Capela,50,62
252,3,7:28.0,,Personal foul by D. Fox (drawn by J. Harden),50,62
253,3,7:25.0,,L. Mbah a Moute misses 3-pt jump shot from 25 ft,50,62
254,3,7:21.0,Defensive rebound by J. Sampson,,50,62
255,3,7:15.0,K. Koufos enters the game for W. Cauley-Stein,,50,62
256,3,7:15.0,G. Temple enters the game for J. Jackson,,50,62
257,3,7:00.0,B. Bogdanović makes 2-pt layup from 1 ft,,52,62
258,3,6:46.0,,Personal foul by B. Bogdanović (drawn by C. Paul),52,62
259,3,6:46.0,,Houston full timeout,52,62
260,3,6:46.0,,G. Green enters the game for C. Paul,52,62
261,3,6:42.0,,J. Harden misses 3-pt jump shot from 24 ft,52,62
262,3,6:39.0,Defensive rebound by J. Sampson,,52,62
263,3,6:22.0,B. Bogdanović misses 2-pt jump shot from 19 ft,,52,62
264,3,6:20.0,,Defensive rebound by C. Capela,52,62
265,3,6:11.0,,C. Capela misses 2-pt layup from 3 ft (block by J. Sampson),52,62
266,3,6:09.0,,Offensive rebound by G. Green,52,62
267,3,5:57.0,,J. Harden misses 3-pt jump shot from 24 ft,52,62
268,3,5:54.0,Defensive rebound by B. Bogdanović,,52,62
269,3,5:36.0,B. Bogdanović misses 3-pt jump shot from 26 ft,,52,62
270,3,5:34.0,,Defensive rebound by J. Harden,52,62
271,3,5:13.0,,P. Tucker makes 3-pt jump shot from 24 ft (assist by J. Harden),52,65
272,3,4:58.0,G. Temple misses 3-pt jump shot from 22 ft,,52,65
273,3,4:56.0,,Defensive rebound by J. Harden,52,65
274,3,4:48.0,,C. Capela makes 2-pt dunk at rim (assist by J. Harden),52,67
275,3,4:42.0,Sacramento full timeout,,52,67
276,3,4:42.0,,J. Johnson enters the game for P. Tucker,52,67
277,3,4:42.0,,R. Anderson enters the game for L. Mbah a Moute,52,67
278,3,4:42.0,,T. Black enters the game for C. Capela,52,67
279,3,4:42.0,V. Carter enters the game for D. Fox,,52,67
280,3,4:42.0,B. Hield enters the game for B. Bogdanović,,52,67
281,3,4:33.0,G. Temple misses 2-pt jump shot from 23 ft,,52,67
282,3,4:30.0,,Defensive rebound by J. Harden,52,67
283,3,4:17.0,,J. Harden misses 3-pt jump shot from 25 ft,52,67
284,3,4:15.0,Defensive rebound by B. Hield,,52,67
285,3,4:07.0,K. Koufos misses 2-pt layup from 2 ft,,52,67
286,3,4:04.0,Offensive rebound by K. Koufos,,52,67
287,3,4:04.0,K. Koufos misses 2-pt layup at rim,,52,67
288,3,4:03.0,,Defensive rebound by R. Anderson,52,67
289,3,3:52.0,,J. Johnson misses 2-pt jump shot from 16 ft,52,67
290,3,3:51.0,Defensive rebound by Team,,52,67
291,3,3:40.0,Personal foul by T. Black (drawn by G. Temple),,52,67
292,3,3:28.0,B. Hield misses 3-pt jump shot from 25 ft,,52,67
293,3,3:26.0,,Defensive rebound by J. Harden,52,67
294,3,3:13.0,,J. Harden makes 2-pt jump shot from 14 ft,52,69
295,3,2:50.0,B. Hield misses 2-pt jump shot from 17 ft,,52,69
296,3,2:50.0,Offensive rebound by J. Sampson,,52,69
297,3,2:49.0,Shooting foul by J. Harden (drawn by J. Sampson),,52,69
298,3,2:49.0,J. Sampson makes free throw 1 of 2,,53,69
299,3,2:49.0,J. Sampson misses free throw 2 of 2,,53,69
300,3,2:49.0,Offensive rebound by K. Koufos,,53,69
301,3,2:44.0,B. Hield makes 3-pt jump shot from 26 ft (assist by K. Koufos),,56,69
302,3,2:20.0,,R. Anderson makes 3-pt jump shot from 26 ft (assist by J. Harden),56,72
303,3,2:09.0,Personal foul by T. Black (drawn by K. Koufos),,56,72
304,3,2:09.0,,C. Paul enters the game for J. Harden,56,72
305,3,1:58.0,B. Hield makes 3-pt jump shot from 26 ft (assist by J. Sampson),,59,72
306,3,1:42.0,,G. Green misses 3-pt jump shot from 25 ft,59,72
307,3,1:38.0,Defensive rebound by G. Temple,,59,72
308,3,1:31.0,V. Carter misses 3-pt jump shot from 28 ft,,59,72
309,3,1:31.0,,Defensive rebound by Team,59,72
310,3,1:31.0,J. Jackson enters the game for J. Sampson,,59,72
311,3,1:14.0,,R. Anderson misses 3-pt jump shot from 28 ft,59,72
312,3,1:11.0,Defensive rebound by V. Carter,,59,72
313,3,1:07.0,B. Hield misses 3-pt jump shot from 26 ft,,59,72
314,3,1:03.0,,Defensive rebound by R. Anderson,59,72
315,3,0:54.0,,Turnover by J. Johnson (turnover),59,72
316,3,0:37.0,G. Temple misses 2-pt layup from 3 ft,,59,72
317,3,0:36.0,Offensive rebound by G. Temple,,59,72
318,3,0:35.0,G. Temple makes 2-pt layup at rim,,61,72
319,3,0:32.0,,Offensive foul by C. Paul (drawn by G. Temple),61,72
320,3,0:32.0,,Turnover by C. Paul (bad pass),61,72
321,3,0:31.0,Turnover by J. Jackson (bad pass; steal by T. Black),,61,72
322,3,0:09.0,,C. Paul misses 3-pt jump shot from 26 ft,61,72
323,3,0:06.0,Defensive rebound by K. Koufos,,61,72
324,3,0:00.0,G. Temple makes 2-pt jump shot from 20 ft,,63,72
325,4,11:46.0,G. Temple makes 2-pt layup from 2 ft (assist by J. Jackson),,65,72
326,4,11:31.0,,J. Johnson makes 3-pt jump shot from 23 ft (assist by C. Paul),65,75
327,4,11:09.0,B. Hield misses 3-pt jump shot from 26 ft,,65,75
328,4,11:07.0,,Defensive rebound by C. Paul,65,75
329,4,10:49.0,,G. Green misses 2-pt jump shot from 21 ft,65,75
330,4,10:47.0,Defensive rebound by K. Koufos,,65,75
331,4,10:40.0,J. Jackson makes 2-pt layup from 2 ft (assist by G. Temple),,67,75
332,4,10:24.0,,P. Tucker misses 3-pt jump shot from 25 ft,67,75
333,4,10:21.0,Defensive rebound by G. Temple,,67,75
334,4,10:09.0,V. Carter misses 2-pt jump shot from 22 ft,,67,75
335,4,10:06.0,,Defensive rebound by R. Anderson,67,75
336,4,10:00.0,,R. Anderson makes 3-pt jump shot from 27 ft (assist by C. Paul),67,78
337,4,9:40.0,G. Temple misses 3-pt jump shot from 25 ft,,67,78
338,4,9:38.0,,Defensive rebound by J. Johnson,67,78
339,4,9:20.0,,Personal foul by K. Koufos (drawn by C. Paul),67,78
340,4,9:20.0,,J. Harden enters the game for G. Green,67,78
341,4,9:20.0,W. Cauley-Stein enters the game for K. Koufos,,67,78
342,4,9:10.0,,J. Harden misses 3-pt jump shot from 25 ft,67,78
343,4,9:07.0,Defensive rebound by J. Jackson,,67,78
344,4,8:57.0,J. Jackson makes 2-pt layup from 2 ft (assist by W. Cauley-Stein),,69,78
345,4,8:45.0,,R. Anderson misses 3-pt jump shot from 27 ft,69,78
346,4,8:43.0,Defensive rebound by G. Temple,,69,78
347,4,8:33.0,W. Cauley-Stein makes 2-pt layup from 2 ft (assist by G. Temple),,71,78
348,4,8:04.0,,J. Harden makes 2-pt jump shot from 9 ft,71,80
349,4,7:56.0,G. Temple makes 2-pt layup from 2 ft,,73,80
350,4,7:44.0,,C. Capela enters the game for R. Anderson,73,80
351,4,7:32.0,,J. Harden makes 3-pt jump shot from 27 ft,73,83
352,4,7:12.0,Turnover by G. Temple (turnover),,73,83
353,4,7:12.0,B. Bogdanović enters the game for B. Hield,,73,83
354,4,6:55.0,,C. Paul misses 2-pt jump shot from 17 ft,73,83
355,4,6:51.0,,Offensive rebound by P. Tucker,73,83
356,4,6:49.0,,J. Johnson misses 3-pt jump shot from 25 ft,73,83
357,4,6:46.0,Defensive rebound by V. Carter,,73,83
358,4,6:37.0,Shooting foul by P. Tucker (drawn by V. Carter),,73,83
359,4,6:37.0,,Houston full timeout,73,83
360,4,6:37.0,,L. Mbah a Moute enters the game for C. Paul,73,83
361,4,6:37.0,V. Carter makes free throw 1 of 2,,74,83
362,4,6:37.0,V. Carter makes free throw 2 of 2,,75,83
363,4,6:26.0,,J. Harden misses 3-pt jump shot from 24 ft,75,83
364,4,6:22.0,,Offensive rebound by P. Tucker,75,83
365,4,6:13.0,,P. Tucker misses 3-pt jump shot from 23 ft,75,83
366,4,6:10.0,Defensive rebound by W. Cauley-Stein,,75,83
367,4,5:59.0,Personal foul by J. Johnson (drawn by V. Carter),,75,83
368,4,5:52.0,W. Cauley-Stein makes 2-pt dunk from 2 ft (assist by B. Bogdanović),,77,83
369,4,5:29.0,,J. Harden misses 2-pt jump shot from 19 ft,77,83
370,4,5:25.0,Defensive rebound by J. Jackson,,77,83
371,4,5:17.0,Turnover by V. Carter (traveling),,77,83
372,4,5:03.0,,J. Johnson makes 2-pt jump shot from 10 ft,77,85
373,4,4:36.0,Turnover by V. Carter (lost ball; steal by P. Tucker),,77,85
374,4,4:32.0,,C. Capela makes 2-pt dunk at rim (assist by P. Tucker),77,87
375,4,4:22.0,W. Cauley-Stein makes 2-pt layup at rim (assist by J. Jackson),,79,87
376,4,4:08.0,,J. Johnson misses 3-pt jump shot from 23 ft,79,87
377,4,4:07.0,Defensive rebound by Team,,79,87
378,4,4:07.0,,Loose ball foul by J. Harden (drawn by V. Carter),79,87
379,4,4:07.0,D. Fox enters the game for V. Carter,,79,87
380,4,3:44.0,B. Bogdanović makes 2-pt jump shot from 12 ft (assist by W. Cauley-Stein),,81,87
