,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,DENVER_ACTION,MINNESOTA_SCORE,DENVER_SCORE
36,1,6:16.0,,Turnover by W. Chandler (turnover),8,14
37,1,6:02.0,T. Gibson makes 2-pt layup from 2 ft (assist by A. Wiggins),,10,14
38,1,5:50.0,,Turnover by N. Jokić (bad pass; steal by K. Towns),10,14
39,1,5:41.0,J. Teague misses 3-pt jump shot from 24 ft,,10,14
40,1,5:38.0,,Defensive rebound by M. Plumlee,10,14
41,1,5:30.0,,Shooting foul by K. Towns (drawn by N. Jokić),10,14
42,1,5:30.0,,N. Jokić makes free throw 1 of 2,10,15
43,1,5:30.0,G. Dieng enters the game for K. Towns,,10,15
44,1,5:30.0,,N. Jokić makes free throw 2 of 2,10,16
45,1,5:15.0,J. Teague misses 2-pt hook shot from 6 ft,,10,16
46,1,5:13.0,,Defensive rebound by N. Jokić,10,16
47,1,4:57.0,,Shooting foul by G. Dieng (drawn by N. Jokić),10,16
48,1,4:57.0,,N. Jokić makes free throw 1 of 2,10,17
49,1,4:57.0,,T. Lyles enters the game for T. Craig,10,17
50,1,4:57.0,,W. Barton enters the game for M. Plumlee,10,17
51,1,4:57.0,,N. Jokić makes free throw 2 of 2,10,18
52,1,4:51.0,Turnover by J. Teague (bad pass; steal by W. Barton),,10,18
53,1,4:46.0,,J. Murray misses 3-pt jump shot from 22 ft,10,18
54,1,4:42.0,Defensive rebound by G. Dieng,,10,18
55,1,4:29.0,J. Butler misses 2-pt jump shot from 19 ft,,10,18
56,1,4:23.0,,Defensive rebound by W. Chandler,10,18
57,1,4:07.0,,W. Chandler misses 3-pt jump shot from 25 ft,10,18
58,1,4:04.0,Defensive rebound by J. Teague,,10,18
59,1,3:56.0,J. Teague misses 2-pt layup from 5 ft (block by W. Barton),,10,18
60,1,3:52.0,,Defensive rebound by N. Jokić,10,18
61,1,3:42.0,,Turnover by J. Murray (traveling),10,18
62,1,3:42.0,T. Jones enters the game for J. Teague,,10,18
63,1,3:42.0,J. Crawford enters the game for J. Butler,,10,18
64,1,3:26.0,T. Jones misses 3-pt jump shot from 22 ft,,10,18
65,1,3:24.0,,Defensive rebound by W. Chandler,10,18
66,1,3:16.0,,Shooting foul by G. Dieng (drawn by N. Jokić),10,18
67,1,3:16.0,,N. Jokić misses free throw 1 of 2,10,18
68,1,3:16.0,,Offensive rebound by Team,10,18
69,1,3:16.0,,M. Beasley enters the game for J. Murray,10,18
70,1,3:16.0,,N. Jokić makes free throw 2 of 2,10,19
71,1,3:05.0,A. Wiggins misses 2-pt jump shot from 19 ft,,10,19
72,1,3:02.0,,Defensive rebound by N. Jokić,10,19
73,1,2:49.0,,T. Lyles makes 2-pt layup from 2 ft (assist by N. Jokić),10,21
74,1,2:34.0,G. Dieng misses 2-pt jump shot from 20 ft,,10,21
75,1,2:31.0,Offensive rebound by T. Gibson,,10,21
76,1,2:30.0,T. Gibson makes 2-pt layup from 1 ft,,12,21
77,1,2:10.0,,M. Beasley misses 2-pt layup from 2 ft (block by T. Gibson),12,21
78,1,2:07.0,Defensive rebound by G. Dieng,,12,21
79,1,2:01.0,J. Crawford misses 2-pt jump shot from 17 ft,,12,21
80,1,1:58.0,,Defensive rebound by W. Barton,12,21
81,1,1:55.0,,M. Beasley misses 3-pt jump shot from 25 ft,12,21
82,1,1:50.0,Defensive rebound by A. Wiggins,,12,21
83,1,1:44.0,A. Wiggins makes 2-pt layup from 1 ft,,14,21
84,1,1:44.0,,Denver full timeout,14,21
85,1,1:44.0,,M. Plumlee enters the game for N. Jokić,14,21
86,1,1:44.0,,T. Craig enters the game for W. Chandler,14,21
87,1,1:28.0,,T. Lyles makes 3-pt jump shot from 22 ft (assist by M. Beasley),14,24
88,1,1:08.0,G. Dieng makes 2-pt jump shot from 20 ft (assist by T. Jones),,16,24
89,1,0:48.0,,W. Barton misses 2-pt layup from 7 ft,16,24
90,1,0:43.0,,Offensive rebound by M. Plumlee,16,24
91,1,0:43.0,,M. Plumlee misses 2-pt layup at rim,16,24
92,1,0:43.0,Defensive rebound by G. Dieng,,16,24
93,1,0:35.0,Shooting foul by T. Lyles (drawn by G. Dieng),,16,24
94,1,0:35.0,G. Dieng misses free throw 1 of 2,,16,24
95,1,0:35.0,Offensive rebound by Team,,16,24
96,1,0:35.0,G. Dieng makes free throw 2 of 2,,17,24
97,1,0:19.0,,M. Beasley misses 3-pt jump shot from 26 ft,17,24
98,1,0:15.0,,Offensive rebound by M. Plumlee,17,24
99,1,0:15.0,,M. Plumlee misses 2-pt layup at rim,17,24
100,1,0:14.0,Defensive rebound by G. Dieng,,17,24
101,1,0:00.0,T. Jones misses 3-pt jump shot from 24 ft,,17,24
102,1,0:00.0,Offensive rebound by Team,,17,24
103,2,11:49.0,K. Towns makes 3-pt jump shot from 24 ft (assist by J. Crawford),,20,24
104,2,11:34.0,,T. Lyles makes 2-pt dunk from 1 ft (assist by M. Plumlee),22,26
105,2,11:18.0,J. Crawford makes 2-pt jump shot from 19 ft (assist by T. Jones),,22,26
106,2,10:58.0,,Turnover by M. Beasley (bad pass; steal by G. Dieng),22,26
107,2,10:54.0,T. Jones makes 2-pt layup from 2 ft (assist by J. Crawford),,24,26
108,2,10:39.0,,M. Plumlee makes 2-pt hook shot from 8 ft,24,28
109,2,10:20.0,M. Georges-Hunt misses 2-pt jump shot from 12 ft,,24,28
110,2,10:20.0,,Defensive rebound by T. Lyles,24,28
111,2,9:59.0,,M. Beasley makes 3-pt jump shot from 22 ft (assist by W. Barton),24,31
112,2,9:42.0,J. Crawford misses 2-pt layup from 12 ft,,24,31
113,2,9:38.0,,Defensive rebound by T. Craig,24,31
114,2,9:34.0,,Personal foul by T. Jones (drawn by T. Craig),24,31
115,2,9:34.0,,W. Chandler enters the game for M. Beasley,24,31
116,2,9:34.0,J. Butler enters the game for M. Georges-Hunt,,24,31
117,2,9:27.0,,W. Barton misses 2-pt layup from 1 ft,24,31
118,2,9:26.0,,Offensive rebound by M. Plumlee,24,31
119,2,9:18.0,,T. Lyles makes 2-pt jump shot from 2 ft (assist by W. Barton),24,33
120,2,9:18.0,,Shooting foul by G. Dieng (drawn by T. Lyles),24,33
121,2,9:18.0,A. Wiggins enters the game for G. Dieng,,24,33
122,2,9:18.0,,T. Lyles makes free throw 1 of 1,24,34
123,2,8:59.0,J. Crawford makes 3-pt jump shot from 24 ft (assist by A. Wiggins),,27,34
124,2,8:37.0,,Turnover by M. Plumlee (turnover),27,34
125,2,8:26.0,J. Crawford makes 3-pt jump shot from 22 ft (assist by T. Jones),,30,34
126,2,8:03.0,,Shooting foul by A. Wiggins (drawn by T. Lyles),30,34
127,2,8:03.0,,T. Lyles makes free throw 1 of 2,30,35
128,2,8:03.0,,N. Jokić enters the game for M. Plumlee,30,35
129,2,8:03.0,,T. Lyles makes free throw 2 of 2,30,36
130,2,7:41.0,J. Butler misses 3-pt jump shot from 23 ft,,30,36
131,2,7:41.0,,Defensive rebound by T. Craig,30,36
132,2,7:25.0,,T. Craig misses 3-pt jump shot from 22 ft,30,36
133,2,7:22.0,Defensive rebound by K. Towns,,30,36
134,2,7:13.0,A. Wiggins makes 2-pt layup from 10 ft,,32,36
135,2,7:13.0,Shooting foul by T. Craig (drawn by A. Wiggins),,32,36
136,2,7:13.0,A. Wiggins makes free throw 1 of 1,,33,36
137,2,6:57.0,,N. Jokić makes 2-pt hook shot from 4 ft,33,38
138,2,6:47.0,Personal foul by N. Jokić (drawn by K. Towns),,33,38
139,2,6:47.0,,Denver full timeout,33,38
140,2,6:47.0,,J. Murray enters the game for T. Lyles,33,38
141,2,6:40.0,K. Towns makes 2-pt layup from 2 ft (assist by J. Butler),,35,38
142,2,6:19.0,J. Teague enters the game for T. Jones,,35,38
143,2,6:13.0,,W. Barton misses 3-pt jump shot from 25 ft (block by A. Wiggins),35,38
144,2,6:13.0,,Offensive rebound by Team,35,38
145,2,6:13.0,,Turnover by Team (shot clock),35,38
146,2,6:03.0,J. Butler makes 2-pt layup from 1 ft (assist by K. Towns),,37,38
147,2,5:40.0,,N. Jokić misses 3-pt jump shot from 25 ft,37,38
148,2,5:37.0,Defensive rebound by J. Teague,,37,38
149,2,5:32.0,J. Crawford misses 2-pt jump shot from 17 ft,,37,38
150,2,5:26.0,Offensive rebound by K. Towns,,37,38
151,2,5:26.0,K. Towns misses 2-pt layup at rim,,37,38
152,2,5:26.0,,Defensive rebound by W. Barton,37,38
153,2,5:23.0,,W. Barton makes 2-pt layup from 2 ft,37,40
154,2,5:06.0,J. Teague misses 3-pt jump shot from 22 ft,,37,40
155,2,5:03.0,,Defensive rebound by T. Craig,37,40
156,2,5:00.0,,W. Barton misses 3-pt jump shot from 24 ft,37,40
157,2,4:56.0,Defensive rebound by J. Teague,,37,40
158,2,4:38.0,J. Teague misses 2-pt layup from 5 ft,,37,40
159,2,4:36.0,Offensive rebound by K. Towns,,37,40
160,2,4:35.0,K. Towns makes 2-pt dunk from 1 ft,,39,40
161,2,4:35.0,,Denver full timeout,39,40
162,2,4:35.0,,T. Lyles enters the game for T. Craig,39,40
163,2,4:21.0,,Turnover by N. Jokić (lost ball; steal by J. Teague),39,40
164,2,4:17.0,J. Crawford misses 2-pt layup from 2 ft (block by W. Barton),,39,40
165,2,4:14.0,,Defensive rebound by W. Chandler,39,40
166,2,4:04.0,,N. Jokić misses 2-pt jump shot from 23 ft,39,40
167,2,4:02.0,Defensive rebound by A. Wiggins,,39,40
168,2,3:47.0,J. Butler makes 2-pt jump shot from 5 ft,,41,40
169,2,3:21.0,,T. Lyles misses 2-pt jump shot from 6 ft,41,40
170,2,3:18.0,Defensive rebound by K. Towns,,41,40
171,2,3:12.0,J. Crawford misses 3-pt jump shot from 22 ft,,41,40
172,2,3:08.0,,Defensive rebound by N. Jokić,41,40
173,2,2:51.0,,Shooting foul by J. Crawford (drawn by N. Jokić),41,40
174,2,2:51.0,,N. Jokić makes free throw 1 of 2,41,41
175,2,2:51.0,T. Gibson enters the game for J. Crawford,,41,41
176,2,2:51.0,,N. Jokić makes free throw 2 of 2,41,42
177,2,2:27.0,Turnover by Team (shot clock),,41,42
178,2,2:17.0,,N. Jokić misses 3-pt jump shot from 25 ft,41,42
179,2,2:15.0,Defensive rebound by J. Teague,,41,42
180,2,2:09.0,K. Towns makes 2-pt layup from 4 ft (assist by J. Teague),,43,42
181,2,2:09.0,Shooting foul by N. Jokić (drawn by K. Towns),,43,42
182,2,2:09.0,K. Towns makes free throw 1 of 1,,44,42
183,2,1:58.0,,T. Lyles makes 3-pt jump shot from 25 ft (assist by J. Murray),44,45
184,2,1:40.0,K. Towns misses 2-pt layup from 2 ft (block by N. Jokić),,44,45
185,2,1:37.0,,Defensive rebound by N. Jokić,44,45
186,2,1:32.0,,J. Murray makes 3-pt jump shot from 23 ft (assist by W. Chandler),44,48
187,2,1:23.0,Personal foul by W. Barton (drawn by J. Butler),,44,48
188,2,1:23.0,,M. Plumlee enters the game for N. Jokić,44,48
189,2,1:12.0,Personal block foul by J. Murray (drawn by J. Teague),,44,48
190,2,1:12.0,J. Teague makes free throw 1 of 2,,45,48
191,2,1:12.0,J. Teague makes free throw 2 of 2,,46,48
192,2,0:55.0,,M. Plumlee misses 2-pt dunk from 2 ft,46,48
193,2,0:49.0,,Offensive rebound by M. Plumlee,46,48
194,2,0:49.0,,M. Plumlee misses 2-pt layup at rim,46,48
195,2,0:48.0,Defensive rebound by A. Wiggins,,46,48
196,2,0:43.0,A. Wiggins makes 2-pt jump shot from 20 ft,,48,48
197,2,0:28.0,,M. Plumlee makes 2-pt layup from 1 ft (assist by J. Murray),48,50
198,2,0:06.0,J. Teague makes 2-pt layup from 6 ft,,50,50
199,2,0:01.0,,W. Barton makes 2-pt layup from 2 ft (assist by M. Plumlee),50,52
200,2,0:00.0,Turnover by K. Towns (bad pass; steal by J. Murray),,50,52
201,3,11:39.0,J. Butler makes 2-pt jump shot from 21 ft (assist by K. Towns),,52,52
202,3,11:26.0,,Personal foul by T. Gibson (drawn by N. Jokić),52,52
203,3,11:20.0,,Personal foul by J. Teague (drawn by J. Murray),52,52
204,3,11:10.0,,M. Plumlee makes 2-pt dunk from 1 ft (assist by T. Craig),52,54
205,3,10:50.0,T. Gibson makes 2-pt jump shot from 18 ft (assist by J. Butler),,54,54
206,3,10:29.0,,M. Plumlee makes 2-pt dunk at rim (assist by W. Chandler),54,56
207,3,10:13.0,A. Wiggins misses 3-pt jump shot from 25 ft,,54,56
208,3,10:09.0,,Defensive rebound by N. Jokić,54,56
209,3,10:08.0,,Turnover by N. Jokić (bad pass; steal by A. Wiggins),54,56
210,3,10:04.0,T. Gibson misses 3-pt jump shot from 22 ft,,54,56
211,3,9:59.0,,Defensive rebound by T. Craig,54,56
212,3,9:49.0,,N. Jokić makes 3-pt jump shot from 22 ft (assist by M. Plumlee),54,59
213,3,9:29.0,K. Towns makes 2-pt hook shot from 7 ft (assist by J. Teague),,56,59
214,3,9:16.0,,N. Jokić makes 3-pt jump shot from 25 ft (assist by M. Plumlee),56,62
215,3,9:00.0,T. Gibson makes 2-pt layup from 4 ft (assist by J. Teague),,58,62
216,3,9:00.0,,Violation by M. Plumlee (def goaltending),58,62
217,3,8:51.0,,N. Jokić misses 3-pt jump shot from 25 ft,58,62
218,3,8:49.0,,Offensive rebound by M. Plumlee,58,62
219,3,8:39.0,,Turnover by N. Jokić (bad pass; steal by A. Wiggins),58,62
220,3,8:33.0,A. Wiggins misses 2-pt layup from 3 ft,,58,62
221,3,8:30.0,,Defensive rebound by W. Chandler,58,62
222,3,8:24.0,,Turnover by T. Craig (lost ball; steal by J. Teague),58,62
223,3,8:20.0,J. Butler misses 3-pt jump shot from 25 ft,,58,62
224,3,8:15.0,,Defensive rebound by W. Chandler,58,62
225,3,8:09.0,,J. Murray misses 2-pt layup from 2 ft,58,62
226,3,8:09.0,,Offensive rebound by Team,58,62
227,3,7:46.0,,W. Chandler makes 2-pt layup at rim,58,64
228,3,7:32.0,Personal foul by M. Plumlee (drawn by K. Towns),,58,64
229,3,7:27.0,,Violation by J. Murray (kicked ball),58,64
230,3,7:24.0,Turnover by J. Butler (bad pass; steal by M. Plumlee),,58,64
231,3,7:20.0,,J. Murray makes 3-pt jump shot from 23 ft (assist by M. Plumlee),58,67
232,3,7:20.0,,Shooting foul by J. Teague (drawn by J. Murray),58,67
233,3,7:20.0,,J. Murray makes free throw 1 of 1,58,68
234,3,7:04.0,T. Gibson misses 2-pt layup from 2 ft (block by N. Jokić),,58,68
235,3,7:01.0,,Defensive rebound by M. Plumlee,58,68
236,3,6:56.0,,J. Murray misses 2-pt jump shot from 22 ft,58,68
237,3,6:54.0,Defensive rebound by K. Towns,,58,68
238,3,6:53.0,Shooting foul by N. Jokić (drawn by J. Butler),,58,68
239,3,6:53.0,,Denver full timeout,58,68
240,3,6:53.0,J. Butler makes free throw 1 of 2,,59,68
241,3,6:53.0,J. Butler makes free throw 2 of 2,,60,68
242,3,6:41.0,,T. Craig makes 3-pt jump shot from 22 ft (assist by W. Chandler),60,71
243,3,6:16.0,J. Teague makes 2-pt jump shot from 11 ft (assist by J. Butler),,62,71
244,3,6:06.0,,Personal foul by T. Gibson (drawn by N. Jokić),62,71
245,3,5:58.0,,Shooting foul by J. Teague (drawn by J. Murray),62,71
246,3,5:58.0,,J. Murray makes free throw 1 of 2,62,72
247,3,5:58.0,,J. Murray makes free throw 2 of 2,62,73
248,3,5:49.0,J. Teague makes 2-pt layup from 1 ft,,64,73
249,3,5:32.0,,M. Plumlee makes 2-pt dunk from 1 ft (assist by W. Chandler),64,75
250,3,5:11.0,A. Wiggins misses 2-pt jump shot from 17 ft,,64,75
251,3,5:09.0,Offensive rebound by K. Towns,,64,75
252,3,5:07.0,A. Wiggins misses 2-pt layup from 7 ft,,64,75
253,3,5:00.0,Offensive rebound by T. Gibson,,64,75
254,3,5:00.0,T. Gibson misses 2-pt layup at rim,,64,75
255,3,4:59.0,,Defensive rebound by T. Craig,64,75
256,3,4:55.0,,Shooting foul by T. Gibson (drawn by T. Craig),64,75
257,3,4:55.0,,T. Craig makes free throw 1 of 2,64,76
258,3,4:55.0,G. Dieng enters the game for K. Towns,,64,76
259,3,4:55.0,,T. Craig makes free throw 2 of 2,64,77
260,3,4:48.0,J. Butler makes 2-pt layup from 1 ft (assist by J. Teague),,66,77
261,3,4:38.0,,N. Jokić makes 2-pt layup from 2 ft (assist by M. Plumlee),66,79
262,3,4:38.0,,Shooting foul by J. Butler (drawn by N. Jokić),66,79
263,3,4:38.0,,T. Lyles enters the game for T. Craig,66,79
264,3,4:38.0,,W. Barton enters the game for M. Plumlee,66,79
265,3,4:38.0,,N. Jokić makes free throw 1 of 1,66,80
266,3,4:31.0,J. Butler misses 2-pt jump shot from 12 ft,,66,80
267,3,4:28.0,,Defensive rebound by W. Barton,66,80
268,3,4:08.0,,Turnover by N. Jokić (traveling),66,80
269,3,4:02.0,Personal foul by W. Barton (drawn by J. Butler),,66,80
270,3,4:02.0,J. Crawford enters the game for J. Butler,,66,80
271,3,3:55.0,J. Teague makes 2-pt layup from 2 ft (assist by J. Crawford),,68,80
272,3,3:55.0,Shooting foul by J. Murray (drawn by J. Teague),,68,80
273,3,3:55.0,J. Teague makes free throw 1 of 1,,69,80
274,3,3:42.0,,N. Jokić makes 2-pt layup from 2 ft (assist by W. Barton),69,82
275,3,3:29.0,Personal foul by W. Barton (drawn by J. Crawford),,69,82
276,3,3:29.0,J. Crawford makes free throw 1 of 2,,70,82
277,3,3:29.0,J. Crawford makes free throw 2 of 2,,71,82
278,3,3:16.0,,W. Barton misses 3-pt jump shot from 25 ft,71,82
279,3,3:13.0,Defensive rebound by G. Dieng,,71,82
280,3,3:00.0,A. Wiggins misses 2-pt layup from 3 ft,,71,82
281,3,2:58.0,,Defensive rebound by W. Chandler,71,82
282,3,2:54.0,,T. Lyles misses 3-pt jump shot from 24 ft,71,82
283,3,2:50.0,Defensive rebound by A. Wiggins,,71,82
284,3,2:45.0,J. Crawford makes 2-pt jump shot from 14 ft,,73,82
285,3,2:28.0,,T. Lyles misses 2-pt layup from 5 ft,73,82
286,3,2:26.0,Defensive rebound by G. Dieng,,73,82
287,3,2:21.0,A. Wiggins misses 2-pt layup from 4 ft (block by W. Chandler),,73,82
288,3,2:18.0,Offensive rebound by G. Dieng,,73,82
289,3,2:11.0,T. Gibson makes 2-pt layup from 3 ft (assist by J. Teague),,75,82
290,3,2:11.0,,Denver full timeout,75,82
291,3,2:11.0,,T. Craig enters the game for J. Murray,75,82
292,3,1:49.0,,N. Jokić misses 2-pt layup from 13 ft,75,82
293,3,1:44.0,Defensive rebound by T. Gibson,,75,82
294,3,1:38.0,J. Teague makes 3-pt jump shot from 24 ft,,78,82
295,3,1:25.0,,Turnover by N. Jokić (lost ball; steal by G. Dieng),78,82
296,3,1:16.0,G. Dieng makes 2-pt jump shot from 15 ft (assist by J. Crawford),,80,82
297,3,0:51.0,,N. Jokić makes 2-pt layup from 6 ft (assist by T. Lyles),80,84
298,3,0:38.0,Offensive foul by J. Crawford (drawn by T. Lyles),,80,84
299,3,0:38.0,Turnover by J. Crawford (offensive foul),,80,84
300,3,0:38.0,,M. Plumlee enters the game for N. Jokić,80,84
301,3,0:27.0,,Turnover by M. Plumlee (turnover),80,84
302,3,0:06.0,J. Teague misses 3-pt jump shot from 25 ft,,80,84
303,3,0:03.0,,Defensive rebound by W. Chandler,80,84
304,4,11:37.0,,Turnover by M. Plumlee (turnover),80,84
305,4,11:23.0,J. Crawford misses 2-pt jump shot from 16 ft,,80,84
306,4,11:18.0,Offensive rebound by K. Towns,,80,84
307,4,11:16.0,K. Towns makes 2-pt hook shot from 2 ft,,82,84
308,4,11:03.0,,T. Lyles misses 2-pt layup from 4 ft,82,84
309,4,11:01.0,Defensive rebound by G. Dieng,,82,84
310,4,10:57.0,K. Towns makes 3-pt jump shot from 25 ft (assist by T. Jones),,85,84
311,4,10:30.0,,J. Murray misses 2-pt jump shot from 10 ft,85,84
312,4,10:25.0,,Offensive rebound by M. Plumlee,85,84
313,4,10:25.0,,M. Plumlee makes 2-pt layup at rim,85,86
314,4,10:01.0,K. Towns misses 2-pt jump shot from 15 ft,,85,86
315,4,9:57.0,,Defensive rebound by M. Plumlee,85,86
316,4,9:35.0,,J. Murray makes 3-pt jump shot from 24 ft,85,89
317,4,9:15.0,K. Towns makes 2-pt layup from 2 ft (assist by J. Crawford),,87,89
318,4,9:01.0,,Turnover by T. Lyles (turnover),87,89
319,4,9:01.0,J. Butler enters the game for M. Georges-Hunt,,87,89
320,4,8:48.0,G. Dieng misses 3-pt jump shot from 22 ft,,87,89
321,4,8:45.0,,Defensive rebound by W. Barton,87,89
322,4,8:34.0,,J. Murray makes 2-pt layup from 2 ft,87,91
323,4,8:19.0,K. Towns makes 2-pt layup from 2 ft (assist by J. Crawford),,89,91
324,4,8:08.0,,Shooting foul by J. Crawford (drawn by M. Plumlee),89,91
325,4,8:08.0,,M. Plumlee misses free throw 1 of 2,89,91
326,4,8:08.0,,Offensive rebound by Team,89,91
327,4,8:08.0,,M. Plumlee misses free throw 2 of 2,89,91
328,4,8:07.0,Defensive rebound by T. Jones,,89,91
329,4,8:07.0,Personal foul by M. Plumlee (drawn by T. Jones),,89,91
330,4,7:54.0,Personal foul by J. Murray (drawn by T. Jones),,89,91
331,4,7:48.0,K. Towns makes 2-pt dunk from 1 ft (assist by J. Crawford),,91,91
332,4,7:47.0,,Denver full timeout,91,91
333,4,7:47.0,,N. Jokić enters the game for T. Lyles,91,91
334,4,7:37.0,,Shooting foul by J. Crawford (drawn by J. Murray),91,91
335,4,7:37.0,,J. Murray makes free throw 1 of 3,91,92
336,4,7:37.0,,J. Murray makes free throw 2 of 3,91,93
337,4,7:37.0,,J. Murray misses free throw 3 of 3,91,93
338,4,7:36.0,Defensive rebound by G. Dieng,,91,93
339,4,7:22.0,J. Crawford makes 2-pt jump shot from 11 ft,,93,93
340,4,7:03.0,,N. Jokić misses 3-pt jump shot from 25 ft,93,93
341,4,7:00.0,Defensive rebound by K. Towns,,93,93
342,4,6:44.0,Turnover by J. Crawford (bad pass; steal by M. Plumlee),,93,93
343,4,6:44.0,,Personal foul by G. Dieng (drawn by W. Barton),93,93
344,4,6:28.0,,J. Murray makes 2-pt jump shot from 17 ft,93,95
345,4,6:11.0,J. Crawford makes 3-pt jump shot from 24 ft,,96,95
346,4,5:48.0,,Turnover by T. Craig (step out of bounds),96,95
347,4,5:48.0,J. Teague enters the game for T. Jones,,96,95
348,4,5:33.0,,W. Chandler enters the game for M. Plumlee,96,95
349,4,5:27.0,J. Teague misses 3-pt jump shot from 22 ft,,96,95
350,4,5:24.0,,Defensive rebound by W. Barton,96,95
351,4,5:03.0,,J. Murray misses 2-pt jump shot from 17 ft,96,95
352,4,4:59.0,Defensive rebound by K. Towns,,96,95
353,4,4:41.0,J. Butler makes 3-pt jump shot from 24 ft (assist by G. Dieng),,99,95
354,4,4:26.0,,Personal foul by G. Dieng (drawn by N. Jokić),99,95
355,4,4:26.0,T. Gibson enters the game for G. Dieng,,99,95
356,4,4:17.0,,Turnover by N. Jokić (bad pass; steal by K. Towns),99,95
357,4,3:59.0,J. Crawford makes 3-pt jump shot from 23 ft (assist by J. Teague),,102,95
358,4,3:42.0,,W. Chandler makes 3-pt jump shot from 25 ft (assist by N. Jokić),102,98
359,4,3:25.0,J. Butler misses 2-pt layup from 4 ft,,102,98
360,4,3:23.0,Offensive rebound by J. Butler,,102,98
361,4,3:21.0,J. Crawford misses 3-pt jump shot from 25 ft,,102,98
362,4,3:18.0,,Defensive rebound by J. Murray,102,98
363,4,3:11.0,,W. Barton makes 2-pt layup from 2 ft (assist by J. Murray),102,100
364,4,2:46.0,J. Butler misses 2-pt jump shot from 11 ft,,102,100
365,4,2:44.0,Offensive rebound by Team,,102,100
366,4,2:44.0,Minnesota full timeout,,102,100
367,4,2:29.0,K. Towns misses 2-pt layup from 5 ft,,102,100
368,4,2:27.0,,Defensive rebound by W. Chandler,102,100
369,4,2:23.0,,W. Barton misses 2-pt layup from 4 ft,102,100
370,4,2:20.0,Defensive rebound by J. Butler,,102,100
371,4,2:07.0,J. Teague misses 3-pt jump shot from 25 ft,,102,100
372,4,2:03.0,,Defensive rebound by T. Craig,102,100
373,4,1:48.0,,W. Chandler misses 3-pt jump shot from 24 ft,102,100
374,4,1:44.0,Defensive rebound by J. Crawford,,102,100
375,4,1:29.0,Shooting foul by T. Craig (drawn by J. Butler),,102,100
376,4,1:29.0,J. Butler makes free throw 1 of 2,,103,100
377,4,1:29.0,A. Wiggins enters the game for T. Gibson,,103,100
378,4,1:29.0,J. Butler makes free throw 2 of 2,,104,100
379,4,1:19.0,,J. Murray makes 2-pt layup from 1 ft (assist by W. Barton),104,102
380,4,1:10.0,J. Butler makes 2-pt layup from 2 ft,,106,102
381,4,1:01.0,,J. Murray misses 2-pt layup from 2 ft,106,102
