,QUARTER,TIME_REMAINING,PHOENIX_ACTION,MINNESOTA_ACTION,PHOENIX_SCORE,MINNESOTA_SCORE
70,1,2:09.0,,A. Brooks enters the game for J. Butler,19,27
71,1,2:09.0,M. Chriss enters the game for G. Monroe,,19,27
72,1,2:09.0,T. Warren misses free throw 2 of 2,,19,27
73,1,2:07.0,Offensive rebound by M. Chriss,,19,27
74,1,2:06.0,T. Daniels misses 3-pt jump shot from 26 ft,,19,27
75,1,2:04.0,,Defensive rebound by A. Wiggins,19,27
76,1,1:46.0,,A. Wiggins misses 2-pt jump shot from 16 ft,19,27
77,1,1:42.0,,Offensive rebound by T. Gibson,19,27
78,1,1:33.0,,T. Gibson makes 2-pt dunk at rim (assist by A. Wiggins),19,29
79,1,1:14.0,D. Bender makes 3-pt jump shot from 22 ft (assist by M. James),,22,29
80,1,0:55.0,,A. Wiggins misses 2-pt jump shot from 5 ft,22,29
81,1,0:53.0,,Offensive rebound by G. Dieng,22,29
82,1,0:53.0,,G. Dieng makes 2-pt layup at rim,22,31
83,1,0:45.0,M. James makes 2-pt jump shot from 11 ft,,24,31
84,1,0:31.0,,A. Wiggins misses 2-pt jump shot from 13 ft,24,31
85,1,0:29.0,,Offensive rebound by G. Dieng,24,31
86,1,0:29.0,,G. Dieng makes 2-pt layup at rim,24,33
87,1,0:11.0,M. James makes 3-pt jump shot from 24 ft,,27,33
88,1,0:01.0,,A. Wiggins misses 2-pt jump shot from 21 ft,27,33
89,1,0:00.0,Defensive rebound by M. Chriss,,27,33
90,2,11:50.0,T. Daniels misses 3-pt jump shot from 24 ft,,27,33
91,2,11:45.0,,Defensive rebound by S. Muhammad,27,33
92,2,11:33.0,,K. Towns makes 2-pt hook shot from 11 ft (assist by G. Dieng),27,35
93,2,11:33.0,,Shooting foul by M. Chriss (drawn by K. Towns),27,35
94,2,11:33.0,,K. Towns makes free throw 1 of 1,27,36
95,2,11:24.0,T. Daniels makes 2-pt layup from 2 ft,,29,36
96,2,11:05.0,,K. Towns misses 2-pt layup from 4 ft,29,36
97,2,11:04.0,,Offensive rebound by K. Towns,29,36
98,2,11:03.0,,K. Towns makes 2-pt layup at rim,29,38
99,2,10:47.0,M. James makes 2-pt layup at rim,,31,38
100,2,10:41.0,,Turnover by A. Brooks (out of bounds lost ball),31,38
101,2,10:34.0,M. James makes 3-pt jump shot from 24 ft,,34,38
102,2,10:32.0,,Minnesota full timeout,34,38
103,2,10:32.0,T. Chandler enters the game for M. Chriss,,34,38
104,2,10:25.0,,Personal foul by T. Daniels (drawn by J. Crawford),34,38
105,2,10:20.0,,Offensive foul by G. Dieng (drawn by T. Daniels),34,38
106,2,10:20.0,,Turnover by G. Dieng (offensive foul),34,38
107,2,10:16.0,Personal foul by J. Crawford (drawn by T. Daniels),,34,38
108,2,10:04.0,M. James misses 2-pt jump shot from 20 ft,,34,38
109,2,10:02.0,Offensive rebound by J. Jackson,,34,38
110,2,10:00.0,J. Jackson misses 2-pt layup from 5 ft,,34,38
111,2,10:00.0,,Defensive rebound by S. Muhammad,34,38
112,2,9:55.0,Offensive charge foul by S. Muhammad (drawn by T. Daniels),,34,38
113,2,9:55.0,,Turnover by S. Muhammad (offensive foul),34,38
114,2,9:46.0,T. Chandler misses 2-pt layup from 1 ft,,34,38
115,2,9:44.0,,Defensive rebound by K. Towns,34,38
116,2,9:43.0,,Turnover by K. Towns (bad pass; steal by J. Jackson),34,38
117,2,9:42.0,,Offensive charge foul by J. Jackson (drawn by K. Towns),34,38
118,2,9:42.0,Turnover by J. Jackson (bad pass),,34,38
119,2,9:31.0,,K. Towns makes 2-pt jump shot from 17 ft (assist by S. Muhammad),34,40
120,2,9:21.0,Shooting foul by A. Brooks (drawn by T. Chandler),,34,40
121,2,9:21.0,T. Chandler makes free throw 1 of 2,,35,40
122,2,9:21.0,T. Chandler misses free throw 2 of 2,,35,40
123,2,9:20.0,,Defensive rebound by Team,35,40
124,2,9:20.0,Loose ball foul by J. Jackson (drawn by S. Muhammad),,35,40
125,2,9:09.0,,Personal foul by T. Daniels (drawn by K. Towns),35,40
126,2,9:02.0,,K. Towns misses 2-pt jump shot from 8 ft,35,40
127,2,8:58.0,Defensive rebound by T. Chandler,,35,40
128,2,8:47.0,T. Daniels makes 3-pt jump shot from 23 ft (assist by J. Jackson),,38,40
129,2,8:34.0,,A. Brooks makes 3-pt jump shot from 24 ft,38,43
130,2,8:19.0,D. Bender makes 3-pt jump shot from 25 ft (assist by M. James),,41,43
131,2,8:06.0,,J. Crawford misses 3-pt jump shot from 26 ft,41,43
132,2,8:03.0,Defensive rebound by T. Chandler,,41,43
133,2,7:58.0,J. Jackson makes 2-pt layup from 3 ft,,43,43
134,2,7:51.0,,Minnesota full timeout,43,43
135,2,7:51.0,,T. Jones enters the game for G. Dieng,43,43
136,2,7:51.0,,A. Wiggins enters the game for J. Crawford,43,43
137,2,7:51.0,,J. Butler enters the game for S. Muhammad,43,43
138,2,7:51.0,,T. Gibson enters the game for A. Brooks,43,43
139,2,7:42.0,,A. Wiggins misses 2-pt jump shot from 20 ft,43,43
140,2,7:39.0,Defensive rebound by M. James,,43,43
141,2,7:17.0,M. James misses 2-pt jump shot from 6 ft,,43,43
142,2,7:09.0,Offensive rebound by T. Chandler,,43,43
143,2,7:09.0,T. Chandler makes 2-pt layup at rim,,45,43
144,2,6:51.0,,A. Wiggins makes 3-pt jump shot from 26 ft (assist by J. Butler),45,46
145,2,6:38.0,M. James misses 3-pt jump shot from 24 ft,,45,46
146,2,6:34.0,Offensive rebound by J. Jackson,,45,46
147,2,6:32.0,T. Chandler makes 2-pt dunk from 1 ft (assist by J. Jackson),,47,46
148,2,6:11.0,,T. Gibson misses 2-pt jump shot from 15 ft,47,46
149,2,6:08.0,Defensive rebound by J. Jackson,,47,46
150,2,6:04.0,Turnover by J. Jackson (lost ball; steal by T. Jones),,47,46
151,2,5:57.0,,K. Towns makes 2-pt jump shot from 11 ft (assist by T. Jones),47,48
152,2,5:34.0,J. Jackson makes 3-pt jump shot from 22 ft (assist by M. James),,50,48
153,2,5:15.0,,K. Towns misses 3-pt jump shot from 26 ft,50,48
154,2,5:13.0,Defensive rebound by J. Jackson,,50,48
155,2,5:07.0,Shooting foul by K. Towns (drawn by M. James),,50,48
156,2,5:07.0,M. James makes free throw 1 of 2,,51,48
157,2,5:07.0,T. Warren enters the game for T. Daniels,,51,48
158,2,5:07.0,M. James makes free throw 2 of 2,,52,48
159,2,4:57.0,,Personal foul by T. Warren (drawn by J. Butler),52,48
160,2,4:57.0,,J. Butler misses free throw 1 of 2,52,48
161,2,4:57.0,,Offensive rebound by Team,52,48
162,2,4:57.0,T. Ulis enters the game for M. James,,52,48
163,2,4:57.0,,J. Butler makes free throw 2 of 2,52,49
164,2,4:51.0,J. Jackson misses 3-pt jump shot from 26 ft,,52,49
165,2,4:46.0,,Defensive rebound by K. Towns,52,49
166,2,4:36.0,,Shooting foul by J. Jackson (drawn by J. Butler),52,49
167,2,4:36.0,,J. Butler makes free throw 1 of 2,52,50
168,2,4:36.0,M. Chriss enters the game for J. Jackson,,52,50
169,2,4:36.0,T. Daniels enters the game for D. Bender,,52,50
170,2,4:36.0,,J. Butler misses free throw 2 of 2,52,50
171,2,4:33.0,Defensive rebound by M. Chriss,,52,50
172,2,4:20.0,Turnover by M. Chriss (traveling),,52,50
173,2,4:01.0,,T. Gibson makes 2-pt layup from 1 ft (assist by T. Jones),52,52
174,2,3:49.0,T. Daniels makes 3-pt jump shot from 25 ft (assist by M. Chriss),,55,52
175,2,3:29.0,,J. Butler misses 2-pt jump shot from 10 ft,55,52
176,2,3:27.0,Defensive rebound by M. Chriss,,55,52
177,2,3:18.0,Turnover by T. Ulis (bad pass; steal by T. Jones),,55,52
178,2,3:15.0,,Shooting foul by T. Daniels (drawn by A. Wiggins),55,52
179,2,3:15.0,,A. Wiggins misses free throw 1 of 2,55,52
180,2,3:15.0,,Offensive rebound by Team,55,52
181,2,3:15.0,G. Monroe enters the game for T. Chandler,,55,52
182,2,3:15.0,M. James enters the game for T. Daniels,,55,52
183,2,3:15.0,,A. Wiggins misses free throw 2 of 2,55,52
184,2,3:12.0,,Offensive rebound by T. Gibson,55,52
185,2,3:08.0,,K. Towns makes 3-pt jump shot from 22 ft,55,55
186,2,2:55.0,M. James misses 2-pt jump shot from 19 ft,,55,55
187,2,2:53.0,,Defensive rebound by K. Towns,55,55
188,2,2:48.0,,A. Wiggins misses 2-pt layup at rim,55,55
189,2,2:47.0,,Offensive rebound by A. Wiggins,55,55
190,2,2:47.0,,A. Wiggins makes 2-pt layup at rim,55,57
191,2,2:47.0,Phoenix full timeout,,55,57
192,2,2:30.0,G. Monroe misses 2-pt layup from 3 ft (block by K. Towns),,55,57
193,2,2:26.0,,Defensive rebound by K. Towns,55,57
194,2,2:07.0,,A. Wiggins makes 2-pt jump shot from 11 ft,55,59
195,2,1:48.0,M. Chriss misses 3-pt jump shot from 25 ft,,55,59
196,2,1:46.0,,Defensive rebound by T. Jones,55,59
197,2,1:33.0,,A. Wiggins makes 2-pt jump shot from 11 ft (assist by T. Jones),55,61
198,2,1:17.0,G. Monroe makes 2-pt layup from 1 ft (assist by M. James),,57,61
199,2,0:58.0,,A. Wiggins misses 2-pt jump shot from 16 ft,57,61
200,2,0:56.0,Defensive rebound by T. Warren,,57,61
201,2,0:43.0,Shooting foul by T. Jones (drawn by M. James),,57,61
202,2,0:43.0,M. James misses free throw 1 of 2,,57,61
203,2,0:43.0,Offensive rebound by Team,,57,61
204,2,0:43.0,D. Bender enters the game for T. Ulis,,57,61
205,2,0:43.0,M. James makes free throw 2 of 2,,58,61
206,2,0:32.0,,K. Towns misses 2-pt jump shot from 6 ft,58,61
207,2,0:30.0,Defensive rebound by G. Monroe,,58,61
208,2,0:26.0,M. James misses 2-pt jump shot from 10 ft,,58,61
209,2,0:24.0,,Defensive rebound by T. Jones,58,61
210,2,0:24.0,,Personal foul by M. Chriss (drawn by T. Jones),58,61
211,2,0:24.0,,T. Jones makes free throw 1 of 2,58,62
212,2,0:24.0,T. Daniels enters the game for M. Chriss,,58,62
213,2,0:24.0,,T. Jones makes free throw 2 of 2,58,63
214,2,0:04.0,Turnover by M. James (lost ball; steal by T. Jones),,58,63
215,2,0:00.0,,J. Butler misses 3-pt jump shot from 24 ft,58,63
216,2,0:00.0,,Offensive rebound by Team,58,63
217,3,11:37.0,J. Jackson misses 2-pt layup from 2 ft,,58,63
218,3,11:35.0,Offensive rebound by G. Monroe,,58,63
219,3,11:34.0,G. Monroe makes 2-pt layup at rim,,60,63
220,3,11:13.0,,J. Butler makes 2-pt jump shot from 14 ft,60,65
221,3,11:03.0,T. Ulis makes 2-pt jump shot from 12 ft,,62,65
222,3,10:41.0,,J. Butler misses 2-pt jump shot from 16 ft,62,65
223,3,10:33.0,,Offensive rebound by K. Towns,62,65
224,3,10:33.0,,K. Towns makes 2-pt layup at rim,62,67
225,3,10:26.0,Turnover by G. Monroe (bad pass; steal by T. Gibson),,62,67
226,3,10:22.0,,T. Gibson makes 2-pt dunk from 1 ft (assist by T. Jones),62,69
227,3,9:57.0,J. Jackson misses 3-pt jump shot from 23 ft,,62,69
228,3,9:55.0,,Defensive rebound by T. Gibson,62,69
229,3,9:48.0,,K. Towns misses 3-pt jump shot from 24 ft,62,69
230,3,9:44.0,Defensive rebound by G. Monroe,,62,69
231,3,9:42.0,T. Warren makes 2-pt jump shot from 9 ft,,64,69
232,3,9:42.0,Shooting foul by T. Jones (drawn by T. Warren),,64,69
233,3,9:42.0,T. Warren makes free throw 1 of 1,,65,69
234,3,9:28.0,,T. Jones makes 3-pt jump shot from 24 ft (assist by J. Butler),65,72
235,3,9:18.0,Personal foul by J. Butler (drawn by T. Chandler),,65,72
236,3,9:18.0,T. Daniels enters the game for J. Jackson,,65,72
237,3,9:13.0,G. Monroe misses 2-pt hook shot from 4 ft,,65,72
238,3,9:12.0,Offensive rebound by T. Warren,,65,72
239,3,9:10.0,T. Warren misses 2-pt layup at rim,,65,72
240,3,9:09.0,,Defensive rebound by T. Gibson,65,72
241,3,9:07.0,,Personal foul by T. Warren (drawn by T. Gibson),65,72
242,3,8:54.0,,Personal foul by T. Warren (drawn by A. Wiggins),65,72
243,3,8:54.0,J. Jackson enters the game for T. Warren,,65,72
244,3,8:43.0,,Shooting foul by J. Jackson (drawn by A. Wiggins),65,72
245,3,8:43.0,,A. Wiggins makes free throw 1 of 2,65,73
246,3,8:43.0,,A. Wiggins misses free throw 2 of 2,65,73
247,3,8:40.0,Defensive rebound by T. Chandler,,65,73
248,3,8:27.0,J. Jackson misses 3-pt jump shot from 25 ft,,65,73
249,3,8:22.0,,Defensive rebound by J. Butler,65,73
250,3,8:15.0,,J. Butler makes 2-pt layup from 1 ft,65,75
251,3,8:13.0,Phoenix full timeout,,65,75
252,3,8:13.0,D. Bender enters the game for T. Ulis,,65,75
253,3,8:13.0,M. James enters the game for G. Monroe,,65,75
254,3,8:03.0,T. Daniels misses 2-pt jump shot from 21 ft (block by J. Butler),,65,75
255,3,7:59.0,,Defensive rebound by J. Butler,65,75
256,3,7:38.0,,K. Towns makes 2-pt layup from 1 ft,65,77
257,3,7:14.0,M. James makes 2-pt jump shot from 9 ft,,67,77
258,3,7:02.0,,K. Towns misses 3-pt jump shot from 24 ft,67,77
259,3,6:59.0,Defensive rebound by J. Jackson,,67,77
260,3,6:52.0,T. Chandler makes 2-pt dunk at rim (assist by J. Jackson),,69,77
261,3,6:45.0,,Personal foul by J. Jackson (drawn by K. Towns),69,77
262,3,6:45.0,M. Chriss enters the game for J. Jackson,,69,77
263,3,6:41.0,,A. Wiggins makes 2-pt dunk at rim (assist by T. Gibson),69,79
264,3,6:31.0,,Violation by T. Gibson (kicked ball),69,79
265,3,6:22.0,M. Chriss misses 2-pt jump shot from 12 ft,,69,79
266,3,6:19.0,,Defensive rebound by K. Towns,69,79
267,3,6:01.0,,K. Towns makes 3-pt jump shot from 23 ft (assist by J. Butler),69,82
268,3,5:43.0,Turnover by M. James (bad pass; steal by J. Butler),,69,82
269,3,5:40.0,,K. Towns misses 2-pt dunk from 2 ft,69,82
270,3,5:38.0,,Offensive rebound by A. Wiggins,69,82
271,3,5:37.0,,A. Wiggins makes 3-pt jump shot from 25 ft,69,85
272,3,5:37.0,Phoenix full timeout,,69,85
273,3,5:37.0,J. Dudley enters the game for T. Chandler,,69,85
274,3,5:37.0,T. Warren enters the game for D. Bender,,69,85
275,3,5:24.0,M. Chriss makes 2-pt layup from 1 ft (assist by T. Daniels),,71,85
276,3,5:09.0,,Turnover by T. Gibson (lost ball; steal by J. Dudley),71,85
277,3,5:03.0,T. Warren misses 2-pt layup at rim,,71,85
278,3,4:56.0,Offensive rebound by M. Chriss,,71,85
279,3,4:56.0,M. Chriss makes 2-pt dunk at rim,,73,85
280,3,4:39.0,,K. Towns misses 2-pt jump shot from 8 ft,73,85
281,3,4:36.0,,Offensive rebound by T. Gibson,73,85
282,3,4:34.0,,A. Wiggins makes 3-pt jump shot from 24 ft (assist by T. Gibson),73,88
283,3,4:24.0,M. Chriss makes 3-pt jump shot from 25 ft (assist by T. Warren),,76,88
284,3,4:10.0,,Turnover by T. Gibson (lost ball; steal by M. Chriss),76,88
285,3,4:10.0,Phoenix full timeout,,76,88
286,3,4:10.0,,G. Dieng enters the game for K. Towns,76,88
287,3,3:53.0,T. Warren makes 2-pt layup at rim (assist by J. Dudley),,78,88
288,3,3:32.0,,J. Butler misses 2-pt jump shot from 6 ft,78,88
289,3,3:32.0,Defensive rebound by J. Dudley,,78,88
290,3,3:23.0,T. Warren misses 2-pt jump shot from 15 ft,,78,88
291,3,3:21.0,,Defensive rebound by T. Gibson,78,88
292,3,3:01.0,,G. Dieng misses 3-pt jump shot from 25 ft,78,88
293,3,2:57.0,,Offensive rebound by A. Wiggins,78,88
294,3,2:48.0,,T. Jones misses 2-pt layup from 1 ft,78,88
295,3,2:43.0,Defensive rebound by M. James,,78,88
296,3,2:40.0,M. James misses 2-pt layup from 2 ft (block by A. Wiggins),,78,88
297,3,2:37.0,,Defensive rebound by J. Butler,78,88
298,3,2:31.0,,T. Gibson misses 2-pt jump shot from 6 ft,78,88
299,3,2:31.0,Defensive rebound by J. Dudley,,78,88
300,3,2:23.0,Turnover by J. Dudley (bad pass; steal by T. Jones),,78,88
301,3,2:19.0,,A. Wiggins misses 3-pt jump shot from 25 ft,78,88
302,3,2:15.0,Defensive rebound by T. Warren,,78,88
303,3,2:15.0,Personal foul by T. Jones (drawn by T. Warren),,78,88
304,3,2:15.0,,J. Crawford enters the game for J. Butler,78,88
305,3,2:06.0,T. Warren misses 3-pt jump shot from 23 ft,,78,88
306,3,2:01.0,Offensive rebound by M. James,,78,88
307,3,2:01.0,M. James misses 2-pt layup at rim,,78,88
308,3,2:01.0,Offensive rebound by M. Chriss,,78,88
309,3,2:01.0,M. Chriss misses 2-pt layup from 1 ft,,78,88
310,3,2:01.0,,Defensive rebound by Team,78,88
311,3,1:48.0,,G. Dieng makes 3-pt jump shot from 22 ft (assist by A. Wiggins),78,91
312,3,1:21.0,M. James misses 2-pt jump shot from 17 ft (block by T. Jones),,78,91
313,3,1:20.0,Offensive rebound by Team,,78,91
314,3,1:20.0,Turnover by Team (shot clock),,78,91
315,3,0:59.0,,G. Dieng makes 2-pt jump shot from 12 ft (assist by T. Jones),78,93
316,3,0:49.0,M. James misses 3-pt jump shot from 26 ft,,78,93
317,3,0:45.0,Offensive rebound by M. Chriss,,78,93
318,3,0:44.0,T. Warren misses 3-pt jump shot from 22 ft,,78,93
319,3,0:41.0,,Defensive rebound by G. Dieng,78,93
320,3,0:28.0,,Turnover by T. Gibson (lost ball; steal by J. Dudley),78,93
321,3,0:25.0,T. Warren makes 2-pt dunk at rim (assist by J. Dudley),,80,93
322,3,0:06.0,,Turnover by A. Wiggins (bad pass),80,93
323,3,0:04.0,Personal take foul by T. Jones (drawn by M. James),,80,93
324,3,0:02.0,J. Dudley misses 3-pt jump shot from 23 ft,,80,93
325,3,0:02.0,,Defensive rebound by J. Crawford,80,93
326,4,11:42.0,,A. Brooks makes 2-pt jump shot from 18 ft,80,95
327,4,11:19.0,T. Ulis misses 2-pt jump shot from 6 ft,,80,95
328,4,11:16.0,,Defensive rebound by K. Towns,80,95
329,4,11:00.0,,K. Towns makes 2-pt dunk at rim (assist by G. Dieng),80,97
330,4,10:43.0,T. Ulis makes 2-pt jump shot from 11 ft (assist by J. Dudley),,82,97
331,4,10:15.0,,K. Towns misses 2-pt jump shot from 13 ft,82,97
332,4,10:15.0,,Turnover by Team (shot clock),82,97
333,4,10:14.0,,Offensive rebound by Team,82,97
334,4,10:07.0,T. Warren makes 2-pt dunk from 2 ft (assist by J. Dudley),,84,97
335,4,9:48.0,,K. Towns misses 2-pt layup at rim (block by J. Dudley),84,97
336,4,9:47.0,,Offensive rebound by K. Towns,84,97
337,4,9:47.0,,K. Towns misses 2-pt layup at rim,84,97
338,4,9:47.0,,Offensive rebound by K. Towns,84,97
339,4,9:47.0,,K. Towns makes 2-pt layup at rim,84,99
340,4,9:47.0,,Shooting foul by D. Bender (drawn by K. Towns),84,99
341,4,9:47.0,,K. Towns makes free throw 1 of 1,84,100
342,4,9:28.0,D. Bender makes 3-pt jump shot from 22 ft (assist by T. Ulis),,87,100
343,4,9:13.0,,J. Crawford misses 2-pt jump shot from 21 ft,87,100
344,4,9:09.0,Defensive rebound by J. Dudley,,87,100
345,4,8:59.0,J. Dudley makes 3-pt jump shot from 22 ft (assist by T. Ulis),,90,100
346,4,8:59.0,,Minnesota full timeout,90,100
347,4,8:59.0,,T. Jones enters the game for J. Crawford,90,100
348,4,8:59.0,,A. Wiggins enters the game for S. Muhammad,90,100
349,4,8:59.0,,J. Butler enters the game for A. Brooks,90,100
350,4,8:37.0,,Shooting foul by D. Bender (drawn by K. Towns),90,100
351,4,8:37.0,,K. Towns makes free throw 1 of 2,90,101
352,4,8:37.0,,K. Towns makes free throw 2 of 2,90,102
353,4,8:19.0,Turnover by T. Ulis (lost ball; steal by T. Jones),,90,102
354,4,8:04.0,,K. Towns makes 2-pt layup from 1 ft (assist by A. Wiggins),90,104
355,4,7:42.0,T. Ulis misses 3-pt jump shot from 24 ft (block by T. Jones),,90,104
356,4,7:38.0,,Defensive rebound by G. Dieng,90,104
357,4,7:16.0,M. James enters the game for T. Ulis,,90,104
358,4,7:15.0,,Turnover by Team (shot clock),90,104
359,4,6:58.0,Turnover by T. Warren (bad pass),,90,104
360,4,6:58.0,T. Chandler enters the game for D. Bender,,90,104
361,4,6:35.0,,J. Butler misses 2-pt jump shot from 19 ft,90,104
362,4,6:32.0,,Offensive rebound by K. Towns,90,104
363,4,6:31.0,,K. Towns misses 2-pt layup from 1 ft,90,104
364,4,6:31.0,,Offensive rebound by G. Dieng,90,104
365,4,6:10.0,,J. Butler makes 2-pt jump shot from 5 ft,90,106
366,4,5:58.0,T. Warren misses 2-pt jump shot from 13 ft,,90,106
367,4,5:57.0,,Defensive rebound by T. Jones,90,106
368,4,5:50.0,,J. Butler makes 2-pt layup from 1 ft (assist by T. Jones),90,108
369,4,5:50.0,Phoenix full timeout,,90,108
370,4,5:32.0,J. Dudley makes 3-pt jump shot from 23 ft (assist by M. James),,93,108
371,4,5:11.0,,J. Butler misses 2-pt jump shot from 12 ft,93,108
372,4,5:06.0,,Offensive rebound by G. Dieng,93,108
373,4,5:06.0,,G. Dieng makes 2-pt layup at rim,93,110
374,4,5:01.0,M. James makes 2-pt layup from 3 ft (assist by J. Dudley),,95,110
375,4,4:45.0,,Personal foul by J. Dudley (drawn by A. Wiggins),95,110
376,4,4:45.0,,T. Gibson enters the game for G. Dieng,95,110
377,4,4:34.0,,T. Gibson misses 2-pt jump shot from 15 ft,95,110
378,4,4:31.0,Defensive rebound by T. Chandler,,95,110
379,4,4:19.0,T. Daniels misses 2-pt jump shot from 5 ft,,95,110
380,4,4:17.0,,Defensive rebound by J. Butler,95,110
381,4,4:05.0,,T. Gibson makes 2-pt layup from 1 ft (assist by J. Butler),95,112
382,4,3:44.0,T. Daniels makes 2-pt jump shot from 20 ft (assist by M. James),,97,112
383,4,3:18.0,,A. Wiggins misses 2-pt jump shot from 21 ft,97,112
384,4,3:17.0,Defensive rebound by M. James,,97,112
385,4,3:14.0,Shooting foul by A. Wiggins (drawn by T. Warren),,97,112
386,4,3:14.0,T. Warren makes free throw 1 of 2,,98,112
387,4,3:14.0,J. Jackson enters the game for T. Daniels,,98,112
