,QUARTER,TIME_REMAINING,PORTLAND_ACTION,SACRAMENTO_ACTION,PORTLAND_SCORE,SACRAMENTO_SCORE
36,1,5:57.0,C. McCollum misses 3-pt jump shot from 25 ft,,14,16
37,1,5:54.0,,Defensive rebound by Z. Randolph,14,16
38,1,5:44.0,,W. Cauley-Stein misses 2-pt layup from 2 ft,14,16
39,1,5:40.0,Defensive rebound by J. Nurkić,,14,16
40,1,5:38.0,C. McCollum makes 3-pt jump shot from 24 ft,,17,16
41,1,5:20.0,,Z. Randolph misses 2-pt layup from 2 ft,17,16
42,1,5:16.0,,Offensive rebound by Z. Randolph,17,16
43,1,5:16.0,,Z. Randolph makes 2-pt layup at rim,17,18
44,1,5:07.0,J. Nurkić makes 2-pt layup from 2 ft (assist by D. Lillard),,19,18
45,1,4:50.0,,B. Bogdanović misses 2-pt jump shot from 17 ft (block by C. McCollum),19,18
46,1,4:50.0,,Offensive rebound by Team,19,18
47,1,4:50.0,,Sacramento full timeout,19,18
48,1,4:50.0,E. Turner enters the game for M. Harkless,,19,18
49,1,4:50.0,P. Connaughton enters the game for C. McCollum,,19,18
50,1,4:42.0,,B. Bogdanović misses 2-pt jump shot from 20 ft,19,18
51,1,4:38.0,Defensive rebound by J. Nurkić,,19,18
52,1,4:33.0,Personal foul by Z. Randolph (drawn by J. Nurkić),,19,18
53,1,4:25.0,D. Lillard makes 3-pt jump shot from 25 ft,,22,18
54,1,4:06.0,,B. Bogdanović makes 2-pt jump shot from 7 ft (assist by D. Fox),22,20
55,1,4:06.0,,Shooting foul by P. Connaughton (drawn by B. Bogdanović),22,20
56,1,4:06.0,,B. Bogdanović makes free throw 1 of 1,22,21
57,1,3:53.0,D. Lillard makes 3-pt jump shot from 25 ft (assist by J. Nurkić),,25,21
58,1,3:35.0,,W. Cauley-Stein makes 2-pt hook shot from 8 ft,25,23
59,1,3:11.0,A. Aminu misses 2-pt layup from 4 ft,,25,23
60,1,3:09.0,Offensive rebound by J. Nurkić,,25,23
61,1,3:07.0,J. Nurkić misses 2-pt layup from 1 ft,,25,23
62,1,3:07.0,,Defensive rebound by D. Fox,25,23
63,1,3:00.0,,J. Jackson misses 2-pt jump shot at rim,25,23
64,1,2:59.0,,Offensive rebound by J. Jackson,25,23
65,1,2:59.0,,J. Jackson makes 2-pt layup at rim,25,25
66,1,2:59.0,,Shooting foul by P. Connaughton (drawn by J. Jackson),25,25
67,1,2:59.0,Portland full timeout,,25,25
68,1,2:59.0,,G. Temple enters the game for D. Fox,25,25
69,1,2:59.0,,V. Carter enters the game for Z. Randolph,25,25
70,1,2:59.0,Z. Collins enters the game for A. Aminu,,25,25
71,1,2:59.0,E. Davis enters the game for J. Nurkić,,25,25
72,1,2:59.0,,J. Jackson misses free throw 1 of 1,25,25
73,1,2:56.0,Defensive rebound by E. Davis,,25,25
74,1,2:42.0,Z. Collins misses 3-pt jump shot from 23 ft,,25,25
75,1,2:37.0,Offensive rebound by E. Davis,,25,25
76,1,2:35.0,D. Lillard misses 3-pt jump shot from 25 ft,,25,25
77,1,2:35.0,Offensive rebound by E. Davis,,25,25
78,1,2:21.0,E. Turner misses 2-pt jump shot from 10 ft,,25,25
79,1,2:18.0,,Defensive rebound by B. Bogdanović,25,25
80,1,2:04.0,,B. Bogdanović makes 2-pt layup from 5 ft,25,27
81,1,1:50.0,Shooting foul by G. Temple (drawn by D. Lillard),,25,27
82,1,1:50.0,D. Lillard makes free throw 1 of 2,,26,27
83,1,1:50.0,D. Lillard makes free throw 2 of 2,,27,27
84,1,1:37.0,,B. Bogdanović misses 2-pt layup from 2 ft,27,27
85,1,1:37.0,,Offensive rebound by W. Cauley-Stein,27,27
86,1,1:36.0,,W. Cauley-Stein makes 2-pt dunk at rim,27,29
87,1,1:19.0,D. Lillard makes 2-pt jump shot from 22 ft,,29,29
88,1,1:10.0,,B. Bogdanović misses 2-pt layup from 2 ft,29,29
89,1,1:05.0,,Offensive rebound by W. Cauley-Stein,29,29
90,1,1:05.0,,W. Cauley-Stein misses 2-pt layup at rim,29,29
91,1,1:05.0,Defensive rebound by Z. Collins,,29,29
92,1,0:59.0,E. Turner misses 3-pt jump shot from 23 ft,,29,29
93,1,0:56.0,,Defensive rebound by G. Temple,29,29
94,1,0:52.0,,J. Jackson misses 2-pt jump shot at rim,29,29
95,1,0:51.0,,Offensive rebound by J. Jackson,29,29
96,1,0:51.0,,J. Jackson makes 2-pt layup at rim,29,31
97,1,0:31.0,Shooting foul by V. Carter (drawn by Z. Collins),,29,31
98,1,0:31.0,Z. Collins makes free throw 1 of 2,,30,31
99,1,0:31.0,,B. Hield enters the game for W. Cauley-Stein,30,31
100,1,0:31.0,,K. Koufos enters the game for J. Jackson,30,31
101,1,0:31.0,Z. Collins makes free throw 2 of 2,,31,31
102,1,0:17.0,,B. Bogdanović misses 2-pt jump shot from 17 ft,31,31
103,1,0:14.0,Defensive rebound by E. Turner,,31,31
104,1,0:00.0,E. Turner makes 2-pt jump shot from 11 ft,,33,31
105,1,0:00.0,,B. Bogdanović misses 3-pt jump shot from 68 ft,33,31
106,1,0:00.0,,Offensive rebound by Team,33,31
107,2,11:49.0,,G. Temple misses 2-pt jump shot from 19 ft,33,31
108,2,11:44.0,Defensive rebound by E. Turner,,33,31
109,2,11:28.0,Turnover by C. McCollum (bad pass),,33,31
110,2,11:15.0,,Turnover by B. Hield (bad pass; steal by S. Napier),33,31
111,2,11:07.0,E. Turner misses 2-pt jump shot from 10 ft,,33,31
112,2,11:01.0,,Defensive rebound by B. Bogdanović,33,31
113,2,10:47.0,,K. Koufos makes 2-pt hook shot from 10 ft (assist by B. Bogdanović),33,33
114,2,10:25.0,C. McCollum misses 2-pt jump shot from 10 ft,,33,33
115,2,10:23.0,,Defensive rebound by V. Carter,33,33
116,2,10:20.0,,G. Temple misses 2-pt jump shot from 19 ft,33,33
117,2,10:20.0,Defensive rebound by E. Turner,,33,33
118,2,10:11.0,Shooting foul by V. Carter (drawn by E. Turner),,33,33
119,2,10:11.0,E. Turner misses free throw 1 of 2,,33,33
120,2,10:11.0,Offensive rebound by Team,,33,33
121,2,10:11.0,,Z. Randolph enters the game for B. Bogdanović,33,33
122,2,10:11.0,E. Turner makes free throw 2 of 2,,34,33
123,2,9:57.0,,B. Hield misses 2-pt jump shot from 18 ft,34,33
124,2,9:53.0,Defensive rebound by E. Davis,,34,33
125,2,9:46.0,E. Davis misses 2-pt layup from 2 ft,,34,33
126,2,9:42.0,,Defensive rebound by Z. Randolph,34,33
127,2,9:35.0,,K. Koufos misses 2-pt layup from 3 ft (block by E. Turner),34,33
128,2,9:34.0,,Offensive rebound by Team,34,33
129,2,9:26.0,,K. Koufos makes 2-pt hook shot from 9 ft (assist by G. Temple),34,35
130,2,9:09.0,C. McCollum misses 3-pt jump shot from 24 ft,,34,35
131,2,9:07.0,,Defensive rebound by K. Koufos,34,35
132,2,8:59.0,,Personal foul by Z. Collins (drawn by K. Koufos),34,35
133,2,8:59.0,,D. Fox enters the game for V. Carter,34,35
134,2,8:55.0,Violation by C. McCollum (kicked ball),,34,35
135,2,8:47.0,,G. Temple misses 2-pt jump shot from 10 ft,34,35
136,2,8:45.0,Defensive rebound by E. Davis,,34,35
137,2,8:38.0,C. McCollum makes 2-pt layup from 1 ft (assist by S. Napier),,36,35
138,2,8:16.0,,K. Koufos makes 2-pt hook shot from 7 ft,36,37
139,2,8:01.0,S. Napier makes 3-pt jump shot from 26 ft (assist by C. McCollum),,39,37
140,2,7:47.0,,Turnover by D. Fox (lost ball; steal by S. Napier),39,37
141,2,7:47.0,Personal foul by K. Koufos (drawn by E. Turner),,39,37
142,2,7:34.0,E. Davis makes 2-pt dunk at rim (assist by Z. Collins),,41,37
143,2,7:11.0,,K. Koufos makes 2-pt hook shot from 5 ft (assist by Z. Randolph),41,39
144,2,6:45.0,Z. Collins misses 3-pt jump shot from 24 ft,,41,39
145,2,6:43.0,,Defensive rebound by Z. Randolph,41,39
146,2,6:28.0,,Turnover by G. Temple (lost ball; steal by C. McCollum),41,39
147,2,6:25.0,,Sacramento full timeout,41,39
148,2,6:25.0,M. Harkless enters the game for E. Turner,,41,39
149,2,6:09.0,Personal foul by B. Hield (drawn by Z. Collins),,41,39
150,2,6:03.0,C. McCollum misses 3-pt jump shot from 25 ft,,41,39
151,2,5:59.0,,Defensive rebound by K. Koufos,41,39
152,2,5:43.0,,Z. Randolph misses 2-pt layup from 2 ft,41,39
153,2,5:40.0,Defensive rebound by Z. Collins,,41,39
154,2,5:30.0,Z. Collins misses 3-pt jump shot from 25 ft,,41,39
155,2,5:29.0,Offensive rebound by S. Napier,,41,39
156,2,5:29.0,Turnover by S. Napier (bad pass),,41,39
157,2,5:29.0,D. Lillard enters the game for C. McCollum,,41,39
158,2,5:18.0,,Shooting foul by D. Lillard (drawn by D. Fox),41,39
159,2,5:18.0,,D. Fox makes free throw 1 of 2,41,40
160,2,5:18.0,J. Nurkić enters the game for E. Davis,,41,40
161,2,5:18.0,A. Aminu enters the game for Z. Collins,,41,40
162,2,5:18.0,,D. Fox makes free throw 2 of 2,41,41
163,2,4:56.0,S. Napier makes 3-pt jump shot from 23 ft (assist by D. Lillard),,44,41
164,2,4:41.0,,B. Hield misses 3-pt jump shot from 27 ft,44,41
165,2,4:39.0,,Offensive rebound by D. Fox,44,41
166,2,4:37.0,,D. Fox makes 2-pt layup from 2 ft,44,43
167,2,4:27.0,D. Lillard makes 3-pt jump shot from 25 ft,,47,43
168,2,4:06.0,,K. Koufos makes 2-pt hook shot from 15 ft (assist by D. Fox),47,45
169,2,3:52.0,J. Nurkić makes 2-pt dunk at rim (assist by D. Lillard),,49,45
170,2,3:36.0,,B. Hield misses 3-pt jump shot from 25 ft,49,45
171,2,3:32.0,,Offensive rebound by K. Koufos,49,45
172,2,3:21.0,,G. Temple misses 2-pt jump shot from 21 ft,49,45
173,2,3:20.0,,Offensive rebound by Team,49,45
174,2,3:20.0,,W. Cauley-Stein enters the game for K. Koufos,49,45
175,2,3:09.0,,Z. Randolph makes 2-pt layup from 2 ft,49,47
176,2,2:45.0,M. Harkless misses 3-pt jump shot from 23 ft,,49,47
177,2,2:41.0,,Defensive rebound by G. Temple,49,47
178,2,2:32.0,,B. Hield misses 3-pt jump shot from 25 ft,49,47
179,2,2:25.0,Defensive rebound by A. Aminu,,49,47
180,2,2:24.0,Shooting foul by Z. Randolph (drawn by D. Lillard),,49,47
181,2,2:24.0,Portland full timeout,,49,47
182,2,2:24.0,,B. Bogdanović enters the game for B. Hield,49,47
183,2,2:24.0,C. McCollum enters the game for S. Napier,,49,47
184,2,2:24.0,D. Lillard makes free throw 1 of 2,,50,47
185,2,2:24.0,D. Lillard makes free throw 2 of 2,,51,47
186,2,2:24.0,,J. Jackson enters the game for G. Temple,51,47
187,2,2:12.0,,W. Cauley-Stein makes 2-pt jump shot from 19 ft (assist by D. Fox),51,49
188,2,1:53.0,D. Lillard makes 3-pt jump shot from 26 ft,,54,49
189,2,1:45.0,,Shooting foul by J. Nurkić (drawn by D. Fox),54,49
190,2,1:45.0,,D. Fox makes free throw 1 of 2,54,50
191,2,1:45.0,,V. Carter enters the game for Z. Randolph,54,50
192,2,1:45.0,,D. Fox misses free throw 2 of 2,54,50
193,2,1:40.0,Defensive rebound by C. McCollum,,54,50
194,2,1:34.0,D. Lillard makes 2-pt layup from 2 ft,,56,50
195,2,1:20.0,,Turnover by V. Carter (bad pass; steal by D. Lillard),56,50
196,2,1:20.0,Personal foul by V. Carter (drawn by D. Lillard),,56,50
197,2,1:20.0,D. Lillard makes free throw 1 of 2,,57,50
198,2,1:20.0,D. Lillard makes free throw 2 of 2,,58,50
199,2,1:10.0,,V. Carter misses 2-pt jump shot from 2 ft,58,50
200,2,1:08.0,,Offensive rebound by Team,58,50
201,2,0:55.0,,J. Jackson makes 2-pt jump shot from 20 ft (assist by W. Cauley-Stein),58,52
202,2,0:34.0,M. Harkless makes 2-pt layup from 1 ft (assist by D. Lillard),,60,52
203,2,0:24.0,,B. Bogdanović misses 2-pt jump shot from 16 ft,60,52
204,2,0:21.0,Defensive rebound by A. Aminu,,60,52
205,2,0:01.0,D. Lillard makes 2-pt jump shot from 17 ft,,62,52
206,2,0:00.0,,D. Fox misses 3-pt jump shot from 50 ft,62,52
207,2,0:00.0,,Offensive rebound by Team,62,52
208,3,11:48.0,,Z. Randolph makes 3-pt jump shot from 25 ft (assist by D. Fox),62,55
209,3,11:27.0,D. Lillard makes 3-pt jump shot from 24 ft (assist by C. McCollum),,65,55
210,3,11:14.0,,J. Jackson makes 2-pt jump shot from 14 ft (assist by B. Bogdanović),65,57
211,3,10:57.0,D. Lillard misses 3-pt jump shot from 27 ft,,65,57
212,3,10:54.0,,Defensive rebound by W. Cauley-Stein,65,57
213,3,10:43.0,,W. Cauley-Stein misses 2-pt hook shot from 6 ft,65,57
214,3,10:40.0,Defensive rebound by J. Nurkić,,65,57
215,3,10:33.0,D. Lillard makes 2-pt layup from 2 ft,,67,57
216,3,10:16.0,,W. Cauley-Stein makes 2-pt jump shot from 12 ft (assist by D. Fox),67,59
217,3,9:54.0,Turnover by D. Lillard (bad pass; steal by B. Bogdanović),,67,59
218,3,9:54.0,,Personal foul by C. McCollum (drawn by B. Bogdanović),67,59
219,3,9:41.0,,J. Jackson misses 2-pt layup from 1 ft,67,59
220,3,9:38.0,Defensive rebound by A. Aminu,,67,59
221,3,9:32.0,C. McCollum makes 2-pt jump shot from 10 ft,,69,59
222,3,9:21.0,,Offensive foul by W. Cauley-Stein (drawn by D. Lillard),69,59
223,3,9:21.0,,Turnover by W. Cauley-Stein (offensive foul),69,59
224,3,9:03.0,C. McCollum makes 2-pt jump shot from 12 ft,,71,59
225,3,8:59.0,,Sacramento full timeout,71,59
226,3,8:48.0,,Z. Randolph makes 2-pt jump shot from 3 ft,71,61
227,3,8:48.0,,Shooting foul by A. Aminu (drawn by Z. Randolph),71,61
228,3,8:48.0,,Z. Randolph makes free throw 1 of 1,71,62
229,3,8:31.0,D. Lillard misses 2-pt jump shot from 21 ft,,71,62
230,3,8:25.0,Offensive rebound by A. Aminu,,71,62
231,3,8:18.0,D. Lillard misses 2-pt layup from 2 ft,,71,62
232,3,8:14.0,,Defensive rebound by J. Jackson,71,62
233,3,8:11.0,,Shooting foul by J. Nurkić (drawn by D. Fox),71,62
234,3,8:11.0,,D. Fox makes free throw 1 of 2,71,63
235,3,8:11.0,,D. Fox makes free throw 2 of 2,71,64
236,3,7:55.0,Turnover by D. Lillard (bad pass),,71,64
237,3,7:43.0,,Turnover by D. Fox (lost ball; steal by D. Lillard),71,64
238,3,7:43.0,Personal foul by Z. Randolph (drawn by A. Aminu),,71,64
239,3,7:32.0,D. Lillard makes 2-pt layup from 2 ft,,73,64
240,3,7:13.0,,Turnover by D. Fox (turnover; steal by A. Aminu),73,64
241,3,7:11.0,M. Harkless misses 2-pt dunk from 1 ft,,73,64
242,3,7:09.0,,Defensive rebound by Z. Randolph,73,64
243,3,7:05.0,,J. Jackson misses 3-pt jump shot from 23 ft,73,64
244,3,7:03.0,Defensive rebound by Team,,73,64
245,3,6:50.0,D. Lillard misses 3-pt jump shot from 26 ft,,73,64
246,3,6:47.0,,Defensive rebound by Z. Randolph,73,64
247,3,6:37.0,,Shooting foul by A. Aminu (drawn by W. Cauley-Stein),73,64
248,3,6:37.0,,W. Cauley-Stein misses free throw 1 of 2,73,64
249,3,6:37.0,,Offensive rebound by Team,73,64
250,3,6:37.0,E. Davis enters the game for J. Nurkić,,73,64
251,3,6:37.0,,W. Cauley-Stein makes free throw 2 of 2,73,65
252,3,6:22.0,C. McCollum misses 2-pt layup from 1 ft (block by W. Cauley-Stein),,73,65
253,3,6:21.0,Offensive rebound by M. Harkless,,73,65
254,3,6:20.0,M. Harkless makes 2-pt dunk at rim,,75,65
255,3,6:08.0,,W. Cauley-Stein makes 2-pt jump shot from 15 ft (assist by D. Fox),75,67
256,3,5:54.0,D. Lillard misses 2-pt jump shot from 10 ft (block by W. Cauley-Stein),,75,67
257,3,5:54.0,,Defensive rebound by D. Fox,75,67
258,3,5:49.0,,D. Fox makes 2-pt layup from 2 ft,75,69
259,3,5:49.0,,Shooting foul by A. Aminu (drawn by D. Fox),75,69
260,3,5:49.0,,G. Temple enters the game for B. Bogdanović,75,69
261,3,5:49.0,,D. Fox makes free throw 1 of 1,75,70
262,3,5:34.0,Personal foul by W. Cauley-Stein (drawn by A. Aminu),,75,70
263,3,5:31.0,Personal foul by D. Fox (drawn by C. McCollum),,75,70
264,3,5:31.0,E. Turner enters the game for C. McCollum,,75,70
265,3,5:31.0,P. Connaughton enters the game for M. Harkless,,75,70
266,3,5:31.0,C. McCollum enters the game for P. Connaughton,,75,70
267,3,5:20.0,A. Aminu misses 3-pt jump shot from 25 ft,,75,70
268,3,5:19.0,Offensive rebound by Team,,75,70
269,3,5:19.0,,Loose ball foul by Z. Randolph (drawn by E. Davis),75,70
270,3,5:10.0,A. Aminu misses 3-pt jump shot from 25 ft,,75,70
271,3,5:06.0,Offensive rebound by E. Davis,,75,70
272,3,5:05.0,D. Lillard misses 3-pt jump shot from 25 ft,,75,70
273,3,5:04.0,Offensive rebound by Team,,75,70
274,3,5:04.0,Loose ball foul by E. Davis (drawn by Z. Randolph),,75,70
275,3,5:04.0,Turnover by E. Davis (turnover),,75,70
276,3,5:04.0,,Z. Randolph makes free throw 1 of 2,75,71
277,3,5:04.0,,Z. Randolph makes free throw 2 of 2,75,72
278,3,4:46.0,C. McCollum misses 2-pt jump shot from 8 ft,,75,72
279,3,4:43.0,,Defensive rebound by D. Fox,75,72
280,3,4:34.0,,Z. Randolph misses 2-pt hook shot from 8 ft,75,72
281,3,4:28.0,,Offensive rebound by W. Cauley-Stein,75,72
282,3,4:28.0,,W. Cauley-Stein misses 2-pt layup at rim,75,72
283,3,4:26.0,,Offensive rebound by Z. Randolph,75,72
284,3,4:25.0,,Z. Randolph makes 2-pt layup from 2 ft,75,74
285,3,4:13.0,D. Lillard makes 2-pt layup from 2 ft,,77,74
286,3,4:04.0,,Turnover by D. Fox (lost ball; steal by D. Lillard),77,74
287,3,3:57.0,C. McCollum makes 2-pt layup from 1 ft (assist by D. Lillard),,79,74
288,3,3:34.0,,Z. Randolph misses 2-pt jump shot from 6 ft,79,74
289,3,3:31.0,Defensive rebound by E. Davis,,79,74
290,3,3:21.0,A. Aminu misses 3-pt jump shot from 25 ft,,79,74
291,3,3:17.0,,Defensive rebound by J. Jackson,79,74
292,3,3:07.0,,W. Cauley-Stein misses 2-pt jump shot from 9 ft,79,74
293,3,3:04.0,Defensive rebound by A. Aminu,,79,74
294,3,2:52.0,D. Lillard makes 2-pt layup from 2 ft,,81,74
295,3,2:46.0,,Sacramento full timeout,81,74
296,3,2:46.0,,B. Bogdanović enters the game for J. Jackson,81,74
297,3,2:46.0,,V. Carter enters the game for Z. Randolph,81,74
298,3,2:46.0,Z. Collins enters the game for A. Aminu,,81,74
299,3,2:46.0,P. Connaughton enters the game for C. McCollum,,81,74
300,3,2:30.0,,D. Fox misses 3-pt jump shot from 22 ft,81,74
301,3,2:27.0,Defensive rebound by E. Davis,,81,74
302,3,2:23.0,Shooting foul by G. Temple (drawn by D. Lillard),,81,74
303,3,2:23.0,D. Lillard makes free throw 1 of 3,,82,74
304,3,2:23.0,D. Lillard makes free throw 2 of 3,,83,74
305,3,2:23.0,D. Lillard makes free throw 3 of 3,,84,74
306,3,2:07.0,,G. Temple misses 3-pt jump shot from 25 ft,84,74
307,3,2:02.0,Defensive rebound by D. Lillard,,84,74
308,3,1:59.0,D. Lillard makes 3-pt jump shot from 25 ft,,87,74
309,3,1:30.0,,G. Temple misses 3-pt jump shot from 24 ft,87,74
310,3,1:29.0,Defensive rebound by E. Davis,,87,74
311,3,1:15.0,D. Lillard makes 2-pt layup from 3 ft,,89,74
312,3,0:57.0,,D. Fox misses 2-pt jump shot from 17 ft,89,74
313,3,0:54.0,Defensive rebound by E. Turner,,89,74
314,3,0:35.0,D. Lillard makes 3-pt jump shot from 26 ft,,92,74
315,3,0:11.0,,B. Bogdanović misses 2-pt jump shot from 10 ft,92,74
316,3,0:08.0,Defensive rebound by E. Davis,,92,74
317,3,0:01.0,D. Lillard misses 3-pt jump shot from 30 ft,,92,74
318,3,0:01.0,Offensive rebound by Team,,92,74
319,4,11:47.0,Shooting foul by V. Carter (drawn by Z. Collins),,92,74
320,4,11:47.0,Z. Collins makes free throw 1 of 2,,93,74
321,4,11:47.0,Z. Collins makes free throw 2 of 2,,94,74
322,4,11:26.0,,B. Hield misses 2-pt jump shot from 10 ft,94,74
323,4,11:23.0,Defensive rebound by E. Davis,,94,74
324,4,11:12.0,E. Turner misses 2-pt jump shot from 11 ft,,94,74
325,4,11:08.0,,Defensive rebound by V. Carter,94,74
326,4,11:06.0,,Personal foul by E. Turner (drawn by G. Temple),94,74
327,4,10:59.0,,V. Carter makes 2-pt jump shot from 18 ft (assist by K. Koufos),94,76
328,4,10:43.0,E. Davis makes 2-pt layup from 1 ft (assist by P. Connaughton),,96,76
329,4,10:43.0,Shooting foul by B. Hield (drawn by E. Davis),,96,76
330,4,10:43.0,E. Davis makes free throw 1 of 1,,97,76
331,4,10:31.0,,B. Bogdanović misses 2-pt jump shot from 9 ft,97,76
332,4,10:27.0,Defensive rebound by E. Davis,,97,76
333,4,10:18.0,E. Turner misses 2-pt layup from 3 ft,,97,76
334,4,10:18.0,Offensive rebound by Team,,97,76
335,4,10:18.0,Loose ball foul by E. Davis (drawn by G. Temple),,97,76
336,4,10:18.0,Turnover by E. Davis (turnover),,97,76
337,4,10:01.0,,V. Carter misses 3-pt jump shot from 25 ft,97,76
338,4,10:01.0,Defensive rebound by S. Napier,,97,76
339,4,9:51.0,P. Connaughton makes 2-pt layup from 1 ft,,99,76
340,4,9:40.0,,Personal foul by P. Connaughton (drawn by K. Koufos),99,76
341,4,9:30.0,,K. Koufos misses 2-pt hook shot from 8 ft,99,76
342,4,9:28.0,Defensive rebound by E. Davis,,99,76
343,4,9:15.0,P. Connaughton misses 2-pt jump shot from 20 ft,,99,76
344,4,9:15.0,,Defensive rebound by B. Hield,99,76
345,4,9:15.0,Loose ball foul by Z. Collins (drawn by B. Hield),,99,76
346,4,9:00.0,,B. Bogdanović misses 3-pt jump shot from 25 ft,99,76
347,4,8:57.0,Defensive rebound by E. Davis,,99,76
348,4,8:39.0,Turnover by S. Napier (bad pass; steal by V. Carter),,99,76
349,4,8:27.0,,B. Hield makes 3-pt jump shot from 25 ft (assist by B. Bogdanović),99,79
350,4,8:02.0,P. Connaughton misses 3-pt jump shot from 24 ft,,99,79
351,4,7:58.0,,Defensive rebound by G. Temple,99,79
352,4,7:50.0,,B. Hield makes 3-pt jump shot from 24 ft (assist by V. Carter),99,82
353,4,7:49.0,Portland full timeout,,99,82
354,4,7:49.0,C. McCollum enters the game for E. Turner,,99,82
355,4,7:49.0,M. Harkless enters the game for P. Connaughton,,99,82
356,4,7:49.0,J. Nurkić enters the game for E. Davis,,99,82
357,4,7:31.0,Z. Collins misses 2-pt jump shot from 11 ft,,99,82
358,4,7:26.0,,Defensive rebound by B. Hield,99,82
359,4,7:14.0,,Offensive foul by B. Hield (drawn by S. Napier),99,82
360,4,7:14.0,,Turnover by B. Hield (offensive foul),99,82
361,4,6:57.0,Turnover by M. Harkless (lost ball; steal by B. Hield),,99,82
362,4,6:48.0,,B. Hield makes 3-pt jump shot from 22 ft (assist by G. Temple),99,85
363,4,6:26.0,S. Napier makes 2-pt jump shot from 22 ft,,101,85
364,4,6:17.0,,G. Temple makes 3-pt jump shot from 25 ft (assist by B. Hield),101,88
365,4,6:04.0,M. Harkless makes 2-pt layup from 1 ft (assist by J. Nurkić),,103,88
366,4,6:04.0,Shooting foul by B. Bogdanović (drawn by M. Harkless),,103,88
367,4,6:04.0,M. Harkless makes free throw 1 of 1,,104,88
368,4,5:52.0,,B. Hield makes 3-pt jump shot from 25 ft (assist by K. Koufos),104,91
369,4,5:36.0,M. Harkless makes 3-pt jump shot from 23 ft (assist by S. Napier),,107,91
370,4,5:19.0,,V. Carter misses 3-pt jump shot from 25 ft,107,91
371,4,5:15.0,,Offensive rebound by G. Temple,107,91
372,4,5:15.0,,G. Temple misses 2-pt jump shot from 10 ft,107,91
373,4,5:12.0,Defensive rebound by M. Harkless,,107,91
374,4,4:53.0,J. Nurkić misses 2-pt layup from 4 ft,,107,91
375,4,4:49.0,Offensive rebound by M. Harkless,,107,91
376,4,4:49.0,M. Harkless misses 2-pt layup at rim,,107,91
377,4,4:48.0,,Defensive rebound by V. Carter,107,91
378,4,4:46.0,,B. Hield makes 3-pt jump shot from 26 ft,107,94
