,QUARTER,TIME_REMAINING,ATLANTA_ACTION,PHOENIX_ACTION,ATLANTA_SCORE,PHOENIX_SCORE
54,1,5:10.0,M. Belinelli enters the game for K. Bazemore,,19,13
55,1,4:55.0,T. Prince misses 2-pt layup from 2 ft,,19,13
56,1,4:51.0,Offensive rebound by J. Collins,,19,13
57,1,4:51.0,J. Collins makes 2-pt layup at rim,,21,13
58,1,4:38.0,Violation by D. Schröder (kicked ball),,21,13
59,1,4:28.0,,A. Len makes 2-pt jump shot from 10 ft (assist by T. Warren),21,15
60,1,4:09.0,E. İlyasova misses 2-pt jump shot from 15 ft,,21,15
61,1,4:06.0,,Defensive rebound by M. Chriss,21,15
62,1,3:54.0,,T. Warren misses 2-pt jump shot from 2 ft (block by T. Prince),21,15
63,1,3:54.0,,Offensive rebound by Team,21,15
64,1,3:54.0,T. Cavanaugh enters the game for E. İlyasova,,21,15
65,1,3:54.0,M. Delaney enters the game for T. Prince,,21,15
66,1,3:47.0,,T. Daniels misses 3-pt jump shot from 25 ft,21,15
67,1,3:45.0,,Offensive rebound by I. Canaan,21,15
68,1,3:39.0,,T. Daniels misses 3-pt jump shot from 22 ft,21,15
69,1,3:35.0,Defensive rebound by T. Cavanaugh,,21,15
70,1,3:27.0,Shooting foul by M. Chriss (drawn by J. Collins),,21,15
71,1,3:27.0,J. Collins makes free throw 1 of 2,,22,15
72,1,3:27.0,,D. Bender enters the game for M. Chriss,22,15
73,1,3:27.0,I. Taylor enters the game for D. Schröder,,22,15
74,1,3:27.0,J. Collins makes free throw 2 of 2,,23,15
75,1,3:06.0,,Personal foul by M. Delaney (drawn by T. Warren),23,15
76,1,2:56.0,,I. Canaan misses 2-pt jump shot from 22 ft,23,15
77,1,2:52.0,Defensive rebound by T. Cavanaugh,,23,15
78,1,2:48.0,M. Belinelli makes 2-pt jump shot from 20 ft,,25,15
79,1,2:35.0,,Personal foul by I. Taylor (drawn by I. Canaan),25,15
80,1,2:35.0,Atlanta full timeout,,25,15
81,1,2:35.0,,D. Booker enters the game for T. Warren,25,15
82,1,2:23.0,,D. Booker makes 2-pt jump shot from 18 ft,25,17
83,1,1:57.0,M. Delaney misses 3-pt jump shot from 26 ft,,25,17
84,1,1:55.0,,Defensive rebound by I. Canaan,25,17
85,1,1:47.0,,I. Canaan misses 2-pt jump shot from 7 ft (block by J. Collins),25,17
86,1,1:47.0,,Offensive rebound by Team,25,17
87,1,1:37.0,,Offensive foul by T. Daniels (drawn by M. Belinelli),25,17
88,1,1:37.0,,Turnover by T. Daniels (offensive foul),25,17
89,1,1:24.0,Turnover by M. Delaney (traveling),,25,17
90,1,1:06.0,,D. Booker misses 2-pt jump shot from 4 ft,25,17
91,1,1:04.0,Defensive rebound by M. Belinelli,,25,17
92,1,0:58.0,T. Cavanaugh misses 3-pt jump shot from 26 ft,,25,17
93,1,0:55.0,,Defensive rebound by I. Canaan,25,17
94,1,0:53.0,,D. Booker makes 2-pt dunk at rim (assist by I. Canaan),25,19
95,1,0:39.0,I. Taylor misses 2-pt jump shot from 3 ft,,25,19
96,1,0:37.0,,Defensive rebound by A. Len,25,19
97,1,0:26.0,,Turnover by D. Booker (bad pass; steal by M. Belinelli),25,19
98,1,0:07.0,M. Belinelli misses 2-pt jump shot from 22 ft,,25,19
99,1,0:05.0,Offensive rebound by M. Belinelli,,25,19
100,1,0:04.0,M. Belinelli makes 2-pt jump shot from 11 ft,,27,19
101,1,0:00.0,,D. Booker misses 3-pt jump shot from 30 ft,27,19
102,1,0:00.0,,Offensive rebound by Team,27,19
103,2,11:48.0,,A. Len makes 2-pt dunk at rim (assist by I. Canaan),27,21
104,2,11:40.0,I. Taylor makes 2-pt layup from 1 ft (assist by M. Delaney),,29,21
105,2,11:31.0,,T. Daniels misses 3-pt jump shot from 30 ft,29,21
106,2,11:29.0,Defensive rebound by T. Cavanaugh,,29,21
107,2,11:18.0,M. Belinelli makes 2-pt jump shot from 20 ft (assist by J. Collins),,31,21
108,2,11:18.0,Shooting foul by D. Bender (drawn by M. Belinelli),,31,21
109,2,11:18.0,M. Belinelli makes free throw 1 of 1,,32,21
110,2,11:06.0,,Turnover by D. Bender (bad pass; steal by J. Collins),32,21
111,2,10:51.0,J. Collins misses 2-pt jump shot from 19 ft,,32,21
112,2,10:49.0,,Defensive rebound by A. Len,32,21
113,2,10:32.0,,D. Bender misses 3-pt jump shot from 25 ft,32,21
114,2,10:31.0,Defensive rebound by Team,,32,21
115,2,10:31.0,,Loose ball foul by A. Len (drawn by J. Collins),32,21
116,2,10:19.0,M. Belinelli makes 3-pt jump shot from 26 ft (assist by I. Taylor),,35,21
117,2,10:04.0,,Personal foul by T. Cavanaugh (drawn by D. Bender),35,21
118,2,10:01.0,,Turnover by D. Bender (traveling),35,21
119,2,9:39.0,M. Delaney misses 2-pt jump shot from 16 ft,,35,21
120,2,9:35.0,,Defensive rebound by D. Bender,35,21
121,2,9:29.0,,D. Booker makes 3-pt jump shot from 23 ft,35,24
122,2,9:12.0,M. Belinelli makes 2-pt jump shot from 21 ft (assist by M. Delaney),,37,24
123,2,9:00.0,,D. Booker makes 2-pt jump shot from 16 ft,37,26
124,2,8:48.0,J. Collins misses 2-pt jump shot from 18 ft,,37,26
125,2,8:45.0,,Defensive rebound by D. Bender,37,26
126,2,8:28.0,,D. Booker makes 2-pt jump shot from 16 ft,37,28
127,2,8:28.0,Atlanta full timeout,,37,28
128,2,8:28.0,,T. Ulis enters the game for I. Canaan,37,28
129,2,8:28.0,,M. Chriss enters the game for T. Daniels,37,28
130,2,8:28.0,,T. Warren enters the game for D. Bender,37,28
131,2,8:28.0,E. İlyasova enters the game for M. Belinelli,,37,28
132,2,8:28.0,K. Bazemore enters the game for J. Collins,,37,28
133,2,8:28.0,M. Plumlee enters the game for T. Cavanaugh,,37,28
134,2,8:12.0,E. İlyasova misses 2-pt layup at rim,,37,28
135,2,8:11.0,Offensive rebound by E. İlyasova,,37,28
136,2,8:11.0,E. İlyasova misses 2-pt layup at rim,,37,28
137,2,8:08.0,,Defensive rebound by T. Ulis,37,28
138,2,7:51.0,,D. Booker makes 2-pt jump shot from 11 ft,37,30
139,2,7:29.0,T. Prince enters the game for M. Delaney,,37,30
140,2,7:29.0,D. Schröder enters the game for I. Taylor,,37,30
141,2,7:26.0,T. Prince misses 2-pt jump shot from 5 ft,,37,30
142,2,7:25.0,Offensive rebound by E. İlyasova,,37,30
143,2,7:24.0,E. İlyasova makes 2-pt layup at rim,,39,30
144,2,7:03.0,,D. Booker misses 2-pt jump shot from 15 ft,39,30
145,2,7:03.0,Defensive rebound by E. İlyasova,,39,30
146,2,6:53.0,D. Schröder misses 3-pt jump shot from 25 ft,,39,30
147,2,6:50.0,,Defensive rebound by D. Booker,39,30
148,2,6:44.0,,D. Booker misses 2-pt jump shot from 15 ft,39,30
149,2,6:38.0,,Offensive rebound by M. Chriss,39,30
150,2,6:38.0,,M. Chriss makes 2-pt layup at rim,39,32
151,2,6:24.0,Turnover by K. Bazemore (bad pass; steal by A. Len),,39,32
152,2,6:18.0,,M. Chriss misses 3-pt jump shot from 23 ft,39,32
153,2,6:16.0,Defensive rebound by E. İlyasova,,39,32
154,2,6:10.0,Turnover by D. Schröder (step out of bounds),,39,32
155,2,5:54.0,,T. Ulis misses 2-pt jump shot from 17 ft,39,32
156,2,5:52.0,Defensive rebound by T. Prince,,39,32
157,2,5:40.0,Turnover by K. Bazemore (bad pass; steal by A. Len),,39,32
158,2,5:37.0,,Turnover by T. Ulis (lost ball; steal by K. Bazemore),39,32
159,2,5:32.0,K. Bazemore makes 2-pt dunk at rim,,41,32
160,2,5:08.0,,M. Chriss makes 3-pt jump shot from 26 ft (assist by D. Booker),41,35
161,2,4:54.0,T. Prince makes 3-pt jump shot from 25 ft (assist by K. Bazemore),,44,35
162,2,4:44.0,,T. Chandler enters the game for A. Len,44,35
163,2,4:35.0,,T. Ulis makes 2-pt jump shot from 13 ft,44,37
164,2,4:16.0,Turnover by K. Bazemore (bad pass; steal by T. Ulis),,44,37
165,2,4:12.0,,T. Warren makes 2-pt dunk at rim (assist by D. Booker),44,39
166,2,3:48.0,M. Plumlee misses 2-pt hook shot from 5 ft,,44,39
167,2,3:46.0,,Defensive rebound by M. Chriss,44,39
168,2,3:41.0,,Turnover by D. Booker (out of bounds lost ball),44,39
169,2,3:29.0,D. Schröder makes 2-pt jump shot from 7 ft,,46,39
170,2,3:27.0,,Phoenix full timeout,46,39
171,2,3:27.0,M. Belinelli enters the game for M. Plumlee,,46,39
172,2,3:27.0,J. Collins enters the game for K. Bazemore,,46,39
173,2,3:11.0,,T. Warren makes 2-pt jump shot from 17 ft (assist by M. Chriss),46,41
174,2,2:53.0,Turnover by E. İlyasova (traveling),,46,41
175,2,2:38.0,,T. Warren makes 2-pt jump shot from 7 ft (assist by M. Chriss),46,43
176,2,2:21.0,E. İlyasova misses 3-pt jump shot from 24 ft,,46,43
177,2,2:18.0,,Defensive rebound by D. Booker,46,43
178,2,1:57.0,,D. Booker misses 2-pt jump shot from 22 ft,46,43
179,2,1:55.0,,Offensive rebound by T. Ulis,46,43
180,2,1:53.0,,M. Chriss makes 2-pt dunk at rim (assist by T. Ulis),46,45
181,2,1:52.0,Atlanta full timeout,,46,45
182,2,1:52.0,T. Cavanaugh enters the game for E. İlyasova,,46,45
183,2,1:41.0,D. Schröder misses 2-pt layup from 2 ft,,46,45
184,2,1:38.0,,Defensive rebound by M. Chriss,46,45
185,2,1:36.0,,Shooting foul by M. Belinelli (drawn by D. Booker),46,45
186,2,1:36.0,,D. Booker makes free throw 2 of 2,46,46
187,2,1:36.0,,D. Booker misses free throw 1 of 2,46,46
188,2,1:36.0,,Offensive rebound by Team,46,46
189,2,1:14.0,D. Schröder misses 2-pt jump shot from 1 ft,,46,46
190,2,1:11.0,Offensive rebound by T. Cavanaugh,,46,46
191,2,1:10.0,T. Cavanaugh makes 2-pt layup at rim,,48,46
192,2,0:58.0,,Personal foul by J. Collins (drawn by T. Chandler),48,46
193,2,0:58.0,,T. Chandler makes free throw 1 of 2,48,47
194,2,0:58.0,,T. Chandler misses free throw 2 of 2,48,47
195,2,0:56.0,,Offensive rebound by T. Warren,48,47
196,2,0:41.0,,D. Booker misses 2-pt jump shot from 10 ft,48,47
197,2,0:40.0,,Offensive rebound by Team,48,47
198,2,0:40.0,Loose ball foul by J. Collins (drawn by T. Chandler),,48,47
199,2,0:40.0,,T. Chandler misses free throw 1 of 2,48,47
200,2,0:40.0,,Offensive rebound by Team,48,47
201,2,0:40.0,,T. Chandler misses free throw 2 of 2,48,47
202,2,0:40.0,,Turnover by T. Warren (turnover),48,47
203,2,0:31.0,T. Prince misses 2-pt jump shot from 22 ft,,48,47
204,2,0:29.0,,Defensive rebound by T. Chandler,48,47
205,2,0:10.0,,T. Warren makes 2-pt jump shot from 8 ft,48,49
206,2,0:01.0,D. Schröder misses 2-pt jump shot from 7 ft (block by T. Chandler),,48,49
207,2,0:00.0,,Defensive rebound by T. Chandler,48,49
208,3,11:41.0,,T. Warren misses 3-pt jump shot from 25 ft,48,49
209,3,11:38.0,Defensive rebound by M. Plumlee,,48,49
210,3,11:28.0,D. Schröder makes 2-pt jump shot from 17 ft (assist by K. Bazemore),,50,49
211,3,11:17.0,,Personal foul by T. Prince (drawn by T. Warren),50,49
212,3,11:12.0,,T. Ulis makes 2-pt jump shot from 14 ft,50,51
213,3,11:01.0,E. İlyasova makes 2-pt layup from 1 ft,,52,51
214,3,11:01.0,Shooting foul by T. Chandler (drawn by E. İlyasova),,52,51
215,3,11:01.0,E. İlyasova makes free throw 1 of 1,,53,51
216,3,10:52.0,,T. Warren makes 2-pt jump shot from 18 ft (assist by T. Ulis),53,53
217,3,10:35.0,Shooting foul by T. Warren (drawn by T. Prince),,53,53
218,3,10:35.0,T. Prince makes free throw 1 of 2,,54,53
219,3,10:35.0,T. Prince makes free throw 2 of 2,,55,53
220,3,10:22.0,,M. Chriss misses 3-pt jump shot from 26 ft,55,53
221,3,10:19.0,Defensive rebound by E. İlyasova,,55,53
222,3,10:14.0,E. İlyasova misses 3-pt jump shot from 24 ft,,55,53
223,3,10:10.0,,Defensive rebound by M. Chriss,55,53
224,3,10:05.0,,T. Warren makes 2-pt layup from 1 ft (assist by T. Ulis),55,55
225,3,9:57.0,Personal foul by T. Ulis (drawn by D. Schröder),,55,55
226,3,9:44.0,Turnover by M. Plumlee (traveling),,55,55
227,3,9:34.0,,Personal foul by K. Bazemore (drawn by D. Booker),55,55
228,3,9:30.0,,Turnover by M. Chriss (bad pass; steal by K. Bazemore),55,55
229,3,9:27.0,K. Bazemore makes 2-pt dunk at rim,,57,55
230,3,9:00.0,,T. Warren makes 3-pt jump shot from 23 ft (assist by D. Booker),57,58
231,3,8:47.0,M. Plumlee makes 2-pt dunk from 1 ft (assist by D. Schröder),,59,58
232,3,8:30.0,,M. Chriss makes 2-pt hook shot from 2 ft,59,60
233,3,8:18.0,Personal foul by T. Ulis (drawn by D. Schröder),,59,60
234,3,8:18.0,,I. Canaan enters the game for T. Ulis,59,60
235,3,8:08.0,D. Schröder makes 2-pt layup from 2 ft,,61,60
236,3,7:51.0,,M. Chriss misses 2-pt dunk at rim (block by M. Plumlee),61,60
237,3,7:47.0,Defensive rebound by K. Bazemore,,61,60
238,3,7:41.0,T. Prince misses 3-pt jump shot from 24 ft,,61,60
239,3,7:37.0,Offensive rebound by E. İlyasova,,61,60
240,3,7:33.0,D. Schröder misses 2-pt jump shot from 12 ft,,61,60
241,3,7:29.0,Offensive rebound by D. Schröder,,61,60
242,3,7:11.0,K. Bazemore makes 3-pt jump shot from 25 ft,,64,60
243,3,7:09.0,,Phoenix full timeout,64,60
244,3,7:09.0,,D. Bender enters the game for M. Chriss,64,60
245,3,7:09.0,,T. Daniels enters the game for D. Booker,64,60
246,3,6:46.0,,I. Canaan misses 3-pt jump shot from 26 ft,64,60
247,3,6:42.0,Defensive rebound by K. Bazemore,,64,60
248,3,6:34.0,Personal foul by I. Canaan (drawn by E. İlyasova),,64,60
249,3,6:34.0,E. İlyasova makes free throw 1 of 2,,65,60
250,3,6:34.0,M. Belinelli enters the game for T. Prince,,65,60
251,3,6:34.0,E. İlyasova makes free throw 2 of 2,,66,60
252,3,6:13.0,,Shooting foul by M. Belinelli (drawn by T. Daniels),66,60
253,3,6:13.0,,T. Daniels makes free throw 1 of 3,66,61
254,3,6:13.0,,T. Daniels makes free throw 2 of 3,66,62
255,3,6:13.0,,T. Daniels misses free throw 3 of 3,66,62
256,3,6:09.0,Defensive rebound by D. Schröder,,66,62
257,3,5:50.0,M. Belinelli makes 2-pt jump shot from 15 ft,,68,62
258,3,5:31.0,,T. Daniels makes 3-pt jump shot from 23 ft (assist by I. Canaan),68,65
259,3,5:15.0,D. Schröder misses 3-pt jump shot from 25 ft,,68,65
260,3,5:12.0,,Defensive rebound by T. Warren,68,65
261,3,4:53.0,,T. Warren makes 2-pt jump shot from 13 ft (assist by T. Chandler),68,67
262,3,4:52.0,Atlanta full timeout,,68,67
263,3,4:52.0,,A. Len enters the game for T. Chandler,68,67
264,3,4:52.0,T. Prince enters the game for K. Bazemore,,68,67
265,3,4:36.0,E. İlyasova makes 3-pt jump shot from 25 ft (assist by D. Schröder),,71,67
266,3,4:15.0,,T. Daniels misses 2-pt jump shot from 16 ft,71,67
267,3,4:13.0,Defensive rebound by E. İlyasova,,71,67
268,3,3:57.0,E. İlyasova makes 3-pt jump shot from 29 ft (assist by T. Prince),,74,67
269,3,3:42.0,,D. Bender misses 3-pt jump shot from 22 ft,74,67
270,3,3:40.0,Defensive rebound by T. Prince,,74,67
271,3,3:31.0,Shooting foul by A. Len (drawn by D. Schröder),,74,67
272,3,3:31.0,D. Schröder makes free throw 1 of 2,,75,67
273,3,3:31.0,,D. Booker enters the game for T. Warren,75,67
274,3,3:31.0,J. Collins enters the game for M. Plumlee,,75,67
275,3,3:31.0,D. Schröder makes free throw 2 of 2,,76,67
276,3,3:16.0,,A. Len makes 2-pt layup at rim (assist by I. Canaan),76,69
277,3,3:03.0,Turnover by D. Schröder (lost ball; steal by D. Booker),,76,69
278,3,2:50.0,,I. Canaan misses 3-pt jump shot from 28 ft,76,69
279,3,2:47.0,Defensive rebound by E. İlyasova,,76,69
280,3,2:31.0,D. Schröder misses 2-pt layup from 6 ft,,76,69
281,3,2:28.0,,Defensive rebound by T. Daniels,76,69
282,3,2:22.0,,A. Len makes 2-pt dunk from 1 ft (assist by I. Canaan),76,71
283,3,2:07.0,M. Belinelli misses 2-pt jump shot from 22 ft,,76,71
284,3,2:04.0,Offensive rebound by J. Collins,,76,71
285,3,2:00.0,M. Belinelli misses 3-pt jump shot from 24 ft,,76,71
286,3,1:57.0,,Defensive rebound by A. Len,76,71
287,3,1:57.0,,Personal foul by J. Collins (drawn by A. Len),76,71
288,3,1:57.0,T. Cavanaugh enters the game for E. İlyasova,,76,71
289,3,1:57.0,I. Taylor enters the game for D. Schröder,,76,71
290,3,1:46.0,,A. Len makes 2-pt layup from 1 ft (assist by D. Booker),76,73
291,3,1:46.0,,Shooting foul by I. Taylor (drawn by A. Len),76,73
292,3,1:46.0,,A. Len misses free throw 1 of 1,76,73
293,3,1:44.0,Defensive rebound by J. Collins,,76,73
294,3,1:31.0,Turnover by T. Prince (bad pass),,76,73
295,3,1:17.0,,D. Bender misses 3-pt jump shot from 24 ft,76,73
296,3,1:16.0,Defensive rebound by Team,,76,73
297,3,0:59.0,M. Belinelli makes 2-pt jump shot from 17 ft (assist by J. Collins),,78,73
298,3,0:48.0,,Turnover by I. Canaan (bad pass; steal by T. Prince),78,73
299,3,0:46.0,Personal take foul by I. Canaan (drawn by T. Prince),,78,73
300,3,0:46.0,T. Prince makes free throw 1 of 2,,79,73
301,3,0:46.0,T. Prince makes free throw 2 of 2,,80,73
302,3,0:36.0,,Turnover by D. Bender (bad pass; steal by T. Cavanaugh),80,73
303,3,0:32.0,T. Prince misses 3-pt jump shot from 25 ft,,80,73
304,3,0:29.0,Offensive rebound by T. Cavanaugh,,80,73
305,3,0:11.0,T. Prince misses 3-pt jump shot from 22 ft,,80,73
306,3,0:08.0,Offensive rebound by T. Cavanaugh,,80,73
307,3,0:06.0,M. Belinelli misses 3-pt jump shot from 26 ft,,80,73
308,3,0:03.0,,Defensive rebound by T. Daniels,80,73
309,4,11:46.0,Turnover by T. Cavanaugh (bad pass; steal by D. Booker),,80,73
310,4,11:43.0,,Personal foul by K. Bazemore (drawn by D. Booker),80,73
311,4,11:35.0,,Turnover by D. Booker (lost ball; steal by K. Bazemore),80,73
312,4,11:31.0,I. Taylor misses 2-pt dunk from 1 ft (block by T. Warren),,80,73
313,4,11:26.0,Offensive rebound by T. Cavanaugh,,80,73
314,4,11:26.0,T. Cavanaugh misses 2-pt layup at rim,,80,73
315,4,11:26.0,,Defensive rebound by T. Ulis,80,73
316,4,11:26.0,,Shooting foul by M. Delaney (drawn by D. Booker),80,73
317,4,11:26.0,,D. Booker makes free throw 1 of 2,80,74
318,4,11:26.0,,D. Booker makes free throw 2 of 2,80,75
319,4,11:05.0,J. Collins misses 2-pt jump shot from 7 ft,,80,75
320,4,11:02.0,,Defensive rebound by D. Booker,80,75
321,4,10:58.0,,Personal block foul by J. Collins (drawn by D. Booker),80,75
322,4,10:52.0,,T. Warren makes 2-pt jump shot from 7 ft,80,77
323,4,10:35.0,Personal foul by M. Chriss (drawn by M. Delaney),,80,77
324,4,10:30.0,Shooting foul by A. Len (drawn by K. Bazemore),,80,77
325,4,10:30.0,K. Bazemore makes free throw 1 of 2,,81,77
326,4,10:30.0,K. Bazemore makes free throw 2 of 2,,82,77
327,4,10:17.0,,T. Warren misses 2-pt jump shot from 13 ft,82,77
328,4,10:17.0,Defensive rebound by Team,,82,77
329,4,10:17.0,,Technical foul by T. Warren,82,77
330,4,10:17.0,M. Delaney makes technical free throw,,83,77
331,4,10:02.0,T. Cavanaugh misses 3-pt jump shot from 23 ft,,83,77
332,4,10:00.0,,Defensive rebound by T. Ulis,83,77
333,4,9:58.0,,Shooting foul by M. Delaney (drawn by M. Chriss),83,77
334,4,9:58.0,,M. Chriss misses free throw 1 of 2,83,77
335,4,9:58.0,,Offensive rebound by Team,83,77
336,4,9:58.0,,M. Chriss makes free throw 2 of 2,83,78
337,4,9:35.0,K. Bazemore makes 3-pt jump shot from 28 ft (assist by M. Delaney),,86,78
338,4,9:19.0,,D. Booker misses 2-pt layup from 1 ft,86,78
339,4,9:15.0,,Offensive rebound by A. Len,86,78
340,4,9:15.0,,A. Len misses 2-pt dunk at rim,86,78
341,4,9:14.0,Defensive rebound by I. Taylor,,86,78
342,4,9:11.0,T. Cavanaugh misses 3-pt jump shot from 22 ft,,86,78
343,4,9:10.0,,Defensive rebound by Team,86,78
344,4,8:48.0,,Turnover by T. Ulis (bad pass; steal by J. Collins),86,78
345,4,8:46.0,Shooting foul by D. Booker (drawn by J. Collins),,86,78
346,4,8:46.0,J. Collins makes free throw 1 of 2,,87,78
347,4,8:46.0,D. Schröder enters the game for I. Taylor,,87,78
348,4,8:46.0,E. İlyasova enters the game for T. Cavanaugh,,87,78
349,4,8:46.0,J. Collins makes free throw 2 of 2,,88,78
350,4,8:37.0,,Offensive foul by A. Len (drawn by M. Delaney),88,78
351,4,8:37.0,,Turnover by A. Len (offensive foul),88,78
352,4,8:22.0,Personal foul by T. Ulis (drawn by D. Schröder),,88,78
353,4,8:09.0,J. Collins misses 2-pt jump shot from 12 ft,,88,78
354,4,8:04.0,Offensive rebound by J. Collins,,88,78
355,4,8:01.0,M. Delaney misses 2-pt layup from 5 ft,,88,78
356,4,7:58.0,Offensive rebound by J. Collins,,88,78
357,4,7:58.0,J. Collins misses 2-pt dunk at rim,,88,78
358,4,7:58.0,,Defensive rebound by D. Booker,88,78
359,4,7:52.0,,T. Warren makes 2-pt layup from 1 ft (assist by D. Booker),88,80
360,4,7:35.0,D. Schröder misses 2-pt jump shot from 16 ft,,88,80
361,4,7:35.0,,Defensive rebound by M. Chriss,88,80
362,4,7:27.0,M. Plumlee enters the game for J. Collins,,88,80
363,4,7:17.0,,M. Chriss misses 3-pt jump shot from 25 ft,88,80
364,4,7:12.0,Defensive rebound by Team,,88,80
365,4,6:59.0,,Phoenix full timeout,88,80
366,4,6:59.0,,T. Chandler enters the game for T. Ulis,88,80
367,4,6:59.0,,I. Canaan enters the game for A. Len,88,80
368,4,6:59.0,T. Prince enters the game for M. Delaney,,88,80
369,4,6:56.0,E. İlyasova misses 3-pt jump shot from 22 ft,,88,80
370,4,6:52.0,,Defensive rebound by I. Canaan,88,80
371,4,6:51.0,,Shooting foul by M. Plumlee (drawn by D. Booker),88,80
372,4,6:51.0,,D. Booker makes free throw 1 of 2,88,81
373,4,6:51.0,,D. Booker makes free throw 2 of 2,88,82
374,4,6:36.0,M. Plumlee makes 2-pt dunk at rim (assist by D. Schröder),,90,82
375,4,6:26.0,,Turnover by D. Booker (traveling),90,82
376,4,6:22.0,Personal foul by I. Canaan (drawn by D. Schröder),,90,82
377,4,6:22.0,D. Schröder makes free throw 1 of 2,,91,82
378,4,6:22.0,D. Schröder makes free throw 2 of 2,,92,82
379,4,6:10.0,,M. Chriss makes 3-pt jump shot from 27 ft (assist by I. Canaan),92,85
380,4,5:53.0,T. Prince misses 3-pt jump shot from 26 ft,,92,85
381,4,5:50.0,Offensive rebound by M. Plumlee,,92,85
382,4,5:49.0,D. Schröder makes 3-pt jump shot from 27 ft (assist by M. Plumlee),,95,85
383,4,5:30.0,,Turnover by D. Booker (lost ball; steal by E. İlyasova),95,85
384,4,5:28.0,Turnover by D. Schröder (turnover),,95,85
385,4,5:28.0,M. Belinelli enters the game for K. Bazemore,,95,85
