,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,DALLAS_ACTION,GOLDEN STATE_SCORE,DALLAS_SCORE
34,1,7:10.0,,D. Nowitzki misses 2-pt jump shot from 18 ft,17,6
35,1,7:07.0,Defensive rebound by K. Thompson,,17,6
36,1,6:59.0,S. Curry misses 3-pt jump shot from 26 ft,,17,6
37,1,6:57.0,,Defensive rebound by W. Matthews,17,6
38,1,6:47.0,,D. Smith misses 2-pt layup from 2 ft (block by K. Durant),17,6
39,1,6:43.0,Defensive rebound by K. Durant,,17,6
40,1,6:41.0,K. Thompson makes 2-pt layup from 1 ft (assist by S. Curry),,19,6
41,1,6:22.0,,H. Barnes makes 2-pt layup from 1 ft,19,8
42,1,6:11.0,K. Thompson makes 2-pt jump shot from 13 ft (assist by K. Durant),,21,8
43,1,5:50.0,,H. Barnes misses 2-pt jump shot from 9 ft,21,8
44,1,5:50.0,Defensive rebound by D. Green,,21,8
45,1,5:46.0,Personal take foul by W. Matthews (drawn by S. Curry),,21,8
46,1,5:46.0,,N. Noel enters the game for D. Nowitzki,21,8
47,1,5:46.0,,J. Barea enters the game for D. Smith,21,8
48,1,5:38.0,Turnover by S. Curry (bad pass; steal by N. Noel),,21,8
49,1,5:31.0,,N. Noel misses 2-pt hook shot from 9 ft,21,8
50,1,5:28.0,Defensive rebound by Z. Pachulia,,21,8
51,1,5:23.0,D. Green misses 3-pt jump shot from 24 ft,,21,8
52,1,5:19.0,,Defensive rebound by N. Noel,21,8
53,1,5:11.0,,Personal foul by D. Green (drawn by N. Noel),21,8
54,1,4:56.0,,Turnover by J. Barea (lost ball; steal by S. Curry),21,8
55,1,4:53.0,Shooting block foul by Y. Ferrell (drawn by S. Curry),,21,8
56,1,4:53.0,S. Curry makes free throw 1 of 2,,22,8
57,1,4:53.0,,D. Finney-Smith enters the game for W. Matthews,22,8
58,1,4:53.0,A. Iguodala enters the game for Z. Pachulia,,22,8
59,1,4:53.0,J. McGee enters the game for K. Durant,,22,8
60,1,4:53.0,S. Curry makes free throw 2 of 2,,23,8
61,1,4:38.0,,Y. Ferrell makes 3-pt jump shot from 25 ft (assist by H. Barnes),23,11
62,1,4:24.0,A. Iguodala misses 3-pt jump shot from 25 ft,,23,11
63,1,4:21.0,,Defensive rebound by H. Barnes,23,11
64,1,4:17.0,,Shooting block foul by J. McGee (drawn by H. Barnes),23,11
65,1,4:17.0,,H. Barnes misses free throw 1 of 2,23,11
66,1,4:17.0,,Offensive rebound by Team,23,11
67,1,4:17.0,N. Young enters the game for K. Thompson,,23,11
68,1,4:17.0,,H. Barnes misses free throw 2 of 2,23,11
69,1,4:17.0,,Offensive rebound by H. Barnes,23,11
70,1,4:09.0,,J. Barea makes 2-pt jump shot from 10 ft,23,13
71,1,3:55.0,Shooting foul by D. Finney-Smith (drawn by J. McGee),,23,13
72,1,3:55.0,J. McGee misses free throw 1 of 2,,23,13
73,1,3:55.0,Offensive rebound by Team,,23,13
74,1,3:55.0,J. McGee makes free throw 2 of 2,,24,13
75,1,3:39.0,,H. Barnes misses 2-pt jump shot from 20 ft,24,13
76,1,3:36.0,,Offensive rebound by Team,24,13
77,1,3:29.0,,J. Barea misses 2-pt jump shot from 8 ft,24,13
78,1,3:26.0,,Offensive rebound by J. Barea,24,13
79,1,3:16.0,,Personal foul by J. McGee (drawn by J. Barea),24,13
80,1,3:16.0,,J. Barea misses free throw 1 of 2,24,13
81,1,3:16.0,,Offensive rebound by Team,24,13
82,1,3:16.0,Golden State full timeout,,24,13
83,1,3:16.0,,J. Barea misses free throw 2 of 2,24,13
84,1,3:13.0,Defensive rebound by J. McGee,,24,13
85,1,3:13.0,Personal take foul by N. Noel (drawn by J. McGee),,24,13
86,1,3:13.0,J. McGee makes free throw 1 of 2,,25,13
87,1,3:13.0,J. McGee misses free throw 2 of 2,,25,13
88,1,3:11.0,,Defensive rebound by N. Noel,25,13
89,1,3:00.0,,Def 3 sec tech foul by J. McGee,25,13
90,1,3:00.0,,H. Barnes makes technical free throw,25,14
91,1,3:00.0,,D. Smith enters the game for Y. Ferrell,25,14
92,1,2:53.0,,Personal foul by J. McGee (drawn by N. Noel),25,14
93,1,2:53.0,,N. Noel makes free throw 1 of 2,25,15
94,1,2:53.0,J. Bell enters the game for J. McGee,,25,15
95,1,2:53.0,,N. Noel makes free throw 2 of 2,25,16
96,1,2:40.0,Personal foul by J. Barea (drawn by S. Curry),,25,16
97,1,2:40.0,S. Curry makes free throw 1 of 2,,26,16
98,1,2:40.0,S. Curry makes free throw 2 of 2,,27,16
99,1,2:24.0,,D. Smith misses 3-pt jump shot from 26 ft,27,16
100,1,2:21.0,,Offensive rebound by N. Noel,27,16
101,1,2:19.0,,N. Noel misses 2-pt hook shot from 4 ft,27,16
102,1,2:18.0,Defensive rebound by D. Green,,27,16
103,1,2:12.0,Shooting foul by D. Finney-Smith (drawn by S. Curry),,27,16
104,1,2:12.0,S. Curry makes free throw 1 of 3,,28,16
105,1,2:12.0,S. Curry makes free throw 2 of 3,,29,16
106,1,2:12.0,,W. Matthews enters the game for D. Finney-Smith,29,16
107,1,2:12.0,,D. Nowitzki enters the game for N. Noel,29,16
108,1,2:12.0,,D. Powell enters the game for H. Barnes,29,16
109,1,2:12.0,S. Curry makes free throw 3 of 3,,30,16
110,1,1:57.0,,Shooting foul by J. Bell (drawn by W. Matthews),30,16
111,1,1:57.0,,W. Matthews makes free throw 1 of 2,30,17
112,1,1:57.0,,W. Matthews makes free throw 2 of 2,30,18
113,1,1:44.0,J. Bell makes 2-pt layup from 1 ft (assist by D. Green),,32,18
114,1,1:37.0,,J. Barea makes 2-pt layup from 2 ft,32,20
115,1,1:28.0,N. Young makes 3-pt jump shot from 24 ft (assist by S. Curry),,35,20
116,1,1:18.0,,Turnover by J. Barea (bad pass),35,20
117,1,1:08.0,A. Iguodala makes 3-pt jump shot from 24 ft (assist by D. Green),,38,20
118,1,0:51.0,,D. Nowitzki makes 2-pt jump shot from 20 ft (assist by D. Smith),38,22
119,1,0:39.0,Turnover by N. Young (bad pass; steal by D. Smith),,38,22
120,1,0:37.0,,D. Smith makes 2-pt layup at rim,38,24
121,1,0:21.0,S. Curry misses 3-pt jump shot from 24 ft,,38,24
122,1,0:16.0,Offensive rebound by J. Bell,,38,24
123,1,0:06.0,J. Bell makes 2-pt layup from 3 ft (assist by D. Green),,40,24
124,1,0:00.0,,Turnover by J. Barea (lost ball; steal by D. Green),40,24
125,2,11:53.0,,Offensive foul by D. Powell (drawn by S. Livingston),40,24
126,2,11:53.0,,Turnover by D. Powell (offensive foul),40,24
127,2,11:34.0,S. Livingston misses 2-pt jump shot from 12 ft,,40,24
128,2,11:32.0,Offensive rebound by D. West,,40,24
129,2,11:31.0,D. West makes 2-pt layup from 1 ft,,42,24
130,2,11:19.0,,D. Powell makes 2-pt dunk from 1 ft (assist by J. Barea),42,26
131,2,11:03.0,Personal foul by D. Powell (drawn by A. Iguodala),,42,26
132,2,10:56.0,K. Thompson misses 3-pt jump shot from 24 ft,,42,26
133,2,10:53.0,Offensive rebound by S. Livingston,,42,26
134,2,10:52.0,K. Durant misses 3-pt jump shot from 25 ft,,42,26
135,2,10:49.0,,Defensive rebound by D. Smith,42,26
136,2,10:35.0,,D. Nowitzki misses 2-pt jump shot from 13 ft,42,26
137,2,10:32.0,Defensive rebound by K. Thompson,,42,26
138,2,10:27.0,S. Livingston makes 2-pt dunk at rim (assist by K. Durant),,44,26
139,2,10:27.0,,Dallas full timeout,44,26
140,2,10:12.0,,Shooting foul by K. Thompson (drawn by D. Smith),44,26
141,2,10:12.0,,D. Smith misses free throw 1 of 2,44,26
142,2,10:12.0,,Offensive rebound by Team,44,26
143,2,10:12.0,,D. Smith misses free throw 2 of 2,44,26
144,2,10:09.0,Defensive rebound by K. Durant,,44,26
145,2,9:56.0,Turnover by A. Iguodala (traveling),,44,26
146,2,9:47.0,,J. Barea makes 3-pt jump shot from 26 ft (assist by D. Powell),44,29
147,2,9:42.0,Turnover by K. Durant (bad pass; steal by W. Matthews),,44,29
148,2,9:39.0,,W. Matthews makes 2-pt jump shot from 6 ft,44,31
149,2,9:29.0,K. Durant makes 2-pt jump shot from 13 ft,,46,31
150,2,9:21.0,,Personal foul by A. Iguodala (drawn by W. Matthews),46,31
151,2,9:10.0,,D. Powell misses 3-pt jump shot from 25 ft,46,31
152,2,9:06.0,,Offensive rebound by J. Barea,46,31
153,2,9:06.0,,D. Powell makes 2-pt layup from 1 ft (assist by J. Barea),46,33
154,2,9:06.0,,Shooting foul by K. Thompson (drawn by D. Powell),46,33
155,2,9:06.0,N. Young enters the game for K. Thompson,,46,33
156,2,9:06.0,,D. Powell makes free throw 1 of 1,46,34
157,2,8:47.0,K. Durant makes 2-pt jump shot from 12 ft,,48,34
158,2,8:24.0,,D. Smith misses 2-pt layup from 2 ft (block by D. West),48,34
159,2,8:21.0,,Offensive rebound by D. Smith,48,34
160,2,8:15.0,,J. Barea misses 2-pt jump shot from 17 ft,48,34
161,2,8:11.0,,Offensive rebound by D. Nowitzki,48,34
162,2,8:11.0,,D. Nowitzki misses 2-pt layup at rim,48,34
163,2,8:11.0,,Offensive rebound by D. Nowitzki,48,34
164,2,8:08.0,,D. Nowitzki makes 2-pt layup at rim,48,36
165,2,7:54.0,N. Young misses 3-pt jump shot from 25 ft,,48,36
166,2,7:51.0,,Defensive rebound by D. Nowitzki,48,36
167,2,7:46.0,,D. Powell makes 2-pt layup from 1 ft (assist by J. Barea),48,38
168,2,7:46.0,Golden State full timeout,,48,38
169,2,7:46.0,,Y. Ferrell enters the game for J. Barea,48,38
170,2,7:46.0,,D. Finney-Smith enters the game for W. Matthews,48,38
171,2,7:46.0,,H. Barnes enters the game for D. Nowitzki,48,38
172,2,7:29.0,K. Durant misses 2-pt jump shot from 21 ft,,48,38
173,2,7:25.0,,Defensive rebound by D. Smith,48,38
174,2,7:09.0,,Shooting foul by S. Livingston (drawn by D. Smith),48,38
175,2,7:09.0,,D. Smith misses free throw 1 of 2,48,38
176,2,7:09.0,,Offensive rebound by Team,48,38
177,2,7:09.0,S. Curry enters the game for D. West,,48,38
178,2,7:09.0,D. Green enters the game for A. Iguodala,,48,38
179,2,7:09.0,,D. Smith makes free throw 2 of 2,48,39
180,2,6:59.0,S. Curry makes 3-pt jump shot from 23 ft (assist by D. Green),,51,39
181,2,6:50.0,,D. Powell misses 2-pt layup from 4 ft (block by D. Green),51,39
182,2,6:50.0,,Offensive rebound by Team,51,39
183,2,6:45.0,,Personal foul by S. Curry (drawn by Y. Ferrell),51,39
184,2,6:45.0,,Y. Ferrell makes free throw 1 of 2,51,40
185,2,6:45.0,,Y. Ferrell makes free throw 2 of 2,51,41
186,2,6:29.0,S. Livingston makes 2-pt jump shot from 12 ft,,53,41
187,2,6:14.0,,D. Finney-Smith misses 3-pt jump shot from 25 ft,53,41
188,2,6:10.0,,Offensive rebound by D. Smith,53,41
189,2,6:07.0,,Y. Ferrell makes 3-pt jump shot from 26 ft (assist by D. Finney-Smith),53,44
190,2,5:55.0,K. Durant misses 2-pt jump shot from 9 ft,,53,44
191,2,5:52.0,,Defensive rebound by D. Finney-Smith,53,44
192,2,5:45.0,,D. Powell misses 2-pt layup from 6 ft,53,44
193,2,5:44.0,Defensive rebound by S. Livingston,,53,44
194,2,5:40.0,N. Young misses 3-pt jump shot from 22 ft,,53,44
195,2,5:37.0,,Defensive rebound by Y. Ferrell,53,44
196,2,5:15.0,,D. Smith misses 2-pt jump shot from 12 ft,53,44
197,2,5:14.0,Defensive rebound by Team,,53,44
198,2,5:14.0,,Loose ball foul by D. Smith (drawn by N. Young),53,44
199,2,5:14.0,,D. Nowitzki enters the game for D. Smith,53,44
200,2,5:14.0,,J. Barea enters the game for D. Powell,53,44
201,2,5:07.0,S. Curry misses 3-pt jump shot from 23 ft,,53,44
202,2,5:03.0,Offensive rebound by S. Livingston,,53,44
203,2,4:59.0,D. Green misses 2-pt layup from 2 ft,,53,44
204,2,4:57.0,,Defensive rebound by D. Nowitzki,53,44
205,2,4:45.0,,J. Barea makes 2-pt jump shot from 20 ft (assist by D. Nowitzki),53,46
206,2,4:43.0,Golden State full timeout,,53,46
207,2,4:43.0,,W. Matthews enters the game for D. Finney-Smith,53,46
208,2,4:43.0,A. Iguodala enters the game for N. Young,,53,46
209,2,4:43.0,K. Thompson enters the game for S. Livingston,,53,46
210,2,4:33.0,Offensive foul by D. Green (drawn by J. Barea),,53,46
211,2,4:33.0,Turnover by D. Green (offensive foul),,53,46
212,2,4:22.0,,H. Barnes makes 2-pt layup at rim (assist by J. Barea),53,48
213,2,4:03.0,A. Iguodala makes 2-pt dunk from 1 ft (assist by K. Thompson),,55,48
214,2,3:44.0,,H. Barnes misses 2-pt jump shot from 18 ft,55,48
215,2,3:42.0,Defensive rebound by A. Iguodala,,55,48
216,2,3:37.0,A. Iguodala makes 2-pt dunk from 1 ft,,57,48
217,2,3:27.0,,Turnover by D. Nowitzki (offensive goaltending),57,48
218,2,3:15.0,Turnover by S. Curry (bad pass; steal by W. Matthews),,57,48
219,2,3:11.0,,W. Matthews makes 2-pt jump shot from 18 ft,57,50
220,2,2:58.0,S. Curry makes 2-pt layup from 3 ft (assist by D. Green),,59,50
221,2,2:58.0,Shooting foul by J. Barea (drawn by S. Curry),,59,50
222,2,2:58.0,S. Curry makes free throw 1 of 1,,60,50
223,2,2:49.0,,H. Barnes makes 2-pt dunk from 1 ft (assist by W. Matthews),60,52
224,2,2:39.0,A. Iguodala misses 3-pt jump shot from 23 ft,,60,52
225,2,2:36.0,,Defensive rebound by H. Barnes,60,52
226,2,2:28.0,,H. Barnes makes 2-pt layup from 2 ft,60,54
227,2,2:08.0,S. Curry misses 3-pt jump shot from 22 ft,,60,54
228,2,2:08.0,,Defensive rebound by Team,60,54
229,2,2:08.0,Loose ball foul by A. Iguodala (drawn by D. Nowitzki),,60,54
230,2,2:08.0,,D. Nowitzki makes free throw 1 of 2,60,55
231,2,2:08.0,,D. Smith enters the game for J. Barea,60,55
232,2,2:08.0,,D. Nowitzki makes free throw 2 of 2,60,56
233,2,1:55.0,K. Thompson misses 2-pt jump shot from 17 ft,,60,56
234,2,1:53.0,,Defensive rebound by D. Nowitzki,60,56
235,2,1:47.0,,W. Matthews makes 3-pt jump shot from 25 ft (assist by H. Barnes),60,59
236,2,1:24.0,K. Durant makes 3-pt jump shot from 24 ft (assist by A. Iguodala),,63,59
237,2,1:02.0,,W. Matthews makes 3-pt jump shot from 26 ft (assist by D. Nowitzki),63,62
238,2,0:52.0,Shooting foul by D. Smith (drawn by S. Curry),,63,62
239,2,0:52.0,S. Curry makes free throw 1 of 2,,64,62
240,2,0:52.0,S. Livingston enters the game for K. Thompson,,64,62
241,2,0:52.0,S. Curry makes free throw 2 of 2,,65,62
242,2,0:34.0,,D. Nowitzki misses 2-pt jump shot from 22 ft,65,62
243,2,0:31.0,Defensive rebound by S. Livingston,,65,62
244,2,0:24.0,S. Curry misses 3-pt jump shot from 25 ft,,65,62
245,2,0:21.0,,Defensive rebound by Y. Ferrell,65,62
246,2,0:04.0,,D. Smith misses 2-pt jump shot from 5 ft,65,62
247,2,0:02.0,Defensive rebound by D. Green,,65,62
248,2,0:01.0,Turnover by D. Green (bad pass; steal by Y. Ferrell),,65,62
249,2,0:00.0,,Y. Ferrell misses 3-pt jump shot from 68 ft,65,62
250,2,0:00.0,,Offensive rebound by Team,65,62
251,3,12:00.0,S. Curry makes technical free throw,,66,62
252,3,11:40.0,,W. Matthews misses 3-pt jump shot from 23 ft,66,62
253,3,11:36.0,,Offensive rebound by H. Barnes,66,62
254,3,11:34.0,,H. Barnes makes 2-pt layup at rim,66,64
255,3,11:15.0,K. Thompson makes 2-pt jump shot from 20 ft,,68,64
256,3,11:00.0,,D. Smith makes 2-pt layup at rim,68,66
257,3,10:44.0,D. Green misses 3-pt jump shot from 25 ft,,68,66
258,3,10:44.0,,Defensive rebound by D. Smith,68,66
259,3,10:35.0,,H. Barnes misses 3-pt jump shot from 23 ft,68,66
260,3,10:35.0,Defensive rebound by K. Durant,,68,66
261,3,10:24.0,S. Curry makes 3-pt jump shot from 24 ft (assist by K. Durant),,71,66
262,3,10:12.0,,D. Nowitzki misses 2-pt jump shot from 21 ft,71,66
263,3,10:10.0,Defensive rebound by D. Green,,71,66
264,3,10:05.0,K. Thompson misses 3-pt jump shot from 23 ft,,71,66
265,3,10:00.0,Offensive rebound by Z. Pachulia,,71,66
266,3,9:56.0,D. Green makes 2-pt layup from 2 ft (assist by S. Curry),,73,66
267,3,9:56.0,,Dallas full timeout,73,66
268,3,9:43.0,,Y. Ferrell misses 2-pt layup from 3 ft (block by K. Thompson),73,66
269,3,9:40.0,Defensive rebound by K. Thompson,,73,66
270,3,9:32.0,K. Durant makes 2-pt jump shot from 13 ft (assist by D. Green),,75,66
271,3,9:17.0,,Shooting foul by Z. Pachulia (drawn by D. Smith),75,66
272,3,9:17.0,,D. Smith misses free throw 1 of 2,75,66
273,3,9:17.0,,Offensive rebound by Team,75,66
274,3,9:17.0,,D. Smith misses free throw 2 of 2,75,66
275,3,9:15.0,Defensive rebound by Z. Pachulia,,75,66
276,3,8:57.0,Z. Pachulia makes 2-pt dunk at rim (assist by K. Thompson),,77,66
277,3,8:43.0,,D. Nowitzki misses 2-pt jump shot from 15 ft,77,66
278,3,8:40.0,,Offensive rebound by H. Barnes,77,66
279,3,8:40.0,,H. Barnes makes 2-pt layup at rim,77,68
280,3,8:26.0,K. Thompson makes 3-pt jump shot from 25 ft (assist by K. Durant),,80,68
281,3,8:10.0,,W. Matthews misses 3-pt jump shot from 26 ft,80,68
282,3,8:07.0,Defensive rebound by D. Green,,80,68
283,3,8:00.0,K. Durant misses 2-pt jump shot from 3 ft,,80,68
284,3,7:59.0,Offensive rebound by Z. Pachulia,,80,68
285,3,7:58.0,Z. Pachulia misses 2-pt layup from 1 ft,,80,68
286,3,7:58.0,Offensive rebound by S. Curry,,80,68
287,3,7:50.0,Turnover by S. Curry (traveling),,80,68
288,3,7:32.0,,Turnover by H. Barnes (bad pass; steal by S. Curry),80,68
289,3,7:26.0,K. Thompson makes 3-pt jump shot from 25 ft (assist by S. Curry),,83,68
290,3,7:26.0,,Dallas full timeout,83,68
291,3,7:26.0,,N. Noel enters the game for D. Smith,83,68
292,3,7:26.0,,J. Barea enters the game for D. Nowitzki,83,68
293,3,7:15.0,,J. Barea makes 2-pt layup from 2 ft,83,70
294,3,6:51.0,K. Durant misses 2-pt jump shot from 15 ft,,83,70
295,3,6:48.0,,Defensive rebound by Y. Ferrell,83,70
296,3,6:35.0,,J. Barea misses 2-pt jump shot from 21 ft,83,70
297,3,6:33.0,Defensive rebound by K. Thompson,,83,70
298,3,6:30.0,Turnover by K. Thompson (lost ball; steal by N. Noel),,83,70
299,3,6:24.0,,N. Noel makes 2-pt hook shot from 1 ft (assist by Y. Ferrell),83,72
300,3,6:07.0,Shooting foul by N. Noel (drawn by S. Curry),,83,72
301,3,6:07.0,S. Curry makes free throw 1 of 2,,84,72
302,3,6:07.0,S. Curry makes free throw 2 of 2,,85,72
303,3,5:50.0,,Y. Ferrell misses 3-pt jump shot from 22 ft,85,72
304,3,5:46.0,Defensive rebound by K. Durant,,85,72
305,3,5:42.0,D. Green makes 2-pt dunk from 1 ft (assist by K. Thompson),,87,72
306,3,5:29.0,,J. Barea makes 2-pt layup from 1 ft,87,74
307,3,5:18.0,Z. Pachulia misses 2-pt jump shot from 15 ft,,87,74
308,3,5:15.0,,Defensive rebound by N. Noel,87,74
309,3,5:05.0,,W. Matthews makes 3-pt jump shot from 24 ft (assist by J. Barea),87,77
310,3,5:05.0,Golden State full timeout,,87,77
311,3,5:05.0,J. McGee enters the game for Z. Pachulia,,87,77
312,3,5:05.0,A. Iguodala enters the game for K. Durant,,87,77
313,3,4:50.0,K. Thompson misses 3-pt jump shot from 25 ft,,87,77
314,3,4:46.0,Offensive rebound by J. McGee,,87,77
315,3,4:43.0,S. Curry makes 2-pt jump shot from 12 ft (assist by J. McGee),,89,77
316,3,4:28.0,,H. Barnes misses 3-pt jump shot from 24 ft,89,77
317,3,4:24.0,,Offensive rebound by Y. Ferrell,89,77
318,3,4:23.0,,Personal foul by D. Green (drawn by N. Noel),89,77
319,3,4:16.0,,H. Barnes misses 3-pt jump shot from 24 ft,89,77
320,3,4:12.0,Defensive rebound by A. Iguodala,,89,77
321,3,4:06.0,,Offensive charge foul by K. Thompson (drawn by J. Barea),89,77
322,3,4:06.0,Turnover by K. Thompson (offensive foul),,89,77
323,3,4:06.0,N. Young enters the game for K. Thompson,,89,77
324,3,3:47.0,,W. Matthews misses 2-pt jump shot from 7 ft,89,77
325,3,3:41.0,,Offensive rebound by N. Noel,89,77
326,3,3:41.0,,N. Noel misses 2-pt layup from 2 ft,89,77
327,3,3:37.0,,Offensive rebound by N. Noel,89,77
328,3,3:36.0,,N. Noel makes 2-pt layup from 4 ft,89,79
329,3,3:25.0,S. Curry makes 2-pt jump shot from 8 ft,,91,79
330,3,3:13.0,,Turnover by J. Barea (bad pass; steal by D. Green),91,79
331,3,3:09.0,S. Curry misses 3-pt jump shot from 28 ft,,91,79
332,3,3:06.0,,Defensive rebound by H. Barnes,91,79
333,3,2:59.0,,W. Matthews misses 3-pt jump shot from 25 ft,91,79
334,3,2:57.0,Defensive rebound by Team,,91,79
335,3,2:57.0,,D. Smith enters the game for Y. Ferrell,91,79
336,3,2:43.0,D. Green misses 2-pt jump shot from 17 ft,,91,79
337,3,2:40.0,,Defensive rebound by N. Noel,91,79
338,3,2:25.0,,J. Barea misses 2-pt jump shot from 5 ft (block by J. McGee),91,79
339,3,2:25.0,,Offensive rebound by Team,91,79
340,3,2:23.0,,W. Matthews makes 2-pt layup from 1 ft (assist by J. Barea),91,81
341,3,2:06.0,D. Green makes 3-pt jump shot from 24 ft (assist by S. Curry),,94,81
342,3,1:50.0,,N. Noel makes 2-pt jump shot from 14 ft (assist by W. Matthews),94,83
343,3,1:37.0,Turnover by S. Curry (bad pass; steal by D. Smith),,94,83
344,3,1:31.0,,Shooting foul by D. Green (drawn by D. Smith),94,83
345,3,1:31.0,,D. Smith makes free throw 1 of 2,94,84
346,3,1:31.0,,D. Nowitzki enters the game for W. Matthews,94,84
347,3,1:31.0,,D. Finney-Smith enters the game for H. Barnes,94,84
348,3,1:31.0,K. Durant enters the game for J. McGee,,94,84
349,3,1:31.0,J. Bell enters the game for D. Green,,94,84
350,3,1:31.0,,D. Smith misses free throw 2 of 2,94,84
351,3,1:28.0,Defensive rebound by K. Durant,,94,84
352,3,1:20.0,Shooting foul by D. Smith (drawn by K. Durant),,94,84
353,3,1:20.0,K. Durant misses free throw 1 of 2,,94,84
354,3,1:20.0,Offensive rebound by Team,,94,84
355,3,1:20.0,K. Durant makes free throw 2 of 2,,95,84
356,3,1:12.0,,Turnover by D. Smith (bad pass; steal by S. Curry),95,84
357,3,1:09.0,S. Curry misses 3-pt jump shot from 24 ft,,95,84
358,3,1:05.0,,Defensive rebound by D. Smith,95,84
359,3,0:47.0,,J. Barea misses 3-pt jump shot from 26 ft,95,84
360,3,0:45.0,Defensive rebound by A. Iguodala,,95,84
361,3,0:38.0,K. Durant makes 2-pt jump shot from 16 ft (assist by A. Iguodala),,97,84
362,3,0:31.0,,J. Barea misses 2-pt jump shot from 6 ft,97,84
363,3,0:29.0,Defensive rebound by K. Durant,,97,84
364,3,0:07.0,S. Curry makes 2-pt jump shot from 22 ft (assist by A. Iguodala),,99,84
365,3,0:00.0,,N. Noel misses 2-pt jump shot from 14 ft,99,84
366,3,0:00.0,,Offensive rebound by Team,99,84
367,4,11:46.0,K. Thompson makes 3-pt jump shot from 25 ft (assist by K. Durant),,102,84
368,4,11:24.0,,Shooting foul by K. Durant (drawn by D. Nowitzki),102,84
369,4,11:24.0,,D. Nowitzki makes free throw 1 of 2,102,85
370,4,11:24.0,,D. Powell enters the game for N. Noel,102,85
371,4,11:24.0,,D. Nowitzki misses free throw 2 of 2,102,85
372,4,11:21.0,Defensive rebound by A. Iguodala,,102,85
373,4,11:10.0,Shooting foul by G. Clavell (drawn by K. Durant),,102,85
374,4,11:10.0,K. Durant makes free throw 1 of 2,,103,85
375,4,11:10.0,,W. Matthews enters the game for G. Clavell,103,85
376,4,11:10.0,K. Durant makes free throw 2 of 2,,104,85
377,4,10:46.0,,W. Matthews misses 2-pt jump shot from 13 ft,104,85
378,4,10:44.0,,Offensive rebound by D. Powell,104,85
379,4,10:42.0,,W. Matthews misses 3-pt jump shot from 25 ft,104,85
380,4,10:39.0,Defensive rebound by K. Durant,,104,85
381,4,10:35.0,K. Durant makes 3-pt jump shot from 26 ft,,107,85
382,4,10:17.0,,D. Nowitzki makes 2-pt jump shot from 19 ft (assist by J. Barea),107,87
383,4,10:04.0,K. Thompson misses 3-pt jump shot from 25 ft,,107,87
384,4,10:02.0,,Defensive rebound by D. Nowitzki,107,87
385,4,9:57.0,,J. Barea misses 3-pt jump shot from 25 ft,107,87
386,4,9:53.0,Defensive rebound by D. West,,107,87
