,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,CHARLOTTE_ACTION,WASHINGTON_SCORE,CHARLOTTE_SCORE
32,1,7:20.0,B. Beal makes 2-pt layup from 1 ft (assist by J. Wall),,9,16
33,1,7:03.0,,N. Batum makes 3-pt jump shot from 25 ft,9,19
34,1,6:48.0,M. Scott makes 2-pt jump shot from 16 ft (assist by J. Wall),,11,19
35,1,6:32.0,,Turnover by N. Batum (bad pass; steal by M. Gortat),11,19
36,1,6:27.0,B. Beal makes 3-pt jump shot from 24 ft (assist by J. Wall),,14,19
37,1,6:13.0,,K. Walker makes 3-pt jump shot from 26 ft,14,22
38,1,6:13.0,,Shooting foul by J. Wall (drawn by K. Walker),14,22
39,1,6:13.0,,K. Walker makes free throw 1 of 1,14,23
40,1,6:02.0,M. Scott makes 2-pt layup from 2 ft (assist by J. Wall),,16,23
41,1,5:45.0,,D. Howard makes 2-pt layup from 1 ft,16,25
42,1,5:31.0,B. Beal makes 3-pt jump shot from 24 ft (assist by O. Porter),,19,25
43,1,5:14.0,,N. Batum misses 3-pt jump shot from 25 ft,19,25
44,1,5:14.0,Defensive rebound by M. Gortat,,19,25
45,1,5:03.0,Turnover by J. Wall (bad pass; steal by D. Howard),,19,25
46,1,4:59.0,,M. Kidd-Gilchrist makes 2-pt layup from 1 ft,19,27
47,1,4:46.0,B. Beal makes 2-pt layup from 1 ft,,21,27
48,1,4:34.0,,M. Kidd-Gilchrist makes 2-pt layup from 1 ft (assist by N. Batum),21,29
49,1,4:22.0,J. Wall misses 2-pt layup from 1 ft (block by K. Walker),,21,29
50,1,4:17.0,,Defensive rebound by D. Howard,21,29
51,1,4:16.0,Technical foul by J. Wall,,21,29
52,1,4:16.0,,K. Walker makes technical free throw,21,30
53,1,4:16.0,,J. Lamb enters the game for M. Kidd-Gilchrist,21,30
54,1,4:16.0,,Charlotte full timeout,21,30
55,1,4:16.0,I. Mahinmi enters the game for M. Gortat,,21,30
56,1,4:16.0,K. Oubre enters the game for O. Porter,,21,30
57,1,4:11.0,,K. Walker misses 2-pt jump shot from 18 ft,21,30
58,1,4:06.0,Defensive rebound by I. Mahinmi,,21,30
59,1,4:01.0,B. Beal makes 3-pt jump shot from 24 ft,,24,30
60,1,3:46.0,,Personal foul by I. Mahinmi (drawn by J. Lamb),24,30
61,1,3:46.0,,F. Kaminsky enters the game for M. Williams,24,30
62,1,3:33.0,,D. Howard misses 2-pt layup from 2 ft (block by J. Wall),24,30
63,1,3:30.0,Defensive rebound by J. Wall,,24,30
64,1,3:28.0,Shooting foul by F. Kaminsky (drawn by I. Mahinmi),,24,30
65,1,3:28.0,I. Mahinmi makes free throw 1 of 2,,25,30
66,1,3:28.0,T. Satoranský enters the game for J. Wall,,25,30
67,1,3:28.0,I. Mahinmi makes free throw 2 of 2,,26,30
68,1,3:10.0,,N. Batum misses 2-pt jump shot from 22 ft,26,30
69,1,3:06.0,Defensive rebound by B. Beal,,26,30
70,1,3:01.0,K. Oubre makes 3-pt jump shot from 25 ft (assist by T. Satoranský),,29,30
71,1,2:41.0,,D. Howard misses 2-pt layup from 2 ft (block by I. Mahinmi),29,30
72,1,2:41.0,,Offensive rebound by Team,29,30
73,1,2:41.0,,M. Carter-Williams enters the game for K. Walker,29,30
74,1,2:40.0,,Offensive foul by N. Batum (drawn by K. Oubre),29,30
75,1,2:40.0,,Turnover by N. Batum (offensive foul),29,30
76,1,2:27.0,Def 3 sec tech foul by D. Howard,,29,30
77,1,2:27.0,B. Beal makes technical free throw,,30,30
78,1,2:17.0,B. Beal misses 2-pt jump shot from 20 ft,,30,30
79,1,2:14.0,,Defensive rebound by D. Howard,30,30
80,1,2:10.0,,M. Carter-Williams misses 2-pt layup from 2 ft,30,30
81,1,2:05.0,,Offensive rebound by D. Howard,30,30
82,1,2:05.0,,D. Howard misses 2-pt layup at rim,30,30
83,1,2:02.0,,Offensive rebound by D. Howard,30,30
84,1,2:02.0,,D. Howard makes 2-pt layup at rim,30,32
85,1,1:56.0,Shooting foul by M. Carter-Williams (drawn by M. Scott),,30,32
86,1,1:56.0,M. Scott makes free throw 1 of 2,,31,32
87,1,1:56.0,,J. O'Bryant enters the game for N. Batum,31,32
88,1,1:56.0,,T. Graham enters the game for D. Howard,31,32
89,1,1:56.0,J. Meeks enters the game for B. Beal,,31,32
90,1,1:56.0,M. Scott makes free throw 2 of 2,,32,32
91,1,1:44.0,,F. Kaminsky misses 2-pt jump shot from 16 ft,32,32
92,1,1:40.0,Defensive rebound by T. Satoranský,,32,32
93,1,1:28.0,I. Mahinmi makes 2-pt layup from 1 ft (assist by M. Scott),,34,32
94,1,1:19.0,,Personal foul by K. Oubre (drawn by J. Lamb),34,32
95,1,1:08.0,,F. Kaminsky makes 2-pt jump shot from 5 ft (assist by J. O'Bryant),34,34
96,1,0:54.0,Shooting foul by J. Lamb (drawn by J. Meeks),,34,34
97,1,0:54.0,J. Meeks makes free throw 1 of 2,,35,34
98,1,0:54.0,J. Meeks makes free throw 2 of 2,,36,34
99,1,0:43.0,,J. Lamb makes 2-pt layup from 7 ft,36,36
100,1,0:32.0,M. Scott misses 2-pt jump shot from 16 ft,,36,36
101,1,0:32.0,,Defensive rebound by J. O'Bryant,36,36
102,1,0:18.0,,J. Lamb makes 2-pt jump shot from 12 ft,36,38
103,1,0:00.0,T. Satoranský misses 2-pt jump shot from 11 ft (block by M. Carter-Williams),,36,38
104,1,0:00.0,,Defensive rebound by M. Carter-Williams,36,38
105,2,11:40.0,,F. Kaminsky makes 2-pt jump shot from 11 ft,36,40
106,2,11:16.0,M. Scott makes 3-pt jump shot from 25 ft (assist by T. Satoranský),,39,40
107,2,11:04.0,,F. Kaminsky makes 2-pt jump shot from 13 ft (assist by M. Carter-Williams),39,42
108,2,10:46.0,Turnover by K. Oubre (bad pass; steal by T. Graham),,39,42
109,2,10:43.0,,Shooting foul by T. Satoranský (drawn by M. Carter-Williams),39,42
110,2,10:43.0,,M. Carter-Williams makes free throw 1 of 2,39,43
111,2,10:43.0,,M. Carter-Williams misses free throw 2 of 2,39,43
112,2,10:37.0,Defensive rebound by K. Oubre,,39,43
113,2,10:25.0,Turnover by K. Oubre (lost ball; steal by F. Kaminsky),,39,43
114,2,10:18.0,,T. Graham makes 3-pt jump shot from 25 ft (assist by F. Kaminsky),39,46
115,2,10:18.0,Washington full timeout,,39,46
116,2,10:00.0,I. Mahinmi misses 2-pt layup from 3 ft,,39,46
117,2,9:57.0,,Defensive rebound by F. Kaminsky,39,46
118,2,9:50.0,,J. Lamb makes 2-pt jump shot from 7 ft,39,48
119,2,9:36.0,M. Scott misses 2-pt jump shot from 19 ft,,39,48
120,2,9:34.0,,Defensive rebound by J. O'Bryant,39,48
121,2,9:22.0,,J. O'Bryant misses 3-pt jump shot from 25 ft,39,48
122,2,9:19.0,Defensive rebound by J. Meeks,,39,48
123,2,9:11.0,M. Scott makes 2-pt jump shot from 11 ft (assist by I. Mahinmi),,41,48
124,2,8:49.0,,M. Carter-Williams misses 3-pt jump shot from 26 ft,41,48
125,2,8:46.0,Defensive rebound by K. Oubre,,41,48
126,2,8:35.0,T. Satoranský makes 2-pt jump shot from 19 ft (assist by I. Mahinmi),,43,48
127,2,8:15.0,,T. Graham misses 3-pt jump shot from 27 ft,43,48
128,2,8:12.0,Defensive rebound by M. Scott,,43,48
129,2,8:06.0,M. Scott misses 2-pt layup from 2 ft,,43,48
130,2,8:03.0,,Defensive rebound by J. O'Bryant,43,48
131,2,7:59.0,,T. Graham makes 2-pt layup from 2 ft (assist by M. Carter-Williams),43,50
132,2,7:36.0,K. Oubre misses 2-pt layup from 10 ft,,43,50
133,2,7:34.0,,Defensive rebound by M. Carter-Williams,43,50
134,2,7:30.0,,F. Kaminsky makes 3-pt jump shot from 26 ft (assist by M. Carter-Williams),43,53
135,2,7:29.0,Washington full timeout,,43,53
136,2,7:29.0,,K. Walker enters the game for M. Carter-Williams,43,53
137,2,7:29.0,B. Beal enters the game for I. Mahinmi,,43,53
138,2,7:29.0,O. Porter enters the game for M. Scott,,43,53
139,2,7:29.0,M. Morris enters the game for T. Satoranský,,43,53
140,2,7:29.0,J. Wall enters the game for J. Meeks,,43,53
141,2,7:20.0,K. Oubre makes 3-pt jump shot from 23 ft (assist by J. Wall),,46,53
142,2,6:56.0,,J. O'Bryant misses 2-pt hook shot from 7 ft,46,53
143,2,6:54.0,Defensive rebound by B. Beal,,46,53
144,2,6:49.0,J. Wall makes 2-pt layup from 1 ft,,48,53
145,2,6:49.0,,Charlotte full timeout,48,53
146,2,6:49.0,,K. Walker makes technical free throw,48,54
147,2,6:49.0,M. Gortat enters the game for K. Oubre,,48,54
148,2,6:49.0,,D. Howard enters the game for J. O'Bryant,48,54
149,2,6:28.0,,K. Walker misses 2-pt jump shot from 19 ft,48,54
150,2,6:27.0,,Offensive rebound by J. Lamb,48,54
151,2,6:27.0,,Personal foul by M. Gortat (drawn by D. Howard),48,54
152,2,6:17.0,,D. Howard misses 2-pt hook shot from 3 ft,48,54
153,2,6:14.0,Defensive rebound by M. Morris,,48,54
154,2,6:11.0,J. Wall makes 2-pt layup from 1 ft,,50,54
155,2,6:11.0,,Violation by D. Howard (def goaltending),50,54
156,2,5:58.0,,K. Walker makes 3-pt jump shot from 25 ft (assist by D. Howard),50,57
157,2,5:46.0,Offensive foul by B. Beal (drawn by T. Graham),,50,57
158,2,5:46.0,Turnover by B. Beal (offensive foul),,50,57
159,2,5:46.0,,N. Batum enters the game for T. Graham,50,57
160,2,5:34.0,,Personal foul by M. Morris (drawn by D. Howard),50,57
161,2,5:34.0,K. Oubre enters the game for M. Morris,,50,57
162,2,5:25.0,,F. Kaminsky misses 3-pt jump shot from 28 ft,50,57
163,2,5:23.0,,Offensive rebound by D. Howard,50,57
164,2,5:23.0,,Shooting foul by K. Oubre (drawn by D. Howard),50,57
165,2,5:23.0,,D. Howard makes free throw 1 of 2,50,58
166,2,5:23.0,,D. Howard misses free throw 2 of 2,50,58
167,2,5:20.0,Defensive rebound by M. Gortat,,50,58
168,2,5:05.0,Shooting foul by J. Lamb (drawn by K. Oubre),,50,58
169,2,5:05.0,K. Oubre misses free throw 1 of 2,,50,58
170,2,5:05.0,Offensive rebound by Team,,50,58
171,2,5:05.0,,M. Williams enters the game for J. Lamb,50,58
172,2,5:05.0,,M. Kidd-Gilchrist enters the game for F. Kaminsky,50,58
173,2,5:05.0,K. Oubre makes free throw 2 of 2,,51,58
174,2,4:57.0,,Personal foul by K. Oubre (drawn by N. Batum),51,58
175,2,4:57.0,,N. Batum misses free throw 1 of 2,51,58
176,2,4:57.0,,Offensive rebound by Team,51,58
177,2,4:57.0,T. Satoranský enters the game for K. Oubre,,51,58
178,2,4:57.0,,N. Batum makes free throw 2 of 2,51,59
179,2,4:41.0,Turnover by B. Beal (bad pass; steal by N. Batum),,51,59
180,2,4:35.0,,K. Walker makes 3-pt jump shot from 27 ft (assist by N. Batum),51,62
181,2,4:25.0,J. Wall makes 2-pt layup from 1 ft,,53,62
182,2,4:06.0,,M. Kidd-Gilchrist makes 2-pt layup from 2 ft,53,64
183,2,3:50.0,J. Wall misses 2-pt layup from 1 ft,,53,64
184,2,3:46.0,Offensive rebound by M. Gortat,,53,64
185,2,3:43.0,T. Satoranský makes 2-pt hook shot from 8 ft (assist by M. Gortat),,55,64
186,2,3:23.0,,D. Howard makes 2-pt layup from 5 ft,55,66
187,2,3:23.0,,Shooting foul by M. Gortat (drawn by D. Howard),55,66
188,2,3:23.0,,D. Howard makes free throw 1 of 1,55,67
189,2,3:13.0,B. Beal makes 3-pt jump shot from 25 ft (assist by J. Wall),,58,67
190,2,3:08.0,,Technical foul by M. Kidd-Gilchrist,58,67
191,2,3:08.0,B. Beal makes technical free throw,,59,67
192,2,2:46.0,,M. Williams makes 2-pt jump shot from 12 ft,59,69
193,2,2:40.0,J. Wall misses 2-pt jump shot from 17 ft,,59,69
194,2,2:37.0,,Defensive rebound by M. Kidd-Gilchrist,59,69
195,2,2:30.0,,K. Walker makes 2-pt layup at rim,59,71
196,2,2:15.0,M. Gortat misses 2-pt jump shot from 12 ft,,59,71
197,2,2:13.0,,Defensive rebound by D. Howard,59,71
198,2,2:03.0,,Turnover by D. Howard (turnover),59,71
199,2,1:54.0,B. Beal misses 3-pt jump shot from 24 ft,,59,71
200,2,1:51.0,,Defensive rebound by K. Walker,59,71
201,2,1:43.0,,K. Walker misses 3-pt jump shot from 26 ft,59,71
202,2,1:40.0,Defensive rebound by O. Porter,,59,71
203,2,1:38.0,B. Beal makes 2-pt dunk at rim (assist by O. Porter),,61,71
204,2,1:21.0,,D. Howard makes 2-pt layup from 1 ft (assist by K. Walker),61,73
205,2,1:04.0,Shooting foul by D. Howard (drawn by M. Gortat),,61,73
206,2,1:04.0,M. Gortat misses free throw 1 of 2,,61,73
207,2,1:04.0,Offensive rebound by Team,,61,73
208,2,1:04.0,M. Gortat misses free throw 2 of 2,,61,73
209,2,1:01.0,,Defensive rebound by N. Batum,61,73
210,2,0:44.0,,N. Batum makes 2-pt jump shot from 14 ft,61,75
211,2,0:35.0,J. Wall misses 2-pt layup from 8 ft (block by D. Howard),,61,75
212,2,0:31.0,,Defensive rebound by M. Kidd-Gilchrist,61,75
213,2,0:31.0,,M. Kidd-Gilchrist makes 2-pt layup from 1 ft,61,77
214,2,0:21.0,B. Beal misses 2-pt layup from 2 ft,,61,77
215,2,0:21.0,,Defensive rebound by M. Kidd-Gilchrist,61,77
216,2,0:00.0,,K. Walker misses 3-pt jump shot from 25 ft,61,77
217,2,0:00.0,Defensive rebound by O. Porter,,61,77
218,3,11:44.0,,D. Howard misses 2-pt hook shot from 8 ft,61,77
219,3,11:41.0,Defensive rebound by M. Morris,,61,77
220,3,11:30.0,O. Porter misses 2-pt jump shot from 17 ft,,61,77
221,3,11:28.0,,Defensive rebound by M. Kidd-Gilchrist,61,77
222,3,11:16.0,,M. Kidd-Gilchrist misses 2-pt jump shot from 18 ft,61,77
223,3,11:13.0,Defensive rebound by Team,,61,77
224,3,10:59.0,J. Wall makes 3-pt jump shot from 25 ft (assist by M. Morris),,64,77
225,3,10:40.0,,M. Williams makes 3-pt jump shot from 27 ft (assist by K. Walker),64,80
226,3,10:35.0,Turnover by B. Beal (out of bounds lost ball),,64,80
227,3,10:15.0,,D. Howard misses 2-pt layup from 2 ft,64,80
228,3,10:15.0,Defensive rebound by Team,,64,80
229,3,10:08.0,Personal foul by K. Walker (drawn by J. Wall),,64,80
230,3,10:04.0,Turnover by B. Beal (lost ball; steal by M. Kidd-Gilchrist),,64,80
231,3,9:59.0,,M. Kidd-Gilchrist misses 2-pt layup from 1 ft (block by B. Beal),64,80
232,3,9:56.0,Defensive rebound by M. Gortat,,64,80
233,3,9:53.0,J. Wall makes 3-pt jump shot from 22 ft (assist by B. Beal),,67,80
234,3,9:36.0,,K. Walker makes 3-pt jump shot from 24 ft (assist by M. Kidd-Gilchrist),67,83
235,3,9:18.0,M. Gortat misses 2-pt hook shot from 8 ft,,67,83
236,3,9:15.0,,Defensive rebound by N. Batum,67,83
237,3,9:03.0,,N. Batum misses 2-pt jump shot from 18 ft,67,83
238,3,9:03.0,Defensive rebound by M. Morris,,67,83
239,3,9:03.0,Shooting foul by M. Kidd-Gilchrist (drawn by O. Porter),,67,83
240,3,9:03.0,O. Porter misses free throw 1 of 2,,67,83
241,3,9:03.0,Offensive rebound by Team,,67,83
242,3,9:03.0,O. Porter makes free throw 2 of 2,,68,83
243,3,8:48.0,,M. Williams makes 3-pt jump shot from 23 ft (assist by N. Batum),68,86
244,3,8:47.0,Washington full timeout,,68,86
245,3,8:26.0,M. Morris misses 2-pt jump shot from 11 ft,,68,86
246,3,8:24.0,Offensive rebound by M. Gortat,,68,86
247,3,8:17.0,B. Beal misses 2-pt layup from 1 ft (block by D. Howard),,68,86
248,3,8:14.0,,Defensive rebound by M. Williams,68,86
249,3,8:10.0,,M. Williams misses 3-pt jump shot from 25 ft,68,86
250,3,8:06.0,Defensive rebound by M. Gortat,,68,86
251,3,7:56.0,J. Wall misses 2-pt jump shot from 15 ft,,68,86
252,3,7:54.0,,Defensive rebound by D. Howard,68,86
253,3,7:45.0,,K. Walker misses 3-pt jump shot from 25 ft,68,86
254,3,7:42.0,Defensive rebound by M. Gortat,,68,86
255,3,7:38.0,Turnover by J. Wall (bad pass; steal by D. Howard),,68,86
256,3,7:18.0,,M. Williams misses 2-pt layup from 2 ft (block by J. Wall),68,86
257,3,7:12.0,,Offensive rebound by M. Williams,68,86
258,3,7:12.0,,M. Williams misses 2-pt layup at rim,68,86
259,3,7:11.0,Defensive rebound by M. Morris,,68,86
260,3,7:03.0,B. Beal misses 2-pt jump shot from 11 ft (block by K. Walker),,68,86
261,3,7:03.0,Offensive rebound by Team,,68,86
262,3,7:01.0,M. Morris misses 2-pt jump shot from 17 ft,,68,86
263,3,6:57.0,Offensive rebound by M. Gortat,,68,86
264,3,6:53.0,Turnover by J. Wall (lost ball; steal by M. Kidd-Gilchrist),,68,86
265,3,6:51.0,,Shooting foul by M. Morris (drawn by M. Kidd-Gilchrist),68,86
266,3,6:51.0,M. Scott enters the game for M. Gortat,,68,86
267,3,6:51.0,,M. Kidd-Gilchrist makes free throw 1 of 2,68,87
268,3,6:51.0,,M. Kidd-Gilchrist makes free throw 2 of 2,68,88
269,3,6:42.0,M. Scott makes 2-pt jump shot from 13 ft (assist by J. Wall),,70,88
270,3,6:17.0,,M. Kidd-Gilchrist makes 2-pt jump shot from 16 ft (assist by N. Batum),70,90
271,3,5:54.0,B. Beal makes 2-pt jump shot from 11 ft,,72,90
272,3,5:40.0,,N. Batum makes 3-pt jump shot from 24 ft (assist by K. Walker),72,93
273,3,5:27.0,O. Porter misses 3-pt jump shot from 22 ft,,72,93
274,3,5:23.0,,Defensive rebound by D. Howard,72,93
275,3,5:10.0,,Shooting foul by M. Scott (drawn by M. Kidd-Gilchrist),72,93
276,3,5:10.0,,M. Kidd-Gilchrist makes free throw 1 of 2,72,94
277,3,5:10.0,,M. Kidd-Gilchrist makes free throw 2 of 2,72,95
278,3,5:00.0,B. Beal misses 2-pt jump shot from 14 ft,,72,95
279,3,4:57.0,,Defensive rebound by D. Howard,72,95
280,3,4:50.0,,K. Walker misses 2-pt layup from 2 ft,72,95
281,3,4:46.0,,Offensive rebound by K. Walker,72,95
282,3,4:43.0,,M. Kidd-Gilchrist makes 2-pt layup from 3 ft (assist by K. Walker),72,97
283,3,4:30.0,M. Morris misses 3-pt jump shot from 25 ft,,72,97
284,3,4:28.0,,Defensive rebound by Team,72,97
285,3,4:28.0,K. Oubre enters the game for O. Porter,,72,97
286,3,4:11.0,,N. Batum misses 3-pt jump shot from 27 ft,72,97
287,3,4:08.0,Defensive rebound by J. Wall,,72,97
288,3,4:03.0,B. Beal misses 2-pt jump shot from 18 ft,,72,97
289,3,4:00.0,,Defensive rebound by D. Howard,72,97
290,3,3:41.0,,Shooting foul by J. Wall (drawn by M. Kidd-Gilchrist),72,97
291,3,3:41.0,,M. Kidd-Gilchrist misses free throw 1 of 2,72,97
292,3,3:41.0,,Offensive rebound by Team,72,97
293,3,3:41.0,,F. Kaminsky enters the game for M. Williams,72,97
294,3,3:41.0,T. Satoranský enters the game for J. Wall,,72,97
295,3,3:41.0,,M. Kidd-Gilchrist makes free throw 2 of 2,72,98
296,3,3:22.0,M. Morris misses 3-pt jump shot from 26 ft,,72,98
297,3,3:17.0,,Defensive rebound by D. Howard,72,98
298,3,3:03.0,,M. Kidd-Gilchrist misses 2-pt jump shot from 17 ft,72,98
299,3,3:01.0,Defensive rebound by M. Morris,,72,98
300,3,2:52.0,K. Oubre misses 3-pt jump shot from 26 ft,,72,98
301,3,2:47.0,,Defensive rebound by K. Walker,72,98
302,3,2:38.0,,D. Howard makes 2-pt dunk from 1 ft (assist by K. Walker),72,100
303,3,2:22.0,B. Beal makes 2-pt jump shot from 15 ft (assist by M. Scott),,74,100
304,3,2:02.0,,F. Kaminsky misses 3-pt jump shot from 25 ft,74,100
305,3,1:59.0,Defensive rebound by K. Oubre,,74,100
306,3,1:55.0,B. Beal misses 3-pt jump shot from 26 ft,,74,100
307,3,1:50.0,Offensive rebound by B. Beal,,74,100
308,3,1:50.0,B. Beal makes 2-pt jump shot from 10 ft,,76,100
309,3,1:50.0,,Charlotte full timeout,76,100
310,3,1:50.0,,J. Lamb enters the game for N. Batum,76,100
311,3,1:50.0,,T. Graham enters the game for M. Kidd-Gilchrist,76,100
312,3,1:50.0,J. Meeks enters the game for B. Beal,,76,100
313,3,1:50.0,J. Smith enters the game for M. Morris,,76,100
314,3,1:30.0,,K. Walker misses 3-pt jump shot from 26 ft,76,100
315,3,1:27.0,Defensive rebound by K. Oubre,,76,100
316,3,1:17.0,K. Oubre misses 2-pt layup from 5 ft,,76,100
317,3,1:14.0,,Defensive rebound by D. Howard,76,100
318,3,1:06.0,,K. Walker misses 2-pt layup from 3 ft,76,100
319,3,1:04.0,Defensive rebound by T. Satoranský,,76,100
320,3,0:57.0,M. Scott makes 3-pt jump shot from 25 ft (assist by T. Satoranský),,79,100
321,3,0:39.0,,J. Lamb misses 2-pt jump shot from 7 ft,79,100
322,3,0:37.0,Defensive rebound by K. Oubre,,79,100
323,3,0:28.0,Turnover by T. Satoranský (bad pass),,79,100
324,3,0:02.0,,K. Walker misses 2-pt jump shot from 18 ft,79,100
325,3,0:01.0,,Offensive rebound by T. Graham,79,100
326,3,0:01.0,,Shooting foul by K. Oubre (drawn by T. Graham),79,100
327,3,0:01.0,,T. Graham makes free throw 1 of 2,79,101
328,3,0:01.0,,T. Graham makes free throw 2 of 2,79,102
329,4,11:52.0,Personal foul by T. Graham (drawn by K. Oubre),,79,102
330,4,11:44.0,K. Oubre makes 2-pt jump shot from 19 ft (assist by J. Smith),,81,102
331,4,11:30.0,,Offensive foul by J. O'Bryant (drawn by K. Oubre),81,102
332,4,11:30.0,,Turnover by J. O'Bryant (offensive foul),81,102
333,4,11:12.0,J. Smith misses 2-pt jump shot from 14 ft,,81,102
334,4,11:08.0,,Defensive rebound by M. Carter-Williams,81,102
335,4,10:45.0,,F. Kaminsky misses 2-pt jump shot from 12 ft,81,102
336,4,10:42.0,,Offensive rebound by J. Lamb,81,102
337,4,10:37.0,,J. Lamb misses 2-pt hook shot from 6 ft,81,102
338,4,10:37.0,,Turnover by J. O'Bryant (offensive goaltending),81,102
339,4,10:37.0,,Offensive rebound by J. Lamb,81,102
340,4,10:24.0,Personal foul by J. Lamb (drawn by K. Oubre),,81,102
341,4,10:22.0,Personal foul by T. Graham (drawn by K. Oubre),,81,102
342,4,10:11.0,J. Smith makes 2-pt layup from 2 ft (assist by M. Scott),,83,102
343,4,9:58.0,,Personal foul by J. Smith (drawn by J. Lamb),83,102
344,4,9:47.0,,F. Kaminsky makes 2-pt jump shot from 7 ft,83,104
345,4,9:47.0,,Shooting foul by J. Smith (drawn by F. Kaminsky),83,104
346,4,9:47.0,,F. Kaminsky makes free throw 1 of 1,83,105
347,4,9:37.0,J. Smith makes 2-pt layup from 2 ft (assist by T. Satoranský),,85,105
348,4,9:20.0,,T. Graham misses 2-pt layup from 4 ft (block by J. Smith),85,105
349,4,9:20.0,,Offensive rebound by Team,85,105
350,4,9:15.0,,J. Lamb makes 3-pt jump shot from 23 ft (assist by M. Carter-Williams),85,108
351,4,9:09.0,J. Meeks makes 2-pt jump shot from 5 ft,,87,108
352,4,9:09.0,Shooting foul by J. Lamb (drawn by J. Meeks),,87,108
353,4,9:09.0,J. Meeks misses free throw 1 of 1,,87,108
354,4,9:06.0,,Defensive rebound by T. Graham,87,108
355,4,8:50.0,,F. Kaminsky makes 2-pt layup from 3 ft (assist by T. Graham),87,110
356,4,8:32.0,Turnover by J. Meeks (bad pass; steal by J. O'Bryant),,87,110
357,4,8:21.0,,F. Kaminsky misses 2-pt jump shot from 8 ft,87,110
358,4,8:21.0,,Offensive rebound by J. O'Bryant,87,110
359,4,8:21.0,,Shooting foul by M. Scott (drawn by J. O'Bryant),87,110
360,4,8:21.0,,J. O'Bryant makes free throw 1 of 2,87,111
361,4,8:21.0,,J. O'Bryant makes free throw 2 of 2,87,112
362,4,8:04.0,M. Scott makes 2-pt jump shot from 18 ft,,89,112
363,4,7:47.0,,J. Lamb makes 2-pt layup from 1 ft,89,114
364,4,7:38.0,K. Oubre makes 2-pt jump shot from 17 ft (assist by T. Satoranský),,91,114
365,4,7:24.0,,Personal foul by M. Scott (drawn by M. Carter-Williams),91,114
366,4,7:16.0,,T. Graham makes 2-pt jump shot from 19 ft (assist by F. Kaminsky),91,116
367,4,7:06.0,Personal foul by T. Graham (drawn by K. Oubre),,91,116
368,4,7:06.0,K. Oubre makes free throw 1 of 2,,92,116
369,4,7:06.0,K. Oubre makes free throw 2 of 2,,93,116
370,4,6:52.0,,F. Kaminsky misses 2-pt layup from 2 ft (block by J. Smith),93,116
371,4,6:49.0,Defensive rebound by M. Scott,,93,116
372,4,6:48.0,Turnover by K. Oubre (bad pass),,93,116
373,4,6:48.0,,Charlotte full timeout,93,116
374,4,6:48.0,C. McCullough enters the game for M. Scott,,93,116
