,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,SAN ANTONIO_ACTION,LA CLIPPERS_SCORE,SAN ANTONIO_SCORE
45,1,6:06.0,D. Jordan makes 2-pt layup at rim,,6,13
46,1,6:03.0,,San Antonio full timeout,6,13
47,1,6:03.0,,D. Murray enters the game for K. Leonard,6,13
48,1,6:03.0,,M. Ginóbili enters the game for T. Parker,6,13
49,1,6:03.0,J. Evans enters the game for M. Teodosić,,6,13
50,1,5:53.0,,B. Forbes misses 3-pt jump shot from 25 ft,6,13
51,1,5:51.0,Defensive rebound by D. Jordan,,6,13
52,1,5:31.0,C. Williams misses 2-pt jump shot from 9 ft,,6,13
53,1,5:29.0,,Defensive rebound by Team,6,13
54,1,5:29.0,,R. Gay enters the game for P. Gasol,6,13
55,1,5:23.0,,Personal foul by J. Evans (drawn by D. Murray),6,13
56,1,5:23.0,M. Harrell enters the game for J. Wilson,,6,13
57,1,5:09.0,,L. Aldridge misses 2-pt jump shot from 6 ft,6,13
58,1,5:06.0,Defensive rebound by C. Williams,,6,13
59,1,5:02.0,J. Evans misses 2-pt jump shot from 20 ft,,6,13
60,1,4:59.0,,Defensive rebound by R. Gay,6,13
61,1,4:47.0,,Personal foul by J. Evans (drawn by R. Gay),6,13
62,1,4:37.0,,M. Ginóbili makes 2-pt layup at rim,6,15
63,1,4:14.0,Shooting foul by D. Murray (drawn by D. Jordan),,6,15
64,1,4:14.0,D. Jordan misses free throw 1 of 2,,6,15
65,1,4:14.0,Offensive rebound by Team,,6,15
66,1,4:14.0,,P. Mills enters the game for B. Forbes,6,15
67,1,4:14.0,D. Jordan makes free throw 2 of 2,,7,15
68,1,4:02.0,,Shooting foul by M. Harrell (drawn by R. Gay),7,15
69,1,4:02.0,,R. Gay makes free throw 1 of 2,7,16
70,1,4:02.0,S. Thornwell enters the game for C. Williams,,7,16
71,1,4:02.0,,R. Gay makes free throw 2 of 2,7,17
72,1,3:41.0,S. Thornwell makes 2-pt jump shot at rim (assist by A. Rivers),,9,17
73,1,3:31.0,,D. Murray makes 2-pt jump shot from 16 ft,9,19
74,1,3:24.0,Personal foul by D. Murray (drawn by A. Rivers),,9,19
75,1,3:19.0,A. Rivers makes 3-pt jump shot from 24 ft (assist by J. Evans),,12,19
76,1,3:04.0,,P. Mills makes 3-pt jump shot from 26 ft (assist by M. Ginóbili),12,22
77,1,2:52.0,A. Rivers makes 3-pt jump shot from 24 ft,,15,22
78,1,2:33.0,,Shooting foul by A. Rivers (drawn by R. Gay),15,22
79,1,2:33.0,,R. Gay makes free throw 1 of 2,15,23
80,1,2:33.0,,P. Gasol enters the game for L. Aldridge,15,23
81,1,2:33.0,,R. Gay makes free throw 2 of 2,15,24
82,1,2:11.0,Turnover by A. Rivers (bad pass),,15,24
83,1,2:11.0,S. Dekker enters the game for D. Jordan,,15,24
84,1,2:00.0,,M. Ginóbili makes 2-pt layup from 1 ft (assist by P. Gasol),15,26
85,1,1:48.0,Shooting foul by P. Mills (drawn by M. Harrell),,15,26
86,1,1:48.0,M. Harrell makes free throw 1 of 2,,16,26
87,1,1:48.0,M. Harrell makes free throw 2 of 2,,17,26
88,1,1:32.0,,P. Gasol makes 2-pt jump shot from 8 ft,17,28
89,1,1:21.0,A. Rivers misses 3-pt jump shot from 22 ft,,17,28
90,1,1:18.0,,Defensive rebound by P. Gasol,17,28
91,1,1:14.0,,R. Gay makes 3-pt jump shot from 24 ft (assist by M. Ginóbili),17,31
92,1,0:56.0,Turnover by J. Evans (out of bounds lost ball),,17,31
93,1,0:56.0,,K. Leonard enters the game for M. Ginóbili,17,31
94,1,0:56.0,C. Williams enters the game for A. Rivers,,17,31
95,1,0:44.0,,Turnover by P. Gasol (lost ball; steal by C. Williams),17,31
96,1,0:40.0,Turnover by S. Thornwell (bad pass),,17,31
97,1,0:33.0,,K. Leonard misses 2-pt layup at rim (block by M. Harrell),17,31
98,1,0:31.0,,Offensive rebound by P. Gasol,17,31
99,1,0:30.0,,P. Gasol misses 2-pt layup from 2 ft,17,31
100,1,0:30.0,Defensive rebound by S. Dekker,,17,31
101,1,0:10.0,J. Evans misses 2-pt layup from 1 ft,,17,31
102,1,0:10.0,,Defensive rebound by P. Gasol,17,31
103,1,0:01.0,Offensive charge foul by D. Murray (drawn by M. Harrell),,17,31
104,1,0:01.0,,Turnover by D. Murray (offensive foul),17,31
105,1,0:01.0,,B. Forbes enters the game for D. Murray,17,31
106,1,0:00.0,J. Evans misses 3-pt jump shot from 61 ft,,17,31
107,1,0:00.0,Offensive rebound by Team,,17,31
108,2,11:38.0,M. Harrell makes 2-pt jump shot from 16 ft (assist by J. Evans),,19,31
109,2,11:19.0,Offensive charge foul by K. Leonard (drawn by W. Reed),,19,31
110,2,11:19.0,,Turnover by K. Leonard (offensive foul),19,31
111,2,11:05.0,M. Harrell misses 2-pt hook shot from 7 ft,,19,31
112,2,11:02.0,Offensive rebound by W. Reed,,19,31
113,2,10:58.0,J. Evans misses 2-pt jump shot from 14 ft,,19,31
114,2,10:58.0,,Defensive rebound by R. Gay,19,31
115,2,10:49.0,,R. Gay makes 2-pt jump shot from 20 ft,19,33
116,2,10:25.0,W. Reed makes 2-pt layup from 3 ft (assist by S. Dekker),,21,33
117,2,10:05.0,,P. Gasol makes 2-pt layup at rim (assist by T. Parker),21,35
118,2,9:58.0,M. Harrell makes 2-pt dunk at rim (assist by J. Evans),,23,35
119,2,9:58.0,,Turnover by T. Parker (bad pass; steal by J. Evans),23,35
120,2,9:35.0,W. Reed makes 2-pt dunk from 1 ft (assist by M. Harrell),,25,35
121,2,9:35.0,,San Antonio full timeout,25,35
122,2,9:35.0,,B. Forbes enters the game for P. Gasol,25,35
123,2,9:35.0,,D. Bertāns enters the game for R. Gay,25,35
124,2,9:35.0,,L. Aldridge enters the game for P. Mills,25,35
125,2,9:16.0,,L. Aldridge misses 2-pt jump shot from 17 ft,25,35
126,2,9:11.0,Defensive rebound by C. Williams,,25,35
127,2,9:03.0,Turnover by J. Evans (bad pass; steal by T. Parker),,25,35
128,2,8:57.0,,K. Leonard makes 2-pt layup from 1 ft (assist by T. Parker),25,37
129,2,8:46.0,C. Williams makes 3-pt jump shot from 23 ft (assist by M. Harrell),,28,37
130,2,8:32.0,,Shooting foul by C. Williams (drawn by T. Parker),28,37
131,2,8:32.0,,T. Parker makes free throw 1 of 2,28,38
132,2,8:32.0,,M. Ginóbili enters the game for K. Leonard,28,38
133,2,8:32.0,,T. Parker misses free throw 2 of 2,28,38
134,2,8:30.0,Defensive rebound by S. Dekker,,28,38
135,2,8:19.0,C. Williams misses 2-pt jump shot from 17 ft,,28,38
136,2,8:18.0,Offensive rebound by Team,,28,38
137,2,8:18.0,,Loose ball foul by B. Forbes (drawn by W. Reed),28,38
138,2,8:13.0,J. Evans makes 2-pt jump shot from 14 ft,,30,38
139,2,8:03.0,,Shooting block foul by C. Williams (drawn by T. Parker),30,38
140,2,8:03.0,,T. Parker misses free throw 1 of 2,30,38
141,2,8:03.0,,Offensive rebound by Team,30,38
142,2,8:03.0,M. Teodosić enters the game for S. Dekker,,30,38
143,2,8:03.0,A. Rivers enters the game for C. Williams,,30,38
144,2,8:03.0,,T. Parker misses free throw 2 of 2,30,38
145,2,8:01.0,Defensive rebound by W. Reed,,30,38
146,2,7:45.0,M. Harrell misses 2-pt layup from 1 ft (block by M. Ginóbili),,30,38
147,2,7:41.0,,Defensive rebound by L. Aldridge,30,38
148,2,7:38.0,,M. Ginóbili misses 3-pt jump shot from 26 ft,30,38
149,2,7:38.0,Defensive rebound by W. Reed,,30,38
150,2,7:30.0,Turnover by A. Rivers (bad pass),,30,38
151,2,7:10.0,,T. Parker makes 2-pt layup from 1 ft (assist by B. Forbes),30,40
152,2,6:50.0,Shooting foul by L. Aldridge (drawn by W. Reed),,30,40
153,2,6:50.0,W. Reed makes free throw 1 of 2,,31,40
154,2,6:50.0,J. Wilson enters the game for M. Harrell,,31,40
155,2,6:50.0,W. Reed misses free throw 2 of 2,,31,40
156,2,6:48.0,,Defensive rebound by L. Aldridge,31,40
157,2,6:38.0,,Shooting foul by A. Rivers (drawn by M. Ginóbili),31,40
158,2,6:38.0,,M. Ginóbili makes free throw 1 of 2,31,41
159,2,6:38.0,D. Jordan enters the game for W. Reed,,31,41
160,2,6:38.0,,M. Ginóbili makes free throw 2 of 2,31,42
161,2,6:26.0,J. Evans misses 3-pt jump shot from 22 ft,,31,42
162,2,6:22.0,,Defensive rebound by L. Aldridge,31,42
163,2,6:18.0,,T. Parker makes 2-pt jump shot from 8 ft,31,44
164,2,6:17.0,LA Clippers full timeout,,31,44
165,2,6:17.0,,P. Mills enters the game for B. Forbes,31,44
166,2,6:17.0,,R. Gay enters the game for D. Bertāns,31,44
167,2,6:05.0,C. Williams enters the game for J. Evans,,31,44
168,2,5:59.0,Turnover by M. Teodosić (bad pass),,31,44
169,2,5:59.0,Loose ball foul by D. Jordan (drawn by M. Ginóbili),,31,44
170,2,5:40.0,,R. Gay misses 2-pt jump shot from 11 ft,31,44
171,2,5:40.0,Defensive rebound by D. Jordan,,31,44
172,2,5:32.0,A. Rivers makes 2-pt layup at rim,,33,44
173,2,5:19.0,,L. Aldridge makes 2-pt layup from 2 ft (assist by M. Ginóbili),33,46
174,2,5:19.0,,Shooting foul by C. Williams (drawn by L. Aldridge),33,46
175,2,5:19.0,,K. Leonard enters the game for T. Parker,33,46
176,2,5:19.0,,L. Aldridge makes free throw 1 of 1,33,47
177,2,5:06.0,D. Jordan makes 2-pt layup from 1 ft,,35,47
178,2,4:51.0,,L. Aldridge misses 2-pt jump shot from 19 ft,35,47
179,2,4:48.0,Defensive rebound by J. Wilson,,35,47
180,2,4:47.0,Turnover by J. Wilson (lost ball; steal by P. Mills),,35,47
181,2,4:43.0,,P. Mills misses 2-pt jump shot from 13 ft,35,47
182,2,4:40.0,Defensive rebound by A. Rivers,,35,47
183,2,4:37.0,Offensive foul by C. Williams (drawn by P. Mills),,35,47
184,2,4:37.0,Turnover by C. Williams (offensive foul),,35,47
185,2,4:37.0,S. Dekker enters the game for C. Williams,,35,47
186,2,4:23.0,,M. Ginóbili makes 2-pt jump shot from 14 ft,35,49
187,2,4:23.0,,Shooting foul by A. Rivers (drawn by M. Ginóbili),35,49
188,2,4:23.0,,M. Ginóbili makes free throw 1 of 1,35,50
189,2,4:08.0,M. Teodosić makes 3-pt jump shot from 26 ft,,38,50
190,2,3:52.0,,P. Mills makes 2-pt jump shot from 20 ft,38,52
191,2,3:35.0,Personal foul by P. Mills (drawn by J. Wilson),,38,52
192,2,3:35.0,,B. Forbes enters the game for M. Ginóbili,38,52
193,2,3:35.0,S. Thornwell enters the game for A. Rivers,,38,52
194,2,3:26.0,S. Dekker makes 2-pt layup at rim (assist by M. Teodosić),,40,52
195,2,3:13.0,,P. Mills misses 3-pt jump shot from 26 ft,40,52
196,2,3:11.0,Defensive rebound by J. Wilson,,40,52
197,2,3:01.0,J. Wilson misses 3-pt jump shot from 25 ft,,40,52
198,2,2:59.0,,Defensive rebound by Team,40,52
199,2,2:46.0,,Personal block foul by D. Jordan (drawn by L. Aldridge),40,52
200,2,2:46.0,,L. Aldridge makes free throw 1 of 2,40,53
201,2,2:46.0,,L. Aldridge makes free throw 2 of 2,40,54
202,2,2:35.0,M. Teodosić makes 2-pt layup at rim,,42,54
203,2,2:22.0,,Turnover by K. Leonard (out of bounds lost ball),42,54
204,2,2:09.0,D. Jordan makes 2-pt dunk from 1 ft (assist by S. Thornwell),,44,54
205,2,1:53.0,,L. Aldridge misses 2-pt jump shot from 16 ft,44,54
206,2,1:51.0,Defensive rebound by D. Jordan,,44,54
207,2,1:46.0,Shooting foul by R. Gay (drawn by D. Jordan),,44,54
208,2,1:46.0,D. Jordan misses free throw 1 of 2,,44,54
209,2,1:46.0,Offensive rebound by Team,,44,54
210,2,1:46.0,,M. Ginóbili enters the game for R. Gay,44,54
211,2,1:46.0,D. Jordan misses free throw 2 of 2,,44,54
212,2,1:44.0,,Defensive rebound by K. Leonard,44,54
213,2,1:30.0,,B. Forbes misses 2-pt jump shot from 7 ft,44,54
214,2,1:29.0,Defensive rebound by D. Jordan,,44,54
215,2,1:27.0,Turnover by M. Teodosić (bad pass),,44,54
216,2,1:04.0,,M. Ginóbili misses 3-pt jump shot from 26 ft,44,54
217,2,0:56.0,Defensive rebound by S. Dekker,,44,54
218,2,0:52.0,D. Jordan makes 2-pt dunk at rim (assist by S. Dekker),,46,54
219,2,0:32.0,,Turnover by M. Ginóbili (lost ball; steal by S. Dekker),46,54
220,2,0:29.0,Personal foul by M. Ginóbili (drawn by M. Teodosić),,46,54
221,2,0:29.0,M. Teodosić makes free throw 1 of 2,,47,54
222,2,0:29.0,M. Harrell enters the game for J. Wilson,,47,54
223,2,0:29.0,M. Teodosić misses free throw 2 of 2,,47,54
224,2,0:27.0,,Defensive rebound by M. Ginóbili,47,54
225,2,0:09.0,,K. Leonard makes 3-pt jump shot from 24 ft,47,57
226,2,0:06.0,M. Harrell makes 2-pt dunk from 1 ft (assist by S. Thornwell),,49,57
227,2,0:00.0,,K. Leonard misses 3-pt jump shot from 25 ft,49,57
228,2,0:00.0,Defensive rebound by S. Dekker,,49,57
229,3,11:43.0,W. Reed misses 2-pt layup from 3 ft,,49,57
230,3,11:40.0,,Defensive rebound by P. Gasol,49,57
231,3,11:32.0,,L. Aldridge misses 2-pt jump shot from 19 ft,49,57
232,3,11:28.0,Defensive rebound by W. Reed,,49,57
233,3,11:21.0,M. Teodosić misses 3-pt jump shot from 26 ft,,49,57
234,3,11:17.0,Offensive rebound by W. Reed,,49,57
235,3,11:10.0,J. Wilson makes 3-pt jump shot from 27 ft (assist by M. Teodosić),,52,57
236,3,10:57.0,,B. Forbes makes 2-pt jump shot from 16 ft,52,59
237,3,10:44.0,A. Rivers misses 2-pt layup from 3 ft,,52,59
238,3,10:44.0,,Defensive rebound by Team,52,59
239,3,10:44.0,Loose ball foul by W. Reed (drawn by P. Gasol),,52,59
240,3,10:44.0,D. Jordan enters the game for W. Reed,,52,59
241,3,10:17.0,,T. Parker makes 2-pt jump shot from 13 ft,52,61
242,3,10:11.0,M. Teodosić misses 2-pt jump shot from 18 ft,,52,61
243,3,9:59.0,,Defensive rebound by B. Forbes,52,61
244,3,9:56.0,,T. Parker makes 2-pt layup from 3 ft,52,63
245,3,9:43.0,C. Williams misses 2-pt jump shot from 14 ft,,52,63
246,3,9:43.0,Offensive rebound by D. Jordan,,52,63
247,3,9:30.0,D. Jordan makes 2-pt layup at rim,,54,63
248,3,9:27.0,,P. Gasol misses 2-pt jump shot from 18 ft,54,63
249,3,9:22.0,Defensive rebound by C. Williams,,54,63
250,3,9:19.0,Shooting foul by B. Forbes (drawn by A. Rivers),,54,63
251,3,9:19.0,A. Rivers makes free throw 1 of 2,,55,63
252,3,9:19.0,A. Rivers misses free throw 2 of 2,,55,63
253,3,9:14.0,,Defensive rebound by L. Aldridge,55,63
254,3,9:05.0,,Turnover by T. Parker (lost ball; steal by J. Wilson),55,63
255,3,8:56.0,Personal foul by L. Aldridge (drawn by D. Jordan),,55,63
256,3,8:48.0,Turnover by A. Rivers (bad pass; steal by P. Gasol),,55,63
257,3,8:38.0,,Turnover by R. Gay (bad pass; steal by C. Williams),55,63
258,3,8:26.0,J. Wilson makes 3-pt jump shot from 27 ft (assist by M. Teodosić),,58,63
259,3,8:25.0,,San Antonio full timeout,58,63
260,3,8:25.0,,P. Mills enters the game for B. Forbes,58,63
261,3,8:25.0,,B. Paul enters the game for P. Gasol,58,63
262,3,8:25.0,,D. Bertāns enters the game for R. Gay,58,63
263,3,8:14.0,,Turnover by B. Paul (lost ball; steal by J. Wilson),58,63
264,3,8:08.0,J. Wilson makes 2-pt layup from 3 ft,,60,63
265,3,7:44.0,,T. Parker misses 2-pt layup from 2 ft,60,63
266,3,7:41.0,Defensive rebound by D. Jordan,,60,63
267,3,7:26.0,J. Wilson misses 3-pt jump shot from 27 ft,,60,63
268,3,7:21.0,,Defensive rebound by L. Aldridge,60,63
269,3,7:07.0,,D. Bertāns misses 3-pt jump shot from 25 ft,60,63
270,3,7:03.0,Defensive rebound by C. Williams,,60,63
271,3,6:55.0,Turnover by M. Teodosić (lost ball; steal by T. Parker),,60,63
272,3,6:49.0,,L. Aldridge makes 2-pt layup from 2 ft (assist by T. Parker),60,65
273,3,6:49.0,LA Clippers full timeout,,60,65
274,3,6:49.0,,D. Murray enters the game for T. Parker,60,65
275,3,6:49.0,J. Evans enters the game for C. Williams,,60,65
276,3,6:36.0,A. Rivers misses 2-pt layup from 3 ft,,60,65
277,3,6:35.0,Offensive rebound by D. Jordan,,60,65
278,3,6:35.0,D. Jordan misses 2-pt layup at rim,,60,65
279,3,6:35.0,Offensive rebound by Team,,60,65
280,3,6:35.0,Personal foul by D. Bertāns (drawn by D. Jordan),,60,65
281,3,6:28.0,M. Teodosić makes 2-pt jump shot from 15 ft,,62,65
282,3,6:03.0,,Shooting foul by J. Wilson (drawn by L. Aldridge),62,65
283,3,6:03.0,,L. Aldridge makes free throw 1 of 2,62,66
284,3,6:03.0,,L. Aldridge makes free throw 2 of 2,62,67
285,3,5:50.0,Personal foul by B. Paul (drawn by D. Jordan),,62,67
286,3,5:45.0,A. Rivers misses 3-pt jump shot from 25 ft,,62,67
287,3,5:40.0,Offensive rebound by D. Jordan,,62,67
288,3,5:33.0,J. Wilson makes 3-pt jump shot from 24 ft (assist by A. Rivers),,65,67
289,3,5:19.0,,D. Murray makes 2-pt jump shot from 15 ft,65,69
290,3,5:07.0,J. Wilson misses 3-pt jump shot from 27 ft,,65,69
291,3,5:03.0,,Defensive rebound by P. Mills,65,69
292,3,4:53.0,,Shooting foul by J. Wilson (drawn by D. Bertāns),65,69
293,3,4:53.0,,D. Bertāns misses free throw 1 of 3,65,69
294,3,4:53.0,,Offensive rebound by Team,65,69
295,3,4:53.0,,D. Bertāns makes free throw 2 of 3,65,70
296,3,4:53.0,,M. Ginóbili enters the game for B. Paul,65,70
297,3,4:53.0,S. Thornwell enters the game for M. Teodosić,,65,70
298,3,4:53.0,,D. Bertāns makes free throw 3 of 3,65,71
299,3,4:41.0,J. Evans misses 2-pt jump shot from 15 ft,,65,71
300,3,4:37.0,,Defensive rebound by D. Bertāns,65,71
301,3,4:34.0,,D. Murray makes 2-pt jump shot from 6 ft,65,73
302,3,4:34.0,,Shooting foul by J. Wilson (drawn by D. Murray),65,73
303,3,4:34.0,,D. Murray makes free throw 1 of 1,65,74
304,3,4:23.0,A. Rivers misses 2-pt jump shot from 16 ft (block by D. Murray),,65,74
305,3,4:19.0,,Defensive rebound by D. Murray,65,74
306,3,4:17.0,,P. Mills makes 3-pt jump shot from 26 ft (assist by D. Murray),65,77
307,3,4:17.0,LA Clippers full timeout,,65,77
308,3,4:17.0,M. Harrell enters the game for J. Wilson,,65,77
309,3,4:01.0,Shooting foul by L. Aldridge (drawn by M. Harrell),,65,77
310,3,4:01.0,M. Harrell misses free throw 1 of 2,,65,77
311,3,4:01.0,Offensive rebound by Team,,65,77
312,3,4:01.0,M. Harrell makes free throw 2 of 2,,66,77
313,3,3:44.0,,P. Mills makes 3-pt jump shot from 24 ft (assist by M. Ginóbili),66,80
314,3,3:18.0,A. Rivers misses 2-pt layup from 3 ft (block by D. Bertāns),,66,80
315,3,3:18.0,Offensive rebound by A. Rivers,,66,80
316,3,3:17.0,Turnover by Team (shot clock),,66,80
317,3,3:17.0,,P. Gasol enters the game for L. Aldridge,66,80
318,3,3:03.0,,M. Ginóbili misses 2-pt jump shot from 14 ft (block by S. Thornwell),66,80
319,3,2:58.0,,Offensive rebound by M. Ginóbili,66,80
320,3,2:55.0,,D. Bertāns makes 3-pt jump shot from 26 ft (assist by M. Ginóbili),66,83
321,3,2:46.0,Turnover by D. Jordan (bad pass),,66,83
322,3,2:46.0,S. Dekker enters the game for A. Rivers,,66,83
323,3,2:28.0,,D. Murray misses 3-pt jump shot from 23 ft,66,83
324,3,2:28.0,,Offensive rebound by P. Gasol,66,83
325,3,2:16.0,,M. Ginóbili misses 3-pt jump shot from 24 ft,66,83
326,3,2:16.0,,Offensive rebound by D. Murray,66,83
327,3,2:12.0,,D. Murray misses 2-pt layup at rim,66,83
328,3,2:12.0,Defensive rebound by M. Harrell,,66,83
329,3,2:12.0,M. Teodosić enters the game for D. Jordan,,66,83
330,3,2:12.0,W. Reed enters the game for J. Evans,,66,83
331,3,1:50.0,M. Harrell makes 2-pt layup from 3 ft,,68,83
332,3,1:37.0,,P. Gasol misses 2-pt layup from 2 ft (block by W. Reed),68,83
333,3,1:37.0,Defensive rebound by S. Dekker,,68,83
334,3,1:28.0,M. Harrell misses 2-pt layup from 2 ft,,68,83
335,3,1:28.0,,Defensive rebound by P. Gasol,68,83
336,3,1:21.0,,M. Ginóbili misses 3-pt jump shot from 23 ft,68,83
337,3,1:17.0,Defensive rebound by S. Dekker,,68,83
338,3,1:08.0,M. Harrell misses 2-pt layup from 2 ft,,68,83
339,3,1:08.0,,Defensive rebound by D. Bertāns,68,83
340,3,0:51.0,,D. Bertāns misses 3-pt jump shot from 26 ft,68,83
341,3,0:51.0,,Offensive rebound by P. Gasol,68,83
342,3,0:48.0,,Personal foul by M. Teodosić (drawn by P. Gasol),68,83
343,3,0:48.0,,P. Gasol makes free throw 1 of 2,68,84
344,3,0:48.0,,P. Gasol makes free throw 2 of 2,68,85
345,3,0:33.0,M. Harrell misses 2-pt hook shot from 11 ft,,68,85
346,3,0:33.0,,Defensive rebound by P. Gasol,68,85
347,3,0:08.0,,D. Bertāns misses 3-pt jump shot from 23 ft,68,85
348,3,0:08.0,Defensive rebound by S. Thornwell,,68,85
349,3,0:00.0,S. Thornwell makes 2-pt jump shot from 5 ft,,70,85
350,4,11:44.0,,M. Ginóbili makes 2-pt layup from 4 ft (assist by P. Gasol),70,87
351,4,11:27.0,J. Evans makes 2-pt jump shot from 10 ft,,72,87
352,4,11:13.0,,M. Ginóbili misses 3-pt jump shot from 24 ft,72,87
353,4,11:09.0,Defensive rebound by W. Reed,,72,87
354,4,11:04.0,A. Rivers misses 3-pt jump shot from 26 ft,,72,87
355,4,11:00.0,,Defensive rebound by M. Ginóbili,72,87
356,4,10:50.0,,Turnover by R. Gay (lost ball; steal by S. Dekker),72,87
357,4,10:44.0,Offensive foul by S. Dekker (drawn by M. Ginóbili),,72,87
358,4,10:44.0,Turnover by S. Dekker (offensive foul),,72,87
359,4,10:44.0,,B. Forbes enters the game for P. Mills,72,87
360,4,10:29.0,,Shooting foul by W. Reed (drawn by P. Gasol),72,87
361,4,10:29.0,,P. Gasol makes free throw 1 of 2,72,88
362,4,10:29.0,,P. Gasol makes free throw 2 of 2,72,89
363,4,10:18.0,W. Reed makes 2-pt dunk from 2 ft (assist by M. Teodosić),,74,89
364,4,10:04.0,,M. Ginóbili makes 2-pt layup from 3 ft (assist by P. Gasol),74,91
365,4,9:51.0,W. Reed makes 2-pt jump shot from 7 ft (assist by M. Teodosić),,76,91
366,4,9:27.0,,Turnover by M. Ginóbili (bad pass; steal by M. Teodosić),76,91
367,4,9:27.0,Personal foul by P. Gasol (drawn by M. Teodosić),,76,91
368,4,9:27.0,,B. Paul enters the game for M. Ginóbili,76,91
369,4,9:10.0,A. Rivers makes 3-pt jump shot from 27 ft (assist by S. Dekker),,79,91
370,4,8:52.0,,Turnover by R. Gay (lost ball; steal by A. Rivers),79,91
371,4,8:46.0,Offensive foul by A. Rivers (drawn by B. Paul),,79,91
372,4,8:46.0,Turnover by A. Rivers (offensive foul),,79,91
373,4,8:28.0,,R. Gay misses 2-pt jump shot from 9 ft,79,91
374,4,8:26.0,,Offensive rebound by P. Gasol,79,91
375,4,8:24.0,,Turnover by P. Gasol (lost ball; steal by M. Teodosić),79,91
376,4,8:20.0,Shooting foul by P. Gasol (drawn by W. Reed),,79,91
377,4,8:20.0,W. Reed misses free throw 1 of 2,,79,91
378,4,8:20.0,Offensive rebound by Team,,79,91
379,4,8:20.0,,L. Aldridge enters the game for P. Gasol,79,91
380,4,8:20.0,W. Reed makes free throw 2 of 2,,80,91
381,4,8:06.0,,T. Parker makes 2-pt jump shot from 7 ft (assist by B. Paul),80,93
382,4,7:55.0,J. Evans makes 2-pt jump shot from 10 ft,,82,93
383,4,7:45.0,,Personal foul by M. Teodosić (drawn by R. Gay),82,93
