,QUARTER,TIME_REMAINING,DALLAS_ACTION,LA LAKERS_ACTION,DALLAS_SCORE,LA LAKERS_SCORE
31,1,7:02.0,,Defensive rebound by L. Ball,12,13
32,1,6:54.0,,J. Randle makes 2-pt dunk from 1 ft (assist by L. Ball),12,15
33,1,6:54.0,Dallas full timeout,,12,15
34,1,6:42.0,D. Nowitzki makes 3-pt jump shot from 25 ft (assist by D. Smith),,15,15
35,1,6:23.0,,Turnover by B. Ingram (lost ball; steal by D. Finney-Smith),15,15
36,1,6:20.0,D. Finney-Smith makes 2-pt layup from 1 ft (assist by D. Smith),,17,15
37,1,6:07.0,,B. Lopez makes 2-pt jump shot from 9 ft (assist by B. Ingram),17,17
38,1,5:44.0,D. Nowitzki misses 2-pt layup from 1 ft,,17,17
39,1,5:40.0,Offensive rebound by D. Powell,,17,17
40,1,5:40.0,D. Powell makes 2-pt dunk at rim,,19,17
41,1,5:35.0,,L. Ball misses 2-pt jump shot from 7 ft,19,17
42,1,5:31.0,,Offensive rebound by L. Ball,19,17
43,1,5:29.0,,K. Caldwell-Pope misses 3-pt jump shot from 24 ft,19,17
44,1,5:29.0,Defensive rebound by D. Powell,,19,17
45,1,5:13.0,D. Finney-Smith makes 3-pt jump shot from 25 ft (assist by D. Nowitzki),,22,17
46,1,5:11.0,,LA Lakers full timeout,22,17
47,1,5:11.0,,K. Kuzma enters the game for B. Ingram,22,17
48,1,5:11.0,M. Kleber enters the game for D. Nowitzki,,22,17
49,1,4:59.0,,B. Lopez makes 2-pt layup from 1 ft,22,19
50,1,4:44.0,D. Powell misses 3-pt jump shot from 25 ft,,22,19
51,1,4:40.0,,Defensive rebound by K. Caldwell-Pope,22,19
52,1,4:28.0,,B. Lopez makes 2-pt jump shot from 8 ft (assist by L. Ball),22,21
53,1,4:08.0,D. Smith makes 3-pt jump shot from 24 ft (assist by D. Powell),,25,21
54,1,3:54.0,N. Noel enters the game for D. Powell,,25,21
55,1,3:49.0,,J. Randle misses 2-pt hook shot from 5 ft,25,21
56,1,3:45.0,Defensive rebound by N. Noel,,25,21
57,1,3:39.0,Shooting foul by J. Randle (drawn by N. Noel),,25,21
58,1,3:39.0,N. Noel makes free throw 1 of 2,,26,21
59,1,3:39.0,,T. Wear enters the game for L. Ball,26,21
60,1,3:39.0,,T. Ennis enters the game for J. Randle,26,21
61,1,3:39.0,A. Harrison enters the game for D. Smith,,26,21
62,1,3:39.0,Y. Ferrell enters the game for D. Finney-Smith,,26,21
63,1,3:39.0,N. Noel misses free throw 2 of 2,,26,21
64,1,3:36.0,,Defensive rebound by K. Kuzma,26,21
65,1,3:18.0,,B. Lopez makes 2-pt hook shot from 6 ft,26,23
66,1,3:03.0,H. Barnes misses 3-pt jump shot from 25 ft,,26,23
67,1,2:59.0,,Defensive rebound by T. Ennis,26,23
68,1,2:51.0,,K. Kuzma makes 2-pt hook shot from 4 ft,26,25
69,1,2:32.0,H. Barnes makes 2-pt jump shot from 15 ft,,28,25
70,1,2:16.0,,T. Ennis makes 2-pt layup from 1 ft (assist by K. Kuzma),28,27
71,1,1:52.0,H. Barnes misses 3-pt jump shot from 25 ft,,28,27
72,1,1:48.0,,Defensive rebound by K. Caldwell-Pope,28,27
73,1,1:40.0,,B. Lopez makes 2-pt hook shot from 7 ft (assist by K. Caldwell-Pope),28,29
74,1,1:38.0,Dallas full timeout,,28,29
75,1,1:38.0,,A. Caruso enters the game for K. Caldwell-Pope,28,29
76,1,1:38.0,D. McDermott enters the game for H. Barnes,,28,29
77,1,1:24.0,M. Kleber misses 3-pt jump shot from 25 ft,,28,29
78,1,1:18.0,,Defensive rebound by T. Wear,28,29
79,1,0:59.0,,K. Kuzma makes 3-pt jump shot from 25 ft (assist by B. Lopez),28,32
80,1,0:47.0,D. McDermott makes 2-pt jump shot from 6 ft (assist by Y. Ferrell),,30,32
81,1,0:36.0,,K. Kuzma misses 3-pt jump shot from 25 ft,30,32
82,1,0:32.0,Defensive rebound by D. McDermott,,30,32
83,1,0:28.0,Y. Ferrell makes 2-pt jump shot from 8 ft,,32,32
84,1,0:11.0,,Turnover by T. Ennis (lost ball; steal by M. Kleber),32,32
85,1,0:08.0,M. Kleber makes 2-pt dunk from 1 ft,,34,32
86,1,0:01.0,,Shooting foul by A. Harrison (drawn by K. Kuzma),34,32
87,1,0:01.0,,K. Kuzma misses free throw 1 of 2,34,32
88,1,0:01.0,,Offensive rebound by Team,34,32
89,1,0:01.0,,K. Kuzma misses free throw 2 of 2,34,32
90,1,0:00.0,,Offensive rebound by Team,34,32
91,2,11:47.0,Y. Ferrell misses 3-pt jump shot from 24 ft,,34,32
92,2,11:43.0,,Defensive rebound by T. Wear,34,32
93,2,11:36.0,,K. Kuzma misses 3-pt jump shot from 23 ft,34,32
94,2,11:31.0,Defensive rebound by M. Kleber,,34,32
95,2,11:22.0,Personal foul by T. Ennis (drawn by Y. Ferrell),,34,32
96,2,11:10.0,D. McDermott misses 3-pt jump shot from 27 ft,,34,32
97,2,11:06.0,,Defensive rebound by I. Zubac,34,32
98,2,10:57.0,,T. Wear misses 3-pt jump shot from 24 ft,34,32
99,2,10:53.0,Defensive rebound by Y. Ferrell,,34,32
100,2,10:47.0,Shooting block foul by I. Zubac (drawn by Y. Ferrell),,34,32
101,2,10:47.0,Y. Ferrell misses free throw 1 of 2,,34,32
102,2,10:47.0,Offensive rebound by Team,,34,32
103,2,10:47.0,Y. Ferrell makes free throw 2 of 2,,35,32
104,2,10:32.0,,T. Wear makes 3-pt jump shot from 25 ft,35,35
105,2,10:04.0,N. Noel misses 2-pt jump shot from 13 ft,,35,35
106,2,10:01.0,,Defensive rebound by T. Ennis,35,35
107,2,9:55.0,,Turnover by K. Kuzma (lost ball; steal by M. Kleber),35,35
108,2,9:40.0,Y. Ferrell makes 2-pt jump shot from 17 ft,,37,35
109,2,9:27.0,,Turnover by K. Kuzma (traveling),37,35
110,2,9:15.0,D. McDermott misses 2-pt jump shot from 4 ft (block by A. Caruso),,37,35
111,2,9:15.0,,Defensive rebound by Team,37,35
112,2,9:05.0,,T. Wear makes 2-pt jump shot from 15 ft (assist by A. Caruso),37,37
113,2,8:52.0,N. Noel makes 2-pt layup from 1 ft (assist by Y. Ferrell),,39,37
114,2,8:36.0,,A. Caruso misses 3-pt jump shot from 25 ft,39,37
115,2,8:35.0,,Offensive rebound by Team,39,37
116,2,8:35.0,,B. Ingram enters the game for A. Caruso,39,37
117,2,8:35.0,,L. Ball enters the game for T. Ennis,39,37
118,2,8:29.0,,B. Ingram makes 2-pt jump shot from 19 ft (assist by I. Zubac),39,39
119,2,8:04.0,Y. Ferrell misses 2-pt jump shot from 22 ft,,39,39
120,2,8:01.0,,Defensive rebound by B. Ingram,39,39
121,2,7:57.0,,Turnover by B. Ingram (traveling),39,39
122,2,7:57.0,D. Powell enters the game for N. Noel,,39,39
123,2,7:57.0,D. Nowitzki enters the game for M. Kleber,,39,39
124,2,7:42.0,Turnover by D. McDermott (lost ball; steal by B. Ingram),,39,39
125,2,7:38.0,,L. Ball misses 2-pt layup from 1 ft,39,39
126,2,7:38.0,,Offensive rebound by B. Ingram,39,39
127,2,7:38.0,,Shooting foul by A. Harrison (drawn by B. Ingram),39,39
128,2,7:38.0,,B. Ingram misses free throw 1 of 2,39,39
129,2,7:38.0,,Offensive rebound by Team,39,39
130,2,7:38.0,,B. Lopez enters the game for T. Wear,39,39
131,2,7:38.0,,J. Randle enters the game for I. Zubac,39,39
132,2,7:38.0,,B. Ingram misses free throw 2 of 2,39,39
133,2,7:35.0,Defensive rebound by D. Nowitzki,,39,39
134,2,7:29.0,D. Nowitzki misses 3-pt jump shot from 25 ft,,39,39
135,2,7:24.0,Offensive rebound by D. Powell,,39,39
136,2,7:23.0,A. Harrison misses 3-pt jump shot from 24 ft,,39,39
137,2,7:20.0,,Defensive rebound by J. Randle,39,39
138,2,7:14.0,,B. Ingram misses 2-pt jump shot from 14 ft,39,39
139,2,7:08.0,,Offensive rebound by J. Randle,39,39
140,2,7:06.0,,J. Randle makes 2-pt layup from 2 ft,39,41
141,2,6:56.0,Y. Ferrell makes 2-pt jump shot from 12 ft,,41,41
142,2,6:40.0,,B. Ingram makes 3-pt jump shot from 24 ft (assist by L. Ball),41,44
143,2,6:17.0,Y. Ferrell makes 3-pt jump shot from 25 ft,,44,44
144,2,5:57.0,,K. Kuzma misses 3-pt jump shot from 24 ft,44,44
145,2,5:54.0,Defensive rebound by D. McDermott,,44,44
146,2,5:45.0,Y. Ferrell misses 2-pt layup from 2 ft,,44,44
147,2,5:42.0,,Defensive rebound by B. Lopez,44,44
148,2,5:37.0,,Turnover by B. Ingram (bad pass; steal by D. Powell),44,44
149,2,5:31.0,D. McDermott misses 3-pt jump shot from 23 ft,,44,44
150,2,5:26.0,,Defensive rebound by B. Ingram,44,44
151,2,5:26.0,,Personal take foul by Y. Ferrell (drawn by B. Ingram),44,44
152,2,5:26.0,,LA Lakers full timeout,44,44
153,2,5:26.0,,K. Caldwell-Pope enters the game for K. Kuzma,44,44
154,2,5:26.0,D. Finney-Smith enters the game for A. Harrison,,44,44
155,2,5:26.0,D. Smith enters the game for Y. Ferrell,,44,44
156,2,5:26.0,H. Barnes enters the game for D. McDermott,,44,44
157,2,5:16.0,,K. Caldwell-Pope misses 2-pt jump shot from 20 ft,44,44
158,2,5:12.0,Defensive rebound by D. Nowitzki,,44,44
159,2,5:07.0,Turnover by D. Smith (bad pass; steal by J. Randle),,44,44
160,2,5:00.0,,L. Ball misses 3-pt jump shot from 24 ft,44,44
161,2,4:56.0,Defensive rebound by D. Powell,,44,44
162,2,4:50.0,D. Smith misses 2-pt jump shot from 18 ft,,44,44
163,2,4:46.0,,Defensive rebound by K. Caldwell-Pope,44,44
164,2,4:41.0,,Shooting foul by D. Nowitzki (drawn by B. Lopez),44,44
165,2,4:41.0,,B. Lopez makes free throw 1 of 2,44,45
166,2,4:41.0,,B. Lopez makes free throw 2 of 2,44,46
167,2,4:21.0,H. Barnes makes 2-pt hook shot from 2 ft,,46,46
168,2,4:21.0,Shooting foul by B. Ingram (drawn by H. Barnes),,46,46
169,2,4:21.0,H. Barnes makes free throw 1 of 1,,47,46
170,2,4:07.0,,B. Lopez misses 2-pt hook shot from 9 ft,47,46
171,2,4:03.0,Defensive rebound by H. Barnes,,47,46
172,2,3:56.0,D. Powell misses 3-pt jump shot from 24 ft,,47,46
173,2,3:51.0,,Defensive rebound by K. Caldwell-Pope,47,46
174,2,3:46.0,,Shooting foul by D. Finney-Smith (drawn by K. Caldwell-Pope),47,46
175,2,3:46.0,,K. Caldwell-Pope makes free throw 1 of 2,47,47
176,2,3:46.0,,K. Caldwell-Pope makes free throw 2 of 2,47,48
177,2,3:29.0,Turnover by D. Finney-Smith (out of bounds lost ball),,47,48
178,2,3:29.0,,K. Kuzma enters the game for B. Ingram,47,48
179,2,3:25.0,,Personal take foul by D. Smith (drawn by L. Ball),47,48
180,2,3:25.0,,L. Ball misses free throw 1 of 2,47,48
181,2,3:25.0,,Offensive rebound by Team,47,48
182,2,3:25.0,,L. Ball makes free throw 2 of 2,47,49
183,2,3:10.0,D. Smith misses 2-pt jump shot from 8 ft,,47,49
184,2,3:06.0,Offensive rebound by D. Smith,,47,49
185,2,2:48.0,D. Smith makes 3-pt jump shot from 24 ft,,50,49
186,2,2:32.0,,B. Lopez misses 2-pt hook shot from 5 ft,50,49
187,2,2:25.0,,Offensive rebound by L. Ball,50,49
188,2,2:22.0,,Turnover by K. Caldwell-Pope (lost ball; steal by D. Finney-Smith),50,49
189,2,2:13.0,D. Finney-Smith misses 3-pt jump shot from 22 ft,,50,49
190,2,2:09.0,,Defensive rebound by B. Lopez,50,49
191,2,2:04.0,,K. Kuzma makes 2-pt layup from 1 ft (assist by L. Ball),50,51
192,2,1:42.0,H. Barnes makes 2-pt layup from 1 ft,,52,51
193,2,1:26.0,,B. Lopez misses 3-pt jump shot from 25 ft,52,51
194,2,1:21.0,Defensive rebound by H. Barnes,,52,51
195,2,1:08.0,Shooting foul by L. Ball (drawn by D. Nowitzki),,52,51
196,2,1:08.0,Dallas full timeout,,52,51
197,2,1:08.0,D. Nowitzki makes free throw 1 of 2,,53,51
198,2,1:08.0,D. Nowitzki makes free throw 2 of 2,,54,51
199,2,0:56.0,,Personal foul by D. Finney-Smith (drawn by B. Lopez),54,51
200,2,0:56.0,,B. Lopez makes free throw 1 of 2,54,52
201,2,0:56.0,,B. Lopez makes free throw 2 of 2,54,53
202,2,0:48.0,Turnover by D. Finney-Smith (bad pass),,54,53
203,2,0:33.0,,B. Lopez misses 2-pt layup from 4 ft (block by D. Nowitzki),54,53
204,2,0:33.0,,Offensive rebound by Team,54,53
205,2,0:30.0,,Turnover by K. Caldwell-Pope (step out of bounds),54,53
206,2,0:14.0,H. Barnes makes 2-pt jump shot from 8 ft,,56,53
207,2,0:03.0,,J. Randle makes 2-pt hook shot from 2 ft,56,55
208,2,0:00.0,D. Smith misses 2-pt jump shot from 17 ft,,56,55
209,2,0:00.0,Offensive rebound by Team,,56,55
210,3,11:48.0,D. Nowitzki makes 2-pt jump shot from 21 ft (assist by D. Finney-Smith),,58,55
211,3,11:24.0,,B. Ingram makes 2-pt jump shot from 22 ft (assist by B. Lopez),58,57
212,3,11:12.0,H. Barnes makes 3-pt jump shot from 23 ft (assist by D. Finney-Smith),,61,57
213,3,10:56.0,,L. Ball misses 3-pt jump shot from 22 ft,61,57
214,3,10:51.0,Defensive rebound by D. Nowitzki,,61,57
215,3,10:45.0,D. Powell makes 2-pt dunk from 1 ft (assist by D. Smith),,63,57
216,3,10:26.0,,B. Lopez misses 2-pt jump shot from 9 ft,63,57
217,3,10:23.0,Defensive rebound by H. Barnes,,63,57
218,3,10:16.0,D. Smith misses 3-pt jump shot from 30 ft,,63,57
219,3,10:12.0,,Defensive rebound by B. Ingram,63,57
220,3,10:11.0,,L. Ball makes 2-pt dunk at rim (assist by B. Ingram),63,59
221,3,9:59.0,Personal foul by B. Ingram (drawn by D. Smith),,63,59
222,3,9:47.0,D. Finney-Smith misses 3-pt jump shot from 26 ft,,63,59
223,3,9:45.0,,Defensive rebound by B. Ingram,63,59
224,3,9:39.0,,Shooting foul by D. Powell (drawn by B. Ingram),63,59
225,3,9:39.0,,B. Ingram makes free throw 1 of 2,63,60
226,3,9:39.0,,B. Ingram makes free throw 2 of 2,63,61
227,3,9:26.0,D. Nowitzki makes 3-pt jump shot from 24 ft (assist by D. Smith),,66,61
228,3,9:11.0,,Turnover by L. Ball (lost ball; steal by H. Barnes),66,61
229,3,9:05.0,D. Nowitzki misses 3-pt jump shot from 25 ft,,66,61
230,3,9:02.0,,Defensive rebound by B. Ingram,66,61
231,3,8:56.0,,B. Ingram misses 3-pt jump shot from 25 ft,66,61
232,3,8:51.0,Defensive rebound by D. Nowitzki,,66,61
233,3,8:42.0,H. Barnes misses 3-pt jump shot from 22 ft,,66,61
234,3,8:39.0,,Defensive rebound by K. Caldwell-Pope,66,61
235,3,8:33.0,,J. Randle misses 2-pt jump shot from 5 ft,66,61
236,3,8:28.0,Defensive rebound by D. Powell,,66,61
237,3,8:20.0,D. Smith misses 3-pt jump shot from 24 ft,,66,61
238,3,8:15.0,,Defensive rebound by J. Randle,66,61
239,3,8:10.0,,Turnover by K. Caldwell-Pope (bad pass; steal by D. Powell),66,61
240,3,8:06.0,H. Barnes makes 2-pt dunk at rim (assist by D. Smith),,68,61
241,3,8:06.0,,LA Lakers full timeout,68,61
242,3,8:06.0,N. Noel enters the game for D. Powell,,68,61
243,3,7:57.0,,B. Ingram misses 2-pt jump shot from 22 ft,68,61
244,3,7:53.0,Defensive rebound by D. Finney-Smith,,68,61
245,3,7:38.0,D. Nowitzki makes 3-pt jump shot from 24 ft (assist by D. Smith),,71,61
246,3,7:27.0,,B. Ingram misses 3-pt jump shot from 25 ft,71,61
247,3,7:23.0,Defensive rebound by D. Nowitzki,,71,61
248,3,7:20.0,D. Smith misses 2-pt hook shot from 9 ft (block by B. Lopez),,71,61
249,3,7:19.0,,Defensive rebound by B. Lopez,71,61
250,3,7:14.0,,Shooting foul by D. Nowitzki (drawn by J. Randle),71,61
251,3,7:14.0,,J. Randle misses free throw 1 of 2,71,61
252,3,7:14.0,,Offensive rebound by Team,71,61
253,3,7:14.0,,J. Randle misses free throw 2 of 2,71,61
254,3,7:11.0,Defensive rebound by D. Nowitzki,,71,61
255,3,6:55.0,,K. Kuzma enters the game for B. Ingram,71,61
256,3,6:49.0,D. Smith misses 2-pt layup from 1 ft,,71,61
257,3,6:49.0,,Defensive rebound by Team,71,61
258,3,6:39.0,,Turnover by K. Caldwell-Pope (bad pass),71,61
259,3,6:25.0,H. Barnes misses 2-pt jump shot from 7 ft,,71,61
260,3,6:22.0,,Defensive rebound by K. Caldwell-Pope,71,61
261,3,6:06.0,,B. Lopez misses 3-pt jump shot from 23 ft,71,61
262,3,6:03.0,,Offensive rebound by L. Ball,71,61
263,3,5:47.0,,K. Kuzma misses 3-pt jump shot from 24 ft,71,61
264,3,5:43.0,Defensive rebound by N. Noel,,71,61
265,3,5:31.0,H. Barnes makes 3-pt jump shot from 22 ft (assist by D. Smith),,74,61
266,3,5:16.0,,L. Ball makes 2-pt jump shot from 23 ft,74,63
267,3,5:00.0,H. Barnes misses 3-pt jump shot from 23 ft,,74,63
268,3,4:56.0,,Defensive rebound by J. Randle,74,63
269,3,4:52.0,,B. Lopez makes 3-pt jump shot from 23 ft (assist by J. Randle),74,66
270,3,4:51.0,Dallas full timeout,,74,66
271,3,4:51.0,,A. Caruso enters the game for L. Ball,74,66
272,3,4:51.0,A. Harrison enters the game for D. Finney-Smith,,74,66
273,3,4:51.0,M. Kleber enters the game for D. Nowitzki,,74,66
274,3,4:40.0,A. Harrison misses 3-pt jump shot from 28 ft,,74,66
275,3,4:36.0,,Defensive rebound by B. Lopez,74,66
276,3,4:26.0,,Shooting block foul by D. Smith (drawn by A. Caruso),74,66
277,3,4:26.0,,A. Caruso misses free throw 1 of 2,74,66
278,3,4:26.0,,Offensive rebound by Team,74,66
279,3,4:26.0,,A. Caruso makes free throw 2 of 2,74,67
280,3,4:06.0,Turnover by H. Barnes (lost ball; steal by K. Caldwell-Pope),,74,67
281,3,4:03.0,,K. Caldwell-Pope makes 2-pt layup from 2 ft (assist by A. Caruso),74,69
282,3,4:03.0,,Shooting foul by D. Smith (drawn by K. Caldwell-Pope),74,69
283,3,4:03.0,,K. Caldwell-Pope makes free throw 1 of 1,74,70
284,3,3:42.0,H. Barnes misses 2-pt hook shot from 5 ft,,74,70
285,3,3:39.0,,Defensive rebound by A. Caruso,74,70
286,3,3:35.0,,K. Kuzma misses 3-pt jump shot from 25 ft,74,70
287,3,3:32.0,Defensive rebound by N. Noel,,74,70
288,3,3:21.0,Shooting foul by B. Lopez (drawn by D. Smith),,74,70
289,3,3:21.0,D. Smith misses free throw 1 of 2,,74,70
290,3,3:21.0,Offensive rebound by Team,,74,70
291,3,3:21.0,D. McDermott enters the game for H. Barnes,,74,70
292,3,3:21.0,D. Smith misses free throw 2 of 2,,74,70
293,3,3:20.0,,Defensive rebound by Team,74,70
294,3,3:20.0,Y. Ferrell enters the game for D. Smith,,74,70
295,3,3:11.0,,B. Lopez makes 2-pt layup from 3 ft (assist by A. Caruso),74,72
296,3,2:43.0,Turnover by Team (shot clock),,74,72
297,3,2:33.0,,Personal foul by D. McDermott (drawn by J. Randle),74,72
298,3,2:33.0,,J. Randle makes free throw 1 of 2,74,73
299,3,2:33.0,,J. Randle misses free throw 2 of 2,74,73
300,3,2:31.0,Defensive rebound by M. Kleber,,74,73
301,3,2:14.0,A. Harrison misses 3-pt jump shot from 22 ft,,74,73
302,3,2:10.0,,Defensive rebound by J. Randle,74,73
303,3,2:05.0,,Personal block foul by N. Noel (drawn by A. Caruso),74,73
304,3,2:05.0,,A. Caruso makes free throw 1 of 2,74,74
305,3,2:05.0,,A. Caruso makes free throw 2 of 2,74,75
306,3,1:50.0,Y. Ferrell misses 3-pt jump shot from 24 ft,,74,75
307,3,1:45.0,,Defensive rebound by K. Caldwell-Pope,74,75
308,3,1:39.0,,J. Randle makes 2-pt jump shot from 5 ft,74,77
309,3,1:27.0,Personal foul by K. Kuzma (drawn by A. Harrison),,74,77
310,3,1:26.0,Personal foul by A. Caruso (drawn by Y. Ferrell),,74,77
311,3,1:26.0,Y. Ferrell makes free throw 1 of 2,,75,77
312,3,1:26.0,Y. Ferrell makes free throw 2 of 2,,76,77
313,3,1:14.0,,J. Randle makes 2-pt layup from 1 ft (assist by B. Lopez),76,79
314,3,0:59.0,M. Kleber makes 3-pt jump shot from 26 ft (assist by A. Harrison),,79,79
315,3,0:48.0,,Shooting foul by N. Noel (drawn by J. Randle),79,79
316,3,0:48.0,,J. Randle makes free throw 1 of 2,79,80
317,3,0:48.0,,J. Randle makes free throw 2 of 2,79,81
318,3,0:35.0,Shooting foul by B. Lopez (drawn by M. Kleber),,79,81
319,3,0:35.0,M. Kleber makes free throw 1 of 2,,80,81
320,3,0:35.0,,T. Wear enters the game for B. Lopez,80,81
321,3,0:35.0,M. Kleber makes free throw 2 of 2,,81,81
322,3,0:25.0,,Shooting foul by A. Harrison (drawn by K. Kuzma),81,81
323,3,0:25.0,,K. Kuzma makes free throw 1 of 2,81,82
324,3,0:25.0,,K. Kuzma misses free throw 2 of 2,81,82
325,3,0:22.0,Defensive rebound by M. Kleber,,81,82
326,3,0:11.0,M. Kleber misses 3-pt jump shot from 25 ft,,81,82
327,3,0:07.0,,Defensive rebound by J. Randle,81,82
328,3,0:02.0,,A. Caruso misses 3-pt jump shot from 25 ft,81,82
329,3,0:00.0,Defensive rebound by N. Noel,,81,82
330,4,11:44.0,,K. Caldwell-Pope misses 3-pt jump shot from 23 ft,81,82
331,4,11:41.0,Defensive rebound by M. Kleber,,81,82
332,4,11:21.0,A. Harrison misses 3-pt jump shot from 27 ft,,81,82
333,4,11:15.0,Offensive rebound by N. Noel,,81,82
334,4,11:15.0,N. Noel makes 2-pt layup at rim,,83,82
335,4,11:06.0,,K. Caldwell-Pope misses 2-pt jump shot from 4 ft,83,82
336,4,11:05.0,Defensive rebound by Team,,83,82
337,4,11:05.0,,T. Ennis enters the game for K. Caldwell-Pope,83,82
338,4,10:44.0,D. McDermott misses 2-pt jump shot from 19 ft (block by I. Zubac),,83,82
339,4,10:40.0,,Defensive rebound by K. Kuzma,83,82
340,4,10:34.0,,T. Ennis misses 3-pt jump shot from 25 ft,83,82
341,4,10:30.0,Defensive rebound by Y. Ferrell,,83,82
342,4,10:27.0,Personal foul by A. Caruso (drawn by Y. Ferrell),,83,82
343,4,10:27.0,K. Collinsworth enters the game for A. Harrison,,83,82
344,4,10:17.0,Y. Ferrell misses 2-pt jump shot from 22 ft,,83,82
345,4,10:13.0,,Defensive rebound by I. Zubac,83,82
346,4,10:09.0,,Turnover by A. Caruso (lost ball; steal by N. Noel),83,82
347,4,10:00.0,Turnover by Y. Ferrell (bad pass; steal by I. Zubac),,83,82
348,4,9:56.0,,A. Caruso misses 3-pt jump shot from 26 ft,83,82
349,4,9:53.0,Defensive rebound by Team,,83,82
350,4,9:53.0,,Loose ball foul by K. Kuzma (drawn by K. Collinsworth),83,82
351,4,9:32.0,Turnover by N. Noel (bad pass; steal by T. Ennis),,83,82
352,4,9:22.0,,A. Caruso misses 2-pt layup from 1 ft,83,82
353,4,9:18.0,Defensive rebound by K. Collinsworth,,83,82
354,4,9:03.0,Y. Ferrell misses 2-pt layup from 1 ft (block by I. Zubac),,83,82
355,4,8:56.0,Offensive rebound by M. Kleber,,83,82
356,4,8:43.0,K. Collinsworth misses 2-pt layup from 6 ft,,83,82
357,4,8:39.0,,Defensive rebound by I. Zubac,83,82
358,4,8:36.0,,A. Caruso makes 2-pt layup from 2 ft (assist by K. Kuzma),83,84
359,4,8:36.0,Violation by N. Noel (def goaltending),,83,84
360,4,8:19.0,Turnover by N. Noel (bad pass),,83,84
361,4,7:59.0,,K. Kuzma misses 3-pt jump shot from 27 ft,83,84
362,4,7:55.0,Defensive rebound by N. Noel,,83,84
363,4,7:50.0,Y. Ferrell misses 2-pt layup from 2 ft (block by K. Kuzma),,83,84
364,4,7:47.0,,Defensive rebound by T. Ennis,83,84
365,4,7:43.0,,T. Ennis makes 3-pt jump shot from 23 ft (assist by K. Kuzma),83,87
366,4,7:41.0,Dallas full timeout,,83,87
367,4,7:41.0,,B. Lopez enters the game for A. Caruso,83,87
368,4,7:41.0,,B. Ingram enters the game for I. Zubac,83,87
369,4,7:41.0,J. Motley enters the game for N. Noel,,83,87
370,4,7:30.0,D. McDermott makes 2-pt jump shot from 19 ft (assist by Y. Ferrell),,85,87
371,4,7:07.0,,K. Kuzma makes 3-pt jump shot from 27 ft (assist by T. Wear),85,90
372,4,6:46.0,Shooting foul by T. Wear (drawn by J. Motley),,85,90
373,4,6:46.0,J. Motley misses free throw 1 of 2,,85,90
374,4,6:46.0,Offensive rebound by Team,,85,90
375,4,6:46.0,,K. Caldwell-Pope enters the game for T. Ennis,85,90
376,4,6:46.0,J. Motley makes free throw 2 of 2,,86,90
377,4,6:32.0,,K. Kuzma misses 3-pt jump shot from 26 ft,86,90
