,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,NEW ORLEANS_ACTION,MEMPHIS_SCORE,NEW ORLEANS_SCORE
381,4,3:17.0,T. Evans misses 3-pt jump shot from 27 ft,,99,106
382,4,3:13.0,,Defensive rebound by E. Moore,99,106
383,4,2:58.0,,Turnover by J. Holiday (out of bounds lost ball),99,106
384,4,2:58.0,W. Selden enters the game for D. Davis,,99,106
385,4,2:58.0,D. Brooks enters the game for B. McLemore,,99,106
386,4,2:34.0,J. Martin misses 2-pt jump shot from 20 ft,,99,106
387,4,2:31.0,,Defensive rebound by D. Miller,99,106
388,4,2:15.0,,D. Cousins misses 2-pt jump shot from 7 ft (block by J. Martin),99,106
389,4,2:15.0,,Offensive rebound by Team,99,106
390,4,2:15.0,,Personal foul by J. Martin (drawn by D. Cousins),99,106
391,4,2:01.0,,J. Holiday misses 2-pt jump shot from 8 ft,99,106
392,4,1:58.0,Defensive rebound by T. Evans,,99,106
393,4,1:53.0,T. Evans misses 2-pt layup from 3 ft (block by D. Cousins),,99,106
394,4,1:50.0,,Defensive rebound by A. Davis,99,106
395,4,1:50.0,,Turnover by A. Davis (bad pass),99,106
396,4,1:32.0,W. Selden makes 3-pt jump shot from 25 ft (assist by J. Martin),,102,106
397,4,1:15.0,,A. Davis makes 2-pt dunk at rim (assist by D. Cousins),102,108
398,4,1:15.0,Memphis full timeout,,102,108
399,4,1:08.0,Shooting foul by A. Davis (drawn by M. Gasol),,102,108
400,4,1:08.0,M. Gasol makes free throw 1 of 2,,103,108
401,4,1:08.0,M. Gasol makes free throw 2 of 2,,104,108
402,4,0:44.0,,E. Moore misses 3-pt jump shot from 25 ft,104,108
403,4,0:41.0,Defensive rebound by T. Evans,,104,108
404,4,0:35.0,M. Gasol misses 3-pt jump shot from 23 ft,,104,108
405,4,0:35.0,Offensive rebound by J. Martin,,104,108
406,4,0:28.0,W. Selden misses 3-pt jump shot from 26 ft,,104,108
407,4,0:25.0,,Defensive rebound by D. Cousins,104,108
408,4,0:20.0,,Personal take foul by D. Brooks (drawn by J. Holiday),104,108
409,4,0:20.0,B. McLemore enters the game for D. Brooks,,104,108
410,4,0:20.0,,New Orleans full timeout,104,108
411,4,0:10.0,,Personal foul by B. McLemore (drawn by J. Holiday),104,108
412,4,0:10.0,,J. Holiday makes free throw 1 of 2,104,109
413,4,0:10.0,,J. Holiday makes free throw 2 of 2,104,110
414,4,0:10.0,Memphis full timeout,,104,110
415,4,0:10.0,,D. Cunningham enters the game for D. Cousins,104,110
416,4,0:06.0,T. Evans misses 3-pt jump shot from 24 ft,,104,110
417,4,0:03.0,,Defensive rebound by E. Moore,104,110
418,4,0:03.0,,Personal take foul by B. McLemore (drawn by D. Miller),104,110
419,4,0:03.0,,D. Miller makes free throw 1 of 2,104,111
420,4,0:03.0,,D. Miller misses free throw 2 of 2,104,111
421,4,0:03.0,M. Henry enters the game for B. McLemore,,104,111
422,4,0:03.0,I. Rabb enters the game for M. Gasol,,104,111
423,4,0:00.0,Offensive rebound by J. Martin,,104,111
