,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,PORTLAND_ACTION,GOLDEN STATE_SCORE,PORTLAND_SCORE
50,1,6:51.0,Z. Pachulia misses free throw 2 of 2,,9,19
51,1,6:48.0,,Defensive rebound by J. Nurkić,9,19
52,1,6:39.0,,Turnover by C. McCollum (bad pass; steal by Z. Pachulia),9,19
53,1,6:32.0,K. Thompson makes 2-pt layup from 1 ft,,11,19
54,1,6:16.0,,D. Lillard makes 2-pt jump shot from 17 ft,11,21
55,1,6:06.0,Personal foul by D. Lillard (drawn by S. Curry),,11,21
56,1,6:06.0,J. McGee enters the game for Z. Pachulia,,11,21
57,1,6:04.0,Turnover by S. Curry (lost ball; steal by D. Lillard),,11,21
58,1,5:57.0,,C. McCollum misses 3-pt jump shot from 25 ft,11,21
59,1,5:57.0,,Offensive rebound by A. Aminu,11,21
60,1,5:57.0,,A. Aminu makes 2-pt layup at rim,11,23
61,1,5:57.0,Violation by J. McGee (def goaltending),,11,23
62,1,5:42.0,K. Durant makes 2-pt jump shot from 4 ft (assist by D. Green),,13,23
63,1,5:42.0,Shooting foul by M. Harkless (drawn by K. Durant),,13,23
64,1,5:42.0,K. Durant makes free throw 1 of 1,,14,23
65,1,5:24.0,,Shooting foul by J. McGee (drawn by J. Nurkić),14,23
66,1,5:24.0,,J. Nurkić misses free throw 1 of 2,14,23
67,1,5:24.0,,Offensive rebound by Team,14,23
68,1,5:24.0,,J. Nurkić makes free throw 2 of 2,14,24
69,1,5:16.0,S. Curry misses 3-pt jump shot from 24 ft,,14,24
70,1,5:13.0,,Defensive rebound by J. Nurkić,14,24
71,1,5:04.0,,Turnover by D. Lillard (bad pass; steal by S. Curry),14,24
72,1,4:59.0,J. McGee makes 2-pt dunk at rim (assist by S. Curry),,16,24
73,1,4:40.0,,M. Harkless makes 3-pt jump shot from 23 ft (assist by D. Lillard),16,27
74,1,4:24.0,Turnover by K. Durant (bad pass; steal by J. Nurkić),,16,27
75,1,4:18.0,,Shooting foul by K. Thompson (drawn by D. Lillard),16,27
76,1,4:18.0,,D. Lillard makes free throw 1 of 2,16,28
77,1,4:18.0,,E. Turner enters the game for C. McCollum,16,28
78,1,4:18.0,,P. Connaughton enters the game for M. Harkless,16,28
79,1,4:18.0,N. Young enters the game for K. Thompson,,16,28
80,1,4:18.0,A. Iguodala enters the game for D. Green,,16,28
81,1,4:18.0,,D. Lillard makes free throw 2 of 2,16,29
82,1,3:58.0,N. Young misses 3-pt jump shot from 25 ft,,16,29
83,1,3:55.0,,Defensive rebound by E. Turner,16,29
84,1,3:49.0,,D. Lillard misses 3-pt jump shot from 28 ft,16,29
85,1,3:49.0,Defensive rebound by J. McGee,,16,29
86,1,3:35.0,K. Durant misses 3-pt jump shot from 24 ft,,16,29
87,1,3:35.0,,Defensive rebound by Team,16,29
88,1,3:29.0,,J. Nurkić misses 2-pt jump shot from 21 ft,16,29
89,1,3:29.0,Defensive rebound by K. Durant,,16,29
90,1,3:17.0,Turnover by S. Curry (traveling),,16,29
91,1,3:17.0,,E. Davis enters the game for J. Nurkić,16,29
92,1,2:59.0,,E. Turner makes 2-pt jump shot from 13 ft,16,31
93,1,2:48.0,S. Curry misses 2-pt jump shot from 5 ft,,16,31
94,1,2:45.0,,Defensive rebound by E. Davis,16,31
95,1,2:41.0,,Turnover by D. Lillard (bad pass),16,31
96,1,2:41.0,,Portland full timeout,16,31
97,1,2:33.0,,Violation by A. Aminu (kicked ball),16,31
98,1,2:24.0,J. McGee makes 2-pt dunk from 1 ft (assist by K. Durant),,18,31
99,1,2:09.0,,P. Connaughton makes 2-pt dunk from 1 ft (assist by D. Lillard),18,33
100,1,1:55.0,K. Durant misses 3-pt jump shot from 26 ft,,18,33
101,1,1:54.0,,Defensive rebound by E. Turner,18,33
102,1,1:49.0,,D. Lillard makes 2-pt layup at rim,18,35
103,1,1:49.0,,Shooting foul by A. Iguodala (drawn by D. Lillard),18,35
104,1,1:49.0,,D. Lillard makes free throw 1 of 1,18,36
105,1,1:41.0,Turnover by S. Curry (bad pass; steal by E. Davis),,18,36
106,1,1:30.0,,D. Lillard makes 2-pt layup at rim,18,38
107,1,1:11.0,K. Durant makes 3-pt jump shot from 24 ft (assist by S. Curry),,21,38
108,1,1:03.0,,E. Turner makes 2-pt layup from 2 ft,21,40
109,1,0:51.0,S. Curry misses 2-pt layup from 2 ft,,21,40
110,1,0:50.0,,Defensive rebound by A. Aminu,21,40
111,1,0:45.0,,D. Lillard misses 3-pt jump shot from 26 ft,21,40
112,1,0:42.0,Defensive rebound by K. Durant,,21,40
113,1,0:34.0,K. Durant misses 3-pt jump shot from 25 ft,,21,40
114,1,0:31.0,,Defensive rebound by P. Connaughton,21,40
115,1,0:13.0,,Turnover by D. Lillard (bad pass; steal by J. McGee),21,40
116,1,0:06.0,,Technical foul by E. Turner,21,40
117,1,0:06.0,K. Durant makes flagrant free throw 1 of 2,,22,40
118,1,0:06.0,K. Durant makes flagrant free throw 2 of 2,,23,40
119,1,0:06.0,,S. Napier enters the game for D. Lillard,23,40
120,1,0:06.0,K. Thompson enters the game for J. McGee,,23,40
121,1,0:06.0,D. Green enters the game for N. Young,,23,40
122,1,0:03.0,K. Durant makes 2-pt jump shot from 15 ft (assist by D. Green),,25,40
123,1,0:00.0,,Turnover by E. Turner (lost ball; steal by S. Curry),25,40
124,1,0:00.0,S. Curry makes 2-pt layup from 2 ft,,27,40
125,2,11:46.0,K. Thompson misses 2-pt jump shot from 17 ft,,27,40
126,2,11:40.0,,Defensive rebound by S. Napier,27,40
127,2,11:37.0,,C. McCollum makes 2-pt jump shot from 16 ft,27,42
128,2,11:14.0,S. Livingston makes 2-pt jump shot from 15 ft (assist by D. West),,29,42
129,2,10:55.0,,Turnover by Z. Collins (turnover),29,42
130,2,10:39.0,K. Thompson misses 2-pt jump shot from 15 ft,,29,42
131,2,10:37.0,,Defensive rebound by E. Turner,29,42
132,2,10:30.0,,Personal foul by S. Livingston (drawn by S. Napier),29,42
133,2,10:23.0,,C. McCollum misses 2-pt jump shot from 16 ft,29,42
134,2,10:22.0,,Offensive rebound by C. McCollum,29,42
135,2,10:19.0,,C. McCollum makes 2-pt jump shot from 7 ft,29,44
136,2,10:06.0,Shooting foul by Z. Collins (drawn by D. Green),,29,44
137,2,10:06.0,D. Green makes free throw 1 of 2,,30,44
138,2,10:06.0,D. Green makes free throw 2 of 2,,31,44
139,2,9:47.0,,S. Napier misses 3-pt jump shot from 30 ft,31,44
140,2,9:42.0,Defensive rebound by D. West,,31,44
141,2,9:35.0,S. Livingston misses 2-pt jump shot from 14 ft,,31,44
142,2,9:34.0,,Defensive rebound by Team,31,44
143,2,9:34.0,Loose ball foul by S. Livingston (drawn by S. Napier),,31,44
144,2,9:21.0,,E. Turner misses 2-pt jump shot from 11 ft,31,44
145,2,9:19.0,Defensive rebound by K. Thompson,,31,44
146,2,9:08.0,D. West misses 2-pt jump shot from 20 ft,,31,44
147,2,9:05.0,,Defensive rebound by C. McCollum,31,44
148,2,8:55.0,,C. McCollum misses 2-pt layup from 2 ft (block by D. Green),31,44
149,2,8:53.0,Defensive rebound by K. Thompson,,31,44
150,2,8:50.0,K. Thompson makes 3-pt jump shot from 28 ft,,34,44
151,2,8:30.0,,Turnover by E. Turner (bad pass; steal by D. Green),34,44
152,2,8:25.0,K. Thompson misses 3-pt jump shot from 25 ft,,34,44
153,2,8:25.0,,Defensive rebound by Z. Collins,34,44
154,2,8:18.0,,Personal foul by D. West (drawn by E. Davis),34,44
155,2,8:06.0,,S. Napier misses 3-pt jump shot from 25 ft,34,44
156,2,8:05.0,Defensive rebound by K. Thompson,,34,44
157,2,8:04.0,S. Livingston makes 2-pt dunk from 1 ft (assist by K. Thompson),,36,44
158,2,8:04.0,,Portland full timeout,36,44
159,2,8:04.0,,J. Nurkić enters the game for E. Turner,36,44
160,2,8:04.0,,D. Lillard enters the game for E. Davis,36,44
161,2,7:45.0,,S. Napier misses 2-pt jump shot from 18 ft,36,44
162,2,7:45.0,Defensive rebound by Team,,36,44
163,2,7:45.0,,Loose ball foul by J. Nurkić (drawn by D. West),36,44
164,2,7:29.0,K. Thompson misses 2-pt layup from 2 ft,,36,44
165,2,7:27.0,,Defensive rebound by J. Nurkić,36,44
166,2,7:17.0,,S. Napier makes 2-pt jump shot from 14 ft (assist by Z. Collins),36,46
167,2,6:48.0,D. Green misses 3-pt jump shot from 24 ft,,36,46
168,2,6:46.0,,Defensive rebound by D. Lillard,36,46
169,2,6:33.0,,Z. Collins makes 3-pt jump shot from 24 ft (assist by D. Lillard),36,49
170,2,6:21.0,Turnover by S. Livingston (step out of bounds),,36,49
171,2,6:12.0,,J. Nurkić makes 2-pt dunk at rim (assist by D. Lillard),36,51
172,2,5:53.0,D. West makes 2-pt jump shot from 20 ft,,38,51
173,2,5:41.0,,J. Nurkić makes 2-pt layup from 1 ft (assist by D. Lillard),38,53
174,2,5:40.0,Golden State full timeout,,38,53
175,2,5:40.0,,A. Aminu enters the game for Z. Collins,38,53
176,2,5:40.0,K. Durant enters the game for A. Iguodala,,38,53
177,2,5:40.0,S. Curry enters the game for K. Thompson,,38,53
178,2,5:40.0,O. Casspi enters the game for D. Green,,38,53
179,2,5:23.0,S. Curry misses 2-pt layup from 2 ft,,38,53
180,2,5:20.0,Offensive rebound by D. West,,38,53
181,2,5:20.0,D. West makes 2-pt layup at rim,,40,53
182,2,5:00.0,,D. Lillard misses 3-pt jump shot from 24 ft,40,53
183,2,4:57.0,,Offensive rebound by S. Napier,40,53
184,2,4:52.0,,S. Napier makes 3-pt jump shot from 25 ft,40,56
185,2,4:35.0,S. Curry misses 3-pt jump shot from 22 ft,,40,56
186,2,4:33.0,,Defensive rebound by A. Aminu,40,56
187,2,4:20.0,,C. McCollum misses 2-pt jump shot from 15 ft,40,56
188,2,4:15.0,Defensive rebound by S. Curry,,40,56
189,2,4:11.0,O. Casspi misses 2-pt layup from 1 ft,,40,56
190,2,4:11.0,Offensive rebound by S. Livingston,,40,56
191,2,4:11.0,S. Livingston misses 2-pt layup at rim,,40,56
192,2,4:11.0,,Defensive rebound by J. Nurkić,40,56
193,2,4:11.0,,Personal foul by O. Casspi (drawn by J. Nurkić),40,56
194,2,3:47.0,,Turnover by C. McCollum (lost ball; steal by S. Curry),40,56
195,2,3:37.0,O. Casspi misses 2-pt layup from 2 ft,,40,56
196,2,3:33.0,,Defensive rebound by A. Aminu,40,56
197,2,3:24.0,K. Thompson enters the game for D. West,,40,56
198,2,3:24.0,D. Green enters the game for S. Livingston,,40,56
199,2,3:19.0,,C. McCollum makes 2-pt layup from 2 ft,40,58
200,2,3:19.0,,Shooting foul by K. Durant (drawn by C. McCollum),40,58
201,2,3:19.0,,C. McCollum makes free throw 1 of 1,40,59
202,2,3:13.0,Personal foul by A. Aminu (drawn by D. Green),,40,59
203,2,3:13.0,A. Iguodala enters the game for O. Casspi,,40,59
204,2,3:02.0,D. Green makes 2-pt dunk from 2 ft (assist by K. Durant),,42,59
205,2,2:48.0,,J. Nurkić misses 2-pt jump shot from 6 ft,42,59
206,2,2:44.0,Defensive rebound by A. Iguodala,,42,59
207,2,2:36.0,Personal foul by D. Lillard (drawn by K. Thompson),,42,59
208,2,2:31.0,K. Durant makes 2-pt jump shot from 17 ft,,44,59
209,2,2:15.0,,D. Lillard makes 2-pt layup at rim (assist by J. Nurkić),44,61
210,2,2:05.0,S. Curry makes 3-pt jump shot from 24 ft,,47,61
211,2,1:56.0,,Turnover by D. Lillard (bad pass),47,61
212,2,1:38.0,K. Durant misses 3-pt jump shot from 24 ft,,47,61
213,2,1:34.0,Offensive rebound by D. Green,,47,61
214,2,1:33.0,K. Durant makes 2-pt layup from 1 ft (assist by D. Green),,49,61
215,2,1:15.0,,C. McCollum makes 2-pt jump shot from 20 ft,49,63
216,2,0:50.0,K. Durant makes 2-pt layup from 2 ft,,51,63
217,2,0:32.0,,D. Lillard misses 2-pt jump shot from 16 ft,51,63
218,2,0:30.0,,Offensive rebound by A. Aminu,51,63
219,2,0:26.0,,S. Napier misses 3-pt jump shot from 23 ft,51,63
220,2,0:21.0,Defensive rebound by A. Iguodala,,51,63
221,2,0:05.0,K. Durant misses 3-pt jump shot from 24 ft,,51,63
222,2,0:02.0,,Defensive rebound by A. Aminu,51,63
223,2,0:00.0,,S. Napier misses 3-pt jump shot from 22 ft,51,63
224,2,0:00.0,,Offensive rebound by Team,51,63
225,3,11:46.0,S. Curry makes 3-pt jump shot from 24 ft (assist by K. Durant),,54,63
226,3,11:24.0,,C. McCollum makes 2-pt jump shot from 17 ft,54,65
227,3,11:10.0,Personal foul by C. McCollum (drawn by K. Thompson),,54,65
228,3,11:06.0,D. Green makes 2-pt layup from 1 ft,,56,65
229,3,11:06.0,Shooting foul by J. Nurkić (drawn by D. Green),,56,65
230,3,11:06.0,D. Green makes free throw 1 of 1,,57,65
231,3,10:44.0,,J. Nurkić makes 2-pt hook shot from 4 ft,57,67
232,3,10:29.0,Turnover by K. Durant (bad pass; steal by M. Harkless),,57,67
233,3,10:24.0,,Turnover by A. Aminu (lost ball; steal by N. Young),57,67
234,3,10:21.0,K. Durant makes 2-pt layup at rim (assist by K. Thompson),,59,67
235,3,10:21.0,Shooting foul by C. McCollum (drawn by K. Durant),,59,67
236,3,10:21.0,K. Durant makes free throw 1 of 1,,60,67
237,3,10:04.0,,D. Lillard makes 3-pt jump shot from 25 ft,60,70
238,3,9:53.0,K. Durant makes 3-pt jump shot from 25 ft (assist by S. Curry),,63,70
239,3,9:42.0,,D. Lillard misses 2-pt jump shot from 21 ft,63,70
240,3,9:38.0,Defensive rebound by N. Young,,63,70
241,3,9:34.0,D. Green misses 2-pt hook shot from 2 ft,,63,70
242,3,9:31.0,,Defensive rebound by A. Aminu,63,70
243,3,9:24.0,,Turnover by M. Harkless (lost ball; steal by D. Green),63,70
244,3,9:20.0,S. Curry misses 3-pt jump shot from 25 ft,,63,70
245,3,9:17.0,,Defensive rebound by A. Aminu,63,70
246,3,9:04.0,,C. McCollum misses 3-pt jump shot from 22 ft,63,70
247,3,9:00.0,Defensive rebound by D. Green,,63,70
248,3,8:55.0,K. Durant makes 3-pt jump shot from 26 ft,,66,70
249,3,8:55.0,Shooting foul by J. Nurkić (drawn by K. Durant),,66,70
250,3,8:55.0,,S. Napier enters the game for J. Nurkić,66,70
251,3,8:55.0,K. Durant makes free throw 1 of 1,,67,70
252,3,8:32.0,,C. McCollum makes 2-pt jump shot from 15 ft,67,72
253,3,8:14.0,D. Green makes 2-pt dunk at rim (assist by S. Curry),,69,72
254,3,7:59.0,,D. Lillard makes 2-pt layup from 1 ft (assist by M. Harkless),69,74
255,3,7:53.0,K. Durant makes 3-pt jump shot from 28 ft,,72,74
256,3,7:53.0,Shooting foul by M. Harkless (drawn by K. Durant),,72,74
257,3,7:53.0,K. Durant makes free throw 1 of 1,,73,74
258,3,7:40.0,,Shooting foul by D. Green (drawn by D. Lillard),73,74
259,3,7:40.0,,D. Lillard makes free throw 1 of 2,73,75
260,3,7:40.0,,D. Lillard makes free throw 2 of 2,73,76
261,3,7:27.0,Turnover by N. Young (lost ball; steal by D. Lillard),,73,76
262,3,7:22.0,,C. McCollum makes 3-pt jump shot from 25 ft (assist by D. Lillard),73,79
263,3,7:08.0,S. Curry makes 2-pt layup from 1 ft,,75,79
264,3,6:53.0,,S. Napier makes 3-pt jump shot from 24 ft (assist by A. Aminu),75,82
265,3,6:32.0,S. Curry makes 2-pt layup at rim (assist by K. Durant),,77,82
266,3,6:20.0,,M. Harkless misses 3-pt jump shot from 22 ft,77,82
267,3,6:19.0,Defensive rebound by D. Green,,77,82
268,3,6:07.0,N. Young misses 3-pt jump shot from 23 ft,,77,82
269,3,6:04.0,,Defensive rebound by C. McCollum,77,82
270,3,5:58.0,,C. McCollum misses 2-pt jump shot from 4 ft,77,82
271,3,5:56.0,Defensive rebound by K. Durant,,77,82
272,3,5:50.0,Turnover by K. Durant (lost ball; steal by A. Aminu),,77,82
273,3,5:45.0,,S. Napier misses 3-pt jump shot from 24 ft,77,82
274,3,5:43.0,Defensive rebound by D. Green,,77,82
275,3,5:40.0,Golden State full timeout,,77,82
276,3,5:40.0,A. Iguodala enters the game for N. Young,,77,82
277,3,5:40.0,K. Looney enters the game for D. Green,,77,82
278,3,5:31.0,K. Thompson makes 3-pt jump shot from 24 ft (assist by S. Curry),,80,82
279,3,5:02.0,,A. Aminu misses 3-pt jump shot from 27 ft,80,82
280,3,5:01.0,,Offensive rebound by Team,80,82
281,3,5:01.0,Loose ball foul by S. Curry (drawn by M. Harkless),,80,82
282,3,5:01.0,,E. Davis enters the game for M. Harkless,80,82
283,3,4:54.0,,D. Lillard makes 2-pt layup from 1 ft,80,84
284,3,4:34.0,K. Durant misses 2-pt jump shot from 13 ft,,80,84
285,3,4:30.0,Offensive rebound by S. Curry,,80,84
286,3,4:28.0,S. Curry misses 3-pt jump shot from 23 ft,,80,84
287,3,4:26.0,,Defensive rebound by D. Lillard,80,84
288,3,4:19.0,,Personal foul by S. Curry (drawn by D. Lillard),80,84
289,3,4:10.0,,C. McCollum makes 2-pt jump shot from 15 ft,80,86
290,3,3:58.0,Turnover by S. Curry (bad pass),,80,86
291,3,3:45.0,,D. Lillard makes 2-pt jump shot from 20 ft (assist by A. Aminu),80,88
292,3,3:30.0,Personal foul by S. Napier (drawn by K. Durant),,80,88
293,3,3:30.0,K. Durant makes free throw 1 of 2,,81,88
294,3,3:30.0,,E. Turner enters the game for C. McCollum,81,88
295,3,3:30.0,S. Livingston enters the game for K. Thompson,,81,88
296,3,3:30.0,K. Durant makes free throw 2 of 2,,82,88
297,3,3:06.0,,Turnover by Team (shot clock),82,88
298,3,2:50.0,Offensive foul by S. Curry (drawn by S. Napier),,82,88
299,3,2:50.0,Turnover by S. Curry (offensive foul),,82,88
300,3,2:50.0,,Portland full timeout,82,88
301,3,2:50.0,N. Young enters the game for K. Looney,,82,88
302,3,2:50.0,D. Green enters the game for S. Curry,,82,88
303,3,2:27.0,,D. Lillard makes 2-pt jump shot from 3 ft,82,90
304,3,2:09.0,K. Durant makes 2-pt jump shot from 19 ft (assist by D. Green),,84,90
305,3,1:51.0,,D. Lillard misses 3-pt jump shot from 28 ft,84,90
306,3,1:48.0,Defensive rebound by S. Livingston,,84,90
307,3,1:36.0,D. Green makes 3-pt jump shot from 24 ft (assist by S. Livingston),,87,90
308,3,1:15.0,,S. Napier misses 3-pt jump shot from 26 ft,87,90
309,3,1:13.0,,Offensive rebound by E. Davis,87,90
310,3,1:11.0,,E. Davis misses 2-pt dunk at rim (block by K. Durant),87,90
311,3,1:11.0,,Offensive rebound by E. Davis,87,90
312,3,1:10.0,,P. Connaughton enters the game for S. Napier,87,90
313,3,0:55.0,,D. Lillard misses 2-pt jump shot from 7 ft,87,90
314,3,0:53.0,Defensive rebound by N. Young,,87,90
315,3,0:48.0,K. Durant misses 3-pt jump shot from 25 ft,,87,90
316,3,0:45.0,,Defensive rebound by E. Turner,87,90
317,3,0:32.0,,Shooting foul by D. Green (drawn by D. Lillard),87,90
318,3,0:32.0,,D. Lillard makes free throw 1 of 2,87,91
319,3,0:32.0,,D. Lillard makes free throw 2 of 2,87,92
320,3,0:11.0,D. Green misses 2-pt dunk from 2 ft,,87,92
321,3,0:08.0,,Defensive rebound by D. Lillard,87,92
322,3,0:00.0,,Turnover by A. Aminu (step out of bounds),87,92
323,3,0:00.0,K. Durant misses 3-pt jump shot from 56 ft,,87,92
324,3,0:00.0,Offensive rebound by Team,,87,92
325,4,11:41.0,,C. McCollum misses 3-pt jump shot from 24 ft,87,92
326,4,11:37.0,Defensive rebound by D. West,,87,92
327,4,11:25.0,K. Thompson misses 2-pt jump shot from 16 ft,,87,92
328,4,11:23.0,,Defensive rebound by E. Davis,87,92
329,4,11:17.0,,Personal foul by A. Iguodala (drawn by E. Turner),87,92
330,4,11:17.0,,J. Nurkić enters the game for E. Davis,87,92
331,4,11:08.0,,J. Nurkić misses 2-pt layup from 1 ft (block by D. West),87,92
332,4,11:06.0,Defensive rebound by D. Green,,87,92
333,4,10:54.0,D. Green misses 2-pt jump shot from 12 ft,,87,92
334,4,10:51.0,,Defensive rebound by E. Turner,87,92
335,4,10:47.0,,M. Harkless misses 2-pt dunk at rim,87,92
336,4,10:44.0,Defensive rebound by D. Green,,87,92
337,4,10:38.0,Turnover by S. Livingston (bad pass; steal by E. Turner),,87,92
338,4,10:34.0,,P. Connaughton makes 2-pt jump shot from 1 ft (assist by E. Turner),87,94
339,4,10:34.0,Golden State full timeout,,87,94
340,4,10:21.0,D. West misses 2-pt jump shot from 18 ft,,87,94
341,4,10:18.0,,Defensive rebound by M. Harkless,87,94
342,4,9:54.0,,E. Turner misses 2-pt jump shot from 11 ft,87,94
343,4,9:52.0,,Offensive rebound by J. Nurkić,87,94
344,4,9:48.0,,C. McCollum misses 3-pt jump shot from 28 ft,87,94
345,4,9:47.0,,Offensive rebound by J. Nurkić,87,94
346,4,9:47.0,,Shooting foul by D. West (drawn by J. Nurkić),87,94
347,4,9:47.0,,J. Nurkić makes free throw 1 of 2,87,95
348,4,9:47.0,,J. Nurkić misses free throw 2 of 2,87,95
349,4,9:45.0,Defensive rebound by D. West,,87,95
350,4,9:30.0,K. Thompson misses 3-pt jump shot from 25 ft,,87,95
351,4,9:27.0,,Defensive rebound by Team,87,95
352,4,9:13.0,,E. Turner misses 2-pt jump shot from 13 ft (block by D. Green),87,95
353,4,9:09.0,Defensive rebound by A. Iguodala,,87,95
354,4,9:04.0,S. Livingston makes 2-pt jump shot from 15 ft,,89,95
355,4,8:49.0,,C. McCollum misses 2-pt layup from 1 ft,89,95
356,4,8:47.0,,Offensive rebound by M. Harkless,89,95
357,4,8:45.0,,J. Nurkić makes 2-pt dunk from 1 ft (assist by M. Harkless),89,97
358,4,8:33.0,K. Thompson makes 2-pt jump shot from 18 ft,,91,97
359,4,8:18.0,,C. McCollum makes 2-pt jump shot from 18 ft (assist by J. Nurkić),91,99
360,4,8:00.0,D. West makes 2-pt hook shot from 5 ft (assist by D. Green),,93,99
361,4,7:44.0,,C. McCollum misses 2-pt jump shot from 13 ft,93,99
362,4,7:41.0,Defensive rebound by D. Green,,93,99
363,4,7:37.0,K. Thompson makes 3-pt jump shot from 24 ft (assist by D. Green),,96,99
364,4,7:36.0,,Portland full timeout,96,99
365,4,7:36.0,,D. Lillard enters the game for P. Connaughton,96,99
366,4,7:36.0,K. Durant enters the game for A. Iguodala,,96,99
367,4,7:36.0,S. Curry enters the game for S. Livingston,,96,99
368,4,7:19.0,,J. Nurkić misses 2-pt dunk at rim,96,99
369,4,7:16.0,Defensive rebound by D. West,,96,99
370,4,7:10.0,S. Curry makes 3-pt jump shot from 25 ft (assist by D. Green),,99,99
371,4,6:50.0,,C. McCollum makes 2-pt jump shot from 14 ft (assist by D. Lillard),99,101
372,4,6:50.0,,Shooting foul by D. West (drawn by C. McCollum),99,101
373,4,6:50.0,,C. McCollum makes free throw 1 of 1,99,102
374,4,6:41.0,Shooting foul by C. McCollum (drawn by K. Thompson),,99,102
375,4,6:41.0,K. Thompson makes free throw 1 of 2,,100,102
376,4,6:41.0,N. Young enters the game for D. West,,100,102
377,4,6:41.0,K. Thompson makes free throw 2 of 2,,101,102
378,4,6:26.0,Loose ball foul by D. Green (drawn by J. Nurkić),,101,102
379,4,6:26.0,,A. Aminu enters the game for E. Turner,101,102
380,4,6:19.0,,Shooting foul by D. Green (drawn by D. Lillard),101,102
381,4,6:19.0,,D. Lillard makes free throw 1 of 2,101,103
382,4,6:19.0,,D. Lillard makes free throw 2 of 2,101,104
383,4,6:09.0,N. Young misses 3-pt jump shot from 22 ft,,101,104
384,4,6:05.0,,Defensive rebound by J. Nurkić,101,104
385,4,5:53.0,,J. Nurkić makes 2-pt jump shot from 2 ft (assist by D. Lillard),101,106
386,4,5:37.0,S. Curry misses 3-pt jump shot from 23 ft,,101,106
387,4,5:35.0,,Defensive rebound by J. Nurkić,101,106
