,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,LA CLIPPERS_ACTION,LA LAKERS_SCORE,LA CLIPPERS_SCORE
117,2,8:52.0,Defensive rebound by G. Payton,,46,36
118,2,8:49.0,J. Hart misses 2-pt layup at rim,,46,36
119,2,8:47.0,,Defensive rebound by C. Williams,46,36
120,2,8:43.0,,S. Dekker makes 2-pt dunk from 1 ft (assist by A. Rivers),46,38
121,2,8:29.0,Turnover by I. Zubac (lost ball; steal by C. Williams),,46,38
122,2,8:23.0,,A. Rivers misses 3-pt jump shot from 24 ft,46,38
123,2,8:19.0,Defensive rebound by G. Payton,,46,38
124,2,8:15.0,Turnover by G. Payton (bad pass),,46,38
125,2,8:15.0,A. Ingram enters the game for J. Hart,,46,38
126,2,8:00.0,,C. Williams misses 2-pt jump shot from 7 ft,46,38
127,2,7:58.0,Defensive rebound by T. Wear,,46,38
128,2,7:52.0,Personal foul by S. Dekker (drawn by I. Zubac),,46,38
129,2,7:52.0,,LA Clippers full timeout,46,38
130,2,7:52.0,,W. Johnson enters the game for A. Rivers,46,38
131,2,7:38.0,I. Zubac misses 2-pt hook shot from 4 ft,,46,38
132,2,7:35.0,,Defensive rebound by M. Harrell,46,38
133,2,7:28.0,,M. Harrell misses 2-pt jump shot from 7 ft,46,38
134,2,7:26.0,,Offensive rebound by M. Harrell,46,38
135,2,7:25.0,,M. Harrell makes 2-pt dunk at rim,46,40
136,2,7:15.0,Turnover by T. Ennis (bad pass; steal by T. Wallace),,46,40
137,2,7:15.0,,Personal take foul by G. Payton (drawn by T. Wallace),46,40
138,2,7:15.0,T. Bryant enters the game for I. Zubac,,46,40
139,2,7:09.0,,Turnover by T. Wallace (lost ball; steal by G. Payton),46,40
140,2,7:09.0,Turnover by G. Payton (out of bounds lost ball),,46,40
141,2,7:02.0,,T. Wallace misses 2-pt layup at rim,46,40
142,2,7:00.0,Defensive rebound by G. Payton,,46,40
143,2,6:55.0,G. Payton makes 2-pt layup from 2 ft,,48,40
144,2,6:40.0,,M. Harrell misses 2-pt jump shot from 18 ft,48,40
145,2,6:37.0,,Offensive rebound by S. Dekker,48,40
146,2,6:29.0,,S. Dekker makes 2-pt layup from 1 ft (assist by W. Johnson),48,42
147,2,6:29.0,,Shooting foul by G. Payton (drawn by S. Dekker),48,42
148,2,6:29.0,,D. Jordan enters the game for M. Harrell,48,42
149,2,6:29.0,,T. Harris enters the game for W. Johnson,48,42
150,2,6:29.0,J. Hart enters the game for G. Payton,,48,42
151,2,6:29.0,,S. Dekker misses free throw 1 of 1,48,42
152,2,6:29.0,Defensive rebound by T. Ennis,,48,42
153,2,6:23.0,Shooting foul by C. Williams (drawn by J. Hart),,48,42
154,2,6:23.0,J. Hart makes free throw 1 of 3,,49,42
155,2,6:23.0,J. Hart makes free throw 2 of 3,,50,42
156,2,6:23.0,J. Hart makes free throw 3 of 3,,51,42
157,2,5:58.0,,C. Williams makes 2-pt layup from 1 ft,51,44
158,2,5:39.0,T. Ennis misses 3-pt jump shot from 25 ft,,51,44
159,2,5:34.0,Offensive rebound by J. Hart,,51,44
160,2,5:31.0,Turnover by J. Hart (traveling),,51,44
161,2,5:16.0,,T. Harris makes 2-pt layup from 2 ft (assist by C. Williams),51,46
162,2,5:03.0,A. Ingram misses 2-pt jump shot from 15 ft,,51,46
163,2,5:00.0,,Defensive rebound by D. Jordan,51,46
164,2,4:49.0,,T. Wallace misses 3-pt jump shot from 23 ft,51,46
165,2,4:43.0,Defensive rebound by T. Bryant,,51,46
166,2,4:36.0,T. Bryant misses 3-pt jump shot from 26 ft,,51,46
167,2,4:32.0,,Defensive rebound by D. Jordan,51,46
168,2,4:18.0,,S. Dekker makes 2-pt layup at rim (assist by T. Harris),51,48
169,2,4:07.0,T. Ennis misses 3-pt jump shot from 25 ft,,51,48
170,2,4:05.0,,Defensive rebound by D. Jordan,51,48
171,2,4:00.0,,Turnover by T. Harris (bad pass; steal by J. Hart),51,48
172,2,3:47.0,J. Hart makes 2-pt jump shot from 13 ft (assist by T. Bryant),,53,48
173,2,3:25.0,,S. Dekker misses 2-pt jump shot from 17 ft,53,48
174,2,3:22.0,Defensive rebound by T. Ennis,,53,48
175,2,3:11.0,Turnover by T. Ennis (bad pass; steal by S. Dekker),,53,48
176,2,3:07.0,Offensive charge foul by T. Harris (drawn by A. Ingram),,53,48
177,2,3:07.0,,Turnover by T. Harris (offensive foul),53,48
178,2,3:07.0,,S. Thornwell enters the game for S. Dekker,53,48
179,2,3:07.0,A. Caruso enters the game for T. Wear,,53,48
180,2,2:55.0,J. Hart misses 3-pt jump shot from 25 ft,,53,48
181,2,2:52.0,,Defensive rebound by D. Jordan,53,48
182,2,2:41.0,,Offensive foul by T. Wallace (drawn by A. Ingram),53,48
183,2,2:41.0,,Turnover by T. Wallace (offensive foul),53,48
184,2,2:41.0,LA Lakers full timeout,,53,48
185,2,2:41.0,,A. Rivers enters the game for C. Williams,53,48
186,2,2:41.0,G. Payton enters the game for T. Ennis,,53,48
187,2,2:26.0,T. Bryant makes 2-pt dunk at rim (assist by A. Caruso),,55,48
188,2,2:11.0,,Shooting block foul by T. Bryant (drawn by D. Jordan),55,48
189,2,2:11.0,,D. Jordan misses free throw 1 of 2,55,48
190,2,2:11.0,,Offensive rebound by Team,55,48
191,2,2:11.0,,D. Jordan misses free throw 2 of 2,55,48
192,2,2:09.0,Defensive rebound by T. Bryant,,55,48
193,2,1:52.0,G. Payton makes 2-pt layup from 1 ft (assist by J. Hart),,57,48
194,2,1:36.0,,A. Rivers misses 3-pt jump shot from 25 ft,57,48
195,2,1:33.0,Defensive rebound by A. Ingram,,57,48
196,2,1:24.0,Personal foul by A. Rivers (drawn by A. Caruso),,57,48
197,2,1:24.0,,W. Johnson enters the game for T. Wallace,57,48
198,2,1:18.0,G. Payton misses 2-pt jump shot from 17 ft,,57,48
199,2,1:16.0,,Defensive rebound by T. Harris,57,48
200,2,1:04.0,,W. Johnson makes 3-pt jump shot from 24 ft (assist by T. Harris),57,51
201,2,0:57.0,T. Bryant makes 2-pt dunk from 2 ft (assist by A. Caruso),,59,51
202,2,0:37.0,,A. Rivers misses 2-pt layup from 2 ft,59,51
203,2,0:35.0,,Offensive rebound by D. Jordan,59,51
204,2,0:35.0,,D. Jordan makes 2-pt dunk at rim,59,53
205,2,0:31.0,J. Hart makes 3-pt jump shot from 24 ft (assist by G. Payton),,62,53
206,2,0:25.0,,Personal foul by A. Caruso (drawn by W. Johnson),62,53
207,2,0:16.0,,S. Thornwell misses 2-pt jump shot from 6 ft (block by T. Bryant),62,53
208,2,0:12.0,Defensive rebound by G. Payton,,62,53
209,2,0:11.0,Shooting foul by W. Johnson (drawn by A. Caruso),,62,53
210,2,0:11.0,A. Caruso makes free throw 1 of 2,,63,53
211,2,0:11.0,A. Caruso makes free throw 2 of 2,,64,53
212,2,0:02.0,,W. Johnson misses 3-pt jump shot from 25 ft,64,53
213,2,0:00.0,,Offensive rebound by Team,64,53
214,3,11:47.0,A. Ingram misses 2-pt jump shot from 15 ft,,64,53
215,3,11:42.0,,Defensive rebound by D. Jordan,64,53
216,3,11:23.0,,D. Jordan makes 2-pt dunk at rim (assist by W. Johnson),64,55
217,3,11:06.0,Turnover by J. Randle (lost ball; steal by T. Harris),,64,55
218,3,11:00.0,,Shooting foul by A. Ingram (drawn by W. Johnson),64,55
219,3,11:00.0,,W. Johnson makes free throw 1 of 2,64,56
220,3,11:00.0,,W. Johnson misses free throw 2 of 2,64,56
221,3,10:57.0,Defensive rebound by J. Randle,,64,56
222,3,10:43.0,B. Lopez misses 2-pt jump shot from 9 ft,,64,56
223,3,10:39.0,Offensive rebound by A. Caruso,,64,56
224,3,10:37.0,Turnover by A. Caruso (bad pass),,64,56
225,3,10:36.0,Loose ball foul by J. Randle (drawn by A. Rivers),,64,56
226,3,10:27.0,,Turnover by S. Thornwell (lost ball; steal by A. Ingram),64,56
227,3,10:20.0,Turnover by J. Randle (bad pass),,64,56
228,3,10:06.0,,A. Rivers misses 2-pt layup from 1 ft,64,56
229,3,10:03.0,Defensive rebound by J. Hart,,64,56
230,3,9:58.0,J. Hart misses 3-pt jump shot from 24 ft,,64,56
231,3,9:56.0,,Defensive rebound by D. Jordan,64,56
232,3,9:46.0,,T. Harris makes 2-pt jump shot from 7 ft,64,58
233,3,9:38.0,A. Caruso misses 3-pt jump shot from 25 ft,,64,58
234,3,9:35.0,,Defensive rebound by T. Harris,64,58
235,3,9:22.0,,Turnover by S. Thornwell (step out of bounds),64,58
236,3,9:08.0,B. Lopez makes 3-pt jump shot from 27 ft (assist by J. Hart),,67,58
237,3,8:53.0,,A. Rivers misses 3-pt jump shot from 25 ft,67,58
238,3,8:51.0,Defensive rebound by A. Caruso,,67,58
239,3,8:42.0,Turnover by A. Caruso (lost ball; steal by A. Rivers),,67,58
240,3,8:34.0,,Personal foul by B. Lopez (drawn by T. Harris),67,58
241,3,8:20.0,,D. Jordan makes 2-pt layup from 2 ft (assist by W. Johnson),67,60
242,3,8:20.0,,Shooting foul by J. Randle (drawn by D. Jordan),67,60
243,3,8:20.0,,D. Jordan misses free throw 1 of 1,67,60
244,3,8:20.0,Defensive rebound by J. Randle,,67,60
245,3,8:03.0,Turnover by J. Randle (bad pass; steal by W. Johnson),,67,60
246,3,8:00.0,,Turnover by S. Thornwell (out of bounds lost ball),67,60
247,3,7:43.0,Shooting foul by W. Johnson (drawn by J. Hart),,67,60
248,3,7:43.0,J. Hart makes free throw 1 of 2,,68,60
249,3,7:43.0,J. Hart makes free throw 2 of 2,,69,60
250,3,7:32.0,,T. Harris makes 2-pt jump shot from 12 ft (assist by A. Rivers),69,62
251,3,7:22.0,A. Ingram misses 3-pt jump shot from 25 ft,,69,62
252,3,7:18.0,Offensive rebound by A. Caruso,,69,62
253,3,7:14.0,A. Ingram misses 2-pt jump shot from 14 ft,,69,62
254,3,7:11.0,Offensive rebound by A. Ingram,,69,62
255,3,7:01.0,J. Hart makes 3-pt jump shot from 25 ft (assist by J. Randle),,72,62
256,3,6:37.0,,Personal foul by J. Randle (drawn by D. Jordan),72,62
257,3,6:37.0,,LA Clippers full timeout,72,62
258,3,6:37.0,,T. Wallace enters the game for A. Rivers,72,62
259,3,6:37.0,,C. Williams enters the game for W. Johnson,72,62
260,3,6:37.0,G. Payton enters the game for B. Lopez,,72,62
261,3,6:37.0,I. Zubac enters the game for J. Randle,,72,62
262,3,6:37.0,,D. Jordan misses free throw 1 of 2,72,62
263,3,6:37.0,,Offensive rebound by Team,72,62
264,3,6:37.0,,D. Jordan misses free throw 2 of 2,72,62
265,3,6:35.0,Defensive rebound by G. Payton,,72,62
266,3,6:17.0,A. Caruso makes 3-pt jump shot from 24 ft,,75,62
267,3,5:53.0,,S. Thornwell makes 3-pt jump shot from 22 ft (assist by T. Harris),75,65
268,3,5:41.0,Shooting foul by T. Wallace (drawn by I. Zubac),,75,65
269,3,5:41.0,I. Zubac makes free throw 1 of 2,,76,65
270,3,5:41.0,I. Zubac makes free throw 2 of 2,,77,65
271,3,5:31.0,,T. Harris misses 2-pt jump shot from 17 ft,77,65
272,3,5:29.0,Defensive rebound by G. Payton,,77,65
273,3,5:21.0,J. Hart makes 3-pt jump shot from 24 ft (assist by A. Ingram),,80,65
274,3,5:04.0,,S. Thornwell misses 2-pt jump shot from 16 ft,80,65
275,3,5:02.0,Defensive rebound by I. Zubac,,80,65
276,3,4:53.0,A. Caruso misses 2-pt jump shot from 10 ft,,80,65
277,3,4:51.0,Offensive rebound by A. Caruso,,80,65
278,3,4:45.0,Turnover by G. Payton (out of bounds lost ball),,80,65
279,3,4:45.0,T. Ennis enters the game for A. Ingram,,80,65
280,3,4:35.0,,T. Harris makes 2-pt dunk from 1 ft (assist by C. Williams),80,67
281,3,4:20.0,Turnover by T. Ennis (bad pass; steal by S. Thornwell),,80,67
282,3,4:17.0,,Turnover by D. Jordan (bad pass; steal by T. Ennis),80,67
283,3,4:12.0,J. Hart makes 3-pt jump shot from 25 ft (assist by T. Ennis),,83,67
284,3,4:02.0,,Turnover by T. Harris (bad pass),83,67
285,3,4:02.0,,M. Harrell enters the game for D. Jordan,83,67
286,3,3:41.0,J. Hart makes 3-pt jump shot from 29 ft,,86,67
287,3,3:19.0,,T. Harris makes 3-pt jump shot from 25 ft,86,70
288,3,3:06.0,T. Ennis makes 2-pt jump shot from 16 ft (assist by I. Zubac),,88,70
289,3,2:51.0,,T. Harris misses 2-pt jump shot from 15 ft,88,70
290,3,2:49.0,Defensive rebound by G. Payton,,88,70
291,3,2:45.0,G. Payton makes 2-pt jump shot from 15 ft,,90,70
292,3,2:44.0,,LA Clippers full timeout,90,70
293,3,2:44.0,,S. Dekker enters the game for T. Harris,90,70
294,3,2:44.0,A. Ingram enters the game for A. Caruso,,90,70
295,3,2:30.0,,M. Harrell misses 2-pt layup from 2 ft,90,70
296,3,2:28.0,Defensive rebound by J. Hart,,90,70
297,3,2:26.0,Turnover by A. Ingram (bad pass),,90,70
298,3,2:15.0,,S. Thornwell misses 2-pt layup from 4 ft (block by I. Zubac),90,70
299,3,2:15.0,,Offensive rebound by Team,90,70
300,3,2:08.0,,T. Wallace misses 2-pt layup from 4 ft (block by I. Zubac),90,70
301,3,2:05.0,Defensive rebound by I. Zubac,,90,70
302,3,1:56.0,J. Hart misses 2-pt jump shot from 15 ft,,90,70
303,3,1:53.0,,Defensive rebound by M. Harrell,90,70
304,3,1:43.0,,M. Harrell misses 2-pt jump shot from 10 ft,90,70
305,3,1:41.0,Defensive rebound by G. Payton,,90,70
306,3,1:27.0,G. Payton makes 2-pt jump shot from 16 ft,,92,70
307,3,1:02.0,,M. Harrell makes 2-pt layup from 1 ft (assist by T. Wallace),92,72
308,3,0:42.0,,Offensive charge foul by J. Hart (drawn by S. Thornwell),92,72
309,3,0:42.0,Turnover by J. Hart (offensive foul),,92,72
310,3,0:42.0,,B. Marjanović enters the game for S. Thornwell,92,72
311,3,0:42.0,T. Wear enters the game for J. Hart,,92,72
312,3,0:42.0,T. Bryant enters the game for I. Zubac,,92,72
313,3,0:27.0,,B. Marjanović makes 2-pt layup at rim,92,74
314,3,0:09.0,T. Bryant misses 3-pt jump shot from 25 ft,,92,74
315,3,0:06.0,,Defensive rebound by S. Dekker,92,74
316,3,0:02.0,,C. Williams misses 2-pt layup from 2 ft,92,74
317,3,0:02.0,,Offensive rebound by B. Marjanović,92,74
318,3,0:01.0,,B. Marjanović misses 2-pt layup at rim,92,74
319,3,0:00.0,,Offensive rebound by B. Marjanović,92,74
320,4,11:46.0,,Turnover by B. Marjanović (lost ball; steal by G. Payton),92,74
321,4,11:43.0,Turnover by G. Payton (bad pass),,92,74
322,4,11:18.0,,Turnover by B. Marjanović (lost ball; steal by A. Ingram),92,74
323,4,11:14.0,Turnover by A. Ingram (bad pass; steal by M. Harrell),,92,74
324,4,11:09.0,Offensive charge foul by T. Wallace (drawn by A. Ingram),,92,74
325,4,11:09.0,,Turnover by T. Wallace (offensive foul),92,74
326,4,10:54.0,T. Bryant makes 2-pt jump shot from 19 ft (assist by T. Ennis),,94,74
327,4,10:33.0,,M. Harrell makes 2-pt hook shot from 6 ft (assist by C. Williams),94,76
328,4,10:33.0,,Shooting foul by T. Wear (drawn by M. Harrell),94,76
329,4,10:33.0,,M. Harrell misses free throw 1 of 1,94,76
330,4,10:33.0,Defensive rebound by Team,,94,76
331,4,10:13.0,T. Ennis makes 2-pt jump shot from 9 ft (assist by A. Ingram),,96,76
332,4,9:52.0,,M. Harrell makes 2-pt dunk from 1 ft (assist by C. Williams),96,78
333,4,9:41.0,G. Payton misses 3-pt jump shot from 24 ft,,96,78
334,4,9:39.0,,Defensive rebound by Team,96,78
335,4,9:30.0,,C. Williams misses 2-pt jump shot from 22 ft,96,78
336,4,9:28.0,Defensive rebound by G. Payton,,96,78
337,4,9:10.0,T. Wear makes 2-pt jump shot from 14 ft,,98,78
338,4,8:55.0,,M. Harrell misses 2-pt layup from 3 ft,98,78
339,4,8:53.0,,Offensive rebound by B. Marjanović,98,78
340,4,8:53.0,,B. Marjanović makes 2-pt layup at rim,98,80
341,4,8:53.0,,Shooting foul by T. Bryant (drawn by B. Marjanović),98,80
342,4,8:53.0,,B. Marjanović misses free throw 1 of 1,98,80
343,4,8:52.0,Defensive rebound by T. Wear,,98,80
344,4,8:39.0,G. Payton makes 3-pt jump shot from 22 ft (assist by T. Ennis),,101,80
345,4,8:23.0,,C. Williams makes 2-pt layup from 1 ft,101,82
346,4,8:11.0,Personal foul by T. Wallace (drawn by T. Ennis),,101,82
347,4,8:11.0,,S. Thornwell enters the game for C. Williams,101,82
348,4,8:05.0,T. Bryant misses 3-pt jump shot from 25 ft,,101,82
349,4,8:02.0,,Defensive rebound by S. Dekker,101,82
350,4,7:56.0,,Turnover by T. Wallace (bad pass; steal by T. Bryant),101,82
351,4,7:48.0,G. Payton makes 3-pt jump shot from 25 ft (assist by A. Ingram),,104,82
352,4,7:21.0,,S. Dekker makes 2-pt layup from 1 ft (assist by T. Wallace),104,84
353,4,6:56.0,G. Payton misses 2-pt jump shot from 2 ft,,104,84
354,4,6:54.0,,Defensive rebound by B. Marjanović,104,84
355,4,6:51.0,,Shooting foul by T. Wear (drawn by M. Harrell),104,84
356,4,6:51.0,,LA Clippers full timeout,104,84
357,4,6:51.0,I. Zubac enters the game for A. Ingram,,104,84
358,4,6:51.0,J. Hart enters the game for T. Wear,,104,84
359,4,6:51.0,,M. Harrell misses free throw 1 of 2,104,84
360,4,6:51.0,,Offensive rebound by Team,104,84
361,4,6:51.0,,M. Harrell misses free throw 2 of 2,104,84
362,4,6:47.0,Defensive rebound by T. Bryant,,104,84
363,4,6:30.0,T. Bryant misses 3-pt jump shot from 23 ft,,104,84
364,4,6:26.0,,Defensive rebound by B. Marjanović,104,84
365,4,6:17.0,,B. Marjanović makes 2-pt layup from 1 ft (assist by T. Wallace),104,86
366,4,6:04.0,T. Ennis misses 2-pt jump shot from 16 ft,,104,86
367,4,6:03.0,,Defensive rebound by S. Dekker,104,86
368,4,6:02.0,,Personal take foul by T. Ennis (drawn by S. Dekker),104,86
369,4,5:52.0,,B. Marjanović misses 2-pt hook shot from 10 ft,104,86
370,4,5:49.0,Defensive rebound by T. Bryant,,104,86
371,4,5:42.0,J. Hart misses 2-pt jump shot from 20 ft,,104,86
372,4,5:38.0,,Defensive rebound by S. Thornwell,104,86
373,4,5:37.0,,Turnover by S. Thornwell (bad pass),104,86
374,4,5:26.0,G. Payton misses 3-pt jump shot from 23 ft,,104,86
375,4,5:23.0,,Defensive rebound by B. Marjanović,104,86
376,4,5:16.0,,M. Harrell misses 2-pt layup from 4 ft (block by T. Bryant),104,86
377,4,5:16.0,,Offensive rebound by B. Marjanović,104,86
378,4,5:16.0,,Shooting foul by I. Zubac (drawn by B. Marjanović),104,86
379,4,5:16.0,,B. Marjanović misses free throw 1 of 2,104,86
380,4,5:16.0,,Offensive rebound by Team,104,86
381,4,5:16.0,,C. Williams enters the game for T. Wallace,104,86
382,4,5:16.0,A. Caruso enters the game for G. Payton,,104,86
