,QUARTER,TIME_REMAINING,PHOENIX_ACTION,OKLAHOMA CITY_ACTION,PHOENIX_SCORE,OKLAHOMA CITY_SCORE
134,2,10:07.0,,Turnover by R. Felton (bad pass; steal by T. Daniels),28,29
135,2,9:59.0,T. Daniels misses 3-pt jump shot from 24 ft,,28,29
136,2,9:55.0,,Defensive rebound by J. Huestis,28,29
137,2,9:46.0,,Turnover by R. Felton (lost ball; steal by J. Jackson),28,29
138,2,9:32.0,S. Harrison misses 3-pt jump shot from 25 ft,,28,29
139,2,9:30.0,,Defensive rebound by J. Huestis,28,29
140,2,9:13.0,,Turnover by J. Grant (lost ball; steal by S. Harrison),28,29
141,2,9:09.0,M. Chriss makes 2-pt dunk at rim (assist by J. Jackson),,30,29
142,2,8:42.0,,J. Grant misses 3-pt jump shot from 23 ft,30,29
143,2,8:40.0,Defensive rebound by D. Bender,,30,29
144,2,8:18.0,J. Jackson misses 2-pt layup from 2 ft (block by R. Felton),,30,29
145,2,8:18.0,Offensive rebound by Team,,30,29
146,2,8:18.0,,S. Adams enters the game for R. Felton,30,29
147,2,8:18.0,,R. Westbrook enters the game for J. Grant,30,29
148,2,8:17.0,J. Jackson misses 2-pt layup from 2 ft,,30,29
149,2,8:16.0,Offensive rebound by Team,,30,29
150,2,8:16.0,Turnover by Team (shot clock),,30,29
151,2,8:01.0,,R. Westbrook misses 2-pt jump shot from 20 ft,30,29
152,2,8:01.0,Defensive rebound by T. Daniels,,30,29
153,2,7:50.0,Turnover by J. Jackson (bad pass; steal by S. Adams),,30,29
154,2,7:39.0,,Personal foul by S. Harrison (drawn by P. Patterson),30,29
155,2,7:39.0,,C. Brewer enters the game for J. Huestis,30,29
156,2,7:39.0,T. Chandler enters the game for M. Chriss,,30,29
157,2,7:31.0,,R. Westbrook misses 2-pt jump shot from 8 ft,30,29
158,2,7:31.0,Defensive rebound by T. Chandler,,30,29
159,2,7:16.0,Turnover by J. Jackson (bad pass; steal by T. Ferguson),,30,29
160,2,7:13.0,D. Booker enters the game for S. Harrison,,30,29
161,2,7:13.0,E. Payton enters the game for J. Jackson,,30,29
162,2,7:02.0,,Turnover by S. Adams (traveling),30,29
163,2,6:51.0,T. Daniels misses 3-pt jump shot from 24 ft,,30,29
164,2,6:49.0,Offensive rebound by T. Chandler,,30,29
165,2,6:36.0,E. Payton makes 2-pt layup at rim,,32,29
166,2,6:22.0,,T. Ferguson misses 3-pt jump shot from 25 ft,32,29
167,2,6:18.0,Defensive rebound by T. Daniels,,32,29
168,2,6:12.0,T. Daniels misses 3-pt jump shot from 26 ft,,32,29
169,2,6:10.0,,Defensive rebound by R. Westbrook,32,29
170,2,6:04.0,,R. Westbrook makes 2-pt jump shot from 12 ft,32,31
171,2,5:40.0,D. Bender misses 2-pt layup from 4 ft (block by S. Adams),,32,31
172,2,5:37.0,,Defensive rebound by C. Brewer,32,31
173,2,5:36.0,,Turnover by C. Brewer (bad pass; steal by E. Payton),32,31
174,2,5:35.0,E. Payton misses 2-pt layup from 3 ft,,32,31
175,2,5:34.0,Offensive rebound by T. Chandler,,32,31
176,2,5:33.0,Shooting foul by S. Adams (drawn by T. Chandler),,32,31
177,2,5:33.0,T. Chandler makes free throw 1 of 2,,33,31
178,2,5:33.0,,C. Anthony enters the game for T. Ferguson,33,31
179,2,5:33.0,,P. George enters the game for P. Patterson,33,31
180,2,5:33.0,T. Chandler makes free throw 2 of 2,,34,31
181,2,5:23.0,,R. Westbrook makes 2-pt jump shot from 9 ft,34,33
182,2,5:23.0,,Shooting foul by E. Payton (drawn by R. Westbrook),34,33
183,2,5:23.0,,R. Westbrook makes free throw 1 of 1,34,34
184,2,5:10.0,D. Booker makes 2-pt jump shot from 4 ft,,36,34
185,2,4:59.0,,C. Anthony makes 3-pt jump shot from 25 ft (assist by R. Westbrook),36,37
186,2,4:35.0,T. Daniels misses 3-pt jump shot from 24 ft,,36,37
187,2,4:29.0,,Defensive rebound by C. Anthony,36,37
188,2,4:28.0,,Personal foul by D. Bender (drawn by S. Adams),36,37
189,2,4:20.0,,P. George misses 2-pt layup from 1 ft,36,37
190,2,4:19.0,,Offensive rebound by S. Adams,36,37
191,2,4:17.0,,S. Adams misses 2-pt layup from 1 ft (block by T. Chandler),36,37
192,2,4:17.0,Defensive rebound by E. Payton,,36,37
193,2,4:11.0,E. Payton misses 2-pt layup at rim,,36,37
194,2,4:11.0,,Defensive rebound by C. Brewer,36,37
195,2,4:04.0,,P. George makes 3-pt jump shot from 25 ft (assist by C. Brewer),36,40
196,2,4:03.0,Phoenix full timeout,,36,40
197,2,3:55.0,Turnover by E. Payton (step out of bounds),,36,40
198,2,3:38.0,,R. Westbrook makes 2-pt jump shot from 12 ft,36,42
199,2,3:11.0,T. Daniels misses 2-pt jump shot from 14 ft,,36,42
200,2,3:08.0,,Defensive rebound by S. Adams,36,42
201,2,3:03.0,,C. Brewer makes 2-pt layup at rim (assist by R. Westbrook),36,44
202,2,2:39.0,E. Payton misses 3-pt jump shot from 25 ft,,36,44
203,2,2:36.0,,Defensive rebound by Team,36,44
204,2,2:28.0,,P. George misses 3-pt jump shot from 26 ft,36,44
205,2,2:25.0,Defensive rebound by D. Bender,,36,44
206,2,2:12.0,D. Booker misses 2-pt jump shot from 8 ft (block by S. Adams),,36,44
207,2,2:09.0,,Defensive rebound by C. Brewer,36,44
208,2,2:06.0,,C. Brewer makes 2-pt layup at rim,36,46
209,2,1:36.0,Turnover by Team (shot clock),,36,46
210,2,1:36.0,S. Harrison enters the game for T. Daniels,,36,46
211,2,1:25.0,,C. Brewer misses 3-pt jump shot from 23 ft,36,46
212,2,1:21.0,Defensive rebound by T. Chandler,,36,46
213,2,1:15.0,E. Payton misses 2-pt jump shot from 4 ft,,36,46
214,2,1:14.0,,Defensive rebound by Team,36,46
215,2,1:14.0,Loose ball foul by D. Bender (drawn by S. Adams),,36,46
216,2,1:14.0,M. Chriss enters the game for D. Bender,,36,46
217,2,1:05.0,,C. Anthony makes 3-pt jump shot from 25 ft (assist by R. Westbrook),36,49
218,2,0:51.0,Personal foul by P. George (drawn by D. Booker),,36,49
219,2,0:42.0,Shooting foul by P. George (drawn by D. Booker),,36,49
220,2,0:42.0,D. Booker makes free throw 1 of 2,,37,49
221,2,0:42.0,,T. Ferguson enters the game for P. George,37,49
222,2,0:42.0,D. Booker makes free throw 2 of 2,,38,49
223,2,0:32.0,,Offensive foul by S. Adams (drawn by T. Chandler),38,49
224,2,0:32.0,,Turnover by S. Adams (offensive foul),38,49
225,2,0:12.0,D. Booker misses 2-pt jump shot from 15 ft,,38,49
226,2,0:09.0,,Defensive rebound by R. Westbrook,38,49
227,2,0:03.0,,C. Anthony misses 2-pt jump shot from 22 ft,38,49
228,2,0:01.0,Defensive rebound by D. Booker,,38,49
229,2,0:00.0,D. Booker misses 3-pt jump shot from 70 ft,,38,49
230,2,0:00.0,,Defensive rebound by Team,38,49
231,3,11:51.0,,Offensive foul by C. Brewer (drawn by D. Booker),38,49
232,3,11:51.0,,Turnover by C. Brewer (offensive foul),38,49
233,3,11:35.0,D. Bender misses 3-pt jump shot from 23 ft,,38,49
234,3,11:31.0,Offensive rebound by T. Chandler,,38,49
235,3,11:31.0,T. Chandler makes 2-pt layup at rim,,40,49
236,3,11:23.0,Technical foul by D. Booker,,40,49
237,3,11:23.0,,C. Brewer makes flagrant free throw 1 of 2,40,50
238,3,11:23.0,,C. Brewer makes flagrant free throw 2 of 2,40,51
239,3,11:16.0,,S. Adams makes 2-pt layup at rim (assist by P. George),40,53
240,3,10:50.0,D. Booker misses 2-pt jump shot from 14 ft,,40,53
241,3,10:47.0,,Defensive rebound by C. Brewer,40,53
242,3,10:42.0,,Shooting foul by E. Payton (drawn by R. Westbrook),40,53
243,3,10:42.0,,R. Westbrook misses free throw 1 of 2,40,53
244,3,10:42.0,,Offensive rebound by Team,40,53
245,3,10:42.0,,R. Westbrook makes free throw 2 of 2,40,54
246,3,10:21.0,T. Chandler makes 2-pt dunk from 1 ft (assist by E. Payton),,42,54
247,3,10:13.0,,C. Anthony misses 3-pt jump shot from 25 ft,42,54
248,3,10:11.0,Defensive rebound by D. Reed,,42,54
249,3,9:58.0,T. Chandler makes 2-pt layup from 1 ft (assist by E. Payton),,44,54
250,3,9:41.0,,C. Brewer makes 3-pt jump shot from 22 ft (assist by C. Anthony),44,57
251,3,9:21.0,D. Reed misses 3-pt jump shot from 23 ft,,44,57
252,3,9:18.0,,Defensive rebound by S. Adams,44,57
253,3,9:18.0,,Turnover by S. Adams (bad pass),44,57
254,3,9:13.0,D. Booker misses 2-pt jump shot from 13 ft,,44,57
255,3,9:10.0,,Defensive rebound by S. Adams,44,57
256,3,9:05.0,,C. Brewer makes 2-pt layup at rim (assist by P. George),44,59
257,3,9:05.0,,Shooting foul by D. Reed (drawn by C. Brewer),44,59
258,3,9:05.0,,C. Brewer makes free throw 1 of 1,44,60
259,3,8:57.0,E. Payton makes 2-pt layup at rim,,46,60
260,3,8:57.0,Shooting foul by R. Westbrook (drawn by E. Payton),,46,60
261,3,8:57.0,E. Payton misses free throw 1 of 1,,46,60
262,3,8:55.0,,Defensive rebound by R. Westbrook,46,60
263,3,8:52.0,,P. George makes 3-pt jump shot from 26 ft (assist by R. Westbrook),46,63
264,3,8:32.0,Personal foul by P. George (drawn by E. Payton),,46,63
265,3,8:20.0,T. Chandler makes 2-pt layup at rim (assist by D. Booker),,48,63
266,3,8:15.0,,Personal foul by T. Chandler (drawn by S. Adams),48,63
267,3,8:05.0,,R. Westbrook makes 2-pt layup from 1 ft (assist by S. Adams),48,65
268,3,7:43.0,E. Payton misses 2-pt jump shot from 20 ft,,48,65
269,3,7:42.0,,Defensive rebound by R. Westbrook,48,65
270,3,7:38.0,,R. Westbrook makes 2-pt layup at rim,48,67
271,3,7:38.0,Phoenix full timeout,,48,67
272,3,7:38.0,,T. Ferguson enters the game for P. George,48,67
273,3,7:38.0,M. Chriss enters the game for D. Bender,,48,67
274,3,7:38.0,T. Daniels enters the game for D. Reed,,48,67
275,3,7:30.0,Turnover by T. Chandler (out of bounds lost ball),,48,67
276,3,7:18.0,,R. Westbrook makes 2-pt layup from 1 ft,48,69
277,3,7:02.0,,Violation by C. Anthony (kicked ball),48,69
278,3,7:02.0,A. Len enters the game for E. Payton,,48,69
279,3,7:02.0,S. Harrison enters the game for T. Chandler,,48,69
280,3,6:53.0,T. Daniels misses 2-pt jump shot from 11 ft,,48,69
281,3,6:51.0,,Defensive rebound by S. Adams,48,69
282,3,6:46.0,,Shooting foul by A. Len (drawn by R. Westbrook),48,69
283,3,6:46.0,,R. Westbrook makes free throw 1 of 2,48,70
284,3,6:46.0,,R. Westbrook misses free throw 2 of 2,48,70
285,3,6:44.0,Defensive rebound by M. Chriss,,48,70
286,3,6:20.0,S. Harrison makes 2-pt layup at rim,,50,70
287,3,6:10.0,,Personal foul by M. Chriss (drawn by S. Adams),50,70
288,3,6:10.0,,S. Adams misses free throw 1 of 2,50,70
289,3,6:10.0,,Offensive rebound by Team,50,70
290,3,6:10.0,,S. Adams misses free throw 2 of 2,50,70
291,3,6:07.0,,Offensive rebound by S. Adams,50,70
292,3,6:05.0,,C. Anthony misses 3-pt jump shot from 23 ft,50,70
293,3,6:01.0,,Offensive rebound by S. Adams,50,70
294,3,5:59.0,,C. Brewer misses 2-pt layup at rim (block by A. Len),50,70
295,3,5:59.0,Defensive rebound by Team,,50,70
296,3,5:48.0,D. Booker misses 2-pt jump shot from 9 ft,,50,70
297,3,5:47.0,Offensive rebound by A. Len,,50,70
298,3,5:47.0,A. Len makes 2-pt dunk at rim,,52,70
299,3,5:35.0,,R. Westbrook makes 2-pt jump shot from 8 ft,52,72
300,3,5:23.0,T. Daniels makes 3-pt jump shot from 26 ft (assist by S. Harrison),,55,72
301,3,5:23.0,,Oklahoma City full timeout,55,72
302,3,5:00.0,,C. Anthony misses 2-pt jump shot from 22 ft (block by S. Harrison),55,72
303,3,4:55.0,Defensive rebound by S. Harrison,,55,72
304,3,4:53.0,D. Booker makes 3-pt jump shot from 27 ft (assist by S. Harrison),,58,72
305,3,4:36.0,,C. Anthony makes 2-pt jump shot from 15 ft,58,74
306,3,4:22.0,Personal foul by C. Brewer (drawn by D. Booker),,58,74
307,3,4:17.0,Shooting foul by C. Anthony (drawn by D. Booker),,58,74
308,3,4:17.0,D. Booker makes free throw 1 of 2,,59,74
309,3,4:17.0,D. Booker makes free throw 2 of 2,,60,74
310,3,4:03.0,,S. Adams makes 2-pt layup at rim,60,76
311,3,3:48.0,T. Daniels misses 3-pt jump shot from 25 ft,,60,76
312,3,3:46.0,,Defensive rebound by R. Westbrook,60,76
313,3,3:41.0,,C. Anthony misses 3-pt jump shot from 25 ft,60,76
314,3,3:37.0,Defensive rebound by T. Daniels,,60,76
315,3,3:35.0,Turnover by T. Daniels (bad pass),,60,76
316,3,3:35.0,,J. Grant enters the game for C. Anthony,60,76
317,3,3:26.0,,T. Ferguson makes 2-pt layup at rim (assist by R. Westbrook),60,78
318,3,3:12.0,Turnover by S. Harrison (bad pass),,60,78
319,3,3:12.0,,Oklahoma City full timeout,60,78
320,3,3:12.0,,J. Huestis enters the game for T. Ferguson,60,78
321,3,2:54.0,,S. Adams makes 2-pt hook shot from 6 ft (assist by R. Westbrook),60,80
322,3,2:41.0,Turnover by D. Booker (bad pass; steal by S. Adams),,60,80
323,3,2:36.0,,J. Grant misses 3-pt jump shot from 22 ft,60,80
324,3,2:31.0,Defensive rebound by T. Daniels,,60,80
325,3,2:27.0,M. Chriss makes 2-pt dunk from 1 ft (assist by T. Daniels),,62,80
326,3,2:02.0,,C. Brewer makes 3-pt jump shot from 22 ft (assist by S. Adams),62,83
327,3,1:51.0,D. Booker makes 3-pt jump shot from 27 ft,,65,83
328,3,1:40.0,,J. Huestis misses 2-pt layup from 1 ft,65,83
329,3,1:39.0,Defensive rebound by M. Chriss,,65,83
330,3,1:30.0,T. Daniels misses 2-pt jump shot from 9 ft,,65,83
331,3,1:28.0,Offensive rebound by T. Daniels,,65,83
332,3,1:26.0,Shooting foul by S. Adams (drawn by S. Harrison),,65,83
333,3,1:26.0,S. Harrison makes free throw 1 of 2,,66,83
334,3,1:26.0,S. Harrison makes free throw 2 of 2,,67,83
335,3,1:26.0,Loose ball foul by A. Len (drawn by S. Adams),,67,83
336,3,1:26.0,,S. Adams makes free throw 1 of 2,67,84
337,3,1:26.0,,S. Adams makes free throw 2 of 2,67,85
338,3,1:14.0,S. Harrison misses 2-pt layup from 1 ft,,67,85
339,3,1:13.0,,Defensive rebound by Team,67,85
340,3,0:54.0,,Turnover by R. Westbrook (out of bounds lost ball),67,85
341,3,0:37.0,Offensive foul by D. Booker (drawn by C. Brewer),,67,85
342,3,0:37.0,Turnover by D. Booker (offensive foul),,67,85
343,3,0:33.0,,R. Westbrook makes 2-pt layup from 1 ft,67,87
344,3,0:33.0,,Shooting foul by S. Harrison (drawn by R. Westbrook),67,87
345,3,0:33.0,,P. Patterson enters the game for S. Adams,67,87
346,3,0:33.0,D. Bender enters the game for A. Len,,67,87
347,3,0:33.0,,R. Westbrook makes free throw 1 of 1,67,88
348,3,0:12.0,D. Booker misses 3-pt jump shot from 30 ft,,67,88
349,3,0:09.0,,Defensive rebound by Team,67,88
350,3,0:02.0,,Turnover by R. Westbrook (bad pass; steal by T. Daniels),67,88
351,3,0:00.0,T. Daniels misses 3-pt jump shot from 45 ft,,67,88
352,3,0:00.0,Offensive rebound by Team,,67,88
353,4,11:39.0,E. Payton misses 2-pt layup from 1 ft,,67,88
354,4,11:38.0,,Defensive rebound by J. Grant,67,88
355,4,11:27.0,,R. Felton misses 3-pt jump shot from 25 ft,67,88
356,4,11:24.0,Defensive rebound by M. Chriss,,67,88
357,4,11:10.0,T. Daniels misses 3-pt jump shot from 28 ft,,67,88
358,4,11:08.0,,Defensive rebound by J. Grant,67,88
359,4,11:02.0,,P. George makes 3-pt jump shot from 24 ft,67,91
360,4,10:46.0,D. Reed makes 2-pt jump shot from 13 ft (assist by D. Bender),,69,91
361,4,10:27.0,,P. George makes 2-pt layup from 1 ft,69,93
362,4,10:02.0,D. Reed misses 2-pt jump shot from 21 ft,,69,93
363,4,9:59.0,,Defensive rebound by P. Patterson,69,93
364,4,9:50.0,,Shooting foul by T. Daniels (drawn by J. Grant),69,93
365,4,9:50.0,,J. Grant makes free throw 1 of 2,69,94
366,4,9:50.0,D. Booker enters the game for M. Chriss,,69,94
367,4,9:50.0,A. Peters enters the game for T. Daniels,,69,94
368,4,9:50.0,,J. Grant makes free throw 2 of 2,69,95
369,4,9:37.0,A. Peters misses 3-pt jump shot from 25 ft,,69,95
370,4,9:35.0,,Defensive rebound by J. Huestis,69,95
371,4,9:12.0,,P. George misses 2-pt jump shot from 21 ft,69,95
372,4,9:10.0,Defensive rebound by E. Payton,,69,95
373,4,8:55.0,D. Booker misses 2-pt jump shot from 15 ft,,69,95
374,4,8:52.0,,Defensive rebound by P. Patterson,69,95
375,4,8:46.0,,P. Patterson misses 3-pt jump shot from 27 ft,69,95
376,4,8:43.0,Defensive rebound by D. Reed,,69,95
377,4,8:36.0,Personal block foul by J. Grant (drawn by A. Peters),,69,95
378,4,8:22.0,D. Reed misses 2-pt layup from 1 ft (block by P. George),,69,95
379,4,8:19.0,,Defensive rebound by P. George,69,95
380,4,8:03.0,,Turnover by R. Felton (lost ball; steal by E. Payton),69,95
381,4,7:59.0,E. Payton misses 2-pt layup from 3 ft (block by R. Felton),,69,95
382,4,7:59.0,Offensive rebound by Team,,69,95
383,4,7:53.0,Personal foul by J. Grant (drawn by D. Bender),,69,95
384,4,7:46.0,D. Booker makes 2-pt jump shot from 15 ft (assist by E. Payton),,71,95
385,4,7:31.0,,P. George makes 3-pt jump shot from 24 ft,71,98
386,4,7:19.0,D. Reed misses 3-pt jump shot from 25 ft,,71,98
387,4,7:17.0,,Defensive rebound by J. Grant,71,98
388,4,7:09.0,,J. Huestis misses 3-pt jump shot from 25 ft,71,98
389,4,7:07.0,Defensive rebound by D. Booker,,71,98
390,4,7:01.0,D. Booker makes 2-pt jump shot from 12 ft,,73,98
391,4,7:01.0,Shooting foul by P. George (drawn by D. Booker),,73,98
392,4,7:01.0,D. Booker makes free throw 1 of 1,,74,98
