,QUARTER,TIME_REMAINING,ATLANTA_ACTION,BOSTON_ACTION,ATLANTA_SCORE,BOSTON_SCORE
72,1,3:49.0,,Turnover by T. Rozier (bad pass; steal by T. Prince),11,20
73,1,3:45.0,T. Prince makes 2-pt dunk from 2 ft,,13,20
74,1,3:22.0,,G. Monroe makes 2-pt layup from 1 ft (assist by T. Rozier),13,22
75,1,3:07.0,M. Muscala misses 3-pt jump shot from 24 ft,,13,22
76,1,3:05.0,,Defensive rebound by T. Rozier,13,22
77,1,2:55.0,,J. Brown misses 2-pt jump shot from 10 ft,13,22
78,1,2:54.0,,Offensive rebound by A. Horford,13,22
79,1,2:54.0,,A. Horford makes 2-pt layup at rim,13,24
80,1,2:33.0,M. Plumlee makes 2-pt layup from 1 ft (assist by I. Taylor),,15,24
81,1,2:08.0,,S. Ojeleye makes 3-pt jump shot from 22 ft (assist by T. Rozier),15,27
82,1,1:46.0,T. Prince makes 3-pt jump shot from 25 ft,,18,27
83,1,1:45.0,,Boston full timeout,18,27
84,1,1:45.0,,S. Larkin enters the game for T. Rozier,18,27
85,1,1:45.0,,J. Bird enters the game for A. Horford,18,27
86,1,1:45.0,A. Cleveland enters the game for M. Plumlee,,18,27
87,1,1:31.0,,Shooting foul by A. Cleveland (drawn by J. Brown),18,27
88,1,1:31.0,,J. Brown misses free throw 1 of 2,18,27
89,1,1:31.0,,Offensive rebound by Team,18,27
90,1,1:31.0,,J. Brown misses free throw 2 of 2,18,27
91,1,1:28.0,Defensive rebound by I. Taylor,,18,27
92,1,1:16.0,T. Dorsey misses 3-pt jump shot from 25 ft,,18,27
93,1,1:14.0,Offensive rebound by Team,,18,27
94,1,1:14.0,,Loose ball foul by J. Bird (drawn by M. Muscala),18,27
95,1,1:04.0,M. Muscala makes 2-pt layup at rim,,20,27
96,1,0:46.0,,G. Monroe makes 2-pt layup from 1 ft (assist by S. Larkin),20,29
97,1,0:33.0,I. Taylor makes 2-pt layup from 1 ft,,22,29
98,1,0:19.0,,J. Brown makes 2-pt layup from 1 ft (assist by G. Monroe),22,31
99,1,0:00.0,T. Dorsey makes 2-pt layup from 6 ft,,24,31
100,2,11:42.0,A. Cleveland misses 2-pt jump shot from 16 ft,,24,31
101,2,11:38.0,,Defensive rebound by S. Ojeleye,24,31
102,2,11:18.0,,J. Tatum misses 2-pt jump shot from 19 ft,24,31
103,2,11:15.0,,Offensive rebound by J. Bird,24,31
104,2,11:14.0,,J. Bird makes 2-pt layup from 1 ft,24,33
105,2,10:55.0,M. Muscala makes 3-pt jump shot from 25 ft (assist by J. Collins),,27,33
106,2,10:41.0,,S. Ojeleye misses 2-pt layup from 5 ft,27,33
107,2,10:39.0,Defensive rebound by A. Cleveland,,27,33
108,2,10:32.0,M. Muscala misses 3-pt jump shot from 23 ft,,27,33
109,2,10:28.0,,Defensive rebound by S. Ojeleye,27,33
110,2,10:17.0,,Shooting foul by J. Collins (drawn by G. Monroe),27,33
111,2,10:17.0,,G. Monroe makes free throw 1 of 2,27,34
112,2,10:17.0,D. Bembry enters the game for A. Cleveland,,27,34
113,2,10:17.0,D. Lee enters the game for I. Taylor,,27,34
114,2,10:17.0,,G. Monroe makes free throw 2 of 2,27,35
115,2,9:59.0,T. Dorsey misses 3-pt jump shot from 24 ft,,27,35
116,2,9:56.0,,Defensive rebound by J. Tatum,27,35
117,2,9:52.0,,Personal foul by D. Bembry (drawn by J. Tatum),27,35
118,2,9:45.0,,G. Monroe makes 2-pt hook shot from 7 ft (assist by S. Larkin),27,37
119,2,9:21.0,M. Muscala misses 3-pt jump shot from 23 ft,,27,37
120,2,9:17.0,,Defensive rebound by J. Bird,27,37
121,2,9:12.0,,Turnover by G. Monroe (bad pass; steal by J. Collins),27,37
122,2,9:05.0,D. Lee makes 3-pt jump shot from 22 ft (assist by D. Bembry),,30,37
123,2,8:49.0,,J. Tatum makes 2-pt layup from 1 ft (assist by S. Larkin),30,39
124,2,8:32.0,Personal foul by S. Larkin (drawn by D. Bembry),,30,39
125,2,8:32.0,D. Dedmon enters the game for M. Muscala,,30,39
126,2,8:25.0,D. Bembry makes 2-pt layup from 1 ft,,32,39
127,2,8:08.0,,S. Larkin makes 2-pt jump shot from 5 ft,32,41
128,2,7:49.0,D. Bembry makes 2-pt layup from 1 ft,,34,41
129,2,7:35.0,,J. Bird makes 2-pt layup at rim (assist by S. Larkin),34,43
130,2,7:24.0,D. Bembry misses 3-pt jump shot from 25 ft,,34,43
131,2,7:21.0,,Defensive rebound by G. Monroe,34,43
132,2,7:05.0,,Turnover by G. Monroe (lost ball; steal by J. Collins),34,43
133,2,7:02.0,Shooting foul by J. Tatum (drawn by D. Bembry),,34,43
134,2,7:02.0,D. Bembry makes free throw 1 of 2,,35,43
135,2,7:02.0,T. Prince enters the game for T. Dorsey,,35,43
136,2,7:02.0,D. Bembry makes free throw 2 of 2,,36,43
137,2,6:40.0,,J. Tatum misses 2-pt jump shot from 11 ft,36,43
138,2,6:38.0,Defensive rebound by D. Bembry,,36,43
139,2,6:30.0,J. Collins makes 2-pt layup from 1 ft,,38,43
140,2,6:09.0,,S. Ojeleye makes 2-pt layup from 4 ft (assist by S. Larkin),38,45
141,2,5:54.0,,Personal foul by J. Collins (drawn by S. Larkin),38,45
142,2,5:54.0,Turnover by J. Collins (turnover),,38,45
143,2,5:54.0,,Boston full timeout,38,45
144,2,5:54.0,,A. Horford enters the game for S. Ojeleye,38,45
145,2,5:54.0,,A. Baynes enters the game for G. Monroe,38,45
146,2,5:54.0,M. Muscala enters the game for J. Collins,,38,45
147,2,5:32.0,,Turnover by A. Baynes (turnover),38,45
148,2,5:10.0,T. Prince makes 3-pt jump shot from 23 ft (assist by M. Muscala),,41,45
149,2,4:56.0,,S. Larkin misses 3-pt jump shot from 27 ft,41,45
150,2,4:53.0,,Offensive rebound by J. Tatum,41,45
151,2,4:51.0,,A. Horford misses 3-pt jump shot from 26 ft,41,45
152,2,4:43.0,,Offensive rebound by J. Bird,41,45
153,2,4:43.0,,J. Bird makes 2-pt dunk at rim,41,47
154,2,4:28.0,Personal foul by S. Larkin (drawn by D. Bembry),,41,47
155,2,4:28.0,,J. Brown enters the game for J. Tatum,41,47
156,2,4:28.0,,T. Rozier enters the game for S. Larkin,41,47
157,2,4:28.0,I. Taylor enters the game for D. Bembry,,41,47
158,2,4:21.0,I. Taylor misses 3-pt jump shot from 24 ft,,41,47
159,2,4:16.0,,Defensive rebound by J. Bird,41,47
160,2,4:02.0,,A. Baynes misses 3-pt jump shot from 26 ft,41,47
161,2,3:59.0,Defensive rebound by T. Prince,,41,47
162,2,3:53.0,I. Taylor misses 2-pt layup from 1 ft,,41,47
163,2,3:51.0,,Defensive rebound by A. Horford,41,47
164,2,3:45.0,,Personal foul by T. Prince (drawn by A. Baynes),41,47
165,2,3:40.0,,A. Horford makes 2-pt jump shot from 16 ft (assist by T. Rozier),41,49
166,2,3:16.0,D. Lee makes 2-pt jump shot from 19 ft (assist by M. Muscala),,43,49
167,2,2:52.0,,A. Horford misses 2-pt jump shot from 11 ft,43,49
168,2,2:47.0,,Offensive rebound by J. Brown,43,49
169,2,2:46.0,,T. Rozier misses 3-pt jump shot from 23 ft,43,49
170,2,2:44.0,,Offensive rebound by A. Horford,43,49
171,2,2:44.0,,Shooting foul by D. Dedmon (drawn by A. Horford),43,49
172,2,2:44.0,Atlanta full timeout,,43,49
173,2,2:44.0,,J. Tatum enters the game for J. Bird,43,49
174,2,2:44.0,,S. Ojeleye enters the game for A. Baynes,43,49
175,2,2:44.0,J. Collins enters the game for D. Lee,,43,49
176,2,2:44.0,T. Dorsey enters the game for D. Dedmon,,43,49
177,2,2:44.0,,A. Horford makes free throw 1 of 2,43,50
178,2,2:44.0,,A. Horford makes free throw 2 of 2,43,51
179,2,2:30.0,J. Collins makes 2-pt jump shot from 15 ft (assist by I. Taylor),,45,51
180,2,2:13.0,,Shooting foul by J. Collins (drawn by A. Horford),45,51
181,2,2:13.0,,A. Horford makes free throw 1 of 2,45,52
182,2,2:13.0,,A. Horford makes free throw 2 of 2,45,53
183,2,2:00.0,J. Collins makes 2-pt dunk at rim (assist by T. Prince),,47,53
184,2,1:37.0,,J. Brown makes 2-pt dunk from 1 ft (assist by A. Horford),47,55
185,2,1:16.0,I. Taylor misses 2-pt jump shot from 6 ft,,47,55
186,2,1:14.0,,Defensive rebound by J. Brown,47,55
187,2,0:53.0,,A. Horford makes 3-pt jump shot from 26 ft (assist by T. Rozier),47,58
188,2,0:39.0,J. Collins misses 2-pt jump shot from 20 ft,,47,58
189,2,0:37.0,,Defensive rebound by A. Horford,47,58
190,2,0:30.0,,T. Rozier misses 3-pt jump shot from 25 ft,47,58
191,2,0:27.0,Defensive rebound by T. Prince,,47,58
192,2,0:08.0,T. Prince makes 2-pt jump shot from 7 ft,,49,58
193,2,0:03.0,,J. Brown misses 2-pt layup from 8 ft (block by T. Prince),49,58
194,2,0:03.0,Defensive rebound by I. Taylor,,49,58
195,2,0:01.0,I. Taylor misses 3-pt jump shot from 60 ft,,49,58
196,2,0:01.0,Offensive rebound by Team,,49,58
197,3,11:45.0,J. Collins misses 2-pt jump shot from 13 ft,,49,58
198,3,11:42.0,,Defensive rebound by A. Horford,49,58
199,3,11:25.0,,A. Baynes misses 2-pt layup from 2 ft,49,58
200,3,11:22.0,Defensive rebound by D. Lee,,49,58
201,3,11:18.0,D. Bembry misses 3-pt jump shot from 27 ft,,49,58
202,3,11:16.0,,Defensive rebound by T. Rozier,49,58
203,3,10:54.0,,J. Tatum misses 2-pt jump shot from 20 ft,49,58
204,3,10:52.0,Defensive rebound by T. Prince,,49,58
205,3,10:38.0,D. Dedmon makes 3-pt jump shot from 26 ft (assist by J. Collins),,52,58
206,3,10:20.0,,J. Brown makes 2-pt layup from 1 ft,52,60
207,3,10:08.0,D. Bembry misses 2-pt jump shot from 10 ft,,52,60
208,3,10:05.0,,Defensive rebound by T. Rozier,52,60
209,3,10:00.0,,J. Brown misses 3-pt jump shot from 25 ft,52,60
210,3,9:57.0,Defensive rebound by D. Dedmon,,52,60
211,3,9:48.0,Turnover by D. Dedmon (lost ball; steal by J. Brown),,52,60
212,3,9:39.0,,T. Rozier misses 3-pt jump shot from 23 ft,52,60
213,3,9:35.0,Defensive rebound by D. Bembry,,52,60
214,3,9:32.0,D. Bembry misses 2-pt layup from 1 ft,,52,60
215,3,9:26.0,Offensive rebound by Team,,52,60
216,3,9:15.0,D. Bembry misses 2-pt layup from 1 ft (block by A. Baynes),,52,60
217,3,9:12.0,,Defensive rebound by T. Rozier,52,60
218,3,9:10.0,,J. Tatum makes 2-pt dunk at rim (assist by J. Brown),52,62
219,3,8:56.0,Personal foul by J. Tatum (drawn by D. Lee),,52,62
220,3,8:50.0,Personal foul by J. Tatum (drawn by D. Lee),,52,62
221,3,8:44.0,T. Prince makes 3-pt jump shot from 26 ft (assist by D. Dedmon),,55,62
222,3,8:28.0,,A. Horford misses 2-pt hook shot from 7 ft,55,62
223,3,8:25.0,Defensive rebound by D. Lee,,55,62
224,3,8:21.0,D. Lee misses 3-pt jump shot from 25 ft,,55,62
225,3,8:20.0,,Defensive rebound by Team,55,62
226,3,8:08.0,,Offensive foul by A. Baynes (drawn by T. Prince),55,62
227,3,8:08.0,,Turnover by A. Baynes (offensive foul),55,62
228,3,7:49.0,D. Dedmon misses 2-pt jump shot from 17 ft,,55,62
229,3,7:46.0,Offensive rebound by J. Collins,,55,62
230,3,7:46.0,J. Collins makes 2-pt layup from 1 ft,,57,62
231,3,7:30.0,,J. Tatum makes 3-pt jump shot from 25 ft (assist by A. Horford),57,65
232,3,7:07.0,T. Prince makes 2-pt jump shot from 18 ft,,59,65
233,3,6:52.0,,A. Baynes makes 2-pt dunk at rim (assist by J. Brown),59,67
234,3,6:38.0,Turnover by T. Prince (out of bounds lost ball),,59,67
235,3,6:38.0,,Boston full timeout,59,67
236,3,6:38.0,M. Muscala enters the game for D. Bembry,,59,67
237,3,6:38.0,I. Taylor enters the game for J. Collins,,59,67
238,3,6:20.0,,Personal foul by D. Dedmon (drawn by A. Horford),59,67
239,3,6:20.0,T. Dorsey enters the game for D. Dedmon,,59,67
240,3,6:09.0,,A. Horford makes 2-pt layup at rim (assist by T. Rozier),59,69
241,3,5:51.0,D. Lee misses 3-pt jump shot from 25 ft,,59,69
242,3,5:48.0,,Defensive rebound by T. Rozier,59,69
243,3,5:37.0,,Shooting foul by M. Muscala (drawn by J. Tatum),59,69
244,3,5:37.0,,J. Tatum misses free throw 1 of 2,59,69
245,3,5:37.0,,Offensive rebound by Team,59,69
246,3,5:37.0,,J. Tatum makes free throw 2 of 2,59,70
247,3,5:16.0,Shooting foul by J. Tatum (drawn by I. Taylor),,59,70
248,3,5:16.0,I. Taylor makes free throw 1 of 2,,60,70
249,3,5:16.0,I. Taylor makes free throw 2 of 2,,61,70
250,3,5:07.0,,Offensive foul by T. Rozier (drawn by D. Lee),61,70
251,3,5:07.0,,Turnover by T. Rozier (offensive foul),61,70
252,3,4:57.0,Turnover by I. Taylor (bad pass; steal by J. Tatum),,61,70
253,3,4:54.0,,J. Tatum makes 2-pt dunk from 1 ft,61,72
254,3,4:32.0,I. Taylor makes 2-pt layup from 1 ft,,63,72
255,3,4:21.0,,Personal foul by T. Dorsey (drawn by J. Tatum),63,72
256,3,4:21.0,,G. Monroe enters the game for A. Baynes,63,72
257,3,4:14.0,,G. Monroe misses 2-pt layup from 4 ft,63,72
258,3,4:11.0,Defensive rebound by D. Lee,,63,72
259,3,4:08.0,T. Dorsey misses 3-pt jump shot from 26 ft,,63,72
260,3,4:05.0,,Defensive rebound by T. Rozier,63,72
261,3,3:59.0,,Shooting foul by D. Lee (drawn by J. Brown),63,72
262,3,3:59.0,,J. Brown makes free throw 1 of 2,63,73
263,3,3:59.0,J. Collins enters the game for D. Lee,,63,73
264,3,3:59.0,,J. Brown misses free throw 2 of 2,63,73
265,3,3:57.0,Defensive rebound by J. Collins,,63,73
266,3,3:44.0,J. Collins makes 2-pt dunk from 1 ft (assist by T. Prince),,65,73
267,3,3:27.0,,Turnover by T. Rozier (bad pass; steal by J. Collins),65,73
268,3,3:26.0,Personal foul by J. Tatum (drawn by T. Prince),,65,73
269,3,3:26.0,T. Prince makes clear path free throw 1 of 2,,66,73
270,3,3:26.0,T. Prince makes clear path free throw 2 of 2,,67,73
271,3,3:15.0,I. Taylor makes 2-pt layup from 1 ft (assist by T. Prince),,69,73
272,3,3:00.0,,J. Brown misses 2-pt jump shot from 16 ft,69,73
273,3,2:56.0,Defensive rebound by M. Muscala,,69,73
274,3,2:40.0,T. Prince makes 3-pt jump shot from 26 ft (assist by I. Taylor),,72,73
275,3,2:26.0,,T. Rozier makes 3-pt jump shot from 24 ft (assist by A. Horford),72,76
276,3,2:01.0,T. Dorsey makes 3-pt jump shot from 25 ft (assist by I. Taylor),,75,76
277,3,1:39.0,,G. Monroe makes 2-pt hook shot from 6 ft (assist by T. Rozier),75,78
278,3,1:32.0,Turnover by J. Collins (lost ball; steal by G. Monroe),,75,78
279,3,1:28.0,,Turnover by J. Brown (bad pass),75,78
280,3,1:28.0,Atlanta full timeout,,75,78
281,3,1:28.0,,S. Ojeleye enters the game for A. Horford,75,78
282,3,1:15.0,T. Prince misses 2-pt layup from 1 ft,,75,78
283,3,1:12.0,,Defensive rebound by S. Ojeleye,75,78
284,3,0:54.0,,T. Rozier makes 2-pt jump shot from 19 ft (assist by S. Ojeleye),75,80
285,3,0:42.0,Personal foul by S. Ojeleye (drawn by T. Dorsey),,75,80
286,3,0:42.0,T. Dorsey makes free throw 1 of 2,,76,80
287,3,0:42.0,T. Dorsey misses free throw 2 of 2,,76,80
288,3,0:41.0,,Defensive rebound by S. Ojeleye,76,80
289,3,0:27.0,,J. Tatum misses 2-pt jump shot from 8 ft (block by J. Collins),76,80
290,3,0:25.0,Defensive rebound by T. Dorsey,,76,80
291,3,0:21.0,T. Dorsey misses 2-pt layup from 5 ft (block by J. Brown),,76,80
292,3,0:21.0,Offensive rebound by Team,,76,80
293,3,0:05.0,Turnover by T. Prince (bad pass; steal by J. Tatum),,76,80
294,3,0:02.0,,J. Tatum makes 2-pt dunk from 1 ft (assist by T. Rozier),76,82
295,3,0:00.0,I. Taylor misses 3-pt jump shot from 53 ft,,76,82
296,3,0:00.0,Offensive rebound by Team,,76,82
297,4,11:40.0,,G. Monroe makes 2-pt layup at rim (assist by A. Nader),76,84
298,4,11:30.0,T. Dorsey makes 2-pt layup from 1 ft (assist by I. Taylor),,78,84
299,4,11:12.0,,S. Ojeleye makes 3-pt jump shot from 24 ft (assist by G. Monroe),78,87
300,4,10:54.0,A. Cleveland misses 2-pt jump shot from 5 ft,,78,87
301,4,10:52.0,Offensive rebound by Team,,78,87
302,4,10:52.0,Turnover by A. Cleveland (traveling),,78,87
303,4,10:35.0,,S. Ojeleye makes 2-pt jump shot from 2 ft (assist by J. Bird),78,89
304,4,10:14.0,J. Collins misses 3-pt jump shot from 22 ft,,78,89
305,4,10:12.0,,Defensive rebound by J. Bird,78,89
306,4,10:03.0,,G. Monroe makes 2-pt layup at rim (assist by J. Bird),78,91
307,4,10:03.0,Atlanta full timeout,,78,91
308,4,10:03.0,D. Bembry enters the game for T. Dorsey,,78,91
309,4,10:03.0,D. Lee enters the game for J. Collins,,78,91
310,4,10:03.0,M. Muscala enters the game for I. Taylor,,78,91
311,4,9:41.0,D. Lee makes 3-pt jump shot from 23 ft (assist by D. Bembry),,81,91
312,4,9:25.0,,A. Nader misses 2-pt layup from 1 ft,81,91
313,4,9:22.0,Defensive rebound by M. Muscala,,81,91
314,4,9:18.0,D. Lee misses 2-pt jump shot from 5 ft (block by S. Ojeleye),,81,91
315,4,9:17.0,Offensive rebound by D. Lee,,81,91
316,4,9:16.0,Turnover by A. Cleveland (lost ball; steal by A. Nader),,81,91
317,4,9:13.0,,Turnover by A. Nader (lost ball; steal by D. Bembry),81,91
318,4,9:04.0,M. Muscala misses 2-pt jump shot from 10 ft,,81,91
319,4,9:01.0,Offensive rebound by A. Cleveland,,81,91
320,4,9:01.0,D. Dedmon makes 2-pt layup from 2 ft,,83,91
321,4,9:01.0,Shooting foul by G. Monroe (drawn by D. Dedmon),,83,91
322,4,9:01.0,,A. Baynes enters the game for G. Monroe,83,91
323,4,9:01.0,D. Dedmon misses free throw 1 of 1,,83,91
324,4,8:59.0,,Defensive rebound by S. Ojeleye,83,91
325,4,8:47.0,,S. Larkin misses 2-pt layup from 1 ft (block by D. Dedmon),83,91
326,4,8:47.0,,Offensive rebound by Team,83,91
327,4,8:38.0,,S. Larkin misses 3-pt jump shot from 24 ft,83,91
328,4,8:35.0,,Offensive rebound by S. Larkin,83,91
329,4,8:31.0,,Turnover by A. Nader (lost ball; steal by A. Cleveland),83,91
330,4,8:26.0,D. Lee makes 2-pt layup from 1 ft (assist by D. Bembry),,85,91
331,4,8:13.0,,Turnover by J. Bird (traveling),85,91
332,4,8:13.0,T. Prince enters the game for A. Cleveland,,85,91
333,4,8:01.0,D. Bembry makes 2-pt layup from 1 ft,,87,91
334,4,7:43.0,,S. Larkin makes 2-pt jump shot from 9 ft,87,93
335,4,7:24.0,T. Prince makes 2-pt jump shot from 17 ft,,89,93
336,4,7:09.0,,J. Bird makes 3-pt jump shot from 22 ft (assist by S. Larkin),89,96
337,4,6:45.0,T. Prince makes 3-pt jump shot from 27 ft (assist by D. Lee),,92,96
338,4,6:29.0,,S. Ojeleye makes 3-pt jump shot from 25 ft (assist by S. Larkin),92,99
339,4,6:05.0,T. Prince makes 3-pt jump shot from 26 ft,,95,99
340,4,5:46.0,,Shooting foul by D. Dedmon (drawn by S. Larkin),95,99
341,4,5:46.0,,S. Larkin misses free throw 1 of 2,95,99
342,4,5:46.0,,Offensive rebound by Team,95,99
343,4,5:46.0,I. Taylor enters the game for D. Dedmon,,95,99
344,4,5:46.0,J. Collins enters the game for D. Bembry,,95,99
345,4,5:46.0,,S. Larkin misses free throw 2 of 2,95,99
346,4,5:44.0,Defensive rebound by M. Muscala,,95,99
347,4,5:32.0,M. Muscala makes 3-pt jump shot from 26 ft (assist by T. Prince),,98,99
348,4,5:32.0,Shooting foul by S. Ojeleye (drawn by M. Muscala),,98,99
349,4,5:32.0,M. Muscala makes free throw 1 of 1,,99,99
350,4,5:20.0,,Shooting foul by I. Taylor (drawn by S. Larkin),99,99
351,4,5:20.0,,S. Larkin makes free throw 1 of 2,99,100
352,4,5:20.0,,S. Larkin makes free throw 2 of 2,99,101
353,4,5:05.0,I. Taylor misses 3-pt jump shot from 22 ft,,99,101
354,4,5:01.0,,Defensive rebound by A. Nader,99,101
355,4,4:50.0,,A. Baynes misses 2-pt jump shot from 16 ft,99,101
356,4,4:48.0,Defensive rebound by T. Prince,,99,101
357,4,4:34.0,M. Muscala misses 3-pt jump shot from 26 ft,,99,101
358,4,4:29.0,,Defensive rebound by A. Baynes,99,101
359,4,4:19.0,,Turnover by S. Larkin (bad pass; steal by D. Lee),99,101
360,4,4:14.0,D. Lee makes 2-pt layup from 2 ft,,101,101
361,4,3:59.0,,J. Bird misses 2-pt layup from 1 ft,101,101
362,4,3:57.0,Defensive rebound by D. Lee,,101,101
363,4,3:45.0,T. Prince misses 2-pt jump shot from 20 ft,,101,101
364,4,3:42.0,,Defensive rebound by S. Larkin,101,101
365,4,3:34.0,,Boston full timeout,101,101
366,4,3:34.0,,G. Monroe enters the game for A. Baynes,101,101
367,4,3:34.0,T. Dorsey enters the game for D. Lee,,101,101
368,4,3:34.0,D. Dedmon enters the game for M. Muscala,,101,101
369,4,3:20.0,,S. Ojeleye misses 2-pt jump shot from 16 ft,101,101
370,4,3:18.0,Defensive rebound by D. Dedmon,,101,101
371,4,3:06.0,,Offensive charge foul by J. Collins (drawn by S. Ojeleye),101,101
372,4,3:06.0,Turnover by J. Collins (offensive foul),,101,101
373,4,3:06.0,,J. Gibson enters the game for J. Bird,101,101
374,4,2:54.0,,S. Larkin misses 3-pt jump shot from 25 ft,101,101
375,4,2:50.0,Defensive rebound by T. Prince,,101,101
376,4,2:39.0,T. Prince misses 2-pt jump shot from 12 ft,,101,101
377,4,2:38.0,Offensive rebound by Team,,101,101
378,4,2:33.0,T. Prince misses 3-pt jump shot from 26 ft,,101,101
379,4,2:29.0,,Defensive rebound by S. Ojeleye,101,101
380,4,2:21.0,,A. Nader misses 2-pt layup at rim,101,101
