,QUARTER,TIME_REMAINING,INDIANA_ACTION,NEW YORK_ACTION,INDIANA_SCORE,NEW YORK_SCORE
35,1,8:00.0,,K. Porziņģis makes 3-pt jump shot from 26 ft (assist by C. Anthony),4,10
36,1,7:38.0,P. George makes 2-pt jump shot from 12 ft (assist by G. Robinson),,6,10
37,1,7:21.0,,K. Porziņģis misses 2-pt layup from 2 ft (block by M. Turner),6,10
38,1,7:20.0,Defensive rebound by J. Teague,,6,10
39,1,7:15.0,T. Young misses 3-pt jump shot from 25 ft,,6,10
40,1,7:14.0,,Defensive rebound by C. Anthony,6,10
41,1,6:58.0,,Shooting foul by P. George (drawn by C. Lee),6,10
42,1,6:58.0,,C. Lee makes free throw 1 of 2,6,11
43,1,6:58.0,,C. Lee makes free throw 2 of 2,6,12
44,1,6:45.0,T. Young misses 2-pt jump shot from 19 ft,,6,12
45,1,6:44.0,,Defensive rebound by C. Lee,6,12
46,1,6:34.0,,C. Lee misses 2-pt jump shot from 18 ft,6,12
47,1,6:33.0,Defensive rebound by P. George,,6,12
48,1,6:17.0,P. George makes 2-pt layup from 2 ft,,8,12
49,1,6:06.0,,K. Porziņģis makes 2-pt layup from 2 ft (assist by D. Rose),8,14
50,1,5:56.0,J. Teague misses 3-pt jump shot from 27 ft,,8,14
51,1,5:55.0,,Defensive rebound by K. Porziņģis,8,14
52,1,5:46.0,,D. Rose misses 2-pt layup from 2 ft,8,14
53,1,5:45.0,,Offensive rebound by J. Noah,8,14
54,1,5:45.0,,J. Noah misses 2-pt layup from 2 ft,8,14
55,1,5:44.0,,Offensive rebound by J. Noah,8,14
56,1,5:44.0,,J. Noah makes 2-pt layup from 2 ft,8,16
57,1,5:40.0,Indiana full timeout,,8,16
58,1,5:40.0,C. Miles enters the game for G. Robinson,,8,16
59,1,5:34.0,Turnover by P. George (bad pass; steal by C. Anthony),,8,16
60,1,5:19.0,,J. Noah misses 2-pt layup from 2 ft,8,16
61,1,5:18.0,Defensive rebound by M. Turner,,8,16
62,1,5:04.0,M. Turner makes 2-pt hook shot from 4 ft (assist by J. Teague),,10,16
63,1,4:42.0,,J. Noah makes 2-pt layup from 1 ft (assist by D. Rose),10,18
64,1,4:32.0,J. Teague misses 2-pt layup from 1 ft,,10,18
65,1,4:31.0,,Defensive rebound by J. Noah,10,18
66,1,4:21.0,,Turnover by K. Porziņģis (bad pass; steal by P. George),10,18
67,1,4:19.0,Turnover by P. George (bad pass; steal by C. Anthony),,10,18
68,1,4:16.0,,Turnover by J. Noah (bad pass; steal by P. George),10,18
69,1,4:12.0,P. George makes 2-pt layup from 1 ft,,12,18
70,1,4:07.0,,Turnover by D. Rose (bad pass),12,18
71,1,3:54.0,J. Teague makes 2-pt jump shot from 4 ft,,14,18
72,1,3:35.0,,K. Porziņģis misses 2-pt jump shot from 14 ft,14,18
73,1,3:34.0,Defensive rebound by J. Teague,,14,18
74,1,3:25.0,M. Turner makes 2-pt jump shot from 19 ft (assist by J. Teague),,16,18
75,1,3:19.0,,New York full timeout,16,18
76,1,3:19.0,,L. Thomas enters the game for K. Porziņģis,16,18
77,1,3:19.0,,K. O'Quinn enters the game for J. Noah,16,18
78,1,3:19.0,L. Allen enters the game for T. Young,,16,18
79,1,3:19.0,A. Jefferson enters the game for M. Turner,,16,18
80,1,3:07.0,,C. Anthony misses 2-pt jump shot from 11 ft,16,18
81,1,3:06.0,Defensive rebound by L. Allen,,16,18
82,1,2:49.0,C. Miles misses 2-pt jump shot from 24 ft,,16,18
83,1,2:48.0,,Defensive rebound by K. O'Quinn,16,18
84,1,2:41.0,,Turnover by D. Rose (bad pass),16,18
85,1,2:20.0,Turnover by P. George (bad pass; steal by C. Lee),,16,18
86,1,2:06.0,,K. O'Quinn misses 2-pt jump shot from 11 ft,16,18
87,1,2:05.0,Defensive rebound by L. Allen,,16,18
88,1,1:56.0,C. Miles misses 2-pt layup from 1 ft,,16,18
89,1,1:55.0,Offensive rebound by A. Jefferson,,16,18
90,1,1:54.0,A. Jefferson makes 2-pt layup from 1 ft,,18,18
91,1,1:41.0,,D. Rose misses 2-pt jump shot from 17 ft,18,18
92,1,1:40.0,Defensive rebound by L. Allen,,18,18
93,1,1:31.0,A. Jefferson makes 2-pt jump shot from 12 ft (assist by J. Teague),,20,18
94,1,1:11.0,,Shooting foul by P. George (drawn by C. Anthony),20,18
95,1,1:11.0,,C. Anthony makes free throw 1 of 2,20,19
96,1,1:11.0,,B. Jennings enters the game for D. Rose,20,19
97,1,1:11.0,,J. Holiday enters the game for C. Lee,20,19
98,1,1:11.0,G. Robinson enters the game for P. George,,20,19
99,1,1:11.0,A. Brooks enters the game for J. Teague,,20,19
100,1,1:11.0,,C. Anthony makes free throw 2 of 2,20,20
101,1,0:57.0,Shooting foul by K. O'Quinn (drawn by A. Jefferson),,20,20
102,1,0:57.0,A. Jefferson makes free throw 1 of 2,,21,20
103,1,0:57.0,A. Jefferson makes free throw 2 of 2,,22,20
104,1,0:43.0,,C. Anthony misses 2-pt jump shot from 12 ft,22,20
105,1,0:42.0,Defensive rebound by C. Miles,,22,20
106,1,0:38.0,Personal foul by J. Holiday (drawn by G. Robinson),,22,20
107,1,0:38.0,G. Robinson makes free throw 1 of 2,,23,20
108,1,0:38.0,G. Robinson misses free throw 2 of 2,,23,20
109,1,0:37.0,,Defensive rebound by L. Thomas,23,20
110,1,0:30.0,,Turnover by B. Jennings (bad pass; steal by C. Miles),23,20
111,1,0:26.0,Shooting foul by L. Thomas (drawn by C. Miles),,23,20
112,1,0:26.0,C. Miles makes free throw 1 of 2,,24,20
113,1,0:26.0,C. Miles misses free throw 2 of 2,,24,20
114,1,0:25.0,,Defensive rebound by B. Jennings,24,20
115,1,0:04.0,,C. Anthony misses 3-pt jump shot from 26 ft,24,20
116,1,0:03.0,Defensive rebound by C. Miles,,24,20
117,2,11:41.0,,K. O'Quinn misses 2-pt jump shot from 16 ft,24,20
118,2,11:40.0,Defensive rebound by A. Jefferson,,24,20
119,2,11:23.0,A. Jefferson makes 2-pt jump shot from 5 ft,,26,20
120,2,11:11.0,,Turnover by B. Jennings (bad pass),26,20
121,2,11:00.0,A. Jefferson makes 2-pt jump shot from 12 ft (assist by A. Brooks),,28,20
122,2,10:47.0,,B. Jennings misses 2-pt jump shot from 16 ft,28,20
123,2,10:46.0,,Offensive rebound by K. O'Quinn,28,20
124,2,10:46.0,,K. O'Quinn makes 2-pt dunk at rim,28,22
125,2,10:31.0,A. Jefferson makes 2-pt hook shot from 6 ft,,30,22
126,2,10:21.0,,L. Thomas makes 2-pt jump shot from 12 ft,30,24
127,2,10:00.0,L. Allen misses 2-pt jump shot from 21 ft,,30,24
128,2,9:59.0,,Defensive rebound by J. Holiday,30,24
129,2,9:46.0,,Turnover by J. Holiday (lost ball; steal by A. Brooks),30,24
130,2,9:38.0,Shooting foul by J. Holiday (drawn by C. Miles),,30,24
131,2,9:38.0,C. Miles makes free throw 1 of 2,,31,24
132,2,9:38.0,,K. Porziņģis enters the game for W. Hernangómez,31,24
133,2,9:38.0,,C. Lee enters the game for L. Thomas,31,24
134,2,9:38.0,C. Miles makes free throw 2 of 2,,32,24
135,2,9:29.0,,J. Holiday makes 2-pt jump shot from 16 ft (assist by B. Jennings),32,26
136,2,9:11.0,A. Jefferson misses 2-pt layup from 1 ft,,32,26
137,2,9:10.0,Offensive rebound by A. Jefferson,,32,26
138,2,9:09.0,A. Jefferson makes 2-pt layup from 3 ft,,34,26
139,2,9:08.0,,New York full timeout,34,26
140,2,8:53.0,,K. O'Quinn makes 2-pt dunk at rim,34,28
141,2,8:30.0,A. Brooks misses 3-pt jump shot from 25 ft,,34,28
142,2,8:29.0,,Defensive rebound by C. Lee,34,28
143,2,8:20.0,,K. Porziņģis misses 2-pt jump shot from 18 ft,34,28
144,2,8:19.0,Defensive rebound by C. Miles,,34,28
145,2,8:07.0,Turnover by C. Miles (lost ball),,34,28
146,2,7:58.0,,Shooting foul by A. Brooks (drawn by B. Jennings),34,28
147,2,7:58.0,,B. Jennings makes free throw 1 of 2,34,29
148,2,7:58.0,,B. Jennings misses free throw 2 of 2,34,29
149,2,7:56.0,,Offensive rebound by Team,34,29
150,2,7:55.0,,Personal foul by L. Allen (drawn by K. Porziņģis),34,29
151,2,7:50.0,,B. Jennings makes 2-pt jump shot from 18 ft,34,31
152,2,7:25.0,A. Brooks makes 2-pt hook shot from 6 ft,,36,31
153,2,7:19.0,,B. Jennings makes 2-pt jump shot from 12 ft,36,33
154,2,7:15.0,Offensive foul by A. Brooks (drawn by B. Jennings),,36,33
155,2,7:15.0,Turnover by A. Brooks (offensive foul),,36,33
156,2,7:15.0,M. Turner enters the game for A. Jefferson,,36,33
157,2,7:06.0,,K. O'Quinn makes 2-pt layup from 1 ft (assist by C. Lee),36,35
158,2,6:49.0,G. Robinson misses 2-pt jump shot from 20 ft,,36,35
159,2,6:48.0,Offensive rebound by C. Miles,,36,35
160,2,6:41.0,A. Brooks misses 3-pt jump shot from 25 ft,,36,35
161,2,6:40.0,,Defensive rebound by K. Porziņģis,36,35
162,2,6:31.0,,K. Porziņģis misses 3-pt jump shot from 25 ft,36,35
163,2,6:30.0,Defensive rebound by C. Miles,,36,35
164,2,6:26.0,Turnover by C. Miles (lost ball; steal by K. O'Quinn),,36,35
165,2,6:21.0,,Personal foul by C. Miles (drawn by B. Jennings),36,35
166,2,6:21.0,T. Young enters the game for L. Allen,,36,35
167,2,6:21.0,P. George enters the game for G. Robinson,,36,35
168,2,6:09.0,,Turnover by K. O'Quinn (bad pass; steal by C. Miles),36,35
169,2,5:56.0,M. Turner misses 2-pt jump shot from 13 ft,,36,35
170,2,5:55.0,,Defensive rebound by K. O'Quinn,36,35
171,2,5:45.0,,C. Lee makes 2-pt jump shot from 9 ft (assist by J. Holiday),36,37
172,2,5:39.0,Indiana full timeout,,36,37
173,2,5:39.0,,J. Noah enters the game for K. O'Quinn,36,37
174,2,5:39.0,,C. Anthony enters the game for J. Holiday,36,37
175,2,5:39.0,J. Teague enters the game for A. Brooks,,36,37
176,2,5:30.0,Personal foul by C. Lee (drawn by P. George),,36,37
177,2,5:25.0,P. George makes 2-pt layup from 1 ft (assist by T. Young),,38,37
178,2,5:12.0,,Shooting foul by M. Turner (drawn by J. Noah),38,37
179,2,5:12.0,,J. Noah misses free throw 1 of 2,38,37
180,2,5:12.0,,Offensive rebound by Team,38,37
181,2,5:12.0,G. Robinson enters the game for C. Miles,,38,37
182,2,5:12.0,,J. Noah makes free throw 2 of 2,38,38
183,2,4:57.0,P. George misses 2-pt jump shot from 23 ft,,38,38
184,2,4:55.0,Offensive rebound by J. Teague,,38,38
185,2,4:52.0,Shooting foul by J. Noah (drawn by J. Teague),,38,38
186,2,4:52.0,J. Teague misses free throw 1 of 2,,38,38
187,2,4:52.0,Offensive rebound by Team,,38,38
188,2,4:52.0,J. Teague makes free throw 2 of 2,,39,38
189,2,4:35.0,,C. Anthony makes 2-pt jump shot from 10 ft (assist by K. Porziņģis),39,40
190,2,4:24.0,J. Teague misses 2-pt layup from 1 ft,,39,40
191,2,4:23.0,,Defensive rebound by J. Noah,39,40
192,2,4:15.0,,C. Lee makes 3-pt jump shot from 24 ft (assist by B. Jennings),39,43
193,2,4:04.0,P. George makes 2-pt jump shot from 11 ft,,41,43
194,2,3:54.0,,Turnover by B. Jennings (bad pass; steal by J. Teague),41,43
195,2,3:40.0,Shooting foul by B. Jennings (drawn by J. Teague),,41,43
196,2,3:40.0,J. Teague misses free throw 1 of 3,,41,43
197,2,3:40.0,Offensive rebound by Team,,41,43
198,2,3:40.0,J. Teague makes free throw 2 of 3,,42,43
199,2,3:40.0,,D. Rose enters the game for B. Jennings,42,43
200,2,3:40.0,J. Teague makes free throw 3 of 3,,43,43
201,2,3:22.0,,Turnover by D. Rose (bad pass; steal by T. Young),43,43
202,2,3:21.0,,Loose ball foul by C. Anthony (drawn by T. Young),43,43
203,2,3:21.0,T. Young misses free throw 1 of 2,,43,43
204,2,3:21.0,Offensive rebound by Team,,43,43
205,2,3:21.0,T. Young makes free throw 2 of 2,,44,43
206,2,3:05.0,,C. Anthony misses 2-pt jump shot from 12 ft (block by M. Turner),44,43
207,2,3:05.0,Defensive rebound by Team,,44,43
208,2,2:43.0,T. Young misses 2-pt jump shot from 12 ft,,44,43
209,2,2:42.0,Offensive rebound by G. Robinson,,44,43
210,2,2:41.0,G. Robinson makes 2-pt layup from 1 ft,,46,43
211,2,2:28.0,,D. Rose makes 2-pt layup from 2 ft,46,45
212,2,2:19.0,M. Turner makes 3-pt jump shot from 26 ft (assist by G. Robinson),,49,45
213,2,2:07.0,,Turnover by K. Porziņģis (bad pass; steal by M. Turner),49,45
214,2,1:59.0,T. Young makes 2-pt hook shot from 6 ft (assist by J. Teague),,51,45
215,2,1:46.0,,J. Noah makes 2-pt layup from 1 ft (assist by D. Rose),51,47
216,2,1:37.0,T. Young makes 2-pt hook shot from 6 ft (assist by P. George),,53,47
217,2,1:28.0,,C. Lee misses 2-pt jump shot from 17 ft,53,47
218,2,1:26.0,Official timeout,,53,47
219,2,1:26.0,C. Miles enters the game for P. George,,53,47
220,2,1:24.0,,Offensive rebound by Team,53,47
221,2,1:16.0,,Shooting foul by C. Miles (drawn by K. Porziņģis),53,47
222,2,1:16.0,,K. Porziņģis makes free throw 1 of 2,53,48
223,2,1:16.0,,K. Porziņģis makes free throw 2 of 2,53,49
224,2,1:01.0,M. Turner makes 2-pt jump shot from 14 ft (assist by J. Teague),,55,49
225,2,0:49.0,,J. Noah misses 2-pt layup from 2 ft (block by M. Turner),55,49
226,2,0:48.0,,Offensive rebound by Team,55,49
227,2,0:46.0,,D. Rose makes 2-pt jump shot from 10 ft (assist by C. Anthony),55,51
228,2,0:35.0,T. Young makes 2-pt layup from 2 ft (assist by J. Teague),,57,51
229,2,0:26.0,,D. Rose makes 2-pt layup from 1 ft,57,53
230,2,0:26.0,,Shooting foul by J. Teague (drawn by D. Rose),57,53
231,2,0:26.0,,D. Rose makes free throw 1 of 1,57,54
232,2,0:05.0,J. Teague makes 2-pt jump shot from 6 ft,,59,54
233,2,0:00.0,,C. Lee misses 2-pt jump shot from 5 ft,59,54
234,2,0:00.0,,Offensive rebound by Team,59,54
235,3,11:47.0,,C. Anthony makes 2-pt jump shot from 10 ft,59,56
236,3,11:28.0,T. Young makes 2-pt jump shot from 21 ft (assist by P. George),,61,56
237,3,11:06.0,,C. Anthony misses 2-pt jump shot from 22 ft,61,56
238,3,11:05.0,Defensive rebound by J. Teague,,61,56
239,3,11:00.0,T. Young makes 2-pt layup from 1 ft (assist by J. Teague),,63,56
240,3,10:50.0,,K. Porziņģis misses 3-pt jump shot from 26 ft,63,56
241,3,10:49.0,Defensive rebound by Team,,63,56
242,3,10:49.0,,Loose ball foul by J. Noah (drawn by M. Turner),63,56
243,3,10:36.0,P. George misses 2-pt jump shot from 16 ft,,63,56
244,3,10:35.0,,Defensive rebound by K. Porziņģis,63,56
245,3,10:25.0,,K. Porziņģis makes 2-pt dunk at rim (assist by D. Rose),63,58
246,3,10:06.0,M. Turner misses 2-pt jump shot from 11 ft,,63,58
247,3,10:05.0,,Defensive rebound by K. Porziņģis,63,58
248,3,9:56.0,,D. Rose misses 2-pt jump shot from 12 ft,63,58
249,3,9:55.0,Defensive rebound by M. Turner,,63,58
250,3,9:49.0,Shooting foul by C. Anthony (drawn by P. George),,63,58
251,3,9:49.0,P. George makes free throw 1 of 2,,64,58
252,3,9:49.0,P. George makes free throw 2 of 2,,65,58
253,3,9:34.0,,C. Anthony makes 2-pt jump shot from 10 ft,65,60
254,3,9:12.0,Shooting foul by K. Porziņģis (drawn by M. Turner),,65,60
255,3,9:12.0,M. Turner makes free throw 1 of 2,,66,60
256,3,9:12.0,M. Turner makes free throw 2 of 2,,67,60
257,3,8:55.0,,J. Noah makes 2-pt layup from 1 ft (assist by C. Anthony),67,62
258,3,8:46.0,J. Teague misses 3-pt jump shot from 25 ft,,67,62
259,3,8:45.0,Offensive rebound by T. Young,,67,62
260,3,8:33.0,M. Turner misses 2-pt layup from 3 ft (block by J. Noah),,67,62
261,3,8:32.0,Offensive rebound by G. Robinson,,67,62
262,3,8:31.0,G. Robinson misses 2-pt layup from 3 ft (block by K. Porziņģis),,67,62
263,3,8:30.0,,Defensive rebound by J. Noah,67,62
264,3,8:16.0,,C. Anthony misses 2-pt jump shot from 7 ft,67,62
265,3,8:15.0,Defensive rebound by M. Turner,,67,62
266,3,8:09.0,J. Teague misses 2-pt layup from 3 ft (block by D. Rose),,67,62
267,3,8:08.0,Offensive rebound by Team,,67,62
268,3,8:04.0,M. Turner makes 2-pt jump shot from 20 ft (assist by J. Teague),,69,62
269,3,7:46.0,,K. Porziņģis makes 2-pt jump shot from 9 ft,69,64
270,3,7:25.0,Shooting foul by C. Anthony (drawn by M. Turner),,69,64
271,3,7:25.0,M. Turner makes free throw 1 of 2,,70,64
272,3,7:25.0,M. Turner makes free throw 2 of 2,,71,64
273,3,7:15.0,,Turnover by K. Porziņģis (lost ball; steal by G. Robinson),71,64
274,3,7:10.0,G. Robinson misses 2-pt layup from 1 ft (block by D. Rose),,71,64
275,3,7:09.0,Offensive rebound by P. George,,71,64
276,3,7:08.0,Shooting foul by J. Noah (drawn by P. George),,71,64
277,3,7:08.0,P. George makes free throw 1 of 2,,72,64
278,3,7:08.0,P. George makes free throw 2 of 2,,73,64
279,3,6:58.0,,Turnover by C. Lee (traveling),73,64
280,3,6:47.0,M. Turner misses 3-pt jump shot from 26 ft,,73,64
281,3,6:46.0,,Defensive rebound by J. Noah,73,64
282,3,6:36.0,,C. Anthony misses 2-pt jump shot from 19 ft,73,64
283,3,6:35.0,Defensive rebound by M. Turner,,73,64
284,3,6:18.0,T. Young makes 3-pt jump shot from 23 ft (assist by P. George),,76,64
285,3,6:17.0,,New York full timeout,76,64
286,3,6:17.0,,J. Holiday enters the game for K. Porziņģis,76,64
287,3,6:17.0,,K. O'Quinn enters the game for J. Noah,76,64
288,3,5:57.0,,J. Holiday misses 2-pt jump shot from 21 ft,76,64
289,3,5:56.0,Defensive rebound by M. Turner,,76,64
290,3,5:46.0,M. Turner makes 3-pt jump shot from 25 ft (assist by J. Teague),,79,64
291,3,5:26.0,,D. Rose makes 2-pt layup from 2 ft (assist by K. O'Quinn),79,66
292,3,5:04.0,J. Teague misses 3-pt jump shot from 26 ft,,79,66
293,3,5:03.0,,Defensive rebound by K. O'Quinn,79,66
294,3,4:52.0,,J. Holiday misses 3-pt jump shot from 25 ft,79,66
295,3,4:51.0,Defensive rebound by T. Young,,79,66
296,3,4:45.0,Shooting foul by K. O'Quinn (drawn by M. Turner),,79,66
297,3,4:45.0,M. Turner makes free throw 1 of 2,,80,66
298,3,4:45.0,C. Miles enters the game for G. Robinson,,80,66
299,3,4:45.0,M. Turner makes free throw 2 of 2,,81,66
300,3,4:31.0,,C. Anthony makes 2-pt jump shot from 20 ft,81,68
301,3,4:10.0,P. George misses 2-pt jump shot from 15 ft,,81,68
302,3,4:09.0,,Defensive rebound by K. O'Quinn,81,68
303,3,4:01.0,,D. Rose misses 2-pt layup from 2 ft (block by M. Turner),81,68
304,3,4:00.0,,Offensive rebound by Team,81,68
305,3,3:58.0,,Turnover by D. Rose (bad pass; steal by T. Young),81,68
306,3,3:52.0,J. Teague misses 2-pt layup from 3 ft,,81,68
307,3,3:51.0,,Defensive rebound by J. Holiday,81,68
308,3,3:44.0,,C. Anthony misses 3-pt jump shot from 26 ft,81,68
309,3,3:43.0,,Offensive rebound by C. Lee,81,68
310,3,3:35.0,,C. Anthony makes 3-pt jump shot from 25 ft (assist by J. Holiday),81,71
311,3,3:33.0,Indiana full timeout,,81,71
312,3,3:33.0,A. Jefferson enters the game for M. Turner,,81,71
313,3,3:20.0,T. Young misses 3-pt jump shot from 23 ft,,81,71
314,3,3:19.0,Offensive rebound by T. Young,,81,71
315,3,3:13.0,T. Young makes 2-pt layup from 1 ft (assist by J. Teague),,83,71
316,3,3:01.0,,Shooting foul by A. Jefferson (drawn by D. Rose),83,71
317,3,3:01.0,,D. Rose makes free throw 1 of 2,83,72
318,3,3:01.0,,D. Rose makes free throw 2 of 2,83,73
319,3,2:44.0,C. Miles misses 3-pt jump shot from 25 ft,,83,73
320,3,2:43.0,,Defensive rebound by C. Lee,83,73
321,3,2:32.0,,J. Holiday makes 3-pt jump shot from 25 ft (assist by C. Anthony),83,76
322,3,2:14.0,P. George misses 2-pt jump shot from 20 ft,,83,76
323,3,2:13.0,,Defensive rebound by D. Rose,83,76
324,3,2:06.0,,C. Lee misses 3-pt jump shot from 23 ft,83,76
325,3,2:05.0,Defensive rebound by P. George,,83,76
326,3,1:49.0,Turnover by J. Teague (lost ball; steal by K. O'Quinn),,83,76
327,3,1:43.0,,J. Holiday makes 2-pt dunk at rim (assist by D. Rose),83,78
328,3,1:21.0,A. Jefferson makes 2-pt hook shot from 5 ft,,85,78
329,3,1:05.0,,K. O'Quinn misses 2-pt jump shot from 20 ft,85,78
330,3,1:04.0,Defensive rebound by J. Teague,,85,78
331,3,0:47.0,C. Miles misses 2-pt layup from 2 ft (block by K. O'Quinn),,85,78
332,3,0:45.0,,Defensive rebound by K. O'Quinn,85,78
333,3,0:36.0,,C. Anthony makes 3-pt jump shot from 25 ft,85,81
334,3,0:16.0,P. George makes 2-pt jump shot from 7 ft,,87,81
335,3,0:02.0,,C. Anthony makes 3-pt jump shot from 25 ft,87,84
336,4,11:42.0,Shooting foul by K. O'Quinn (drawn by C. Miles),,87,84
337,4,11:42.0,C. Miles makes free throw 1 of 2,,88,84
338,4,11:42.0,C. Miles makes free throw 2 of 2,,89,84
339,4,11:28.0,,C. Anthony makes 3-pt jump shot from 25 ft (assist by B. Jennings),89,87
340,4,11:13.0,,J. Noah enters the game for K. O'Quinn,89,87
341,4,11:05.0,C. Miles makes 3-pt jump shot from 23 ft (assist by A. Brooks),,92,87
342,4,10:49.0,,C. Anthony misses 2-pt jump shot from 16 ft,92,87
343,4,10:48.0,Defensive rebound by C. Miles,,92,87
344,4,10:40.0,A. Brooks makes 2-pt layup from 1 ft,,94,87
345,4,10:25.0,,C. Anthony makes 2-pt jump shot from 19 ft (assist by J. Noah),94,89
346,4,10:12.0,A. Jefferson misses 2-pt jump shot from 16 ft,,94,89
347,4,10:11.0,,Defensive rebound by J. Holiday,94,89
348,4,9:49.0,,C. Anthony misses 2-pt jump shot from 21 ft,94,89
349,4,9:48.0,Defensive rebound by C. Miles,,94,89
350,4,9:39.0,C. Miles makes 3-pt jump shot from 27 ft (assist by A. Brooks),,97,89
351,4,9:25.0,,Shooting foul by A. Jefferson (drawn by J. Noah),97,89
352,4,9:25.0,,J. Noah makes free throw 1 of 2,97,90
353,4,9:25.0,,D. Rose enters the game for C. Anthony,97,90
354,4,9:25.0,,K. Porziņģis enters the game for C. Lee,97,90
355,4,9:25.0,,J. Noah makes free throw 2 of 2,97,91
356,4,9:09.0,A. Jefferson makes 2-pt jump shot from 9 ft,,99,91
357,4,8:59.0,,D. Rose makes 2-pt jump shot from 15 ft,99,93
358,4,8:45.0,T. Young misses 2-pt layup from 3 ft,,99,93
359,4,8:44.0,,Defensive rebound by J. Noah,99,93
360,4,8:33.0,,Shooting foul by T. Young (drawn by K. Porziņģis),99,93
361,4,8:33.0,Official timeout,,99,93
362,4,8:33.0,,K. Porziņģis misses free throw 1 of 2,99,93
363,4,8:33.0,,Offensive rebound by Team,99,93
364,4,8:33.0,P. George enters the game for T. Young,,99,93
365,4,8:33.0,L. Allen enters the game for G. Robinson,,99,93
366,4,8:33.0,J. Teague enters the game for A. Brooks,,99,93
367,4,8:33.0,,K. Porziņģis makes free throw 2 of 2,99,94
368,4,8:17.0,A. Jefferson misses 2-pt jump shot from 14 ft,,99,94
369,4,8:16.0,,Defensive rebound by B. Jennings,99,94
370,4,8:04.0,M. Turner enters the game for A. Jefferson,,99,94
371,4,8:02.0,,D. Rose makes 2-pt jump shot from 14 ft (assist by J. Holiday),99,96
372,4,7:55.0,Turnover by M. Turner (bad pass; steal by B. Jennings),,99,96
373,4,7:52.0,,K. Porziņģis makes 3-pt jump shot from 25 ft (assist by B. Jennings),99,99
374,4,7:33.0,,Violation by J. Noah (def goaltending),99,99
375,4,7:33.0,J. Teague makes 2-pt layup from 3 ft,,101,99
376,4,7:21.0,,Shooting foul by C. Miles (drawn by D. Rose),101,99
377,4,7:21.0,,D. Rose misses free throw 1 of 2,101,99
378,4,7:21.0,,Offensive rebound by Team,101,99
379,4,7:21.0,,D. Rose makes free throw 2 of 2,101,100
380,4,7:01.0,P. George misses 3-pt jump shot from 24 ft,,101,100
381,4,7:00.0,,Defensive rebound by J. Noah,101,100
382,4,6:51.0,,K. Porziņģis makes 3-pt jump shot from 24 ft (assist by B. Jennings),101,103
383,4,6:25.0,M. Turner misses 2-pt jump shot from 16 ft,,101,103
384,4,6:24.0,,Defensive rebound by Team,101,103
385,4,6:11.0,,D. Rose makes 2-pt jump shot from 10 ft,101,105
386,4,6:10.0,Indiana full timeout,,101,105
387,4,6:10.0,T. Young enters the game for L. Allen,,101,105
388,4,5:51.0,M. Turner misses 2-pt layup from 2 ft (block by J. Noah),,101,105
389,4,5:50.0,Offensive rebound by M. Turner,,101,105
