,QUARTER,TIME_REMAINING,DETROIT_ACTION,TORONTO_ACTION,DETROIT_SCORE,TORONTO_SCORE
45,1,6:24.0,,D. DeRozan makes free throw 1 of 1,13,17
46,1,6:14.0,Personal foul by D. Carroll (drawn by T. Harris),,13,17
47,1,6:14.0,,T. Ross enters the game for D. Carroll,13,17
48,1,6:03.0,M. Morris misses 3-pt jump shot from 24 ft,,13,17
49,1,6:03.0,,Defensive rebound by Team,13,17
50,1,5:49.0,,K. Lowry misses 2-pt jump shot from 16 ft,13,17
51,1,5:49.0,Defensive rebound by T. Harris,,13,17
52,1,5:40.0,I. Smith makes 2-pt jump shot from 20 ft (assist by T. Harris),,15,17
53,1,5:29.0,,K. Lowry misses 2-pt jump shot from 5 ft,15,17
54,1,5:29.0,Defensive rebound by T. Harris,,15,17
55,1,5:20.0,A. Baynes makes 2-pt jump shot from 16 ft (assist by M. Morris),,17,17
56,1,5:14.0,,Toronto full timeout,17,17
57,1,5:14.0,J. Leuer enters the game for M. Morris,,17,17
58,1,5:08.0,,D. DeRozan misses 2-pt jump shot from 19 ft,17,17
59,1,5:08.0,Defensive rebound by I. Smith,,17,17
60,1,4:52.0,J. Leuer misses 2-pt jump shot from 9 ft,,17,17
61,1,4:52.0,Offensive rebound by Team,,17,17
62,1,4:52.0,,Loose ball foul by T. Ross (drawn by A. Baynes),17,17
63,1,4:32.0,K. Caldwell-Pope misses 2-pt jump shot from 16 ft,,17,17
64,1,4:32.0,,Defensive rebound by Team,17,17
65,1,4:31.0,Loose ball foul by J. Leuer (drawn by J. Valančiūnas),,17,17
66,1,4:31.0,,J. Valančiūnas makes free throw 1 of 2,17,18
67,1,4:31.0,,J. Valančiūnas makes free throw 2 of 2,17,19
68,1,4:10.0,I. Smith misses 2-pt jump shot from 21 ft,,17,19
69,1,4:10.0,,Defensive rebound by P. Siakam,17,19
70,1,3:58.0,,K. Lowry makes 2-pt jump shot from 7 ft,17,21
71,1,3:41.0,Turnover by T. Harris (bad pass; steal by P. Siakam),,17,21
72,1,3:25.0,,T. Ross makes 2-pt hook shot from 7 ft (assist by K. Lowry),17,23
73,1,3:01.0,J. Leuer misses 2-pt jump shot from 21 ft,,17,23
74,1,3:01.0,,Defensive rebound by J. Valančiūnas,17,23
75,1,2:51.0,,P. Siakam makes 2-pt hook shot from 6 ft (assist by K. Lowry),17,25
76,1,2:45.0,Detroit full timeout,,17,25
77,1,2:45.0,,P. Patterson enters the game for P. Siakam,17,25
78,1,2:45.0,,C. Joseph enters the game for K. Lowry,17,25
79,1,2:45.0,B. Udrih enters the game for K. Caldwell-Pope,,17,25
80,1,2:45.0,S. Johnson enters the game for I. Smith,,17,25
81,1,2:31.0,T. Harris makes 2-pt jump shot from 6 ft,,19,25
82,1,2:14.0,,D. DeRozan misses 2-pt hook shot from 3 ft,19,25
83,1,2:14.0,Defensive rebound by J. Leuer,,19,25
84,1,2:04.0,S. Johnson misses 2-pt jump shot from 15 ft,,19,25
85,1,2:04.0,,Defensive rebound by T. Ross,19,25
86,1,1:55.0,,D. DeRozan makes 2-pt layup from 2 ft (assist by T. Ross),19,27
87,1,1:41.0,A. Baynes misses 2-pt jump shot from 17 ft,,19,27
88,1,1:40.0,,Defensive rebound by C. Joseph,19,27
89,1,1:29.0,,Shooting foul by S. Johnson (drawn by D. DeRozan),19,27
90,1,1:29.0,,D. DeRozan makes free throw 1 of 2,19,28
91,1,1:29.0,,J. Poeltl enters the game for J. Valančiūnas,19,28
92,1,1:29.0,,D. DeRozan makes free throw 2 of 2,19,29
93,1,1:16.0,Turnover by T. Harris (offensive foul),,19,29
94,1,1:16.0,Offensive foul by T. Harris (drawn by D. DeRozan),,19,29
95,1,1:06.0,,Turnover by D. DeRozan (lost ball; steal by T. Harris),19,29
96,1,1:01.0,T. Harris makes 2-pt dunk at rim,,21,29
97,1,0:50.0,,P. Patterson misses 2-pt jump shot from 20 ft,21,29
98,1,0:49.0,Defensive rebound by S. Johnson,,21,29
99,1,0:39.0,Turnover by J. Leuer (bad pass; steal by T. Ross),,21,29
100,1,0:36.0,,C. Joseph makes 2-pt layup from 3 ft (assist by T. Ross),21,31
101,1,0:16.0,Shooting block foul by D. DeRozan (drawn by T. Harris),,21,31
102,1,0:16.0,T. Harris makes free throw 1 of 2,,22,31
103,1,0:16.0,T. Harris makes free throw 2 of 2,,23,31
104,1,0:01.0,,Shooting foul by B. Udrih (drawn by D. DeRozan),23,31
105,1,0:01.0,,D. DeRozan makes free throw 1 of 2,23,32
106,1,0:01.0,,D. DeRozan makes free throw 2 of 2,23,33
107,2,11:47.0,,T. Ross misses 2-pt jump shot from 13 ft,23,33
108,2,11:47.0,,Offensive rebound by J. Poeltl,23,33
109,2,11:45.0,,J. Poeltl misses 2-pt layup from 2 ft,23,33
110,2,11:43.0,,Offensive rebound by J. Poeltl,23,33
111,2,11:43.0,,J. Poeltl misses 2-pt layup from 2 ft,23,33
112,2,11:43.0,Defensive rebound by S. Johnson,,23,33
113,2,11:38.0,Shooting foul by J. Poeltl (drawn by B. Udrih),,23,33
114,2,11:38.0,B. Udrih makes free throw 1 of 2,,24,33
115,2,11:38.0,K. Caldwell-Pope enters the game for S. Johnson,,24,33
116,2,11:38.0,B. Udrih makes free throw 2 of 2,,25,33
117,2,11:29.0,,Shooting foul by J. Leuer (drawn by P. Patterson),25,33
118,2,11:29.0,,P. Patterson makes free throw 1 of 2,25,34
119,2,11:29.0,,P. Patterson misses free throw 2 of 2,25,34
120,2,11:27.0,Defensive rebound by J. Leuer,,25,34
121,2,11:12.0,Turnover by M. Morris (lost ball; steal by T. Ross),,25,34
122,2,11:04.0,,K. Lowry misses 3-pt jump shot from 26 ft,25,34
123,2,11:03.0,Defensive rebound by Team,,25,34
124,2,11:02.0,,Loose ball foul by J. Poeltl (drawn by J. Leuer),25,34
125,2,10:44.0,M. Morris makes 2-pt jump shot from 18 ft (assist by B. Udrih),,27,34
126,2,10:26.0,,K. Lowry misses 3-pt jump shot from 26 ft,27,34
127,2,10:25.0,Defensive rebound by J. Leuer,,27,34
128,2,10:15.0,B. Udrih misses 2-pt jump shot from 16 ft,,27,34
129,2,10:14.0,,Defensive rebound by T. Ross,27,34
130,2,10:09.0,,Turnover by C. Joseph (lost ball),27,34
131,2,9:52.0,B. Marjanović misses 2-pt jump shot from 10 ft,,27,34
132,2,9:51.0,Offensive rebound by M. Morris,,27,34
133,2,9:50.0,M. Morris misses 2-pt layup from 3 ft,,27,34
134,2,9:49.0,,Defensive rebound by T. Ross,27,34
135,2,9:43.0,,Turnover by T. Ross (bad pass; steal by B. Marjanović),27,34
136,2,9:38.0,Personal foul by T. Ross (drawn by B. Udrih),,27,34
137,2,9:28.0,M. Morris makes 2-pt layup from 3 ft (assist by B. Udrih),,29,34
138,2,9:28.0,Shooting foul by J. Poeltl (drawn by M. Morris),,29,34
139,2,9:28.0,,J. Valančiūnas enters the game for J. Poeltl,29,34
140,2,9:28.0,,D. Carroll enters the game for T. Ross,29,34
141,2,9:28.0,M. Morris makes free throw 1 of 1,,30,34
142,2,9:07.0,,P. Patterson misses 2-pt jump shot from 15 ft,30,34
143,2,9:07.0,Defensive rebound by M. Morris,,30,34
144,2,8:57.0,B. Udrih misses 2-pt jump shot from 18 ft,,30,34
145,2,8:57.0,,Defensive rebound by D. Carroll,30,34
146,2,8:46.0,,Shooting foul by K. Caldwell-Pope (drawn by D. Carroll),30,34
147,2,8:46.0,Official timeout,,30,34
148,2,8:46.0,,D. Carroll makes free throw 1 of 2,30,35
149,2,8:46.0,,D. Carroll misses free throw 2 of 2,30,35
150,2,8:46.0,,Offensive rebound by Team,30,35
151,2,8:46.0,Loose ball foul by B. Marjanović (drawn by J. Valančiūnas),,30,35
152,2,8:26.0,,D. Carroll misses 3-pt jump shot from 25 ft,30,35
153,2,8:25.0,Defensive rebound by J. Leuer,,30,35
154,2,8:12.0,J. Leuer misses 2-pt hook shot from 9 ft,,30,35
155,2,8:12.0,,Defensive rebound by J. Valančiūnas,30,35
156,2,8:03.0,,C. Joseph misses 2-pt jump shot from 10 ft,30,35
157,2,8:02.0,Defensive rebound by B. Marjanović,,30,35
158,2,7:50.0,M. Morris misses 2-pt jump shot from 17 ft,,30,35
159,2,7:50.0,,Defensive rebound by P. Patterson,30,35
160,2,7:35.0,,J. Valančiūnas makes 2-pt jump shot from 17 ft (assist by K. Lowry),30,37
161,2,7:35.0,,Violation by Team (jump ball),30,37
162,2,7:10.0,B. Udrih misses 3-pt jump shot from 26 ft,,30,37
163,2,7:09.0,,Defensive rebound by K. Lowry,30,37
164,2,6:57.0,,J. Valančiūnas makes 2-pt dunk at rim (assist by P. Patterson),30,39
165,2,6:57.0,,Shooting foul by B. Marjanović (drawn by J. Valančiūnas),30,39
166,2,6:57.0,,J. Valančiūnas misses free throw 1 of 1,30,39
167,2,6:57.0,T. Harris enters the game for B. Marjanović,,30,39
168,2,6:57.0,A. Baynes enters the game for J. Leuer,,30,39
169,2,6:57.0,I. Smith enters the game for B. Udrih,,30,39
170,2,6:56.0,Defensive rebound by M. Morris,,30,39
171,2,6:39.0,T. Harris makes 2-pt jump shot from 9 ft (assist by K. Caldwell-Pope),,32,39
172,2,6:29.0,,C. Joseph misses 2-pt layup from 3 ft,32,39
173,2,6:28.0,,Offensive rebound by J. Valančiūnas,32,39
174,2,6:27.0,,J. Valančiūnas misses 2-pt layup from 3 ft,32,39
175,2,6:26.0,,Offensive rebound by J. Valančiūnas,32,39
176,2,6:26.0,,Shooting foul by A. Baynes (drawn by J. Valančiūnas),32,39
177,2,6:26.0,,J. Valančiūnas makes free throw 1 of 2,32,40
178,2,6:26.0,,J. Valančiūnas misses free throw 2 of 2,32,40
179,2,6:26.0,,D. DeRozan enters the game for C. Joseph,32,40
180,2,6:25.0,Defensive rebound by A. Baynes,,32,40
181,2,6:11.0,M. Morris makes 2-pt jump shot from 19 ft,,34,40
182,2,5:52.0,,J. Valančiūnas makes 2-pt jump shot from 6 ft (assist by D. Carroll),34,42
183,2,5:40.0,T. Harris misses 2-pt jump shot from 15 ft,,34,42
184,2,5:40.0,Offensive rebound by Team,,34,42
185,2,5:40.0,Personal foul by K. Lowry (drawn by A. Baynes),,34,42
186,2,5:40.0,,Toronto full timeout,34,42
187,2,5:40.0,Technical foul by Team,,34,42
188,2,5:40.0,,K. Lowry makes technical free throw,34,43
189,2,5:40.0,A. Baynes makes free throw 1 of 2,,35,43
190,2,5:40.0,A. Baynes makes free throw 2 of 2,,36,43
191,2,5:26.0,,J. Valančiūnas makes 2-pt layup from 3 ft,36,45
192,2,5:04.0,M. Morris makes 3-pt jump shot from 26 ft (assist by I. Smith),,39,45
193,2,4:53.0,,D. DeRozan makes 2-pt jump shot from 16 ft (assist by K. Lowry),39,47
194,2,4:32.0,A. Baynes makes 2-pt hook shot from 6 ft,,41,47
195,2,4:14.0,,Personal foul by T. Harris (drawn by J. Valančiūnas),41,47
196,2,4:14.0,,J. Valančiūnas makes free throw 1 of 2,41,48
197,2,4:14.0,,P. Siakam enters the game for P. Patterson,41,48
198,2,4:14.0,A. Drummond enters the game for A. Baynes,,41,48
199,2,4:14.0,,J. Valančiūnas makes free throw 2 of 2,41,49
200,2,3:59.0,Offensive foul by M. Morris (drawn by P. Siakam),,41,49
201,2,3:59.0,Turnover by M. Morris (offensive foul),,41,49
202,2,3:42.0,,K. Lowry misses 3-pt jump shot from 25 ft,41,49
203,2,3:41.0,Defensive rebound by A. Drummond,,41,49
204,2,3:33.0,Personal foul by P. Siakam (drawn by T. Harris),,41,49
205,2,3:33.0,T. Harris makes free throw 1 of 2,,42,49
206,2,3:33.0,T. Harris makes free throw 2 of 2,,43,49
207,2,3:25.0,,Offensive foul by J. Valančiūnas (drawn by I. Smith),43,49
208,2,3:25.0,,Turnover by J. Valančiūnas (offensive foul),43,49
209,2,3:14.0,I. Smith misses 3-pt jump shot from 26 ft,,43,49
210,2,3:14.0,,Defensive rebound by P. Siakam,43,49
211,2,3:07.0,,Turnover by D. DeRozan (lost ball; steal by K. Caldwell-Pope),43,49
212,2,3:04.0,T. Harris makes 2-pt dunk at rim (assist by K. Caldwell-Pope),,45,49
213,2,3:04.0,Shooting foul by P. Siakam (drawn by T. Harris),,45,49
214,2,3:04.0,T. Harris makes free throw 1 of 1,,46,49
215,2,2:39.0,,Turnover by Team (shot clock),46,49
216,2,2:39.0,Detroit full timeout,,46,49
217,2,2:39.0,,C. Joseph enters the game for K. Lowry,46,49
218,2,2:29.0,A. Drummond misses 2-pt hook shot from 3 ft,,46,49
219,2,2:29.0,,Defensive rebound by C. Joseph,46,49
220,2,2:19.0,,D. Carroll makes 3-pt jump shot from 26 ft (assist by C. Joseph),46,52
221,2,2:09.0,Turnover by T. Harris (bad pass; steal by C. Joseph),,46,52
222,2,2:01.0,,D. DeRozan makes 2-pt layup from 4 ft (assist by C. Joseph),46,54
223,2,1:43.0,A. Drummond misses 2-pt hook shot from 9 ft,,46,54
224,2,1:43.0,,Defensive rebound by D. Carroll,46,54
225,2,1:27.0,,D. Carroll misses 3-pt jump shot from 26 ft,46,54
226,2,1:26.0,,Offensive rebound by C. Joseph,46,54
227,2,1:13.0,,D. DeRozan misses 2-pt jump shot from 22 ft,46,54
228,2,1:12.0,,Offensive rebound by C. Joseph,46,54
229,2,1:06.0,,D. Carroll misses 3-pt jump shot from 25 ft,46,54
230,2,1:05.0,,Offensive rebound by P. Siakam,46,54
231,2,1:05.0,,P. Siakam makes 2-pt layup from 1 ft,46,56
232,2,0:54.0,K. Caldwell-Pope misses 3-pt jump shot from 25 ft,,46,56
233,2,0:54.0,,Defensive rebound by P. Siakam,46,56
234,2,0:34.0,,Turnover by D. DeRozan (lost ball; steal by A. Drummond),46,56
235,2,0:23.0,M. Morris misses 2-pt jump shot from 14 ft,,46,56
236,2,0:23.0,,Defensive rebound by D. Carroll,46,56
237,2,0:05.0,,C. Joseph makes 2-pt layup at rim,46,58
238,2,0:00.0,I. Smith misses 3-pt jump shot from 36 ft,,46,58
239,2,0:00.0,Offensive rebound by Team,,46,58
240,3,11:43.0,,D. DeRozan makes 2-pt jump shot from 19 ft,46,60
241,3,11:21.0,A. Drummond makes 2-pt layup from 1 ft,,48,60
242,3,11:21.0,Shooting foul by J. Valančiūnas (drawn by A. Drummond),,48,60
243,3,11:21.0,A. Drummond makes free throw 1 of 1,,49,60
244,3,11:04.0,,D. DeRozan makes 2-pt jump shot from 11 ft,49,62
245,3,10:41.0,A. Drummond misses 2-pt layup from 3 ft,,49,62
246,3,10:40.0,Offensive rebound by M. Morris,,49,62
247,3,10:39.0,M. Morris misses 2-pt layup from 2 ft,,49,62
248,3,10:38.0,Offensive rebound by M. Morris,,49,62
249,3,10:38.0,M. Morris makes 2-pt layup from 2 ft,,51,62
250,3,10:24.0,,J. Valančiūnas makes 2-pt layup from 3 ft,51,64
251,3,10:10.0,T. Harris makes 3-pt jump shot from 22 ft (assist by I. Smith),,54,64
252,3,9:53.0,,J. Valančiūnas misses 2-pt jump shot from 12 ft,54,64
253,3,9:53.0,Defensive rebound by M. Morris,,54,64
254,3,9:44.0,M. Morris misses 3-pt jump shot from 26 ft,,54,64
255,3,9:44.0,Offensive rebound by Team,,54,64
256,3,9:44.0,,Loose ball foul by D. Carroll (drawn by T. Harris),54,64
257,3,9:36.0,Turnover by T. Harris (traveling),,54,64
258,3,9:25.0,,D. DeRozan makes 2-pt jump shot from 16 ft,54,66
259,3,8:58.0,M. Morris misses 3-pt jump shot from 25 ft,,54,66
260,3,8:58.0,,Defensive rebound by D. DeRozan,54,66
261,3,8:45.0,,D. DeRozan makes 2-pt jump shot from 16 ft,54,68
262,3,8:31.0,I. Smith misses 2-pt jump shot from 21 ft,,54,68
263,3,8:30.0,,Defensive rebound by D. DeRozan,54,68
264,3,8:23.0,,Turnover by D. DeRozan (bad pass; steal by M. Morris),54,68
265,3,8:18.0,K. Caldwell-Pope makes 2-pt layup from 1 ft (assist by M. Morris),,56,68
266,3,8:01.0,,D. DeRozan misses 3-pt jump shot from 27 ft,56,68
267,3,8:01.0,Defensive rebound by A. Drummond,,56,68
268,3,7:49.0,A. Drummond makes 2-pt dunk at rim (assist by K. Caldwell-Pope),,58,68
269,3,7:25.0,,D. DeRozan makes 2-pt jump shot from 14 ft,58,70
270,3,7:10.0,K. Caldwell-Pope misses 2-pt jump shot from 8 ft,,58,70
271,3,7:10.0,,Defensive rebound by K. Lowry,58,70
272,3,7:03.0,,D. Carroll misses 2-pt jump shot from 22 ft,58,70
273,3,7:02.0,,Offensive rebound by P. Siakam,58,70
274,3,7:01.0,,Shooting foul by A. Drummond (drawn by D. Carroll),58,70
275,3,7:01.0,,D. Carroll makes free throw 1 of 2,58,71
276,3,7:01.0,,D. Carroll misses free throw 2 of 2,58,71
277,3,7:00.0,Defensive rebound by T. Harris,,58,71
278,3,7:00.0,Detroit full timeout,,58,71
279,3,6:47.0,Shooting foul by J. Valančiūnas (drawn by A. Drummond),,58,71
280,3,6:47.0,A. Drummond misses free throw 1 of 2,,58,71
281,3,6:47.0,Offensive rebound by Team,,58,71
282,3,6:47.0,A. Drummond misses free throw 2 of 2,,58,71
283,3,6:45.0,,Defensive rebound by J. Valančiūnas,58,71
284,3,6:31.0,,D. DeRozan misses 2-pt jump shot from 13 ft,58,71
285,3,6:31.0,,Offensive rebound by J. Valančiūnas,58,71
286,3,6:30.0,,J. Valančiūnas misses 2-pt layup from 2 ft,58,71
287,3,6:29.0,Defensive rebound by M. Morris,,58,71
288,3,6:19.0,M. Morris misses 3-pt jump shot from 26 ft,,58,71
289,3,6:19.0,,Defensive rebound by P. Siakam,58,71
290,3,6:06.0,,K. Lowry misses 2-pt jump shot from 22 ft,58,71
291,3,6:05.0,Defensive rebound by M. Morris,,58,71
292,3,5:54.0,Turnover by Team (back court),,58,71
293,3,5:42.0,,D. DeRozan makes 2-pt layup from 4 ft (assist by J. Valančiūnas),58,73
294,3,5:27.0,A. Drummond makes 2-pt dunk at rim (assist by M. Morris),,60,73
295,3,5:05.0,,Turnover by D. DeRozan (lost ball; steal by I. Smith),60,73
296,3,4:59.0,A. Drummond makes 2-pt dunk at rim (assist by I. Smith),,62,73
297,3,4:40.0,,K. Lowry makes 2-pt layup from 1 ft,62,75
298,3,4:20.0,Detroit full timeout,,62,75
299,3,4:20.0,J. Leuer enters the game for M. Morris,,62,75
300,3,4:17.0,Turnover by A. Drummond (lost ball; steal by K. Lowry),,62,75
301,3,4:08.0,,D. Carroll misses 2-pt jump shot from 5 ft,62,75
302,3,4:08.0,Defensive rebound by A. Drummond,,62,75
303,3,3:56.0,Turnover by A. Drummond (bad pass; steal by D. Carroll),,62,75
304,3,3:54.0,S. Johnson enters the game for K. Caldwell-Pope,,62,75
305,3,3:45.0,,D. DeRozan makes 2-pt dunk at rim (assist by K. Lowry),62,77
306,3,3:45.0,,Shooting foul by A. Drummond (drawn by D. DeRozan),62,77
307,3,3:45.0,,P. Patterson enters the game for P. Siakam,62,77
308,3,3:45.0,,T. Ross enters the game for D. Carroll,62,77
309,3,3:45.0,,D. DeRozan makes free throw 1 of 1,62,78
310,3,3:35.0,T. Harris makes 2-pt jump shot from 15 ft,,64,78
311,3,3:20.0,,D. DeRozan makes 2-pt jump shot from 16 ft,64,80
312,3,3:06.0,T. Harris makes 2-pt jump shot from 11 ft,,66,80
313,3,2:53.0,,K. Lowry misses 3-pt jump shot from 23 ft,66,80
314,3,2:53.0,Defensive rebound by J. Leuer,,66,80
315,3,2:42.0,J. Leuer makes 3-pt jump shot from 25 ft (assist by I. Smith),,69,80
316,3,2:40.0,,Toronto full timeout,69,80
317,3,2:40.0,,J. Poeltl enters the game for J. Valančiūnas,69,80
318,3,2:40.0,,C. Joseph enters the game for K. Lowry,69,80
319,3,2:20.0,,T. Ross makes 2-pt jump shot from 5 ft,69,82
320,3,2:05.0,Turnover by T. Harris (bad pass; steal by D. DeRozan),,69,82
321,3,1:57.0,,D. DeRozan makes 2-pt jump shot from 5 ft,69,84
322,3,1:44.0,I. Smith misses 3-pt jump shot from 27 ft,,69,84
323,3,1:44.0,,Defensive rebound by P. Patterson,69,84
324,3,1:29.0,,D. DeRozan makes 2-pt jump shot from 21 ft,69,86
325,3,1:00.0,I. Smith misses 3-pt jump shot from 28 ft,,69,86
326,3,1:00.0,Offensive rebound by A. Drummond,,69,86
327,3,0:59.0,Turnover by A. Drummond (bad pass; steal by P. Patterson),,69,86
328,3,0:48.0,,P. Patterson misses 3-pt jump shot from 23 ft,69,86
329,3,0:47.0,Defensive rebound by S. Johnson,,69,86
330,3,0:37.0,T. Harris misses 3-pt jump shot from 25 ft,,69,86
331,3,0:37.0,,Defensive rebound by D. DeRozan,69,86
332,3,0:29.0,,D. DeRozan misses 2-pt jump shot from 6 ft,69,86
333,3,0:29.0,Defensive rebound by J. Leuer,,69,86
334,3,0:20.0,S. Johnson makes 2-pt jump shot from 6 ft,,71,86
335,3,0:00.0,,D. DeRozan misses 2-pt jump shot from 5 ft,71,86
336,3,0:00.0,,Offensive rebound by D. DeRozan,71,86
337,3,0:00.0,,Personal foul by T. Harris (drawn by D. DeRozan),71,86
338,4,11:38.0,K. Caldwell-Pope misses 3-pt jump shot from 24 ft,,71,86
339,4,11:38.0,,Defensive rebound by K. Lowry,71,86
340,4,11:25.0,,Shooting foul by A. Baynes (drawn by K. Lowry),71,86
341,4,11:25.0,,K. Lowry makes free throw 1 of 2,71,87
342,4,11:25.0,,K. Lowry makes free throw 2 of 2,71,88
343,4,11:04.0,B. Udrih makes 2-pt jump shot from 10 ft,,73,88
344,4,10:37.0,,J. Poeltl misses 2-pt hook shot from 6 ft,73,88
345,4,10:37.0,Defensive rebound by A. Baynes,,73,88
346,4,10:14.0,J. Leuer makes 2-pt jump shot from 15 ft,,75,88
347,4,9:57.0,,C. Joseph makes 2-pt layup from 1 ft,75,90
348,4,9:32.0,J. Leuer makes 2-pt layup from 1 ft (assist by S. Johnson),,77,90
349,4,9:19.0,,P. Patterson misses 3-pt jump shot from 26 ft,77,90
350,4,9:19.0,,Offensive rebound by K. Lowry,77,90
351,4,9:15.0,,Turnover by K. Lowry (bad pass; steal by J. Leuer),77,90
352,4,9:09.0,Shooting foul by J. Poeltl (drawn by B. Udrih),,77,90
353,4,9:09.0,B. Udrih makes free throw 1 of 2,,78,90
354,4,9:09.0,B. Udrih misses free throw 2 of 2,,78,90
355,4,9:08.0,,Defensive rebound by P. Patterson,78,90
356,4,8:54.0,,T. Ross misses 3-pt jump shot from 26 ft,78,90
357,4,8:54.0,Defensive rebound by Team,,78,90
358,4,8:54.0,,Loose ball foul by P. Patterson (drawn by J. Leuer),78,90
359,4,8:54.0,Official timeout,,78,90
360,4,8:45.0,B. Udrih misses 2-pt jump shot from 16 ft,,78,90
361,4,8:44.0,Offensive rebound by A. Baynes,,78,90
362,4,8:42.0,A. Baynes makes 2-pt dunk at rim,,80,90
363,4,8:16.0,,C. Joseph misses 2-pt jump shot from 17 ft,80,90
364,4,8:15.0,Defensive rebound by J. Leuer,,80,90
365,4,8:05.0,J. Leuer misses 3-pt jump shot from 25 ft,,80,90
366,4,8:04.0,,Defensive rebound by Team,80,90
367,4,8:04.0,Loose ball foul by A. Baynes (drawn by K. Lowry),,80,90
368,4,8:04.0,A. Drummond enters the game for A. Baynes,,80,90
369,4,7:45.0,,J. Poeltl makes 2-pt dunk at rim (assist by T. Ross),80,92
370,4,7:29.0,Shooting foul by J. Poeltl (drawn by A. Drummond),,80,92
371,4,7:29.0,A. Drummond misses free throw 1 of 2,,80,92
372,4,7:29.0,Offensive rebound by Team,,80,92
373,4,7:29.0,A. Drummond misses free throw 2 of 2,,80,92
374,4,7:29.0,,Defensive rebound by T. Ross,80,92
375,4,7:29.0,M. Morris enters the game for S. Johnson,,80,92
376,4,7:29.0,T. Harris enters the game for J. Leuer,,80,92
377,4,7:16.0,,K. Lowry makes 3-pt jump shot from 29 ft,80,95
378,4,7:03.0,Turnover by K. Caldwell-Pope (bad pass),,80,95
379,4,6:58.0,,Personal foul by K. Caldwell-Pope (drawn by T. Ross),80,95
380,4,6:58.0,I. Smith enters the game for B. Udrih,,80,95
381,4,6:44.0,,K. Lowry misses 2-pt layup from 4 ft,80,95
382,4,6:43.0,Defensive rebound by A. Drummond,,80,95
