,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,LA CLIPPERS_ACTION,CLEVELAND_SCORE,LA CLIPPERS_SCORE
118,2,9:14.0,K. Felder misses 2-pt jump shot from 17 ft,,18,20
119,2,9:14.0,,Defensive rebound by M. Speights,18,20
120,2,9:07.0,,J. Crawford misses 2-pt jump shot from 19 ft,18,20
121,2,9:04.0,Defensive rebound by K. Felder,,18,20
122,2,8:53.0,J. Smith makes 2-pt jump shot from 18 ft,,20,20
123,2,8:35.0,,A. Rivers misses 3-pt jump shot from 23 ft,20,20
124,2,8:34.0,Defensive rebound by D. Williams,,20,20
125,2,8:16.0,K. Felder misses 3-pt jump shot from 25 ft,,20,20
126,2,8:16.0,,Defensive rebound by M. Speights,20,20
127,2,8:07.0,,R. Felton misses 2-pt layup from 1 ft,20,20
128,2,8:06.0,Defensive rebound by D. Williams,,20,20
129,2,8:01.0,D. Williams makes 2-pt layup from 3 ft,,22,20
130,2,8:01.0,,LA Clippers full timeout,22,20
131,2,8:01.0,,D. Jordan enters the game for M. Speights,22,20
132,2,8:01.0,C. Frye enters the game for J. Jones,,22,20
133,2,7:46.0,,J. Crawford misses 3-pt jump shot from 25 ft,22,20
134,2,7:46.0,,Offensive rebound by D. Jordan,22,20
135,2,7:46.0,Loose ball foul by D. Williams (drawn by D. Jordan),,22,20
136,2,7:46.0,,C. Paul enters the game for R. Felton,22,20
137,2,7:46.0,,J. Redick enters the game for A. Rivers,22,20
138,2,7:37.0,,J. Crawford makes 2-pt jump shot from 17 ft,22,22
139,2,7:20.0,J. Smith misses 3-pt jump shot from 26 ft,,22,22
140,2,7:19.0,,Defensive rebound by P. Pierce,22,22
141,2,7:10.0,,J. Crawford misses 2-pt jump shot from 18 ft,22,22
142,2,7:10.0,Defensive rebound by J. Smith,,22,22
143,2,7:06.0,Personal foul by J. Crawford (drawn by J. Smith),,22,22
144,2,7:06.0,D. Williams enters the game for K. Felder,,22,22
145,2,7:06.0,I. Shumpert enters the game for D. Williams,,22,22
146,2,7:06.0,,B. Griffin enters the game for P. Pierce,22,22
147,2,6:59.0,I. Shumpert misses 2-pt jump shot from 12 ft,,22,22
148,2,6:57.0,,Defensive rebound by D. Jordan,22,22
149,2,6:48.0,,Shooting foul by I. Shumpert (drawn by J. Redick),22,22
150,2,6:48.0,,J. Redick makes free throw 1 of 2,22,23
151,2,6:48.0,,A. Rivers enters the game for J. Crawford,22,23
152,2,6:48.0,T. Thompson enters the game for R. Jefferson,,22,23
153,2,6:48.0,,J. Redick makes free throw 2 of 2,22,24
154,2,6:22.0,J. Smith misses 2-pt layup from 1 ft,,22,24
155,2,6:21.0,,Defensive rebound by B. Griffin,22,24
156,2,6:13.0,Violation by J. Smith (kicked ball),,22,24
157,2,6:05.0,,J. Redick misses 3-pt jump shot from 25 ft,22,24
158,2,6:04.0,Defensive rebound by I. Shumpert,,22,24
159,2,5:47.0,C. Frye makes 2-pt jump shot from 11 ft,,24,24
160,2,5:28.0,,C. Paul misses 2-pt jump shot from 19 ft,24,24
161,2,5:27.0,,Offensive rebound by Team,24,24
162,2,5:27.0,Official timeout,,24,24
163,2,5:24.0,,B. Griffin makes 2-pt layup from 1 ft (assist by C. Paul),24,26
164,2,4:58.0,D. Williams misses 2-pt jump shot from 19 ft,,24,26
165,2,4:56.0,,Defensive rebound by D. Jordan,24,26
166,2,4:52.0,,Personal foul by D. Williams (drawn by D. Jordan),24,26
167,2,4:52.0,,D. Jordan makes free throw 1 of 2,24,27
168,2,4:52.0,,D. Jordan misses free throw 2 of 2,24,27
169,2,4:50.0,Defensive rebound by J. Smith,,24,27
170,2,4:31.0,C. Frye misses 2-pt jump shot from 18 ft,,24,27
171,2,4:30.0,,Defensive rebound by D. Jordan,24,27
172,2,4:27.0,,Personal foul by C. Frye (drawn by B. Griffin),24,27
173,2,4:27.0,,B. Griffin makes free throw 1 of 2,24,28
174,2,4:27.0,,B. Griffin makes free throw 2 of 2,24,29
175,2,4:17.0,I. Shumpert misses 3-pt jump shot from 24 ft,,24,29
176,2,4:17.0,,Defensive rebound by B. Griffin,24,29
177,2,4:06.0,,Personal foul by I. Shumpert (drawn by C. Paul),24,29
178,2,4:06.0,,C. Paul makes free throw 1 of 2,24,30
179,2,4:06.0,R. Jefferson enters the game for I. Shumpert,,24,30
180,2,4:06.0,,C. Paul makes free throw 2 of 2,24,31
181,2,3:46.0,J. Smith misses 2-pt jump shot from 9 ft,,24,31
182,2,3:44.0,,Defensive rebound by B. Griffin,24,31
183,2,3:39.0,,A. Rivers misses 3-pt jump shot from 23 ft,24,31
184,2,3:37.0,,Offensive rebound by D. Jordan,24,31
185,2,3:32.0,,J. Redick misses 3-pt jump shot from 24 ft,24,31
186,2,3:30.0,Defensive rebound by R. Jefferson,,24,31
187,2,3:24.0,Turnover by D. Williams (lost ball; steal by J. Redick),,24,31
188,2,3:18.0,,J. Redick makes 3-pt jump shot from 26 ft (assist by C. Paul),24,34
189,2,3:18.0,Cleveland full timeout,,24,34
190,2,3:05.0,J. Smith misses 3-pt jump shot from 25 ft,,24,34
191,2,3:05.0,,Defensive rebound by Team,24,34
192,2,3:05.0,Loose ball foul by T. Thompson (drawn by D. Jordan),,24,34
193,2,3:05.0,,D. Jordan makes free throw 1 of 2,24,35
194,2,3:05.0,,D. Jordan misses free throw 2 of 2,24,35
195,2,3:05.0,Defensive rebound by C. Frye,,24,35
196,2,3:05.0,D. Williams enters the game for J. Smith,,24,35
197,2,2:44.0,Turnover by D. Williams (bad pass),,24,35
198,2,2:44.0,,Personal foul by D. Williams (drawn by C. Paul),24,35
199,2,2:44.0,,C. Paul makes free throw 1 of 2,24,36
200,2,2:44.0,,C. Paul makes free throw 2 of 2,24,37
201,2,2:32.0,Shooting foul by A. Rivers (drawn by D. Williams),,24,37
202,2,2:32.0,D. Williams makes free throw 1 of 2,,25,37
203,2,2:32.0,,R. Felton enters the game for A. Rivers,25,37
204,2,2:32.0,D. Williams makes free throw 2 of 2,,26,37
205,2,2:30.0,,Personal take foul by R. Jefferson (drawn by D. Jordan),26,37
206,2,2:30.0,,D. Jordan makes free throw 1 of 2,26,38
207,2,2:30.0,,D. Jordan misses free throw 2 of 2,26,38
208,2,2:29.0,Defensive rebound by R. Jefferson,,26,38
209,2,2:14.0,Turnover by D. Williams (traveling),,26,38
210,2,1:53.0,,B. Griffin misses 2-pt jump shot from 18 ft,26,38
211,2,1:52.0,Defensive rebound by R. Jefferson,,26,38
212,2,1:42.0,Turnover by D. Williams (bad pass; steal by R. Felton),,26,38
213,2,1:37.0,,J. Redick makes 2-pt layup from 1 ft (assist by R. Felton),26,40
214,2,1:24.0,D. Williams misses 2-pt jump shot from 9 ft,,26,40
215,2,1:23.0,Offensive rebound by T. Thompson,,26,40
216,2,1:22.0,T. Thompson makes 2-pt layup from 1 ft,,28,40
217,2,1:10.0,,C. Paul misses 2-pt jump shot from 16 ft,28,40
218,2,1:08.0,,Offensive rebound by D. Jordan,28,40
219,2,1:08.0,,D. Jordan makes 2-pt layup from 2 ft,28,42
220,2,0:44.0,Shooting foul by J. Redick (drawn by T. Thompson),,28,42
221,2,0:44.0,T. Thompson makes free throw 1 of 2,,29,42
222,2,0:44.0,T. Thompson misses free throw 2 of 2,,29,42
223,2,0:41.0,,Defensive rebound by B. Griffin,29,42
224,2,0:35.0,,J. Redick makes 2-pt jump shot from 21 ft (assist by B. Griffin),29,44
225,2,0:21.0,Shooting foul by B. Griffin (drawn by R. Jefferson),,29,44
226,2,0:21.0,R. Jefferson makes free throw 1 of 3,,30,44
227,2,0:21.0,R. Jefferson misses free throw 2 of 3,,30,44
228,2,0:21.0,Offensive rebound by Team,,30,44
229,2,0:21.0,D. Liggins enters the game for D. Williams,,30,44
230,2,0:21.0,,J. Crawford enters the game for R. Felton,30,44
231,2,0:21.0,J. Jones enters the game for C. Frye,,30,44
232,2,0:21.0,R. Jefferson makes free throw 3 of 3,,31,44
233,2,0:03.0,,Shooting foul by J. Jones (drawn by D. Jordan),31,44
234,2,0:03.0,,D. Jordan makes free throw 1 of 2,31,45
235,2,0:03.0,,D. Jordan misses free throw 2 of 2,31,45
236,2,0:03.0,,R. Felton enters the game for C. Paul,31,45
237,2,0:03.0,,L. Mbah a Moute enters the game for J. Redick,31,45
238,2,0:02.0,,Offensive rebound by B. Griffin,31,45
239,2,0:02.0,,B. Griffin makes 2-pt dunk at rim,31,47
240,3,11:45.0,,B. Griffin misses 2-pt layup from 2 ft,31,47
241,3,11:44.0,Defensive rebound by I. Shumpert,,31,47
242,3,11:28.0,Shooting foul by J. Redick (drawn by J. Smith),,31,47
243,3,11:28.0,J. Smith misses free throw 1 of 2,,31,47
244,3,11:28.0,Offensive rebound by Team,,31,47
245,3,11:28.0,J. Smith misses free throw 2 of 2,,31,47
246,3,11:27.0,,Defensive rebound by B. Griffin,31,47
247,3,11:22.0,Offensive charge foul by J. Redick (drawn by D. Williams),,31,47
248,3,11:22.0,,Turnover by J. Redick (offensive foul),31,47
249,3,11:01.0,C. Frye misses 3-pt jump shot from 25 ft,,31,47
250,3,11:01.0,,Defensive rebound by D. Jordan,31,47
251,3,10:49.0,,J. Redick makes 2-pt jump shot from 20 ft (assist by D. Jordan),31,49
252,3,10:38.0,D. Williams misses 2-pt jump shot from 20 ft,,31,49
253,3,10:36.0,,Defensive rebound by D. Jordan,31,49
254,3,10:12.0,,J. Redick misses 2-pt layup from 2 ft,31,49
255,3,10:10.0,Defensive rebound by J. Smith,,31,49
256,3,9:59.0,D. Williams makes 2-pt jump shot from 16 ft (assist by I. Shumpert),,33,49
257,3,9:40.0,,C. Paul misses 3-pt jump shot from 24 ft,33,49
258,3,9:39.0,Defensive rebound by C. Frye,,33,49
259,3,9:30.0,C. Frye makes 3-pt jump shot from 26 ft (assist by J. Smith),,36,49
260,3,9:12.0,,B. Griffin misses 2-pt jump shot from 19 ft,36,49
261,3,9:11.0,Defensive rebound by T. Thompson,,36,49
262,3,8:57.0,C. Frye makes 3-pt jump shot from 25 ft (assist by I. Shumpert),,39,49
263,3,8:57.0,,LA Clippers full timeout,39,49
264,3,8:57.0,,J. Crawford enters the game for J. Redick,39,49
265,3,8:41.0,,B. Griffin makes 2-pt jump shot from 19 ft (assist by J. Crawford),39,51
266,3,8:18.0,J. Smith misses 3-pt jump shot from 23 ft,,39,51
267,3,8:17.0,,Defensive rebound by D. Jordan,39,51
268,3,8:11.0,,L. Mbah a Moute makes 2-pt layup from 1 ft (assist by J. Crawford),39,53
269,3,7:44.0,C. Frye misses 3-pt jump shot from 26 ft,,39,53
270,3,7:44.0,,Defensive rebound by D. Jordan,39,53
271,3,7:36.0,,B. Griffin makes 2-pt hook shot from 2 ft (assist by C. Paul),39,55
272,3,7:20.0,C. Frye misses 3-pt jump shot from 25 ft,,39,55
273,3,7:19.0,Offensive rebound by T. Thompson,,39,55
274,3,7:15.0,J. Smith misses 3-pt jump shot from 25 ft,,39,55
275,3,7:15.0,,Defensive rebound by C. Paul,39,55
276,3,7:04.0,,C. Paul misses 2-pt jump shot from 19 ft,39,55
277,3,7:03.0,Defensive rebound by D. Williams,,39,55
278,3,6:43.0,I. Shumpert makes 2-pt jump shot from 15 ft (assist by C. Frye),,41,55
279,3,6:21.0,,B. Griffin makes 2-pt jump shot from 20 ft (assist by D. Jordan),41,57
280,3,6:03.0,T. Thompson makes 2-pt jump shot from 9 ft (assist by D. Williams),,43,57
281,3,6:00.0,,Personal foul by D. Williams (drawn by B. Griffin),43,57
282,3,5:50.0,,Turnover by L. Mbah a Moute (bad pass),43,57
283,3,5:50.0,,A. Rivers enters the game for L. Mbah a Moute,43,57
284,3,5:38.0,D. Williams makes 2-pt jump shot from 17 ft,,45,57
285,3,5:19.0,,B. Griffin makes 2-pt hook shot from 9 ft,45,59
286,3,5:01.0,I. Shumpert makes 2-pt jump shot from 16 ft,,47,59
287,3,4:52.0,,B. Griffin makes 3-pt jump shot from 24 ft (assist by C. Paul),47,62
288,3,4:37.0,D. Williams misses 2-pt jump shot from 8 ft,,47,62
289,3,4:34.0,,Defensive rebound by B. Griffin,47,62
290,3,4:25.0,,B. Griffin makes 2-pt jump shot from 18 ft,47,64
291,3,4:24.0,Cleveland full timeout,,47,64
292,3,4:09.0,T. Thompson makes 2-pt layup from 1 ft (assist by D. Williams),,49,64
293,3,3:53.0,,Shooting foul by C. Frye (drawn by D. Jordan),49,64
294,3,3:53.0,,D. Jordan makes 2-pt layup from 1 ft (assist by B. Griffin),49,66
295,3,3:53.0,,D. Jordan misses free throw 1 of 1,49,66
296,3,3:51.0,Defensive rebound by C. Frye,,49,66
297,3,3:29.0,J. Smith misses 2-pt jump shot from 19 ft,,49,66
298,3,3:28.0,,Defensive rebound by D. Jordan,49,66
299,3,3:16.0,,Shooting foul by C. Frye (drawn by B. Griffin),49,66
300,3,3:16.0,,B. Griffin misses free throw 1 of 2,49,66
301,3,3:16.0,,Offensive rebound by Team,49,66
302,3,3:16.0,,B. Griffin misses free throw 2 of 2,49,66
303,3,3:14.0,Defensive rebound by C. Frye,,49,66
304,3,3:00.0,T. Thompson makes 2-pt jump shot from 9 ft (assist by D. Williams),,51,66
305,3,2:34.0,,C. Paul misses 3-pt jump shot from 25 ft,51,66
306,3,2:34.0,Defensive rebound by J. Smith,,51,66
307,3,2:25.0,J. Smith misses 2-pt jump shot from 8 ft,,51,66
308,3,2:24.0,,Defensive rebound by D. Jordan,51,66
309,3,2:04.0,,Turnover by C. Paul (lost ball; steal by T. Thompson),51,66
310,3,2:04.0,,M. Speights enters the game for D. Jordan,51,66
311,3,1:55.0,D. Williams makes 3-pt jump shot from 25 ft (assist by I. Shumpert),,54,66
312,3,1:40.0,,J. Crawford makes 3-pt jump shot from 25 ft (assist by B. Griffin),54,69
313,3,1:24.0,D. Williams makes 2-pt jump shot from 3 ft,,56,69
314,3,1:13.0,,Personal foul by I. Shumpert (drawn by J. Crawford),56,69
315,3,1:13.0,Technical foul by I. Shumpert,,56,69
316,3,1:13.0,,C. Paul makes technical free throw,56,70
317,3,1:13.0,,R. Felton enters the game for C. Paul,56,70
318,3,1:13.0,D. Liggins enters the game for D. Williams,,56,70
319,3,1:08.0,,J. Crawford makes 3-pt jump shot from 23 ft (assist by B. Griffin),56,73
320,3,0:47.0,Shooting foul by M. Speights (drawn by J. Smith),,56,73
321,3,0:47.0,J. Smith makes free throw 1 of 2,,57,73
322,3,0:47.0,J. Jones enters the game for C. Frye,,57,73
323,3,0:47.0,R. Jefferson enters the game for I. Shumpert,,57,73
324,3,0:47.0,J. Smith makes free throw 2 of 2,,58,73
325,3,0:36.0,,J. Crawford makes 3-pt jump shot from 26 ft (assist by R. Felton),58,76
326,3,0:22.0,Turnover by D. Liggins (bad pass),,58,76
327,3,0:22.0,D. Williams enters the game for J. Smith,,58,76
328,3,0:01.0,,J. Crawford misses 2-pt layup from 2 ft,58,76
329,3,0:00.0,Defensive rebound by J. Jones,,58,76
330,4,11:45.0,K. Felder misses 2-pt layup from 2 ft,,58,76
331,4,11:45.0,,Defensive rebound by M. Speights,58,76
332,4,11:43.0,,Turnover by J. Crawford (step out of bounds),58,76
333,4,11:25.0,R. Jefferson misses 2-pt jump shot from 20 ft,,58,76
334,4,11:23.0,,Defensive rebound by J. Crawford,58,76
335,4,11:07.0,,A. Rivers misses 3-pt jump shot from 23 ft,58,76
336,4,11:06.0,Defensive rebound by K. Felder,,58,76
337,4,10:52.0,J. Jones misses 3-pt jump shot from 23 ft,,58,76
338,4,10:51.0,,Defensive rebound by J. Crawford,58,76
339,4,10:45.0,,J. Crawford misses 3-pt jump shot from 26 ft,58,76
340,4,10:43.0,Defensive rebound by Team,,58,76
341,4,10:31.0,K. Felder misses 2-pt jump shot from 14 ft,,58,76
342,4,10:29.0,,Defensive rebound by M. Speights,58,76
343,4,10:18.0,,Turnover by J. Crawford (bad pass),58,76
344,4,10:05.0,D. Williams misses 3-pt jump shot from 25 ft,,58,76
345,4,10:04.0,,Defensive rebound by A. Rivers,58,76
346,4,10:01.0,,A. Rivers makes 2-pt layup from 2 ft,58,78
347,4,10:01.0,,Shooting foul by D. Liggins (drawn by A. Rivers),58,78
348,4,10:01.0,,A. Rivers makes free throw 1 of 1,58,79
349,4,9:50.0,R. Jefferson misses 3-pt jump shot from 25 ft (block by P. Pierce),,58,79
350,4,9:49.0,,Defensive rebound by A. Rivers,58,79
351,4,9:32.0,,P. Pierce makes 3-pt jump shot from 26 ft (assist by M. Speights),58,82
352,4,9:21.0,Turnover by K. Felder (traveling),,58,82
353,4,9:04.0,,A. Rivers makes 2-pt layup from 1 ft,58,84
354,4,9:04.0,Cleveland full timeout,,58,84
355,4,8:50.0,R. Jefferson misses 2-pt jump shot from 6 ft,,58,84
356,4,8:48.0,Offensive rebound by D. Liggins,,58,84
357,4,8:43.0,R. Jefferson makes 3-pt jump shot from 23 ft (assist by D. Liggins),,61,84
358,4,8:24.0,,M. Speights makes 2-pt layup from 2 ft (assist by R. Felton),61,86
359,4,8:15.0,Shooting foul by R. Felton (drawn by K. Felder),,61,86
360,4,8:15.0,K. Felder makes free throw 1 of 2,,62,86
361,4,8:15.0,K. Felder makes free throw 2 of 2,,63,86
362,4,7:59.0,,A. Rivers makes 2-pt layup from 1 ft,63,88
363,4,7:47.0,K. Felder makes 2-pt layup from 1 ft,,65,88
364,4,7:29.0,,P. Pierce makes 2-pt dunk at rim (assist by R. Felton),65,90
365,4,7:17.0,K. Felder misses 3-pt jump shot from 24 ft,,65,90
366,4,7:16.0,,Defensive rebound by P. Pierce,65,90
367,4,7:05.0,,M. Speights makes 3-pt jump shot from 25 ft (assist by P. Pierce),65,93
368,4,6:52.0,K. Felder misses 2-pt jump shot from 21 ft,,65,93
369,4,6:52.0,,Defensive rebound by M. Speights,65,93
370,4,6:47.0,,Turnover by P. Pierce (bad pass; steal by D. Liggins),65,93
371,4,6:44.0,,Offensive charge foul by D. Liggins (drawn by R. Felton),65,93
372,4,6:44.0,Turnover by D. Liggins (offensive foul),,65,93
373,4,6:44.0,,B. Bass enters the game for P. Pierce,65,93
374,4,6:44.0,,W. Johnson enters the game for M. Speights,65,93
375,4,6:28.0,,B. Bass makes 2-pt dunk at rim (assist by J. Crawford),65,95
376,4,6:14.0,Personal foul by W. Johnson (drawn by R. Jefferson),,65,95
377,4,6:03.0,J. Jones misses 2-pt jump shot from 11 ft (block by W. Johnson),,65,95
378,4,6:02.0,,Defensive rebound by A. Rivers,65,95
379,4,5:44.0,,Turnover by B. Bass (lost ball; steal by D. Liggins),65,95
380,4,5:42.0,Personal foul by A. Rivers (drawn by K. Felder),,65,95
381,4,5:42.0,Official timeout,,65,95
382,4,5:32.0,D. Williams misses 2-pt jump shot from 7 ft,,65,95
383,4,5:32.0,,Defensive rebound by W. Johnson,65,95
384,4,5:13.0,,R. Felton makes 2-pt jump shot from 20 ft,65,97
385,4,4:59.0,D. Liggins makes 2-pt layup from 1 ft (assist by K. Felder),,67,97
386,4,4:34.0,,R. Felton misses 3-pt jump shot from 24 ft,67,97
387,4,4:32.0,Defensive rebound by D. Liggins,,67,97
388,4,4:26.0,K. Felder makes 2-pt layup from 2 ft (assist by D. Liggins),,69,97
389,4,4:07.0,,Turnover by R. Felton (bad pass),69,97
