,QUARTER,TIME_REMAINING,BOSTON_ACTION,CHICAGO_ACTION,BOSTON_SCORE,CHICAGO_SCORE
44,1,4:56.0,,R. Lopez makes 2-pt layup from 2 ft,19,13
45,1,4:56.0,,Shooting foul by A. Johnson (drawn by R. Lopez),19,13
46,1,4:56.0,G. Green enters the game for M. Smart,,19,13
47,1,4:56.0,,R. Rondo enters the game for J. Grant,19,13
48,1,4:56.0,,R. Lopez makes free throw 1 of 1,19,14
49,1,4:35.0,G. Green makes 3-pt jump shot from 23 ft (assist by I. Thomas),,22,14
50,1,4:16.0,,R. Lopez makes 2-pt jump shot from 19 ft (assist by M. Carter-Williams),22,16
51,1,3:58.0,K. Olynyk enters the game for A. Johnson,,22,16
52,1,3:54.0,J. Crowder misses 3-pt jump shot from 25 ft,,22,16
53,1,3:53.0,,Defensive rebound by R. Rondo,22,16
54,1,3:51.0,,J. Butler makes 2-pt dunk at rim (assist by R. Rondo),22,18
55,1,3:51.0,Boston full timeout,,22,18
56,1,3:51.0,,B. Portis enters the game for T. Gibson,22,18
57,1,3:38.0,G. Green makes 3-pt jump shot from 26 ft (assist by K. Olynyk),,25,18
58,1,3:22.0,,J. Butler misses 2-pt jump shot from 18 ft,25,18
59,1,3:20.0,Defensive rebound by G. Green,,25,18
60,1,3:08.0,A. Horford misses 3-pt jump shot from 24 ft,,25,18
61,1,3:07.0,,Defensive rebound by R. Lopez,25,18
62,1,3:05.0,,R. Lopez makes 2-pt dunk at rim,25,20
63,1,2:48.0,T. Zeller enters the game for A. Horford,,25,20
64,1,2:48.0,,D. McDermott enters the game for M. Carter-Williams,25,20
65,1,2:42.0,I. Thomas misses 3-pt jump shot from 26 ft,,25,20
66,1,2:36.0,Offensive rebound by G. Green,,25,20
67,1,2:33.0,G. Green misses 2-pt jump shot from 8 ft,,25,20
68,1,2:32.0,,Defensive rebound by R. Rondo,25,20
69,1,2:28.0,,J. Butler misses 2-pt layup from 1 ft,25,20
70,1,2:28.0,Defensive rebound by Team,,25,20
71,1,2:13.0,Turnover by I. Thomas (lost ball),,25,20
72,1,2:13.0,M. Smart enters the game for I. Thomas,,25,20
73,1,2:13.0,J. Young enters the game for J. Crowder,,25,20
74,1,1:55.0,,B. Portis misses 2-pt jump shot from 19 ft,25,20
75,1,1:54.0,Defensive rebound by M. Smart,,25,20
76,1,1:36.0,K. Olynyk misses 2-pt layup from 2 ft,,25,20
77,1,1:35.0,,Defensive rebound by B. Portis,25,20
78,1,1:30.0,,B. Portis makes 2-pt layup from 1 ft (assist by R. Rondo),25,22
79,1,1:17.0,Turnover by G. Green (back court),,25,22
80,1,1:17.0,,C. Felício enters the game for R. Lopez,25,22
81,1,1:02.0,,R. Rondo misses 3-pt jump shot from 23 ft,25,22
82,1,1:01.0,Defensive rebound by K. Olynyk,,25,22
83,1,0:45.0,G. Green misses 3-pt jump shot from 25 ft,,25,22
84,1,0:43.0,,Defensive rebound by R. Rondo,25,22
85,1,0:32.0,,D. McDermott misses 3-pt jump shot from 23 ft,25,22
86,1,0:31.0,Defensive rebound by K. Olynyk,,25,22
87,1,0:10.0,J. Young misses 2-pt jump shot from 21 ft,,25,22
88,1,0:09.0,,Defensive rebound by J. Butler,25,22
89,1,0:00.0,,J. Butler misses 3-pt jump shot from 25 ft,25,22
90,1,0:00.0,,Offensive rebound by Team,25,22
91,2,11:48.0,,D. McDermott makes 3-pt jump shot from 25 ft (assist by R. Rondo),25,25
92,2,11:21.0,T. Rozier misses 2-pt jump shot from 13 ft (block by R. Rondo),,25,25
93,2,11:18.0,Offensive rebound by M. Smart,,25,25
94,2,11:17.0,M. Smart misses 2-pt layup from 2 ft,,25,25
95,2,11:17.0,,Defensive rebound by B. Portis,25,25
96,2,11:17.0,,Personal foul by T. Rozier (drawn by B. Portis),25,25
97,2,10:55.0,,D. McDermott makes 2-pt jump shot from 21 ft,25,27
98,2,10:40.0,T. Rozier makes 3-pt jump shot from 25 ft (assist by T. Zeller),,28,27
99,2,10:20.0,,B. Portis makes 2-pt jump shot from 17 ft,28,29
100,2,9:57.0,T. Zeller makes 2-pt hook shot from 2 ft (assist by K. Olynyk),,30,29
101,2,9:39.0,,Shooting foul by K. Olynyk (drawn by B. Portis),30,29
102,2,9:39.0,,B. Portis makes free throw 1 of 2,30,30
103,2,9:39.0,,B. Portis makes free throw 2 of 2,30,31
104,2,9:27.0,J. Young makes 2-pt hook shot from 3 ft (assist by T. Zeller),,32,31
105,2,9:18.0,,Turnover by R. Rondo (bad pass),32,31
106,2,9:09.0,K. Olynyk makes 3-pt jump shot from 25 ft (assist by T. Rozier),,35,31
107,2,8:58.0,,R. Rondo misses 2-pt layup from 3 ft,35,31
108,2,8:57.0,,Offensive rebound by C. Felício,35,31
109,2,8:57.0,,C. Felício misses 2-pt layup from 2 ft,35,31
110,2,8:56.0,Defensive rebound by T. Rozier,,35,31
111,2,8:52.0,T. Zeller makes 2-pt layup from 2 ft (assist by T. Rozier),,37,31
112,2,8:52.0,,Chicago full timeout,37,31
113,2,8:37.0,,B. Portis misses 3-pt jump shot from 24 ft,37,31
114,2,8:36.0,,Offensive rebound by R. Rondo,37,31
115,2,8:31.0,,R. Rondo misses 2-pt layup from 1 ft,37,31
116,2,8:30.0,,Offensive rebound by B. Portis,37,31
117,2,8:30.0,,B. Portis makes 2-pt dunk at rim,37,33
118,2,8:09.0,T. Rozier makes 3-pt jump shot from 25 ft,,40,33
119,2,7:52.0,,D. McDermott makes 2-pt jump shot from 13 ft,40,35
120,2,7:41.0,J. Young makes 3-pt jump shot from 26 ft (assist by T. Zeller),,43,35
121,2,7:24.0,,D. McDermott misses 3-pt jump shot from 25 ft,43,35
122,2,7:23.0,Defensive rebound by J. Young,,43,35
123,2,7:17.0,Shooting foul by C. Felício (drawn by T. Rozier),,43,35
124,2,7:17.0,T. Rozier makes free throw 1 of 2,,44,35
125,2,7:17.0,,J. Butler enters the game for D. Valentine,44,35
126,2,7:17.0,T. Rozier makes free throw 2 of 2,,45,35
127,2,7:08.0,,Personal foul by M. Smart (drawn by J. Butler),45,35
128,2,7:08.0,I. Thomas enters the game for M. Smart,,45,35
129,2,6:59.0,,B. Portis makes 3-pt jump shot from 23 ft (assist by J. Butler),45,38
130,2,6:47.0,I. Thomas makes 3-pt jump shot from 25 ft (assist by T. Zeller),,48,38
131,2,6:30.0,,B. Portis makes 2-pt jump shot from 21 ft (assist by R. Rondo),48,40
132,2,6:14.0,K. Olynyk misses 3-pt jump shot from 25 ft,,48,40
133,2,6:14.0,,Defensive rebound by C. Felício,48,40
134,2,5:58.0,,Turnover by B. Portis (traveling),48,40
135,2,5:58.0,Boston full timeout,,48,40
136,2,5:58.0,A. Johnson enters the game for T. Zeller,,48,40
137,2,5:41.0,Turnover by I. Thomas (bad pass; steal by D. McDermott),,48,40
138,2,5:22.0,,B. Portis misses 3-pt jump shot from 23 ft,48,40
139,2,5:20.0,Defensive rebound by T. Rozier,,48,40
140,2,5:14.0,I. Thomas misses 3-pt jump shot from 23 ft,,48,40
141,2,5:12.0,,Defensive rebound by C. Felício,48,40
142,2,5:04.0,,Turnover by B. Portis (traveling),48,40
143,2,5:04.0,J. Crowder enters the game for K. Olynyk,,48,40
144,2,5:04.0,A. Horford enters the game for J. Young,,48,40
145,2,4:50.0,Turnover by I. Thomas (lost ball; steal by R. Rondo),,48,40
146,2,4:46.0,,J. Butler makes 2-pt layup from 1 ft (assist by R. Rondo),48,42
147,2,4:29.0,Turnover by A. Johnson (bad pass),,48,42
148,2,4:29.0,,R. Lopez enters the game for C. Felício,48,42
149,2,4:29.0,,T. Gibson enters the game for B. Portis,48,42
150,2,4:14.0,,D. McDermott misses 3-pt jump shot from 25 ft,48,42
151,2,4:12.0,,Offensive rebound by T. Gibson,48,42
152,2,4:08.0,,J. Butler misses 3-pt jump shot from 23 ft,48,42
153,2,4:07.0,Defensive rebound by A. Johnson,,48,42
154,2,3:58.0,T. Rozier misses 2-pt jump shot from 10 ft,,48,42
155,2,3:57.0,,Defensive rebound by R. Rondo,48,42
156,2,3:53.0,,Turnover by R. Rondo (traveling),48,42
157,2,3:34.0,J. Crowder misses 3-pt jump shot from 26 ft,,48,42
158,2,3:33.0,,Defensive rebound by R. Rondo,48,42
159,2,3:27.0,,Personal foul by A. Johnson (drawn by J. Butler),48,42
160,2,3:27.0,,M. Carter-Williams enters the game for R. Rondo,48,42
161,2,3:27.0,M. Smart enters the game for T. Rozier,,48,42
162,2,3:15.0,,J. Butler makes 2-pt layup from 3 ft (assist by R. Lopez),48,44
163,2,3:01.0,I. Thomas makes 2-pt layup from 2 ft (assist by A. Horford),,50,44
164,2,2:45.0,,R. Lopez misses 2-pt jump shot from 19 ft,50,44
165,2,2:45.0,,Offensive rebound by J. Butler,50,44
166,2,2:41.0,,J. Butler makes 2-pt jump shot from 9 ft,50,46
167,2,2:31.0,Shooting foul by M. Carter-Williams (drawn by I. Thomas),,50,46
168,2,2:31.0,Boston full timeout,,50,46
169,2,2:31.0,I. Thomas makes free throw 1 of 2,,51,46
170,2,2:31.0,K. Olynyk enters the game for A. Johnson,,50,46
171,2,2:31.0,I. Thomas makes free throw 2 of 2,,52,46
172,2,2:16.0,,R. Lopez misses 2-pt jump shot from 21 ft,52,46
173,2,2:15.0,Defensive rebound by K. Olynyk,,52,46
174,2,2:00.0,A. Horford misses 3-pt jump shot from 24 ft,,52,46
175,2,1:59.0,,Defensive rebound by T. Gibson,52,46
176,2,1:42.0,,Shooting foul by J. Crowder (drawn by J. Butler),52,46
177,2,1:42.0,,J. Butler makes free throw 1 of 2,52,47
178,2,1:42.0,,J. Butler makes free throw 2 of 2,52,48
179,2,1:33.0,I. Thomas makes 3-pt jump shot from 26 ft (assist by A. Horford),,55,48
180,2,1:18.0,,T. Gibson makes 2-pt layup from 2 ft (assist by J. Butler),55,50
181,2,1:01.0,A. Horford misses 2-pt jump shot from 6 ft,,55,50
182,2,1:00.0,,Defensive rebound by R. Lopez,55,50
183,2,0:46.0,,D. McDermott misses 2-pt jump shot from 16 ft,55,50
184,2,0:45.0,Defensive rebound by K. Olynyk,,55,50
185,2,0:40.0,Turnover by M. Smart (bad pass),,55,50
186,2,0:33.0,,J. Butler makes 2-pt jump shot from 19 ft,55,52
187,2,0:33.0,Boston full timeout,,55,52
188,2,0:28.0,I. Thomas makes 3-pt jump shot from 26 ft,,58,52
189,2,0:05.0,,J. Butler misses 2-pt jump shot from 22 ft,58,52
190,2,0:04.0,,Offensive rebound by M. Carter-Williams,58,52
191,2,0:04.0,,Turnover by Team (shot clock),58,52
192,2,0:00.0,A. Horford misses 3-pt jump shot from 27 ft,,58,52
193,2,0:00.0,Offensive rebound by Team,,58,52
194,3,11:43.0,,J. Grant makes 2-pt layup from 2 ft,58,54
195,3,11:18.0,J. Crowder misses 3-pt jump shot from 26 ft,,58,54
196,3,11:17.0,,Defensive rebound by T. Gibson,58,54
197,3,10:54.0,,T. Gibson makes 2-pt jump shot from 6 ft,58,56
198,3,10:29.0,M. Smart makes 2-pt jump shot from 13 ft,,60,56
199,3,10:06.0,,J. Butler misses 2-pt jump shot from 20 ft,60,56
200,3,10:06.0,Defensive rebound by Team,,60,56
201,3,9:44.0,A. Horford misses 3-pt jump shot from 23 ft,,60,56
202,3,9:43.0,,Defensive rebound by R. Lopez,60,56
203,3,9:29.0,,J. Grant makes 3-pt jump shot from 26 ft (assist by M. Carter-Williams),60,59
204,3,9:16.0,Shooting foul by M. Carter-Williams (drawn by I. Thomas),,60,59
205,3,9:16.0,I. Thomas makes free throw 1 of 3,,61,59
206,3,9:16.0,I. Thomas makes free throw 2 of 3,,62,59
207,3,9:16.0,I. Thomas makes free throw 3 of 3,,63,59
208,3,8:59.0,,Shooting foul by M. Smart (drawn by M. Carter-Williams),63,59
209,3,8:59.0,,M. Carter-Williams makes free throw 1 of 2,63,60
210,3,8:59.0,,M. Carter-Williams makes free throw 2 of 2,63,61
211,3,8:37.0,A. Horford misses 2-pt jump shot from 20 ft,,63,61
212,3,8:35.0,,Defensive rebound by M. Carter-Williams,63,61
213,3,8:20.0,,T. Gibson misses 2-pt jump shot from 19 ft,63,61
214,3,8:18.0,,Offensive rebound by R. Lopez,63,61
215,3,8:07.0,,J. Butler makes 3-pt jump shot from 24 ft (assist by T. Gibson),63,64
216,3,7:49.0,M. Smart misses 3-pt jump shot from 26 ft,,63,64
217,3,7:48.0,Offensive rebound by J. Crowder,,63,64
218,3,7:48.0,J. Crowder makes 2-pt layup from 2 ft,,65,64
219,3,7:35.0,,J. Grant makes 3-pt jump shot from 26 ft (assist by T. Gibson),65,67
220,3,7:23.0,I. Thomas misses 2-pt layup from 2 ft,,65,67
221,3,7:22.0,,Defensive rebound by M. Carter-Williams,65,67
222,3,7:10.0,,T. Gibson misses 2-pt layup from 2 ft (block by A. Horford),65,67
223,3,7:07.0,Defensive rebound by M. Smart,,65,67
224,3,7:03.0,A. Johnson misses 2-pt layup from 2 ft (block by R. Lopez),,65,67
225,3,7:02.0,,Defensive rebound by J. Grant,65,67
226,3,6:57.0,,J. Grant misses 3-pt jump shot from 25 ft,65,67
227,3,6:57.0,Defensive rebound by A. Horford,,65,67
228,3,6:57.0,Personal foul by J. Butler (drawn by A. Horford),,65,67
229,3,6:57.0,K. Olynyk enters the game for A. Johnson,,65,67
230,3,6:42.0,J. Crowder misses 2-pt layup from 1 ft,,65,67
231,3,6:40.0,,Defensive rebound by J. Grant,65,67
232,3,6:35.0,,R. Lopez misses 2-pt hook shot from 4 ft,65,67
233,3,6:34.0,,Offensive rebound by R. Lopez,65,67
234,3,6:34.0,,R. Lopez makes 2-pt layup from 2 ft,65,69
235,3,6:34.0,Boston full timeout,,65,69
236,3,6:18.0,J. Crowder makes 2-pt layup from 2 ft (assist by A. Horford),,67,69
237,3,5:55.0,,Shooting foul by J. Crowder (drawn by J. Butler),67,69
238,3,5:55.0,,J. Butler makes free throw 1 of 2,67,70
239,3,5:55.0,T. Rozier enters the game for M. Smart,,67,70
240,3,5:55.0,,J. Butler makes free throw 2 of 2,67,71
241,3,5:33.0,T. Rozier misses 3-pt jump shot from 25 ft,,67,71
242,3,5:32.0,,Defensive rebound by T. Gibson,67,71
243,3,5:14.0,,R. Lopez misses 2-pt jump shot from 19 ft,67,71
244,3,5:14.0,,Offensive rebound by Team,67,71
245,3,5:14.0,Loose ball foul by J. Crowder (drawn by R. Lopez),,67,71
246,3,5:03.0,,T. Gibson makes 2-pt hook shot from 2 ft (assist by M. Carter-Williams),67,73
247,3,4:48.0,Shooting foul by M. Carter-Williams (drawn by J. Crowder),,67,73
248,3,4:48.0,J. Crowder misses free throw 1 of 2,,67,73
249,3,4:48.0,Offensive rebound by Team,,67,73
250,3,4:48.0,J. Jerebko enters the game for A. Horford,,67,73
251,3,4:48.0,J. Crowder makes free throw 2 of 2,,68,73
252,3,4:31.0,,M. Carter-Williams misses 3-pt jump shot from 24 ft,68,73
253,3,4:30.0,,Offensive rebound by R. Lopez,68,73
254,3,4:30.0,,R. Lopez makes 2-pt layup from 2 ft,68,75
255,3,4:15.0,T. Rozier misses 3-pt jump shot from 23 ft,,68,75
256,3,4:14.0,,Defensive rebound by T. Gibson,68,75
257,3,3:59.0,,R. Lopez misses 2-pt jump shot from 6 ft,68,75
258,3,3:58.0,,Offensive rebound by T. Gibson,68,75
259,3,3:57.0,,T. Gibson misses 2-pt dunk at rim (block by T. Rozier),68,75
260,3,3:57.0,,Offensive rebound by Team,68,75
261,3,3:35.0,,J. Butler misses 2-pt jump shot from 12 ft,68,75
262,3,3:34.0,Defensive rebound by J. Jerebko,,68,75
263,3,3:23.0,I. Thomas misses 2-pt jump shot from 7 ft (block by M. Carter-Williams),,68,75
264,3,3:23.0,,Defensive rebound by Team,68,75
265,3,3:23.0,G. Green enters the game for I. Thomas,,68,75
266,3,3:23.0,,R. Rondo enters the game for J. Grant,68,75
267,3,3:23.0,,D. McDermott enters the game for M. Carter-Williams,68,75
268,3,3:08.0,,R. Rondo misses 2-pt layup from 2 ft,68,75
269,3,3:06.0,Defensive rebound by G. Green,,68,75
270,3,2:53.0,J. Crowder makes 2-pt layup from 2 ft,,70,75
271,3,2:29.0,,D. McDermott misses 2-pt layup from 2 ft,70,75
272,3,2:28.0,Defensive rebound by J. Jerebko,,70,75
273,3,2:16.0,J. Jerebko makes 2-pt layup from 2 ft,,72,75
274,3,2:16.0,,Chicago full timeout,72,75
275,3,2:16.0,,B. Portis enters the game for T. Gibson,72,75
276,3,2:16.0,M. Smart enters the game for J. Crowder,,72,75
277,3,2:01.0,,B. Portis makes 2-pt jump shot from 20 ft (assist by J. Butler),72,77
278,3,1:43.0,K. Olynyk makes 2-pt layup from 2 ft (assist by M. Smart),,74,77
279,3,1:17.0,,B. Portis makes 2-pt jump shot from 6 ft (assist by R. Rondo),74,79
280,3,0:58.0,K. Olynyk makes 3-pt jump shot from 25 ft (assist by M. Smart),,77,79
281,3,0:45.0,,R. Lopez makes 2-pt jump shot from 19 ft (assist by R. Rondo),77,81
282,3,0:33.0,M. Smart misses 2-pt layup from 2 ft (block by R. Lopez),,77,81
283,3,0:32.0,,Defensive rebound by B. Portis,77,81
284,3,0:26.0,,D. McDermott misses 3-pt jump shot from 24 ft,77,81
285,3,0:26.0,Defensive rebound by Team,,77,81
286,3,0:26.0,,Loose ball foul by R. Rondo (drawn by T. Rozier),77,81
287,3,0:26.0,,C. Felício enters the game for R. Lopez,77,81
288,3,0:21.0,Personal foul by C. Felício (drawn by M. Smart),,77,81
289,3,0:21.0,M. Smart makes free throw 1 of 2,,78,81
290,3,0:21.0,M. Smart misses free throw 2 of 2,,78,81
291,3,0:19.0,,Defensive rebound by C. Felício,78,81
292,3,0:00.0,,D. McDermott misses 3-pt jump shot from 24 ft,78,81
293,3,0:00.0,,Offensive rebound by Team,78,81
294,4,11:41.0,G. Green misses 3-pt jump shot from 25 ft,,78,81
295,4,11:39.0,,Defensive rebound by B. Portis,78,81
296,4,11:26.0,,J. Grant misses 3-pt jump shot from 23 ft,78,81
297,4,11:25.0,Defensive rebound by K. Olynyk,,78,81
298,4,11:07.0,Shooting foul by R. Rondo (drawn by M. Smart),,78,81
299,4,11:07.0,M. Smart makes free throw 1 of 2,,79,81
300,4,11:07.0,M. Smart makes free throw 2 of 2,,80,81
301,4,10:53.0,,D. McDermott misses 2-pt jump shot from 18 ft,80,81
302,4,10:52.0,Defensive rebound by K. Olynyk,,80,81
303,4,10:42.0,J. Jerebko misses 3-pt jump shot from 24 ft,,80,81
304,4,10:39.0,,Defensive rebound by B. Portis,80,81
305,4,10:31.0,,Personal foul by T. Rozier (drawn by R. Rondo),80,81
306,4,10:18.0,,D. McDermott makes 2-pt jump shot from 8 ft (assist by R. Rondo),80,83
307,4,10:03.0,Shooting foul by C. Felício (drawn by K. Olynyk),,80,83
308,4,10:03.0,K. Olynyk makes free throw 1 of 2,,81,83
309,4,10:03.0,K. Olynyk misses free throw 2 of 2,,81,83
310,4,10:01.0,,Defensive rebound by R. Rondo,81,83
311,4,9:47.0,,Shooting foul by J. Jerebko (drawn by C. Felício),81,83
312,4,9:47.0,,C. Felício makes free throw 1 of 2,81,84
313,4,9:47.0,,C. Felício makes free throw 2 of 2,81,85
314,4,9:29.0,T. Rozier misses 3-pt jump shot from 26 ft,,81,85
315,4,9:28.0,,Defensive rebound by D. McDermott,81,85
316,4,9:04.0,,R. Rondo misses 2-pt jump shot from 16 ft,81,85
317,4,9:02.0,Defensive rebound by J. Jerebko,,81,85
318,4,8:47.0,K. Olynyk makes 2-pt layup from 2 ft (assist by T. Rozier),,83,85
319,4,8:47.0,Shooting foul by R. Rondo (drawn by K. Olynyk),,83,85
320,4,8:47.0,Boston full timeout,,83,85
321,4,8:47.0,I. Thomas enters the game for M. Smart,,83,85
322,4,8:47.0,,J. Butler enters the game for R. Rondo,83,85
323,4,8:47.0,J. Crowder enters the game for G. Green,,83,85
324,4,8:47.0,K. Olynyk makes free throw 1 of 1,,84,85
325,4,8:28.0,,J. Butler makes 3-pt jump shot from 25 ft,84,88
326,4,8:00.0,K. Olynyk makes 2-pt jump shot from 20 ft (assist by I. Thomas),,86,88
327,4,7:46.0,,Personal foul by I. Thomas (drawn by J. Grant),86,88
328,4,7:34.0,,J. Butler misses 2-pt jump shot from 15 ft,86,88
329,4,7:33.0,,Offensive rebound by C. Felício,86,88
330,4,7:13.0,,C. Felício misses 2-pt jump shot from 21 ft,86,88
331,4,7:13.0,,Offensive rebound by Team,86,88
332,4,7:09.0,,B. Portis makes 2-pt layup from 2 ft (assist by J. Grant),86,90
333,4,6:53.0,K. Olynyk makes 3-pt jump shot from 25 ft (assist by I. Thomas),,89,90
334,4,6:33.0,,C. Felício makes 2-pt layup from 2 ft (assist by J. Butler),89,92
335,4,6:15.0,T. Rozier makes 3-pt jump shot from 26 ft (assist by K. Olynyk),,92,92
336,4,5:50.0,,B. Portis misses 3-pt jump shot from 24 ft,92,92
337,4,5:49.0,Defensive rebound by I. Thomas,,92,92
338,4,5:45.0,I. Thomas makes 2-pt layup from 2 ft,,94,92
339,4,5:44.0,,Chicago full timeout,94,92
340,4,5:44.0,A. Horford enters the game for J. Jerebko,,94,92
341,4,5:44.0,,T. Gibson enters the game for C. Felício,94,92
342,4,5:24.0,,J. Grant misses 2-pt jump shot from 19 ft,94,92
343,4,5:23.0,Defensive rebound by T. Rozier,,94,92
344,4,5:12.0,I. Thomas misses 3-pt jump shot from 26 ft,,94,92
345,4,5:11.0,,Defensive rebound by D. McDermott,94,92
346,4,4:58.0,,J. Butler makes 2-pt jump shot from 12 ft,94,94
347,4,4:43.0,I. Thomas misses 2-pt layup from 2 ft (block by B. Portis),,94,94
348,4,4:41.0,,Defensive rebound by J. Butler,94,94
349,4,4:29.0,,B. Portis misses 2-pt jump shot from 20 ft,94,94
350,4,4:28.0,Defensive rebound by I. Thomas,,94,94
351,4,4:22.0,K. Olynyk misses 3-pt jump shot from 25 ft,,94,94
352,4,4:21.0,,Defensive rebound by T. Gibson,94,94
353,4,3:57.0,,J. Grant misses 2-pt jump shot from 13 ft,94,94
354,4,3:56.0,Defensive rebound by K. Olynyk,,94,94
355,4,3:42.0,I. Thomas makes 3-pt jump shot from 27 ft (assist by K. Olynyk),,97,94
356,4,3:25.0,,Shooting foul by A. Horford (drawn by J. Butler),97,94
357,4,3:25.0,,J. Butler makes free throw 1 of 2,97,95
358,4,3:25.0,M. Smart enters the game for T. Rozier,,97,95
359,4,3:25.0,,J. Butler makes free throw 2 of 2,97,96
360,4,3:07.0,I. Thomas misses 3-pt jump shot from 25 ft,,97,96
361,4,3:06.0,,Defensive rebound by B. Portis,97,96
362,4,2:54.0,,Personal foul by K. Olynyk (drawn by T. Gibson),97,96
363,4,2:54.0,Boston full timeout,,97,96
364,4,2:54.0,,T. Gibson makes free throw 1 of 2,97,97
365,4,2:54.0,,T. Gibson makes free throw 2 of 2,97,98
366,4,2:36.0,I. Thomas makes 2-pt layup from 2 ft,,99,98
367,4,2:11.0,,J. Grant misses 3-pt jump shot from 26 ft,99,98
368,4,2:09.0,Defensive rebound by M. Smart,,99,98
369,4,1:57.0,K. Olynyk misses 3-pt jump shot from 25 ft,,99,98
370,4,1:56.0,Offensive rebound by J. Crowder,,99,98
371,4,1:56.0,Shooting foul by J. Butler (drawn by I. Thomas),,99,98
372,4,1:56.0,I. Thomas makes free throw 1 of 2,,100,98
373,4,1:56.0,I. Thomas makes free throw 2 of 2,,101,98
374,4,1:45.0,,Personal foul by I. Thomas (drawn by J. Grant),101,98
375,4,1:45.0,,J. Grant makes free throw 1 of 2,101,99
376,4,1:45.0,,J. Grant makes free throw 2 of 2,101,100
377,4,1:30.0,Shooting foul by T. Gibson (drawn by I. Thomas),,101,100
378,4,1:30.0,I. Thomas makes free throw 1 of 2,,102,100
379,4,1:30.0,I. Thomas makes free throw 2 of 2,,103,100
380,4,1:20.0,,Personal foul by I. Thomas (drawn by D. McDermott),103,100
381,4,1:20.0,,D. McDermott makes free throw 1 of 2,103,101
382,4,1:20.0,,D. McDermott makes free throw 2 of 2,103,102
383,4,1:10.0,I. Thomas misses 2-pt layup from 2 ft (block by J. Butler),,103,102
384,4,1:08.0,,Defensive rebound by B. Portis,103,102
385,4,0:53.0,,J. Butler misses 3-pt jump shot from 26 ft,103,102
